year,bula_h,quintil_oecd_hh,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Baden-Wuerttemberg,4th Quintile,Yes,0.68326,117,188,0.61658,0.74994
1989,Baden-Wuerttemberg,4th Quintile,No,0.30689,71,188,0.24079,0.37300
1989,Baden-Wuerttemberg,5th Quintile,Yes,0.64645,86,132,0.56458,0.72831
1989,Baden-Wuerttemberg,5th Quintile,No,0.33952,46,132,0.25842,0.42061
1989,Bavaria,1st Quintile,Yes,0.53528,64,123,0.44678,0.62379
1989,Bavaria,1st Quintile,No,0.41811,59,123,0.33058,0.50563
1989,Bavaria,2nd Quintile,Yes,0.52750,82,158,0.44941,0.60560
1989,Bavaria,2nd Quintile,No,0.44450,76,158,0.36677,0.52223
1989,Bavaria,3rd Quintile,Yes,0.63583,87,148,0.55804,0.71362
1989,Bavaria,3rd Quintile,No,0.32969,61,148,0.25369,0.40569
1989,Bavaria,4th Quintile,Yes,0.59747,97,164,0.52219,0.67276
1989,Bavaria,4th Quintile,No,0.37302,67,164,0.29878,0.44726
1989,Bavaria,5th Quintile,Yes,0.62289,107,165,0.54871,0.69707
1989,Bavaria,5th Quintile,No,0.37248,58,165,0.29849,0.44648
1989,Berlin,2nd Quintile,No,0.89997,31,31,0.79260,1.00734
1989,Berlin,4th Quintile,No,0.87274,42,42,0.77073,0.97476
1990,Lower Saxony,2nd Quintile,Yes,0.57134,61,115,0.48049,0.66219
1990,Lower Saxony,2nd Quintile,No,0.42265,54,115,0.33197,0.51333
1990,Lower Saxony,3rd Quintile,Yes,0.60816,80,131,0.52424,0.69207
1990,Lower Saxony,3rd Quintile,No,0.36484,51,131,0.28209,0.44759
1990,Lower Saxony,4th Quintile,Yes,0.69166,75,108,0.60416,0.77917
1990,Lower Saxony,4th Quintile,No,0.30292,33,108,0.21585,0.38999
1990,Lower Saxony,5th Quintile,Yes,0.75100,89,89,0.66064,0.84135
1990,North Rhine-Westphalia,2nd Quintile,Yes,0.40344,138,338,0.35106,0.45582
1990,North Rhine-Westphalia,2nd Quintile,No,0.55756,200,338,0.50453,0.61059
1990,North Rhine-Westphalia,3rd Quintile,Yes,0.50125,167,310,0.44550,0.55700
1990,North Rhine-Westphalia,3rd Quintile,No,0.48168,143,310,0.42597,0.53740
1990,North Rhine-Westphalia,4th Quintile,Yes,0.56689,158,267,0.50734,0.62643
1990,North Rhine-Westphalia,4th Quintile,No,0.41190,109,267,0.35275,0.47105
1990,North Rhine-Westphalia,5th Quintile,Yes,0.63108,185,278,0.57426,0.68791
1990,North Rhine-Westphalia,5th Quintile,No,0.36892,93,278,0.31209,0.42574
1990,Hesse,2nd Quintile,Yes,0.39845,36,115,0.30857,0.48832
1990,Hesse,2nd Quintile,No,0.56940,79,115,0.47851,0.66030
1990,Hesse,3rd Quintile,Yes,0.58102,48,98,0.48283,0.67920
1990,Hesse,3rd Quintile,No,0.38297,50,98,0.28623,0.47971
1990,Hesse,4th Quintile,Yes,0.58630,72,137,0.50352,0.66907
1990,Hesse,4th Quintile,No,0.36389,65,137,0.28303,0.44475
1990,Hesse,5th Quintile,Yes,0.63179,66,98,0.53581,0.72778
1990,Hesse,5th Quintile,No,0.32441,32,98,0.23124,0.41758
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.63098,56,88,0.52959,0.73238
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.32091,32,88,0.22281,0.41900
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.66998,57,88,0.57117,0.76879
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.33002,31,88,0.23121,0.42883
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.71106,59,59,0.59441,0.82772
1990,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.80955,40,40,0.68632,0.93279
1990,Baden-Wuerttemberg,2nd Quintile,Yes,0.45091,81,194,0.38071,0.52111
1990,Baden-Wuerttemberg,2nd Quintile,No,0.52309,113,194,0.45262,0.59355
1990,Baden-Wuerttemberg,3rd Quintile,Yes,0.67291,121,205,0.60853,0.73729
1990,Baden-Wuerttemberg,3rd Quintile,No,0.29256,84,205,0.23013,0.35499
1990,Baden-Wuerttemberg,4th Quintile,Yes,0.60252,118,219,0.53755,0.66748
1990,Baden-Wuerttemberg,4th Quintile,No,0.38232,101,219,0.31781,0.44683
1990,Baden-Wuerttemberg,5th Quintile,Yes,0.68652,122,180,0.61856,0.75449
1990,Baden-Wuerttemberg,5th Quintile,No,0.30360,58,180,0.23624,0.37096
1990,Bavaria,2nd Quintile,Yes,0.57573,87,161,0.49915,0.65232
1990,Bavaria,2nd Quintile,No,0.40766,74,161,0.33152,0.48381
1990,Bavaria,3rd Quintile,Yes,0.55570,106,190,0.48486,0.62654
1990,Bavaria,3rd Quintile,No,0.39226,84,190,0.32265,0.46187
1990,Bavaria,4th Quintile,Yes,0.59186,105,181,0.52006,0.66366
1990,Bavaria,4th Quintile,No,0.37278,76,181,0.30214,0.44342
1990,Bavaria,5th Quintile,Yes,0.62733,142,222,0.56358,0.69108
1990,Bavaria,5th Quintile,No,0.36309,80,222,0.29969,0.42649
1990,Berlin,2nd Quintile,No,0.80795,34,34,0.67354,0.94235
1990,Berlin,3rd Quintile,No,0.85777,36,36,0.74206,0.97349
1990,Berlin,4th Quintile,No,0.85910,43,43,0.75388,0.96432
1990,Berlin,5th Quintile,No,0.73773,31,31,0.58032,0.89513
1990,Brandenburg,1st Quintile,Yes,0.54353,203,203,0.47484,0.61223
1990,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.53893,131,131,0.45324,0.62463
1990,Saxony,1st Quintile,Yes,0.40187,281,281,0.34444,0.45929
1990,Saxony-Anhalt,1st Quintile,Yes,0.48002,195,195,0.40971,0.55032
1990,Thuringa,1st Quintile,Yes,0.46339,185,185,0.39134,0.53544
1991,Lower Saxony,2nd Quintile,Yes,0.58203,66,126,0.49556,0.66850
1991,Lower Saxony,2nd Quintile,No,0.41797,60,126,0.33150,0.50444
1991,Lower Saxony,3rd Quintile,Yes,0.62829,73,119,0.54110,0.71549
1991,Lower Saxony,3rd Quintile,No,0.37171,46,119,0.28451,0.45890
1991,Lower Saxony,4th Quintile,Yes,0.67012,81,117,0.58456,0.75568
1991,Lower Saxony,4th Quintile,No,0.32988,36,117,0.24432,0.41544
1991,Lower Saxony,5th Quintile,Yes,0.79072,89,89,0.70572,0.87571
1991,North Rhine-Westphalia,2nd Quintile,Yes,0.39226,133,346,0.34073,0.44378
1991,North Rhine-Westphalia,2nd Quintile,No,0.59310,213,346,0.54126,0.64494
1991,North Rhine-Westphalia,3rd Quintile,Yes,0.50611,158,313,0.45064,0.56159
1991,North Rhine-Westphalia,3rd Quintile,No,0.49389,155,313,0.43841,0.54936
1991,North Rhine-Westphalia,4th Quintile,Yes,0.56162,170,299,0.50529,0.61796
1991,North Rhine-Westphalia,4th Quintile,No,0.43775,129,299,0.38143,0.49408
1991,North Rhine-Westphalia,5th Quintile,Yes,0.66188,186,270,0.60534,0.71841
1991,North Rhine-Westphalia,5th Quintile,No,0.33087,84,270,0.27464,0.38710
1991,Hesse,2nd Quintile,No,0.59830,78,78,0.48880,0.70780
1991,Hesse,3rd Quintile,Yes,0.60889,66,125,0.52300,0.69479
1991,Hesse,3rd Quintile,No,0.39111,59,125,0.30521,0.47700
1991,Hesse,4th Quintile,Yes,0.63317,59,113,0.54391,0.72243
1991,Hesse,4th Quintile,No,0.36683,54,113,0.27757,0.45609
1991,Hesse,5th Quintile,Yes,0.63802,71,110,0.54780,0.72824
1991,Hesse,5th Quintile,No,0.36198,39,110,0.27176,0.45220
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.51721,52,97,0.41725,0.61717
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.48279,45,97,0.38283,0.58275
1991,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.72250,56,56,0.60417,0.84084
1991,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.65119,59,59,0.52854,0.77385
1991,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.76417,46,46,0.64014,0.88821
1991,Baden-Wuerttemberg,2nd Quintile,Yes,0.52589,89,184,0.45355,0.59824
1991,Baden-Wuerttemberg,2nd Quintile,No,0.44839,95,184,0.37633,0.52044
1991,Baden-Wuerttemberg,3rd Quintile,Yes,0.66191,127,216,0.59867,0.72514
1991,Baden-Wuerttemberg,3rd Quintile,No,0.33467,89,216,0.27159,0.39775
1991,Baden-Wuerttemberg,4th Quintile,Yes,0.65045,133,227,0.58828,0.71261
1991,Baden-Wuerttemberg,4th Quintile,No,0.34411,94,227,0.28217,0.40605
1991,Baden-Wuerttemberg,5th Quintile,Yes,0.67953,127,193,0.61353,0.74554
1991,Baden-Wuerttemberg,5th Quintile,No,0.32047,66,193,0.25446,0.38647
1991,Bavaria,2nd Quintile,Yes,0.52467,78,159,0.44680,0.60254
1991,Bavaria,2nd Quintile,No,0.47533,81,159,0.39746,0.55320
1991,Bavaria,3rd Quintile,Yes,0.65405,120,203,0.58845,0.71965
1991,Bavaria,3rd Quintile,No,0.34595,83,203,0.28035,0.41155
1991,Bavaria,4th Quintile,Yes,0.64981,131,211,0.58529,0.71432
1991,Bavaria,4th Quintile,No,0.34080,80,211,0.27670,0.40491
1991,Bavaria,5th Quintile,Yes,0.62312,133,207,0.55695,0.68930
1991,Bavaria,5th Quintile,No,0.36048,74,207,0.29491,0.42605
1991,Berlin,1st Quintile,No,0.79602,118,118,0.72300,0.86904
1991,Berlin,2nd Quintile,No,0.94211,33,33,0.86119,1.02302
1991,Berlin,3rd Quintile,No,0.88957,33,33,0.78097,0.99816
1991,Berlin,4th Quintile,No,0.85692,44,44,0.75226,0.96158
1991,Berlin,5th Quintile,No,0.73490,35,35,0.58653,0.88326
1991,Brandenburg,1st Quintile,Yes,0.56650,191,317,0.51186,0.62114
1991,Brandenburg,1st Quintile,No,0.42156,126,317,0.36711,0.47601
1991,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.51498,118,218,0.44848,0.58148
1991,Mecklenburg-Western Pomerania,1st Quintile,No,0.47330,100,218,0.40687,0.53974
1991,Saxony,1st Quintile,Yes,0.40733,261,589,0.36761,0.44704
1991,Saxony,1st Quintile,No,0.57904,328,589,0.53913,0.61895
1991,Saxony-Anhalt,1st Quintile,Yes,0.43813,173,357,0.38659,0.48967
1991,Saxony-Anhalt,1st Quintile,No,0.51244,184,357,0.46051,0.56436
1991,Thuringa,1st Quintile,Yes,0.47036,178,322,0.41575,0.52496
1991,Thuringa,1st Quintile,No,0.49043,144,322,0.43574,0.54512
1992,Lower Saxony,1st Quintile,No,0.45037,31,31,0.27233,0.62841
1992,Lower Saxony,2nd Quintile,Yes,0.59324,47,80,0.48491,0.70156
1992,Lower Saxony,2nd Quintile,No,0.39533,33,80,0.28751,0.50314
1992,Lower Saxony,3rd Quintile,Yes,0.63237,64,106,0.54015,0.72460
1992,Lower Saxony,3rd Quintile,No,0.34482,42,106,0.25390,0.43574
1992,Lower Saxony,4th Quintile,Yes,0.69160,84,122,0.60931,0.77389
1992,Lower Saxony,4th Quintile,No,0.29237,38,122,0.21132,0.37342
1992,Lower Saxony,5th Quintile,Yes,0.73017,83,83,0.63410,0.82625
1992,North Rhine-Westphalia,1st Quintile,Yes,0.34357,51,159,0.26952,0.41762
1992,North Rhine-Westphalia,1st Quintile,No,0.63336,108,159,0.55822,0.70850
1992,North Rhine-Westphalia,2nd Quintile,Yes,0.44333,115,265,0.38341,0.50326
1992,North Rhine-Westphalia,2nd Quintile,No,0.53190,150,265,0.47171,0.59209
1992,North Rhine-Westphalia,3rd Quintile,Yes,0.50885,141,279,0.45008,0.56761
1992,North Rhine-Westphalia,3rd Quintile,No,0.48921,138,279,0.43045,0.54797
1992,North Rhine-Westphalia,4th Quintile,Yes,0.60615,162,263,0.54698,0.66531
1992,North Rhine-Westphalia,4th Quintile,No,0.38584,101,263,0.32690,0.44479
1992,North Rhine-Westphalia,5th Quintile,Yes,0.66306,188,271,0.60668,0.71944
1992,North Rhine-Westphalia,5th Quintile,No,0.33218,83,271,0.27600,0.38836
1992,Hesse,1st Quintile,No,0.60058,49,49,0.46202,0.73914
1992,Hesse,2nd Quintile,Yes,0.57285,33,69,0.45527,0.69042
1992,Hesse,2nd Quintile,No,0.42603,36,69,0.30849,0.54356
1992,Hesse,3rd Quintile,Yes,0.50784,45,108,0.41311,0.60257
1992,Hesse,3rd Quintile,No,0.46371,63,108,0.36922,0.55820
1992,Hesse,4th Quintile,Yes,0.60105,56,102,0.50554,0.69655
1992,Hesse,4th Quintile,No,0.37628,46,102,0.28179,0.47076
1992,Hesse,5th Quintile,Yes,0.73458,80,80,0.63721,0.83195
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.55756,40,40,0.40168,0.71344
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.65496,54,54,0.52697,0.78294
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.68289,55,55,0.55877,0.80701
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.75551,43,43,0.62553,0.88549
1992,Baden-Wuerttemberg,1st Quintile,Yes,0.50793,41,90,0.40406,0.61180
1992,Baden-Wuerttemberg,1st Quintile,No,0.45877,49,90,0.35524,0.56230
1992,Baden-Wuerttemberg,2nd Quintile,Yes,0.65031,87,156,0.57524,0.72539
1992,Baden-Wuerttemberg,2nd Quintile,No,0.31981,69,156,0.24638,0.39323
1992,Baden-Wuerttemberg,3rd Quintile,Yes,0.56386,99,172,0.48954,0.63819
1992,Baden-Wuerttemberg,3rd Quintile,No,0.41961,73,172,0.34564,0.49357
1992,Baden-Wuerttemberg,4th Quintile,Yes,0.66098,122,217,0.59785,0.72411
1992,Baden-Wuerttemberg,4th Quintile,No,0.33810,95,217,0.27501,0.40119
1992,Baden-Wuerttemberg,5th Quintile,Yes,0.72638,129,188,0.66248,0.79028
1992,Baden-Wuerttemberg,5th Quintile,No,0.27316,59,188,0.20930,0.33703
1992,Bavaria,1st Quintile,Yes,0.42053,36,95,0.32074,0.52033
1992,Bavaria,1st Quintile,No,0.54930,59,95,0.44871,0.64989
1992,Bavaria,2nd Quintile,Yes,0.60482,76,131,0.52078,0.68886
1992,Bavaria,2nd Quintile,No,0.38269,55,131,0.29914,0.46624
1992,Bavaria,3rd Quintile,Yes,0.63675,99,160,0.56199,0.71150
1992,Bavaria,3rd Quintile,No,0.34436,61,160,0.27050,0.41822
1992,Bavaria,4th Quintile,Yes,0.58721,133,229,0.52331,0.65112
1992,Bavaria,4th Quintile,No,0.39488,96,229,0.33143,0.45833
1992,Bavaria,5th Quintile,Yes,0.65210,121,189,0.58402,0.72019
1992,Bavaria,5th Quintile,No,0.33919,68,189,0.27152,0.40687
1992,Berlin,1st Quintile,No,0.75629,58,58,0.64484,0.86775
1992,Berlin,2nd Quintile,No,0.84810,53,53,0.75054,0.94566
1992,Berlin,3rd Quintile,No,0.84187,58,58,0.74715,0.93659
1992,Berlin,4th Quintile,No,0.84510,48,48,0.74166,0.94854
1992,Berlin,5th Quintile,No,0.72642,42,42,0.58996,0.86287
1992,Brandenburg,1st Quintile,Yes,0.56617,81,131,0.48097,0.65136
1992,Brandenburg,1st Quintile,No,0.36327,50,131,0.28060,0.44595
1992,Brandenburg,2nd Quintile,Yes,0.58376,57,94,0.48357,0.68394
1992,Brandenburg,2nd Quintile,No,0.39003,37,94,0.29089,0.48916
1992,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.51067,45,80,0.40043,0.62090
1992,Mecklenburg-Western Pomerania,1st Quintile,No,0.48933,35,80,0.37910,0.59957
1992,Saxony,1st Quintile,Yes,0.39381,118,251,0.33324,0.45437
1992,Saxony,1st Quintile,No,0.57614,133,251,0.51489,0.63740
1992,Saxony,2nd Quintile,Yes,0.41497,74,172,0.34112,0.48882
1992,Saxony,2nd Quintile,No,0.54009,98,172,0.46539,0.61480
1992,Saxony,3rd Quintile,Yes,0.33875,33,88,0.23930,0.43820
1992,Saxony,3rd Quintile,No,0.64921,55,88,0.54893,0.74948
1992,Saxony-Anhalt,1st Quintile,Yes,0.35780,54,131,0.27540,0.44020
1992,Saxony-Anhalt,1st Quintile,No,0.55165,77,131,0.46615,0.63714
1992,Saxony-Anhalt,2nd Quintile,Yes,0.47547,64,129,0.38895,0.56198
1992,Saxony-Anhalt,2nd Quintile,No,0.46088,65,129,0.37452,0.54723
1992,Saxony-Anhalt,3rd Quintile,Yes,0.49020,33,33,0.31699,0.66341
1992,Thuringa,1st Quintile,Yes,0.41693,68,138,0.33437,0.49949
1992,Thuringa,1st Quintile,No,0.49771,70,138,0.41399,0.58144
1992,Thuringa,2nd Quintile,Yes,0.51782,64,109,0.42358,0.61206
1992,Thuringa,2nd Quintile,No,0.40789,45,109,0.31521,0.50058
1993,Lower Saxony,1st Quintile,Yes,0.56755,37,76,0.45543,0.67967
1993,Lower Saxony,1st Quintile,No,0.43245,39,76,0.32033,0.54457
1993,Lower Saxony,2nd Quintile,Yes,0.60688,52,94,0.50761,0.70615
1993,Lower Saxony,2nd Quintile,No,0.37845,42,94,0.27988,0.47702
1993,Lower Saxony,3rd Quintile,Yes,0.77005,81,112,0.69176,0.84833
1993,Lower Saxony,3rd Quintile,No,0.21236,31,112,0.13628,0.28844
1993,Lower Saxony,4th Quintile,Yes,0.60105,69,115,0.51115,0.69094
1993,Lower Saxony,4th Quintile,No,0.38359,46,115,0.29432,0.47285
1993,Lower Saxony,5th Quintile,Yes,0.72589,74,74,0.62356,0.82822
1993,North Rhine-Westphalia,1st Quintile,Yes,0.37042,70,201,0.30350,0.43735
1993,North Rhine-Westphalia,1st Quintile,No,0.61011,131,201,0.54252,0.67771
1993,North Rhine-Westphalia,2nd Quintile,Yes,0.46333,115,248,0.40115,0.52552
1993,North Rhine-Westphalia,2nd Quintile,No,0.50914,133,248,0.44679,0.57148
1993,North Rhine-Westphalia,3rd Quintile,Yes,0.53859,138,243,0.47579,0.60140
1993,North Rhine-Westphalia,3rd Quintile,No,0.44806,105,243,0.38541,0.51072
1993,North Rhine-Westphalia,4th Quintile,Yes,0.60500,159,263,0.54581,0.66419
1993,North Rhine-Westphalia,4th Quintile,No,0.38182,104,263,0.32299,0.44065
1993,North Rhine-Westphalia,5th Quintile,Yes,0.62068,182,276,0.56333,0.67803
1993,North Rhine-Westphalia,5th Quintile,No,0.33701,94,276,0.28114,0.39288
1993,Hesse,1st Quintile,No,0.55909,45,45,0.41239,0.70580
1993,Hesse,2nd Quintile,Yes,0.53359,33,77,0.42143,0.64575
1993,Hesse,2nd Quintile,No,0.46641,44,77,0.35425,0.57857
1993,Hesse,3rd Quintile,Yes,0.55742,41,94,0.45647,0.65837
1993,Hesse,3rd Quintile,No,0.39980,53,94,0.30024,0.49936
1993,Hesse,4th Quintile,Yes,0.58172,48,86,0.47685,0.68658
1993,Hesse,4th Quintile,No,0.38757,38,86,0.28399,0.49114
1993,Hesse,5th Quintile,Yes,0.70332,86,125,0.62292,0.78372
1993,Hesse,5th Quintile,No,0.27860,39,125,0.19969,0.35751
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.70915,39,39,0.56475,0.85355
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.68412,56,56,0.56126,0.80697
1993,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.70487,53,53,0.58090,0.82884
1993,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.80599,45,45,0.68914,0.92283
1993,Baden-Wuerttemberg,1st Quintile,Yes,0.56196,58,111,0.46924,0.65468
1993,Baden-Wuerttemberg,1st Quintile,No,0.38870,53,111,0.29760,0.47979
1993,Baden-Wuerttemberg,2nd Quintile,Yes,0.59731,78,147,0.51776,0.67687
1993,Baden-Wuerttemberg,2nd Quintile,No,0.37163,69,147,0.29325,0.45002
1993,Baden-Wuerttemberg,3rd Quintile,Yes,0.58601,99,192,0.51616,0.65587
1993,Baden-Wuerttemberg,3rd Quintile,No,0.36430,93,192,0.29605,0.43255
1993,Baden-Wuerttemberg,4th Quintile,Yes,0.71925,136,215,0.65904,0.77946
1993,Baden-Wuerttemberg,4th Quintile,No,0.27988,79,215,0.21973,0.34003
1993,Baden-Wuerttemberg,5th Quintile,Yes,0.66271,105,161,0.58946,0.73597
1993,Baden-Wuerttemberg,5th Quintile,No,0.30906,56,161,0.23746,0.38067
1993,Bavaria,1st Quintile,Yes,0.48102,50,103,0.38405,0.57798
1993,Bavaria,1st Quintile,No,0.48793,53,103,0.39092,0.58493
1993,Bavaria,2nd Quintile,Yes,0.51894,76,141,0.43617,0.60170
1993,Bavaria,2nd Quintile,No,0.43804,65,141,0.35585,0.52022
1993,Bavaria,3rd Quintile,Yes,0.58223,91,158,0.50508,0.65937
1993,Bavaria,3rd Quintile,No,0.36624,67,158,0.29088,0.44160
1993,Bavaria,4th Quintile,Yes,0.60489,120,200,0.53697,0.67282
1993,Bavaria,4th Quintile,No,0.33791,80,200,0.27220,0.40363
1993,Bavaria,5th Quintile,Yes,0.62037,128,197,0.55242,0.68831
1993,Bavaria,5th Quintile,No,0.35831,69,197,0.29118,0.42544
1993,Berlin,1st Quintile,No,0.78126,55,55,0.67100,0.89152
1993,Berlin,2nd Quintile,No,0.79412,44,44,0.67327,0.91498
1993,Berlin,3rd Quintile,No,0.79427,65,65,0.69523,0.89330
1993,Berlin,4th Quintile,No,0.69844,45,45,0.56284,0.83405
1993,Berlin,5th Quintile,No,0.81165,39,39,0.68734,0.93597
1993,Brandenburg,1st Quintile,Yes,0.55968,53,95,0.45933,0.66004
1993,Brandenburg,1st Quintile,No,0.40551,42,95,0.30625,0.50477
1993,Brandenburg,2nd Quintile,Yes,0.55858,54,92,0.45655,0.66060
1993,Brandenburg,2nd Quintile,No,0.37715,38,92,0.27756,0.47673
1993,Brandenburg,3rd Quintile,Yes,0.68080,38,38,0.53059,0.83100
1993,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.54500,36,36,0.38002,0.70998
1993,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.46570,33,66,0.34443,0.58697
1993,Mecklenburg-Western Pomerania,2nd Quintile,No,0.53430,33,66,0.41303,0.65557
1993,Saxony,1st Quintile,Yes,0.35747,75,188,0.28878,0.42616
1993,Saxony,1st Quintile,No,0.59339,113,188,0.52299,0.66379
1993,Saxony,2nd Quintile,Yes,0.46940,90,180,0.39628,0.54251
1993,Saxony,2nd Quintile,No,0.49639,90,180,0.42314,0.56963
1993,Saxony,3rd Quintile,Yes,0.40997,41,101,0.31357,0.50637
1993,Saxony,3rd Quintile,No,0.53234,60,101,0.43455,0.63014
1993,Saxony-Anhalt,1st Quintile,Yes,0.33658,36,98,0.24254,0.43061
1993,Saxony-Anhalt,1st Quintile,No,0.53121,62,98,0.43190,0.63052
1993,Saxony-Anhalt,2nd Quintile,Yes,0.46097,61,122,0.37215,0.54979
1993,Saxony-Anhalt,2nd Quintile,No,0.47721,61,122,0.38821,0.56621
1993,Saxony-Anhalt,3rd Quintile,Yes,0.55114,34,34,0.38144,0.72084
1993,Thuringa,1st Quintile,Yes,0.33618,39,88,0.23691,0.43544
1993,Thuringa,1st Quintile,No,0.54759,49,88,0.44300,0.65218
1993,Thuringa,2nd Quintile,Yes,0.55938,68,117,0.46904,0.64973
1993,Thuringa,2nd Quintile,No,0.40569,49,117,0.31633,0.49504
1993,Thuringa,3rd Quintile,Yes,0.60685,42,42,0.45734,0.75637
1994,Lower Saxony,1st Quintile,Yes,0.46004,40,90,0.35649,0.56359
1994,Lower Saxony,1st Quintile,No,0.47550,50,90,0.37175,0.57926
1994,Lower Saxony,2nd Quintile,Yes,0.70381,52,83,0.60499,0.80263
1994,Lower Saxony,2nd Quintile,No,0.27744,31,83,0.18053,0.37435
1994,Lower Saxony,3rd Quintile,Yes,0.73025,71,71,0.62628,0.83422
1994,Lower Saxony,4th Quintile,Yes,0.65493,78,116,0.56804,0.74182
1994,Lower Saxony,4th Quintile,No,0.32062,38,116,0.23532,0.40592
1994,Lower Saxony,5th Quintile,Yes,0.76741,80,80,0.67425,0.86057
1994,North Rhine-Westphalia,1st Quintile,Yes,0.37049,82,235,0.30861,0.43237
1994,North Rhine-Westphalia,1st Quintile,No,0.57487,153,235,0.51152,0.63821
1994,North Rhine-Westphalia,2nd Quintile,Yes,0.52956,124,236,0.46575,0.59338
1994,North Rhine-Westphalia,2nd Quintile,No,0.46988,112,236,0.40606,0.53369
1994,North Rhine-Westphalia,3rd Quintile,Yes,0.55251,134,238,0.48920,0.61581
1994,North Rhine-Westphalia,3rd Quintile,No,0.41639,104,238,0.35363,0.47915
1994,North Rhine-Westphalia,4th Quintile,Yes,0.60429,141,239,0.54216,0.66642
1994,North Rhine-Westphalia,4th Quintile,No,0.34716,98,239,0.28667,0.40764
1994,North Rhine-Westphalia,5th Quintile,Yes,0.64568,173,247,0.58591,0.70545
1994,North Rhine-Westphalia,5th Quintile,No,0.30613,74,247,0.24854,0.36373
1994,Hesse,1st Quintile,No,0.59441,52,52,0.45965,0.72917
1994,Hesse,2nd Quintile,Yes,0.59723,36,74,0.48472,0.70974
1994,Hesse,2nd Quintile,No,0.39442,38,74,0.28231,0.50654
1994,Hesse,3rd Quintile,Yes,0.50358,36,94,0.40196,0.60520
1994,Hesse,3rd Quintile,No,0.48630,58,94,0.38472,0.58788
1994,Hesse,4th Quintile,Yes,0.60721,49,86,0.50338,0.71103
1994,Hesse,4th Quintile,No,0.36673,37,86,0.26428,0.46918
1994,Hesse,5th Quintile,Yes,0.72826,85,119,0.64799,0.80852
1994,Hesse,5th Quintile,No,0.25966,34,119,0.18055,0.33877
1994,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.57376,32,32,0.39967,0.74785
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.64588,46,46,0.50615,0.78562
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.75109,48,48,0.62748,0.87471
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.69864,51,51,0.57145,0.82583
1994,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.75744,45,45,0.63079,0.88410
1994,Baden-Wuerttemberg,1st Quintile,Yes,0.49943,60,137,0.41540,0.58346
1994,Baden-Wuerttemberg,1st Quintile,No,0.44552,77,137,0.36199,0.52906
1994,Baden-Wuerttemberg,2nd Quintile,Yes,0.66731,83,139,0.58869,0.74592
1994,Baden-Wuerttemberg,2nd Quintile,No,0.30012,56,139,0.22365,0.37659
1994,Baden-Wuerttemberg,3rd Quintile,Yes,0.63987,99,173,0.56813,0.71161
1994,Baden-Wuerttemberg,3rd Quintile,No,0.33207,74,173,0.26168,0.40245
1994,Baden-Wuerttemberg,4th Quintile,Yes,0.62533,109,182,0.55482,0.69585
1994,Baden-Wuerttemberg,4th Quintile,No,0.36022,73,182,0.29028,0.43016
1994,Baden-Wuerttemberg,5th Quintile,Yes,0.68574,115,174,0.61657,0.75492
1994,Baden-Wuerttemberg,5th Quintile,No,0.27848,59,174,0.21169,0.34528
1994,Bavaria,1st Quintile,Yes,0.45480,48,109,0.36089,0.54872
1994,Bavaria,1st Quintile,No,0.51982,61,109,0.42560,0.61405
1994,Bavaria,2nd Quintile,Yes,0.52428,76,140,0.44125,0.60730
1994,Bavaria,2nd Quintile,No,0.43571,64,140,0.35327,0.51814
1994,Bavaria,3rd Quintile,Yes,0.61137,105,165,0.53676,0.68597
1994,Bavaria,3rd Quintile,No,0.31891,60,165,0.24758,0.39024
1994,Bavaria,4th Quintile,Yes,0.58530,113,183,0.51373,0.65688
