"ple0044_h","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","66","2","","","",""
"Ja","2011","66","3","","","",""
"Ja","2011","66","4","","","",""
"Ja","2011","66","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","17-29","1 Einkommensschwächstes Quintil","220","0.220290594690727","0.195305847376552","0.245275342004902"
"Nein","2012","17-29","2","217","0.258190308277003","0.229225909782433","0.287154706771572"
"Nein","2012","17-29","3","196","0.287541127202541","0.254549113229055","0.320533141176027"
"Nein","2012","17-29","4","216","0.291283362300662","0.259023332887698","0.323543391713625"
"Nein","2012","17-29","5 Einkommensstärkstes Quintil","139","0.292520717152389","0.253495258334292","0.331546175970487"
"Nein","2012","30-45","1 Einkommensschwächstes Quintil","412","0.287011772725432","0.263549232926402","0.310474312524462"
"Nein","2012","30-45","2","710","0.390172628504794","0.368583199786169","0.411762057223419"
"Nein","2012","30-45","3","618","0.373345046841807","0.350893728143414","0.395796365540199"
"Nein","2012","30-45","4","635","0.32474163563512","0.303431799647177","0.346051471623062"
"Nein","2012","30-45","5 Einkommensstärkstes Quintil","672","0.355819296076698","0.334437777169197","0.3772008149842"
"Nein","2012","46-65","1 Einkommensschwächstes Quintil","394","0.245242849152948","0.222738506500397","0.267747191805499"
"Nein","2012","46-65","2","559","0.349075043059767","0.32546607123917","0.372684014880363"
"Nein","2012","46-65","3","532","0.354694524628085","0.330753356944883","0.378635692311286"
"Nein","2012","46-65","4","782","0.37852189699736","0.357929126194014","0.399114667800706"
"Nein","2012","46-65","5 Einkommensstärkstes Quintil","971","0.370468319338469","0.351848040974618","0.389088597702321"
"Nein","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","66","2","","","",""
"Nein","2012","66","3","","","",""
"Nein","2012","66","4","","","",""
"Nein","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","17-29","1 Einkommensschwächstes Quintil","837","0.779709405309273","0.754724657995097","0.804694152623448"
"Ja","2012","17-29","2","660","0.741809691722997","0.712845293228428","0.770774090217567"
"Ja","2012","17-29","3","527","0.712458872797459","0.679466858823973","0.745450886770945"
"Ja","2012","17-29","4","546","0.708716637699338","0.676456608286375","0.740976667112302"
"Ja","2012","17-29","5 Einkommensstärkstes Quintil","383","0.707479282847611","0.668453824029513","0.746504741665708"
"Ja","2012","30-45","1 Einkommensschwächstes Quintil","1016","0.712988227274568","0.689525687475538","0.736450767073598"
"Ja","2012","30-45","2","1251","0.609827371495206","0.588237942776581","0.631416800213831"
"Ja","2012","30-45","3","1165","0.626654953158193","0.604203634459801","0.649106271856586"
"Ja","2012","30-45","4","1220","0.67525836436488","0.653948528376938","0.696568200352823"
"Ja","2012","30-45","5 Einkommensstärkstes Quintil","1254","0.644180703923302","0.6227991850158","0.665562222830803"
"Ja","2012","46-65","1 Einkommensschwächstes Quintil","1010","0.754757150847052","0.732252808194501","0.777261493499602"
"Ja","2012","46-65","2","1007","0.650924956940233","0.627315985119637","0.67453392876083"
"Ja","2012","46-65","3","1002","0.645305475371915","0.621364307688714","0.669246643055117"
"Ja","2012","46-65","4","1349","0.62147810300264","0.600885332199294","0.642070873805987"
"Ja","2012","46-65","5 Einkommensstärkstes Quintil","1613","0.629531680661531","0.610911402297679","0.648151959025382"
"Ja","2012","66","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","66","2","","","",""
"Ja","2012","66","3","","","",""
"Ja","2012","66","4","","","",""
"Ja","2012","66","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","17-29","1 Einkommensschwächstes Quintil","291","0.228390805596421","0.206761039119514","0.250020572073328"
"Nein","2013","17-29","2","265","0.273377531979586","0.247333534159308","0.299421529799863"
"Nein","2013","17-29","3","215","0.268613771404002","0.239245283194138","0.297982259613865"
"Nein","2013","17-29","4","226","0.20413312055904","0.177287954292316","0.230978286825764"
"Nein","2013","17-29","5 Einkommensstärkstes Quintil","172","0.279013154025422","0.244533140889754","0.31349316716109"
"Nein","2013","30-45","1 Einkommensschwächstes Quintil","517","0.291144727277112","0.269866361523346","0.312423093030879"
"Nein","2013","30-45","2","787","0.362883197251614","0.342984418953707","0.382781975549521"
"Nein","2013","30-45","3","654","0.380105223808199","0.358296030382498","0.401914417233901"
"Nein","2013","30-45","4","731","0.332863172756129","0.313036102023959","0.3526902434883"
"Nein","2013","30-45","5 Einkommensstärkstes Quintil","732","0.319908343433311","0.30028763490626","0.339529051960362"
"Nein","2013","46-65","1 Einkommensschwächstes Quintil","466","0.243935555304523","0.223544943505914","0.264326167103133"
"Nein","2013","46-65","2","567","0.306121244908487","0.284346845417456","0.327895644399517"
"Nein","2013","46-65","3","556","0.343809848443329","0.320608717057736","0.367010979828923"
"Nein","2013","46-65","4","815","0.356187229630794","0.336461692156518","0.375912767105071"
"Nein","2013","46-65","5 Einkommensstärkstes Quintil","1037","0.370079985443449","0.352011336080425","0.388148634806472"
"Nein","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","66","2","","","",""
"Nein","2013","66","3","","","",""
"Nein","2013","66","4","","","",""
"Nein","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","17-29","1 Einkommensschwächstes Quintil","1156","0.771609194403579","0.749979427926671","0.793238960880486"
"Ja","2013","17-29","2","860","0.726622468020414","0.700578470200137","0.752666465840692"
"Ja","2013","17-29","3","660","0.731386228595998","0.702017740386135","0.760754716805862"
"Ja","2013","17-29","4","640","0.79586687944096","0.769021713174236","0.822712045707685"
"Ja","2013","17-29","5 Einkommensstärkstes Quintil","478","0.720986845974578","0.68650683283891","0.755466859110246"
"Ja","2013","30-45","1 Einkommensschwächstes Quintil","1234","0.708855272722888","0.687576906969121","0.730133638476654"
"Ja","2013","30-45","2","1456","0.637116802748386","0.617218024450479","0.657015581046293"
"Ja","2013","30-45","3","1249","0.6198947761918","0.598085582766099","0.641703969617502"
"Ja","2013","30-45","4","1439","0.66713682724387","0.6473097565117","0.686963897976041"
"Ja","2013","30-45","5 Einkommensstärkstes Quintil","1439","0.680091656566689","0.660470948039638","0.69971236509374"
"Ja","2013","46-65","1 Einkommensschwächstes Quintil","1238","0.756064444695477","0.735673832896867","0.776455056494086"
"Ja","2013","46-65","2","1154","0.693878755091513","0.672104355600483","0.715653154582544"
"Ja","2013","46-65","3","1054","0.656190151556671","0.632989020171077","0.679391282942264"
"Ja","2013","46-65","4","1449","0.643812770369206","0.624087232894929","0.663538307843482"
"Ja","2013","46-65","5 Einkommensstärkstes Quintil","1706","0.629920014556551","0.611851365193528","0.647988663919575"
"Ja","2013","66","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","66","2","","","",""
"Ja","2013","66","3","","","",""
"Ja","2013","66","4","","","",""
"Ja","2013","66","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","17-29","1 Einkommensschwächstes Quintil","390","0.333230245892605","0.3054251942058","0.36103529757941"
"Nein","2014","17-29","2","283","0.277666918431641","0.248743534747267","0.306590302116016"
"Nein","2014","17-29","3","209","0.327779395474273","0.293468632089862","0.362090158858683"
"Nein","2014","17-29","4","249","0.30621465056497","0.274970372281698","0.337458928848242"
"Nein","2014","17-29","5 Einkommensstärkstes Quintil","182","0.277408579887975","0.242909914405398","0.311907245370551"
"Nein","2014","30-45","1 Einkommensschwächstes Quintil","445","0.338916219208888","0.311793727336339","0.366038711081436"
"Nein","2014","30-45","2","719","0.43674545231013","0.413189139313153","0.460301765307107"
"Nein","2014","30-45","3","607","0.381894829214333","0.358177343387996","0.40561231504067"
"Nein","2014","30-45","4","667","0.354879685311564","0.333399027762194","0.376360342860934"
"Nein","2014","30-45","5 Einkommensstärkstes Quintil","690","0.341166770127052","0.32040949497226","0.361924045281844"
"Nein","2014","46-65","1 Einkommensschwächstes Quintil","470","0.2909577768226","0.2662863860178","0.3156291676274"
"Nein","2014","46-65","2","525","0.326722067751426","0.302947429410792","0.35049670609206"
"Nein","2014","46-65","3","567","0.399548398645437","0.373817664697776","0.425279132593098"
"Nein","2014","46-65","4","766","0.370097883766028","0.349636380686734","0.390559386845321"
"Nein","2014","46-65","5 Einkommensstärkstes Quintil","1050","0.365431384992736","0.34765817987171","0.383204590113761"
"Nein","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","66","2","","","",""
"Nein","2014","66","3","","","",""
"Nein","2014","66","4","","","",""
"Nein","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","17-29","1 Einkommensschwächstes Quintil","714","0.666769754107395","0.63896470242059","0.6945748057942"
"Ja","2014","17-29","2","638","0.722333081568359","0.693409697883984","0.751256465252733"
"Ja","2014","17-29","3","510","0.672220604525727","0.637909841141317","0.706531367910137"
"Ja","2014","17-29","4","587","0.69378534943503","0.662541071151758","0.725029627718302"
"Ja","2014","17-29","5 Einkommensstärkstes Quintil","465","0.722591420112025","0.688092754629449","0.757090085594602"
"Ja","2014","30-45","1 Einkommensschwächstes Quintil","725","0.661083780791112","0.633961288918564","0.688206272663661"
"Ja","2014","30-45","2","984","0.56325454768987","0.539698234692893","0.586810860686847"
"Ja","2014","30-45","3","1005","0.618105170785667","0.59438768495933","0.641822656612004"
"Ja","2014","30-45","4","1239","0.645120314688436","0.623639657139066","0.666600972237806"
"Ja","2014","30-45","5 Einkommensstärkstes Quintil","1314","0.658833229872948","0.638075954718156","0.67959050502774"
"Ja","2014","46-65","1 Einkommensschwächstes Quintil","832","0.7090422231774","0.6843708323726","0.7337136139822"
"Ja","2014","46-65","2","970","0.673277932248574","0.64950329390794","0.697052570589208"
"Ja","2014","46-65","3","825","0.600451601354563","0.574720867406902","0.626182335302224"
"Ja","2014","46-65","4","1373","0.629902116233973","0.609440613154679","0.650363619313266"
"Ja","2014","46-65","5 Einkommensstärkstes Quintil","1770","0.634568615007264","0.616795409886239","0.65234182012829"
"Ja","2014","66","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","66","2","","","",""
"Ja","2014","66","3","","","",""
"Ja","2014","66","4","","","",""
"Ja","2014","66","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","17-29","1 Einkommensschwächstes Quintil","277","0.253789321861866","0.228692166377727","0.278886477346005"
"Nein","2015","17-29","2","235","0.280872589836794","0.250957098307298","0.310788081366291"
"Nein","2015","17-29","3","203","0.272594624902029","0.241060513090582","0.304128736713476"
"Nein","2015","17-29","4","229","0.224448404417399","0.19670870110328","0.252188107731519"
"Nein","2015","17-29","5 Einkommensstärkstes Quintil","200","0.304753052158949","0.27158837236197","0.337917731955928"
"Nein","2015","30-45","1 Einkommensschwächstes Quintil","337","0.247414891938729","0.22323103356472","0.271598750312738"
"Nein","2015","30-45","2","525","0.315337808191287","0.292339215747606","0.338336400634968"
"Nein","2015","30-45","3","525","0.361591174799807","0.337349544523429","0.385832805076185"
"Nein","2015","30-45","4","594","0.320617617321813","0.299430300120438","0.341804934523188"
"Nein","2015","30-45","5 Einkommensstärkstes Quintil","684","0.3397737874413","0.319068017735685","0.360479557146914"
"Nein","2015","46-65","1 Einkommensschwächstes Quintil","346","0.225157341830996","0.202275397547823","0.248039286114169"
"Nein","2015","46-65","2","440","0.333099690645519","0.307369724993187","0.358829656297852"
"Nein","2015","46-65","3","499","0.368513221981958","0.343351554955421","0.393674889008495"
"Nein","2015","46-65","4","702","0.359933606610879","0.339105167789012","0.380762045432747"
"Nein","2015","46-65","5 Einkommensstärkstes Quintil","1086","0.364165814393094","0.346857111768863","0.381474517017325"
"Nein","2015","66","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","66","2","","","",""
"Nein","2015","66","3","","","",""
"Nein","2015","66","4","","","",""
"Nein","2015","66","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","17-29","1 Einkommensschwächstes Quintil","878","0.746210678138134","0.721113522653995","0.771307833622273"
"Ja","2015","17-29","2","632","0.719127410163206","0.689211918633709","0.749042901692702"
"Ja","2015","17-29","3","563","0.727405375097971","0.695871263286524","0.758939486909418"
"Ja","2015","17-29","4","640","0.7755515955826","0.747811892268481","0.80329129889672"
"Ja","2015","17-29","5 Einkommensstärkstes Quintil","540","0.695246947841051","0.662082268044072","0.72841162763803"
"Ja","2015","30-45","1 Einkommensschwächstes Quintil","886","0.752585108061271","0.728401249687262","0.77676896643528"
"Ja","2015","30-45","2","1043","0.684662191808713","0.661663599365032","0.707660784252394"
"Ja","2015","30-45","3","984","0.638408825200193","0.614167194923815","0.662650455476571"
"Ja","2015","30-45","4","1270","0.679382382678187","0.658195065476813","0.700569699879562"
"Ja","2015","30-45","5 Einkommensstärkstes Quintil","1326","0.6602262125587","0.639520442853086","0.680931982264315"
"Ja","2015","46-65","1 Einkommensschwächstes Quintil","934","0.774842658169004","0.751960713885831","0.797724602452177"
"Ja","2015","46-65","2","849","0.66690030935448","0.641170343702148","0.692630275006813"
"Ja","2015","46-65","3","913","0.631486778018042","0.606325110991505","0.656648445044579"
"Ja","2015","46-65","4","1338","0.640066393389121","0.619237954567253","0.660894832210988"
"Ja","2015","46-65","5 Einkommensstärkstes Quintil","1883","0.635834185606906","0.618525482982675","0.653142888231137"
"Ja","2015","66","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","66","2","","","",""
"Ja","2015","66","3","","","",""
"Ja","2015","66","4","","","",""
"Ja","2015","66","5 Einkommensstärkstes Quintil","","","",""
"Nein","2016","17-29","1 Einkommensschwächstes Quintil","199","0.254170781399386","0.225819904200134","0.282521658598638"
"Nein","2016","17-29","2","179","0.260011058635052","0.228449774655616","0.291572342614488"
"Nein","2016","17-29","3","176","0.282173694730159","0.246804852341159","0.31754253711916"
"Nein","2016","17-29","4","216","0.281654126502803","0.250810749478925","0.31249750352668"
"Nein","2016","17-29","5 Einkommensstärkstes Quintil","171","0.250246429138284","0.218407642645935","0.282085215630633"
"Nein","2016","30-45","1 Einkommensschwächstes Quintil","198","0.231437571912716","0.203266522698229","0.259608621127204"
"Nein","2016","30-45","2","421","0.311448689217283","0.286019952490068","0.336877425944499"
"Nein","2016","30-45","3","431","0.330342483145643","0.304195528397725","0.356489437893561"
"Nein","2016","30-45","4","596","0.367058102517095","0.344272554272901","0.389843650761289"
"Nein","2016","30-45","5 Einkommensstärkstes Quintil","621","0.316363786832939","0.295485610777136","0.337241962888742"
"Nein","2016","46-65","1 Einkommensschwächstes Quintil","260","0.237076757895197","0.211352766593055","0.26280074919734"
"Nein","2016","46-65","2","410","0.299830339935683","0.27400331552004","0.325657364351325"
"Nein","2016","46-65","3","440","0.345203399785598","0.319106811214785","0.371299988356411"
"Nein","2016","46-65","4","693","0.363851352555208","0.342912377641118","0.384790327469299"
"Nein","2016","46-65","5 Einkommensstärkstes Quintil","1083","0.367974039513305","0.350452282822752","0.385495796203857"
"Nein","2016","66","1 Einkommensschwächstes Quintil","","","",""
"Nein","2016","66","2","","","",""
"Nein","2016","66","3","","","",""
"Nein","2016","66","4","","","",""
"Nein","2016","66","5 Einkommensstärkstes Quintil","","","",""
"Ja","2016","17-29","1 Einkommensschwächstes Quintil","707","0.745829218600614","0.717478341401362","0.774180095799866"
"Ja","2016","17-29","2","563","0.739988941364948","0.708427657385512","0.771550225344384"
"Ja","2016","17-29","3","446","0.717826305269841","0.68245746288084","0.753195147658841"
"Ja","2016","17-29","4","601","0.718345873497197","0.68750249647332","0.749189250521075"
"Ja","2016","17-29","5 Einkommensstärkstes Quintil","540","0.749753570861716","0.717914784369367","0.781592357354065"
"Ja","2016","30-45","1 Einkommensschwächstes Quintil","663","0.768562428087284","0.740391378872796","0.796733477301771"
"Ja","2016","30-45","2","853","0.688551310782717","0.663122574055501","0.713980047509932"
"Ja","2016","30-45","3","812","0.669657516854357","0.643510562106439","0.695804471602275"
"Ja","2016","30-45","4","1123","0.632941897482905","0.610156349238711","0.655727445727099"
"Ja","2016","30-45","5 Einkommensstärkstes Quintil","1285","0.683636213167061","0.662758037111258","0.704514389222864"
"Ja","2016","46-65","1 Einkommensschwächstes Quintil","790","0.762923242104803","0.73719925080266","0.788647233406945"
"Ja","2016","46-65","2","799","0.700169660064318","0.674342635648675","0.72599668447996"
"Ja","2016","46-65","3","835","0.654796600214402","0.628700011643589","0.680893188785215"
"Ja","2016","46-65","4","1335","0.636148647444792","0.615209672530701","0.657087622358882"
"Ja","2016","46-65","5 Einkommensstärkstes Quintil","1827","0.632025960486695","0.614504203796143","0.649547717177248"
"Ja","2016","66","1 Einkommensschwächstes Quintil","","","",""
"Ja","2016","66","2","","","",""
"Ja","2016","66","3","","","",""
"Ja","2016","66","4","","","",""
"Ja","2016","66","5 Einkommensstärkstes Quintil","","","",""
"Nein","2017","17-29","1 Einkommensschwächstes Quintil","151","0.195965981150759","0.16896145257709","0.222970509724428"
"Nein","2017","17-29","2","189","0.242170843513988","0.212614009955249","0.271727677072726"
"Nein","2017","17-29","3","185","0.272647631107327","0.240164881425345","0.305130380789309"
"Nein","2017","17-29","4","227","0.262260012818664","0.234593388236577","0.289926637400751"
"Nein","2017","17-29","5 Einkommensstärkstes Quintil","246","0.254406222475528","0.227054567167551","0.281757877783506"
"Nein","2017","30-45","1 Einkommensschwächstes Quintil","181","0.206233163956249","0.177857351744858","0.234608976167641"
"Nein","2017","30-45","2","381","0.298693291360547","0.272422960246273","0.324963622474822"
"Nein","2017","30-45","3","425","0.359345169653639","0.333039423659752","0.385650915647526"
"Nein","2017","30-45","4","554","0.307282933959909","0.285573649190766","0.328992218729051"
"Nein","2017","30-45","5 Einkommensstärkstes Quintil","608","0.271747230559332","0.253200148647528","0.290294312471135"
"Nein","2017","46-65","1 Einkommensschwächstes Quintil","231","0.186635971622501","0.163247079787803","0.2100248634572"
"Nein","2017","46-65","2","362","0.306502608235304","0.280438950704664","0.332566265765943"
"Nein","2017","46-65","3","511","0.361706509515398","0.337235102984626","0.38617791604617"
"Nein","2017","46-65","4","772","0.35503216892299","0.335835549221435","0.374228788624544"
"Nein","2017","46-65","5 Einkommensstärkstes Quintil","1272","0.355518936235722","0.34007870875777","0.370959163713673"
"Nein","2017","66","1 Einkommensschwächstes Quintil","","","",""
"Nein","2017","66","2","","","",""
"Nein","2017","66","3","","","",""
"Nein","2017","66","4","","","",""
"Nein","2017","66","5 Einkommensstärkstes Quintil","","","",""
"Ja","2017","17-29","1 Einkommensschwächstes Quintil","679","0.804034018849241","0.777029490275572","0.83103854742291"
"Ja","2017","17-29","2","618","0.757829156486012","0.728272322927274","0.787385990044751"
"Ja","2017","17-29","3","537","0.727352368892673","0.694869619210692","0.759835118574655"
"Ja","2017","17-29","4","744","0.737739987181336","0.710073362599249","0.765406611763423"
"Ja","2017","17-29","5 Einkommensstärkstes Quintil","728","0.745593777524472","0.718242122216494","0.772945432832449"
"Ja","2017","30-45","1 Einkommensschwächstes Quintil","600","0.793766836043751","0.765391023832359","0.822142648255142"
"Ja","2017","30-45","2","785","0.701306708639453","0.675036377525178","0.727577039753727"
"Ja","2017","30-45","3","853","0.640654830346361","0.614349084352474","0.666960576340248"
"Ja","2017","30-45","4","1181","0.692717066040092","0.671007781270949","0.714426350809234"
"Ja","2017","30-45","5 Einkommensstärkstes Quintil","1602","0.728252769440669","0.709705687528865","0.746799851352472"
"Ja","2017","46-65","1 Einkommensschwächstes Quintil","835","0.813364028377499","0.7899751365428","0.836752920212197"
"Ja","2017","46-65","2","840","0.693497391764696","0.667433734234057","0.719561049295335"
"Ja","2017","46-65","3","970","0.638293490484602","0.61382208395383","0.662764897015375"
"Ja","2017","46-65","4","1615","0.64496783107701","0.625771211375456","0.664164450778565"
"Ja","2017","46-65","5 Einkommensstärkstes Quintil","2420","0.644481063764279","0.629040836286327","0.65992129124223"
"Ja","2017","66","1 Einkommensschwächstes Quintil","","","",""
"Ja","2017","66","2","","","",""
"Ja","2017","66","3","","","",""
"Ja","2017","66","4","","","",""
"Ja","2017","66","5 Einkommensstärkstes Quintil","","","",""
"Nein","2018","17-29","1 Einkommensschwächstes Quintil","146","0.212794545340231","0.184538923917612","0.24105016676285"
"Nein","2018","17-29","2","162","0.263168064988192","0.230570144521375","0.295765985455008"
"Nein","2018","17-29","3","182","0.271827909311443","0.238631769673926","0.30502404894896"
"Nein","2018","17-29","4","257","0.245071847880007","0.2191413938822","0.271002301877815"
"Nein","2018","17-29","5 Einkommensstärkstes Quintil","236","0.242453420411032","0.215286652448953","0.269620188373111"
"Nein","2018","30-45","1 Einkommensschwächstes Quintil","195","0.289546978443777","0.255729885683404","0.323364071204149"
"Nein","2018","30-45","2","252","0.280175811756288","0.251235329608845","0.309116293903731"
"Nein","2018","30-45","3","359","0.336323418252071","0.308740327141789","0.363906509362352"
"Nein","2018","30-45","4","518","0.276877252493612","0.255675452350496","0.298079052636729"
"Nein","2018","30-45","5 Einkommensstärkstes Quintil","647","0.283398972096736","0.264644485974855","0.302153458218617"
"Nein","2018","46-65","1 Einkommensschwächstes Quintil","204","0.181213599910469","0.156732070995954","0.205695128824984"
"Nein","2018","46-65","2","336","0.291153354132852","0.264071880843069","0.318234827422635"
"Nein","2018","46-65","3","434","0.310777300952573","0.286296971747513","0.335257630157633"
"Nein","2018","46-65","4","716","0.310037104814996","0.291216923511442","0.32885728611855"
"Nein","2018","46-65","5 Einkommensstärkstes Quintil","1305","0.340881299563369","0.325762562871163","0.356000036255575"
"Nein","2018","66","1 Einkommensschwächstes Quintil","","","",""
"Nein","2018","66","2","","","",""
"Nein","2018","66","3","","","",""
"Nein","2018","66","4","","","",""
"Nein","2018","66","5 Einkommensstärkstes Quintil","","","",""
"Ja","2018","17-29","1 Einkommensschwächstes Quintil","660","0.787205454659769","0.75894983323715","0.815461076082388"
"Ja","2018","17-29","2","539","0.736831935011808","0.704234014544992","0.769429855478625"
"Ja","2018","17-29","3","508","0.728172090688557","0.69497595105104","0.761368230326074"
"Ja","2018","17-29","4","800","0.754928152119992","0.728997698122185","0.7808586061178"
"Ja","2018","17-29","5 Einkommensstärkstes Quintil","720","0.757546579588968","0.730379811626889","0.784713347551047"
"Ja","2018","30-45","1 Einkommensschwächstes Quintil","496","0.710453021556224","0.676635928795851","0.744270114316596"
"Ja","2018","30-45","2","673","0.719824188243712","0.690883706096269","0.748764670391155"
"Ja","2018","30-45","3","768","0.663676581747929","0.636093490637647","0.691259672858211"
"Ja","2018","30-45","4","1193","0.723122747506388","0.701920947363271","0.744324547649504"
"Ja","2018","30-45","5 Einkommensstärkstes Quintil","1571","0.716601027903264","0.697846541781383","0.735355514025145"
"Ja","2018","46-65","1 Einkommensschwächstes Quintil","747","0.818786400089531","0.794304871175016","0.843267929004046"
"Ja","2018","46-65","2","745","0.708846645867148","0.681765172577365","0.735928119156931"
"Ja","2018","46-65","3","939","0.689222699047427","0.664742369842367","0.713703028252487"
"Ja","2018","46-65","4","1604","0.689962895185004","0.67114271388145","0.708783076488558"
"Ja","2018","46-65","5 Einkommensstärkstes Quintil","2471","0.659118700436631","0.643999963744425","0.674237437128837"
"Ja","2018","66","1 Einkommensschwächstes Quintil","","","",""
"Ja","2018","66","2","","","",""
"Ja","2018","66","3","","","",""
"Ja","2018","66","4","","","",""
"Ja","2018","66","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","17-29","1 Einkommensschwächstes Quintil","139","0.246923811503611","0.213644895029614","0.280202727977607"
"Nein","2019","17-29","2","118","0.242685501932616","0.207583585196623","0.277787418668608"
"Nein","2019","17-29","3","124","0.203619086852922","0.17118087530368","0.236057298402163"
"Nein","2019","17-29","4","210","0.257331586141299","0.229399890279725","0.285263282002872"
"Nein","2019","17-29","5 Einkommensstärkstes Quintil","244","0.242077436933119","0.216156546209501","0.267998327656737"
"Nein","2019","30-45","1 Einkommensschwächstes Quintil","114","0.214838343886214","0.179332325742533","0.250344362029894"
"Nein","2019","30-45","2","199","0.258072713045402","0.226438565402012","0.289706860688792"
"Nein","2019","30-45","3","284","0.288045418241815","0.258654896059395","0.317435940424234"
"Nein","2019","30-45","4","459","0.272724745917999","0.250666859787486","0.294782632048513"
"Nein","2019","30-45","5 Einkommensstärkstes Quintil","759","0.283359604244629","0.26562059178558","0.301098616703679"
"Nein","2019","46-65","1 Einkommensschwächstes Quintil","168","0.18831555271694","0.161257433011676","0.215373672422204"
"Nein","2019","46-65","2","291","0.273913498236273","0.246077260794892","0.301749735677654"
"Nein","2019","46-65","3","390","0.337158170130414","0.310287471287014","0.364028868973815"
"Nein","2019","46-65","4","717","0.2840680367459","0.265589518548854","0.302546554942947"
"Nein","2019","46-65","5 Einkommensstärkstes Quintil","1952","0.345832489082236","0.33265264658342","0.359012331581052"
"Nein","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","66","2","","","",""
"Nein","2019","66","3","","","",""
"Nein","2019","66","4","","","",""
"Nein","2019","66","5 Einkommensstärkstes Quintil","","","",""
"Ja","2019","17-29","1 Einkommensschwächstes Quintil","506","0.753076188496389","0.719797272022393","0.786355104970386"
"Ja","2019","17-29","2","455","0.757314498067384","0.722212581331392","0.792416414803377"
"Ja","2019","17-29","3","468","0.796380913147078","0.763942701597837","0.828819124696319"
"Ja","2019","17-29","4","731","0.742668413858701","0.714736717997128","0.770600109720275"
"Ja","2019","17-29","5 Einkommensstärkstes Quintil","805","0.757922563066881","0.732001672343263","0.783843453790499"
"Ja","2019","30-45","1 Einkommensschwächstes Quintil","400","0.785161656113786","0.749655637970106","0.820667674257467"
"Ja","2019","30-45","2","536","0.741927286954598","0.710293139311208","0.773561434597988"
"Ja","2019","30-45","3","628","0.711954581758185","0.682564059575766","0.741345103940604"
"Ja","2019","30-45","4","1107","0.727275254082001","0.705217367951487","0.749333140212515"
"Ja","2019","30-45","5 Einkommensstärkstes Quintil","1720","0.716640395755371","0.698901383296321","0.73437940821442"
"Ja","2019","46-65","1 Einkommensschwächstes Quintil","634","0.81168444728306","0.784626327577796","0.838742566988324"
"Ja","2019","46-65","2","695","0.726086501763727","0.698250264322346","0.753922739205108"
"Ja","2019","46-65","3","799","0.662841829869586","0.635971131026186","0.689712528712986"
"Ja","2019","46-65","4","1571","0.7159319632541","0.697453445057053","0.734410481451146"
"Ja","2019","46-65","5 Einkommensstärkstes Quintil","3051","0.654167510917764","0.640987668418948","0.66734735341658"
"Ja","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Ja","2019","66","2","","","",""
"Ja","2019","66","3","","","",""
"Ja","2019","66","4","","","",""
"Ja","2019","66","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","17-29","1 Einkommensschwächstes Quintil","355","0.224687901890446","0.199955428250703","0.24942037553019"
"Nein","2020","17-29","2","248","0.264393023834787","0.233947147034884","0.29483890063469"
"Nein","2020","17-29","3","231","0.26486195394148","0.230808397662852","0.298915510220109"
"Nein","2020","17-29","4","280","0.209079803597182","0.184656991865225","0.233502615329139"
"Nein","2020","17-29","5 Einkommensstärkstes Quintil","353","0.274696115046262","0.250625735258025","0.298766494834498"
"Nein","2020","30-45","1 Einkommensschwächstes Quintil","490","0.194529427864138","0.172281027182245","0.216777828546031"
"Nein","2020","30-45","2","471","0.296047919724116","0.270566764825378","0.321529074622854"
"Nein","2020","30-45","3","392","0.332707237049674","0.303918027893757","0.361496446205592"
"Nein","2020","30-45","4","581","0.303063483079074","0.281126205968479","0.325000760189669"
"Nein","2020","30-45","5 Einkommensstärkstes Quintil","855","0.286610772984463","0.269472110819016","0.30374943514991"
"Nein","2020","46-65","1 Einkommensschwächstes Quintil","326","0.193091738485119","0.169583083079123","0.216600393891116"
"Nein","2020","46-65","2","285","0.243266368653692","0.216673778210272","0.269858959097112"
"Nein","2020","46-65","3","314","0.271407719488728","0.243983088993013","0.298832349984444"
"Nein","2020","46-65","4","799","0.324474982576882","0.305228130845895","0.343721834307868"
