year,bula_h,hhtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,North Rhine-Westphalia,Couple with children,Inexpensive,0.07880,173,739,0.05936,0.09824
2013,North Rhine-Westphalia,Couple with children,Reasonable,0.23237,367,739,0.20190,0.26285
2013,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.06778,150,739,0.04965,0.08592
2013,Hesse,Single-person household,Inexpensive,0.22730,64,123,0.15293,0.30167
2013,Hesse,Single-person household,Reasonable,0.21109,59,123,0.13867,0.28350
2013,Hesse,Couple without children,Inexpensive,0.11616,38,91,0.04996,0.18236
2013,Hesse,Couple without children,Reasonable,0.14311,53,91,0.07076,0.21546
2013,Hesse,Single parent,Inexpensive,0.20433,37,83,0.11706,0.29161
2013,Hesse,Single parent,Reasonable,0.25081,46,83,0.15698,0.34463
2013,Hesse,Couple with children,Inexpensive,0.11021,64,212,0.06796,0.15247
2013,Hesse,Couple with children,Reasonable,0.17607,107,212,0.12468,0.22746
2013,Hesse,Couple with children,Slightly Expensive,0.08088,41,212,0.04409,0.11767
2013,"Rhineland-Palatinate, Saarland",Single-person household,Inexpensive,0.23303,51,99,0.14932,0.31673
2013,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.18476,48,99,0.10792,0.26160
2013,"Rhineland-Palatinate, Saarland",Couple without children,Inexpensive,0.09719,32,73,0.02877,0.16561
2013,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,0.16742,41,73,0.08118,0.25366
2013,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.08425,38,92,0.02718,0.14132
2013,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.11787,54,92,0.05162,0.18413
2013,Baden-Wuerttemberg,Single-person household,Inexpensive,0.15255,75,218,0.10471,0.20039
2013,Baden-Wuerttemberg,Single-person household,Reasonable,0.27542,109,218,0.21598,0.33485
2013,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.08279,34,218,0.04613,0.11946
2013,Baden-Wuerttemberg,Couple without children,Inexpensive,0.10258,46,127,0.04960,0.15555
2013,Baden-Wuerttemberg,Couple without children,Reasonable,0.13490,81,127,0.07525,0.19455
2013,Baden-Wuerttemberg,Single parent,Inexpensive,0.15870,46,116,0.09192,0.22548
2013,Baden-Wuerttemberg,Single parent,Reasonable,0.28620,70,116,0.20359,0.36881
2013,Baden-Wuerttemberg,Couple with children,Very Inexpensive,0.02995,33,368,0.01251,0.04738
2013,Baden-Wuerttemberg,Couple with children,Inexpensive,0.08755,98,368,0.05863,0.11646
2013,Baden-Wuerttemberg,Couple with children,Reasonable,0.14772,161,368,0.11142,0.18403
2013,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.06685,76,368,0.04130,0.09240
2013,Bavaria,Single-person household,Very Inexpensive,0.04039,32,351,0.01976,0.06101
2013,Bavaria,Single-person household,Inexpensive,0.13830,95,351,0.10213,0.17446
2013,Bavaria,Single-person household,Reasonable,0.26865,170,351,0.22222,0.31509
2013,Bavaria,Single-person household,Slightly Expensive,0.08126,54,351,0.05263,0.10989
2013,Bavaria,Couple without children,Inexpensive,0.11897,90,272,0.08043,0.15752
2013,Bavaria,Couple without children,Reasonable,0.16519,135,272,0.12097,0.20940
2013,Bavaria,Couple without children,Slightly Expensive,0.08079,47,272,0.04834,0.11323
2013,Bavaria,Single parent,Inexpensive,0.11756,61,212,0.07410,0.16101
2013,Bavaria,Single parent,Reasonable,0.30239,105,212,0.24042,0.36436
2013,Bavaria,Single parent,Slightly Expensive,0.12852,46,212,0.08336,0.17368
2013,Bavaria,Couple with children,Very Inexpensive,0.03650,45,440,0.01896,0.05405
2013,Bavaria,Couple with children,Inexpensive,0.07788,111,440,0.05281,0.10295
2013,Bavaria,Couple with children,Reasonable,0.13689,200,440,0.10474,0.16904
2013,Bavaria,Couple with children,Slightly Expensive,0.06687,84,440,0.04351,0.09024
2013,Berlin,Single-person household,Inexpensive,0.22628,54,197,0.16770,0.28486
2013,Berlin,Single-person household,Reasonable,0.38922,108,197,0.32096,0.45748
2013,Berlin,Single-person household,Slightly Expensive,0.16305,35,197,0.11134,0.21477
2013,Berlin,Couple without children,Inexpensive,0.22777,45,101,0.14557,0.30997
2013,Berlin,Couple without children,Reasonable,0.23861,56,101,0.15507,0.32215
2013,Berlin,Single parent,Reasonable,0.26813,31,31,0.10961,0.42665
2013,Berlin,Couple with children,Inexpensive,0.20340,43,110,0.12783,0.27897
2013,Berlin,Couple with children,Reasonable,0.29410,67,110,0.20856,0.37964
2013,Brandenburg,Single-person household,Reasonable,0.29982,43,43,0.16125,0.43839
2013,Brandenburg,Couple without children,Reasonable,0.19590,49,49,0.08362,0.30818
2013,Brandenburg,Couple with children,Reasonable,0.23267,50,50,0.11436,0.35098
2013,Mecklenburg-Western Pomerania,Single-person household,Reasonable,0.38325,41,41,0.23258,0.53391
2013,Saxony,Single-person household,Inexpensive,0.19837,46,155,0.13539,0.26136
2013,Saxony,Single-person household,Reasonable,0.37582,109,155,0.29932,0.45231
2013,Saxony,Couple without children,Inexpensive,0.18874,53,146,0.12504,0.25243
2013,Saxony,Couple without children,Reasonable,0.25615,93,146,0.18510,0.32720
2013,Saxony,Single parent,Reasonable,0.37587,45,45,0.23275,0.51898
2013,Saxony,Couple with children,Inexpensive,0.15660,60,134,0.09483,0.21836
2013,Saxony,Couple with children,Reasonable,0.15923,74,134,0.09704,0.22141
2013,Saxony-Anhalt,Single-person household,Reasonable,0.34977,59,59,0.22703,0.47250
2013,Saxony-Anhalt,Couple without children,Reasonable,0.21912,45,45,0.09690,0.34135
2013,Saxony-Anhalt,Couple with children,Reasonable,0.12748,40,40,0.02281,0.23215
2013,Thuringa,Single-person household,Reasonable,0.29724,46,46,0.16370,0.43078
2013,Thuringa,Couple without children,Reasonable,0.17231,35,35,0.04537,0.29925
2013,Thuringa,Single parent,Reasonable,0.50201,34,34,0.33141,0.67260
2013,Thuringa,Couple with children,Reasonable,0.14584,37,37,0.03054,0.26113
2014,Schleswig-Holstein,Single-person household,Reasonable,0.32721,47,47,0.19162,0.46280
2014,Schleswig-Holstein,Couple with children,Reasonable,0.13024,38,38,0.02179,0.23869
2014,Lower Saxony,Single-person household,Inexpensive,0.14562,42,124,0.08328,0.20795
2014,Lower Saxony,Single-person household,Reasonable,0.27250,82,124,0.19381,0.35119
2014,Lower Saxony,Couple without children,Inexpensive,0.09000,47,112,0.03676,0.14324
2014,Lower Saxony,Couple without children,Reasonable,0.14976,65,112,0.08338,0.21615
2014,Lower Saxony,Single parent,Reasonable,0.21910,50,50,0.10328,0.33491
2014,Lower Saxony,Couple with children,Inexpensive,0.09082,49,160,0.04616,0.13549
2014,Lower Saxony,Couple with children,Reasonable,0.16978,111,160,0.11142,0.22814
2014,North Rhine-Westphalia,Single-person household,Inexpensive,0.18851,125,398,0.15003,0.22698
2014,North Rhine-Westphalia,Single-person household,Reasonable,0.32216,210,398,0.27619,0.36813
2014,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.10181,63,398,0.07206,0.13155
2014,North Rhine-Westphalia,Couple without children,Very Inexpensive,0.02529,32,372,0.00931,0.04127
2014,North Rhine-Westphalia,Couple without children,Inexpensive,0.11502,99,372,0.08256,0.14749
2014,North Rhine-Westphalia,Couple without children,Reasonable,0.21176,183,372,0.17018,0.25333
2014,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.07486,58,372,0.04808,0.10164
2014,North Rhine-Westphalia,Single parent,Inexpensive,0.17215,67,283,0.12809,0.21622
2014,North Rhine-Westphalia,Single parent,Reasonable,0.34532,139,283,0.28983,0.40082
2014,North Rhine-Westphalia,Single parent,Slightly Expensive,0.22586,77,283,0.17705,0.27466
2014,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.03077,39,611,0.01706,0.04447
2014,North Rhine-Westphalia,Couple with children,Inexpensive,0.08244,138,611,0.06062,0.10427
2014,North Rhine-Westphalia,Couple with children,Reasonable,0.19190,306,611,0.16065,0.22315
2014,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.08349,128,611,0.06154,0.10545
2014,Hesse,Single-person household,Inexpensive,0.19088,52,115,0.11874,0.26303
2014,Hesse,Single-person household,Reasonable,0.27569,63,115,0.19366,0.35772
2014,Hesse,Couple without children,Inexpensive,0.13556,42,93,0.06561,0.20551
2014,Hesse,Couple without children,Reasonable,0.16664,51,93,0.09049,0.24279
2014,Hesse,Single parent,Reasonable,0.32942,38,38,0.17798,0.48087
2014,Hesse,Couple with children,Inexpensive,0.07643,38,163,0.03551,0.11734
2014,Hesse,Couple with children,Reasonable,0.15400,83,163,0.09842,0.20958
2014,Hesse,Couple with children,Slightly Expensive,0.09765,42,163,0.05194,0.14336
2014,"Rhineland-Palatinate, Saarland",Single-person household,Inexpensive,0.18104,44,105,0.10703,0.25504
2014,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.31195,61,105,0.22291,0.40099
2014,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.10688,38,89,0.04233,0.17143
2014,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.15702,51,89,0.08100,0.23303
2014,Baden-Wuerttemberg,Single-person household,Inexpensive,0.17393,65,166,0.11609,0.23177
2014,Baden-Wuerttemberg,Single-person household,Reasonable,0.23647,101,166,0.17164,0.30131
2014,Baden-Wuerttemberg,Couple without children,Inexpensive,0.11520,52,120,0.05783,0.17256
2014,Baden-Wuerttemberg,Couple without children,Reasonable,0.13600,68,120,0.07441,0.19759
2014,Baden-Wuerttemberg,Single parent,Reasonable,0.34571,49,49,0.21116,0.48026
2014,Baden-Wuerttemberg,Couple with children,Inexpensive,0.07083,73,269,0.04011,0.10154
2014,Baden-Wuerttemberg,Couple with children,Reasonable,0.15625,141,269,0.11277,0.19972
2014,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.05797,55,269,0.02999,0.08595
2014,Bavaria,Single-person household,Very Inexpensive,0.06828,47,338,0.04135,0.09521
2014,Bavaria,Single-person household,Inexpensive,0.14611,95,338,0.10840,0.18382
2014,Bavaria,Single-person household,Reasonable,0.24642,151,338,0.20041,0.29243
2014,Bavaria,Single-person household,Slightly Expensive,0.08556,45,338,0.05570,0.11543
2014,Bavaria,Couple without children,Inexpensive,0.10336,81,243,0.06501,0.14172
2014,Bavaria,Couple without children,Reasonable,0.17983,121,243,0.13144,0.22822
2014,Bavaria,Couple without children,Slightly Expensive,0.07883,41,243,0.04488,0.11278
2014,Bavaria,Single parent,Inexpensive,0.15960,55,160,0.10267,0.21653
2014,Bavaria,Single parent,Reasonable,0.26260,68,160,0.19420,0.33100
2014,Bavaria,Single parent,Slightly Expensive,0.10703,37,160,0.05897,0.15508
2014,Bavaria,Couple with children,Very Inexpensive,0.04202,43,375,0.02168,0.06235
2014,Bavaria,Couple with children,Inexpensive,0.09561,106,375,0.06581,0.12541
2014,Bavaria,Couple with children,Reasonable,0.14746,163,375,0.11152,0.18339
2014,Bavaria,Couple with children,Slightly Expensive,0.05173,63,375,0.02928,0.07417
2014,Berlin,Single-person household,Inexpensive,0.27391,60,179,0.20840,0.33943
2014,Berlin,Single-person household,Reasonable,0.35021,80,179,0.28013,0.42029
2014,Berlin,Single-person household,Slightly Expensive,0.18028,39,179,0.12380,0.23675
2014,Berlin,Couple without children,Inexpensive,0.25572,39,93,0.16657,0.34486
2014,Berlin,Couple without children,Reasonable,0.22524,54,93,0.13988,0.31061
2014,Berlin,Couple with children,Inexpensive,0.23761,41,87,0.14765,0.32756
2014,Berlin,Couple with children,Reasonable,0.23029,46,87,0.14131,0.31928
2014,Brandenburg,Single-person household,Reasonable,0.30801,45,45,0.17160,0.44443
2014,Brandenburg,Couple without children,Reasonable,0.19130,46,46,0.07638,0.30622
2014,Brandenburg,Couple with children,Reasonable,0.17425,33,33,0.04282,0.30568
2014,Mecklenburg-Western Pomerania,Single-person household,Reasonable,0.32315,36,36,0.16821,0.47810
2014,Saxony,Single-person household,Inexpensive,0.23914,50,141,0.16848,0.30980
2014,Saxony,Single-person household,Reasonable,0.33967,91,141,0.26122,0.41812
2014,Saxony,Couple without children,Inexpensive,0.22560,57,167,0.16202,0.28919
2014,Saxony,Couple without children,Reasonable,0.21063,78,167,0.14860,0.27266
2014,Saxony,Couple without children,Slightly Expensive,0.11252,32,167,0.06444,0.16059
2014,Saxony,Couple with children,Inexpensive,0.08051,34,100,0.02691,0.13410
2014,Saxony,Couple with children,Reasonable,0.16328,66,100,0.09047,0.23609
2014,Saxony-Anhalt,Single-person household,Reasonable,0.29251,52,52,0.16766,0.41736
2014,Saxony-Anhalt,Couple without children,Reasonable,0.20512,40,40,0.07839,0.33185
2014,Thuringa,Single-person household,Reasonable,0.34248,51,51,0.21095,0.47402
2014,Thuringa,Couple with children,Reasonable,0.11145,34,34,0.00408,0.21881
