"religion","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"andere","2014","66 und älter","Sachsen","","","",""
"andere","2014","66 und älter","Sachsen-Anhalt","","","",""
"andere","2014","66 und älter","Thueringen","","","",""
"katholisch","2015","16-34 Jahre alt","Schleswig-Holstein","","","",""
"katholisch","2015","16-34 Jahre alt","Hamburg","","","",""
"katholisch","2015","16-34 Jahre alt","Niedersachsen","139","0.256076185489337","0.223367064976361","0.288785306002313"
"katholisch","2015","16-34 Jahre alt","Bremen","","","",""
"katholisch","2015","16-34 Jahre alt","Nordrhein-Westfalen","516","0.377431316903931","0.352809882892627","0.402052750915236"
"katholisch","2015","16-34 Jahre alt","Hessen","107","0.194699726456644","0.159313264169151","0.230086188744137"
"katholisch","2015","16-34 Jahre alt","Rheinland-Pfalz,Saarland","115","0.34429384798007","0.2929522475433","0.395635448416841"
"katholisch","2015","16-34 Jahre alt","Baden-Wuerttemberg","281","0.333690633225921","0.30137732624641","0.366003940205432"
"katholisch","2015","16-34 Jahre alt","Bayern","487","0.481610968305458","0.451988987474363","0.511232949136554"
"katholisch","2015","16-34 Jahre alt","Saarland","39","0.534818028007357","0.418797891121921","0.650838164892794"
"katholisch","2015","16-34 Jahre alt","Berlin","","","",""
"katholisch","2015","16-34 Jahre alt","Brandenburg","","","",""
"katholisch","2015","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"katholisch","2015","16-34 Jahre alt","Sachsen","","","",""
"katholisch","2015","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"katholisch","2015","16-34 Jahre alt","Thueringen","34","0.151929364801915","0.103948758118304","0.199909971485525"
"katholisch","2015","35-65 Jahre alt","Schleswig-Holstein","43","0.066765802334468","0.044527697728658","0.089003906940278"
"katholisch","2015","35-65 Jahre alt","Hamburg","","","",""
"katholisch","2015","35-65 Jahre alt","Niedersachsen","282","0.213909484091948","0.192700387524165","0.235118580659732"
"katholisch","2015","35-65 Jahre alt","Bremen","","","",""
"katholisch","2015","35-65 Jahre alt","Nordrhein-Westfalen","1214","0.390700481687184","0.37367823090667","0.407722732467699"
"katholisch","2015","35-65 Jahre alt","Hessen","275","0.238835397069907","0.213931487311359","0.263739306828455"
"katholisch","2015","35-65 Jahre alt","Rheinland-Pfalz,Saarland","293","0.397817852763911","0.363358801813978","0.432276903713844"
"katholisch","2015","35-65 Jahre alt","Baden-Wuerttemberg","649","0.377128892429682","0.355079171308111","0.399178613551253"
"katholisch","2015","35-65 Jahre alt","Bayern","1214","0.48496463397339","0.465521071381903","0.504408196564876"
"katholisch","2015","35-65 Jahre alt","Saarland","84","0.63165226695439","0.552868838689803","0.710435695218977"
"katholisch","2015","35-65 Jahre alt","Berlin","51","0.0724437189500098","0.0502063529875176","0.0946810849125019"
"katholisch","2015","35-65 Jahre alt","Brandenburg","","","",""
"katholisch","2015","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"katholisch","2015","35-65 Jahre alt","Sachsen","","","",""
"katholisch","2015","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"katholisch","2015","35-65 Jahre alt","Thueringen","71","0.0967640975766058","0.0720792748380016","0.12144892031521"
"katholisch","2015","66 und älter","Schleswig-Holstein","","","",""
"katholisch","2015","66 und älter","Hamburg","","","",""
"katholisch","2015","66 und älter","Niedersachsen","95","0.185428350582565","0.151156517851782","0.219700183313349"
"katholisch","2015","66 und älter","Bremen","","","",""
"katholisch","2015","66 und älter","Nordrhein-Westfalen","391","0.424552225181635","0.392647783518469","0.456456666844802"
"katholisch","2015","66 und älter","Hessen","59","0.22319324912931","0.173890648018295","0.272495850240324"
"katholisch","2015","66 und älter","Rheinland-Pfalz,Saarland","113","0.495299638820064","0.433812816907401","0.556786460732728"
"katholisch","2015","66 und älter","Baden-Wuerttemberg","207","0.406212144011423","0.365054876380315","0.447369411642531"
"katholisch","2015","66 und älter","Bayern","411","0.544815817357076","0.509317674875486","0.580313959838666"
"katholisch","2015","66 und älter","Saarland","","","",""
"katholisch","2015","66 und älter","Berlin","","","",""
"katholisch","2015","66 und älter","Brandenburg","","","",""
"katholisch","2015","66 und älter","Mecklenburg-Vorpommern","","","",""
"katholisch","2015","66 und älter","Sachsen","","","",""
"katholisch","2015","66 und älter","Sachsen-Anhalt","","","",""
"katholisch","2015","66 und älter","Thueringen","","","",""
"evangelisch","2015","16-34 Jahre alt","Schleswig-Holstein","119","0.55380130631951","0.49024549090544","0.617357121733581"
"evangelisch","2015","16-34 Jahre alt","Hamburg","38","0.3868036394225","0.298931308348304","0.474675970496696"
"evangelisch","2015","16-34 Jahre alt","Niedersachsen","294","0.428228850591046","0.39114634074887","0.465311360433221"
"evangelisch","2015","16-34 Jahre alt","Bremen","","","",""
"evangelisch","2015","16-34 Jahre alt","Nordrhein-Westfalen","347","0.306932953148568","0.283506306546965","0.33035959975017"
"evangelisch","2015","16-34 Jahre alt","Hessen","155","0.363573218138038","0.320585368753216","0.406561067522861"
"evangelisch","2015","16-34 Jahre alt","Rheinland-Pfalz,Saarland","85","0.303514751668307","0.253833102328695","0.35319640100792"
"evangelisch","2015","16-34 Jahre alt","Baden-Wuerttemberg","235","0.337620097437002","0.305213072889765","0.370027121984239"
"evangelisch","2015","16-34 Jahre alt","Bayern","234","0.240888836400628","0.215537606363022","0.266240066438234"
"evangelisch","2015","16-34 Jahre alt","Saarland","","","",""
"evangelisch","2015","16-34 Jahre alt","Berlin","51","0.175213903455916","0.130607116947425","0.219820689964407"
"evangelisch","2015","16-34 Jahre alt","Brandenburg","30","0.177617141321959","0.120829617809601","0.234404664834316"
"evangelisch","2015","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"evangelisch","2015","16-34 Jahre alt","Sachsen","79","0.221889353507511","0.177327446417379","0.266451260597644"
"evangelisch","2015","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"evangelisch","2015","16-34 Jahre alt","Thueringen","34","0.16291956442087","0.113556845022524","0.212282283819215"
"evangelisch","2015","35-65 Jahre alt","Schleswig-Holstein","221","0.527324318689598","0.482846248102466","0.571802389276729"
"evangelisch","2015","35-65 Jahre alt","Hamburg","64","0.314165136998045","0.255439025699809","0.372891248296281"
"evangelisch","2015","35-65 Jahre alt","Niedersachsen","608","0.394442993300072","0.369165121276042","0.419720865324102"
"evangelisch","2015","35-65 Jahre alt","Bremen","","","",""
"evangelisch","2015","35-65 Jahre alt","Nordrhein-Westfalen","741","0.2482345389084","0.23316319839075","0.26330587942605"
"evangelisch","2015","35-65 Jahre alt","Hessen","409","0.370828016502981","0.342614978577859","0.399041054428103"
"evangelisch","2015","35-65 Jahre alt","Rheinland-Pfalz,Saarland","225","0.31573103535284","0.283006815778586","0.348455254927093"
"evangelisch","2015","35-65 Jahre alt","Baden-Wuerttemberg","527","0.260280357985034","0.24031792927569","0.280242786694378"
"evangelisch","2015","35-65 Jahre alt","Bayern","546","0.216041169368893","0.200030216834731","0.232052121903055"
"evangelisch","2015","35-65 Jahre alt","Saarland","","","",""
"evangelisch","2015","35-65 Jahre alt","Berlin","108","0.215744643385418","0.180457898535135","0.251031388235702"
"evangelisch","2015","35-65 Jahre alt","Brandenburg","124","0.217794293575096","0.184461310491731","0.251127276658461"
"evangelisch","2015","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"evangelisch","2015","35-65 Jahre alt","Sachsen","191","0.179218329292174","0.153540239275127","0.20489641930922"
"evangelisch","2015","35-65 Jahre alt","Sachsen-Anhalt","74","0.15438654148319","0.122966489639469","0.185806593326911"
"evangelisch","2015","35-65 Jahre alt","Thueringen","124","0.222150101009667","0.187440993313744","0.25685920870559"
"evangelisch","2015","66 und älter","Schleswig-Holstein","103","0.534082430894869","0.460800521016606","0.607364340773133"
"evangelisch","2015","66 und älter","Hamburg","61","0.643691153284377","0.551203970327498","0.736178336241256"
"evangelisch","2015","66 und älter","Niedersachsen","290","0.597028185022729","0.553774872884762","0.640281497160696"
"evangelisch","2015","66 und älter","Bremen","","","",""
"evangelisch","2015","66 und älter","Nordrhein-Westfalen","358","0.381057830223477","0.34971031570945","0.412405344737505"
"evangelisch","2015","66 und älter","Hessen","161","0.601987583583664","0.544029383908399","0.659945783258929"
"evangelisch","2015","66 und älter","Rheinland-Pfalz,Saarland","112","0.385834460579943","0.3259692572426","0.445699663917286"
"evangelisch","2015","66 und älter","Baden-Wuerttemberg","239","0.417752908537865","0.376422677513709","0.459083139562022"
"evangelisch","2015","66 und älter","Bayern","224","0.304029058537704","0.271239143289766","0.336818973785641"
"evangelisch","2015","66 und älter","Saarland","","","",""
"evangelisch","2015","66 und älter","Berlin","60","0.329175684024175","0.263050712556973","0.395300655491377"
"evangelisch","2015","66 und älter","Brandenburg","55","0.317511097440773","0.259457803590507","0.375564391291039"
"evangelisch","2015","66 und älter","Mecklenburg-Vorpommern","35","0.311538532566927","0.231308159757458","0.391768905376396"
"evangelisch","2015","66 und älter","Sachsen","95","0.299623310870416","0.251767971537144","0.347478650203688"
"evangelisch","2015","66 und älter","Sachsen-Anhalt","46","0.242469709172474","0.184086002275589","0.300853416069358"
"evangelisch","2015","66 und älter","Thueringen","84","0.446686053577164","0.379764322631571","0.513607784522756"
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Hamburg","","","",""
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Niedersachsen","61","0.0405587796529534","0.0257754702529432","0.0553420890529637"
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Bremen","","","",""
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Nordrhein-Westfalen","238","0.105818967682531","0.0901948598020568","0.121443075563005"
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Hessen","69","0.122980812137439","0.0936314424446059","0.152330181830271"
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Rheinland-Pfalz,Saarland","45","0.0847737432056883","0.0546752289932171","0.11487225741816"
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Baden-Wuerttemberg","81","0.102208106856797","0.0814493208954601","0.122966892818135"
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Bayern","62","0.0334835085297913","0.022818575718182","0.0441484413414006"
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Saarland","","","",""
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Berlin","","","",""
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Sachsen","","","",""
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Thueringen","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Hamburg","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Niedersachsen","60","0.0229378896531182","0.0151948998619869","0.0306808794442495"
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Bremen","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Nordrhein-Westfalen","290","0.0700732933959094","0.0611673440903159","0.0789792427015029"
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Hessen","79","0.060913004475444","0.0469433128426582","0.0748826961082299"
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Rheinland-Pfalz,Saarland","58","0.058475598264587","0.0419559663312902","0.0749952301978839"
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Baden-Wuerttemberg","103","0.0571461417363482","0.0465858782723836","0.0677064052003128"
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Bayern","96","0.0372907397979123","0.0299193333801581","0.0446621462156665"
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Saarland","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Berlin","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Sachsen","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Thueringen","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Hamburg","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Bremen","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Hessen","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Bayern","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Saarland","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Berlin","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Sachsen","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Thueringen","","","",""
"konfessionslos","2015","16-34 Jahre alt","Schleswig-Holstein","73","0.358410577566345","0.297100316319792","0.419720838812898"
"konfessionslos","2015","16-34 Jahre alt","Hamburg","57","0.491590749664348","0.401388854905881","0.581792644422815"
"konfessionslos","2015","16-34 Jahre alt","Niedersachsen","116","0.223439780874306","0.1922230185263","0.254656543222311"
"konfessionslos","2015","16-34 Jahre alt","Bremen","","","",""
"konfessionslos","2015","16-34 Jahre alt","Nordrhein-Westfalen","249","0.161314103338752","0.142631534920996","0.179996671756509"
"konfessionslos","2015","16-34 Jahre alt","Hessen","117","0.262794436544177","0.223459546702107","0.302129326386246"
"konfessionslos","2015","16-34 Jahre alt","Rheinland-Pfalz,Saarland","53","0.245645616033724","0.19913068726244","0.292160544805008"
"konfessionslos","2015","16-34 Jahre alt","Baden-Wuerttemberg","142","0.187252512975433","0.16051856588262","0.213986460068247"
"konfessionslos","2015","16-34 Jahre alt","Bayern","214","0.208832352473384","0.184734898450918","0.23292980649585"
"konfessionslos","2015","16-34 Jahre alt","Saarland","","","",""
"konfessionslos","2015","16-34 Jahre alt","Berlin","172","0.612402080007214","0.555233811740504","0.669570348273925"
"konfessionslos","2015","16-34 Jahre alt","Brandenburg","117","0.755929528118563","0.692107332270642","0.819751723966485"
"konfessionslos","2015","16-34 Jahre alt","Mecklenburg-Vorpommern","99","0.872031294427286","0.810976876570845","0.933085712283726"
"konfessionslos","2015","16-34 Jahre alt","Sachsen","230","0.728086859118205","0.680368933900496","0.775804784335915"
"konfessionslos","2015","16-34 Jahre alt","Sachsen-Anhalt","139","0.828292265451759","0.772734062488769","0.883850468414749"
"konfessionslos","2015","16-34 Jahre alt","Thueringen","133","0.639048057028446","0.574850232349713","0.703245881707179"
"konfessionslos","2015","35-65 Jahre alt","Schleswig-Holstein","185","0.37715465100748","0.333975384866945","0.420333917148015"
