"religion","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"konfessionslos","2005","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2005","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2005","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2005","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2005","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2006","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2006","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2006","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2006","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2006","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2006","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2006","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2006","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2006","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","43","0.0705379480341135","0.0503177698952225","0.0907581261730045"
"katholisch","2007","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2007","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Niedersachsen","Westdeutschland, alte Bundeslaender","337","0.196765470171489","0.17858566847712","0.214945271865858"
"katholisch","2007","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2007","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","1785","0.413563438444293","0.398696180048208","0.428430696840379"
"katholisch","2007","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Hessen","Westdeutschland, alte Bundeslaender","327","0.247840441942835","0.225199683837592","0.270481200048079"
"katholisch","2007","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","429","0.465996197023618","0.433849186985512","0.498143207061723"
"katholisch","2007","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","906","0.363456042042155","0.344616468172755","0.382295615911556"
"katholisch","2007","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Bayern","Westdeutschland, alte Bundeslaender","1655","0.560908769526391","0.543045570422307","0.578771968630476"
"katholisch","2007","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Saarland","Westdeutschland, alte Bundeslaender","184","0.745090361413271","0.691494798830044","0.798685923996497"
"katholisch","2007","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Berlin","Westdeutschland, alte Bundeslaender","33","0.0792283974406934","0.0527926071008632","0.105664187780524"
"katholisch","2007","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2007","Brandenburg","Ostdeutschland, neue Bundeslaender","33","0.0285723082506158","0.0174698808900142","0.0396747356112174"
"katholisch","2007","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2007","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2007","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2007","Sachsen","Ostdeutschland, neue Bundeslaender","50","0.0391348287730823","0.029363771209222","0.0489058863369426"
"katholisch","2007","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2007","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","45","0.051245646733","0.036618946892291","0.065872346573709"
"katholisch","2007","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2007","Thueringen","Ostdeutschland, neue Bundeslaender","94","0.113787013037538","0.0932113922306141","0.134362633844462"
"evangelisch","2007","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","383","0.627249512037345","0.589065020553102","0.665434003521587"
"evangelisch","2007","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","Hamburg","Westdeutschland, alte Bundeslaender","156","0.5364220844176","0.479613112559668","0.593231056275533"
"evangelisch","2007","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","Niedersachsen","Westdeutschland, alte Bundeslaender","1044","0.533478592748598","0.510665309126196","0.556291876370999"
"evangelisch","2007","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","Bremen","Westdeutschland, alte Bundeslaender","73","0.580658973276997","0.500890060709625","0.660427885844369"
"evangelisch","2007","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","1393","0.318331296218783","0.30426837162311","0.332394220814456"
"evangelisch","2007","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","Hessen","Westdeutschland, alte Bundeslaender","691","0.479104026845535","0.452907706142299","0.505300347548771"
"evangelisch","2007","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","341","0.346772874790852","0.316101595596162","0.377444153985541"
"evangelisch","2007","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","948","0.377826797829973","0.358836448299874","0.396817147360073"
"evangelisch","2007","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","Bayern","Westdeutschland, alte Bundeslaender","684","0.221546655088249","0.206598601867512","0.236494708308986"
"evangelisch","2007","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","Saarland","Westdeutschland, alte Bundeslaender","43","0.147095730044753","0.103536378085176","0.190655082004329"
"evangelisch","2007","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2007","Berlin","Westdeutschland, alte Bundeslaender","131","0.352963664617508","0.306189586185782","0.399737743049233"
"evangelisch","2007","Berlin","Ostdeutschland, neue Bundeslaender","65","0.163350739402895","0.124170480083564","0.202530998722225"
"evangelisch","2007","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2007","Brandenburg","Ostdeutschland, neue Bundeslaender","190","0.243839378270804","0.215224033229144","0.272454723312465"
"evangelisch","2007","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2007","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","101","0.213926542410843","0.178336631157912","0.249516453663774"
"evangelisch","2007","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2007","Sachsen","Ostdeutschland, neue Bundeslaender","447","0.30195833419528","0.278824756110832","0.325091912279729"
"evangelisch","2007","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2007","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","188","0.210927932598267","0.183865529906261","0.237990335290272"
"evangelisch","2007","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2007","Thueringen","Ostdeutschland, neue Bundeslaender","264","0.26694974370108","0.238286906758557","0.295612580643603"
"islamische Religionsgemeinschaft","2007","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Niedersachsen","Westdeutschland, alte Bundeslaender","41","0.0347270818390431","0.0263546288245319","0.0430995348535542"
"islamische Religionsgemeinschaft","2007","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","224","0.0522459107418008","0.0455281692575001","0.0589636522261014"
"islamische Religionsgemeinschaft","2007","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Hessen","Westdeutschland, alte Bundeslaender","46","0.0513920688618996","0.0398138617431666","0.0629702759806327"
"islamische Religionsgemeinschaft","2007","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","30","0.0522121874664826","0.0378764932467495","0.0665478816862157"
"islamische Religionsgemeinschaft","2007","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","178","0.0628139759845569","0.0533107299616643","0.0723172220074495"
"islamische Religionsgemeinschaft","2007","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Bayern","Westdeutschland, alte Bundeslaender","67","0.0277975249292834","0.0218803124083572","0.0337147374502096"
"islamische Religionsgemeinschaft","2007","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2007","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
