"religion","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"islamische Religionsgemeinschaft","2009","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2009","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2009","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2009","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2009","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2009","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2009","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2009","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2009","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2009","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2009","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2009","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2009","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2009","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2009","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2009","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2009","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"andere","2009","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2010","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2010","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2010","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2010","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2010","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2010","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2010","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2010","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2010","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2010","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2010","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2010","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2010","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2010","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2010","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2010","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2010","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2010","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2010","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2010","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2010","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2010","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2010","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"andere","2010","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2011","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1236","0.338717767271285","0.323000256382248","0.354435278160323"
"katholisch","2011","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","50","0.0461040898494708","0.033573769473608","0.0586344102253337"
"katholisch","2011","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3470","0.35173572027243","0.34222272831422","0.36124871223064"
"katholisch","2011","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","128","0.0394917442913199","0.0322518970596129","0.046731591523027"
"katholisch","2011","66 und älter","Westdeutschland, alte Bundeslaender","1467","0.373567280310978","0.358371342019695","0.388763218602261"
"katholisch","2011","66 und älter","Ostdeutschland, neue Bundeslaender","61","0.0446139846459239","0.0333258683812979","0.05590210091055"
"evangelisch","2011","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1319","0.382742560740555","0.366600540063193","0.398884581417917"
"evangelisch","2011","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","224","0.229236971310912","0.204121303885833","0.254352638735991"
"evangelisch","2011","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3352","0.317972688141257","0.308695237798376","0.327250138484139"
"evangelisch","2011","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","539","0.17332208158779","0.159251216150614","0.187392947024967"
"evangelisch","2011","66 und älter","Westdeutschland, alte Bundeslaender","1769","0.451958551117531","0.43632484672424","0.467592255510823"
"evangelisch","2011","66 und älter","Ostdeutschland, neue Bundeslaender","394","0.335384086527704","0.309570216376883","0.361197956678524"
"islamische Religionsgemeinschaft","2011","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","163","0.0400014083485888","0.0334934570730275","0.0465093596241501"
"islamische Religionsgemeinschaft","2011","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2011","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","296","0.0319768331077921","0.028471789329167","0.0354818768864171"
"islamische Religionsgemeinschaft","2011","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2011","66 und älter","Westdeutschland, alte Bundeslaender","44","0.0131440796155576","0.00956642958543651","0.0167217296456788"
"islamische Religionsgemeinschaft","2011","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2011","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","643","0.205872961520487","0.192444817165226","0.219301105875748"
"konfessionslos","2011","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","793","0.718894606766982","0.692034412023683","0.745754801510282"
"konfessionslos","2011","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2244","0.265101371483558","0.256308058087587","0.273894684879529"
"konfessionslos","2011","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2081","0.773364153016409","0.757801558086058","0.78892674794676"
"konfessionslos","2011","66 und älter","Westdeutschland, alte Bundeslaender","530","0.135488161212257","0.124737330185247","0.146238992239268"
"konfessionslos","2011","66 und älter","Ostdeutschland, neue Bundeslaender","824","0.616126705655741","0.589536267492629","0.642717143818853"
"andere","2011","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","122","0.0326653021190838","0.0267618903543488","0.0385687138838188"
"andere","2011","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2011","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","317","0.0332133869949628","0.0296434977447062","0.0367832762452193"
"andere","2011","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","31","0.0137338202277284","0.0094075021861745","0.0180601382692823"
"andere","2011","66 und älter","Westdeutschland, alte Bundeslaender","83","0.0258419277436757","0.0208578700619371","0.0308259854254144"
"andere","2011","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2012","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2012","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2012","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2012","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2012","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"andere","2012","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","459","0.218740603166111","0.200586878109897","0.236894328222326"
"katholisch","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","614","0.233141528450591","0.216556880793134","0.249726176108049"
"katholisch","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","238","0.114880478925563","0.100877272135096","0.12888368571603"
"evangelisch","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","347","0.133435530723841","0.120098013213444","0.146773048234238"
"evangelisch","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","41","0.193771592790266","0.142467174206675","0.245076011373856"
"evangelisch","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","538","0.320735965282226","0.300238669648167","0.341233260916285"
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","495","0.250562194517062","0.233565503064397","0.267558885969726"
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","437","0.233457246204156","0.214880258465032","0.252034233943279"
"konfessionslos","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","68","0.56220204936683","0.479726775711553","0.644677323022108"
"konfessionslos","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","578","0.241613600136506","0.224823829001436","0.258403371271577"
"konfessionslos","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","105","0.466032349414452","0.401281395176244","0.53078330365266"
"konfessionslos","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2013","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","320","0.112185706421944","0.0983266630511219","0.126044749792766"
"andere","2013","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2013","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","463","0.141247146172","0.127586766899504","0.154907525444496"
"andere","2013","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","38","0.135047843137528","0.0906848809785289","0.179410805296527"
"andere","2013","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"andere","2013","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2014","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"andere","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1735","0.325429651216093","0.313094143921548","0.337765158510637"
"katholisch","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","72","0.0460188638987842","0.0338131631640961","0.0582245646334722"
"katholisch","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","4124","0.346235946735139","0.337771337704785","0.354700555765493"
"katholisch","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","174","0.0352536347543097","0.0287129668248273","0.0417943026837921"
"katholisch","2015","66 und älter","Westdeutschland, alte Bundeslaender","1321","0.356648394060796","0.341211843617063","0.372084944504529"
"katholisch","2015","66 und älter","Ostdeutschland, neue Bundeslaender","53","0.0435959315976816","0.0322076472855848","0.0549842159097783"
"evangelisch","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1564","0.32642782561896","0.314082558671292","0.338773092566628"
"evangelisch","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","192","0.180314498867739","0.157918840766466","0.202710156969011"
"evangelisch","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3462","0.288121090796117","0.280063580012101","0.296178601580133"
"evangelisch","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","582","0.17302702577553","0.159611237232116","0.186442814318944"
"evangelisch","2015","66 und älter","Westdeutschland, alte Bundeslaender","1626","0.443642780995135","0.427632479929831","0.459653082060439"
"evangelisch","2015","66 und älter","Ostdeutschland, neue Bundeslaender","331","0.297723800349213","0.272221734408749","0.323225866289676"
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","618","0.0796904983832923","0.0725605718536879","0.0868204249128968"
"islamische Religionsgemeinschaft","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","747","0.0502532341313138","0.0463663980360077","0.05414007022662"
"islamische Religionsgemeinschaft","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1143","0.227500708956827","0.216463601972563","0.238537815941091"
"konfessionslos","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","804","0.739057354183553","0.713475237243175","0.764639471123932"
"konfessionslos","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2965","0.275432557955332","0.267484567213468","0.283380548697195"
"konfessionslos","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","2211","0.776155352630457","0.7613723974553","0.790938307805614"
"konfessionslos","2015","66 und älter","Westdeutschland, alte Bundeslaender","615","0.163084873360468","0.151179213399178","0.174990533321757"
"konfessionslos","2015","66 und älter","Ostdeutschland, neue Bundeslaender","840","0.65148418202603","0.62490890520584","0.678059458846219"
"andere","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","482","0.0409513158248279","0.0357337361745642","0.0461688954750916"
"andere","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","45","0.026791094689975","0.0173847011540289","0.0361974882259212"
"andere","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","838","0.0399571703820985","0.0364725700470499","0.0434417707171472"
"andere","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","65","0.0127248216315688","0.00874962573429054","0.016700017528847"
"andere","2015","66 und älter","Westdeutschland, alte Bundeslaender","109","0.0276933257904633","0.0224052811070468","0.0329813704738799"
"andere","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","65","0.0986034098257924","0.0859217232304123","0.111285096421172"
"katholisch","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","86","0.159347503778519","0.141150349819235","0.177544657737803"
"katholisch","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","76","0.0646612028068921","0.0542000521203589","0.0751223534934252"
"evangelisch","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1422","0.556995264653579","0.535865092777786","0.578125436529373"
"islamische Religionsgemeinschaft","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","302","0.523907336652047","0.477967108340426","0.569847564963668"
"islamische Religionsgemeinschaft","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1128","0.497774968212461","0.472915702986538","0.522634233438383"
"islamische Religionsgemeinschaft","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","238","0.728871559687208","0.680316645007116","0.7774264743673"
"islamische Religionsgemeinschaft","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","139","0.125845856995682","0.111737171081995","0.13995454290937"
"konfessionslos","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","52","0.227294508775268","0.188744752581068","0.265844264969468"
"konfessionslos","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","85","0.113094259050452","0.0973478475506873","0.128840670550217"
"konfessionslos","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","33","0.086598143118587","0.055879262219406","0.117317024017768"
"konfessionslos","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","421","0.153894265718054","0.138544680933894","0.169243850502214"
"andere","2016","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","74","0.177105128485647","0.141988896361185","0.212221360610109"
"andere","2016","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","228","0.193494518148886","0.173853654602153","0.213135381695618"
"andere","2016","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","39","0.124406723829409","0.0883577181089446","0.160455729549874"
"andere","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","45","0.150961952540141","0.134273952616544","0.167649952463738"
"katholisch","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","32","0.185779659525647","0.160836888037065","0.210722431014229"
"katholisch","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","62","0.0886369514842168","0.0753886539184897","0.101885249049944"
"evangelisch","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","37","0.111412390714431","0.0912337677257851","0.131591013703077"
"evangelisch","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1274","0.560821646206996","0.537688228066568","0.583955064347424"
"islamische Religionsgemeinschaft","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","142","0.563496613090743","0.492413448904165","0.634579777277321"
"islamische Religionsgemeinschaft","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","688","0.372738194784193","0.341728247820099","0.403748141748288"
"islamische Religionsgemeinschaft","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","54","0.372926827518701","0.266959002292017","0.478894652745385"
"islamische Religionsgemeinschaft","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","102","0.0944934060736747","0.080858456970769","0.10812835517658"
"konfessionslos","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","44","0.180596275731956","0.15592577214161","0.205266779322303"
"konfessionslos","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","285","0.105086043694972","0.0907915057396404","0.119380581650303"
"andere","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","133","0.149473479243772","0.126606928740052","0.172340029747493"
"andere","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"andere","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2018","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2018","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2018","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
