year,age_gr,bula_h,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,Brandenburg,No,0.87586,94,94,0.80885,0.94288
2015,17-29 y.,Mecklenburg-Western Pomerania,No,0.93417,64,64,0.87293,0.99541
2015,17-29 y.,Saxony,No,0.90326,171,171,0.85883,0.94770
2015,17-29 y.,Saxony-Anhalt,No,0.90878,103,103,0.85291,0.96466
2015,17-29 y.,Thuringa,No,0.81126,102,102,0.73495,0.88758
2015,30-45 y.,Schleswig-Holstein,Yes,0.11471,34,271,0.07670,0.15272
2015,30-45 y.,Schleswig-Holstein,No,0.88529,237,271,0.84728,0.92330
2015,30-45 y.,Hamburg,No,0.89504,124,124,0.84087,0.94920
2015,30-45 y.,Lower Saxony,Yes,0.11541,86,701,0.09174,0.13908
2015,30-45 y.,Lower Saxony,No,0.88459,615,701,0.86092,0.90826
2015,30-45 y.,Bremen,No,0.90185,50,50,0.81854,0.98515
2015,30-45 y.,North Rhine-Westphalia,Yes,0.10286,167,1545,0.08771,0.11802
2015,30-45 y.,North Rhine-Westphalia,No,0.89714,1378,1545,0.88198,0.91229
2015,30-45 y.,Hesse,Yes,0.08846,53,499,0.06352,0.11340
2015,30-45 y.,Hesse,No,0.91154,446,499,0.88660,0.93648
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.07323,38,393,0.04744,0.09902
2015,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.92677,355,393,0.90098,0.95256
2015,30-45 y.,Baden-Wuerttemberg,Yes,0.07740,86,959,0.06048,0.09432
2015,30-45 y.,Baden-Wuerttemberg,No,0.92260,873,959,0.90568,0.93952
2015,30-45 y.,Bavaria,Yes,0.09757,119,1181,0.08064,0.11451
2015,30-45 y.,Bavaria,No,0.90243,1062,1181,0.88549,0.91936
2015,30-45 y.,Berlin,No,0.92447,246,246,0.89138,0.95756
2015,30-45 y.,Brandenburg,No,0.90036,219,219,0.86060,0.94012
2015,30-45 y.,Mecklenburg-Western Pomerania,No,0.87555,139,139,0.82048,0.93063
2015,30-45 y.,Saxony,Yes,0.10349,47,437,0.07490,0.13208
2015,30-45 y.,Saxony,No,0.89651,390,437,0.86792,0.92510
2015,30-45 y.,Saxony-Anhalt,No,0.94397,226,226,0.91392,0.97402
2015,30-45 y.,Thuringa,Yes,0.18088,44,247,0.13278,0.22899
2015,30-45 y.,Thuringa,No,0.81912,203,247,0.77101,0.86722
2015,46-65 y.,Schleswig-Holstein,Yes,0.11014,34,269,0.07265,0.14762
2015,46-65 y.,Schleswig-Holstein,No,0.88986,235,269,0.85238,0.92735
2015,46-65 y.,Hamburg,No,0.83439,113,113,0.76555,0.90324
2015,46-65 y.,Lower Saxony,Yes,0.12270,91,824,0.10028,0.14511
2015,46-65 y.,Lower Saxony,No,0.87730,733,824,0.85489,0.89972
2015,46-65 y.,Bremen,No,0.80468,38,38,0.67694,0.93243
2015,46-65 y.,North Rhine-Westphalia,Yes,0.12698,218,1824,0.11170,0.14227
2015,46-65 y.,North Rhine-Westphalia,No,0.87302,1606,1824,0.85773,0.88830
2015,46-65 y.,Hesse,Yes,0.10744,73,661,0.08382,0.13107
2015,46-65 y.,Hesse,No,0.89256,588,661,0.86893,0.91618
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.14760,66,561,0.11823,0.17698
2015,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.85240,495,561,0.82302,0.88177
2015,46-65 y.,Baden-Wuerttemberg,Yes,0.09956,96,998,0.08098,0.11815
2015,46-65 y.,Baden-Wuerttemberg,No,0.90044,902,998,0.88185,0.91902
2015,46-65 y.,Bavaria,Yes,0.13387,172,1450,0.11633,0.15140
2015,46-65 y.,Bavaria,No,0.86613,1278,1450,0.84860,0.88367
2015,46-65 y.,Berlin,Yes,0.15164,41,312,0.11178,0.19150
2015,46-65 y.,Berlin,No,0.84836,271,312,0.80850,0.88822
2015,46-65 y.,Brandenburg,Yes,0.11916,52,395,0.08717,0.15115
2015,46-65 y.,Brandenburg,No,0.88084,343,395,0.84885,0.91283
2015,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.14588,32,204,0.09733,0.19444
2015,46-65 y.,Mecklenburg-Western Pomerania,No,0.85412,172,204,0.80556,0.90267
2015,46-65 y.,Saxony,Yes,0.09498,64,526,0.06990,0.12006
2015,46-65 y.,Saxony,No,0.90502,462,526,0.87994,0.93010
2015,46-65 y.,Saxony-Anhalt,Yes,0.16022,41,316,0.11972,0.20073
2015,46-65 y.,Saxony-Anhalt,No,0.83978,275,316,0.79927,0.88028
2015,46-65 y.,Thuringa,Yes,0.18000,49,348,0.13958,0.22043
2015,46-65 y.,Thuringa,No,0.82000,299,348,0.77957,0.86042
2015,66 and older,Schleswig-Holstein,Yes,0.16673,34,177,0.11167,0.22180
2015,66 and older,Schleswig-Holstein,No,0.83327,143,177,0.77820,0.88833
2015,66 and older,Hamburg,No,0.80590,82,82,0.71976,0.89203
2015,66 and older,Lower Saxony,Yes,0.19835,94,487,0.16290,0.23380
2015,66 and older,Lower Saxony,No,0.80165,393,487,0.76620,0.83710
2015,66 and older,North Rhine-Westphalia,Yes,0.22894,207,907,0.20158,0.25630
2015,66 and older,North Rhine-Westphalia,No,0.77106,700,907,0.74370,0.79842
2015,66 and older,Hesse,Yes,0.22429,53,272,0.17463,0.27395
2015,66 and older,Hesse,No,0.77571,219,272,0.72605,0.82537
2015,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.28086,79,290,0.22904,0.33268
2015,66 and older,"Rhineland-Palatinate, Saarland",No,0.71914,211,290,0.66732,0.77096
2015,66 and older,Baden-Wuerttemberg,Yes,0.21406,116,536,0.17931,0.24882
2015,66 and older,Baden-Wuerttemberg,No,0.78594,420,536,0.75118,0.82069
2015,66 and older,Bavaria,Yes,0.24884,176,750,0.21788,0.27980
2015,66 and older,Bavaria,No,0.75116,574,750,0.72020,0.78212
2015,66 and older,Berlin,Yes,0.19456,38,192,0.13842,0.25070
2015,66 and older,Berlin,No,0.80544,154,192,0.74930,0.86158
2015,66 and older,Brandenburg,Yes,0.28862,70,241,0.23130,0.34595
2015,66 and older,Brandenburg,No,0.71138,171,241,0.65405,0.76870
2015,66 and older,Mecklenburg-Western Pomerania,No,0.85322,110,110,0.78678,0.91965
2015,66 and older,Saxony,Yes,0.24005,75,344,0.19485,0.28525
2015,66 and older,Saxony,No,0.75995,269,344,0.71475,0.80515
2015,66 and older,Saxony-Anhalt,Yes,0.18935,37,205,0.13558,0.24311
2015,66 and older,Saxony-Anhalt,No,0.81065,168,205,0.75689,0.86442
2015,66 and older,Thuringa,Yes,0.19815,40,208,0.14385,0.25245
2015,66 and older,Thuringa,No,0.80185,168,208,0.74755,0.85615
2016,17-29 y.,Schleswig-Holstein,No,0.81738,116,116,0.74676,0.88799
2016,17-29 y.,Hamburg,No,0.96603,60,60,0.91980,1.01225
2016,17-29 y.,Lower Saxony,Yes,0.13890,55,425,0.10598,0.17182
2016,17-29 y.,Lower Saxony,No,0.86110,370,425,0.82818,0.89402
2016,17-29 y.,Bremen,No,0.92190,33,33,0.82893,1.01487
2016,17-29 y.,North Rhine-Westphalia,Yes,0.10361,86,861,0.08324,0.12398
2016,17-29 y.,North Rhine-Westphalia,No,0.89639,775,861,0.87602,0.91676
2016,17-29 y.,Hesse,No,0.88069,226,226,0.83834,0.92305
2016,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.93928,225,225,0.90801,0.97056
2016,17-29 y.,Baden-Wuerttemberg,Yes,0.06274,41,458,0.04051,0.08497
2016,17-29 y.,Baden-Wuerttemberg,No,0.93726,417,458,0.91503,0.95949
2016,17-29 y.,Bavaria,Yes,0.11247,74,603,0.08723,0.13770
2016,17-29 y.,Bavaria,No,0.88753,529,603,0.86230,0.91277
2016,17-29 y.,Berlin,No,0.93966,124,124,0.89758,0.98174
2016,17-29 y.,Brandenburg,No,0.86979,96,96,0.80211,0.93746
2016,17-29 y.,Mecklenburg-Western Pomerania,No,0.88179,57,57,0.79723,0.96635
2016,17-29 y.,Saxony,No,0.96504,179,179,0.93805,0.99202
2016,17-29 y.,Saxony-Anhalt,No,0.91148,96,96,0.85437,0.96860
2016,17-29 y.,Thuringa,No,0.92783,92,92,0.87466,0.98100
2016,30-45 y.,Schleswig-Holstein,Yes,0.11222,37,268,0.07436,0.15008
2016,30-45 y.,Schleswig-Holstein,No,0.88778,231,268,0.84992,0.92564
2016,30-45 y.,Hamburg,No,0.92138,119,119,0.87281,0.96994
2016,30-45 y.,Lower Saxony,Yes,0.09126,61,635,0.06885,0.11368
2016,30-45 y.,Lower Saxony,No,0.90874,574,635,0.88632,0.93115
2016,30-45 y.,Bremen,No,0.82783,47,47,0.71872,0.93693
2016,30-45 y.,North Rhine-Westphalia,Yes,0.09521,190,1519,0.08045,0.10998
2016,30-45 y.,North Rhine-Westphalia,No,0.90479,1329,1519,0.89002,0.91955
2016,30-45 y.,Hesse,Yes,0.07695,41,455,0.05243,0.10147
2016,30-45 y.,Hesse,No,0.92305,414,455,0.89853,0.94757
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.11320,45,401,0.08215,0.14425
2016,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.88680,356,401,0.85575,0.91785
2016,30-45 y.,Baden-Wuerttemberg,Yes,0.10855,114,924,0.08848,0.12862
2016,30-45 y.,Baden-Wuerttemberg,No,0.89145,810,924,0.87138,0.91152
2016,30-45 y.,Bavaria,Yes,0.11477,130,1148,0.09632,0.13321
2016,30-45 y.,Bavaria,No,0.88523,1018,1148,0.86679,0.90368
2016,30-45 y.,Berlin,No,0.87762,245,245,0.83650,0.91874
2016,30-45 y.,Brandenburg,No,0.87002,200,200,0.82330,0.91675
2016,30-45 y.,Mecklenburg-Western Pomerania,No,0.91790,117,117,0.86795,0.96786
2016,30-45 y.,Saxony,Yes,0.07215,37,392,0.04650,0.09780
2016,30-45 y.,Saxony,No,0.92785,355,392,0.90220,0.95350
2016,30-45 y.,Saxony-Anhalt,No,0.89700,204,204,0.85519,0.93882
2016,30-45 y.,Thuringa,Yes,0.19526,42,254,0.14642,0.24411
2016,30-45 y.,Thuringa,No,0.80474,212,254,0.75589,0.85358
2016,46-65 y.,Schleswig-Holstein,Yes,0.11082,37,261,0.07266,0.14898
2016,46-65 y.,Schleswig-Holstein,No,0.88918,224,261,0.85102,0.92734
2016,46-65 y.,Hamburg,No,0.87646,120,120,0.81733,0.93558
2016,46-65 y.,Lower Saxony,Yes,0.10020,89,831,0.07977,0.12063
2016,46-65 y.,Lower Saxony,No,0.89980,742,831,0.87937,0.92023
2016,46-65 y.,Bremen,No,0.78248,40,40,0.65300,0.91197
2016,46-65 y.,North Rhine-Westphalia,Yes,0.10684,215,1766,0.09243,0.12125
2016,46-65 y.,North Rhine-Westphalia,No,0.89316,1551,1766,0.87875,0.90757
2016,46-65 y.,Hesse,Yes,0.14959,80,628,0.12168,0.17751
2016,46-65 y.,Hesse,No,0.85041,548,628,0.82249,0.87832
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.10273,60,548,0.07729,0.12817
2016,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.89727,488,548,0.87183,0.92271
2016,46-65 y.,Baden-Wuerttemberg,Yes,0.09572,91,944,0.07694,0.11449
2016,46-65 y.,Baden-Wuerttemberg,No,0.90428,853,944,0.88551,0.92306
2016,46-65 y.,Bavaria,Yes,0.12875,171,1383,0.11109,0.14641
2016,46-65 y.,Bavaria,No,0.87125,1212,1383,0.85359,0.88891
2016,46-65 y.,Berlin,Yes,0.15758,34,303,0.11649,0.19867
2016,46-65 y.,Berlin,No,0.84242,269,303,0.80133,0.88351
2016,46-65 y.,Brandenburg,Yes,0.15972,53,375,0.12259,0.19684
2016,46-65 y.,Brandenburg,No,0.84028,322,375,0.80316,0.87741
2016,46-65 y.,Mecklenburg-Western Pomerania,No,0.87760,171,171,0.82833,0.92687
2016,46-65 y.,Saxony,Yes,0.09318,57,525,0.06829,0.11807
2016,46-65 y.,Saxony,No,0.90682,468,525,0.88193,0.93171
2016,46-65 y.,Saxony-Anhalt,Yes,0.17307,36,309,0.13082,0.21532
2016,46-65 y.,Saxony-Anhalt,No,0.82693,273,309,0.78468,0.86918
2016,46-65 y.,Thuringa,Yes,0.16734,44,335,0.12731,0.20737
2016,46-65 y.,Thuringa,No,0.83266,291,335,0.79263,0.87269
2016,66 and older,Schleswig-Holstein,Yes,0.19115,34,158,0.12964,0.25266
2016,66 and older,Schleswig-Holstein,No,0.80885,124,158,0.74734,0.87036
2016,66 and older,Hamburg,No,0.73438,72,72,0.63165,0.83712
2016,66 and older,Lower Saxony,Yes,0.18949,93,473,0.15413,0.22485
2016,66 and older,Lower Saxony,No,0.81051,380,473,0.77515,0.84587
2016,66 and older,North Rhine-Westphalia,Yes,0.23229,188,878,0.20434,0.26024
2016,66 and older,North Rhine-Westphalia,No,0.76771,690,878,0.73976,0.79566
2016,66 and older,Hesse,Yes,0.22406,52,266,0.17385,0.27426
2016,66 and older,Hesse,No,0.77594,214,266,0.72574,0.82615
2016,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.21442,70,291,0.16719,0.26166
2016,66 and older,"Rhineland-Palatinate, Saarland",No,0.78558,221,291,0.73834,0.83281
2016,66 and older,Baden-Wuerttemberg,Yes,0.20859,88,507,0.17319,0.24399
2016,66 and older,Baden-Wuerttemberg,No,0.79141,419,507,0.75601,0.82681
2016,66 and older,Bavaria,Yes,0.20686,150,733,0.17752,0.23621
2016,66 and older,Bavaria,No,0.79314,583,733,0.76379,0.82248
2016,66 and older,Berlin,Yes,0.23881,44,195,0.17882,0.29881
2016,66 and older,Berlin,No,0.76119,151,195,0.70119,0.82118
2016,66 and older,Brandenburg,Yes,0.25809,50,229,0.20129,0.31489
2016,66 and older,Brandenburg,No,0.74191,179,229,0.68511,0.79871
2016,66 and older,Mecklenburg-Western Pomerania,No,0.75244,98,98,0.66654,0.83833
2016,66 and older,Saxony,Yes,0.21329,74,336,0.16942,0.25715
2016,66 and older,Saxony,No,0.78671,262,336,0.74285,0.83058
2016,66 and older,Saxony-Anhalt,Yes,0.13908,37,186,0.08922,0.18895
2016,66 and older,Saxony-Anhalt,No,0.86092,149,186,0.81105,0.91078
2016,66 and older,Thuringa,Yes,0.14919,40,206,0.10041,0.19796
2016,66 and older,Thuringa,No,0.85081,166,206,0.80204,0.89959
2017,17-29 y.,Schleswig-Holstein,No,0.89297,141,141,0.84176,0.94418
2017,17-29 y.,Hamburg,No,0.90723,60,60,0.83321,0.98126
2017,17-29 y.,Lower Saxony,Yes,0.09147,51,525,0.06679,0.11616
2017,17-29 y.,Lower Saxony,No,0.90853,474,525,0.88384,0.93321
2017,17-29 y.,Bremen,No,0.93749,43,43,0.86428,1.01071
2017,17-29 y.,North Rhine-Westphalia,Yes,0.08794,93,962,0.07003,0.10585
2017,17-29 y.,North Rhine-Westphalia,No,0.91206,869,962,0.89415,0.92997
2017,17-29 y.,Hesse,Yes,0.10620,35,305,0.07156,0.14083
2017,17-29 y.,Hesse,No,0.89380,270,305,0.85917,0.92844
2017,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.90788,222,222,0.86975,0.94601
2017,17-29 y.,Baden-Wuerttemberg,Yes,0.07253,38,480,0.04930,0.09575
2017,17-29 y.,Baden-Wuerttemberg,No,0.92747,442,480,0.90425,0.95070
2017,17-29 y.,Bavaria,Yes,0.08866,63,645,0.06670,0.11061
2017,17-29 y.,Bavaria,No,0.91134,582,645,0.88939,0.93330
2017,17-29 y.,Berlin,No,0.91681,141,141,0.87107,0.96256
2017,17-29 y.,Brandenburg,No,0.87438,97,97,0.80808,0.94068
2017,17-29 y.,Mecklenburg-Western Pomerania,No,0.93810,61,61,0.87713,0.99908
2017,17-29 y.,Saxony,No,0.91121,214,214,0.87302,0.94941
2017,17-29 y.,Saxony-Anhalt,No,0.74805,112,112,0.66728,0.82881
2017,17-29 y.,Thuringa,No,0.94134,117,117,0.89858,0.98411
2017,30-45 y.,Schleswig-Holstein,Yes,0.07097,32,292,0.04147,0.10048
2017,30-45 y.,Schleswig-Holstein,No,0.92903,260,292,0.89952,0.95853
2017,30-45 y.,Hamburg,No,0.87345,122,122,0.81421,0.93269
2017,30-45 y.,Lower Saxony,Yes,0.13269,71,653,0.10665,0.15873
2017,30-45 y.,Lower Saxony,No,0.86731,582,653,0.84127,0.89335
2017,30-45 y.,Bremen,No,0.84483,52,52,0.74547,0.94420
2017,30-45 y.,North Rhine-Westphalia,Yes,0.10982,178,1537,0.09419,0.12546
2017,30-45 y.,North Rhine-Westphalia,No,0.89018,1359,1537,0.87454,0.90581
2017,30-45 y.,Hesse,Yes,0.08498,44,486,0.06016,0.10980
2017,30-45 y.,Hesse,No,0.91502,442,486,0.89020,0.93984
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.13588,49,378,0.10129,0.17047
2017,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.86412,329,378,0.82953,0.89871
2017,30-45 y.,Baden-Wuerttemberg,Yes,0.08746,79,880,0.06878,0.10613
2017,30-45 y.,Baden-Wuerttemberg,No,0.91254,801,880,0.89387,0.93122
2017,30-45 y.,Bavaria,Yes,0.11017,129,1168,0.09221,0.12813
2017,30-45 y.,Bavaria,No,0.88983,1039,1168,0.87187,0.90779
2017,30-45 y.,Berlin,No,0.94234,270,270,0.91449,0.97020
2017,30-45 y.,Brandenburg,No,0.91254,212,212,0.87442,0.95066
2017,30-45 y.,Mecklenburg-Western Pomerania,No,0.90324,134,134,0.85300,0.95349
2017,30-45 y.,Saxony,Yes,0.11827,51,447,0.08830,0.14824
2017,30-45 y.,Saxony,No,0.88173,396,447,0.85176,0.91170
2017,30-45 y.,Saxony-Anhalt,No,0.90974,203,203,0.87022,0.94926
2017,30-45 y.,Thuringa,No,0.92062,227,227,0.88538,0.95587
2017,46-65 y.,Schleswig-Holstein,Yes,0.15559,50,313,0.11537,0.19581
2017,46-65 y.,Schleswig-Holstein,No,0.84441,263,313,0.80419,0.88463
2017,46-65 y.,Hamburg,No,0.91223,145,145,0.86601,0.95845
2017,46-65 y.,Lower Saxony,Yes,0.12827,114,1009,0.10763,0.14891
2017,46-65 y.,Lower Saxony,No,0.87173,895,1009,0.85109,0.89237
2017,46-65 y.,Bremen,No,0.91590,73,73,0.85179,0.98001
2017,46-65 y.,North Rhine-Westphalia,Yes,0.14502,294,2072,0.12986,0.16019
2017,46-65 y.,North Rhine-Westphalia,No,0.85498,1778,2072,0.83981,0.87014
2017,46-65 y.,Hesse,Yes,0.11626,89,704,0.09257,0.13996
2017,46-65 y.,Hesse,No,0.88374,615,704,0.86004,0.90743
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.13115,73,587,0.10382,0.15848
2017,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.86885,514,587,0.84152,0.89618
2017,46-65 y.,Baden-Wuerttemberg,Yes,0.11896,110,1099,0.09981,0.13811
2017,46-65 y.,Baden-Wuerttemberg,No,0.88104,989,1099,0.86189,0.90019
2017,46-65 y.,Bavaria,Yes,0.13261,186,1579,0.11588,0.14934
2017,46-65 y.,Bavaria,No,0.86739,1393,1579,0.85066,0.88412
2017,46-65 y.,Berlin,Yes,0.14544,42,329,0.10729,0.18359
2017,46-65 y.,Berlin,No,0.85456,287,329,0.81641,0.89271
2017,46-65 y.,Brandenburg,Yes,0.16265,59,438,0.12805,0.19725
2017,46-65 y.,Brandenburg,No,0.83735,379,438,0.80275,0.87195
2017,46-65 y.,Mecklenburg-Western Pomerania,No,0.83323,188,188,0.77980,0.88665
2017,46-65 y.,Saxony,Yes,0.09627,62,610,0.07285,0.11970
2017,46-65 y.,Saxony,No,0.90373,548,610,0.88030,0.92715
2017,46-65 y.,Saxony-Anhalt,Yes,0.15589,49,367,0.11872,0.19305
2017,46-65 y.,Saxony-Anhalt,No,0.84411,318,367,0.80695,0.88128
2017,46-65 y.,Thuringa,Yes,0.12317,52,385,0.09030,0.15605
2017,46-65 y.,Thuringa,No,0.87683,333,385,0.84395,0.90970
2017,66 and older,Schleswig-Holstein,Yes,0.21050,38,178,0.15045,0.27056
2017,66 and older,Schleswig-Holstein,No,0.78950,140,178,0.72944,0.84955
2017,66 and older,Hamburg,No,0.79433,73,73,0.70097,0.88770
2017,66 and older,Lower Saxony,Yes,0.21115,112,494,0.17513,0.24718
2017,66 and older,Lower Saxony,No,0.78885,382,494,0.75282,0.82487
2017,66 and older,North Rhine-Westphalia,Yes,0.22973,209,910,0.20238,0.25708
2017,66 and older,North Rhine-Westphalia,No,0.77027,701,910,0.74292,0.79762
2017,66 and older,Hesse,Yes,0.27886,71,275,0.22576,0.33196
2017,66 and older,Hesse,No,0.72114,204,275,0.66804,0.77424
2017,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.22644,73,304,0.17932,0.27357
2017,66 and older,"Rhineland-Palatinate, Saarland",No,0.77356,231,304,0.72643,0.82068
2017,66 and older,Baden-Wuerttemberg,Yes,0.21953,115,543,0.18468,0.25438
2017,66 and older,Baden-Wuerttemberg,No,0.78047,428,543,0.74562,0.81532
2017,66 and older,Bavaria,Yes,0.22024,183,782,0.19117,0.24930
2017,66 and older,Bavaria,No,0.77976,599,782,0.75070,0.80883
2017,66 and older,Berlin,Yes,0.22748,48,211,0.17079,0.28418
2017,66 and older,Berlin,No,0.77252,163,211,0.71582,0.82921
2017,66 and older,Brandenburg,Yes,0.33522,67,241,0.27550,0.39495
2017,66 and older,Brandenburg,No,0.66478,174,241,0.60505,0.72450
2017,66 and older,Mecklenburg-Western Pomerania,No,0.77932,103,103,0.69883,0.85980
2017,66 and older,Saxony,Yes,0.17830,60,353,0.13832,0.21829
2017,66 and older,Saxony,No,0.82170,293,353,0.78171,0.86168
2017,66 and older,Saxony-Anhalt,Yes,0.25291,52,195,0.19174,0.31408
2017,66 and older,Saxony-Anhalt,No,0.74709,143,195,0.68592,0.80826
2017,66 and older,Thuringa,Yes,0.12903,37,209,0.08347,0.17459
2017,66 and older,Thuringa,No,0.87097,172,209,0.82541,0.91653
2018,17-29 y.,Schleswig-Holstein,No,0.91099,143,143,0.86416,0.95783
2018,17-29 y.,Hamburg,No,0.92543,63,63,0.86004,0.99082
2018,17-29 y.,Lower Saxony,Yes,0.08826,43,492,0.06317,0.11336
2018,17-29 y.,Lower Saxony,No,0.91174,449,492,0.88664,0.93683
2018,17-29 y.,Bremen,No,0.96436,38,38,0.90463,1.02410
2018,17-29 y.,North Rhine-Westphalia,Yes,0.10989,98,1018,0.09067,0.12912
2018,17-29 y.,North Rhine-Westphalia,No,0.89011,920,1018,0.87088,0.90933
2018,17-29 y.,Hesse,No,0.92786,291,291,0.89808,0.95764
2018,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.87924,216,216,0.83569,0.92280
2018,17-29 y.,Baden-Wuerttemberg,Yes,0.08713,35,441,0.06078,0.11348
2018,17-29 y.,Baden-Wuerttemberg,No,0.91287,406,441,0.88652,0.93922
2018,17-29 y.,Bavaria,Yes,0.08172,68,612,0.06000,0.10344
2018,17-29 y.,Bavaria,No,0.91828,544,612,0.89656,0.94000
2018,17-29 y.,Berlin,No,0.88936,134,134,0.83605,0.94268
2018,17-29 y.,Brandenburg,No,0.83289,103,103,0.76049,0.90529
2018,17-29 y.,Mecklenburg-Western Pomerania,No,0.84535,53,53,0.74708,0.94363
2018,17-29 y.,Saxony,No,0.91425,212,212,0.87647,0.95203
2018,17-29 y.,Saxony-Anhalt,No,0.89098,126,126,0.83635,0.94562
2018,17-29 y.,Thuringa,No,0.76312,105,105,0.68140,0.84483
2018,30-45 y.,Schleswig-Holstein,Yes,0.09365,38,273,0.05903,0.12828
2018,30-45 y.,Schleswig-Holstein,No,0.90635,235,273,0.87172,0.94097
2018,30-45 y.,Hamburg,No,0.85575,131,131,0.79535,0.91615
2018,30-45 y.,Lower Saxony,Yes,0.10691,57,581,0.08176,0.13206
2018,30-45 y.,Lower Saxony,No,0.89309,524,581,0.86794,0.91824
2018,30-45 y.,Bremen,No,0.88289,48,48,0.79096,0.97482
2018,30-45 y.,North Rhine-Westphalia,Yes,0.13366,184,1430,0.11601,0.15130
2018,30-45 y.,North Rhine-Westphalia,No,0.86634,1246,1430,0.84870,0.88399
2018,30-45 y.,Hesse,Yes,0.10232,41,423,0.07341,0.13124
2018,30-45 y.,Hesse,No,0.89768,382,423,0.86876,0.92659
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.10462,41,355,0.07274,0.13650
2018,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.89538,314,355,0.86350,0.92726
2018,30-45 y.,Baden-Wuerttemberg,Yes,0.10765,79,784,0.08594,0.12936
2018,30-45 y.,Baden-Wuerttemberg,No,0.89235,705,784,0.87064,0.91406
2018,30-45 y.,Bavaria,Yes,0.09344,107,1062,0.07593,0.11096
2018,30-45 y.,Bavaria,No,0.90656,955,1062,0.88904,0.92407
2018,30-45 y.,Berlin,Yes,0.12884,36,325,0.09236,0.16532
2018,30-45 y.,Berlin,No,0.87116,289,325,0.83468,0.90764
2018,30-45 y.,Brandenburg,No,0.90295,205,205,0.86233,0.94357
2018,30-45 y.,Mecklenburg-Western Pomerania,No,0.88722,135,135,0.83366,0.94078
2018,30-45 y.,Saxony,Yes,0.08624,43,428,0.05961,0.11287
2018,30-45 y.,Saxony,No,0.91376,385,428,0.88713,0.94039
2018,30-45 y.,Saxony-Anhalt,Yes,0.12631,31,215,0.08180,0.17082
2018,30-45 y.,Saxony-Anhalt,No,0.87369,184,215,0.82918,0.91820
2018,30-45 y.,Thuringa,Yes,0.11316,32,234,0.07249,0.15384
2018,30-45 y.,Thuringa,No,0.88684,202,234,0.84616,0.92751
2018,46-65 y.,Schleswig-Holstein,Yes,0.11832,34,302,0.08184,0.15481
2018,46-65 y.,Schleswig-Holstein,No,0.88168,268,302,0.84519,0.91816
2018,46-65 y.,Hamburg,No,0.85276,136,136,0.79298,0.91253
2018,46-65 y.,Lower Saxony,Yes,0.10977,111,985,0.09024,0.12930
2018,46-65 y.,Lower Saxony,No,0.89023,874,985,0.87070,0.90976
2018,46-65 y.,Bremen,No,0.91605,76,76,0.85328,0.97881
2018,46-65 y.,North Rhine-Westphalia,Yes,0.13855,268,2014,0.12345,0.15364
2018,46-65 y.,North Rhine-Westphalia,No,0.86145,1746,2014,0.84636,0.87655
2018,46-65 y.,Hesse,Yes,0.11794,70,679,0.09366,0.14222
2018,46-65 y.,Hesse,No,0.88206,609,679,0.85778,0.90634
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.12124,71,577,0.09458,0.14790
2018,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.87876,506,577,0.85210,0.90542
2018,46-65 y.,Baden-Wuerttemberg,Yes,0.12808,124,1019,0.10755,0.14861
2018,46-65 y.,Baden-Wuerttemberg,No,0.87192,895,1019,0.85139,0.89245
2018,46-65 y.,Bavaria,Yes,0.11746,187,1495,0.10114,0.13379
2018,46-65 y.,Bavaria,No,0.88254,1308,1495,0.86621,0.89886
2018,46-65 y.,Berlin,Yes,0.13065,37,314,0.09331,0.16798
2018,46-65 y.,Berlin,No,0.86935,277,314,0.83202,0.90669
2018,46-65 y.,Brandenburg,Yes,0.12513,62,428,0.09374,0.15651
2018,46-65 y.,Brandenburg,No,0.87487,366,428,0.84349,0.90626
2018,46-65 y.,Mecklenburg-Western Pomerania,No,0.82023,190,190,0.76548,0.87497
2018,46-65 y.,Saxony,Yes,0.09029,63,592,0.06718,0.11339
2018,46-65 y.,Saxony,No,0.90971,529,592,0.88661,0.93282
2018,46-65 y.,Saxony-Anhalt,Yes,0.16050,52,369,0.12299,0.19800
