year,bula_h,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Thuringa,Upper Secondary Level,Yes,0.14818,79,574,0.11909,0.17727
2010,Thuringa,Upper Secondary Level,No,0.85182,495,574,0.82273,0.88091
2010,Thuringa,Post-secondary Non-tertiary Level,No,0.94751,34,34,0.87141,1.02360
2010,Thuringa,First Stage of Tertiary Education,No,0.89925,53,53,0.81744,0.98106
2010,Thuringa,Second Stage of Tertiary Education,No,0.86781,181,181,0.81833,0.91729
2011,Schleswig-Holstein,Lower Secondary Level,No,0.71677,86,86,0.62099,0.81256
2011,Schleswig-Holstein,Upper Secondary Level,Yes,0.11396,70,503,0.08617,0.14176
2011,Schleswig-Holstein,Upper Secondary Level,No,0.88604,433,503,0.85824,0.91383
2011,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.86503,74,74,0.78664,0.94341
2011,Schleswig-Holstein,First Stage of Tertiary Education,No,0.85103,56,56,0.75692,0.94513
2011,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.89309,143,143,0.84226,0.94391
2011,Hamburg,Upper Secondary Level,No,0.83305,151,151,0.77337,0.89273
2011,Hamburg,Post-secondary Non-tertiary Level,No,0.84012,38,38,0.72203,0.95821
2011,Hamburg,Second Stage of Tertiary Education,No,0.90704,116,116,0.85396,0.96011
2011,Lower Saxony,Pre-primary Level,No,0.51241,46,46,0.36636,0.65845
2011,Lower Saxony,Primary Level,No,0.78663,34,34,0.64685,0.92641
2011,Lower Saxony,Lower Secondary Level,Yes,0.18053,61,324,0.13858,0.22248
2011,Lower Saxony,Lower Secondary Level,No,0.78793,263,324,0.74335,0.83251
2011,Lower Saxony,Upper Secondary Level,Yes,0.14598,198,1344,0.12709,0.16486
2011,Lower Saxony,Upper Secondary Level,No,0.85179,1146,1344,0.83278,0.87079
2011,Lower Saxony,Post-secondary Non-tertiary Level,No,0.95715,163,163,0.92596,0.98833
2011,Lower Saxony,First Stage of Tertiary Education,No,0.87203,129,129,0.81415,0.92990
2011,Lower Saxony,Second Stage of Tertiary Education,Yes,0.09357,55,485,0.06763,0.11952
2011,Lower Saxony,Second Stage of Tertiary Education,No,0.90643,430,485,0.88048,0.93237
2011,Bremen,Upper Secondary Level,No,0.88124,77,77,0.80851,0.95398
2011,Bremen,Second Stage of Tertiary Education,No,0.95071,49,49,0.88947,1.01195
2011,North Rhine-Westphalia,Pre-primary Level,No,0.50497,116,116,0.41359,0.59635
2011,North Rhine-Westphalia,Primary Level,No,0.86928,112,112,0.80657,0.93199
2011,North Rhine-Westphalia,Lower Secondary Level,Yes,0.16073,112,703,0.13356,0.18790
2011,North Rhine-Westphalia,Lower Secondary Level,No,0.82241,591,703,0.79414,0.85068
2011,North Rhine-Westphalia,Upper Secondary Level,Yes,0.16017,412,2588,0.14604,0.17431
2011,North Rhine-Westphalia,Upper Secondary Level,No,0.83900,2176,2588,0.82483,0.85316
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.11723,70,560,0.09056,0.14390
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.88277,490,560,0.85610,0.90944
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.11924,38,314,0.08334,0.15515
2011,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.87188,276,314,0.83485,0.90890
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.10600,137,1144,0.08816,0.12385
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.89306,1007,1144,0.87514,0.91097
2011,Hesse,Pre-primary Level,No,0.57268,42,42,0.42125,0.72410
2011,Hesse,Lower Secondary Level,Yes,0.19127,37,193,0.13564,0.24691
2011,Hesse,Lower Secondary Level,No,0.79776,156,193,0.74094,0.85458
2011,Hesse,Upper Secondary Level,Yes,0.14301,114,824,0.11909,0.16693
2011,Hesse,Upper Secondary Level,No,0.85699,710,824,0.83307,0.88091
2011,Hesse,Post-secondary Non-tertiary Level,No,0.87830,153,153,0.82633,0.93028
2011,Hesse,First Stage of Tertiary Education,No,0.87093,99,99,0.80455,0.93731
2011,Hesse,Second Stage of Tertiary Education,Yes,0.08391,61,539,0.06048,0.10734
2011,Hesse,Second Stage of Tertiary Education,No,0.91533,478,539,0.89180,0.93885
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.88711,221,221,0.84529,0.92893
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.13514,112,798,0.11141,0.15888
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.86216,686,798,0.83823,0.88609
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.80240,87,87,0.71824,0.88656
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.91330,96,96,0.85671,0.96989
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.14574,31,258,0.10260,0.18888
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.85426,227,258,0.81112,0.89740
2011,Baden-Wuerttemberg,Pre-primary Level,No,0.60375,66,66,0.48484,0.72266
2011,Baden-Wuerttemberg,Primary Level,No,0.70447,31,31,0.54119,0.86775
2011,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.09352,46,423,0.06574,0.12130
2011,Baden-Wuerttemberg,Lower Secondary Level,No,0.88932,377,423,0.85939,0.91926
2011,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.11800,192,1628,0.10233,0.13368
2011,Baden-Wuerttemberg,Upper Secondary Level,No,0.88103,1436,1628,0.86530,0.89676
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.92518,218,218,0.89018,0.96019
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.12786,33,247,0.08613,0.16959
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.85915,214,247,0.81568,0.90262
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.13001,89,813,0.10688,0.15314
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.86999,724,813,0.84686,0.89312
2011,Bavaria,Pre-primary Level,No,0.46051,55,55,0.32756,0.59345
2011,Bavaria,Primary Level,No,0.77174,39,39,0.63830,0.90519
2011,Bavaria,Lower Secondary Level,Yes,0.15958,81,467,0.12633,0.19284
2011,Bavaria,Lower Secondary Level,No,0.80809,386,467,0.77234,0.84385
2011,Bavaria,Upper Secondary Level,Yes,0.14049,318,2345,0.12642,0.15455
2011,Bavaria,Upper Secondary Level,No,0.85771,2027,2345,0.84357,0.87185
2011,Bavaria,Post-secondary Non-tertiary Level,Yes,0.10945,34,262,0.07157,0.14732
2011,Bavaria,Post-secondary Non-tertiary Level,No,0.87618,228,262,0.83622,0.91614
2011,Bavaria,First Stage of Tertiary Education,Yes,0.15526,46,316,0.11526,0.19525
2011,Bavaria,First Stage of Tertiary Education,No,0.84474,270,316,0.80475,0.88474
2011,Bavaria,Second Stage of Tertiary Education,Yes,0.11324,109,866,0.09212,0.13436
2011,Bavaria,Second Stage of Tertiary Education,No,0.88639,757,866,0.86524,0.90754
2011,Berlin,Lower Secondary Level,No,0.89497,62,62,0.81803,0.97191
2011,Berlin,Upper Secondary Level,Yes,0.16881,56,391,0.13163,0.20598
2011,Berlin,Upper Secondary Level,No,0.83119,335,391,0.79402,0.86837
2011,Berlin,Post-secondary Non-tertiary Level,No,0.95952,55,55,0.90696,1.01209
2011,Berlin,First Stage of Tertiary Education,No,0.80419,48,48,0.69074,0.91764
2011,Berlin,Second Stage of Tertiary Education,Yes,0.11410,46,382,0.08217,0.14602
2011,Berlin,Second Stage of Tertiary Education,No,0.88590,336,382,0.85398,0.91783
2011,Brandenburg,Lower Secondary Level,No,0.87793,79,79,0.80527,0.95058
2011,Brandenburg,Upper Secondary Level,Yes,0.12997,80,576,0.10248,0.15745
2011,Brandenburg,Upper Secondary Level,No,0.87003,496,576,0.84255,0.89752
2011,Brandenburg,Post-secondary Non-tertiary Level,No,0.80892,56,56,0.70502,0.91283
2011,Brandenburg,First Stage of Tertiary Education,No,0.80130,63,63,0.70197,0.90062
2011,Brandenburg,Second Stage of Tertiary Education,Yes,0.14828,44,291,0.10738,0.18919
2011,Brandenburg,Second Stage of Tertiary Education,No,0.85172,247,291,0.81081,0.89262
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.13884,48,347,0.10241,0.17528
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.86116,299,347,0.82472,0.89759
2011,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.86500,48,48,0.76731,0.96270
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.82275,136,136,0.75834,0.88717
2011,Saxony,Lower Secondary Level,No,0.80923,81,81,0.72312,0.89533
2011,Saxony,Upper Secondary Level,Yes,0.13053,147,1019,0.10984,0.15123
2011,Saxony,Upper Secondary Level,No,0.86616,872,1019,0.84524,0.88707
2011,Saxony,Post-secondary Non-tertiary Level,No,0.83396,70,70,0.74616,0.92177
2011,Saxony,First Stage of Tertiary Education,No,0.83843,114,114,0.77056,0.90629
2011,Saxony,Second Stage of Tertiary Education,Yes,0.17321,70,446,0.13805,0.20837
2011,Saxony,Second Stage of Tertiary Education,No,0.82679,376,446,0.79163,0.86195
2011,Saxony-Anhalt,Lower Secondary Level,No,0.75250,60,60,0.64238,0.86263
2011,Saxony-Anhalt,Upper Secondary Level,Yes,0.15462,99,597,0.12560,0.18365
2011,Saxony-Anhalt,Upper Secondary Level,No,0.84538,498,597,0.81635,0.87440
2011,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.83919,35,35,0.71570,0.96267
2011,Saxony-Anhalt,First Stage of Tertiary Education,No,0.85082,75,75,0.76965,0.93199
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.12547,37,246,0.08399,0.16695
2011,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.87453,209,246,0.83305,0.91601
2011,Thuringa,Lower Secondary Level,No,0.73071,41,41,0.59324,0.86818
2011,Thuringa,Upper Secondary Level,Yes,0.11786,80,664,0.09332,0.14241
2011,Thuringa,Upper Secondary Level,No,0.88214,584,664,0.85759,0.90668
2011,Thuringa,Post-secondary Non-tertiary Level,No,0.80375,35,35,0.67025,0.93725
2011,Thuringa,First Stage of Tertiary Education,No,0.85774,64,64,0.77147,0.94400
2011,Thuringa,Second Stage of Tertiary Education,No,0.87398,208,208,0.82877,0.91919
2012,Schleswig-Holstein,Lower Secondary Level,No,0.83869,93,93,0.76353,0.91385
2012,Schleswig-Holstein,Upper Secondary Level,Yes,0.10597,63,507,0.07915,0.13279
2012,Schleswig-Holstein,Upper Secondary Level,No,0.89403,444,507,0.86721,0.92085
2012,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.80027,70,70,0.70594,0.89461
2012,Schleswig-Holstein,First Stage of Tertiary Education,No,0.90250,56,56,0.82410,0.98090
2012,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.90136,138,138,0.85143,0.95129
2012,Hamburg,Lower Secondary Level,No,0.96340,33,33,0.89835,1.02846
2012,Hamburg,Upper Secondary Level,No,0.90917,161,161,0.86465,0.95370
2012,Hamburg,Post-secondary Non-tertiary Level,No,0.95690,41,41,0.89397,1.01984
2012,Hamburg,Second Stage of Tertiary Education,No,0.90897,125,125,0.85835,0.95960
2012,Lower Saxony,Pre-primary Level,No,0.43597,44,44,0.28775,0.58419
2012,Lower Saxony,Lower Secondary Level,Yes,0.17174,49,328,0.13086,0.21262
2012,Lower Saxony,Lower Secondary Level,No,0.80090,279,328,0.75762,0.84418
2012,Lower Saxony,Upper Secondary Level,Yes,0.15734,198,1320,0.13769,0.17699
2012,Lower Saxony,Upper Secondary Level,No,0.83646,1122,1320,0.81650,0.85642
2012,Lower Saxony,Post-secondary Non-tertiary Level,No,0.85899,148,148,0.80273,0.91525
2012,Lower Saxony,First Stage of Tertiary Education,No,0.89677,125,125,0.84322,0.95033
2012,Lower Saxony,Second Stage of Tertiary Education,Yes,0.07717,44,481,0.05329,0.10104
2012,Lower Saxony,Second Stage of Tertiary Education,No,0.91754,437,481,0.89293,0.94215
2012,Bremen,Upper Secondary Level,No,0.78903,72,72,0.69412,0.88393
2012,Bremen,Second Stage of Tertiary Education,No,0.91819,53,53,0.84370,0.99269
2012,North Rhine-Westphalia,Pre-primary Level,No,0.57177,124,124,0.48433,0.65922
2012,North Rhine-Westphalia,Primary Level,No,0.89436,95,95,0.83222,0.95650
2012,North Rhine-Westphalia,Lower Secondary Level,Yes,0.16485,108,701,0.13736,0.19234
2012,North Rhine-Westphalia,Lower Secondary Level,No,0.82439,593,701,0.79621,0.85258
2012,North Rhine-Westphalia,Upper Secondary Level,Yes,0.16397,364,2445,0.14929,0.17865
2012,North Rhine-Westphalia,Upper Secondary Level,No,0.83449,2081,2445,0.81976,0.84923
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.07566,52,557,0.05367,0.09764
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.92434,505,557,0.90236,0.94633
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.15985,49,309,0.11892,0.20077
2012,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.83681,260,309,0.79554,0.87808
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.12675,136,1160,0.10760,0.14591
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.87325,1024,1160,0.85409,0.89240
2012,Hesse,Pre-primary Level,No,0.53887,47,47,0.39481,0.68293
2012,Hesse,Lower Secondary Level,No,0.84489,166,166,0.78965,0.90012
2012,Hesse,Upper Secondary Level,Yes,0.14338,116,812,0.11926,0.16750
2012,Hesse,Upper Secondary Level,No,0.85445,696,812,0.83018,0.87873
2012,Hesse,Post-secondary Non-tertiary Level,No,0.87131,140,140,0.81564,0.92698
2012,Hesse,First Stage of Tertiary Education,No,0.81524,83,83,0.73123,0.89924
2012,Hesse,Second Stage of Tertiary Education,Yes,0.10044,53,516,0.07448,0.12640
2012,Hesse,Second Stage of Tertiary Education,No,0.89956,463,516,0.87360,0.92552
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.13892,33,220,0.09312,0.18473
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.81246,187,220,0.76076,0.86416
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.16518,131,788,0.13924,0.19113
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.82762,657,788,0.80123,0.85401
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.88197,93,93,0.81604,0.94790
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.85923,96,96,0.78929,0.92917
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.91902,241,241,0.88450,0.95353
2012,Baden-Wuerttemberg,Pre-primary Level,No,0.50360,58,58,0.37380,0.63340
2012,Baden-Wuerttemberg,Primary Level,No,0.69069,32,32,0.52798,0.85340
2012,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.15612,61,399,0.12046,0.19178
2012,Baden-Wuerttemberg,Lower Secondary Level,No,0.82452,338,399,0.78715,0.86189
2012,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.13593,196,1546,0.11884,0.15302
2012,Baden-Wuerttemberg,Upper Secondary Level,No,0.85973,1350,1546,0.84242,0.87705
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.92664,210,210,0.89129,0.96199
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.87865,213,213,0.83470,0.92261
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.11459,93,768,0.09204,0.13713
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.88497,675,768,0.86239,0.90755
2012,Bavaria,Pre-primary Level,No,0.38260,48,48,0.24365,0.52156
2012,Bavaria,Primary Level,No,0.93231,45,45,0.85808,1.00654
2012,Bavaria,Lower Secondary Level,Yes,0.16359,74,472,0.13018,0.19700
2012,Bavaria,Lower Secondary Level,No,0.82065,398,472,0.78600,0.85530
2012,Bavaria,Upper Secondary Level,Yes,0.14695,319,2287,0.13244,0.16147
2012,Bavaria,Upper Secondary Level,No,0.84441,1968,2287,0.82955,0.85927
2012,Bavaria,Post-secondary Non-tertiary Level,No,0.93554,237,237,0.90420,0.96687
2012,Bavaria,First Stage of Tertiary Education,Yes,0.11213,31,306,0.07672,0.14754
2012,Bavaria,First Stage of Tertiary Education,No,0.88787,275,306,0.85246,0.92328
2012,Bavaria,Second Stage of Tertiary Education,Yes,0.09351,93,868,0.07413,0.11289
2012,Bavaria,Second Stage of Tertiary Education,No,0.90396,775,868,0.88434,0.92357
2012,Berlin,Lower Secondary Level,No,0.76947,53,53,0.65499,0.88394
2012,Berlin,Upper Secondary Level,Yes,0.16707,66,421,0.13139,0.20275
2012,Berlin,Upper Secondary Level,No,0.82702,355,421,0.79085,0.86319
2012,Berlin,Post-secondary Non-tertiary Level,No,0.84202,53,53,0.74289,0.94116
2012,Berlin,First Stage of Tertiary Education,No,0.76925,47,47,0.64750,0.89100
2012,Berlin,Second Stage of Tertiary Education,Yes,0.11819,50,382,0.08578,0.15061
2012,Berlin,Second Stage of Tertiary Education,No,0.88181,332,382,0.84939,0.91422
2012,Brandenburg,Lower Secondary Level,No,0.83787,72,72,0.75213,0.92360
2012,Brandenburg,Upper Secondary Level,Yes,0.18821,99,553,0.15560,0.22082
2012,Brandenburg,Upper Secondary Level,No,0.80566,454,553,0.77265,0.83867
2012,Brandenburg,Post-secondary Non-tertiary Level,No,0.97185,61,61,0.93000,1.01370
2012,Brandenburg,First Stage of Tertiary Education,No,0.82437,66,66,0.73186,0.91687
2012,Brandenburg,Second Stage of Tertiary Education,Yes,0.14785,42,281,0.10627,0.18942
2012,Brandenburg,Second Stage of Tertiary Education,No,0.85215,239,281,0.81058,0.89373
2012,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.91078,36,36,0.81634,1.00522
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.15232,57,343,0.11424,0.19041
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.84432,286,343,0.80590,0.88275
2012,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.80224,52,52,0.69292,0.91156
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.83562,130,130,0.77167,0.89958
2012,Saxony,Lower Secondary Level,No,0.80528,79,79,0.71740,0.89316
2012,Saxony,Upper Secondary Level,Yes,0.14260,141,1011,0.12103,0.16416
2012,Saxony,Upper Secondary Level,No,0.85287,870,1011,0.83102,0.87471
2012,Saxony,Post-secondary Non-tertiary Level,No,0.82097,72,72,0.73180,0.91015
2012,Saxony,First Stage of Tertiary Education,No,0.83139,128,128,0.76627,0.89650
2012,Saxony,Second Stage of Tertiary Education,Yes,0.10729,52,462,0.07904,0.13555
2012,Saxony,Second Stage of Tertiary Education,No,0.88714,410,462,0.85826,0.91603
2012,Saxony-Anhalt,Lower Secondary Level,No,0.75381,57,57,0.64098,0.86664
2012,Saxony-Anhalt,Upper Secondary Level,Yes,0.19311,99,557,0.16030,0.22592
2012,Saxony-Anhalt,Upper Secondary Level,No,0.80380,458,557,0.77079,0.83681
2012,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.91786,40,40,0.83168,1.00404
2012,Saxony-Anhalt,First Stage of Tertiary Education,No,0.76515,75,75,0.66856,0.86173
2012,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.14422,34,238,0.09949,0.18895
2012,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.85578,204,238,0.81105,0.90051
2012,Thuringa,Lower Secondary Level,No,0.79947,47,47,0.68376,0.91518
2012,Thuringa,Upper Secondary Level,Yes,0.12101,80,654,0.09599,0.14602
2012,Thuringa,Upper Secondary Level,No,0.87848,574,654,0.85342,0.90354
2012,Thuringa,Post-secondary Non-tertiary Level,No,0.76956,40,40,0.63739,0.90173
2012,Thuringa,First Stage of Tertiary Education,No,0.97137,68,68,0.93143,1.01130
2012,Thuringa,Second Stage of Tertiary Education,Yes,0.16089,31,222,0.11244,0.20933
2012,Thuringa,Second Stage of Tertiary Education,No,0.83911,191,222,0.79067,0.88756
2013,Schleswig-Holstein,Lower Secondary Level,No,0.74385,82,82,0.64879,0.83891
2013,Schleswig-Holstein,Upper Secondary Level,Yes,0.12693,64,477,0.09703,0.15684
2013,Schleswig-Holstein,Upper Secondary Level,No,0.84432,413,477,0.81175,0.87689
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.79102,73,73,0.69711,0.88494
2013,Schleswig-Holstein,First Stage of Tertiary Education,No,0.93341,48,48,0.86214,1.00469
2013,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.82068,134,134,0.75548,0.88588
2013,Hamburg,Upper Secondary Level,No,0.68791,143,143,0.61170,0.76412
2013,Hamburg,Post-secondary Non-tertiary Level,No,0.69662,32,32,0.53479,0.85845
2013,Hamburg,Second Stage of Tertiary Education,No,0.84582,114,114,0.77923,0.91240
2013,Lower Saxony,Pre-primary Level,No,0.37175,47,47,0.23209,0.51141
2013,Lower Saxony,Primary Level,No,0.67854,34,34,0.51919,0.83789
2013,Lower Saxony,Lower Secondary Level,Yes,0.21111,61,318,0.16618,0.25603
2013,Lower Saxony,Lower Secondary Level,No,0.66154,257,318,0.60945,0.71363
2013,Lower Saxony,Upper Secondary Level,Yes,0.15983,178,1248,0.13949,0.18017
2013,Lower Saxony,Upper Secondary Level,No,0.79115,1070,1248,0.76859,0.81371
2013,Lower Saxony,Post-secondary Non-tertiary Level,No,0.78454,147,147,0.71785,0.85123
2013,Lower Saxony,First Stage of Tertiary Education,No,0.83339,117,117,0.76558,0.90121
2013,Lower Saxony,Second Stage of Tertiary Education,Yes,0.08410,44,489,0.05947,0.10872
2013,Lower Saxony,Second Stage of Tertiary Education,No,0.85342,445,489,0.82204,0.88480
2013,Bremen,Upper Secondary Level,No,0.83922,73,73,0.75437,0.92407
2013,Bremen,Second Stage of Tertiary Education,No,0.92339,52,52,0.85040,0.99639
