year,bula_h,sex,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Berlin,female,No,0.73677,365,414,0.69430,0.77924
2003,Brandenburg,male,Yes,0.10206,52,454,0.07419,0.12994
2003,Brandenburg,male,No,0.74981,402,454,0.70993,0.78970
2003,Brandenburg,female,Yes,0.15026,75,486,0.11846,0.18206
2003,Brandenburg,female,No,0.73125,411,486,0.69179,0.77070
2003,Mecklenburg-Western Pomerania,male,No,0.77783,216,216,0.72226,0.83340
2003,Mecklenburg-Western Pomerania,female,Yes,0.11810,37,284,0.08050,0.15570
2003,Mecklenburg-Western Pomerania,female,No,0.73401,247,284,0.68253,0.78549
2003,Saxony,male,Yes,0.10389,92,789,0.08259,0.12519
2003,Saxony,male,No,0.73946,697,789,0.70881,0.77010
2003,Saxony,female,Yes,0.12172,102,817,0.09929,0.14416
2003,Saxony,female,No,0.75172,715,817,0.72208,0.78136
2003,Saxony-Anhalt,male,Yes,0.10537,51,436,0.07652,0.13423
2003,Saxony-Anhalt,male,No,0.76508,385,436,0.72524,0.80492
2003,Saxony-Anhalt,female,Yes,0.14843,77,496,0.11711,0.17975
2003,Saxony-Anhalt,female,No,0.72931,419,496,0.69017,0.76845
2003,Thuringa,male,Yes,0.09204,49,466,0.06577,0.11832
2003,Thuringa,male,No,0.76481,417,466,0.72627,0.80336
2003,Thuringa,female,Yes,0.12312,63,487,0.09390,0.15233
2003,Thuringa,female,No,0.75617,424,487,0.71799,0.79435
2004,Schleswig-Holstein,male,No,0.79297,283,283,0.74568,0.84027
2004,Schleswig-Holstein,female,Yes,0.10666,46,353,0.07442,0.13891
2004,Schleswig-Holstein,female,No,0.72198,307,353,0.67517,0.76878
2004,Hamburg,male,No,0.79574,123,123,0.72420,0.86728
2004,Hamburg,female,No,0.76997,138,138,0.69949,0.84044
2004,Lower Saxony,male,Yes,0.10308,102,911,0.08332,0.12283
2004,Lower Saxony,male,No,0.70932,809,911,0.67982,0.73882
2004,Lower Saxony,female,Yes,0.12158,136,973,0.10104,0.14213
2004,Lower Saxony,female,No,0.71039,837,973,0.68188,0.73891
2004,Bremen,male,No,0.73610,66,66,0.62895,0.84325
2004,Bremen,female,No,0.79296,83,83,0.70525,0.88066
2004,North Rhine-Westphalia,male,Yes,0.10290,250,2190,0.09017,0.11563
2004,North Rhine-Westphalia,male,No,0.72609,1940,2190,0.70741,0.74477
2004,North Rhine-Westphalia,female,Yes,0.12518,320,2341,0.11177,0.13859
2004,North Rhine-Westphalia,female,No,0.71739,2021,2341,0.69914,0.73563
2004,Hesse,male,Yes,0.08018,70,695,0.05997,0.10038
2004,Hesse,male,No,0.70084,625,695,0.66677,0.73491
2004,Hesse,female,Yes,0.12407,99,745,0.10038,0.14775
2004,Hesse,female,No,0.70002,646,745,0.66709,0.73295
2004,"Rhineland-Palatinate, Saarland",male,Yes,0.08031,62,612,0.05876,0.10186
2004,"Rhineland-Palatinate, Saarland",male,No,0.72267,550,612,0.68717,0.75817
2004,"Rhineland-Palatinate, Saarland",female,Yes,0.11318,94,692,0.08955,0.13680
2004,"Rhineland-Palatinate, Saarland",female,No,0.71897,598,692,0.68546,0.75249
2004,Baden-Wuerttemberg,male,Yes,0.08823,124,1256,0.07254,0.10392
2004,Baden-Wuerttemberg,male,No,0.70343,1132,1256,0.67816,0.72870
2004,Baden-Wuerttemberg,female,Yes,0.10759,167,1326,0.09090,0.12427
2004,Baden-Wuerttemberg,female,No,0.70383,1159,1326,0.67925,0.72842
2004,Bavaria,male,Yes,0.08832,136,1444,0.07368,0.10296
2004,Bavaria,male,No,0.75213,1308,1444,0.72986,0.77441
2004,Bavaria,female,Yes,0.12044,218,1591,0.10444,0.13644
2004,Bavaria,female,No,0.72071,1373,1591,0.69866,0.74277
2004,Berlin,male,Yes,0.09165,41,392,0.06305,0.12025
2004,Berlin,male,No,0.73813,351,392,0.69455,0.78171
2004,Berlin,female,Yes,0.09114,39,411,0.06328,0.11900
2004,Berlin,female,No,0.76099,372,411,0.71970,0.80227
2004,Brandenburg,male,Yes,0.10994,52,431,0.08038,0.13951
2004,Brandenburg,male,No,0.75108,379,431,0.71021,0.79195
2004,Brandenburg,female,Yes,0.13682,67,472,0.10578,0.16786
2004,Brandenburg,female,No,0.74099,405,472,0.70142,0.78055
2004,Mecklenburg-Western Pomerania,male,Yes,0.14257,31,235,0.09777,0.18736
2004,Mecklenburg-Western Pomerania,male,No,0.73417,204,235,0.67757,0.79078
2004,Mecklenburg-Western Pomerania,female,Yes,0.12235,43,275,0.08354,0.16115
2004,Mecklenburg-Western Pomerania,female,No,0.72177,232,275,0.66871,0.77483
2004,Saxony,male,Yes,0.09211,74,761,0.07155,0.11267
2004,Saxony,male,No,0.75895,687,761,0.72854,0.78936
2004,Saxony,female,Yes,0.11809,99,808,0.09582,0.14035
2004,Saxony,female,No,0.76687,709,808,0.73769,0.79604
2004,Saxony-Anhalt,male,Yes,0.07820,37,428,0.05273,0.10367
2004,Saxony-Anhalt,male,No,0.79481,391,428,0.75650,0.83311
2004,Saxony-Anhalt,female,Yes,0.13831,70,495,0.10787,0.16876
2004,Saxony-Anhalt,female,No,0.75089,425,495,0.71275,0.78903
2004,Thuringa,male,Yes,0.12467,57,461,0.09448,0.15486
2004,Thuringa,male,No,0.74326,404,461,0.70334,0.78318
2004,Thuringa,female,Yes,0.13294,64,481,0.10257,0.16332
2004,Thuringa,female,No,0.74013,417,481,0.70090,0.77936
2005,Schleswig-Holstein,male,No,0.80859,278,278,0.76226,0.85492
2005,Schleswig-Holstein,female,Yes,0.12536,41,340,0.09011,0.16061
2005,Schleswig-Holstein,female,No,0.70354,299,340,0.65493,0.75216
2005,Hamburg,male,No,0.87208,134,134,0.81532,0.92885
2005,Hamburg,female,No,0.80145,132,132,0.73313,0.86976
2005,Lower Saxony,male,Yes,0.08218,75,855,0.06376,0.10060
2005,Lower Saxony,male,No,0.73406,780,855,0.70443,0.76369
2005,Lower Saxony,female,Yes,0.09327,96,925,0.07452,0.11203
2005,Lower Saxony,female,No,0.74591,829,925,0.71784,0.77398
2005,Bremen,male,No,0.69895,52,52,0.57305,0.82484
2005,Bremen,female,No,0.80668,77,77,0.71789,0.89546
2005,North Rhine-Westphalia,male,Yes,0.09248,226,2094,0.08007,0.10489
2005,North Rhine-Westphalia,male,No,0.73746,1868,2094,0.71861,0.75631
2005,North Rhine-Westphalia,female,Yes,0.12470,291,2257,0.11106,0.13833
2005,North Rhine-Westphalia,female,No,0.71340,1966,2257,0.69474,0.73205
2005,Hesse,male,Yes,0.08801,61,657,0.06633,0.10969
2005,Hesse,male,No,0.72276,596,657,0.68850,0.75701
2005,Hesse,female,Yes,0.10155,77,709,0.07930,0.12380
2005,Hesse,female,No,0.74010,632,709,0.70779,0.77240
2005,"Rhineland-Palatinate, Saarland",male,Yes,0.07077,52,577,0.04983,0.09171
2005,"Rhineland-Palatinate, Saarland",male,No,0.73987,525,577,0.70405,0.77570
2005,"Rhineland-Palatinate, Saarland",female,Yes,0.09257,72,660,0.07044,0.11469
2005,"Rhineland-Palatinate, Saarland",female,No,0.73819,588,660,0.70462,0.77175
2005,Baden-Wuerttemberg,male,Yes,0.06572,104,1208,0.05174,0.07970
2005,Baden-Wuerttemberg,male,No,0.73542,1104,1208,0.71054,0.76031
2005,Baden-Wuerttemberg,female,Yes,0.10869,164,1300,0.09176,0.12562
2005,Baden-Wuerttemberg,female,No,0.72610,1136,1300,0.70185,0.75035
2005,Bavaria,male,Yes,0.08573,130,1364,0.07086,0.10059
2005,Bavaria,male,No,0.74260,1234,1364,0.71939,0.76581
2005,Bavaria,female,Yes,0.10236,175,1519,0.08712,0.11761
2005,Bavaria,female,No,0.74224,1344,1519,0.72024,0.76425
2005,Berlin,male,Yes,0.08414,36,363,0.05554,0.11274
2005,Berlin,male,No,0.73612,327,363,0.69072,0.78152
2005,Berlin,female,Yes,0.08975,39,390,0.06135,0.11816
2005,Berlin,female,No,0.76672,351,390,0.72469,0.80874
2005,Brandenburg,male,Yes,0.10389,48,421,0.07471,0.13308
2005,Brandenburg,male,No,0.74820,373,421,0.70669,0.78971
2005,Brandenburg,female,Yes,0.12574,68,458,0.09534,0.15614
2005,Brandenburg,female,No,0.73460,390,458,0.69411,0.77508
2005,Mecklenburg-Western Pomerania,male,Yes,0.13462,32,230,0.09041,0.17883
2005,Mecklenburg-Western Pomerania,male,No,0.74287,198,230,0.68627,0.79948
2005,Mecklenburg-Western Pomerania,female,Yes,0.09885,33,269,0.06311,0.13458
2005,Mecklenburg-Western Pomerania,female,No,0.75024,236,269,0.69841,0.80206
2005,Saxony,male,Yes,0.10647,91,741,0.08425,0.12869
2005,Saxony,male,No,0.74327,650,741,0.71179,0.77474
2005,Saxony,female,Yes,0.12492,91,772,0.10158,0.14826
2005,Saxony,female,No,0.74437,681,772,0.71358,0.77516
2005,Saxony-Anhalt,male,Yes,0.12306,48,421,0.09164,0.15448
2005,Saxony-Anhalt,male,No,0.77376,373,421,0.73375,0.81378
2005,Saxony-Anhalt,female,Yes,0.10607,60,471,0.07823,0.13391
2005,Saxony-Anhalt,female,No,0.75561,411,471,0.71676,0.79447
2005,Thuringa,male,Yes,0.09313,44,429,0.06560,0.12067
2005,Thuringa,male,No,0.75353,385,429,0.71270,0.79436
2005,Thuringa,female,Yes,0.15445,63,459,0.12136,0.18755
2005,Thuringa,female,No,0.72220,396,459,0.68118,0.76323
2006,Schleswig-Holstein,male,Yes,0.08921,39,313,0.05758,0.12084
2006,Schleswig-Holstein,male,No,0.74342,274,313,0.69496,0.79189
2006,Schleswig-Holstein,female,Yes,0.13920,58,359,0.10334,0.17506
2006,Schleswig-Holstein,female,No,0.68771,301,359,0.63970,0.73571
2006,Hamburg,male,No,0.78695,128,128,0.71573,0.85816
2006,Hamburg,female,No,0.75020,144,144,0.67924,0.82115
2006,Lower Saxony,male,Yes,0.10128,99,945,0.08203,0.12052
2006,Lower Saxony,male,No,0.71694,846,945,0.68820,0.74568
2006,Lower Saxony,female,Yes,0.11490,139,1013,0.09525,0.13455
2006,Lower Saxony,female,No,0.69505,874,1013,0.66669,0.72342
2006,Bremen,male,No,0.78631,55,55,0.67697,0.89564
2006,Bremen,female,No,0.81089,74,74,0.72106,0.90072
2006,North Rhine-Westphalia,male,Yes,0.07739,212,2179,0.06617,0.08861
2006,North Rhine-Westphalia,male,No,0.74786,1967,2179,0.72962,0.76610
2006,North Rhine-Westphalia,female,Yes,0.11660,303,2363,0.10366,0.12955
2006,North Rhine-Westphalia,female,No,0.71938,2060,2363,0.70126,0.73750
2006,Hesse,male,Yes,0.08132,73,705,0.06113,0.10151
2006,Hesse,male,No,0.71394,632,705,0.68056,0.74733
2006,Hesse,female,Yes,0.10968,101,773,0.08763,0.13172
2006,Hesse,female,No,0.72064,672,773,0.68899,0.75229
2006,"Rhineland-Palatinate, Saarland",male,Yes,0.10175,69,599,0.07752,0.12598
2006,"Rhineland-Palatinate, Saarland",male,No,0.69650,530,599,0.65965,0.73335
2006,"Rhineland-Palatinate, Saarland",female,Yes,0.10978,82,689,0.08642,0.13314
2006,"Rhineland-Palatinate, Saarland",female,No,0.71592,607,689,0.68222,0.74962
2006,Baden-Wuerttemberg,male,Yes,0.09468,137,1298,0.07874,0.11061
2006,Baden-Wuerttemberg,male,No,0.71143,1161,1298,0.68677,0.73609
2006,Baden-Wuerttemberg,female,Yes,0.09166,145,1414,0.07662,0.10671
2006,Baden-Wuerttemberg,female,No,0.73808,1269,1414,0.71515,0.76101
2006,Bavaria,male,Yes,0.09829,162,1487,0.08315,0.11343
2006,Bavaria,male,No,0.72141,1325,1487,0.69861,0.74420
2006,Bavaria,female,Yes,0.11315,200,1649,0.09786,0.12845
2006,Bavaria,female,No,0.72594,1449,1649,0.70441,0.74748
2006,Berlin,male,No,0.78501,340,340,0.74128,0.82874
2006,Berlin,female,Yes,0.09534,43,413,0.06698,0.12370
2006,Berlin,female,No,0.78090,370,413,0.74096,0.82085
2006,Brandenburg,male,Yes,0.12060,61,452,0.09054,0.15065
2006,Brandenburg,male,No,0.73902,391,452,0.69849,0.77956
2006,Brandenburg,female,Yes,0.12889,69,485,0.09904,0.15875
2006,Brandenburg,female,No,0.73159,416,485,0.69211,0.77107
2006,Mecklenburg-Western Pomerania,male,No,0.71801,228,228,0.65947,0.77654
2006,Mecklenburg-Western Pomerania,female,Yes,0.12203,34,290,0.08429,0.15977
2006,Mecklenburg-Western Pomerania,female,No,0.73801,256,290,0.68731,0.78871
2006,Saxony,male,Yes,0.10252,74,763,0.08098,0.12406
2006,Saxony,male,No,0.76080,689,763,0.73051,0.79109
2006,Saxony,female,Yes,0.14973,123,815,0.12522,0.17424
2006,Saxony,female,No,0.72972,692,815,0.69921,0.76023
2006,Saxony-Anhalt,male,Yes,0.08343,35,434,0.05738,0.10947
2006,Saxony-Anhalt,male,No,0.77068,399,434,0.73108,0.81028
2006,Saxony-Anhalt,female,Yes,0.11103,63,477,0.08280,0.13925
2006,Saxony-Anhalt,female,No,0.75802,414,477,0.71954,0.79649
2006,Thuringa,male,Yes,0.10711,60,452,0.07857,0.13566
2006,Thuringa,male,No,0.73515,392,452,0.69443,0.77587
2006,Thuringa,female,Yes,0.12368,72,494,0.09462,0.15274
2006,Thuringa,female,No,0.75406,422,494,0.71604,0.79207
2007,Schleswig-Holstein,male,Yes,0.09638,33,291,0.06242,0.13035
2007,Schleswig-Holstein,male,No,0.74420,258,291,0.69399,0.79442
2007,Schleswig-Holstein,female,Yes,0.09363,39,322,0.06176,0.12550
2007,Schleswig-Holstein,female,No,0.74698,283,322,0.69942,0.79454
2007,Hamburg,male,No,0.82150,127,127,0.75463,0.88836
2007,Hamburg,female,No,0.79932,145,145,0.73391,0.86474
2007,Lower Saxony,male,Yes,0.08074,82,878,0.06271,0.09877
2007,Lower Saxony,male,No,0.74234,796,878,0.71340,0.77129
2007,Lower Saxony,female,Yes,0.12191,135,944,0.10102,0.14279
2007,Lower Saxony,female,No,0.70108,809,944,0.67186,0.73029
2007,Bremen,male,No,0.75188,57,57,0.63875,0.86500
2007,Bremen,female,No,0.77216,72,72,0.67459,0.86972
2007,North Rhine-Westphalia,male,Yes,0.10007,232,1994,0.08689,0.11324
2007,North Rhine-Westphalia,male,No,0.71731,1762,1994,0.69754,0.73708
2007,North Rhine-Westphalia,female,Yes,0.11392,282,2203,0.10065,0.12719
2007,North Rhine-Westphalia,female,No,0.71437,1921,2203,0.69550,0.73324
2007,Hesse,male,Yes,0.09578,71,667,0.07343,0.11813
2007,Hesse,male,No,0.69818,596,667,0.66332,0.73305
2007,Hesse,female,Yes,0.13097,100,719,0.10629,0.15565
2007,Hesse,female,No,0.69926,619,719,0.66572,0.73280
2007,"Rhineland-Palatinate, Saarland",male,Yes,0.10990,73,539,0.08347,0.13633
2007,"Rhineland-Palatinate, Saarland",male,No,0.68168,466,539,0.64231,0.72104
2007,"Rhineland-Palatinate, Saarland",female,Yes,0.11190,88,631,0.08728,0.13651
2007,"Rhineland-Palatinate, Saarland",female,No,0.71414,543,631,0.67886,0.74942
2007,Baden-Wuerttemberg,male,Yes,0.07987,113,1186,0.06443,0.09530
2007,Baden-Wuerttemberg,male,No,0.72740,1073,1186,0.70205,0.75276
2007,Baden-Wuerttemberg,female,Yes,0.09345,140,1293,0.07757,0.10932
2007,Baden-Wuerttemberg,female,No,0.72796,1153,1293,0.70369,0.75222
2007,Bavaria,male,Yes,0.08020,145,1395,0.06594,0.09446
2007,Bavaria,male,No,0.73432,1250,1395,0.71113,0.75751
2007,Bavaria,female,Yes,0.11349,198,1554,0.09771,0.12926
2007,Bavaria,female,No,0.72402,1356,1554,0.70178,0.74625
2007,Berlin,male,No,0.76435,313,313,0.71725,0.81144
2007,Berlin,female,Yes,0.09297,39,406,0.06469,0.12126
2007,Berlin,female,No,0.78804,367,406,0.74824,0.82785
2007,Brandenburg,male,Yes,0.12904,59,410,0.09655,0.16153
2007,Brandenburg,male,No,0.73069,351,410,0.68770,0.77368
2007,Brandenburg,female,Yes,0.14169,71,449,0.10940,0.17398
2007,Brandenburg,female,No,0.72709,378,449,0.68584,0.76834
2007,Mecklenburg-Western Pomerania,male,No,0.77194,213,213,0.71546,0.82842
2007,Mecklenburg-Western Pomerania,female,Yes,0.11373,34,272,0.07593,0.15153
2007,Mecklenburg-Western Pomerania,female,No,0.77088,238,272,0.72084,0.82091
2007,Saxony,male,Yes,0.10792,91,745,0.08562,0.13021
2007,Saxony,male,No,0.76216,654,745,0.73157,0.79276
2007,Saxony,female,Yes,0.10751,93,766,0.08556,0.12946
2007,Saxony,female,No,0.77522,673,766,0.74564,0.80480
2007,Saxony-Anhalt,male,Yes,0.08377,42,422,0.05730,0.11023
2007,Saxony-Anhalt,male,No,0.75000,380,422,0.70864,0.79137
2007,Saxony-Anhalt,female,Yes,0.12865,63,446,0.09754,0.15976
2007,Saxony-Anhalt,female,No,0.75725,383,446,0.71741,0.79709
2007,Thuringa,male,Yes,0.13483,66,438,0.10281,0.16686
2007,Thuringa,male,No,0.71382,372,438,0.67144,0.75620
2007,Thuringa,female,Yes,0.09813,57,466,0.07109,0.12517
2007,Thuringa,female,No,0.77754,409,466,0.73973,0.81534
2008,Schleswig-Holstein,male,Yes,0.11229,35,259,0.07377,0.15082
2008,Schleswig-Holstein,male,No,0.72580,224,259,0.67137,0.78024
2008,Schleswig-Holstein,female,Yes,0.08243,35,292,0.05083,0.11403
2008,Schleswig-Holstein,female,No,0.75292,257,292,0.70336,0.80248
2008,Hamburg,male,No,0.84447,122,122,0.77989,0.90904
2008,Hamburg,female,No,0.77044,133,133,0.69869,0.84218
2008,Lower Saxony,male,Yes,0.09111,88,834,0.07157,0.11066
2008,Lower Saxony,male,No,0.73169,746,834,0.70160,0.76178
2008,Lower Saxony,female,Yes,0.11227,116,901,0.09164,0.13289
2008,Lower Saxony,female,No,0.73012,785,901,0.70112,0.75912
2008,Bremen,male,No,0.80868,57,57,0.70566,0.91170
2008,Bremen,female,No,0.83651,69,69,0.74861,0.92441
2008,North Rhine-Westphalia,male,Yes,0.08967,192,1855,0.07667,0.10268
2008,North Rhine-Westphalia,male,No,0.73827,1663,1855,0.71826,0.75828
2008,North Rhine-Westphalia,female,Yes,0.09848,244,2061,0.08562,0.11135
2008,North Rhine-Westphalia,female,No,0.73476,1817,2061,0.71570,0.75383
2008,Hesse,male,Yes,0.07478,57,629,0.05421,0.09536
2008,Hesse,male,No,0.72377,572,629,0.68879,0.75874
2008,Hesse,female,Yes,0.11455,89,682,0.09063,0.13847
2008,Hesse,female,No,0.70876,593,682,0.67464,0.74289
2008,"Rhineland-Palatinate, Saarland",male,Yes,0.09302,60,495,0.06740,0.11863
2008,"Rhineland-Palatinate, Saarland",male,No,0.69896,435,495,0.65851,0.73941
2008,"Rhineland-Palatinate, Saarland",female,Yes,0.13609,88,598,0.10858,0.16359
2008,"Rhineland-Palatinate, Saarland",female,No,0.70159,510,598,0.66489,0.73829
2008,Baden-Wuerttemberg,male,Yes,0.07004,118,1129,0.05515,0.08494
2008,Baden-Wuerttemberg,male,No,0.73952,1011,1129,0.71390,0.76513
2008,Baden-Wuerttemberg,female,Yes,0.09463,136,1220,0.07820,0.11106
2008,Baden-Wuerttemberg,female,No,0.73257,1084,1220,0.70772,0.75742
2008,Bavaria,male,Yes,0.08644,147,1310,0.07122,0.10167
2008,Bavaria,male,No,0.73686,1163,1310,0.71301,0.76072
2008,Bavaria,female,Yes,0.08905,153,1436,0.07431,0.10378
2008,Bavaria,female,No,0.74897,1283,1436,0.72654,0.77141
2008,Berlin,male,Yes,0.08421,34,326,0.05402,0.11440
2008,Berlin,male,No,0.74786,292,326,0.70065,0.79507
2008,Berlin,female,Yes,0.12597,46,390,0.09300,0.15895
2008,Berlin,female,No,0.76013,344,390,0.71769,0.80256
2008,Brandenburg,male,Yes,0.12742,51,392,0.09437,0.16047
2008,Brandenburg,male,No,0.71657,341,392,0.67190,0.76124
2008,Brandenburg,female,Yes,0.11879,58,431,0.08821,0.14937
2008,Brandenburg,female,No,0.75989,373,431,0.71952,0.80027
2008,Mecklenburg-Western Pomerania,male,Yes,0.12989,32,233,0.08663,0.17315
2008,Mecklenburg-Western Pomerania,male,No,0.74477,201,233,0.68867,0.80088
2008,Mecklenburg-Western Pomerania,female,Yes,0.12547,38,256,0.08481,0.16612
2008,Mecklenburg-Western Pomerania,female,No,0.77247,218,256,0.72101,0.82393
2008,Saxony,male,Yes,0.09418,76,702,0.07256,0.11580
2008,Saxony,male,No,0.78485,626,702,0.75443,0.81527
2008,Saxony,female,Yes,0.12945,111,727,0.10503,0.15387
2008,Saxony,female,No,0.72109,616,727,0.68847,0.75371
2008,Saxony-Anhalt,male,Yes,0.09534,42,391,0.06619,0.12449
2008,Saxony-Anhalt,male,No,0.74599,349,391,0.70279,0.78919
2008,Saxony-Anhalt,female,Yes,0.13103,55,419,0.09868,0.16338
2008,Saxony-Anhalt,female,No,0.77623,364,419,0.73628,0.81619
2008,Thuringa,male,Yes,0.11706,55,421,0.08631,0.14780
2008,Thuringa,male,No,0.74194,366,421,0.70010,0.78379
2008,Thuringa,female,Yes,0.10201,55,446,0.07389,0.13014
2008,Thuringa,female,No,0.78091,391,446,0.74248,0.81935
2009,Schleswig-Holstein,male,Yes,0.10557,32,248,0.06725,0.14390
2009,Schleswig-Holstein,male,No,0.75645,216,248,0.70292,0.80998
2009,Schleswig-Holstein,female,Yes,0.11538,42,261,0.07654,0.15421
2009,Schleswig-Holstein,female,No,0.70359,219,261,0.64808,0.75910
2009,Hamburg,male,No,0.84422,115,115,0.77765,0.91079
2009,Hamburg,female,No,0.83277,130,130,0.76837,0.89717
2009,Lower Saxony,male,Yes,0.09640,87,789,0.07579,0.11701
2009,Lower Saxony,male,No,0.74954,702,789,0.71929,0.77979
2009,Lower Saxony,female,Yes,0.11546,120,842,0.09386,0.13706
2009,Lower Saxony,female,No,0.73033,722,842,0.70033,0.76032
2009,Bremen,male,No,0.87684,54,54,0.78837,0.96532
2009,Bremen,female,No,0.85824,61,61,0.76998,0.94650
2009,North Rhine-Westphalia,male,Yes,0.09323,193,1735,0.07955,0.10692
2009,North Rhine-Westphalia,male,No,0.74554,1542,1735,0.72504,0.76604
2009,North Rhine-Westphalia,female,Yes,0.12317,270,1885,0.10833,0.13801
2009,North Rhine-Westphalia,female,No,0.70654,1615,1885,0.68598,0.72710
2009,Hesse,male,Yes,0.11107,79,580,0.08547,0.13666
2009,Hesse,male,No,0.69436,501,580,0.65683,0.73188
2009,Hesse,female,Yes,0.11072,78,633,0.08626,0.13519
2009,Hesse,female,No,0.71781,555,633,0.68272,0.75290
2009,"Rhineland-Palatinate, Saarland",male,Yes,0.09859,63,463,0.07140,0.12577
2009,"Rhineland-Palatinate, Saarland",male,No,0.70394,400,463,0.66231,0.74557
2009,"Rhineland-Palatinate, Saarland",female,Yes,0.12293,88,559,0.09568,0.15017
2009,"Rhineland-Palatinate, Saarland",female,No,0.71494,471,559,0.67748,0.75240
2009,Baden-Wuerttemberg,male,Yes,0.07283,101,1003,0.05674,0.08892
2009,Baden-Wuerttemberg,male,No,0.73502,902,1003,0.70769,0.76234
2009,Baden-Wuerttemberg,female,Yes,0.09641,122,1098,0.07894,0.11387
2009,Baden-Wuerttemberg,female,No,0.74777,976,1098,0.72207,0.77347
2009,Bavaria,male,Yes,0.09792,157,1231,0.08131,0.11453
2009,Bavaria,male,No,0.72358,1074,1231,0.69858,0.74857
2009,Bavaria,female,Yes,0.14388,189,1373,0.12531,0.16245
2009,Bavaria,female,No,0.71091,1184,1373,0.68692,0.73490
2009,Berlin,male,Yes,0.09534,35,316,0.06291,0.12777
2009,Berlin,male,No,0.74228,281,316,0.69398,0.79058
2009,Berlin,female,Yes,0.13612,47,365,0.10089,0.17135
2009,Berlin,female,No,0.75210,318,365,0.70774,0.79646
2009,Brandenburg,male,Yes,0.10887,49,378,0.07743,0.14031
2009,Brandenburg,male,No,0.71457,329,378,0.66898,0.76015
2009,Brandenburg,female,Yes,0.14452,71,408,0.11036,0.17868
2009,Brandenburg,female,No,0.72910,337,408,0.68593,0.77228
2009,Mecklenburg-Western Pomerania,male,Yes,0.12765,32,222,0.08365,0.17164
2009,Mecklenburg-Western Pomerania,male,No,0.75565,190,222,0.69900,0.81230
2009,Mecklenburg-Western Pomerania,female,Yes,0.15498,41,248,0.10985,0.20011
2009,Mecklenburg-Western Pomerania,female,No,0.73199,207,248,0.67676,0.78723
2009,Saxony,male,Yes,0.10147,80,672,0.07863,0.12432
2009,Saxony,male,No,0.76044,592,672,0.72815,0.79274
2009,Saxony,female,Yes,0.08499,75,693,0.06421,0.10577
2009,Saxony,female,No,0.76467,618,693,0.73307,0.79628
2009,Saxony-Anhalt,male,Yes,0.11340,40,366,0.08087,0.14593
2009,Saxony-Anhalt,male,No,0.74597,326,366,0.70131,0.79063
2009,Saxony-Anhalt,female,Yes,0.12100,50,402,0.08908,0.15292
2009,Saxony-Anhalt,female,No,0.78696,352,402,0.74688,0.82704
2009,Thuringa,male,Yes,0.11688,66,391,0.08499,0.14877
2009,Thuringa,male,No,0.70665,325,391,0.66147,0.75184
2009,Thuringa,female,Yes,0.12740,59,428,0.09578,0.15903
2009,Thuringa,female,No,0.74362,369,428,0.70220,0.78503
2010,Schleswig-Holstein,male,Yes,0.10703,33,333,0.07378,0.14029
2010,Schleswig-Holstein,male,No,0.75430,300,333,0.70800,0.80061
2010,Schleswig-Holstein,female,Yes,0.11919,69,400,0.08740,0.15099
2010,Schleswig-Holstein,female,No,0.72467,331,400,0.68084,0.76850
2010,Hamburg,male,No,0.80763,155,155,0.74537,0.86988
2010,Hamburg,female,No,0.76689,186,186,0.70596,0.82782
2010,Lower Saxony,male,Yes,0.08892,104,986,0.07115,0.10670
2010,Lower Saxony,male,No,0.72940,882,986,0.70165,0.75714
2010,Lower Saxony,female,Yes,0.10279,161,1199,0.08559,0.11998
2010,Lower Saxony,female,No,0.74641,1038,1199,0.72177,0.77104
2010,Bremen,male,No,0.80971,68,68,0.71571,0.90370
2010,Bremen,female,No,0.79937,81,81,0.71161,0.88712
2010,North Rhine-Westphalia,male,Yes,0.09624,233,2271,0.08411,0.10837
2010,North Rhine-Westphalia,male,No,0.72632,2038,2271,0.70798,0.74467
2010,North Rhine-Westphalia,female,Yes,0.11754,468,2705,0.10540,0.12968
2010,North Rhine-Westphalia,female,No,0.72407,2237,2705,0.70723,0.74092
2010,Hesse,male,Yes,0.10425,93,780,0.08279,0.12571
2010,Hesse,male,No,0.72220,687,780,0.69075,0.75366
2010,Hesse,female,Yes,0.11169,141,891,0.09100,0.13239
2010,Hesse,female,No,0.70001,750,891,0.66990,0.73012
2010,"Rhineland-Palatinate, Saarland",male,Yes,0.10266,70,597,0.07830,0.12703
2010,"Rhineland-Palatinate, Saarland",male,No,0.72123,527,597,0.68523,0.75723
2010,"Rhineland-Palatinate, Saarland",female,Yes,0.12189,112,738,0.09827,0.14551
2010,"Rhineland-Palatinate, Saarland",female,No,0.72966,626,738,0.69760,0.76173
2010,Baden-Wuerttemberg,male,Yes,0.07904,136,1320,0.06448,0.09360
2010,Baden-Wuerttemberg,male,No,0.73521,1184,1320,0.71140,0.75902
2010,Baden-Wuerttemberg,female,Yes,0.12535,257,1567,0.10895,0.14175
2010,Baden-Wuerttemberg,female,No,0.71689,1310,1567,0.69458,0.73920
2010,Bavaria,male,Yes,0.10038,176,1614,0.08571,0.11504
2010,Bavaria,male,No,0.73320,1438,1614,0.71161,0.75478
2010,Bavaria,female,Yes,0.09611,307,1961,0.08306,0.10916
2010,Bavaria,female,No,0.75471,1654,1961,0.73567,0.77376
2010,Berlin,male,Yes,0.11712,44,400,0.08557,0.14867
