year,bula_h,regtyp,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Schleswig-Holstein,Rural regions,Seldom,0.23728,184,662,0.20485,0.26971
2011,Schleswig-Holstein,Rural regions,Never,0.51236,430,662,0.47425,0.55046
2011,Hamburg,Urban regions,At least once per month,0.05416,33,412,0.03228,0.07604
2011,Hamburg,Urban regions,Seldom,0.21838,107,412,0.17844,0.25833
2011,Hamburg,Urban regions,Never,0.57811,272,412,0.53037,0.62586
2011,Lower Saxony,Urban regions,At least once per week,0.07106,89,1151,0.05621,0.08591
2011,Lower Saxony,Urban regions,At least once per month,0.06822,110,1151,0.05365,0.08280
2011,Lower Saxony,Urban regions,Seldom,0.26877,392,1151,0.24315,0.29439
2011,Lower Saxony,Urban regions,Never,0.43032,560,1151,0.40170,0.45893
2011,Lower Saxony,Rural regions,At least once per week,0.05091,98,1481,0.03971,0.06211
2011,Lower Saxony,Rural regions,At least once per month,0.07609,151,1481,0.06259,0.08960
2011,Lower Saxony,Rural regions,Seldom,0.25416,480,1481,0.23198,0.27635
2011,Lower Saxony,Rural regions,Never,0.43778,752,1481,0.41250,0.46305
2011,Bremen,Urban regions,Seldom,0.23023,44,171,0.16695,0.29352
2011,Bremen,Urban regions,Never,0.53069,127,171,0.45566,0.60571
2011,North Rhine-Westphalia,Urban regions,At least once per week,0.08068,565,5547,0.07351,0.08784
2011,North Rhine-Westphalia,Urban regions,At least once per month,0.06758,512,5547,0.06097,0.07418
2011,North Rhine-Westphalia,Urban regions,Seldom,0.21857,1524,5547,0.20769,0.22945
2011,North Rhine-Westphalia,Urban regions,Never,0.46398,2946,5547,0.45086,0.47711
2011,North Rhine-Westphalia,Rural regions,Seldom,0.30771,67,121,0.22513,0.39029
2011,North Rhine-Westphalia,Rural regions,Never,0.32218,54,121,0.23857,0.40579
2011,Hesse,Urban regions,At least once per week,0.05040,120,1562,0.03955,0.06126
2011,Hesse,Urban regions,At least once per month,0.07150,152,1562,0.05871,0.08428
2011,Hesse,Urban regions,Seldom,0.22781,477,1562,0.20701,0.24862
2011,Hesse,Urban regions,Never,0.44709,813,1562,0.42243,0.47176
2011,Hesse,Rural regions,At least once per week,0.08546,46,397,0.05792,0.11300
2011,Hesse,Rural regions,At least once per month,0.14259,57,397,0.10815,0.17703
2011,Hesse,Rural regions,Seldom,0.26786,132,397,0.22424,0.31147
2011,Hesse,Rural regions,Never,0.31051,162,397,0.26494,0.35608
2011,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.08046,113,1175,0.06490,0.09602
2011,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.08009,123,1175,0.06456,0.09561
2011,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.26095,359,1175,0.23583,0.28607
2011,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.39871,580,1175,0.37070,0.42671
2011,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.07758,36,434,0.05238,0.10278
2011,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.10098,47,434,0.07260,0.12936
2011,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.27701,170,434,0.23485,0.31916
2011,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.37886,181,434,0.33317,0.42456
2011,Baden-Wuerttemberg,Urban regions,At least once per week,0.08064,331,3139,0.07111,0.09017
2011,Baden-Wuerttemberg,Urban regions,At least once per month,0.08443,356,3139,0.07470,0.09416
2011,Baden-Wuerttemberg,Urban regions,Seldom,0.27666,1058,3139,0.26101,0.29232
2011,Baden-Wuerttemberg,Urban regions,Never,0.38126,1394,3139,0.36427,0.39826
2011,Baden-Wuerttemberg,Rural regions,At least once per week,0.10396,52,388,0.07355,0.13436
2011,Baden-Wuerttemberg,Rural regions,At least once per month,0.06628,58,388,0.04149,0.09106
2011,Baden-Wuerttemberg,Rural regions,Seldom,0.23972,127,388,0.19719,0.28225
2011,Baden-Wuerttemberg,Rural regions,Never,0.38383,151,388,0.33538,0.43228
2011,Bavaria,Urban regions,At least once per week,0.09150,228,1959,0.07873,0.10427
2011,Bavaria,Urban regions,At least once per month,0.08178,234,1959,0.06964,0.09391
2011,Bavaria,Urban regions,Seldom,0.24545,577,1959,0.22638,0.26451
2011,Bavaria,Urban regions,Never,0.42572,920,1959,0.40382,0.44762
2011,Bavaria,Rural regions,At least once per week,0.11513,356,2462,0.10252,0.12774
2011,Bavaria,Rural regions,At least once per month,0.13371,450,2462,0.12027,0.14716
2011,Bavaria,Rural regions,Seldom,0.28940,818,2462,0.27149,0.30732
2011,Bavaria,Rural regions,Never,0.29585,838,2462,0.27782,0.31389
2011,Berlin,Urban regions,At least once per week,0.03682,57,1011,0.02521,0.04844
2011,Berlin,Urban regions,At least once per month,0.03090,40,1011,0.02023,0.04158
2011,Berlin,Urban regions,Seldom,0.12775,169,1011,0.10716,0.14833
2011,Berlin,Urban regions,Never,0.66382,745,1011,0.63468,0.69295
2011,Brandenburg,Urban regions,Never,0.65916,67,67,0.54481,0.77352
2011,Brandenburg,Rural regions,At least once per month,0.03090,44,1025,0.02030,0.04150
2011,Brandenburg,Rural regions,Seldom,0.10694,135,1025,0.08801,0.12587
2011,Brandenburg,Rural regions,Never,0.71044,846,1025,0.68266,0.73822
2011,Mecklenburg-Western Pomerania,Urban regions,Never,0.76325,64,64,0.65828,0.86822
2011,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.16354,87,556,0.13277,0.19431
2011,Mecklenburg-Western Pomerania,Rural regions,Never,0.67511,469,556,0.63615,0.71408
2011,Saxony,Urban regions,At least once per week,0.07177,86,966,0.05548,0.08805
2011,Saxony,Urban regions,At least once per month,0.03957,55,966,0.02727,0.05188
2011,Saxony,Urban regions,Seldom,0.17357,169,966,0.14967,0.19746
2011,Saxony,Urban regions,Never,0.57174,656,966,0.54052,0.60296
2011,Saxony,Rural regions,At least once per month,0.05488,47,838,0.03945,0.07031
2011,Saxony,Rural regions,Seldom,0.14301,123,838,0.11929,0.16673
2011,Saxony,Rural regions,Never,0.63423,668,838,0.60160,0.66686
2011,Saxony-Anhalt,Urban regions,Never,0.78903,181,181,0.72942,0.84863
2011,Saxony-Anhalt,Rural regions,At least once per month,0.03082,42,843,0.01914,0.04249
2011,Saxony-Anhalt,Rural regions,Seldom,0.09402,100,843,0.07431,0.11374
2011,Saxony-Anhalt,Rural regions,Never,0.69817,701,843,0.66716,0.72917
2011,Thuringa,Urban regions,At least once per month,0.03946,32,353,0.01912,0.05980
2011,Thuringa,Urban regions,Seldom,0.14478,50,353,0.10802,0.18154
2011,Thuringa,Urban regions,Never,0.66209,271,353,0.61268,0.71150
2011,Thuringa,Rural regions,At least once per week,0.06188,42,738,0.04449,0.07928
2011,Thuringa,Rural regions,At least once per month,0.05134,51,738,0.03540,0.06727
2011,Thuringa,Rural regions,Seldom,0.16831,150,738,0.14130,0.19532
2011,Thuringa,Rural regions,Never,0.60152,495,738,0.56618,0.63687
2013,Schleswig-Holstein,Urban regions,Seldom,0.23627,68,221,0.18014,0.29240
2013,Schleswig-Holstein,Urban regions,Never,0.47427,153,221,0.40829,0.54026
2013,Schleswig-Holstein,Rural regions,At least once per week,0.03130,32,649,0.01789,0.04470
2013,Schleswig-Holstein,Rural regions,At least once per month,0.05282,41,649,0.03559,0.07004
2013,Schleswig-Holstein,Rural regions,Seldom,0.20346,183,649,0.17246,0.23446
2013,Schleswig-Holstein,Rural regions,Never,0.47771,393,649,0.43925,0.51617
2013,Hamburg,Urban regions,At least once per month,0.03510,31,384,0.01667,0.05353
2013,Hamburg,Urban regions,Seldom,0.18706,90,384,0.14801,0.22612
2013,Hamburg,Urban regions,Never,0.49993,263,384,0.44985,0.55000
2013,Lower Saxony,Urban regions,At least once per week,0.04894,65,1012,0.03564,0.06224
2013,Lower Saxony,Urban regions,At least once per month,0.07856,100,1012,0.06198,0.09515
2013,Lower Saxony,Urban regions,Seldom,0.25642,346,1012,0.22951,0.28334
2013,Lower Saxony,Urban regions,Never,0.37984,501,1012,0.34992,0.40976
2013,Lower Saxony,Rural regions,At least once per week,0.05276,111,1429,0.04116,0.06435
2013,Lower Saxony,Rural regions,At least once per month,0.07750,148,1429,0.06363,0.09137
2013,Lower Saxony,Rural regions,Seldom,0.22707,481,1429,0.20534,0.24880
2013,Lower Saxony,Rural regions,Never,0.40689,689,1429,0.38141,0.43237
2013,Bremen,Urban regions,Seldom,0.23090,49,167,0.16680,0.29501
2013,Bremen,Urban regions,Never,0.43575,118,167,0.36032,0.51118
2013,North Rhine-Westphalia,Urban regions,At least once per week,0.07122,495,4962,0.06407,0.07838
2013,North Rhine-Westphalia,Urban regions,At least once per month,0.05386,444,4962,0.04758,0.06014
2013,North Rhine-Westphalia,Urban regions,Seldom,0.20571,1432,4962,0.19446,0.21696
2013,North Rhine-Westphalia,Urban regions,Never,0.40192,2591,4962,0.38828,0.41557
2013,North Rhine-Westphalia,Rural regions,Seldom,0.28891,51,51,0.16327,0.41454
2013,Hesse,Urban regions,At least once per week,0.04875,96,1385,0.03741,0.06010
2013,Hesse,Urban regions,At least once per month,0.05497,119,1385,0.04296,0.06698
2013,Hesse,Urban regions,Seldom,0.20502,432,1385,0.18375,0.22628
2013,Hesse,Urban regions,Never,0.40736,738,1385,0.38148,0.43325
2013,Hesse,Rural regions,At least once per week,0.07446,36,364,0.04746,0.10147
2013,Hesse,Rural regions,At least once per month,0.14645,53,364,0.11008,0.18282
2013,Hesse,Rural regions,Seldom,0.30984,127,364,0.26227,0.35741
2013,Hesse,Rural regions,Never,0.28823,148,364,0.24163,0.33482
2013,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.06832,90,1048,0.05304,0.08361
2013,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.05609,96,1048,0.04215,0.07003
2013,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.24771,334,1048,0.22156,0.27386
2013,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.36501,528,1048,0.33585,0.39417
2013,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.10450,43,361,0.07290,0.13610
2013,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.12345,40,361,0.08947,0.15743
2013,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.28757,135,361,0.24081,0.33433
2013,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.28561,143,361,0.23895,0.33227
2013,Baden-Wuerttemberg,Urban regions,At least once per week,0.07666,284,2657,0.06654,0.08678
2013,Baden-Wuerttemberg,Urban regions,At least once per month,0.07462,305,2657,0.06462,0.08461
2013,Baden-Wuerttemberg,Urban regions,Seldom,0.21401,811,2657,0.19841,0.22961
2013,Baden-Wuerttemberg,Urban regions,Never,0.35712,1257,2657,0.33890,0.37534
2013,Baden-Wuerttemberg,Rural regions,At least once per week,0.11828,42,337,0.08375,0.15281
2013,Baden-Wuerttemberg,Rural regions,At least once per month,0.08528,45,337,0.05541,0.11514
2013,Baden-Wuerttemberg,Rural regions,Seldom,0.25599,128,337,0.20932,0.30265
2013,Baden-Wuerttemberg,Rural regions,Never,0.27950,122,337,0.23151,0.32748
2013,Bavaria,Urban regions,At least once per week,0.08540,175,1762,0.07235,0.09846
2013,Bavaria,Urban regions,At least once per month,0.06765,203,1762,0.05592,0.07938
2013,Bavaria,Urban regions,Seldom,0.20851,541,1762,0.18954,0.22749
2013,Bavaria,Urban regions,Never,0.38237,843,1762,0.35968,0.40507
2013,Bavaria,Rural regions,At least once per week,0.10431,320,2236,0.09164,0.11698
2013,Bavaria,Rural regions,At least once per month,0.11327,383,2236,0.10013,0.12641
2013,Bavaria,Rural regions,Seldom,0.25126,731,2236,0.23327,0.26924
2013,Bavaria,Rural regions,Never,0.29017,802,2236,0.27136,0.30899
2013,Berlin,Urban regions,At least once per week,0.03683,59,979,0.02502,0.04863
2013,Berlin,Urban regions,At least once per month,0.02506,41,979,0.01526,0.03485
2013,Berlin,Urban regions,Seldom,0.11131,159,979,0.09160,0.13102
2013,Berlin,Urban regions,Never,0.59069,720,979,0.55987,0.62150
2013,Brandenburg,Urban regions,Never,0.71963,70,70,0.61364,0.82561
2013,Brandenburg,Rural regions,At least once per month,0.03256,40,893,0.02091,0.04421
2013,Brandenburg,Rural regions,Seldom,0.13698,151,893,0.11441,0.15954
2013,Brandenburg,Rural regions,Never,0.63146,702,893,0.59980,0.66312
2013,Mecklenburg-Western Pomerania,Urban regions,Never,0.58343,48,48,0.44249,0.72438
2013,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.12472,65,488,0.09537,0.15406
2013,Mecklenburg-Western Pomerania,Rural regions,Never,0.69164,423,488,0.65063,0.73266
2013,Saxony,Urban regions,At least once per week,0.05472,66,864,0.03954,0.06989
2013,Saxony,Urban regions,At least once per month,0.04814,53,864,0.03385,0.06242
2013,Saxony,Urban regions,Seldom,0.12954,134,864,0.10713,0.15194
2013,Saxony,Urban regions,Never,0.61826,611,864,0.58584,0.65067
2013,Saxony,Rural regions,At least once per week,0.02102,36,839,0.01131,0.03074
2013,Saxony,Rural regions,At least once per month,0.03617,38,839,0.02352,0.04881
2013,Saxony,Rural regions,Seldom,0.12955,114,839,0.10682,0.15229
2013,Saxony,Rural regions,Never,0.65041,651,839,0.61813,0.68270
2013,Saxony-Anhalt,Urban regions,Seldom,0.15191,32,188,0.10046,0.20335
2013,Saxony-Anhalt,Urban regions,Never,0.61013,156,188,0.54023,0.68004
2013,Saxony-Anhalt,Rural regions,At least once per month,0.03216,35,736,0.01940,0.04491
2013,Saxony-Anhalt,Rural regions,Seldom,0.07453,84,736,0.05555,0.09352
2013,Saxony-Anhalt,Rural regions,Never,0.71758,617,736,0.68504,0.75013
2013,Thuringa,Urban regions,Seldom,0.16404,36,267,0.11954,0.20855
2013,Thuringa,Urban regions,Never,0.60669,231,267,0.54798,0.66539
2013,Thuringa,Rural regions,At least once per week,0.06549,44,695,0.04708,0.08390
2013,Thuringa,Rural regions,At least once per month,0.04984,46,695,0.03365,0.06603
2013,Thuringa,Rural regions,Seldom,0.16121,156,695,0.13385,0.18857
2013,Thuringa,Rural regions,Never,0.58926,449,695,0.55266,0.62586
2015,Schleswig-Holstein,Urban regions,Seldom,0.20709,48,215,0.15280,0.26138
2015,Schleswig-Holstein,Urban regions,Never,0.56617,167,215,0.49977,0.63257
2015,Schleswig-Holstein,Rural regions,Seldom,0.18853,151,602,0.15726,0.21980
2015,Schleswig-Holstein,Rural regions,Never,0.58145,451,602,0.54201,0.62090
2015,Hamburg,Urban regions,At least once per month,0.06192,42,444,0.03948,0.08437
2015,Hamburg,Urban regions,Seldom,0.20968,103,444,0.17177,0.24759
2015,Hamburg,Urban regions,Never,0.56705,299,444,0.52091,0.61319
2015,Lower Saxony,Urban regions,At least once per week,0.06794,79,1051,0.05272,0.08316
2015,Lower Saxony,Urban regions,At least once per month,0.04074,75,1051,0.02878,0.05269
2015,Lower Saxony,Urban regions,Seldom,0.28497,366,1051,0.25766,0.31227
2015,Lower Saxony,Urban regions,Never,0.46546,531,1051,0.43529,0.49563
2015,Lower Saxony,Rural regions,At least once per week,0.04960,108,1552,0.03879,0.06040
2015,Lower Saxony,Rural regions,At least once per month,0.07278,137,1552,0.05985,0.08571
2015,Lower Saxony,Rural regions,Seldom,0.25579,501,1552,0.23407,0.27750
2015,Lower Saxony,Rural regions,Never,0.45743,806,1552,0.43264,0.48223
2015,Bremen,Urban regions,Seldom,0.16943,35,161,0.11131,0.22756
2015,Bremen,Urban regions,Never,0.58639,126,161,0.51008,0.66270
2015,North Rhine-Westphalia,Urban regions,At least once per week,0.07939,524,5460,0.07222,0.08656
2015,North Rhine-Westphalia,Urban regions,At least once per month,0.05723,495,5460,0.05107,0.06339
2015,North Rhine-Westphalia,Urban regions,Seldom,0.21403,1443,5460,0.20315,0.22491
2015,North Rhine-Westphalia,Urban regions,Never,0.48245,2998,5460,0.46919,0.49570
2015,North Rhine-Westphalia,Rural regions,Seldom,0.45775,46,46,0.31218,0.60331
2015,Hesse,Urban regions,At least once per week,0.06439,139,1521,0.05205,0.07673
2015,Hesse,Urban regions,At least once per month,0.07600,160,1521,0.06268,0.08932
2015,Hesse,Urban regions,Seldom,0.23504,427,1521,0.21372,0.25635
2015,Hesse,Urban regions,Never,0.44524,795,1521,0.42026,0.47023
2015,Hesse,Rural regions,At least once per week,0.08546,40,358,0.05646,0.11447
2015,Hesse,Rural regions,At least once per month,0.10971,41,358,0.07729,0.14213
2015,Hesse,Rural regions,Seldom,0.27120,114,358,0.22508,0.31731
2015,Hesse,Rural regions,Never,0.37927,163,358,0.32893,0.42960
2015,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.07163,85,1167,0.05683,0.08643
2015,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.07230,112,1167,0.05743,0.08716
2015,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.22837,344,1167,0.20428,0.25247
2015,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.47610,626,1167,0.44743,0.50476
2015,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.09492,35,434,0.06731,0.12253
2015,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.08105,49,434,0.05534,0.10675
2015,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.31470,156,434,0.27096,0.35845
2015,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.34904,194,434,0.30415,0.39394
2015,Baden-Wuerttemberg,Urban regions,At least once per week,0.08205,258,2868,0.07200,0.09210
2015,Baden-Wuerttemberg,Urban regions,At least once per month,0.08178,326,2868,0.07175,0.09181
2015,Baden-Wuerttemberg,Urban regions,Seldom,0.24773,821,2868,0.23193,0.26353
2015,Baden-Wuerttemberg,Urban regions,Never,0.42995,1463,2868,0.41182,0.44807
2015,Baden-Wuerttemberg,Rural regions,At least once per week,0.11025,39,335,0.07666,0.14384
2015,Baden-Wuerttemberg,Rural regions,At least once per month,0.11930,51,335,0.08453,0.15406
2015,Baden-Wuerttemberg,Rural regions,Seldom,0.24667,113,335,0.20044,0.29290
2015,Baden-Wuerttemberg,Rural regions,Never,0.38520,132,335,0.33301,0.43739
2015,Bavaria,Urban regions,At least once per week,0.08955,182,2029,0.07712,0.10197
2015,Bavaria,Urban regions,At least once per month,0.07404,204,2029,0.06264,0.08543
2015,Bavaria,Urban regions,Seldom,0.21991,591,2029,0.20188,0.23793
2015,Bavaria,Urban regions,Never,0.44335,1052,2029,0.42173,0.46497
2015,Bavaria,Rural regions,At least once per week,0.09961,275,2333,0.08746,0.11177
2015,Bavaria,Rural regions,At least once per month,0.11045,399,2333,0.09773,0.12317
2015,Bavaria,Rural regions,Seldom,0.28657,739,2333,0.26822,0.30492
2015,Bavaria,Rural regions,Never,0.34485,920,2333,0.32556,0.36414
2015,Berlin,Urban regions,At least once per week,0.03719,61,989,0.02539,0.04899
2015,Berlin,Urban regions,At least once per month,0.03680,44,989,0.02506,0.04854
2015,Berlin,Urban regions,Seldom,0.11436,163,989,0.09452,0.13421
2015,Berlin,Urban regions,Never,0.66380,721,989,0.63434,0.69325
2015,Brandenburg,Urban regions,Never,0.78771,62,62,0.68509,0.89033
2015,Brandenburg,Rural regions,At least once per month,0.01993,42,905,0.01082,0.02904
2015,Brandenburg,Rural regions,Seldom,0.13395,135,905,0.11174,0.15615
2015,Brandenburg,Rural regions,Never,0.67600,728,905,0.64549,0.70651
2015,Mecklenburg-Western Pomerania,Urban regions,Never,0.66496,56,56,0.54021,0.78970
2015,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.11144,56,460,0.08266,0.14023
2015,Mecklenburg-Western Pomerania,Rural regions,Never,0.71593,404,460,0.67467,0.75719
2015,Saxony,Urban regions,At least once per week,0.04956,62,827,0.03476,0.06436
2015,Saxony,Urban regions,At least once per month,0.05055,52,827,0.03561,0.06549
2015,Saxony,Urban regions,Seldom,0.14323,122,827,0.11934,0.16712
2015,Saxony,Urban regions,Never,0.61918,591,827,0.58606,0.65230
2015,Saxony,Rural regions,Seldom,0.10039,92,642,0.07713,0.12366
2015,Saxony,Rural regions,Never,0.67828,550,642,0.64211,0.71444
2015,Saxony-Anhalt,Urban regions,Never,0.74206,163,163,0.67469,0.80943
2015,Saxony-Anhalt,Rural regions,At least once per month,0.03393,33,668,0.02019,0.04767
2015,Saxony-Anhalt,Rural regions,Seldom,0.09245,82,668,0.07046,0.11443
2015,Saxony-Anhalt,Rural regions,Never,0.71565,553,668,0.68142,0.74989
2015,Thuringa,Urban regions,Seldom,0.16292,42,265,0.11838,0.20747
2015,Thuringa,Urban regions,Never,0.56835,223,265,0.50860,0.62810
2015,Thuringa,Rural regions,At least once per week,0.04036,35,665,0.02539,0.05533
2015,Thuringa,Rural regions,At least once per month,0.04238,38,665,0.02705,0.05770
2015,Thuringa,Rural regions,Seldom,0.15920,136,665,0.13137,0.18703
2015,Thuringa,Rural regions,Never,0.63807,456,665,0.60152,0.67462
2017,Schleswig-Holstein,Urban regions,At least once per week,0.02510,43,423,0.01018,0.04003
2017,Schleswig-Holstein,Urban regions,Seldom,0.14655,83,423,0.11281,0.18030
2017,Schleswig-Holstein,Urban regions,Never,0.57271,297,423,0.52551,0.61991
2017,Schleswig-Holstein,Rural regions,At least once per week,0.02013,39,740,0.01001,0.03026
2017,Schleswig-Holstein,Rural regions,At least once per month,0.03129,42,740,0.01874,0.04385
2017,Schleswig-Holstein,Rural regions,Seldom,0.21903,169,740,0.18921,0.24885
2017,Schleswig-Holstein,Rural regions,Never,0.56502,490,740,0.52927,0.60076
2017,Hamburg,Urban regions,At least once per month,0.06346,39,510,0.04228,0.08464
2017,Hamburg,Urban regions,Seldom,0.17862,124,510,0.14534,0.21190
2017,Hamburg,Urban regions,Never,0.55448,347,510,0.51130,0.59766
2017,Lower Saxony,Urban regions,At least once per week,0.05390,104,1328,0.04175,0.06605
2017,Lower Saxony,Urban regions,At least once per month,0.06508,91,1328,0.05180,0.07835
2017,Lower Saxony,Urban regions,Seldom,0.24425,378,1328,0.22114,0.26737
2017,Lower Saxony,Urban regions,Never,0.49195,755,1328,0.46505,0.51885
2017,Lower Saxony,Rural regions,At least once per week,0.06193,141,1870,0.05100,0.07285
2017,Lower Saxony,Rural regions,At least once per month,0.06203,133,1870,0.05109,0.07297
2017,Lower Saxony,Rural regions,Seldom,0.24971,570,1870,0.23008,0.26933
2017,Lower Saxony,Rural regions,Never,0.44968,1026,1870,0.42713,0.47223
2017,Bremen,Urban regions,At least once per week,0.04953,35,263,0.02325,0.07580
2017,Bremen,Urban regions,Seldom,0.22830,75,263,0.17748,0.27913
2017,Bremen,Urban regions,Never,0.49633,153,263,0.43579,0.55688
2017,North Rhine-Westphalia,Urban regions,At least once per week,0.07655,642,6309,0.06999,0.08312
2017,North Rhine-Westphalia,Urban regions,At least once per month,0.06274,557,6309,0.05676,0.06873
2017,North Rhine-Westphalia,Urban regions,Seldom,0.21390,1483,6309,0.20378,0.22402
2017,North Rhine-Westphalia,Urban regions,Never,0.48380,3627,6309,0.47146,0.49613
2017,North Rhine-Westphalia,Rural regions,Seldom,0.21859,49,102,0.13799,0.29920
2017,North Rhine-Westphalia,Rural regions,Never,0.36638,53,102,0.27241,0.46034
2017,Hesse,Urban regions,At least once per week,0.08346,207,1709,0.07035,0.09658
2017,Hesse,Urban regions,At least once per month,0.06477,155,1709,0.05310,0.07645
2017,Hesse,Urban regions,Seldom,0.16797,370,1709,0.15024,0.18570
2017,Hesse,Urban regions,Never,0.51021,977,1709,0.48650,0.53392
2017,Hesse,Rural regions,At least once per week,0.08928,57,436,0.06248,0.11608
2017,Hesse,Rural regions,At least once per month,0.07355,36,436,0.04902,0.09808
2017,Hesse,Rural regions,Seldom,0.23735,116,436,0.19737,0.27734
2017,Hesse,Rural regions,Never,0.43429,227,436,0.38771,0.48087
2017,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.08475,142,1319,0.06972,0.09979
2017,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.06583,133,1319,0.05244,0.07922
2017,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.22897,377,1319,0.20628,0.25165
2017,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.44573,667,1319,0.41889,0.47256
2017,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.08410,44,459,0.05868,0.10952
2017,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.10066,53,459,0.07311,0.12822
2017,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.22235,117,459,0.18427,0.26044
2017,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.42617,245,459,0.38088,0.47146
2017,Baden-Wuerttemberg,Urban regions,At least once per week,0.07781,331,3069,0.06834,0.08729
2017,Baden-Wuerttemberg,Urban regions,At least once per month,0.09218,338,3069,0.08195,0.10242
2017,Baden-Wuerttemberg,Urban regions,Seldom,0.22864,854,3069,0.21378,0.24350
2017,Baden-Wuerttemberg,Urban regions,Never,0.42578,1546,3069,0.40828,0.44327
2017,Baden-Wuerttemberg,Rural regions,At least once per week,0.13116,44,398,0.09796,0.16437
2017,Baden-Wuerttemberg,Rural regions,At least once per month,0.09035,50,398,0.06215,0.11855
2017,Baden-Wuerttemberg,Rural regions,Seldom,0.31077,130,398,0.26524,0.35629
2017,Baden-Wuerttemberg,Rural regions,Never,0.33116,174,398,0.28486,0.37746
2017,Bavaria,Urban regions,At least once per week,0.06719,180,2057,0.05637,0.07801
2017,Bavaria,Urban regions,At least once per month,0.07357,203,2057,0.06228,0.08485
2017,Bavaria,Urban regions,Seldom,0.21317,543,2057,0.19547,0.23088
2017,Bavaria,Urban regions,Never,0.47322,1131,2057,0.45164,0.49480
2017,Bavaria,Rural regions,At least once per week,0.10063,294,2546,0.08894,0.11231
2017,Bavaria,Rural regions,At least once per month,0.13984,413,2546,0.12637,0.15332
2017,Bavaria,Rural regions,Seldom,0.26478,760,2546,0.24764,0.28192
2017,Bavaria,Rural regions,Never,0.34530,1079,2546,0.32683,0.36377
2017,Berlin,Urban regions,At least once per week,0.04423,97,1089,0.03201,0.05644
2017,Berlin,Urban regions,At least once per month,0.02851,47,1089,0.01862,0.03840
2017,Berlin,Urban regions,Seldom,0.11962,173,1089,0.10034,0.13891
2017,Berlin,Urban regions,Never,0.66854,772,1089,0.64057,0.69651
2017,Brandenburg,Urban regions,Never,0.60554,71,71,0.49104,0.72003
2017,Brandenburg,Rural regions,At least once per week,0.01148,42,1061,0.00507,0.01790
2017,Brandenburg,Rural regions,At least once per month,0.02417,44,1061,0.01492,0.03341
2017,Brandenburg,Rural regions,Seldom,0.10698,147,1061,0.08837,0.12559
2017,Brandenburg,Rural regions,Never,0.66639,828,1061,0.63800,0.69477
2017,Mecklenburg-Western Pomerania,Urban regions,Never,0.68242,71,71,0.57336,0.79148
2017,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.14252,78,498,0.11178,0.17325
2017,Mecklenburg-Western Pomerania,Rural regions,Never,0.65141,420,498,0.60951,0.69330
2017,Saxony,Urban regions,At least once per week,0.05108,80,995,0.03739,0.06476
2017,Saxony,Urban regions,At least once per month,0.04596,56,995,0.03294,0.05897
2017,Saxony,Urban regions,Seldom,0.12759,140,995,0.10685,0.14833
2017,Saxony,Urban regions,Never,0.63097,719,995,0.60097,0.66097
2017,Saxony,Rural regions,At least once per month,0.04651,37,776,0.03168,0.06133
2017,Saxony,Rural regions,Seldom,0.10680,100,776,0.08505,0.12855
2017,Saxony,Rural regions,Never,0.67287,639,776,0.63984,0.70591
2017,Saxony-Anhalt,Urban regions,Never,0.71938,177,177,0.65300,0.78576
2017,Saxony-Anhalt,Rural regions,At least once per week,0.01374,35,800,0.00567,0.02182
