,Unnamed: 0,year,bula_h,quintil_oecd_hh,hgeqpsol,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
616,616,2014,Brandenburg,1st Quintile,No,1.0,164,15190,0.82239,1.20632
617,617,2014,Brandenburg,2nd Quintile,No,1.0,135,15190,0.84635,1.15251
618,618,2014,Brandenburg,3rd Quintile,No,1.0,118,15190,0.80919,1.21049
619,619,2014,Brandenburg,4th Quintile,No,1.0,96,15190,0.77208,1.25288
620,620,2014,Brandenburg,5th Quintile,No,1.0,58,15190,0.79224,1.22811
621,621,2014,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,109,15190,0.82769,1.22226
622,622,2014,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,94,15190,0.81248,1.21082
623,623,2014,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,57,15190,0.71589,1.32844
624,624,2014,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,42,15190,0.74906,1.30174
625,625,2014,Mecklenburg-Western Pomerania,5th Quintile,No,1.0,33,15190,0.77743,1.24235
626,626,2014,Saxony,1st Quintile,No,1.0,211,15190,0.86806,1.12481
627,627,2014,Saxony,2nd Quintile,No,1.0,242,15190,0.88425,1.09939
628,628,2014,Saxony,3rd Quintile,No,1.0,214,15190,0.865,1.09607
629,629,2014,Saxony,4th Quintile,No,1.0,132,15190,0.81803,1.20182
630,630,2014,Saxony,5th Quintile,No,1.0,84,15190,0.80123,1.22813
631,631,2014,Saxony-Anhalt,1st Quintile,No,1.0,174,15190,0.82203,1.19766
632,632,2014,Saxony-Anhalt,2nd Quintile,No,1.0,134,15190,0.85729,1.13265
633,633,2014,Saxony-Anhalt,3rd Quintile,No,1.0,113,15190,0.86839,1.14973
634,634,2014,Saxony-Anhalt,4th Quintile,No,1.0,75,15190,0.80523,1.19967
635,635,2014,Saxony-Anhalt,5th Quintile,No,1.0,51,15190,0.72261,1.37814
636,636,2014,Thuringa,1st Quintile,No,1.0,157,15190,0.83153,1.16329
637,637,2014,Thuringa,2nd Quintile,No,1.0,141,15190,0.84081,1.17685
638,638,2014,Thuringa,3rd Quintile,No,1.0,123,15190,0.81774,1.16909
639,639,2014,Thuringa,4th Quintile,No,1.0,77,15190,0.79715,1.22805
640,640,2014,Thuringa,5th Quintile,No,1.0,54,15190,0.67067,1.50978
641,641,2015,Schleswig-Holstein,1st Quintile,No,1.0,126,15043,0.82547,1.19395
642,642,2015,Schleswig-Holstein,2nd Quintile,No,1.0,112,15043,0.77249,1.21995
643,643,2015,Schleswig-Holstein,3rd Quintile,No,1.0,97,15043,0.81369,1.20203
644,644,2015,Schleswig-Holstein,4th Quintile,No,1.0,96,15043,0.81212,1.17811
645,645,2015,Schleswig-Holstein,5th Quintile,No,1.0,70,15043,0.74602,1.2389
646,646,2015,Hamburg,1st Quintile,No,1.0,50,15043,0.73466,1.33574
647,647,2015,Hamburg,2nd Quintile,No,1.0,55,15043,0.78066,1.26752
648,648,2015,Hamburg,3rd Quintile,No,1.0,54,15043,0.70518,1.26037
649,649,2015,Hamburg,4th Quintile,No,1.0,47,15043,0.73305,1.31392
650,650,2015,Hamburg,5th Quintile,No,1.0,68,15043,0.75667,1.24363
651,651,2015,Lower Saxony,1st Quintile,No,1.0,334,15043,0.8606,1.11778
652,652,2015,Lower Saxony,2nd Quintile,No,1.0,265,15043,0.87346,1.1769
653,653,2015,Lower Saxony,3rd Quintile,No,1.0,266,15043,0.87338,1.13855
654,654,2015,Lower Saxony,4th Quintile,Yes,0.1048,46,15043,0.07545,0.14974
655,655,2015,Lower Saxony,4th Quintile,No,0.8952,239,15043,0.78949,0.99087
656,656,2015,Lower Saxony,5th Quintile,Yes,0.12262,41,15043,0.08705,0.16119
657,657,2015,Lower Saxony,5th Quintile,No,0.87738,241,15043,0.76271,0.9903
658,658,2015,Bremen,1st Quintile,No,1.0,34,15043,0.68042,1.3281
659,659,2015,North Rhine-Westphalia,1st Quintile,No,1.0,809,15043,0.9261,1.08468
660,660,2015,North Rhine-Westphalia,2nd Quintile,No,1.0,601,15043,0.92448,1.08872
661,661,2015,North Rhine-Westphalia,3rd Quintile,Yes,0.03892,38,15043,0.0265,0.05236
662,662,2015,North Rhine-Westphalia,3rd Quintile,No,0.96108,542,15043,0.87904,1.04536
663,663,2015,North Rhine-Westphalia,4th Quintile,Yes,0.08989,52,15043,0.06642,0.11044
664,664,2015,North Rhine-Westphalia,4th Quintile,No,0.91011,507,15043,0.8312,0.98242
665,665,2015,North Rhine-Westphalia,5th Quintile,Yes,0.10569,75,15043,0.07714,0.13148
666,666,2015,North Rhine-Westphalia,5th Quintile,No,0.89431,537,15043,0.82672,0.96884
667,667,2015,Hesse,1st Quintile,No,1.0,238,15043,0.84851,1.15385
668,668,2015,Hesse,2nd Quintile,No,1.0,184,15043,0.83796,1.14552
669,669,2015,Hesse,3rd Quintile,No,1.0,189,15043,0.8523,1.14194
670,670,2015,Hesse,4th Quintile,No,1.0,172,15043,0.87229,1.18078
671,671,2015,Hesse,5th Quintile,Yes,0.11047,38,15043,0.07425,0.15595
672,672,2015,Hesse,5th Quintile,No,0.88953,240,15043,0.77827,1.00632
673,673,2015,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,195,15043,0.8539,1.16851
674,674,2015,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,184,15043,0.85165,1.19105
675,675,2015,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,173,15043,0.86139,1.14595
676,676,2015,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,142,15043,0.86346,1.13552
677,677,2015,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,140,15043,0.85623,1.17464
678,678,2015,Baden-Wuerttemberg,1st Quintile,No,1.0,280,15043,0.8791,1.14033
679,679,2015,Baden-Wuerttemberg,2nd Quintile,Yes,0.12097,36,15043,0.07825,0.16266
680,680,2015,Baden-Wuerttemberg,2nd Quintile,No,0.87903,286,15043,0.76529,1.01953
681,681,2015,Baden-Wuerttemberg,3rd Quintile,Yes,0.16676,59,15043,0.12086,0.22073
682,682,2015,Baden-Wuerttemberg,3rd Quintile,No,0.83324,319,15043,0.72501,0.94354
683,683,2015,Baden-Wuerttemberg,4th Quintile,Yes,0.16195,72,15043,0.12411,0.20586
684,684,2015,Baden-Wuerttemberg,4th Quintile,No,0.83805,308,15043,0.73988,0.93676
685,685,2015,Baden-Wuerttemberg,5th Quintile,Yes,0.23803,112,15043,0.19579,0.27896
686,686,2015,Baden-Wuerttemberg,5th Quintile,No,0.76197,340,15043,0.68219,0.84916
687,687,2015,Bavaria,1st Quintile,No,1.0,419,15043,0.89019,1.09882
688,688,2015,Bavaria,2nd Quintile,Yes,0.10128,61,15043,0.07299,0.12613
689,689,2015,Bavaria,2nd Quintile,No,0.89872,480,15043,0.82223,0.98608
690,690,2015,Bavaria,3rd Quintile,Yes,0.13455,81,15043,0.10056,0.17046
691,691,2015,Bavaria,3rd Quintile,No,0.86545,405,15043,0.76782,0.95931
692,692,2015,Bavaria,4th Quintile,Yes,0.16057,103,15043,0.12451,0.20233
693,693,2015,Bavaria,4th Quintile,No,0.83943,392,15043,0.7548,0.91856
694,694,2015,Bavaria,5th Quintile,Yes,0.21237,162,15043,0.17928,0.24779
695,695,2015,Bavaria,5th Quintile,No,0.78763,452,15043,0.70369,0.86195
696,696,2015,Berlin,1st Quintile,No,1.0,161,15043,0.84675,1.17777
697,697,2015,Berlin,2nd Quintile,No,1.0,143,15043,0.86003,1.1703
698,698,2015,Berlin,3rd Quintile,No,1.0,107,15043,0.83463,1.18721
699,699,2015,Berlin,4th Quintile,No,1.0,124,15043,0.83558,1.14799
700,700,2015,Berlin,5th Quintile,No,1.0,101,15043,0.80057,1.22667
701,701,2015,Brandenburg,1st Quintile,No,1.0,159,15043,0.82101,1.17921
702,702,2015,Brandenburg,2nd Quintile,No,1.0,137,15043,0.85369,1.16999
703,703,2015,Brandenburg,3rd Quintile,No,1.0,118,15043,0.81641,1.21603
704,704,2015,Brandenburg,4th Quintile,No,1.0,81,15043,0.7592,1.24385
705,705,2015,Brandenburg,5th Quintile,No,1.0,59,15043,0.77836,1.24099
706,706,2015,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,99,15043,0.80348,1.21362
707,707,2015,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,103,15043,0.80872,1.17499
708,708,2015,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,60,15043,0.7243,1.37275
709,709,2015,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,37,15043,0.73514,1.23881
710,710,2015,Saxony,1st Quintile,No,1.0,204,15043,0.85541,1.14857
711,711,2015,Saxony,2nd Quintile,No,1.0,268,15043,0.87278,1.1083
712,712,2015,Saxony,3rd Quintile,No,1.0,176,15043,0.85981,1.14796
713,713,2015,Saxony,4th Quintile,No,1.0,128,15043,0.84267,1.16669
714,714,2015,Saxony,5th Quintile,No,1.0,68,15043,0.79173,1.19905
715,715,2015,Saxony-Anhalt,1st Quintile,No,1.0,161,15043,0.78887,1.23909
716,716,2015,Saxony-Anhalt,2nd Quintile,No,1.0,142,15043,0.84955,1.16554
717,717,2015,Saxony-Anhalt,3rd Quintile,No,1.0,95,15043,0.85616,1.16216
718,718,2015,Saxony-Anhalt,4th Quintile,No,1.0,71,15043,0.78535,1.24176
719,719,2015,Saxony-Anhalt,5th Quintile,No,1.0,42,15043,0.672,1.34238
720,720,2015,Thuringa,1st Quintile,No,1.0,151,15043,0.85446,1.17716
721,721,2015,Thuringa,2nd Quintile,No,1.0,161,15043,0.83167,1.19127
722,722,2015,Thuringa,3rd Quintile,No,1.0,100,15043,0.807,1.19932
723,723,2015,Thuringa,4th Quintile,No,1.0,71,15043,0.78503,1.29377
724,724,2015,Thuringa,5th Quintile,No,1.0,52,15043,0.72605,1.43257
725,725,2016,Schleswig-Holstein,1st Quintile,No,1.0,123,13627,0.82131,1.23739
726,726,2016,Schleswig-Holstein,2nd Quintile,No,1.0,100,13627,0.826,1.22017
727,727,2016,Schleswig-Holstein,3rd Quintile,No,1.0,91,13627,0.77587,1.26293
728,728,2016,Schleswig-Holstein,4th Quintile,No,1.0,81,13627,0.8096,1.23487
729,729,2016,Schleswig-Holstein,5th Quintile,No,1.0,68,13627,0.7812,1.26159
730,730,2016,Hamburg,1st Quintile,No,1.0,49,13627,0.78372,1.2265
731,731,2016,Hamburg,2nd Quintile,No,1.0,49,13627,0.75283,1.23677
732,732,2016,Hamburg,3rd Quintile,No,1.0,44,13627,0.7217,1.28309
733,733,2016,Hamburg,4th Quintile,No,1.0,52,13627,0.7771,1.22509
734,734,2016,Hamburg,5th Quintile,No,1.0,59,13627,0.73953,1.28136
735,735,2016,Lower Saxony,1st Quintile,No,1.0,300,13627,0.84839,1.1363
736,736,2016,Lower Saxony,2nd Quintile,No,1.0,245,13627,0.87722,1.14121
737,737,2016,Lower Saxony,3rd Quintile,No,1.0,210,13627,0.86811,1.14476
738,738,2016,Lower Saxony,4th Quintile,Yes,0.08798,38,13627,0.06784,0.10375
739,739,2016,Lower Saxony,4th Quintile,No,0.91202,242,13627,0.79493,1.02041
740,740,2016,Lower Saxony,5th Quintile,Yes,0.11403,39,13627,0.07402,0.16221
741,741,2016,Lower Saxony,5th Quintile,No,0.88597,222,13627,0.7673,0.98854
742,742,2016,Bremen,1st Quintile,No,1.0,38,13627,0.66149,1.39793
743,743,2016,North Rhine-Westphalia,1st Quintile,No,1.0,658,13627,0.90138,1.10098
744,744,2016,North Rhine-Westphalia,2nd Quintile,No,1.0,570,13627,0.91694,1.10414
745,745,2016,North Rhine-Westphalia,3rd Quintile,Yes,0.03372,33,13627,0.02334,0.04501
746,746,2016,North Rhine-Westphalia,3rd Quintile,No,0.96628,482,13627,0.86445,1.04378
747,747,2016,North Rhine-Westphalia,4th Quintile,Yes,0.05426,51,13627,0.03837,0.07276
748,748,2016,North Rhine-Westphalia,4th Quintile,No,0.94574,496,13627,0.87381,1.03667
749,749,2016,North Rhine-Westphalia,5th Quintile,Yes,0.10748,67,13627,0.0805,0.14206
750,750,2016,North Rhine-Westphalia,5th Quintile,No,0.89252,504,13627,0.81287,0.96885
751,751,2016,Hesse,1st Quintile,No,1.0,193,13627,0.85181,1.17689
752,752,2016,Hesse,2nd Quintile,No,1.0,181,13627,0.83253,1.17576
753,753,2016,Hesse,3rd Quintile,No,1.0,147,13627,0.86436,1.16427
754,754,2016,Hesse,4th Quintile,No,1.0,153,13627,0.8314,1.17073
755,755,2016,Hesse,5th Quintile,Yes,0.13518,38,13627,0.09544,0.17593
756,756,2016,Hesse,5th Quintile,No,0.86482,214,13627,0.75795,0.98884
757,757,2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,188,13627,0.85312,1.14442
758,758,2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,175,13627,0.8502,1.17759
759,759,2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,141,13627,0.84215,1.18397
760,760,2016,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,134,13627,0.85569,1.21085
761,761,2016,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,129,13627,0.82267,1.14474
762,762,2016,Baden-Wuerttemberg,1st Quintile,No,1.0,203,13627,0.86609,1.13781
763,763,2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.10682,35,13627,0.06696,0.14975
764,764,2016,Baden-Wuerttemberg,2nd Quintile,No,0.89318,273,13627,0.78406,1.01725
765,765,2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.15723,51,13627,0.10228,0.21005
766,766,2016,Baden-Wuerttemberg,3rd Quintile,No,0.84277,274,13627,0.73327,0.94843
767,767,2016,Baden-Wuerttemberg,4th Quintile,Yes,0.1737,76,13627,0.1286,0.22189
768,768,2016,Baden-Wuerttemberg,4th Quintile,No,0.8263,294,13627,0.72541,0.92856
769,769,2016,Baden-Wuerttemberg,5th Quintile,Yes,0.21432,100,13627,0.17292,0.25821
770,770,2016,Baden-Wuerttemberg,5th Quintile,No,0.78568,307,13627,0.6885,0.87541
771,771,2016,Bavaria,1st Quintile,No,1.0,345,13627,0.88567,1.11748
772,772,2016,Bavaria,2nd Quintile,Yes,0.08181,51,13627,0.0598,0.10988
773,773,2016,Bavaria,2nd Quintile,No,0.91819,450,13627,0.80733,1.01095
774,774,2016,Bavaria,3rd Quintile,Yes,0.16471,89,13627,0.12389,0.20945
775,775,2016,Bavaria,3rd Quintile,No,0.83529,368,13627,0.74252,0.93135
776,776,2016,Bavaria,4th Quintile,Yes,0.15723,94,13627,0.12157,0.19858
777,777,2016,Bavaria,4th Quintile,No,0.84277,356,13627,0.75873,0.92065
778,778,2016,Bavaria,5th Quintile,Yes,0.1904,124,13627,0.1537,0.23263
779,779,2016,Bavaria,5th Quintile,No,0.8096,399,13627,0.7232,0.89766
780,780,2016,Berlin,1st Quintile,No,1.0,148,13627,0.84336,1.17358
781,781,2016,Berlin,2nd Quintile,No,1.0,111,13627,0.84157,1.16046
782,782,2016,Berlin,3rd Quintile,No,1.0,114,13627,0.8431,1.20537
783,783,2016,Berlin,4th Quintile,No,1.0,125,13627,0.82438,1.15332
784,784,2016,Berlin,5th Quintile,No,1.0,100,13627,0.83902,1.20145
785,785,2016,Brandenburg,1st Quintile,No,1.0,132,13627,0.81448,1.21591
786,786,2016,Brandenburg,2nd Quintile,No,1.0,133,13627,0.84131,1.16251
787,787,2016,Brandenburg,3rd Quintile,No,1.0,125,13627,0.83542,1.19486
788,788,2016,Brandenburg,4th Quintile,No,1.0,63,13627,0.77174,1.25713
789,789,2016,Brandenburg,5th Quintile,No,1.0,54,13627,0.68623,1.39277
790,790,2016,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,98,13627,0.81234,1.24682
791,791,2016,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,81,13627,0.76986,1.22953
792,792,2016,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,65,13627,0.68963,1.3132
793,793,2016,Saxony,1st Quintile,No,1.0,197,13627,0.88269,1.13541
794,794,2016,Saxony,2nd Quintile,No,1.0,235,13627,0.89135,1.13391
795,795,2016,Saxony,3rd Quintile,No,1.0,183,13627,0.87258,1.13223
796,796,2016,Saxony,4th Quintile,No,1.0,116,13627,0.80486,1.17433
797,797,2016,Saxony,5th Quintile,No,1.0,69,13627,0.79595,1.25351
798,798,2016,Saxony-Anhalt,1st Quintile,No,1.0,160,13627,0.82199,1.18745
799,799,2016,Saxony-Anhalt,2nd Quintile,No,1.0,129,13627,0.85433,1.18293
800,800,2016,Saxony-Anhalt,3rd Quintile,No,1.0,87,13627,0.84072,1.17746
801,801,2016,Saxony-Anhalt,4th Quintile,No,1.0,64,13627,0.79938,1.22563
802,802,2016,Saxony-Anhalt,5th Quintile,No,1.0,41,13627,0.65467,1.39602
803,803,2016,Thuringa,1st Quintile,No,1.0,136,13627,0.79996,1.20951
804,804,2016,Thuringa,2nd Quintile,No,1.0,136,13627,0.82736,1.15722
805,805,2016,Thuringa,3rd Quintile,No,1.0,106,13627,0.81963,1.18114
806,806,2016,Thuringa,4th Quintile,No,1.0,77,13627,0.77493,1.30484
807,807,2016,Thuringa,5th Quintile,No,1.0,49,13627,0.61001,1.43988
808,808,2017,Schleswig-Holstein,1st Quintile,No,1.0,122,14942,0.82909,1.19796
809,809,2017,Schleswig-Holstein,2nd Quintile,No,1.0,113,14942,0.77502,1.22007
810,810,2017,Schleswig-Holstein,3rd Quintile,No,1.0,101,14942,0.81837,1.19336
811,811,2017,Schleswig-Holstein,4th Quintile,No,1.0,93,14942,0.809,1.22473
812,812,2017,Schleswig-Holstein,5th Quintile,No,1.0,82,14942,0.76071,1.19974
813,813,2017,Hamburg,1st Quintile,No,1.0,55,14942,0.77351,1.26159
814,814,2017,Hamburg,2nd Quintile,No,1.0,51,14942,0.76914,1.33618
815,815,2017,Hamburg,3rd Quintile,No,1.0,48,14942,0.75673,1.22603
816,816,2017,Hamburg,4th Quintile,No,1.0,55,14942,0.74187,1.23065
817,817,2017,Hamburg,5th Quintile,No,1.0,77,14942,0.77778,1.28098
818,818,2017,Lower Saxony,1st Quintile,No,1.0,312,14942,0.88741,1.12747
819,819,2017,Lower Saxony,2nd Quintile,No,1.0,289,14942,0.87402,1.11961
820,820,2017,Lower Saxony,3rd Quintile,Yes,0.06683,35,14942,0.05004,0.08677
821,821,2017,Lower Saxony,3rd Quintile,No,0.93317,252,14942,0.80584,1.05176
822,822,2017,Lower Saxony,4th Quintile,Yes,0.07962,42,14942,0.05483,0.10713
823,823,2017,Lower Saxony,4th Quintile,No,0.92038,266,14942,0.79481,1.02915
824,824,2017,Lower Saxony,5th Quintile,Yes,0.14255,52,14942,0.09961,0.19744
825,825,2017,Lower Saxony,5th Quintile,No,0.85745,252,14942,0.75292,0.97174
826,826,2017,Bremen,1st Quintile,No,1.0,36,14942,0.67769,1.34651
827,827,2017,North Rhine-Westphalia,1st Quintile,No,1.0,683,14942,0.90964,1.08725
828,828,2017,North Rhine-Westphalia,2nd Quintile,No,1.0,572,14942,0.92376,1.07866
829,829,2017,North Rhine-Westphalia,3rd Quintile,Yes,0.07435,57,14942,0.05886,0.09264
830,830,2017,North Rhine-Westphalia,3rd Quintile,No,0.92565,551,14942,0.85399,1.00612
831,831,2017,North Rhine-Westphalia,4th Quintile,Yes,0.06076,63,14942,0.04565,0.07814
832,832,2017,North Rhine-Westphalia,4th Quintile,No,0.93924,557,14942,0.86071,1.01637
833,833,2017,North Rhine-Westphalia,5th Quintile,Yes,0.12564,93,14942,0.09914,0.15256
834,834,2017,North Rhine-Westphalia,5th Quintile,No,0.87436,573,14942,0.80338,0.94553
835,835,2017,Hesse,1st Quintile,No,1.0,201,14942,0.84232,1.14945
836,836,2017,Hesse,2nd Quintile,No,1.0,158,14942,0.83235,1.15283
837,837,2017,Hesse,3rd Quintile,No,1.0,190,14942,0.8667,1.15336
838,838,2017,Hesse,4th Quintile,No,1.0,171,14942,0.86524,1.14424
839,839,2017,Hesse,5th Quintile,Yes,0.15144,46,14942,0.10868,0.19757
840,840,2017,Hesse,5th Quintile,No,0.84856,222,14942,0.7426,0.9565
841,841,2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,175,14942,0.84297,1.15472
842,842,2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,187,14942,0.87154,1.12697
843,843,2017,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,142,14942,0.855,1.13385
844,844,2017,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,153,14942,0.86144,1.16986
845,845,2017,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,133,14942,0.83078,1.15093
846,846,2017,Baden-Wuerttemberg,1st Quintile,No,1.0,203,14942,0.87971,1.13666
847,847,2017,Baden-Wuerttemberg,2nd Quintile,No,1.0,270,14942,0.867,1.12786
848,848,2017,Baden-Wuerttemberg,3rd Quintile,Yes,0.12841,48,14942,0.09523,0.1685
849,849,2017,Baden-Wuerttemberg,3rd Quintile,No,0.87159,283,14942,0.77893,0.9828
850,850,2017,Baden-Wuerttemberg,4th Quintile,Yes,0.18484,92,14942,0.14527,0.23165
851,851,2017,Baden-Wuerttemberg,4th Quintile,No,0.81516,320,14942,0.73044,0.90777
852,852,2017,Baden-Wuerttemberg,5th Quintile,Yes,0.23491,111,14942,0.19188,0.28635
853,853,2017,Baden-Wuerttemberg,5th Quintile,No,0.76509,353,14942,0.68091,0.83958
854,854,2017,Bavaria,1st Quintile,No,1.0,372,14942,0.89383,1.08161
855,855,2017,Bavaria,2nd Quintile,Yes,0.10385,61,14942,0.07156,0.13841
856,856,2017,Bavaria,2nd Quintile,No,0.89615,436,14942,0.80867,1.00157
857,857,2017,Bavaria,3rd Quintile,Yes,0.14718,83,14942,0.1108,0.1837
858,858,2017,Bavaria,3rd Quintile,No,0.85282,409,14942,0.77347,0.93742
859,859,2017,Bavaria,4th Quintile,Yes,0.20821,127,14942,0.16898,0.24884
860,860,2017,Bavaria,4th Quintile,No,0.79179,410,14942,0.71723,0.86868
861,861,2017,Bavaria,5th Quintile,Yes,0.19743,152,14942,0.16405,0.22964
862,862,2017,Bavaria,5th Quintile,No,0.80257,434,14942,0.73297,0.88289
863,863,2017,Berlin,1st Quintile,No,1.0,161,14942,0.87252,1.15345
864,864,2017,Berlin,2nd Quintile,No,1.0,144,14942,0.85495,1.18649
865,865,2017,Berlin,3rd Quintile,No,1.0,115,14942,0.8542,1.18892
866,866,2017,Berlin,4th Quintile,No,1.0,112,14942,0.80952,1.18747
867,867,2017,Berlin,5th Quintile,No,1.0,110,14942,0.83591,1.15583
868,868,2017,Brandenburg,1st Quintile,No,1.0,154,14942,0.82315,1.1658
869,869,2017,Brandenburg,2nd Quintile,No,1.0,140,14942,0.83419,1.18151
870,870,2017,Brandenburg,3rd Quintile,No,1.0,125,14942,0.83259,1.19434
871,871,2017,Brandenburg,4th Quintile,No,1.0,84,14942,0.7854,1.19714
872,872,2017,Brandenburg,5th Quintile,No,1.0,58,14942,0.78653,1.27421
873,873,2017,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,106,14942,0.82429,1.20102
874,874,2017,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,87,14942,0.8017,1.25958
875,875,2017,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,69,14942,0.76158,1.2757
876,876,2017,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,43,14942,0.74805,1.23674
877,877,2017,Mecklenburg-Western Pomerania,5th Quintile,No,1.0,32,14942,0.74004,1.28351
878,878,2017,Saxony,1st Quintile,No,1.0,223,14942,0.89722,1.1132
879,879,2017,Saxony,2nd Quintile,No,1.0,255,14942,0.86871,1.1091
880,880,2017,Saxony,3rd Quintile,No,1.0,197,14942,0.86386,1.12746
881,881,2017,Saxony,4th Quintile,No,1.0,146,14942,0.82749,1.17615
882,882,2017,Saxony,5th Quintile,No,1.0,81,14942,0.84325,1.21696
883,883,2017,Saxony-Anhalt,1st Quintile,No,1.0,164,14942,0.8163,1.17801
884,884,2017,Saxony-Anhalt,2nd Quintile,No,1.0,132,14942,0.83331,1.20975
885,885,2017,Saxony-Anhalt,3rd Quintile,No,1.0,92,14942,0.80203,1.2043
886,886,2017,Saxony-Anhalt,4th Quintile,No,1.0,81,14942,0.81392,1.19439
887,887,2017,Saxony-Anhalt,5th Quintile,No,1.0,58,14942,0.79397,1.22895
888,888,2017,Thuringa,1st Quintile,No,1.0,121,14942,0.80433,1.21127
889,889,2017,Thuringa,2nd Quintile,No,1.0,155,14942,0.86038,1.15386
890,890,2017,Thuringa,3rd Quintile,No,1.0,125,14942,0.84596,1.15277
891,891,2017,Thuringa,4th Quintile,No,1.0,92,14942,0.80878,1.28148
892,892,2017,Thuringa,5th Quintile,No,1.0,56,14942,0.71245,1.28922
893,893,2018,Schleswig-Holstein,1st Quintile,No,1.0,123,14801,0.79857,1.22692
894,894,2018,Schleswig-Holstein,2nd Quintile,No,1.0,112,14801,0.78349,1.22296
895,895,2018,Schleswig-Holstein,3rd Quintile,No,1.0,103,14801,0.80715,1.19328
896,896,2018,Schleswig-Holstein,4th Quintile,No,1.0,85,14801,0.82617,1.20265
897,897,2018,Schleswig-Holstein,5th Quintile,No,1.0,84,14801,0.78732,1.21393
898,898,2018,Hamburg,1st Quintile,No,1.0,70,14801,0.77312,1.29557
899,899,2018,Hamburg,2nd Quintile,No,1.0,56,14801,0.72965,1.26687
900,900,2018,Hamburg,3rd Quintile,No,1.0,58,14801,0.73693,1.25256
901,901,2018,Hamburg,4th Quintile,No,1.0,61,14801,0.79885,1.2505
902,902,2018,Hamburg,5th Quintile,No,1.0,68,14801,0.7652,1.26555
903,903,2018,Lower Saxony,1st Quintile,No,1.0,299,14801,0.84987,1.1238
904,904,2018,Lower Saxony,2nd Quintile,No,1.0,283,14801,0.88696,1.13474
905,905,2018,Lower Saxony,3rd Quintile,Yes,0.05857,34,14801,0.04203,0.08366
906,906,2018,Lower Saxony,3rd Quintile,No,0.94143,262,14801,0.80216,1.05445
907,907,2018,Lower Saxony,4th Quintile,Yes,0.10508,46,14801,0.083,0.13415
908,908,2018,Lower Saxony,4th Quintile,No,0.89492,234,14801,0.79364,0.99325
909,909,2018,Lower Saxony,5th Quintile,Yes,0.14006,50,14801,0.1017,0.19063
910,910,2018,Lower Saxony,5th Quintile,No,0.85994,238,14801,0.76061,0.96247
911,911,2018,Bremen,1st Quintile,No,1.0,37,14801,0.63272,1.47562
912,912,2018,North Rhine-Westphalia,1st Quintile,No,1.0,696,14801,0.91411,1.08719
913,913,2018,North Rhine-Westphalia,2nd Quintile,Yes,0.02915,31,14801,0.02108,0.03752
914,914,2018,North Rhine-Westphalia,2nd Quintile,No,0.97085,643,14801,0.8859,1.03557
915,915,2018,North Rhine-Westphalia,3rd Quintile,Yes,0.06203,46,14801,0.0467,0.07984
916,916,2018,North Rhine-Westphalia,3rd Quintile,No,0.93797,519,14801,0.86683,1.0251
917,917,2018,North Rhine-Westphalia,4th Quintile,Yes,0.0879,72,14801,0.06533,0.11061
918,918,2018,North Rhine-Westphalia,4th Quintile,No,0.9121,501,14801,0.8479,0.98348
919,919,2018,North Rhine-Westphalia,5th Quintile,Yes,0.10315,75,14801,0.08061,0.12894
920,920,2018,North Rhine-Westphalia,5th Quintile,No,0.89685,580,14801,0.82506,0.98211
921,921,2018,Hesse,1st Quintile,No,1.0,180,14801,0.87922,1.18802
922,922,2018,Hesse,2nd Quintile,No,1.0,161,14801,0.8396,1.18283
923,923,2018,Hesse,3rd Quintile,No,1.0,162,14801,0.8641,1.13569
924,924,2018,Hesse,4th Quintile,Yes,0.12345,32,14801,0.09266,0.16448
