year,age_gr,quintil_oecd,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,30-45 y.,3rd Quintile,Yes,0.04667,48,1090,0.03414,0.05919
2008,30-45 y.,3rd Quintile,No,0.95333,1042,1090,0.94081,0.96586
2008,30-45 y.,4th Quintile,Yes,0.05369,45,1137,0.04058,0.06680
2008,30-45 y.,4th Quintile,No,0.94366,1092,1137,0.93025,0.95707
2008,30-45 y.,5th Quintile,Yes,0.04679,43,1301,0.03531,0.05827
2008,30-45 y.,5th Quintile,No,0.95270,1258,1301,0.94116,0.96424
2008,46-65 y.,1st Quintile,Yes,0.28006,212,798,0.24888,0.31123
2008,46-65 y.,1st Quintile,No,0.71819,586,798,0.68695,0.74942
2008,46-65 y.,2nd Quintile,Yes,0.17060,148,829,0.14498,0.19622
2008,46-65 y.,2nd Quintile,No,0.82372,681,829,0.79777,0.84968
2008,46-65 y.,3rd Quintile,Yes,0.19588,203,1103,0.17244,0.21931
2008,46-65 y.,3rd Quintile,No,0.80033,900,1103,0.77673,0.82393
2008,46-65 y.,4th Quintile,Yes,0.15315,221,1479,0.13479,0.17151
2008,46-65 y.,4th Quintile,No,0.84244,1258,1479,0.82387,0.86101
2008,46-65 y.,5th Quintile,Yes,0.12525,301,2466,0.11218,0.13831
2008,46-65 y.,5th Quintile,No,0.87009,2165,2466,0.85681,0.88336
2008,66 and older,1st Quintile,Yes,0.23143,169,700,0.20017,0.26270
2008,66 and older,1st Quintile,No,0.73925,531,700,0.70670,0.77180
2008,66 and older,2nd Quintile,Yes,0.25249,243,1021,0.22583,0.27915
2008,66 and older,2nd Quintile,No,0.72694,778,1021,0.69959,0.75428
2008,66 and older,3rd Quintile,Yes,0.26195,235,929,0.23366,0.29024
2008,66 and older,3rd Quintile,No,0.72571,694,929,0.69701,0.75442
2008,66 and older,4th Quintile,Yes,0.29974,197,703,0.26584,0.33363
2008,66 and older,4th Quintile,No,0.68694,506,703,0.65264,0.72125
2008,66 and older,5th Quintile,Yes,0.24148,193,896,0.21344,0.26952
2008,66 and older,5th Quintile,No,0.74214,703,896,0.71348,0.77080
2009,17-29 y.,1st Quintile,No,0.90955,696,696,0.88823,0.93088
2009,17-29 y.,2nd Quintile,No,0.87463,475,475,0.84482,0.90444
2009,17-29 y.,3rd Quintile,No,0.93040,543,543,0.90898,0.95182
2009,17-29 y.,4th Quintile,No,0.93878,580,580,0.91926,0.95831
2009,17-29 y.,5th Quintile,No,0.92113,496,496,0.89739,0.94488
2009,30-45 y.,1st Quintile,Yes,0.09512,50,651,0.07257,0.11767
2009,30-45 y.,1st Quintile,No,0.89596,601,651,0.87248,0.91943
2009,30-45 y.,2nd Quintile,Yes,0.07292,47,834,0.05526,0.09058
2009,30-45 y.,2nd Quintile,No,0.92315,787,834,0.90506,0.94124
2009,30-45 y.,3rd Quintile,Yes,0.06589,53,972,0.05028,0.08149
2009,30-45 y.,3rd Quintile,No,0.93402,919,972,0.91841,0.94964
2009,30-45 y.,4th Quintile,Yes,0.03450,36,1042,0.02341,0.04558
2009,30-45 y.,4th Quintile,No,0.96171,1006,1042,0.95005,0.97337
2009,30-45 y.,5th Quintile,Yes,0.04511,41,1161,0.03317,0.05706
2009,30-45 y.,5th Quintile,No,0.95331,1120,1161,0.94116,0.96545
2009,46-65 y.,1st Quintile,Yes,0.29297,225,782,0.26105,0.32489
2009,46-65 y.,1st Quintile,No,0.69709,557,782,0.66486,0.72932
2009,46-65 y.,2nd Quintile,Yes,0.19490,142,785,0.16717,0.22263
2009,46-65 y.,2nd Quintile,No,0.80039,643,785,0.77241,0.82837
2009,46-65 y.,3rd Quintile,Yes,0.15881,171,1050,0.13669,0.18093
2009,46-65 y.,3rd Quintile,No,0.83933,879,1050,0.81711,0.86155
2009,46-65 y.,4th Quintile,Yes,0.15893,206,1402,0.13979,0.17808
2009,46-65 y.,4th Quintile,No,0.83775,1196,1402,0.81844,0.85705
2009,46-65 y.,5th Quintile,Yes,0.13197,295,2284,0.11809,0.14585
2009,46-65 y.,5th Quintile,No,0.86417,1989,2284,0.85011,0.87822
2009,66 and older,1st Quintile,Yes,0.24724,182,711,0.21551,0.27898
2009,66 and older,1st Quintile,No,0.72292,529,711,0.69000,0.75584
2009,66 and older,2nd Quintile,Yes,0.22948,248,1041,0.20393,0.25504
2009,66 and older,2nd Quintile,No,0.76236,793,1041,0.73649,0.78823
2009,66 and older,3rd Quintile,Yes,0.26063,205,851,0.23112,0.29015
2009,66 and older,3rd Quintile,No,0.73349,646,851,0.70377,0.76322
2009,66 and older,4th Quintile,Yes,0.27744,176,688,0.24396,0.31092
2009,66 and older,4th Quintile,No,0.71336,512,688,0.67955,0.74718
2009,66 and older,5th Quintile,Yes,0.25675,183,833,0.22707,0.28644
2009,66 and older,5th Quintile,No,0.73348,650,833,0.70344,0.76352
2010,17-29 y.,1st Quintile,No,0.92120,589,589,0.89942,0.94298
2010,17-29 y.,2nd Quintile,No,0.89733,445,445,0.86910,0.92557
2010,17-29 y.,3rd Quintile,No,0.92383,492,492,0.90036,0.94729
2010,17-29 y.,4th Quintile,No,0.94843,488,488,0.92878,0.96807
2010,17-29 y.,5th Quintile,No,0.93974,437,437,0.91740,0.96208
2010,30-45 y.,1st Quintile,Yes,0.12720,44,597,0.10045,0.15396
2010,30-45 y.,1st Quintile,No,0.87280,553,597,0.84604,0.89955
2010,30-45 y.,2nd Quintile,Yes,0.06295,36,734,0.04537,0.08053
2010,30-45 y.,2nd Quintile,No,0.93527,698,734,0.91746,0.95309
2010,30-45 y.,3rd Quintile,Yes,0.07246,44,864,0.05516,0.08976
2010,30-45 y.,3rd Quintile,No,0.92531,820,864,0.90777,0.94285
2010,30-45 y.,4th Quintile,No,0.96740,903,903,0.95581,0.97899
2010,30-45 y.,5th Quintile,Yes,0.03604,31,973,0.02432,0.04775
2010,30-45 y.,5th Quintile,No,0.96199,942,973,0.94997,0.97401
2010,46-65 y.,1st Quintile,Yes,0.28490,192,725,0.25203,0.31778
2010,46-65 y.,1st Quintile,No,0.70879,533,725,0.67569,0.74188
2010,46-65 y.,2nd Quintile,Yes,0.22628,169,827,0.19774,0.25481
2010,46-65 y.,2nd Quintile,No,0.77372,658,827,0.74519,0.80226
2010,46-65 y.,3rd Quintile,Yes,0.19691,180,968,0.17184,0.22197
2010,46-65 y.,3rd Quintile,No,0.80068,788,968,0.77550,0.82586
2010,46-65 y.,4th Quintile,Yes,0.13667,206,1311,0.11807,0.15528
2010,46-65 y.,4th Quintile,No,0.86239,1105,1311,0.84374,0.88105
2010,46-65 y.,5th Quintile,Yes,0.12506,256,2162,0.11111,0.13900
2010,46-65 y.,5th Quintile,No,0.87160,1906,2162,0.85749,0.88570
2010,66 and older,1st Quintile,Yes,0.22200,161,708,0.19137,0.25263
2010,66 and older,1st Quintile,No,0.76443,547,708,0.73315,0.79572
2010,66 and older,2nd Quintile,Yes,0.25254,243,959,0.22503,0.28005
2010,66 and older,2nd Quintile,No,0.72930,716,959,0.70117,0.75744
2010,66 and older,3rd Quintile,Yes,0.25366,195,827,0.22398,0.28333
2010,66 and older,3rd Quintile,No,0.73195,632,827,0.70174,0.76216
2010,66 and older,4th Quintile,Yes,0.25831,173,684,0.22549,0.29114
2010,66 and older,4th Quintile,No,0.72133,511,684,0.68770,0.75495
2010,66 and older,5th Quintile,Yes,0.27030,179,798,0.23946,0.30113
2010,66 and older,5th Quintile,No,0.72725,619,798,0.69633,0.75817
2011,17-29 y.,1st Quintile,No,0.90512,1042,1042,0.88731,0.92292
2011,17-29 y.,2nd Quintile,No,0.86757,728,728,0.84293,0.89221
2011,17-29 y.,3rd Quintile,No,0.91952,589,589,0.89753,0.94151
2011,17-29 y.,4th Quintile,No,0.88929,500,500,0.86176,0.91682
2011,17-29 y.,5th Quintile,No,0.93531,423,423,0.91184,0.95878
2011,30-45 y.,1st Quintile,Yes,0.07909,95,1668,0.06614,0.09205
2011,30-45 y.,1st Quintile,No,0.91450,1573,1668,0.90108,0.92792
2011,30-45 y.,2nd Quintile,Yes,0.06960,66,1744,0.05765,0.08155
2011,30-45 y.,2nd Quintile,No,0.92637,1678,1744,0.91410,0.93863
2011,30-45 y.,3rd Quintile,Yes,0.06826,55,1511,0.05554,0.08098
2011,30-45 y.,3rd Quintile,No,0.93056,1456,1511,0.91774,0.94338
2011,30-45 y.,4th Quintile,Yes,0.04509,46,1464,0.03446,0.05572
2011,30-45 y.,4th Quintile,No,0.95434,1418,1464,0.94365,0.96504
2011,30-45 y.,5th Quintile,Yes,0.03561,36,1422,0.02598,0.04525
2011,30-45 y.,5th Quintile,No,0.95584,1386,1422,0.94516,0.96653
2011,46-65 y.,1st Quintile,Yes,0.27286,245,1086,0.24635,0.29936
2011,46-65 y.,1st Quintile,No,0.72295,841,1086,0.69632,0.74958
2011,46-65 y.,2nd Quintile,Yes,0.22742,186,1004,0.20148,0.25336
2011,46-65 y.,2nd Quintile,No,0.76580,818,1004,0.73959,0.79201
2011,46-65 y.,3rd Quintile,Yes,0.17613,194,1194,0.15452,0.19775
2011,46-65 y.,3rd Quintile,No,0.81245,1000,1194,0.79030,0.83461
2011,46-65 y.,4th Quintile,Yes,0.12647,197,1433,0.10926,0.14369
2011,46-65 y.,4th Quintile,No,0.86877,1236,1433,0.85128,0.88626
2011,46-65 y.,5th Quintile,Yes,0.13755,261,2149,0.12299,0.15212
2011,46-65 y.,5th Quintile,No,0.85105,1888,2149,0.83599,0.86611
2011,66 and older,1st Quintile,Yes,0.23505,164,675,0.20304,0.26706
2011,66 and older,1st Quintile,No,0.72625,511,675,0.69258,0.75991
2011,66 and older,2nd Quintile,Yes,0.24056,226,922,0.21295,0.26816
2011,66 and older,2nd Quintile,No,0.72976,696,922,0.70108,0.75844
2011,66 and older,3rd Quintile,Yes,0.25759,197,777,0.22682,0.28836
2011,66 and older,3rd Quintile,No,0.72505,580,777,0.69363,0.75646
2011,66 and older,4th Quintile,Yes,0.26772,155,607,0.23246,0.30297
2011,66 and older,4th Quintile,No,0.72013,452,607,0.68438,0.75587
2011,66 and older,5th Quintile,Yes,0.26237,178,772,0.23131,0.29342
2011,66 and older,5th Quintile,No,0.71499,594,772,0.68312,0.74685
2012,17-29 y.,1st Quintile,No,0.90315,1179,1179,0.88626,0.92004
2012,17-29 y.,2nd Quintile,No,0.89336,729,729,0.87094,0.91578
2012,17-29 y.,3rd Quintile,No,0.89606,652,652,0.87262,0.91950
2012,17-29 y.,4th Quintile,No,0.89580,565,565,0.87059,0.92102
2012,17-29 y.,5th Quintile,No,0.89892,415,415,0.86988,0.92796
2012,30-45 y.,1st Quintile,Yes,0.09313,128,1971,0.08030,0.10597
2012,30-45 y.,1st Quintile,No,0.90574,1843,1971,0.89284,0.91865
2012,30-45 y.,2nd Quintile,Yes,0.07762,86,1791,0.06522,0.09002
2012,30-45 y.,2nd Quintile,No,0.91637,1705,1791,0.90354,0.92919
2012,30-45 y.,3rd Quintile,Yes,0.06858,55,1701,0.05656,0.08059
2012,30-45 y.,3rd Quintile,No,0.93000,1646,1701,0.91787,0.94213
2012,30-45 y.,4th Quintile,Yes,0.03430,48,1575,0.02531,0.04329
2012,30-45 y.,4th Quintile,No,0.95376,1527,1575,0.94338,0.96413
2012,30-45 y.,5th Quintile,Yes,0.03557,37,1464,0.02608,0.04506
2012,30-45 y.,5th Quintile,No,0.95949,1427,1464,0.94939,0.96959
2012,46-65 y.,1st Quintile,Yes,0.28418,337,1412,0.26064,0.30771
2012,46-65 y.,1st Quintile,No,0.71262,1075,1412,0.68901,0.73624
2012,46-65 y.,2nd Quintile,Yes,0.24631,262,1238,0.22230,0.27032
2012,46-65 y.,2nd Quintile,No,0.74611,976,1238,0.72185,0.77036
2012,46-65 y.,3rd Quintile,Yes,0.18802,247,1523,0.16839,0.20765
2012,46-65 y.,3rd Quintile,No,0.80096,1276,1523,0.78090,0.82102
2012,46-65 y.,4th Quintile,Yes,0.14483,255,1765,0.12841,0.16126
2012,46-65 y.,4th Quintile,No,0.84698,1510,1765,0.83018,0.86378
2012,46-65 y.,5th Quintile,Yes,0.12277,279,2475,0.10984,0.13570
2012,46-65 y.,5th Quintile,No,0.87550,2196,2475,0.86249,0.88851
2012,66 and older,1st Quintile,Yes,0.24580,193,776,0.21548,0.27611
2012,66 and older,1st Quintile,No,0.73814,583,776,0.70719,0.76909
2012,66 and older,2nd Quintile,Yes,0.23131,272,1140,0.20682,0.25580
2012,66 and older,2nd Quintile,No,0.75075,868,1140,0.72563,0.77587
2012,66 and older,3rd Quintile,Yes,0.23505,214,927,0.20774,0.26236
2012,66 and older,3rd Quintile,No,0.75470,713,927,0.72699,0.78241
2012,66 and older,4th Quintile,Yes,0.27647,228,842,0.24624,0.30670
2012,66 and older,4th Quintile,No,0.72206,614,842,0.69178,0.75233
2012,66 and older,5th Quintile,Yes,0.24673,188,875,0.21815,0.27531
2012,66 and older,5th Quintile,No,0.75055,687,875,0.72186,0.77924
2013,17-29 y.,1st Quintile,No,0.88823,1110,1110,0.86969,0.90678
2013,17-29 y.,2nd Quintile,No,0.87313,780,780,0.84976,0.89651
2013,17-29 y.,3rd Quintile,No,0.88448,659,659,0.86006,0.90891
2013,17-29 y.,4th Quintile,No,0.92213,575,575,0.90021,0.94405
2013,17-29 y.,5th Quintile,No,0.89924,441,441,0.87111,0.92737
2013,30-45 y.,1st Quintile,Yes,0.10759,125,1782,0.09320,0.12198
2013,30-45 y.,1st Quintile,No,0.88301,1657,1782,0.86809,0.89794
2013,30-45 y.,2nd Quintile,Yes,0.08014,81,1789,0.06756,0.09273
2013,30-45 y.,2nd Quintile,No,0.91800,1708,1789,0.90528,0.93072
2013,30-45 y.,3rd Quintile,Yes,0.05998,66,1568,0.04822,0.07173
2013,30-45 y.,3rd Quintile,No,0.93147,1502,1568,0.91897,0.94398
2013,30-45 y.,4th Quintile,Yes,0.03035,41,1513,0.02171,0.03900
2013,30-45 y.,4th Quintile,No,0.96458,1472,1513,0.95526,0.97390
2013,30-45 y.,5th Quintile,Yes,0.02920,38,1385,0.02033,0.03807
2013,30-45 y.,5th Quintile,No,0.97080,1347,1385,0.96193,0.97967
2013,46-65 y.,1st Quintile,Yes,0.33659,363,1437,0.31215,0.36103
2013,46-65 y.,1st Quintile,No,0.64881,1074,1437,0.62412,0.67350
2013,46-65 y.,2nd Quintile,Yes,0.19633,239,1375,0.17533,0.21734
2013,46-65 y.,2nd Quintile,No,0.79775,1136,1375,0.77651,0.81899
2013,46-65 y.,3rd Quintile,Yes,0.20391,294,1624,0.18431,0.22351
2013,46-65 y.,3rd Quintile,No,0.78510,1330,1624,0.76512,0.80509
2013,46-65 y.,4th Quintile,Yes,0.14932,282,1917,0.13337,0.16528
2013,46-65 y.,4th Quintile,No,0.84919,1635,1917,0.83317,0.86522
2013,46-65 y.,5th Quintile,Yes,0.13687,320,2647,0.12377,0.14997
2013,46-65 y.,5th Quintile,No,0.85687,2327,2647,0.84352,0.87021
2013,66 and older,1st Quintile,Yes,0.23639,189,811,0.20713,0.26565
2013,66 and older,1st Quintile,No,0.73276,622,811,0.70229,0.76324
2013,66 and older,2nd Quintile,Yes,0.23792,282,1217,0.21398,0.26185
2013,66 and older,2nd Quintile,No,0.75214,935,1217,0.72788,0.77641
2013,66 and older,3rd Quintile,Yes,0.21267,235,1047,0.18787,0.23747
2013,66 and older,3rd Quintile,No,0.77773,812,1047,0.75253,0.80292
2013,66 and older,4th Quintile,Yes,0.24005,210,864,0.21156,0.26855
2013,66 and older,4th Quintile,No,0.74244,654,864,0.71327,0.77162
2013,66 and older,5th Quintile,Yes,0.23801,203,977,0.21129,0.26473
2013,66 and older,5th Quintile,No,0.75901,774,977,0.73218,0.78585
2014,17-29 y.,1st Quintile,No,0.90137,1425,1425,0.88588,0.91685
2014,17-29 y.,2nd Quintile,No,0.86734,851,851,0.84454,0.89014
2014,17-29 y.,3rd Quintile,No,0.90554,745,745,0.88452,0.92655
2014,17-29 y.,4th Quintile,No,0.92937,712,712,0.91054,0.94820
2014,17-29 y.,5th Quintile,No,0.89799,465,465,0.87045,0.92553
2014,30-45 y.,1st Quintile,Yes,0.08760,119,1884,0.07483,0.10037
2014,30-45 y.,1st Quintile,No,0.90695,1765,1884,0.89382,0.92007
2014,30-45 y.,2nd Quintile,Yes,0.06418,77,1923,0.05322,0.07513
2014,30-45 y.,2nd Quintile,No,0.93328,1846,1923,0.92212,0.94443
2014,30-45 y.,3rd Quintile,Yes,0.03801,66,1702,0.02892,0.04709
2014,30-45 y.,3rd Quintile,No,0.96199,1636,1702,0.95291,0.97108
2014,30-45 y.,4th Quintile,Yes,0.04004,52,1561,0.03031,0.04977
2014,30-45 y.,4th Quintile,No,0.95996,1509,1561,0.95023,0.96969
2014,30-45 y.,5th Quintile,Yes,0.02918,39,1437,0.02047,0.03788
2014,30-45 y.,5th Quintile,No,0.97082,1398,1437,0.96212,0.97953
2014,46-65 y.,1st Quintile,Yes,0.32416,401,1644,0.30152,0.34679
2014,46-65 y.,1st Quintile,No,0.67336,1243,1644,0.65068,0.69604
2014,46-65 y.,2nd Quintile,Yes,0.26358,284,1450,0.24089,0.28626
2014,46-65 y.,2nd Quintile,No,0.73173,1166,1450,0.70892,0.75454
2014,46-65 y.,3rd Quintile,Yes,0.19077,274,1658,0.17185,0.20969
2014,46-65 y.,3rd Quintile,No,0.80907,1384,1658,0.79014,0.82799
2014,46-65 y.,4th Quintile,Yes,0.16729,298,1961,0.15077,0.18381
2014,46-65 y.,4th Quintile,No,0.82538,1663,1961,0.80857,0.84219
2014,46-65 y.,5th Quintile,Yes,0.11786,289,2577,0.10541,0.13032
2014,46-65 y.,5th Quintile,No,0.88139,2288,2577,0.86890,0.89387
2014,66 and older,1st Quintile,Yes,0.24255,197,802,0.21287,0.27223
2014,66 and older,1st Quintile,No,0.74787,605,802,0.71780,0.77794
2014,66 and older,2nd Quintile,Yes,0.24381,308,1263,0.22012,0.26750
2014,66 and older,2nd Quintile,No,0.75086,955,1263,0.72699,0.77472
2014,66 and older,3rd Quintile,Yes,0.24895,261,1054,0.22284,0.27507
2014,66 and older,3rd Quintile,No,0.74759,793,1054,0.72135,0.77383
2014,66 and older,4th Quintile,Yes,0.27336,246,903,0.24427,0.30244
2014,66 and older,4th Quintile,No,0.72128,657,903,0.69202,0.75055
2014,66 and older,5th Quintile,Yes,0.20712,182,915,0.18085,0.23339
2014,66 and older,5th Quintile,No,0.79022,733,915,0.76383,0.81662
2015,17-29 y.,1st Quintile,Yes,0.02961,33,1253,0.02022,0.03900
2015,17-29 y.,1st Quintile,No,0.90553,1220,1253,0.88932,0.92173
2015,17-29 y.,2nd Quintile,No,0.90307,853,853,0.88320,0.92293
2015,17-29 y.,3rd Quintile,No,0.87623,736,736,0.85242,0.90004
2015,17-29 y.,4th Quintile,No,0.93066,624,624,0.91072,0.95061
2015,17-29 y.,5th Quintile,No,0.90534,441,441,0.87799,0.93270
2015,30-45 y.,1st Quintile,Yes,0.08135,90,1577,0.06786,0.09485
2015,30-45 y.,1st Quintile,No,0.91691,1487,1577,0.90328,0.93054
2015,30-45 y.,2nd Quintile,Yes,0.06726,69,1655,0.05519,0.07933
2015,30-45 y.,2nd Quintile,No,0.93163,1586,1655,0.91947,0.94379
2015,30-45 y.,3rd Quintile,Yes,0.04240,52,1533,0.03231,0.05249
2015,30-45 y.,3rd Quintile,No,0.95689,1481,1533,0.94672,0.96706
2015,30-45 y.,4th Quintile,Yes,0.02934,36,1363,0.02038,0.03831
2015,30-45 y.,4th Quintile,No,0.96644,1327,1363,0.95688,0.97600
2015,30-45 y.,5th Quintile,No,0.97652,1220,1220,0.96801,0.98502
2015,46-65 y.,1st Quintile,Yes,0.33555,357,1474,0.31143,0.35966
2015,46-65 y.,1st Quintile,No,0.65777,1117,1474,0.63354,0.68200
2015,46-65 y.,2nd Quintile,Yes,0.24644,272,1468,0.22439,0.26849
2015,46-65 y.,2nd Quintile,No,0.74742,1196,1468,0.72519,0.76965
2015,46-65 y.,3rd Quintile,Yes,0.18847,255,1550,0.16899,0.20795
2015,46-65 y.,3rd Quintile,No,0.80508,1295,1550,0.78535,0.82481
2015,46-65 y.,4th Quintile,Yes,0.15563,257,1892,0.13929,0.17196
2015,46-65 y.,4th Quintile,No,0.83970,1635,1892,0.82316,0.85623
2015,46-65 y.,5th Quintile,Yes,0.11646,275,2471,0.10381,0.12911
2015,46-65 y.,5th Quintile,No,0.87974,2196,2471,0.86692,0.89257
2015,66 and older,1st Quintile,Yes,0.22030,152,718,0.18996,0.25063
2015,66 and older,1st Quintile,No,0.74907,566,718,0.71733,0.78080
2015,66 and older,2nd Quintile,Yes,0.23071,291,1272,0.20755,0.25387
2015,66 and older,2nd Quintile,No,0.74960,981,1272,0.72578,0.77342
2015,66 and older,3rd Quintile,Yes,0.26452,267,1039,0.23769,0.29136
2015,66 and older,3rd Quintile,No,0.71418,772,1039,0.68669,0.74166
2015,66 and older,4th Quintile,Yes,0.24216,217,875,0.21376,0.27057
2015,66 and older,4th Quintile,No,0.74224,658,875,0.71324,0.77124
2015,66 and older,5th Quintile,Yes,0.23365,207,921,0.20630,0.26099
2015,66 and older,5th Quintile,No,0.75738,714,921,0.72968,0.78508
2016,17-29 y.,1st Quintile,No,0.91737,1258,1258,0.90215,0.93259
2016,17-29 y.,2nd Quintile,No,0.88107,848,848,0.85927,0.90287
2016,17-29 y.,3rd Quintile,No,0.89227,684,684,0.86902,0.91552
2016,17-29 y.,4th Quintile,No,0.90941,567,567,0.88577,0.93306
2016,17-29 y.,5th Quintile,No,0.88902,415,415,0.85876,0.91928
2016,30-45 y.,1st Quintile,Yes,0.10566,103,1628,0.09072,0.12059
2016,30-45 y.,1st Quintile,No,0.89045,1525,1628,0.87527,0.90562
2016,30-45 y.,2nd Quintile,Yes,0.06693,65,1603,0.05469,0.07916
2016,30-45 y.,2nd Quintile,No,0.93113,1538,1603,0.91873,0.94353
2016,30-45 y.,3rd Quintile,Yes,0.03466,43,1391,0.02504,0.04427
2016,30-45 y.,3rd Quintile,No,0.96033,1348,1391,0.95007,0.97059
2016,30-45 y.,4th Quintile,Yes,0.03286,34,1353,0.02336,0.04236
2016,30-45 y.,4th Quintile,No,0.96598,1319,1353,0.95632,0.97565
2016,30-45 y.,5th Quintile,No,0.98394,1097,1097,0.97650,0.99138
2016,46-65 y.,1st Quintile,Yes,0.29485,316,1416,0.27110,0.31861
2016,46-65 y.,1st Quintile,No,0.70499,1100,1416,0.68123,0.72875
2016,46-65 y.,2nd Quintile,Yes,0.25160,272,1484,0.22951,0.27368
2016,46-65 y.,2nd Quintile,No,0.74592,1212,1484,0.72376,0.76808
2016,46-65 y.,3rd Quintile,Yes,0.18173,242,1528,0.16239,0.20108
2016,46-65 y.,3rd Quintile,No,0.81294,1286,1528,0.79338,0.83250
2016,46-65 y.,4th Quintile,Yes,0.13547,231,1823,0.11975,0.15118
2016,46-65 y.,4th Quintile,No,0.85256,1592,1823,0.83628,0.86884
2016,46-65 y.,5th Quintile,Yes,0.11791,238,2332,0.10482,0.13100
2016,46-65 y.,5th Quintile,No,0.87918,2094,2332,0.86595,0.89241
2016,66 and older,1st Quintile,Yes,0.27337,175,689,0.24007,0.30668
2016,66 and older,1st Quintile,No,0.71857,514,689,0.68496,0.75217
2016,66 and older,2nd Quintile,Yes,0.22159,268,1198,0.19806,0.24511
2016,66 and older,2nd Quintile,No,0.76931,930,1198,0.74545,0.79318
2016,66 and older,3rd Quintile,Yes,0.27176,267,1026,0.24452,0.29899
2016,66 and older,3rd Quintile,No,0.72278,759,1026,0.69538,0.75019
2016,66 and older,4th Quintile,Yes,0.24967,199,826,0.22013,0.27920
2016,66 and older,4th Quintile,No,0.73964,627,826,0.70970,0.76959
2016,66 and older,5th Quintile,Yes,0.21984,211,943,0.19339,0.24628
2016,66 and older,5th Quintile,No,0.75965,732,943,0.73236,0.78694
2017,17-29 y.,1st Quintile,Yes,0.02181,32,1199,0.01353,0.03008
2017,17-29 y.,1st Quintile,No,0.86937,1167,1199,0.85029,0.88845
2017,17-29 y.,2nd Quintile,No,0.87740,772,772,0.85425,0.90056
2017,17-29 y.,3rd Quintile,No,0.90776,663,663,0.88572,0.92981
2017,17-29 y.,4th Quintile,No,0.91141,577,577,0.88820,0.93461
2017,17-29 y.,5th Quintile,No,0.88931,407,407,0.85879,0.91983
2017,30-45 y.,1st Quintile,Yes,0.09245,98,1448,0.07752,0.10737
2017,30-45 y.,1st Quintile,No,0.87550,1350,1448,0.85849,0.89251
2017,30-45 y.,2nd Quintile,Yes,0.06390,50,1483,0.05144,0.07635
2017,30-45 y.,2nd Quintile,No,0.93417,1433,1483,0.92154,0.94679
2017,30-45 y.,3rd Quintile,Yes,0.03918,41,1230,0.02833,0.05003
2017,30-45 y.,3rd Quintile,No,0.95933,1189,1230,0.94829,0.97037
2017,30-45 y.,4th Quintile,Yes,0.03665,32,1146,0.02577,0.04754
2017,30-45 y.,4th Quintile,No,0.96334,1114,1146,0.95245,0.97422
2017,30-45 y.,5th Quintile,No,0.97638,970,970,0.96682,0.98594
2017,46-65 y.,1st Quintile,Yes,0.32608,334,1338,0.30095,0.35121
2017,46-65 y.,1st Quintile,No,0.66583,1004,1338,0.64054,0.69111
2017,46-65 y.,2nd Quintile,Yes,0.27107,254,1417,0.24792,0.29422
2017,46-65 y.,2nd Quintile,No,0.72798,1163,1417,0.70480,0.75116
2017,46-65 y.,3rd Quintile,Yes,0.16877,228,1477,0.14967,0.18788
2017,46-65 y.,3rd Quintile,No,0.83056,1249,1477,0.81142,0.84969
2017,46-65 y.,4th Quintile,Yes,0.12173,224,1772,0.10650,0.13696
2017,46-65 y.,4th Quintile,No,0.87264,1548,1772,0.85711,0.88817
2017,46-65 y.,5th Quintile,Yes,0.11039,224,2235,0.09739,0.12338
2017,46-65 y.,5th Quintile,No,0.88564,2011,2235,0.87244,0.89883
2017,66 and older,1st Quintile,Yes,0.25117,155,673,0.21838,0.28396
2017,66 and older,1st Quintile,No,0.73156,518,673,0.69805,0.76506
2017,66 and older,2nd Quintile,Yes,0.21218,262,1154,0.18858,0.23578
2017,66 and older,2nd Quintile,No,0.77899,892,1154,0.75504,0.80294
2017,66 and older,3rd Quintile,Yes,0.24901,250,1024,0.22251,0.27551
2017,66 and older,3rd Quintile,No,0.74541,774,1024,0.71871,0.77210
2017,66 and older,4th Quintile,Yes,0.23043,212,823,0.20164,0.25921
2017,66 and older,4th Quintile,No,0.76922,611,823,0.74042,0.79802
2017,66 and older,5th Quintile,Yes,0.20065,172,903,0.17451,0.22679
2017,66 and older,5th Quintile,No,0.79216,731,903,0.76568,0.81864
2018,17-29 y.,1st Quintile,Yes,0.02850,36,1236,0.01922,0.03778
2018,17-29 y.,1st Quintile,No,0.85608,1200,1236,0.83650,0.87566
2018,17-29 y.,2nd Quintile,No,0.88538,908,908,0.86465,0.90612
2018,17-29 y.,3rd Quintile,No,0.91120,746,746,0.89077,0.93162
2018,17-29 y.,4th Quintile,No,0.91583,598,598,0.89355,0.93810
2018,17-29 y.,5th Quintile,No,0.89106,465,465,0.86271,0.91941
2018,30-45 y.,1st Quintile,Yes,0.10895,102,1328,0.09219,0.12572
2018,30-45 y.,1st Quintile,No,0.84106,1226,1328,0.82139,0.86073
2018,30-45 y.,2nd Quintile,Yes,0.05101,69,1487,0.03983,0.06220
2018,30-45 y.,2nd Quintile,No,0.94503,1418,1487,0.93344,0.95662
2018,30-45 y.,3rd Quintile,Yes,0.03873,54,1294,0.02821,0.04925
2018,30-45 y.,3rd Quintile,No,0.95421,1240,1294,0.94281,0.96560
2018,30-45 y.,4th Quintile,Yes,0.04072,38,1193,0.02950,0.05194
