year,bula_h,pgisced97,ple0040,proportion,n,lower_confidence,upper_confidence
2006,Schleswig-Holstein,in school,Nein,0.0005029951072294114,27321,0.00023711833086009039,0.0007688718835987326
2006,Brandenburg,in school,Nein,0.0005029951072294114,27321,0.00023711833086009039,0.0007688718835987326
2006,Bayern,vocational + Abi,Ja,0.0005029951072294114,27321,0.00023711833086009039,0.0007688718835987326
2006,Hessen,inadequately,Nein,0.0005029951072294114,27321,0.00023711833086009039,0.0007688718835987326
2006,Thüringen,higher vocational,Ja,0.0005029951072294114,27321,0.00023711833086009039,0.0007688718835987326
2006,Mecklenburg-Vorpommern,in school,Nein,0.0005029951072294114,27321,0.00023711833086009039,0.0007688718835987326
2006,Nordrhein-Westfalen,inadequately,Ja,0.000457268279299465,27321,0.00020375892087479353,0.0007107776377241364
2006,Sachsen-Anhalt,-1,Nein,0.000457268279299465,27321,0.00020375892087479353,0.0007107776377241364
2006,Berlin,in school,Nein,0.000457268279299465,27321,0.00020375892087479353,0.0007107776377241364
2006,Hessen,higher vocational,Ja,0.000457268279299465,27321,0.00020375892087479353,0.0007107776377241364
2006,Schleswig-Holstein,-1,Nein,0.0004115414513695185,27321,0.00017103585602672332,0.0006520470467123137
2006,Schleswig-Holstein,general elemantary,Ja,0.0004115414513695185,27321,0.00017103585602672332,0.0006520470467123137
2006,Berlin,general elemantary,Ja,0.0004115414513695185,27321,0.00017103585602672332,0.0006520470467123137
2006,Sachsen,higher vocational,Ja,0.0004115414513695185,27321,0.00017103585602672332,0.0006520470467123137
2006,Hessen,vocational + Abi,Ja,0.000365814623439572,27321,0.00013905858722564155,0.0005925706596535024
2006,Sachsen-Anhalt,inadequately,Nein,0.000365814623439572,27321,0.00013905858722564155,0.0005925706596535024
2006,"Rheinland-Pfalz,Saarland",higher vocational,Ja,0.000365814623439572,27321,0.00013905858722564155,0.0005925706596535024
2006,Bayern,inadequately,Ja,0.000365814623439572,27321,0.00013905858722564155,0.0005925706596535024
2006,Brandenburg,general elemantary,Ja,0.000365814623439572,27321,0.00013905858722564155,0.0005925706596535024
2006,Mecklenburg-Vorpommern,higher vocational,Ja,0.000365814623439572,27321,0.00013905858722564155,0.0005925706596535024
2006,Hamburg,higher vocational,Ja,0.0003200877955096255,27321,0.00010797209473839192,0.000532203496280859
2006,Hamburg,in school,Nein,0.0003200877955096255,27321,0.00010797209473839192,0.000532203496280859
2006,Mecklenburg-Vorpommern,vocational + Abi,Nein,0.0003200877955096255,27321,0.00010797209473839192,0.000532203496280859
2006,Baden-Württemberg,vocational + Abi,Ja,0.0003200877955096255,27321,0.00010797209473839192,0.000532203496280859
2006,Bremen,higher vocational,Nein,0.0003200877955096255,27321,0.00010797209473839192,0.000532203496280859
2006,Thüringen,in school,Nein,0.000274360967579679,27321,7.797549700243173e-05,0.0004707464381569263
2006,Niedersachsen,vocational + Abi,Ja,0.000274360967579679,27321,7.797549700243173e-05,0.0004707464381569263
2006,Schleswig-Holstein,higher vocational,Ja,0.000274360967579679,27321,7.797549700243173e-05,0.0004707464381569263
2006,Mecklenburg-Vorpommern,-1,Nein,0.000274360967579679,27321,7.797549700243173e-05,0.0004707464381569263
2006,Hamburg,higher education,Ja,0.000274360967579679,27321,7.797549700243173e-05,0.0004707464381569263
2006,Hamburg,-1,Nein,0.000274360967579679,27321,7.797549700243173e-05,0.0004707464381569263
2006,Thüringen,general elemantary,Ja,0.000274360967579679,27321,7.797549700243173e-05,0.0004707464381569263
2006,Berlin,inadequately,Nein,0.0002286341396497325,27321,4.9355452740274664e-05,0.0004079128265591903
2006,Schleswig-Holstein,vocational + Abi,Ja,0.0002286341396497325,27321,4.9355452740274664e-05,0.0004079128265591903
2006,Mecklenburg-Vorpommern,inadequately,Nein,0.0002286341396497325,27321,4.9355452740274664e-05,0.0004079128265591903
2006,Nordrhein-Westfalen,-1,Ja,0.000182907311719786,27321,2.255191239669137e-05,0.0003432627110428806
2006,Mecklenburg-Vorpommern,general elemantary,Ja,0.000182907311719786,27321,2.255191239669137e-05,0.0003432627110428806
2006,Bremen,general elemantary,Ja,0.000182907311719786,27321,2.255191239669137e-05,0.0003432627110428806
2006,Schleswig-Holstein,inadequately,Nein,0.000182907311719786,27321,2.255191239669137e-05,0.0003432627110428806
2006,Bremen,in school,Nein,0.000182907311719786,27321,2.255191239669137e-05,0.0003432627110428806
2006,Niedersachsen,inadequately,Ja,0.000182907311719786,27321,2.255191239669137e-05,0.0003432627110428806
2006,Brandenburg,vocational + Abi,Ja,0.0001371804837898395,27321,-1.6945412870837868e-06,0.0002760555088667628
2006,Bremen,-1,Nein,0.0001371804837898395,27321,-1.6945412870837868e-06,0.0002760555088667628
2006,Thüringen,inadequately,Nein,0.0001371804837898395,27321,-1.6945412870837868e-06,0.0002760555088667628
2006,Sachsen,-1,Ja,0.0001371804837898395,27321,-1.6945412870837868e-06,0.0002760555088667628
2006,Sachsen-Anhalt,vocational + Abi,Ja,0.0001371804837898395,27321,-1.6945412870837868e-06,0.0002760555088667628
2006,"Rheinland-Pfalz,Saarland",inadequately,Ja,0.0001371804837898395,27321,-1.6945412870837868e-06,0.0002760555088667628
2006,"Rheinland-Pfalz,Saarland",vocational + Abi,Ja,0.0001371804837898395,27321,-1.6945412870837868e-06,0.0002760555088667628
2006,Bayern,-1,Ja,0.0001371804837898395,27321,-1.6945412870837868e-06,0.0002760555088667628
2006,Sachsen-Anhalt,general elemantary,Ja,0.0001371804837898395,27321,-1.6945412870837868e-06,0.0002760555088667628
2006,Schleswig-Holstein,-1,Ja,0.0001371804837898395,27321,-1.6945412870837868e-06,0.0002760555088667628
2006,Baden-Württemberg,in school,Ja,9.1453655859893e-05,27321,-2.1939920122700425e-05,0.00020484723184248642
2006,Berlin,inadequately,Ja,9.1453655859893e-05,27321,-2.1939920122700425e-05,0.00020484723184248642
2006,Hamburg,general elemantary,Ja,9.1453655859893e-05,27321,-2.1939920122700425e-05,0.00020484723184248642
2006,Sachsen,vocational + Abi,Ja,9.1453655859893e-05,27321,-2.1939920122700425e-05,0.00020484723184248642
2006,Brandenburg,inadequately,Nein,9.1453655859893e-05,27321,-2.1939920122700425e-05,0.00020484723184248642
2006,"Rheinland-Pfalz,Saarland",-1,Ja,9.1453655859893e-05,27321,-2.1939920122700425e-05,0.00020484723184248642
2006,Berlin,vocational + Abi,Ja,9.1453655859893e-05,27321,-2.1939920122700425e-05,0.00020484723184248642
2006,Schleswig-Holstein,inadequately,Ja,9.1453655859893e-05,27321,-2.1939920122700425e-05,0.00020484723184248642
2006,Sachsen,inadequately,Nein,9.1453655859893e-05,27321,-2.1939920122700425e-05,0.00020484723184248642
2006,Hamburg,inadequately,Nein,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2006,Hessen,inadequately,Ja,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2006,Niedersachsen,in school,Ja,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2006,Niedersachsen,-1,Ja,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2006,Hamburg,vocational + Abi,Ja,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2006,Bremen,higher education,Ja,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2006,Hessen,in school,Ja,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2006,Bremen,higher vocational,Ja,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2006,Brandenburg,-1,Ja,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2006,Baden-Württemberg,-1,Ja,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2006,Sachsen,inadequately,Ja,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2006,Sachsen-Anhalt,-1,Ja,4.57268279299465e-05,27321,-3.445637195682218e-05,0.00012591002781671518
2007,Nordrhein-Westfalen,middle vocational,Nein,0.08288835545975604,25385,0.07949659359483696,0.08628011732467511
2007,Bayern,middle vocational,Nein,0.06628129133395386,25385,0.06322094203495371,0.069341640632954
2007,Baden-Württemberg,middle vocational,Nein,0.049968157546661444,25385,0.04728785859481645,0.05264845649850644
2007,Niedersachsen,middle vocational,Nein,0.04075834027335522,25385,0.038325913646800144,0.04319076689991029
2007,Nordrhein-Westfalen,higher education,Nein,0.037329152990741195,25385,0.03499714268465619,0.0396611632968262
2007,Sachsen,middle vocational,Nein,0.035761524518689074,25385,0.03347714778511749,0.03804590125226066
2007,Hessen,middle vocational,Nein,0.026453730465879587,25385,0.024479539100415525,0.02842792183134365
2007,"Rheinland-Pfalz,Saarland",middle vocational,Nein,0.025718904619605153,25385,0.023771591188629797,0.027666218050580508
2007,Bayern,higher education,Nein,0.025375985891343752,25385,0.023441357737767586,0.02731061404491992
2007,Thüringen,middle vocational,Nein,0.023759369029539998,25385,0.021885827266045984,0.025632910793034012
2007,Baden-Württemberg,higher education,Nein,0.021750845049723216,25385,0.019956399455639588,0.023545290643806845
2007,Nordrhein-Westfalen,general elemantary,Nein,0.021065007593200413,25385,0.01929846048208823,0.022831554704312595
2007,Sachsen-Anhalt,middle vocational,Nein,0.018664576495370597,25385,0.016999687450867988,0.020329465539873207
2007,Brandenburg,middle vocational,Nein,0.016949982854063586,25385,0.015362021508121567,0.018537944200005603
2007,Sachsen,higher education,Nein,0.01690099446431196,25385,0.015315290011874814,0.018486698916749103
2007,Nordrhein-Westfalen,middle vocational,Ja,0.015725273110272865,25385,0.01419480335057741,0.01725574286996832
2007,Hessen,higher education,Nein,0.014647528535737031,25385,0.013169627107021742,0.01612542996445232
2007,Nordrhein-Westfalen,vocational + Abi,Nein,0.014451574976730514,25385,0.012983446502634326,0.015919703450826703
2007,Niedersachsen,higher education,Nein,0.014353598197227257,25385,0.01289038216737217,0.015816814227082344
2007,Baden-Württemberg,general elemantary,Nein,0.013961691079214225,25385,0.012518302070679823,0.015405080087748628
2007,Bayern,general elemantary,Nein,0.01381472590995934,25385,0.012378846788998967,0.015250605030919713
2007,Schleswig-Holstein,middle vocational,Nein,0.013667760740704454,25385,0.01223943328076003,0.015096088200648877
2007,Berlin,middle vocational,Nein,0.012687992945671876,25385,0.011311128577232134,0.014064857314111619
2007,Nordrhein-Westfalen,higher vocational,Nein,0.011806201930142556,25385,0.010477450781530902,0.01313495307875421
2007,Berlin,higher education,Nein,0.011708225150639299,25385,0.010384933383211666,0.013031516918066931
2007,Brandenburg,higher education,Nein,0.010875422524861608,25385,0.009599524240274835,0.012151320809448382
2007,Mecklenburg-Vorpommern,middle vocational,Nein,0.010875422524861608,25385,0.009599524240274835,0.012151320809448382
2007,Bayern,middle vocational,Ja,0.010189585068338804,25385,0.008954144817007575,0.011425025319670034
2007,Sachsen-Anhalt,higher education,Nein,0.010140596678587174,25385,0.008908099314960958,0.011373094042213391
2007,Bayern,higher vocational,Nein,0.009503747611815999,25385,0.008310195589384357,0.010697299634247641
2007,Niedersachsen,general elemantary,Nein,0.009356782442561114,25385,0.008172407014621992,0.010541157870500235
2007,Baden-Württemberg,higher vocational,Nein,0.00818106108852202,25385,0.007072936724362164,0.009289185452681875
2007,Thüringen,higher education,Nein,0.007985107529515504,25385,0.006890226407034203,0.009079988651996804
2007,"Rheinland-Pfalz,Saarland",higher education,Nein,0.007887130750012248,25385,0.006798933687356427,0.008975327812668068
2007,Baden-Württemberg,middle vocational,Ja,0.007642188801254102,25385,0.006570890256072593,0.008713487346435612
2007,"Rheinland-Pfalz,Saarland",general elemantary,Nein,0.0072992700729927005,25385,0.006252102043562384,0.008346438102423017
2007,Bayern,vocational + Abi,Nein,0.006858374565228041,25385,0.005843099594121591,0.00787364953633449
2007,Baden-Württemberg,vocational + Abi,Nein,0.00646646744721501,25385,0.005480432517043459,0.007452502377386561
2007,Niedersachsen,middle vocational,Ja,0.006270513888208495,25385,0.005299438062546602,0.007241589713870388
2007,Sachsen,higher vocational,Nein,0.005976583549698721,25385,0.005028400269991773,0.00692476682940567
2007,Mecklenburg-Vorpommern,higher education,Nein,0.005780629990692206,25385,0.004848028332306458,0.006713231649077954
2007,Hessen,middle vocational,Ja,0.005584676431685691,25385,0.004667927527792989,0.006501425335578393
2007,Hessen,general elemantary,Nein,0.005584676431685691,25385,0.004667927527792989,0.006501425335578393
2007,Niedersachsen,vocational + Abi,Nein,0.005535688041934062,25385,0.004622946341461129,0.006448429742406995
2007,Hamburg,middle vocational,Nein,0.00519276931367266,25385,0.004308597901169671,0.0060769407261756486
2007,Niedersachsen,higher vocational,Nein,0.004996815754666144,25385,0.004129401827511428,0.00586422968182086
2007,Hessen,vocational + Abi,Nein,0.004800862195659629,25385,0.003950542765320062,0.005651181625999195
2007,Schleswig-Holstein,higher education,Nein,0.004653897026404742,25385,0.003816632034728164,0.00549116201808132
2007,"Rheinland-Pfalz,Saarland",higher vocational,Nein,0.0042619899083917116,25385,0.0034605956273889246,0.005063384189394499
2007,Sachsen,middle vocational,Ja,0.004164013128888453,25385,0.0033718448627552094,0.004956181395021696
2007,"Rheinland-Pfalz,Saarland",middle vocational,Ja,0.004017047959633567,25385,0.0032389272964050446,0.00479516862286209
2007,Nordrhein-Westfalen,general elemantary,Ja,0.003968059569881938,25385,0.0031946790800516387,0.004741440059712237
2007,Sachsen,general elemantary,Nein,0.003919071180130309,25385,0.003150460569223753,0.0046876817910368644
2007,Nordrhein-Westfalen,higher education,Ja,0.0038700827903786804,25385,0.0031062723204405016,0.004633893260316859
2007,Hessen,higher vocational,Nein,0.0037231176211237936,25385,0.0029738949811825626,0.004472340261065025
2007,Brandenburg,middle vocational,Ja,0.003527164062117278,25385,0.002797852581706151,0.004256475542528405
2007,Hamburg,higher education,Nein,0.0034291872826140205,25385,0.002710041113233152,0.004148333451994889
2007,Nordrhein-Westfalen,in school,Nein,0.0033801988928623917,25385,0.002666190411025805,0.004094207374698978
2007,Sachsen-Anhalt,higher vocational,Nein,0.003331210503110763,25385,0.0026223774586108363,0.0040400435476106895
2007,Thüringen,middle vocational,Ja,0.003233233723607505,25385,0.0025348681663389322,0.003931599280876078
2007,Nordrhein-Westfalen,-1,Nein,0.003233233723607505,25385,0.0025348681663389322,0.003931599280876078
2007,Baden-Württemberg,in school,Nein,0.0029882917748493606,25385,0.0023168179058066203,0.003659765643892101
2007,Bremen,middle vocational,Nein,0.002939303385097732,25385,0.002273339783407687,0.0036052669867877767
2007,Bayern,higher education,Ja,0.0027923382158428454,25385,0.0021431893526932186,0.0034414870789924723
2007,Thüringen,general elemantary,Nein,0.0026943614363395874,25385,0.0020566715169937568,0.003332051355685418
2007,Nordrhein-Westfalen,inadequately,Nein,0.0026943614363395874,25385,0.0020566715169937568,0.003332051355685418
2007,Brandenburg,general elemantary,Nein,0.0026453730465879587,25385,0.0020134913827851006,0.0032772547103908168
2007,Thüringen,higher vocational,Nein,0.0026453730465879587,25385,0.0020134913827851006,0.0032772547103908168
2007,Schleswig-Holstein,middle vocational,Ja,0.00259638465683633,25385,0.001970365715823934,0.003222403597848726
2007,Sachsen,vocational + Abi,Nein,0.00259638465683633,25385,0.001970365715823934,0.003222403597848726
2007,Brandenburg,higher vocational,Nein,0.00259638465683633,25385,0.001970365715823934,0.003222403597848726
2007,Schleswig-Holstein,general elemantary,Nein,0.002547396267084701,25385,0.0019272960609862566,0.0031674964731831456
2007,Baden-Württemberg,general elemantary,Ja,0.002498407877333072,25385,0.0018842840377523056,0.003112531716913838
2007,Nordrhein-Westfalen,higher vocational,Ja,0.002498407877333072,25385,0.0018842840377523056,0.003112531716913838
2007,"Rheinland-Pfalz,Saarland",vocational + Abi,Nein,0.002498407877333072,25385,0.0018842840377523056,0.003112531716913838
2007,Baden-Württemberg,-1,Nein,0.002449419487581443,25385,0.0018413313453515935,0.0030575076298112926
2007,Sachsen-Anhalt,middle vocational,Ja,0.0024004310978298143,25385,0.001798439768373389,0.0030024224272862396
2007,Berlin,general elemantary,Nein,0.0023514427080781855,25385,0.001755611182895171,0.0029472742332612
2007,Sachsen-Anhalt,general elemantary,Nein,0.0023514427080781855,25385,0.001755611182895171,0.0029472742332612
2007,Bayern,general elemantary,Ja,0.0022044775388232987,25385,0.0016275236539834868,0.0027814314236631107
2007,Schleswig-Holstein,higher vocational,Nein,0.00215548914907167,25385,0.0015849678738705567,0.002726010424272783
2007,Berlin,higher vocational,Nein,0.002106500759320041,25385,0.0015424860969898006,0.0026705154216502816
2007,Baden-Württemberg,higher education,Ja,0.0020575123695684124,25385,0.0015000809147410728,0.002614943824395752
2007,Berlin,middle vocational,Ja,0.0020575123695684124,25385,0.0015000809147410728,0.002614943824395752
2007,Bayern,-1,Nein,0.001763582031058639,25385,0.001247424789186272,0.002279739272931006
2007,Bayern,higher vocational,Ja,0.0017145936413070103,25385,0.0012056432494887289,0.0022235440331252916
2007,Sachsen,higher education,Ja,0.0016656052515553815,25385,0.001163965960861647,0.002167244542249116
2007,Berlin,vocational + Abi,Nein,0.0016656052515553815,25385,0.001163965960861647,0.002167244542249116
2007,Niedersachsen,general elemantary,Ja,0.0016656052515553815,25385,0.001163965960861647,0.002167244542249116
2007,Mecklenburg-Vorpommern,middle vocational,Ja,0.0016656052515553815,25385,0.001163965960861647,0.002167244542249116
2007,Bayern,in school,Nein,0.0016656052515553815,25385,0.001163965960861647,0.002167244542249116
2007,Mecklenburg-Vorpommern,higher vocational,Nein,0.0016166168618037525,25385,0.0011223975499143027,0.0021108361736932022
2007,Bremen,higher education,Nein,0.0016166168618037525,25385,0.0011223975499143027,0.0021108361736932022
2007,Nordrhein-Westfalen,vocational + Abi,Ja,0.0015676284720521237,25385,0.001080942996449772,0.0020543139476544756
2007,Hessen,general elemantary,Ja,0.0015676284720521237,25385,0.001080942996449772,0.0020543139476544756
2007,Mecklenburg-Vorpommern,general elemantary,Nein,0.001469651692548866,25385,0.000998397386551549,0.0019409059985461827
2007,Schleswig-Holstein,vocational + Abi,Nein,0.001469651692548866,25385,0.000998397386551549,0.0019409059985461827
2007,Brandenburg,vocational + Abi,Nein,0.001469651692548866,25385,0.000998397386551549,0.0019409059985461827
2007,Hessen,higher education,Ja,0.001469651692548866,25385,0.000998397386551549,0.0019409059985461827
2007,"Rheinland-Pfalz,Saarland",general elemantary,Ja,0.0014206633027972371,25385,0.0009573184358116063,0.0018840081697828678
2007,Niedersachsen,-1,Nein,0.0014206633027972371,25385,0.0009573184358116063,0.0018840081697828678
2007,Sachsen-Anhalt,vocational + Abi,Nein,0.0014206633027972371,25385,0.0009573184358116063,0.0018840081697828678
2007,Hessen,-1,Nein,0.0013226865232939793,25385,0.0008755825349793104,0.0017697905116086483
2007,Thüringen,vocational + Abi,Nein,0.0013226865232939793,25385,0.0008755825349793104,0.0017697905116086483
2007,Niedersachsen,in school,Nein,0.0013226865232939793,25385,0.0008755825349793104,0.0017697905116086483
2007,Brandenburg,higher education,Ja,0.0012736981335423505,25385,0.0008349412052427327,0.0017124550618419685
2007,Berlin,higher education,Ja,0.0012736981335423505,25385,0.0008349412052427327,0.0017124550618419685
2007,Hessen,in school,Nein,0.0012247097437907215,25385,0.0007944626269659994,0.0016549568606154437
2007,Baden-Württemberg,inadequately,Nein,0.0012247097437907215,25385,0.0007944626269659994,0.0016549568606154437
2007,Hamburg,general elemantary,Nein,0.0012247097437907215,25385,0.0007944626269659994,0.0016549568606154437
2007,Sachsen-Anhalt,in school,Nein,0.001126732964287464,25385,0.0007140341864006867,0.0015394317421742413
2007,Hamburg,vocational + Abi,Nein,0.001077744574535835,25385,0.0006741073096587886,0.0014813818394128814
2007,Bayern,inadequately,Nein,0.0010287561847842062,25385,0.0006343895082423818,0.0014231228613260307
2007,Niedersachsen,inadequately,Nein,0.0010287561847842062,25385,0.0006343895082423818,0.0014231228613260307
2007,"Rheinland-Pfalz,Saarland",higher education,Ja,0.0010287561847842062,25385,0.0006343895082423818,0.0014231228613260307
2007,Hamburg,middle vocational,Ja,0.0009797677950325772,25385,0.000594895890138361,0.0013646396999267933
2007,Niedersachsen,higher education,Ja,0.0009797677950325772,25385,0.000594895890138361,0.0013646396999267933
2007,Thüringen,higher education,Ja,0.0009307794052809484,25385,0.0005556434773452211,0.0013059153332166758
2007,Hamburg,higher vocational,Nein,0.0009307794052809484,25385,0.0005556434773452211,0.0013059153332166758
2007,Sachsen-Anhalt,higher education,Ja,0.0008817910155293195,25385,0.0005166515636475305,0.0012469304674111086
2007,Baden-Württemberg,higher vocational,Ja,0.0008817910155293195,25385,0.0005166515636475305,0.0012469304674111086
2007,Sachsen,in school,Nein,0.0008817910155293195,25385,0.0005166515636475305,0.0012469304674111086
2007,Mecklenburg-Vorpommern,higher education,Ja,0.0008328026257776907,25385,0.00047794216326614894,0.0011876630882892325
2007,"Rheinland-Pfalz,Saarland",-1,Nein,0.0007838142360260618,25385,0.0004395405802980713,0.0011280878917540524
2007,"Rheinland-Pfalz,Saarland",in school,Nein,0.0007838142360260618,25385,0.0004395405802980713,0.0011280878917540524
2007,Sachsen,-1,Nein,0.0007838142360260618,25385,0.0004395405802980713,0.0011280878917540524
2007,Thüringen,-1,Nein,0.000734825846274433,25385,0.0004014761412441714,0.0010681755513046944
2007,Brandenburg,in school,Nein,0.000734825846274433,25385,0.0004014761412441714,0.0010681755513046944
2007,Berlin,higher vocational,Ja,0.0006858374565228041,25385,0.00036378315162959593,0.0010078917614160122
2007,Sachsen-Anhalt,higher vocational,Ja,0.0006858374565228041,25385,0.00036378315162959593,0.0010078917614160122
2007,Sachsen,general elemantary,Ja,0.0006858374565228041,25385,0.00036378315162959593,0.0010078917614160122
2007,Brandenburg,-1,Nein,0.0006858374565228041,25385,0.00036378315162959593,0.0010078917614160122
2007,Schleswig-Holstein,higher education,Ja,0.0006368490667711753,25385,0.0003265021666774732,0.0009471959668648773
2007,Niedersachsen,higher vocational,Ja,0.0006368490667711753,25385,0.0003265021666774732,0.0009471959668648773
2007,Baden-Württemberg,inadequately,Ja,0.0006368490667711753,25385,0.0003265021666774732,0.0009471959668648773
2007,Mecklenburg-Vorpommern,-1,Nein,0.0006368490667711753,25385,0.0003265021666774732,0.0009471959668648773
2007,Bremen,general elemantary,Nein,0.0005878606770195464,25385,0.0002896817120734408,0.000886039641965652
2007,Nordrhein-Westfalen,inadequately,Ja,0.0005878606770195464,25385,0.0002896817120734408,0.000886039641965652
2007,Bayern,vocational + Abi,Ja,0.0005878606770195464,25385,0.0002896817120734408,0.000886039641965652
2007,Brandenburg,higher vocational,Ja,0.0005878606770195464,25385,0.0002896817120734408,0.000886039641965652
2007,"Rheinland-Pfalz,Saarland",inadequately,Nein,0.0005878606770195464,25385,0.0002896817120734408,0.000886039641965652
2007,Berlin,in school,Nein,0.0005878606770195464,25385,0.0002896817120734408,0.000886039641965652
2007,"Rheinland-Pfalz,Saarland",higher vocational,Ja,0.0005878606770195464,25385,0.0002896817120734408,0.000886039641965652
2007,Bremen,vocational + Abi,Nein,0.0005388722872679175,25385,0.00025338066652235314,0.0008243639080134818
2007,Schleswig-Holstein,general elemantary,Ja,0.0005388722872679175,25385,0.00025338066652235314,0.0008243639080134818
2007,Berlin,-1,Nein,0.0005388722872679175,25385,0.00025338066652235314,0.0008243639080134818
2007,Bremen,middle vocational,Ja,0.0005388722872679175,25385,0.00025338066652235314,0.0008243639080134818
2007,Baden-Württemberg,vocational + Abi,Ja,0.0005388722872679175,25385,0.00025338066652235314,0.0008243639080134818
2007,Schleswig-Holstein,in school,Nein,0.0004898838975162886,25385,0.00021767164662267962,0.0007620961484098975
2007,Sachsen-Anhalt,-1,Nein,0.0004898838975162886,25385,0.00021767164662267962,0.0007620961484098975
2007,Mecklenburg-Vorpommern,in school,Nein,0.0004898838975162886,25385,0.00021767164662267962,0.0007620961484098975
2007,Mecklenburg-Vorpommern,vocational + Abi,Nein,0.0004898838975162886,25385,0.00021767164662267962,0.0007620961484098975
2007,Mecklenburg-Vorpommern,higher vocational,Ja,0.0004898838975162886,25385,0.00021767164662267962,0.0007620961484098975
2007,Hessen,vocational + Abi,Ja,0.00044089550776465976,25385,0.0001826459633347831,0.0006991450521945364
2007,Brandenburg,general elemantary,Ja,0.00044089550776465976,25385,0.0001826459633347831,0.0006991450521945364
2007,Berlin,general elemantary,Ja,0.00044089550776465976,25385,0.0001826459633347831,0.0006991450521945364
2007,Thüringen,in school,Nein,0.0003919071180130309,25385,0.0001484211461359014,0.0006353930898901605
2007,Hessen,higher vocational,Ja,0.0003919071180130309,25385,0.0001484211461359014,0.0006353930898901605
2007,Hessen,inadequately,Nein,0.0003919071180130309,25385,0.0001484211461359014,0.0006353930898901605
2007,Sachsen-Anhalt,inadequately,Nein,0.0003919071180130309,25385,0.0001484211461359014,0.0006353930898901605
2007,Sachsen,higher vocational,Ja,0.0003919071180130309,25385,0.0001484211461359014,0.0006353930898901605
2007,Niedersachsen,vocational + Abi,Ja,0.00034291872826140203,25385,0.00011515287602560377,0.0005706845804972003
2007,Hamburg,higher education,Ja,0.00034291872826140203,25385,0.00011515287602560377,0.0005706845804972003
2007,Hamburg,higher vocational,Ja,0.0002939303385097732,25385,8.30549676636585e-05,0.0005048057093558879
2007,Bremen,higher vocational,Nein,0.0002939303385097732,25385,8.30549676636585e-05,0.0005048057093558879
2007,Mecklenburg-Vorpommern,inadequately,Nein,0.0002939303385097732,25385,8.30549676636585e-05,0.0005048057093558879
2007,Thüringen,higher vocational,Ja,0.0002939303385097732,25385,8.30549676636585e-05,0.0005048057093558879
2007,Hamburg,in school,Nein,0.0002939303385097732,25385,8.30549676636585e-05,0.0005048057093558879
2007,Thüringen,general elemantary,Ja,0.0002939303385097732,25385,8.30549676636585e-05,0.0005048057093558879
2007,Berlin,inadequately,Nein,0.0002449419487581443,25385,5.243523652371073e-05,0.00043744866099257784
2007,Schleswig-Holstein,-1,Nein,0.0002449419487581443,25385,5.243523652371073e-05,0.00043744866099257784
2007,Schleswig-Holstein,vocational + Abi,Ja,0.0002449419487581443,25385,5.243523652371073e-05,0.00043744866099257784
2007,Nordrhein-Westfalen,-1,Ja,0.0002449419487581443,25385,5.243523652371073e-05,0.00043744866099257784
2007,Sachsen-Anhalt,general elemantary,Ja,0.0002449419487581443,25385,5.243523652371073e-05,0.00043744866099257784
2007,Schleswig-Holstein,higher vocational,Ja,0.0002449419487581443,25385,5.243523652371073e-05,0.00043744866099257784
2007,Hamburg,-1,Nein,0.00019595355900651546,25385,2.3766102662641886e-05,0.00036814101535038903
2007,Sachsen-Anhalt,vocational + Abi,Ja,0.00019595355900651546,25385,2.3766102662641886e-05,0.00036814101535038903
2007,Niedersachsen,inadequately,Ja,0.00019595355900651546,25385,2.3766102662641886e-05,0.00036814101535038903
2007,Bremen,-1,Nein,0.00019595355900651546,25385,2.3766102662641886e-05,0.00036814101535038903
2007,"Rheinland-Pfalz,Saarland",inadequately,Ja,0.0001469651692548866,25385,-2.1571953658283054e-06,0.0002960875338756015
2007,Sachsen,inadequately,Nein,0.0001469651692548866,25385,-2.1571953658283054e-06,0.0002960875338756015
2007,Mecklenburg-Vorpommern,general elemantary,Ja,0.0001469651692548866,25385,-2.1571953658283054e-06,0.0002960875338756015
2007,"Rheinland-Pfalz,Saarland",vocational + Abi,Ja,0.0001469651692548866,25385,-2.1571953658283054e-06,0.0002960875338756015
2007,Schleswig-Holstein,inadequately,Nein,0.0001469651692548866,25385,-2.1571953658283054e-06,0.0002960875338756015
2007,Schleswig-Holstein,inadequately,Ja,0.0001469651692548866,25385,-2.1571953658283054e-06,0.0002960875338756015
2007,Schleswig-Holstein,-1,Ja,0.0001469651692548866,25385,-2.1571953658283054e-06,0.0002960875338756015
2007,Bayern,-1,Ja,0.0001469651692548866,25385,-2.1571953658283054e-06,0.0002960875338756015
