year,bula_h,sex,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Saxony,female,No,0.76461,885,967,0.73785,0.79136
2011,Saxony-Anhalt,male,Yes,0.11764,63,492,0.08914,0.14614
2011,Saxony-Anhalt,male,No,0.72797,429,492,0.68861,0.76734
2011,Saxony-Anhalt,female,Yes,0.11794,62,602,0.09215,0.14373
2011,Saxony-Anhalt,female,No,0.74258,540,602,0.70762,0.77753
2011,Thuringa,male,Yes,0.12613,65,503,0.09708,0.15517
2011,Thuringa,male,No,0.73241,438,503,0.69368,0.77113
2011,Thuringa,female,Yes,0.10658,65,601,0.08189,0.13127
2011,Thuringa,female,No,0.78182,536,601,0.74878,0.81487
2012,Schleswig-Holstein,male,Yes,0.11351,54,443,0.08394,0.14309
2012,Schleswig-Holstein,male,No,0.73330,389,443,0.69207,0.77452
2012,Schleswig-Holstein,female,Yes,0.11673,61,538,0.08958,0.14389
2012,Schleswig-Holstein,female,No,0.71042,477,538,0.67206,0.74878
2012,Hamburg,male,No,0.75567,175,175,0.69183,0.81952
2012,Hamburg,female,No,0.73450,215,215,0.67533,0.79366
2012,Lower Saxony,male,Yes,0.14173,159,1164,0.12169,0.16178
2012,Lower Saxony,male,No,0.67623,1005,1164,0.64933,0.70312
2012,Lower Saxony,female,Yes,0.11785,150,1391,0.10090,0.13480
2012,Lower Saxony,female,No,0.72155,1241,1391,0.69799,0.74512
2012,Bremen,male,No,0.69725,73,73,0.59113,0.80338
2012,Bremen,female,No,0.86525,107,107,0.80024,0.93025
2012,North Rhine-Westphalia,male,Yes,0.12964,358,2510,0.11649,0.14278
2012,North Rhine-Westphalia,male,No,0.69814,2152,2510,0.68018,0.71610
2012,North Rhine-Westphalia,female,Yes,0.11443,310,3008,0.10305,0.12580
2012,North Rhine-Westphalia,female,No,0.71957,2698,3008,0.70351,0.73563
2012,Hesse,male,Yes,0.13699,140,850,0.11387,0.16012
2012,Hesse,male,No,0.66542,710,850,0.63368,0.69716
2012,Hesse,female,Yes,0.12103,117,1047,0.10126,0.14080
2012,Hesse,female,No,0.69186,930,1047,0.66387,0.71984
2012,"Rhineland-Palatinate, Saarland",male,Yes,0.12121,90,706,0.09712,0.14531
2012,"Rhineland-Palatinate, Saarland",male,No,0.70337,616,706,0.66965,0.73709
2012,"Rhineland-Palatinate, Saarland",female,Yes,0.08647,83,859,0.06766,0.10528
2012,"Rhineland-Palatinate, Saarland",female,No,0.74838,776,859,0.71934,0.77742
2012,Baden-Wuerttemberg,male,Yes,0.09698,172,1532,0.08215,0.11180
2012,Baden-Wuerttemberg,male,No,0.70652,1360,1532,0.68371,0.72933
2012,Baden-Wuerttemberg,female,Yes,0.10556,170,1797,0.09135,0.11977
2012,Baden-Wuerttemberg,female,No,0.73281,1627,1797,0.71235,0.75328
2012,Bavaria,male,Yes,0.12927,253,1964,0.11443,0.14411
2012,Bavaria,male,No,0.70311,1711,1964,0.68289,0.72332
2012,Bavaria,female,Yes,0.09920,227,2377,0.08718,0.11122
2012,Bavaria,female,No,0.74415,2150,2377,0.72660,0.76169
2012,Berlin,male,Yes,0.16769,75,461,0.13355,0.20183
2012,Berlin,male,No,0.68045,386,461,0.63783,0.72306
2012,Berlin,female,Yes,0.16270,86,576,0.13253,0.19287
2012,Berlin,female,No,0.68659,490,576,0.64867,0.72451
2012,Brandenburg,male,Yes,0.11187,73,496,0.08410,0.13964
2012,Brandenburg,male,No,0.72852,423,496,0.68934,0.76770
2012,Brandenburg,female,Yes,0.11196,64,598,0.08666,0.13725
2012,Brandenburg,female,No,0.76385,534,598,0.72978,0.79792
2012,Mecklenburg-Western Pomerania,male,Yes,0.18496,45,287,0.13997,0.22996
2012,Mecklenburg-Western Pomerania,male,No,0.67709,242,287,0.62290,0.73128
2012,Mecklenburg-Western Pomerania,female,Yes,0.12488,36,352,0.09030,0.15947
2012,Mecklenburg-Western Pomerania,female,No,0.73680,316,352,0.69073,0.78287
2012,Saxony,male,Yes,0.11511,107,868,0.09386,0.13635
2012,Saxony,male,No,0.74118,761,868,0.71202,0.77033
2012,Saxony,female,Yes,0.11116,102,970,0.09137,0.13095
2012,Saxony,female,No,0.73911,868,970,0.71146,0.76676
2012,Saxony-Anhalt,male,Yes,0.13920,62,463,0.10763,0.17076
2012,Saxony-Anhalt,male,No,0.70753,401,463,0.66605,0.74901
2012,Saxony-Anhalt,female,Yes,0.11152,55,569,0.08564,0.13741
2012,Saxony-Anhalt,female,No,0.75975,514,569,0.72462,0.79489
2012,Thuringa,male,Yes,0.13732,75,488,0.10675,0.16789
2012,Thuringa,male,No,0.71498,413,488,0.67488,0.75507
2012,Thuringa,female,Yes,0.10894,67,588,0.08374,0.13415
2012,Thuringa,female,No,0.77449,521,588,0.74068,0.80830
2013,Schleswig-Holstein,male,Yes,0.11668,57,486,0.08811,0.14525
2013,Schleswig-Holstein,male,No,0.71509,429,486,0.67492,0.75526
2013,Schleswig-Holstein,female,Yes,0.12531,61,591,0.09860,0.15203
2013,Schleswig-Holstein,female,No,0.71288,530,591,0.67638,0.74939
2013,Hamburg,male,No,0.79265,230,230,0.74014,0.84516
2013,Hamburg,female,No,0.73112,286,286,0.67964,0.78259
2013,Lower Saxony,male,Yes,0.13413,162,1328,0.11580,0.15247
2013,Lower Saxony,male,No,0.69150,1166,1328,0.66665,0.71636
2013,Lower Saxony,female,Yes,0.12516,157,1567,0.10877,0.14155
2013,Lower Saxony,female,No,0.73214,1410,1567,0.71020,0.75407
2013,Bremen,male,No,0.72477,98,98,0.63589,0.81366
2013,Bremen,female,No,0.79143,129,129,0.72104,0.86181
2013,North Rhine-Westphalia,male,Yes,0.12465,351,2927,0.11268,0.13662
2013,North Rhine-Westphalia,male,No,0.69256,2576,2927,0.67584,0.70928
2013,North Rhine-Westphalia,female,Yes,0.11836,332,3462,0.10760,0.12912
2013,North Rhine-Westphalia,female,No,0.70839,3130,3462,0.69325,0.72353
2013,Hesse,male,Yes,0.13668,156,1003,0.11541,0.15795
2013,Hesse,male,No,0.68170,847,1003,0.65286,0.71054
2013,Hesse,female,Yes,0.12114,131,1191,0.10260,0.13968
2013,Hesse,female,No,0.70313,1060,1191,0.67717,0.72909
2013,"Rhineland-Palatinate, Saarland",male,Yes,0.10783,90,808,0.08643,0.12923
2013,"Rhineland-Palatinate, Saarland",male,No,0.72072,718,808,0.68976,0.75167
2013,"Rhineland-Palatinate, Saarland",female,Yes,0.10004,90,956,0.08101,0.11907
2013,"Rhineland-Palatinate, Saarland",female,No,0.72780,866,956,0.69957,0.75603
2013,Baden-Wuerttemberg,male,Yes,0.08944,174,1739,0.07602,0.10285
2013,Baden-Wuerttemberg,male,No,0.72560,1565,1739,0.70463,0.74658
2013,Baden-Wuerttemberg,female,Yes,0.11693,178,2040,0.10298,0.13087
2013,Baden-Wuerttemberg,female,No,0.72755,1862,2040,0.70823,0.74688
2013,Bavaria,male,Yes,0.12136,263,2193,0.10769,0.13503
2013,Bavaria,male,No,0.69881,1930,2193,0.67961,0.71802
2013,Bavaria,female,Yes,0.09004,213,2660,0.07916,0.10092
2013,Bavaria,female,No,0.75956,2447,2660,0.74332,0.77580
2013,Berlin,male,Yes,0.15401,75,522,0.12301,0.18500
2013,Berlin,male,No,0.67888,447,522,0.63879,0.71898
2013,Berlin,female,Yes,0.15231,81,642,0.12449,0.18013
2013,Berlin,female,No,0.70576,561,642,0.67048,0.74104
2013,Brandenburg,male,Yes,0.11869,78,508,0.09053,0.14684
2013,Brandenburg,male,No,0.71673,430,508,0.67751,0.75595
2013,Brandenburg,female,Yes,0.10142,62,611,0.07746,0.12538
2013,Brandenburg,female,No,0.76470,549,611,0.73104,0.79836
2013,Mecklenburg-Western Pomerania,male,Yes,0.16985,42,269,0.12489,0.21480
2013,Mecklenburg-Western Pomerania,male,No,0.68200,227,269,0.62625,0.73776
2013,Mecklenburg-Western Pomerania,female,Yes,0.10704,37,333,0.07378,0.14029
2013,Mecklenburg-Western Pomerania,female,No,0.74054,296,333,0.69339,0.78769
2013,Saxony,male,Yes,0.11793,103,846,0.09618,0.13968
2013,Saxony,male,No,0.74479,743,846,0.71540,0.77419
2013,Saxony,female,Yes,0.09976,83,932,0.08051,0.11901
2013,Saxony,female,No,0.75030,849,932,0.72250,0.77811
2013,Saxony-Anhalt,male,Yes,0.12935,57,479,0.09926,0.15943
2013,Saxony-Anhalt,male,No,0.72381,422,479,0.68372,0.76389
2013,Saxony-Anhalt,female,Yes,0.10023,50,587,0.07591,0.12454
2013,Saxony-Anhalt,female,No,0.77292,537,587,0.73900,0.80684
2013,Thuringa,male,Yes,0.13423,60,470,0.10338,0.16508
2013,Thuringa,male,No,0.72323,410,470,0.68274,0.76372
2013,Thuringa,female,Yes,0.10685,60,571,0.08149,0.13221
2013,Thuringa,female,No,0.77600,511,571,0.74178,0.81023
2014,Schleswig-Holstein,male,Yes,0.12232,53,410,0.09057,0.15408
2014,Schleswig-Holstein,male,No,0.70975,357,410,0.66576,0.75374
2014,Schleswig-Holstein,female,Yes,0.13260,62,516,0.10331,0.16189
2014,Schleswig-Holstein,female,No,0.73972,454,516,0.70183,0.77762
2014,Hamburg,male,No,0.77297,188,188,0.71293,0.83301
2014,Hamburg,female,No,0.73467,218,218,0.67592,0.79341
2014,Lower Saxony,male,Yes,0.13553,152,1211,0.11624,0.15482
2014,Lower Saxony,male,No,0.68722,1059,1211,0.66110,0.71335
2014,Lower Saxony,female,Yes,0.12406,147,1389,0.10672,0.14140
2014,Lower Saxony,female,No,0.73116,1242,1389,0.70784,0.75449
2014,Bremen,male,No,0.75021,84,84,0.65708,0.84335
2014,Bremen,female,No,0.82635,115,115,0.75682,0.89589
2014,North Rhine-Westphalia,male,Yes,0.14376,360,2577,0.13021,0.15731
2014,North Rhine-Westphalia,male,No,0.68613,2217,2577,0.66821,0.70405
2014,North Rhine-Westphalia,female,Yes,0.12458,314,3051,0.11286,0.13630
2014,North Rhine-Westphalia,female,No,0.70764,2737,3051,0.69150,0.72378
2014,Hesse,male,Yes,0.15242,154,884,0.12872,0.17613
2014,Hesse,male,No,0.69988,730,884,0.66965,0.73011
2014,Hesse,female,Yes,0.12035,118,999,0.10017,0.14054
2014,Hesse,female,No,0.69997,881,999,0.67154,0.72840
2014,"Rhineland-Palatinate, Saarland",male,Yes,0.10651,83,725,0.08404,0.12898
2014,"Rhineland-Palatinate, Saarland",male,No,0.73159,642,725,0.69931,0.76387
2014,"Rhineland-Palatinate, Saarland",female,Yes,0.11139,92,855,0.09029,0.13249
2014,"Rhineland-Palatinate, Saarland",female,No,0.72418,763,855,0.69421,0.75416
2014,Baden-Wuerttemberg,male,Yes,0.08944,148,1489,0.07494,0.10394
2014,Baden-Wuerttemberg,male,No,0.72847,1341,1489,0.70587,0.75107
2014,Baden-Wuerttemberg,female,Yes,0.12415,171,1729,0.10860,0.13970
2014,Baden-Wuerttemberg,female,No,0.72657,1558,1729,0.70556,0.74759
2014,Bavaria,male,Yes,0.12202,258,2012,0.10772,0.13633
2014,Bavaria,male,No,0.70886,1754,2012,0.68900,0.72871
2014,Bavaria,female,Yes,0.10546,232,2384,0.09313,0.11780
2014,Bavaria,female,No,0.74602,2152,2384,0.72854,0.76350
2014,Berlin,male,Yes,0.15789,67,448,0.12409,0.19170
2014,Berlin,male,No,0.66965,381,448,0.62605,0.71325
2014,Berlin,female,Yes,0.16512,70,541,0.13380,0.19644
2014,Berlin,female,No,0.68865,471,541,0.64959,0.72770
2014,Brandenburg,male,Yes,0.12215,73,467,0.09242,0.15188
2014,Brandenburg,male,No,0.71551,394,467,0.67454,0.75647
2014,Brandenburg,female,Yes,0.12954,65,556,0.10160,0.15747
2014,Brandenburg,female,No,0.74864,491,556,0.71255,0.78473
2014,Mecklenburg-Western Pomerania,male,Yes,0.19927,41,248,0.14946,0.24909
2014,Mecklenburg-Western Pomerania,male,No,0.65436,207,248,0.59505,0.71367
2014,Mecklenburg-Western Pomerania,female,Yes,0.13597,38,309,0.09769,0.17425
2014,Mecklenburg-Western Pomerania,female,No,0.71500,271,309,0.66459,0.76542
2014,Saxony,male,Yes,0.11524,97,763,0.09257,0.13792
2014,Saxony,male,No,0.74587,666,763,0.71495,0.77678
2014,Saxony,female,Yes,0.09754,88,848,0.07756,0.11753
2014,Saxony,female,No,0.74378,760,848,0.71438,0.77318
2014,Saxony-Anhalt,male,Yes,0.12894,59,434,0.09737,0.16050
2014,Saxony-Anhalt,male,No,0.73250,375,434,0.69081,0.77419
2014,Saxony-Anhalt,female,Yes,0.12042,58,528,0.09264,0.14821
2014,Saxony-Anhalt,female,No,0.75246,470,528,0.71561,0.78931
2014,Thuringa,male,Yes,0.11642,63,442,0.08648,0.14635
2014,Thuringa,male,No,0.71515,379,442,0.67302,0.75727
2014,Thuringa,female,Yes,0.09776,63,550,0.07292,0.12260
2014,Thuringa,female,No,0.74349,487,550,0.70696,0.78002
2015,Schleswig-Holstein,male,Yes,0.10752,45,405,0.07731,0.13773
2015,Schleswig-Holstein,male,No,0.72766,360,405,0.68426,0.77107
2015,Schleswig-Holstein,female,Yes,0.09596,55,491,0.06988,0.12204
2015,Schleswig-Holstein,female,No,0.74897,436,491,0.71058,0.78737
2015,Hamburg,male,No,0.76363,196,196,0.70400,0.82326
2015,Hamburg,female,No,0.72452,231,231,0.66678,0.78225
2015,Lower Saxony,male,Yes,0.13343,133,1202,0.11420,0.15266
2015,Lower Saxony,male,No,0.69264,1069,1202,0.66655,0.71874
2015,Lower Saxony,female,Yes,0.13998,151,1401,0.12181,0.15816
2015,Lower Saxony,female,No,0.71459,1250,1401,0.69094,0.73825
2015,Bremen,male,No,0.71661,72,72,0.61179,0.82144
2015,Bremen,female,No,0.83679,98,98,0.76324,0.91033
2015,North Rhine-Westphalia,male,Yes,0.14774,336,2548,0.13395,0.16152
2015,North Rhine-Westphalia,male,No,0.68652,2212,2548,0.66850,0.70453
2015,North Rhine-Westphalia,female,Yes,0.11298,292,3004,0.10165,0.12430
2015,North Rhine-Westphalia,female,No,0.71425,2712,3004,0.69810,0.73041
2015,Hesse,male,Yes,0.13259,128,868,0.11001,0.15516
2015,Hesse,male,No,0.68103,740,868,0.65001,0.71205
2015,Hesse,female,Yes,0.12665,110,1008,0.10611,0.14719
2015,Hesse,female,No,0.69566,898,1008,0.66724,0.72408
2015,"Rhineland-Palatinate, Saarland",male,Yes,0.11057,87,736,0.08790,0.13324
2015,"Rhineland-Palatinate, Saarland",male,No,0.73565,649,736,0.70377,0.76754
2015,"Rhineland-Palatinate, Saarland",female,Yes,0.11218,97,861,0.09108,0.13327
2015,"Rhineland-Palatinate, Saarland",female,No,0.73690,764,861,0.70747,0.76633
2015,Baden-Wuerttemberg,male,Yes,0.09510,137,1491,0.08020,0.10999
2015,Baden-Wuerttemberg,male,No,0.73721,1354,1491,0.71486,0.75956
2015,Baden-Wuerttemberg,female,Yes,0.12356,164,1711,0.10796,0.13915
2015,Baden-Wuerttemberg,female,No,0.72848,1547,1711,0.70740,0.74956
2015,Bavaria,male,Yes,0.11559,229,2005,0.10160,0.12959
2015,Bavaria,male,No,0.70470,1776,2005,0.68473,0.72467
2015,Bavaria,female,Yes,0.09480,205,2356,0.08296,0.10663
2015,Bavaria,female,No,0.75145,2151,2356,0.73400,0.76891
2015,Berlin,male,Yes,0.16380,64,448,0.12949,0.19811
2015,Berlin,male,No,0.67061,384,448,0.62704,0.71418
2015,Berlin,female,Yes,0.14490,63,537,0.11510,0.17470
2015,Berlin,female,No,0.71608,474,537,0.67791,0.75426
2015,Brandenburg,male,Yes,0.10358,62,452,0.07546,0.13170
2015,Brandenburg,male,No,0.70658,390,452,0.66455,0.74860
2015,Brandenburg,female,Yes,0.14483,76,554,0.11550,0.17416
2015,Brandenburg,female,No,0.72359,478,554,0.68631,0.76086
2015,Mecklenburg-Western Pomerania,male,Yes,0.19628,41,244,0.14634,0.24622
2015,Mecklenburg-Western Pomerania,male,No,0.65595,203,244,0.59622,0.71568
2015,Mecklenburg-Western Pomerania,female,Yes,0.13408,40,308,0.09597,0.17220
2015,Mecklenburg-Western Pomerania,female,No,0.70580,268,308,0.65482,0.75677
2015,Saxony,male,Yes,0.11196,91,727,0.08902,0.13490
2015,Saxony,male,No,0.75404,636,727,0.72272,0.78537
2015,Saxony,female,Yes,0.10199,82,798,0.08098,0.12300
2015,Saxony,female,No,0.72319,716,798,0.69212,0.75425
2015,Saxony-Anhalt,male,Yes,0.10519,42,394,0.07486,0.13552
2015,Saxony-Anhalt,male,No,0.74446,352,394,0.70134,0.78758
2015,Saxony-Anhalt,female,Yes,0.07035,37,493,0.04775,0.09295
2015,Saxony-Anhalt,female,No,0.78794,456,493,0.75181,0.82406
2015,Thuringa,male,Yes,0.11437,54,444,0.08473,0.14400
2015,Thuringa,male,No,0.72175,390,444,0.68002,0.76348
2015,Thuringa,female,Yes,0.11311,60,524,0.08597,0.14026
2015,Thuringa,female,No,0.74245,464,524,0.70498,0.77993
2016,Schleswig-Holstein,male,Yes,0.11886,44,373,0.08597,0.15175
2016,Schleswig-Holstein,male,No,0.70836,329,373,0.66217,0.75455
2016,Schleswig-Holstein,female,Yes,0.09932,53,445,0.07150,0.12714
2016,Schleswig-Holstein,female,No,0.72861,392,445,0.68724,0.76997
2016,Hamburg,male,No,0.76106,175,175,0.69770,0.82443
2016,Hamburg,female,No,0.71838,215,215,0.65811,0.77864
2016,Lower Saxony,male,Yes,0.13665,134,1101,0.11636,0.15695
2016,Lower Saxony,male,No,0.69896,967,1101,0.67185,0.72607
2016,Lower Saxony,female,Yes,0.12665,136,1272,0.10836,0.14493
2016,Lower Saxony,female,No,0.71658,1136,1272,0.69181,0.74136
2016,Bremen,male,No,0.70020,76,76,0.59651,0.80389
2016,Bremen,female,No,0.77052,91,91,0.68364,0.85739
2016,North Rhine-Westphalia,male,Yes,0.14346,316,2337,0.12925,0.15768
2016,North Rhine-Westphalia,male,No,0.68144,2021,2337,0.66255,0.70033
2016,North Rhine-Westphalia,female,Yes,0.11901,288,2722,0.10684,0.13118
2016,North Rhine-Westphalia,female,No,0.71854,2434,2722,0.70164,0.73543
2016,Hesse,male,Yes,0.14868,129,739,0.12301,0.17435
2016,Hesse,male,No,0.66669,610,739,0.63268,0.70070
2016,Hesse,female,Yes,0.10305,91,872,0.08286,0.12324
2016,Hesse,female,No,0.71501,781,872,0.68503,0.74498
2016,"Rhineland-Palatinate, Saarland",male,Yes,0.10511,82,689,0.08219,0.12803
2016,"Rhineland-Palatinate, Saarland",male,No,0.72850,607,689,0.69527,0.76173
2016,"Rhineland-Palatinate, Saarland",female,Yes,0.11157,91,799,0.08972,0.13341
2016,"Rhineland-Palatinate, Saarland",female,No,0.73005,708,799,0.69924,0.76085
2016,Baden-Wuerttemberg,male,Yes,0.10262,133,1291,0.08606,0.11918
2016,Baden-Wuerttemberg,male,No,0.71142,1158,1291,0.68669,0.73614
2016,Baden-Wuerttemberg,female,Yes,0.10998,142,1551,0.09440,0.12555
2016,Baden-Wuerttemberg,female,No,0.72872,1409,1551,0.70658,0.75085
2016,Bavaria,male,Yes,0.10969,204,1771,0.09513,0.12425
2016,Bavaria,male,No,0.70271,1567,1771,0.68141,0.72400
2016,Bavaria,female,Yes,0.09736,191,2106,0.08469,0.11002
2016,Bavaria,female,No,0.75444,1915,2106,0.73605,0.77283
2016,Berlin,male,Yes,0.15983,61,411,0.12436,0.19530
2016,Berlin,male,No,0.66360,350,411,0.61786,0.70933
2016,Berlin,female,Yes,0.13125,61,499,0.10159,0.16091
2016,Berlin,female,No,0.74356,438,499,0.70521,0.78192
2016,Brandenburg,male,Yes,0.09731,54,423,0.06904,0.12559
2016,Brandenburg,male,No,0.71073,369,423,0.66747,0.75400
2016,Brandenburg,female,Yes,0.14270,68,509,0.11228,0.17311
2016,Brandenburg,female,No,0.71151,441,509,0.67211,0.75091
2016,Mecklenburg-Western Pomerania,male,Yes,0.19572,38,235,0.14489,0.24656
2016,Mecklenburg-Western Pomerania,male,No,0.63865,197,235,0.57710,0.70020
2016,Mecklenburg-Western Pomerania,female,Yes,0.13797,39,282,0.09765,0.17829
2016,Mecklenburg-Western Pomerania,female,No,0.66675,243,282,0.61163,0.72186
2016,Saxony,male,Yes,0.10620,81,682,0.08306,0.12934
2016,Saxony,male,No,0.75214,601,682,0.71972,0.78457
2016,Saxony,female,Yes,0.09587,75,759,0.07491,0.11682
2016,Saxony,female,No,0.74065,684,759,0.70945,0.77185
2016,Saxony-Anhalt,male,Yes,0.09887,40,363,0.06812,0.12961
2016,Saxony-Anhalt,male,No,0.73454,323,363,0.68905,0.78002
2016,Saxony-Anhalt,female,Yes,0.07713,40,468,0.05293,0.10132
2016,Saxony-Anhalt,female,No,0.77023,428,468,0.73207,0.80838
2016,Thuringa,male,Yes,0.10810,55,403,0.07775,0.13846
2016,Thuringa,male,No,0.73148,348,403,0.68816,0.77481
2016,Thuringa,female,Yes,0.10775,60,497,0.08047,0.13504
2016,Thuringa,female,No,0.74305,437,497,0.70459,0.78150
2017,Schleswig-Holstein,male,Yes,0.10621,50,442,0.07745,0.13496
2017,Schleswig-Holstein,male,No,0.70909,392,442,0.66670,0.75148
2017,Schleswig-Holstein,female,Yes,0.10499,62,507,0.07828,0.13170
2017,Schleswig-Holstein,female,No,0.71864,445,507,0.67946,0.75782
2017,Hamburg,male,No,0.75766,191,191,0.69673,0.81859
2017,Hamburg,female,No,0.68993,230,230,0.63003,0.74984
2017,Lower Saxony,male,Yes,0.12602,151,1257,0.10766,0.14437
2017,Lower Saxony,male,No,0.69684,1106,1257,0.67142,0.72226
2017,Lower Saxony,female,Yes,0.13752,146,1430,0.11967,0.15538
2017,Lower Saxony,female,No,0.69934,1284,1430,0.67557,0.72312
2017,Bremen,male,No,0.73750,95,95,0.64855,0.82644
2017,Bremen,female,No,0.71505,111,111,0.63070,0.79941
2017,North Rhine-Westphalia,male,Yes,0.14537,358,2530,0.13163,0.15911
2017,North Rhine-Westphalia,male,No,0.68158,2172,2530,0.66342,0.69973
2017,North Rhine-Westphalia,female,Yes,0.12409,339,2986,0.11226,0.13592
2017,North Rhine-Westphalia,female,No,0.71453,2647,2986,0.69833,0.73073
2017,Hesse,male,Yes,0.10313,111,835,0.08249,0.12377
2017,Hesse,male,No,0.70496,724,835,0.67400,0.73591
2017,Hesse,female,Yes,0.10109,98,950,0.08191,0.12027
2017,Hesse,female,No,0.73409,852,950,0.70598,0.76220
2017,"Rhineland-Palatinate, Saarland",male,Yes,0.11584,86,705,0.09220,0.13949
2017,"Rhineland-Palatinate, Saarland",male,No,0.70941,619,705,0.67587,0.74295
2017,"Rhineland-Palatinate, Saarland",female,Yes,0.10366,93,812,0.08268,0.12464
2017,"Rhineland-Palatinate, Saarland",female,No,0.70923,719,812,0.67798,0.74049
2017,Baden-Wuerttemberg,male,Yes,0.09886,142,1382,0.08311,0.11460
2017,Baden-Wuerttemberg,male,No,0.71123,1240,1382,0.68733,0.73513
2017,Baden-Wuerttemberg,female,Yes,0.09501,143,1629,0.08076,0.10925
2017,Baden-Wuerttemberg,female,No,0.74587,1486,1629,0.72473,0.76702
2017,Bavaria,male,Yes,0.10607,231,1934,0.09234,0.11979
2017,Bavaria,male,No,0.70719,1703,1934,0.68690,0.72747
2017,Bavaria,female,Yes,0.10380,228,2266,0.09124,0.11637
2017,Bavaria,female,No,0.75183,2038,2266,0.73404,0.76962
2017,Berlin,male,Yes,0.16681,74,472,0.13314,0.20048
2017,Berlin,male,No,0.67801,398,472,0.63582,0.72021
2017,Berlin,female,Yes,0.14060,67,512,0.11046,0.17074
2017,Berlin,female,No,0.72129,445,512,0.68242,0.76017
2017,Brandenburg,male,Yes,0.08947,58,475,0.06377,0.11516
2017,Brandenburg,male,No,0.69972,417,475,0.65845,0.74099
2017,Brandenburg,female,Yes,0.13157,73,555,0.10343,0.15972
2017,Brandenburg,female,No,0.72417,482,555,0.68695,0.76139
2017,Mecklenburg-Western Pomerania,male,Yes,0.19237,41,258,0.14418,0.24056
2017,Mecklenburg-Western Pomerania,male,No,0.64730,217,258,0.58889,0.70572
2017,Mecklenburg-Western Pomerania,female,Yes,0.12646,43,315,0.08969,0.16322
2017,Mecklenburg-Western Pomerania,female,No,0.68510,272,315,0.63373,0.73648
2017,Saxony,male,Yes,0.10866,95,784,0.08686,0.13045
2017,Saxony,male,No,0.75060,689,784,0.72029,0.78091
2017,Saxony,female,Yes,0.08877,83,868,0.06984,0.10770
2017,Saxony,female,No,0.74914,785,868,0.72028,0.77799
2017,Saxony-Anhalt,male,Yes,0.08613,44,411,0.05897,0.11329
2017,Saxony-Anhalt,male,No,0.74156,367,411,0.69919,0.78394
2017,Saxony-Anhalt,female,Yes,0.06527,37,508,0.04377,0.08677
2017,Saxony-Anhalt,female,No,0.78092,471,508,0.74492,0.81693
2017,Thuringa,male,Yes,0.14290,64,444,0.11031,0.17549
2017,Thuringa,male,No,0.70893,380,444,0.66663,0.75123
2017,Thuringa,female,Yes,0.09608,69,534,0.07106,0.12110
2017,Thuringa,female,No,0.75564,465,534,0.71916,0.79212
2018,Schleswig-Holstein,male,Yes,0.11361,47,425,0.08341,0.14382
2018,Schleswig-Holstein,male,No,0.69421,378,425,0.65035,0.73807
2018,Schleswig-Holstein,female,Yes,0.10853,60,501,0.08127,0.13579
2018,Schleswig-Holstein,female,No,0.72056,441,501,0.68123,0.75989
2018,Hamburg,male,No,0.75594,190,190,0.69470,0.81717
2018,Hamburg,female,No,0.72147,249,249,0.66567,0.77726
2018,Lower Saxony,male,Yes,0.13266,147,1167,0.11319,0.15213
2018,Lower Saxony,male,No,0.69696,1020,1167,0.67058,0.72334
2018,Lower Saxony,female,Yes,0.12046,138,1360,0.10315,0.13776
2018,Lower Saxony,female,No,0.72297,1222,1360,0.69918,0.74677
2018,Bremen,male,No,0.74470,95,95,0.65655,0.83285
2018,Bremen,female,No,0.76021,114,114,0.68149,0.83893
2018,North Rhine-Westphalia,male,Yes,0.15209,379,2480,0.13796,0.16623
2018,North Rhine-Westphalia,male,No,0.68320,2101,2480,0.66489,0.70152
2018,North Rhine-Westphalia,female,Yes,0.12163,354,2938,0.10981,0.13345
2018,North Rhine-Westphalia,female,No,0.73105,2584,2938,0.71501,0.74709
2018,Hesse,male,Yes,0.11843,116,792,0.09591,0.14095
2018,Hesse,male,No,0.69661,676,792,0.66457,0.72865
2018,Hesse,female,Yes,0.09490,100,906,0.07581,0.11400
2018,Hesse,female,No,0.75001,806,906,0.72180,0.77822
2018,"Rhineland-Palatinate, Saarland",male,Yes,0.12738,87,686,0.10241,0.15235
2018,"Rhineland-Palatinate, Saarland",male,No,0.69038,599,686,0.65575,0.72500
2018,"Rhineland-Palatinate, Saarland",female,Yes,0.11279,99,796,0.09080,0.13478
2018,"Rhineland-Palatinate, Saarland",female,No,0.70111,697,796,0.66929,0.73293
2018,Baden-Wuerttemberg,male,Yes,0.10374,144,1283,0.08705,0.12043
2018,Baden-Wuerttemberg,male,No,0.71174,1139,1283,0.68695,0.73654
2018,Baden-Wuerttemberg,female,Yes,0.09752,142,1495,0.08247,0.11256
2018,Baden-Wuerttemberg,female,No,0.74281,1353,1495,0.72064,0.76497
2018,Bavaria,male,Yes,0.10968,225,1805,0.09526,0.12410
2018,Bavaria,male,No,0.71648,1580,1805,0.69568,0.73728
2018,Bavaria,female,Yes,0.10310,235,2164,0.09029,0.11592
2018,Bavaria,female,No,0.74463,1929,2164,0.72625,0.76301
2018,Berlin,male,Yes,0.14776,70,483,0.11608,0.17944
2018,Berlin,male,No,0.68055,413,483,0.63892,0.72217
2018,Berlin,female,Yes,0.12474,63,508,0.09598,0.15350
2018,Berlin,female,No,0.71812,445,508,0.67896,0.75728
