"ple0040","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2014","Realschule","weiblich","436","0.133597693595035","0.123207791020561","0.14398759616951"
"Ja","2014","(Fach-)Abitur","maennlich","126","0.0816244806112832","0.0685594354772028","0.0946895257453636"
"Ja","2014","(Fach-)Abitur","weiblich","137","0.0903973853202474","0.0785436910402442","0.102251079600251"
"Ja","2014","AkademikerIn","maennlich","299","0.106986907992103","0.0961043363728534","0.117869479611353"
"Ja","2014","AkademikerIn","weiblich","225","0.0900881659303713","0.080043517608125","0.100132814252618"
"Nein","2014","(noch) kein Abschluss","maennlich","410","0.870926904219482","0.840085873687627","0.901767934751338"
"Nein","2014","(noch) kein Abschluss","weiblich","499","0.854649869311408","0.824977633188319","0.884322105434497"
"Nein","2014","Hauptschule","maennlich","3198","0.774394466098765","0.761439735574753","0.787349196622778"
"Nein","2014","Hauptschule","weiblich","3507","0.798368267278643","0.786219781376915","0.81051675318037"
"Nein","2014","Realschule","maennlich","2414","0.857405142356689","0.844327098226492","0.870483186486887"
"Nein","2014","Realschule","weiblich","3683","0.866402306404964","0.85601240383049","0.876792208979439"
"Nein","2014","(Fach-)Abitur","maennlich","1561","0.918375519388717","0.905310474254636","0.931440564522797"
"Nein","2014","(Fach-)Abitur","weiblich","2111","0.909602614679753","0.89774892039975","0.921456308959756"
"Nein","2014","AkademikerIn","maennlich","2800","0.893013092007897","0.882130520388647","0.903895663627147"
"Nein","2014","AkademikerIn","weiblich","2896","0.909911834069629","0.899867185747382","0.919956482391875"
"Ja","2015","(noch) kein Abschluss","maennlich","36","0.122548099627743","0.0911498072339686","0.153946392021517"
"Ja","2015","(noch) kein Abschluss","weiblich","39","0.125111851888414","0.097207193898412","0.153016509878416"
"Ja","2015","Hauptschule","maennlich","710","0.232325677808337","0.21896312898681","0.245688226629864"
"Ja","2015","Hauptschule","weiblich","619","0.197651403529081","0.185186722488108","0.210116084570055"
"Ja","2015","Realschule","maennlich","310","0.140615182613917","0.127304283514585","0.153926081713249"
"Ja","2015","Realschule","weiblich","433","0.13470030468689","0.1239992329178","0.14540137645598"
"Ja","2015","(Fach-)Abitur","maennlich","112","0.0776039712448345","0.0651044769574118","0.0901034655322572"
"Ja","2015","(Fach-)Abitur","weiblich","117","0.0748832220766711","0.0643266851798728","0.0854397589734694"
"Ja","2015","AkademikerIn","maennlich","272","0.0985489145588807","0.0882042160709522","0.108893613046809"
"Ja","2015","AkademikerIn","weiblich","229","0.090264208051857","0.0803572440786253","0.100171172025089"
"Nein","2015","(noch) kein Abschluss","maennlich","383","0.877451900372257","0.846053607978483","0.908850192766031"
"Nein","2015","(noch) kein Abschluss","weiblich","501","0.874888148111586","0.846983490121584","0.902792806101588"
"Nein","2015","Hauptschule","maennlich","3127","0.767674322191663","0.754311773370136","0.78103687101319"
"Nein","2015","Hauptschule","weiblich","3302","0.802348596470919","0.789883915429945","0.814813277511892"
"Nein","2015","Realschule","maennlich","2310","0.859384817386083","0.846073918286751","0.872695716485415"
"Nein","2015","Realschule","weiblich","3477","0.86529969531311","0.854598623544021","0.8760007670822"
"Nein","2015","(Fach-)Abitur","maennlich","1648","0.922396028755166","0.909896534467743","0.934895523042588"
"Nein","2015","(Fach-)Abitur","weiblich","2271","0.925116777923329","0.914560241026531","0.935673314820127"
"Nein","2015","AkademikerIn","maennlich","2917","0.901451085441119","0.891106386953191","0.911795783929048"
"Nein","2015","AkademikerIn","weiblich","2985","0.909735791948143","0.899828827974911","0.919642755921375"
"Ja","2016","(noch) kein Abschluss","maennlich","32","0.0913956203857488","0.0616278061979412","0.121163434573556"
"Ja","2016","(noch) kein Abschluss","weiblich","32","0.123427356218661","0.0936902412531901","0.153164471184132"
"Ja","2016","Hauptschule","maennlich","651","0.232026462609424","0.217942738835089","0.24611018638376"
"Ja","2016","Hauptschule","weiblich","572","0.199127323114492","0.185925540028762","0.212329106200223"
"Ja","2016","Realschule","maennlich","305","0.147622465117066","0.133427798688511","0.161817131545621"
"Ja","2016","Realschule","weiblich","385","0.121051267327401","0.110409320309266","0.131693214345536"
"Ja","2016","(Fach-)Abitur","maennlich","114","0.0800440910701419","0.0665479220513207","0.0935402600889631"
"Ja","2016","(Fach-)Abitur","weiblich","119","0.0817523535230893","0.0701494040295654","0.0933553030166133"
"Ja","2016","AkademikerIn","maennlich","261","0.0992227295086286","0.0883791926579857","0.110066266359271"
"Ja","2016","AkademikerIn","weiblich","232","0.0900718258014647","0.0797810367523382","0.100362614850591"
"Nein","2016","(noch) kein Abschluss","maennlich","328","0.908604379614251","0.878836565426444","0.938372193802059"
"Nein","2016","(noch) kein Abschluss","weiblich","438","0.876572643781339","0.846835528815868","0.90630975874681"
"Nein","2016","Hauptschule","maennlich","2800","0.767973537390576","0.75388981361624","0.782057261164911"
"Nein","2016","Hauptschule","weiblich","2943","0.800872676885508","0.787670893799778","0.814074459971238"
"Nein","2016","Realschule","maennlich","2094","0.852377534882934","0.838182868454379","0.866572201311489"
"Nein","2016","Realschule","weiblich","3224","0.878948732672599","0.868306785654464","0.889590679690733"
"Nein","2016","(Fach-)Abitur","maennlich","1439","0.919955908929858","0.906459739911037","0.933452077948679"
"Nein","2016","(Fach-)Abitur","weiblich","2023","0.918247646476911","0.906644696983387","0.929850595970435"
"Nein","2016","AkademikerIn","maennlich","2659","0.900777270491371","0.889933733640728","0.911620807342014"
"Nein","2016","AkademikerIn","weiblich","2741","0.909928174198535","0.899637385149409","0.920218963247662"
"Ja","2017","(noch) kein Abschluss","maennlich","40","0.122596826381222","0.0912678462333345","0.153925806529109"
"Ja","2017","(noch) kein Abschluss","weiblich","41","0.121857037881295","0.0934666762847332","0.150247399477857"
"Ja","2017","Hauptschule","maennlich","704","0.230322845196863","0.216499853414403","0.244145836979323"
"Ja","2017","Hauptschule","weiblich","599","0.187526672596075","0.174749357904787","0.200303987287362"
"Ja","2017","Realschule","maennlich","355","0.145187606906361","0.132150481693191","0.158224732119531"
"Ja","2017","Realschule","weiblich","465","0.136971609079187","0.126471833531354","0.14747138462702"
"Ja","2017","(Fach-)Abitur","maennlich","121","0.0727307638596694","0.0606256477115867","0.084835880007752"
"Ja","2017","(Fach-)Abitur","weiblich","158","0.0951019407313703","0.0832939274699602","0.10690995399278"
"Ja","2017","AkademikerIn","maennlich","278","0.0937310297025275","0.0837077389133487","0.103754320491706"
"Ja","2017","AkademikerIn","weiblich","233","0.0788272047330961","0.0695713930933086","0.0880830163728836"
"Nein","2017","(noch) kein Abschluss","maennlich","381","0.877403173618778","0.846074193470891","0.908732153766665"
"Nein","2017","(noch) kein Abschluss","weiblich","469","0.878142962118705","0.849752600522144","0.906533323715267"
"Nein","2017","Hauptschule","maennlich","2860","0.769677154803137","0.755854163020677","0.783500146585597"
"Nein","2017","Hauptschule","weiblich","2986","0.812473327403925","0.799696012712638","0.825250642095213"
"Nein","2017","Realschule","maennlich","2450","0.854812393093639","0.841775267880469","0.867849518306809"
"Nein","2017","Realschule","weiblich","3654","0.863028390920813","0.85252861537298","0.873528166468646"
"Nein","2017","(Fach-)Abitur","maennlich","1647","0.927269236140331","0.915164119992248","0.939374352288413"
"Nein","2017","(Fach-)Abitur","weiblich","2213","0.90489805926863","0.89309004600722","0.91670607253004"
"Nein","2017","AkademikerIn","maennlich","2970","0.906268970297472","0.896245679508294","0.916292261086651"
"Nein","2017","AkademikerIn","weiblich","3023","0.921172795266904","0.911916983627116","0.930428606906691"
"Ja","2018","(noch) kein Abschluss","maennlich","39","0.125809631477358","0.093431221210788","0.158188041743928"
"Ja","2018","(noch) kein Abschluss","weiblich","50","0.128591997857774","0.0991027812640443","0.158081214451504"
"Ja","2018","Hauptschule","maennlich","706","0.233611744244159","0.219323813316892","0.247899675171426"
"Ja","2018","Hauptschule","weiblich","610","0.191157847996539","0.177962064371963","0.204353631621115"
"Ja","2018","Realschule","maennlich","349","0.148674043427442","0.135202193129777","0.162145893725108"
"Ja","2018","Realschule","weiblich","467","0.127268405551633","0.116902701665268","0.137634109437998"
"Ja","2018","(Fach-)Abitur","maennlich","136","0.0975958393362699","0.0835052391555399","0.111686439517"
"Ja","2018","(Fach-)Abitur","weiblich","156","0.0797240060940362","0.068711564131128","0.0907364480569444"
"Ja","2018","AkademikerIn","maennlich","287","0.0949883339074694","0.0847510178072773","0.105225650007662"
"Ja","2018","AkademikerIn","weiblich","246","0.0885327380052155","0.0786827626305879","0.0983827133798432"
"Nein","2018","(noch) kein Abschluss","maennlich","364","0.874190368522642","0.841811958256072","0.906568778789212"
"Nein","2018","(noch) kein Abschluss","weiblich","445","0.871408002142226","0.841918785548496","0.900897218735956"
"Nein","2018","Hauptschule","maennlich","2663","0.766388255755841","0.752100324828574","0.780676186683108"
"Nein","2018","Hauptschule","weiblich","2801","0.808842152003461","0.795646368378885","0.822037935628037"
"Nein","2018","Realschule","maennlich","2330","0.851325956572557","0.837854106274892","0.864797806870223"
"Nein","2018","Realschule","weiblich","3504","0.872731594448367","0.862365890562002","0.883097298334732"
"Nein","2018","(Fach-)Abitur","maennlich","1568","0.90240416066373","0.888313560483","0.91649476084446"
"Nein","2018","(Fach-)Abitur","weiblich","2168","0.920275993905964","0.909263551943056","0.931288435868872"
"Nein","2018","AkademikerIn","maennlich","2864","0.905011666092531","0.894774349992339","0.915248982192723"
"Nein","2018","AkademikerIn","weiblich","2949","0.911467261994784","0.901617286620157","0.921317237369412"
"Ja","2019","(noch) kein Abschluss","maennlich","39","0.142938422153561","0.107274612442363","0.178602231864758"
"Ja","2019","(noch) kein Abschluss","weiblich","37","0.125782638327389","0.0934872401836214","0.158078036471157"
"Ja","2019","Hauptschule","maennlich","669","0.230461531463668","0.215794627495166","0.245128435432171"
"Ja","2019","Hauptschule","weiblich","527","0.194681936726568","0.180585749090332","0.208778124362805"
"Ja","2019","Realschule","maennlich","356","0.146236015103504","0.133199375079289","0.15927265512772"
"Ja","2019","Realschule","weiblich","487","0.140009554671926","0.129142872739526","0.150876236604326"
"Ja","2019","(Fach-)Abitur","maennlich","132","0.0978247209439443","0.0841537544210807","0.111495687466808"
"Ja","2019","(Fach-)Abitur","weiblich","168","0.0818658150325378","0.0707457065913769","0.0929859234736988"
"Ja","2019","AkademikerIn","maennlich","310","0.0870483253195506","0.0779377388681224","0.0961589117709788"
"Ja","2019","AkademikerIn","weiblich","251","0.084077857566792","0.0746863208805895","0.0934693942529945"
"Nein","2019","(noch) kein Abschluss","maennlich","331","0.857061577846439","0.821397768135242","0.892725387557637"
"Nein","2019","(noch) kein Abschluss","weiblich","368","0.874217361672611","0.841921963528843","0.906512759816379"
"Nein","2019","Hauptschule","maennlich","2498","0.769538468536332","0.75487156456783","0.784205372504834"
"Nein","2019","Hauptschule","weiblich","2504","0.805318063273432","0.791221875637195","0.819414250909668"
"Nein","2019","Realschule","maennlich","2466","0.853763984896496","0.840727344872281","0.866800624920711"
"Nein","2019","Realschule","weiblich","3430","0.859990445328074","0.849123763395673","0.870857127260474"
"Nein","2019","(Fach-)Abitur","maennlich","1682","0.902175279056056","0.888504312533192","0.915846245578919"
"Nein","2019","(Fach-)Abitur","weiblich","2167","0.918134184967462","0.907014076526301","0.929254293408623"
"Nein","2019","AkademikerIn","maennlich","3368","0.912951674680449","0.903841088229021","0.922062261131878"
"Nein","2019","AkademikerIn","weiblich","3103","0.915922142433208","0.906530605747006","0.925313679119411"
"Ja","2020","(noch) kein Abschluss","maennlich","54","0.149717800594348","0.12804370476743","0.171391896421267"
"Ja","2020","(noch) kein Abschluss","weiblich","45","0.125987992293009","0.103950494046289","0.148025490539728"
"Ja","2020","Hauptschule","maennlich","606","0.228844734362558","0.21471384233969","0.242975626385425"
"Ja","2020","Hauptschule","weiblich","504","0.191622698861968","0.177803594459022","0.205441803264914"
"Ja","2020","Realschule","maennlich","345","0.15063311270179","0.136838999803639","0.164427225599941"
"Ja","2020","Realschule","weiblich","461","0.137549975987998","0.126351656382877","0.14874829559312"
"Ja","2020","(Fach-)Abitur","maennlich","139","0.0946593695120689","0.0825309039512215","0.106787835072916"
"Ja","2020","(Fach-)Abitur","weiblich","173","0.0935723635673751","0.0825318575027641","0.104612869631986"
"Ja","2020","AkademikerIn","maennlich","309","0.0869774341645328","0.0782920992637299","0.0956627690653356"
"Ja","2020","AkademikerIn","weiblich","265","0.0916581460959147","0.082293520759105","0.101022771432725"
"Nein","2020","(noch) kein Abschluss","maennlich","987","0.850282199405652","0.828608103578733","0.87195629523257"
"Nein","2020","(noch) kein Abschluss","weiblich","826","0.874012007706992","0.851974509460272","0.896049505953711"
"Nein","2020","Hauptschule","maennlich","2789","0.771155265637442","0.757024373614574","0.78528615766031"
"Nein","2020","Hauptschule","weiblich","2612","0.808377301138032","0.794558196735086","0.822196405540979"
"Nein","2020","Realschule","maennlich","2238","0.84936688729821","0.835572774400059","0.863161000196361"
"Nein","2020","Realschule","weiblich","3173","0.862450024012002","0.85125170440688","0.873648343617124"
"Nein","2020","(Fach-)Abitur","maennlich","2099","0.905340630487931","0.893212164927084","0.917469096048779"
"Nein","2020","(Fach-)Abitur","weiblich","2500","0.906427636432625","0.895387130368014","0.917468142497236"
"Nein","2020","AkademikerIn","maennlich","3735","0.913022565835467","0.904337230934664","0.92170790073627"
"Nein","2020","AkademikerIn","weiblich","3382","0.908341853904085","0.898977228567275","0.917706479240895"
