year,pgisced97,quintil_oecd,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.32683,36,90,0.22938,0.42428
2009,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.48834,71,118,0.39777,0.57892
2009,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.34858,47,118,0.26223,0.43492
2009,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.43891,85,189,0.36797,0.50985
2009,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.38983,69,189,0.32011,0.45954
2009,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.15905,35,189,0.10677,0.21133
2009,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.54316,105,206,0.47496,0.61135
2009,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.36476,101,206,0.29887,0.43066
2009,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.45481,135,307,0.39902,0.51061
2009,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.34546,124,307,0.29218,0.39874
2009,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.18282,48,307,0.13952,0.22613
2009,First Stage of Tertiary Education,1st Quintile,At least once per week,0.41095,41,114,0.32023,0.50167
2009,First Stage of Tertiary Education,1st Quintile,At least once per month,0.27559,37,114,0.19320,0.35797
2009,First Stage of Tertiary Education,1st Quintile,Seldom,0.25920,36,114,0.17840,0.33999
2009,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.31881,68,203,0.25455,0.38308
2009,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.40765,85,203,0.33988,0.47541
2009,First Stage of Tertiary Education,2nd Quintile,Seldom,0.25072,50,203,0.19095,0.31049
2009,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.36831,94,284,0.31211,0.42451
2009,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.43589,136,284,0.37812,0.49366
2009,First Stage of Tertiary Education,3rd Quintile,Seldom,0.18658,54,284,0.14119,0.23197
2009,First Stage of Tertiary Education,4th Quintile,At least once per week,0.31802,113,343,0.26866,0.36738
2009,First Stage of Tertiary Education,4th Quintile,At least once per month,0.47995,157,343,0.42700,0.53290
2009,First Stage of Tertiary Education,4th Quintile,Seldom,0.20058,73,343,0.15814,0.24302
2009,First Stage of Tertiary Education,5th Quintile,At least once per week,0.31760,123,366,0.26984,0.36536
2009,First Stage of Tertiary Education,5th Quintile,At least once per month,0.51437,179,366,0.46310,0.56565
2009,First Stage of Tertiary Education,5th Quintile,Seldom,0.16381,64,366,0.12584,0.20178
2009,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.51144,99,210,0.44367,0.57921
2009,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.27057,59,210,0.21034,0.33080
2009,Second Stage of Tertiary Education,1st Quintile,Seldom,0.19258,52,210,0.13912,0.24604
2009,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.34815,126,314,0.29537,0.40093
2009,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.35081,107,314,0.29795,0.40368
2009,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.28388,81,314,0.23393,0.33383
2009,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.34640,164,539,0.30619,0.38661
2009,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.40888,249,539,0.36733,0.45042
2009,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.22448,126,539,0.18922,0.25973
2009,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.42364,315,797,0.38931,0.45797
2009,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.39012,335,797,0.35624,0.42401
2009,Second Stage of Tertiary Education,4th Quintile,Seldom,0.16819,147,797,0.14220,0.19417
2009,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.41709,863,2122,0.39610,0.43807
2009,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.41943,937,2122,0.39843,0.44043
2009,Second Stage of Tertiary Education,5th Quintile,Seldom,0.15686,322,2122,0.14139,0.17234
2011,No answer / don't know,1st Quintile,At least once per week,0.54005,112,160,0.46258,0.61752
2011,No answer / don't know,1st Quintile,At least once per month,0.24463,48,160,0.17781,0.31145
2011,No answer / don't know,2nd Quintile,At least once per week,0.60471,72,103,0.50983,0.69959
2011,No answer / don't know,2nd Quintile,At least once per month,0.29908,31,103,0.21023,0.38794
2011,No answer / don't know,3rd Quintile,At least once per week,0.82817,69,69,0.73851,0.91783
2011,No answer / don't know,4th Quintile,At least once per week,0.60468,46,46,0.46183,0.74754
2011,No answer / don't know,5th Quintile,At least once per week,0.74371,44,44,0.61321,0.87420
2011,Pre-primary Level,1st Quintile,At least once per week,0.82083,60,60,0.72297,0.91869
2011,Pre-primary Level,2nd Quintile,At least once per week,0.90748,50,50,0.82634,0.98861
2011,Pre-primary Level,3rd Quintile,At least once per week,0.86508,47,47,0.76634,0.96381
2011,Pre-primary Level,4th Quintile,At least once per week,0.68399,72,72,0.57584,0.79213
2011,Pre-primary Level,5th Quintile,At least once per week,0.91792,54,54,0.84401,0.99182
2011,Primary Level,1st Quintile,At least once per week,0.36104,72,121,0.27511,0.44698
2011,Primary Level,1st Quintile,At least once per month,0.20295,49,121,0.13099,0.27492
2011,Lower Secondary Level,1st Quintile,At least once per week,0.38734,399,893,0.35537,0.41931
2011,Lower Secondary Level,1st Quintile,At least once per month,0.25438,242,893,0.22580,0.28296
2011,Lower Secondary Level,1st Quintile,Seldom,0.27736,195,893,0.24798,0.30674
2011,Lower Secondary Level,1st Quintile,Never,0.08092,57,893,0.06303,0.09882
2011,Lower Secondary Level,2nd Quintile,At least once per week,0.41970,251,506,0.37665,0.46274
2011,Lower Secondary Level,2nd Quintile,At least once per month,0.26732,152,506,0.22872,0.30592
2011,Lower Secondary Level,2nd Quintile,Seldom,0.26237,103,506,0.22400,0.30074
2011,Lower Secondary Level,3rd Quintile,At least once per week,0.43865,166,345,0.38621,0.49109
2011,Lower Secondary Level,3rd Quintile,At least once per month,0.28546,99,345,0.23773,0.33319
2011,Lower Secondary Level,3rd Quintile,Seldom,0.23156,80,345,0.18698,0.27613
2011,Lower Secondary Level,4th Quintile,At least once per week,0.47280,109,197,0.40290,0.54269
2011,Lower Secondary Level,4th Quintile,At least once per month,0.29685,55,197,0.23289,0.36081
2011,Lower Secondary Level,4th Quintile,Seldom,0.17678,33,197,0.12337,0.23019
2011,Lower Secondary Level,5th Quintile,At least once per week,0.53190,66,66,0.41059,0.65320
2011,Upper Secondary Level,1st Quintile,At least once per week,0.34841,930,2465,0.32960,0.36722
2011,Upper Secondary Level,1st Quintile,At least once per month,0.30836,775,2465,0.29013,0.32660
2011,Upper Secondary Level,1st Quintile,Seldom,0.29364,620,2465,0.27565,0.31162
2011,Upper Secondary Level,1st Quintile,Never,0.04959,140,2465,0.04102,0.05817
2011,Upper Secondary Level,2nd Quintile,At least once per week,0.35129,898,2464,0.33243,0.37014
2011,Upper Secondary Level,2nd Quintile,At least once per month,0.35721,953,2464,0.33829,0.37614
2011,Upper Secondary Level,2nd Quintile,Seldom,0.24513,541,2464,0.22814,0.26212
2011,Upper Secondary Level,2nd Quintile,Never,0.04637,72,2464,0.03807,0.05468
2011,Upper Secondary Level,3rd Quintile,At least once per week,0.35832,883,2219,0.33836,0.37827
2011,Upper Secondary Level,3rd Quintile,At least once per month,0.38684,879,2219,0.36658,0.40711
2011,Upper Secondary Level,3rd Quintile,Seldom,0.22898,411,2219,0.21150,0.24647
2011,Upper Secondary Level,3rd Quintile,Never,0.02585,46,2219,0.01925,0.03246
2011,Upper Secondary Level,4th Quintile,At least once per week,0.41121,791,1880,0.38896,0.43346
2011,Upper Secondary Level,4th Quintile,At least once per month,0.39637,758,1880,0.37426,0.41849
2011,Upper Secondary Level,4th Quintile,Seldom,0.17582,331,1880,0.15861,0.19303
2011,Upper Secondary Level,5th Quintile,At least once per week,0.42457,660,1501,0.39955,0.44958
2011,Upper Secondary Level,5th Quintile,At least once per month,0.37916,608,1501,0.35460,0.40371
2011,Upper Secondary Level,5th Quintile,Seldom,0.17818,233,1501,0.15882,0.19755
2011,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.44647,129,265,0.38650,0.50644
2011,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.30667,87,265,0.25105,0.36230
2011,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.22532,49,265,0.17492,0.27571
2011,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.54979,160,301,0.49349,0.60609
2011,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.29763,103,301,0.24589,0.34936
2011,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.14286,38,301,0.10326,0.18245
2011,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.49919,145,302,0.44270,0.55567
2011,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.39638,119,302,0.34112,0.45164
2011,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.09663,38,302,0.06325,0.13001
2011,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.54864,170,329,0.49478,0.60249
2011,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.30676,112,329,0.25685,0.35666
2011,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.13342,47,329,0.09662,0.17022
2011,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.50062,157,318,0.44558,0.55566
2011,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.30537,114,318,0.25467,0.35607
2011,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.18966,47,318,0.14650,0.23281
2011,First Stage of Tertiary Education,1st Quintile,At least once per week,0.32375,55,152,0.24912,0.39839
2011,First Stage of Tertiary Education,1st Quintile,At least once per month,0.29744,53,152,0.22453,0.37035
2011,First Stage of Tertiary Education,1st Quintile,Seldom,0.34783,44,152,0.27187,0.42380
2011,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.34156,98,272,0.28509,0.39802
2011,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.46448,114,272,0.40510,0.52387
2011,First Stage of Tertiary Education,2nd Quintile,Seldom,0.16954,60,272,0.12487,0.21422
2011,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.33200,101,301,0.27871,0.38529
2011,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.49210,149,301,0.43553,0.54868
2011,First Stage of Tertiary Education,3rd Quintile,Seldom,0.13483,51,301,0.09618,0.17348
2011,First Stage of Tertiary Education,4th Quintile,At least once per week,0.33249,135,384,0.28530,0.37967
2011,First Stage of Tertiary Education,4th Quintile,At least once per month,0.41149,169,384,0.36221,0.46078
2011,First Stage of Tertiary Education,4th Quintile,Seldom,0.24567,80,384,0.20255,0.28878
2011,First Stage of Tertiary Education,5th Quintile,At least once per week,0.41350,137,346,0.36153,0.46546
2011,First Stage of Tertiary Education,5th Quintile,At least once per month,0.40438,143,346,0.35259,0.45617
2011,First Stage of Tertiary Education,5th Quintile,Seldom,0.17882,66,346,0.13839,0.21926
2011,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.50483,153,325,0.45039,0.55927
2011,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.25706,108,325,0.20948,0.30465
2011,Second Stage of Tertiary Education,1st Quintile,Seldom,0.19569,64,325,0.15249,0.23889
2011,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.36071,197,489,0.31810,0.40332
2011,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.36366,187,489,0.32098,0.40634
2011,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.25096,105,489,0.21249,0.28942
2011,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.37885,307,733,0.34371,0.41399
2011,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.39915,297,733,0.36367,0.43463
2011,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.20995,129,733,0.18045,0.23946
2011,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.37003,445,1105,0.34155,0.39851
2011,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.44564,484,1105,0.41632,0.47496
2011,Second Stage of Tertiary Education,4th Quintile,Seldom,0.18023,176,1105,0.15755,0.20290
2011,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.44066,1013,2249,0.42014,0.46119
2011,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.41025,926,2249,0.38992,0.43058
2011,Second Stage of Tertiary Education,5th Quintile,Seldom,0.14075,310,2249,0.12638,0.15513
2015,No answer / don't know,1st Quintile,At least once per week,0.62004,166,207,0.55375,0.68632
2015,No answer / don't know,1st Quintile,At least once per month,0.18582,41,207,0.13271,0.23894
2015,No answer / don't know,2nd Quintile,At least once per week,0.60967,91,91,0.50889,0.71046
2015,No answer / don't know,3rd Quintile,At least once per week,0.62226,73,73,0.51027,0.73425
2015,No answer / don't know,4th Quintile,At least once per week,0.74005,44,44,0.60896,0.87115
2015,No answer / don't know,5th Quintile,At least once per week,0.73216,41,41,0.59492,0.86940
2015,Pre-primary Level,1st Quintile,At least once per week,0.76072,91,91,0.67257,0.84887
2015,Pre-primary Level,2nd Quintile,At least once per week,0.68655,59,59,0.56716,0.80594
2015,Pre-primary Level,3rd Quintile,At least once per week,0.85753,54,54,0.76343,0.95163
2015,Pre-primary Level,4th Quintile,At least once per week,0.81220,43,43,0.69408,0.93031
2015,Pre-primary Level,5th Quintile,At least once per week,0.79885,42,42,0.67615,0.92155
2015,Primary Level,1st Quintile,At least once per week,0.44206,139,242,0.37936,0.50476
2015,Primary Level,1st Quintile,At least once per month,0.24406,60,242,0.18983,0.29829
2015,Primary Level,1st Quintile,Seldom,0.22691,43,242,0.17403,0.27979
2015,Primary Level,2nd Quintile,At least once per week,0.36875,37,37,0.21115,0.52636
2015,Lower Secondary Level,1st Quintile,At least once per week,0.44322,513,1109,0.41397,0.47247
2015,Lower Secondary Level,1st Quintile,At least once per month,0.22899,293,1109,0.20425,0.25373
2015,Lower Secondary Level,1st Quintile,Seldom,0.24828,229,1109,0.22284,0.27372
2015,Lower Secondary Level,1st Quintile,Never,0.07951,74,1109,0.06358,0.09544
2015,Lower Secondary Level,2nd Quintile,At least once per week,0.42558,331,716,0.38934,0.46182
2015,Lower Secondary Level,2nd Quintile,At least once per month,0.29491,208,716,0.26148,0.32833
2015,Lower Secondary Level,2nd Quintile,Seldom,0.22118,136,716,0.19075,0.25160
2015,Lower Secondary Level,2nd Quintile,Never,0.05833,41,716,0.04115,0.07551
2015,Lower Secondary Level,3rd Quintile,At least once per week,0.43412,221,458,0.38868,0.47956
2015,Lower Secondary Level,3rd Quintile,At least once per month,0.33919,146,458,0.29579,0.38260
2015,Lower Secondary Level,3rd Quintile,Seldom,0.20425,91,458,0.16728,0.24121
2015,Lower Secondary Level,4th Quintile,At least once per week,0.42975,145,261,0.36958,0.48993
2015,Lower Secondary Level,4th Quintile,At least once per month,0.29278,68,261,0.23747,0.34809
2015,Lower Secondary Level,4th Quintile,Seldom,0.24568,48,261,0.19335,0.29801
2015,Lower Secondary Level,5th Quintile,At least once per week,0.59341,70,102,0.49761,0.68921
2015,Lower Secondary Level,5th Quintile,At least once per month,0.27677,32,102,0.18951,0.36402
2015,Upper Secondary Level,1st Quintile,At least once per week,0.41091,1000,2441,0.39139,0.43044
2015,Upper Secondary Level,1st Quintile,At least once per month,0.29558,753,2441,0.27747,0.31368
2015,Upper Secondary Level,1st Quintile,Seldom,0.24052,553,2441,0.22356,0.25748
2015,Upper Secondary Level,1st Quintile,Never,0.05299,135,2441,0.04410,0.06188
2015,Upper Secondary Level,2nd Quintile,At least once per week,0.35491,1079,2891,0.33746,0.37235
2015,Upper Secondary Level,2nd Quintile,At least once per month,0.37169,1094,2891,0.35407,0.38931
2015,Upper Secondary Level,2nd Quintile,Seldom,0.22781,597,2891,0.21252,0.24310
2015,Upper Secondary Level,2nd Quintile,Never,0.04559,121,2891,0.03798,0.05319
2015,Upper Secondary Level,3rd Quintile,At least once per week,0.37815,997,2508,0.35917,0.39714
2015,Upper Secondary Level,3rd Quintile,At least once per month,0.38231,958,2508,0.36329,0.40133
2015,Upper Secondary Level,3rd Quintile,Seldom,0.21316,487,2508,0.19713,0.22919
2015,Upper Secondary Level,3rd Quintile,Never,0.02637,66,2508,0.02010,0.03265
2015,Upper Secondary Level,4th Quintile,At least once per week,0.42148,944,2211,0.40090,0.44207
2015,Upper Secondary Level,4th Quintile,At least once per month,0.39907,901,2211,0.37866,0.41949
2015,Upper Secondary Level,4th Quintile,Seldom,0.16171,366,2211,0.14636,0.17706
2015,Upper Secondary Level,5th Quintile,At least once per week,0.42570,676,1538,0.40098,0.45041
2015,Upper Secondary Level,5th Quintile,At least once per month,0.40584,628,1538,0.38129,0.43039
2015,Upper Secondary Level,5th Quintile,Seldom,0.14806,234,1538,0.13031,0.16582
2015,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.41209,150,328,0.35874,0.46544
2015,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.41292,115,328,0.35956,0.46629
2015,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.13765,63,328,0.10030,0.17499
2015,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.49344,192,416,0.44534,0.54154
2015,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.32201,153,416,0.27705,0.36696
2015,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.17283,71,416,0.13646,0.20921
2015,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.53530,209,415,0.48725,0.58334
2015,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.33461,156,415,0.28915,0.38006
2015,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.09900,50,415,0.07023,0.12777
2015,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.46785,185,412,0.41961,0.51609
2015,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.37924,160,412,0.33234,0.42615
2015,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.15291,67,412,0.11811,0.18770
2015,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.45998,156,355,0.40806,0.51190
2015,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.39298,150,355,0.34210,0.44386
2015,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.12738,49,355,0.09265,0.16211
2015,First Stage of Tertiary Education,1st Quintile,At least once per week,0.32776,50,88,0.22912,0.42640
2015,First Stage of Tertiary Education,1st Quintile,At least once per month,0.27844,38,88,0.18426,0.37263
2015,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.40621,95,265,0.34696,0.46545
2015,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.33774,105,265,0.28068,0.39479
2015,First Stage of Tertiary Education,2nd Quintile,Seldom,0.23173,65,265,0.18083,0.28262
2015,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.34378,112,316,0.29133,0.39623
2015,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.39031,133,316,0.33644,0.44418
2015,First Stage of Tertiary Education,3rd Quintile,Seldom,0.23948,71,316,0.19235,0.28661
2015,First Stage of Tertiary Education,4th Quintile,At least once per week,0.35586,144,388,0.30816,0.40356
2015,First Stage of Tertiary Education,4th Quintile,At least once per month,0.43877,179,388,0.38933,0.48821
2015,First Stage of Tertiary Education,4th Quintile,Seldom,0.19428,65,388,0.15487,0.23370
2015,First Stage of Tertiary Education,5th Quintile,At least once per week,0.37339,149,402,0.32604,0.42073
2015,First Stage of Tertiary Education,5th Quintile,At least once per month,0.43060,178,402,0.38214,0.47907
2015,First Stage of Tertiary Education,5th Quintile,Seldom,0.18943,75,402,0.15107,0.22778
2015,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.57777,260,462,0.53269,0.62286
2015,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.25701,132,462,0.21712,0.29690
2015,Second Stage of Tertiary Education,1st Quintile,Seldom,0.12318,70,462,0.09318,0.15318
2015,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.39882,259,632,0.36062,0.43703
2015,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.37737,256,632,0.33955,0.41519
2015,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.18234,117,632,0.15221,0.21247
2015,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.44091,374,894,0.40834,0.47347
2015,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.37747,366,894,0.34568,0.40927
2015,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.17320,154,894,0.14838,0.19801
2015,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.43335,546,1290,0.40629,0.46040
2015,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.41267,531,1290,0.38579,0.43954
2015,Second Stage of Tertiary Education,4th Quintile,Seldom,0.13365,213,1290,0.11508,0.15223
2015,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.45959,1113,2512,0.44010,0.47908
2015,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.39720,1058,2512,0.37806,0.41634
2015,Second Stage of Tertiary Education,5th Quintile,Seldom,0.13856,341,2512,0.12505,0.15208
2017,No answer / don't know,1st Quintile,At least once per week,0.69055,162,211,0.62803,0.75308
2017,No answer / don't know,1st Quintile,At least once per month,0.17924,49,211,0.12736,0.23112
2017,No answer / don't know,2nd Quintile,At least once per week,0.55541,74,108,0.46125,0.64957
2017,No answer / don't know,2nd Quintile,At least once per month,0.33476,34,108,0.24534,0.42417
2017,No answer / don't know,3rd Quintile,At least once per week,0.82685,56,56,0.72685,0.92685
2017,No answer / don't know,4th Quintile,At least once per week,0.71984,60,60,0.60525,0.83443
2017,No answer / don't know,5th Quintile,At least once per week,0.72170,37,37,0.57530,0.86810
2017,Pre-primary Level,1st Quintile,At least once per week,0.84002,77,77,0.75760,0.92244
2017,Pre-primary Level,2nd Quintile,At least once per week,0.83060,57,57,0.73236,0.92885
2017,Pre-primary Level,3rd Quintile,At least once per week,0.68986,49,49,0.55900,0.82071
2017,Pre-primary Level,4th Quintile,At least once per week,0.84245,49,49,0.73939,0.94552
2017,Pre-primary Level,5th Quintile,At least once per week,0.89523,45,45,0.80474,0.98572
2017,Primary Level,1st Quintile,At least once per week,0.42828,110,221,0.36290,0.49367
2017,Primary Level,1st Quintile,At least once per month,0.26244,66,221,0.20430,0.32058
2017,Primary Level,1st Quintile,Seldom,0.15386,45,221,0.10618,0.20154
2017,Primary Level,2nd Quintile,At least once per week,0.29214,36,36,0.14148,0.44280
2017,Lower Secondary Level,1st Quintile,At least once per week,0.45816,470,1009,0.42740,0.48892
2017,Lower Secondary Level,1st Quintile,At least once per month,0.27289,286,1009,0.24539,0.30039
2017,Lower Secondary Level,1st Quintile,Seldom,0.19012,188,1009,0.16590,0.21434
2017,Lower Secondary Level,1st Quintile,Never,0.07883,65,1009,0.06219,0.09546
2017,Lower Secondary Level,2nd Quintile,At least once per week,0.37895,250,601,0.34013,0.41777
2017,Lower Secondary Level,2nd Quintile,At least once per month,0.35945,200,601,0.32106,0.39785
2017,Lower Secondary Level,2nd Quintile,Seldom,0.22892,151,601,0.19530,0.26254
2017,Lower Secondary Level,3rd Quintile,At least once per week,0.42377,183,391,0.37473,0.47281
2017,Lower Secondary Level,3rd Quintile,At least once per month,0.32215,126,391,0.27577,0.36853
2017,Lower Secondary Level,3rd Quintile,Seldom,0.22764,82,391,0.18603,0.26926
2017,Lower Secondary Level,4th Quintile,At least once per week,0.44224,115,232,0.37819,0.50629
2017,Lower Secondary Level,4th Quintile,At least once per month,0.36401,76,232,0.30196,0.42606
2017,Lower Secondary Level,4th Quintile,Seldom,0.16521,41,232,0.11732,0.21310
2017,Lower Secondary Level,5th Quintile,At least once per week,0.61681,63,63,0.49579,0.73782
2017,Upper Secondary Level,1st Quintile,At least once per week,0.41661,924,2184,0.39593,0.43729
2017,Upper Secondary Level,1st Quintile,At least once per month,0.29116,651,2184,0.27210,0.31022
2017,Upper Secondary Level,1st Quintile,Seldom,0.24064,489,2184,0.22271,0.25857
2017,Upper Secondary Level,1st Quintile,Never,0.05159,120,2184,0.04231,0.06087
2017,Upper Secondary Level,2nd Quintile,At least once per week,0.35825,929,2575,0.33973,0.37678
2017,Upper Secondary Level,2nd Quintile,At least once per month,0.33976,928,2575,0.32146,0.35806
2017,Upper Secondary Level,2nd Quintile,Seldom,0.26298,627,2575,0.24597,0.27999
2017,Upper Secondary Level,2nd Quintile,Never,0.03901,91,2575,0.03153,0.04649
2017,Upper Secondary Level,3rd Quintile,At least once per week,0.36629,853,2233,0.34630,0.38628
2017,Upper Secondary Level,3rd Quintile,At least once per month,0.40508,915,2233,0.38471,0.42544
2017,Upper Secondary Level,3rd Quintile,Seldom,0.19892,418,2233,0.18236,0.21548
2017,Upper Secondary Level,3rd Quintile,Never,0.02971,47,2233,0.02267,0.03676
2017,Upper Secondary Level,4th Quintile,At least once per week,0.42632,841,1920,0.40420,0.44845
2017,Upper Secondary Level,4th Quintile,At least once per month,0.39573,770,1920,0.37385,0.41761
2017,Upper Secondary Level,4th Quintile,Seldom,0.16150,309,1920,0.14503,0.17796
2017,Upper Secondary Level,5th Quintile,At least once per week,0.44284,599,1346,0.41629,0.46939
2017,Upper Secondary Level,5th Quintile,At least once per month,0.38926,548,1346,0.36320,0.41531
2017,Upper Secondary Level,5th Quintile,Seldom,0.14529,199,1346,0.12645,0.16412
2017,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.49678,154,327,0.44251,0.55106
2017,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.20890,99,327,0.16477,0.25303
2017,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.23543,74,327,0.18938,0.28149
2017,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.48547,200,412,0.43715,0.53379
2017,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.33091,149,412,0.28542,0.37640
2017,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.15281,63,412,0.11802,0.18759
2017,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.52190,186,393,0.47245,0.57135
2017,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.33591,153,393,0.28916,0.38267
2017,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.10688,54,393,0.07630,0.13747
2017,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.48180,186,371,0.43088,0.53271
2017,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.38091,139,371,0.33143,0.43039
2017,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.13325,46,371,0.09862,0.16788
2017,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.45434,141,317,0.39944,0.50923
2017,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.41184,129,317,0.35758,0.46611
2017,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.13201,47,317,0.09469,0.16933
2017,First Stage of Tertiary Education,1st Quintile,At least once per week,0.28097,36,71,0.17568,0.38627
2017,First Stage of Tertiary Education,1st Quintile,At least once per month,0.40706,35,71,0.29197,0.52215
2017,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.40133,92,229,0.33770,0.46495
2017,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.37041,89,229,0.30773,0.43310
2017,First Stage of Tertiary Education,2nd Quintile,Seldom,0.19663,48,229,0.14503,0.24822
2017,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.34630,95,277,0.29017,0.40243
2017,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.43709,125,277,0.37857,0.49561
