year,quintil_oecd,sex,pli0094_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2017,4th Quintile,female,Seldom,0.16747967479674797,45410,0.1640452121490169,0.17091413744447903
2017,4th Quintile,female,Never,0.023414634146341463,45410,0.02202378792611,0.024805480366572926
2017,5th Quintile,male,At least once per week,0.41915887850467287,45410,0.4146205248781829,0.42369723213116284
2017,5th Quintile,male,At least once per month,0.40654205607476634,45410,0.4020242453313246,0.4110598668182081
2017,5th Quintile,male,Seldom,0.1619158878504673,45410,0.1585276892632139,0.16530408643772068
2017,5th Quintile,male,Never,0.012383177570093457,45410,0.011366014438758476,0.013400340701428438
2017,5th Quintile,female,At least once per week,0.46620256007186167,45410,0.4616142169160277,0.4707909032276956
2017,5th Quintile,female,At least once per month,0.3936671906579834,45410,0.3891735280119204,0.3981608533040464
2017,5th Quintile,female,Seldom,0.12867729620480575,45410,0.12559750837088265,0.13175708403872885
2017,5th Quintile,female,Never,0.011452953065349204,45410,0.010474279782699238,0.012431626347999169
