syear,bula_h,regtyp,plh0038,proportion,n,lower_confidence,upper_confidence
2004,Nordrhein-Westfalen,Rural regions,2.0,0.002098489087856743,21612,0.0014883823944265191,0.002708595781286967
2004,Brandenburg,Urban regions,2.0,0.0018186905428091774,21612,0.0012506325002346053,0.0023867485853837495
2004,Mecklenburg-Vorpommern,Rural regions,3.0,0.0017720574519679165,21612,0.0012113163997773627,0.0023327985041584703
2004,"Rheinland-Pfalz,Saarland",Rural regions,3.0,0.0017720574519679165,21612,0.0012113163997773627,0.0023327985041584703
2004,Hamburg,Urban regions,3.0,0.0017720574519679165,21612,0.0012113163997773627,0.0023327985041584703
2004,Nordrhein-Westfalen,Rural regions,1.0,0.0016787912702853946,21612,0.0011329805118090847,0.0022246020287617044
2004,Thueringen,Urban regions,3.0,0.0016787912702853946,21612,0.0011329805118090847,0.0022246020287617044
2004,Brandenburg,Urban regions,1.0,0.0015388919977616117,21612,0.001016281367842194,0.0020615026276810293
2004,Baden-Wuerttemberg,Rural regions,3.0,0.0012124603618727848,21612,0.0007485020874969891,0.0016764186362485806
2004,Hessen,Rural regions,3.0,0.0012124603618727848,21612,0.0007485020874969891,0.0016764186362485806
2004,Nordrhein-Westfalen,Rural regions,3.0,0.0012124603618727848,21612,0.0007485020874969891,0.0016764186362485806
2004,Mecklenburg-Vorpommern,Urban regions,2.0,0.001072561089349002,21612,0.00063615924035784,0.001508962938340164
2004,Sachsen-Anhalt,Urban regions,3.0,0.0010259279985077412,21612,0.0005991086080348997,0.0014527473889805827
2004,Bremen,Urban regions,3.0,0.0008860287259839582,21612,0.0004893489958152895,0.001282708456152627
2004,Mecklenburg-Vorpommern,Urban regions,3.0,0.0002331654542063048,21612,2.960657186434207e-05,0.00043672433654826754
2004,Brandenburg,Urban regions,3.0,9.326618168252192e-05,21612,-3.548476678636646e-05,0.0002220171301514103
2005,Nordrhein-Westfalen,Urban regions,2.0,0.09690581434886093,20698,0.0928755519670473,0.10093607673067456
2005,Nordrhein-Westfalen,Urban regions,1.0,0.07927332782824112,20698,0.07559270947720416,0.08295394617927808
2005,Baden-Wuerttemberg,Urban regions,2.0,0.057609170835964445,20698,0.054434832471964026,0.060783509199964864
2005,Baden-Wuerttemberg,Urban regions,1.0,0.03822800796619226,20698,0.0356157336718431,0.04084028226054142
2005,Bayern,Rural regions,2.0,0.03443920920969544,20698,0.03195488497322935,0.03692353344616153
2005,Bayern,Urban regions,2.0,0.03273910720357507,20698,0.0303147471991982,0.035163467207951944
2005,Nordrhein-Westfalen,Urban regions,3.0,0.028998882790110262,20698,0.02671279776859541,0.03128496781162512
2005,Hessen,Urban regions,2.0,0.026570165638509738,20698,0.024379170886609573,0.028761160390409903
2005,Bayern,Rural regions,1.0,0.026473016952445718,20698,0.024285922215136545,0.02866011168975489
2005,Bayern,Urban regions,1.0,0.022295623451692816,20698,0.020284190918536612,0.02430705598484902
2005,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.021567008306212658,20698,0.0195879783096172,0.023546038302808117
2005,Niedersachsen,Rural regions,2.0,0.021081264875892555,20698,0.01912416255152892,0.02303836720025619
2005,Hessen,Urban regions,1.0,0.020012629329188323,20698,0.018104735535588556,0.02192052312278809
2005,Niedersachsen,Urban regions,2.0,0.019429737212804197,20698,0.017549274602310285,0.02131019982329811
2005,Brandenburg,Rural regions,1.0,0.01894399378248409,20698,0.01708672588636876,0.02080126167859942
2005,"Rheinland-Pfalz,Saarland",Urban regions,1.0,0.01777820954971584,20698,0.015977926995999602,0.019578492103432075
2005,Sachsen,Rural regions,2.0,0.017243891776363724,20698,0.015470386845703624,0.019017396707023824
2005,Brandenburg,Rural regions,2.0,0.01695244571817166,20698,0.015193731296795255,0.018711160139548065
2005,Sachsen-Anhalt,Rural regions,1.0,0.016903871375139653,20698,0.015147635021462422,0.018660107728816884
2005,Niedersachsen,Rural regions,1.0,0.01680672268907563,20698,0.015055453740432802,0.018557991637718457
2005,Berlin,Urban regions,2.0,0.016660999659979598,20698,0.014917210233932974,0.018404789086026222
2005,Sachsen,Urban regions,2.0,0.01661242531694759,20698,0.014871136707515577,0.018353713926379602
2005,Sachsen,Urban regions,1.0,0.016515276630883566,20698,0.014779001217335436,0.0182515520444317
2005,Niedersachsen,Urban regions,1.0,0.016369553601787535,20698,0.014640827140377372,0.0180982800631977
2005,Berlin,Urban regions,1.0,0.016223830572691503,20698,0.01450268846279589,0.01794497268258712
2005,Baden-Wuerttemberg,Urban regions,3.0,0.0157380871423714,20698,0.014042487981975205,0.017433686302767596
2005,Sachsen,Rural regions,1.0,0.015592364113275367,20698,0.013904508272621827,0.017280219953928908
2005,Sachsen-Anhalt,Rural regions,2.0,0.0148151746247632,20698,0.013169272050864933,0.016461077198661467
2005,Bayern,Urban regions,3.0,0.01476660028173119,20698,0.013123357615667498,0.01640984294779488
2005,Thueringen,Rural regions,1.0,0.013649390391994948,20698,0.012068636839821135,0.01523014394416876
2005,Thueringen,Rural regions,2.0,0.013066498275610822,20698,0.011519408793712374,0.01461358775750927
2005,Mecklenburg-Vorpommern,Rural regions,1.0,0.009666294263370089,20698,0.008333347924341995,0.010999240602398182
2005,Mecklenburg-Vorpommern,Rural regions,2.0,0.009666294263370089,20698,0.008333347924341995,0.010999240602398182
2005,Bayern,Rural regions,3.0,0.009180550833049982,20698,0.007881208729812047,0.010479892936287918
2005,Schleswig-Holstein,Urban regions,3.0,0.0075775975129936364,20698,0.006396173138859556,0.008759021887127717
2005,Hessen,Urban regions,3.0,0.0075290231699616265,20698,0.006351362680861061,0.008706683659062192
2005,Hamburg,Urban regions,2.0,0.007383300140865595,20698,0.0062170064386252374,0.008549593843105953
2005,Niedersachsen,Rural regions,3.0,0.006994705396609511,20698,0.0058592962829133195,0.008130114510305703
2005,"Rheinland-Pfalz,Saarland",Rural regions,2.0,0.006751833681449458,20698,0.0056361742687189,0.007867493094180016
2005,Schleswig-Holstein,Rural regions,2.0,0.006654684995385437,20698,0.00554702682510274,0.007762343165668135
2005,Thueringen,Urban regions,2.0,0.006606110652353427,20698,0.0055024754513403155,0.007709745853366538
2005,Hessen,Rural regions,2.0,0.0063146645941613636,20698,0.005235490617231822,0.007393838571090905
2005,Schleswig-Holstein,Rural regions,3.0,0.006266090251129354,20698,0.005191048681568942,0.007341131820689765
2005,"Rheinland-Pfalz,Saarland",Urban regions,3.0,0.006120367222033322,20698,0.005057821772364753,0.007182912671701891
2005,"Rheinland-Pfalz,Saarland",Rural regions,1.0,0.006071792879001311,20698,0.005013446417284085,0.007130139340718537
2005,Niedersachsen,Urban regions,3.0,0.005634623791713217,20698,0.004614865279254237,0.0066543823041721965
2005,Thueringen,Urban regions,1.0,0.005148880361393112,20698,0.004173829372839815,0.0061239313499464095
2005,Hamburg,Urban regions,1.0,0.00495458298926507,20698,0.003998012704750515,0.0059111532737796246
2005,Schleswig-Holstein,Rural regions,1.0,0.004857434303201049,20698,0.003910242351371587,0.005804626255030512
2005,Hessen,Rural regions,1.0,0.0047602856171370285,20698,0.003822567656009186,0.005698003578264871
2005,Baden-Wuerttemberg,Rural regions,2.0,0.004663136931073007,20698,0.0037349915479298213,0.0055912823142161925
2005,Baden-Wuerttemberg,Rural regions,1.0,0.004323116529848934,20698,0.00342929756898058,0.005216935490717288
2005,Sachsen-Anhalt,Urban regions,2.0,0.00393452178559285,20698,0.003081653821527583,0.004787389749658117
2005,Sachsen-Anhalt,Urban regions,1.0,0.00393452178559285,20698,0.003081653821527583,0.004787389749658117
2005,Sachsen,Urban regions,3.0,0.0038859474425608394,20698,0.0030383397789050114,0.004733555106216668
2005,Sachsen,Rural regions,3.0,0.0038859474425608394,20698,0.0030383397789050114,0.004733555106216668
2005,Berlin,Urban regions,3.0,0.0036430757274007867,20698,0.0028222830918355445,0.004463868362966029
2005,Schleswig-Holstein,Urban regions,2.0,0.0036430757274007867,20698,0.0028222830918355445,0.004463868362966029
2005,Bremen,Urban regions,2.0,0.0034002040122407345,20698,0.0026071463513077844,0.0041932616731736845
2005,Thueringen,Rural regions,3.0,0.003254480983144703,20698,0.0024785467815559145,0.004030415184733491
2005,Brandenburg,Rural regions,3.0,0.0031087579540486714,20698,0.002350338918017618,0.0038671769900797247
2005,Sachsen-Anhalt,Rural regions,3.0,0.00296303492495264,20698,0.002222550556028105,0.003703519293877175
2005,Bremen,Urban regions,1.0,0.0027201632097925877,20698,0.002010588904743849,0.0034297375148413262
2005,Nordrhein-Westfalen,Rural regions,2.0,0.002477291494632535,20698,0.00180005269479492,0.0031545302944701497
2005,Schleswig-Holstein,Urban regions,1.0,0.0022344197794724827,20698,0.0015911568522942988,0.0028776827066506667
2005,Brandenburg,Urban regions,2.0,0.0018943993782484091,20698,0.0013019982219132312,0.002486800534583587
2005,Mecklenburg-Vorpommern,Urban regions,1.0,0.0017972506921843882,20698,0.0012202111286733104,0.002374290255695466
2005,Brandenburg,Urban regions,1.0,0.0017972506921843882,20698,0.0012202111286733104,0.002374290255695466
2005,Nordrhein-Westfalen,Rural regions,1.0,0.0017001020061203672,20698,0.0011388474450664226,0.002261356567174312
2005,Mecklenburg-Vorpommern,Rural regions,3.0,0.0016515276630883566,20698,0.0010983356704143557,0.0022047196557623576
2005,Hamburg,Urban regions,3.0,0.0015543789770243357,20698,0.001017677803063504,0.0020910801509851674
2005,"Rheinland-Pfalz,Saarland",Rural regions,3.0,0.0013600816048962938,20698,0.0008579947810037063,0.0018621684287888813
2005,Thueringen,Urban regions,3.0,0.0013600816048962938,20698,0.0008579947810037063,0.0018621684287888813
2005,Mecklenburg-Vorpommern,Urban regions,2.0,0.0013115072618642832,20698,0.000818455797754222,0.0018045587259743444
2005,Baden-Wuerttemberg,Rural regions,3.0,0.0011657842327682517,20698,0.0007008969412769016,0.0016306715242596019
2005,Hessen,Rural regions,3.0,0.0010686355467042308,20698,0.0006235182068403758,0.0015137528865680858
2005,Bremen,Urban regions,3.0,0.0009229125176081994,20698,0.0005092257326001219,0.0013365993026162768
2005,Nordrhein-Westfalen,Rural regions,3.0,0.0009229125176081994,20698,0.0005092257326001219,0.0013365993026162768
2005,Sachsen-Anhalt,Urban regions,3.0,0.0007286151454801574,20698,0.00036100905098912365,0.001096221239971191
2005,Mecklenburg-Vorpommern,Urban regions,3.0,0.00019429737212804196,20698,4.415655977315887e-06,0.00038417908827876804
2005,Brandenburg,Urban regions,3.0,9.714868606402098e-05,20698,-3.712448607275276e-05,0.0002314218582007947
2006,Nordrhein-Westfalen,Urban regions,2.0,0.09112984513882526,22269,0.08734988734108672,0.0949098029365638
2006,Nordrhein-Westfalen,Urban regions,1.0,0.08865573169614221,22269,0.08492236751672325,0.09238909587556118
2006,Baden-Wuerttemberg,Urban regions,2.0,0.05589663703839458,22269,0.052879407672515345,0.05891386640427381
2006,Baden-Wuerttemberg,Urban regions,1.0,0.04183084394758545,22269,0.03920133217006492,0.044460355725105975
2006,Bayern,Rural regions,2.0,0.03619536332814075,22269,0.03374219872517157,0.038648527931109934
2006,Bayern,Urban regions,2.0,0.03115550261156419,22269,0.02887358409131533,0.03343742113181305
2006,Bayern,Rural regions,1.0,0.02991844589022267,22269,0.027680861867929066,0.032156029912516274
2006,Hessen,Urban regions,2.0,0.028223220012828735,22269,0.026048054779058104,0.030398385246599366
2006,Bayern,Urban regions,1.0,0.026573811051040043,22269,0.024461372190447753,0.028686249911632333
2006,Nordrhein-Westfalen,Urban regions,3.0,0.021442316503253,22269,0.019539772192123987,0.023344860814382015
2006,Niedersachsen,Rural regions,1.0,0.021442316503253,22269,0.019539772192123987,0.023344860814382015
2006,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.021213231925226794,22269,0.019320656578196965,0.023105807272256623
2006,Hessen,Urban regions,1.0,0.020984147347200586,22269,0.019101598562675126,0.022866696131726046
2006,Niedersachsen,Rural regions,2.0,0.02052597819114817,22269,0.01866365905344455,0.02238829732885179
2006,Niedersachsen,Urban regions,1.0,0.01919728763859617,22269,0.017395031643436126,0.020999543633756213
2006,Brandenburg,Rural regions,1.0,0.018693301566938512,22269,0.016914403343005435,0.02047219979087159
2006,Niedersachsen,Urban regions,2.0,0.01864748465133327,22269,0.01687072631046618,0.020424242992200362
2006,"Rheinland-Pfalz,Saarland",Urban regions,1.0,0.018372583157701825,22269,0.016608722943058898,0.020136443372344753
2006,Berlin,Urban regions,1.0,0.01786859708604417,22269,0.016128651203897986,0.01960854296819035
2006,Brandenburg,Rural regions,2.0,0.017181343351965545,22269,0.015474589199462145,0.018888097504468945
2006,Sachsen,Urban regions,1.0,0.016906441858334096,22269,0.015213160034605827,0.018599723682062367
2006,Sachsen,Urban regions,2.0,0.016631540364702647,22269,0.01495184668466088,0.018311234044744416
2006,Sachsen-Anhalt,Rural regions,1.0,0.016585723449097405,22269,0.01490830591672681,0.018263140981468
2006,Baden-Wuerttemberg,Urban regions,3.0,0.015669385136992578,22269,0.014038204010806032,0.017300566263179124
2006,Sachsen,Rural regions,2.0,0.015669385136992578,22269,0.014038204010806032,0.017300566263179124
2006,Sachsen,Rural regions,1.0,0.01544030055896637,22269,0.01382089876433612,0.01705970235359662
2006,Berlin,Urban regions,2.0,0.0144781453312563,22269,0.012909245163813445,0.016047045498699154
2006,Sachsen-Anhalt,Rural regions,2.0,0.014432328415651058,22269,0.012865876241334107,0.01599878058996801
2006,Thueringen,Rural regions,1.0,0.013286905525520021,22269,0.011783025874028002,0.014790785177012041
2006,Thueringen,Rural regions,2.0,0.01324108860991478,22269,0.011739769238664401,0.014742407981165159
2006,Mecklenburg-Vorpommern,Rural regions,2.0,0.010629524420416018,22269,0.009282603483335577,0.011976445357496458
2006,Bayern,Urban regions,3.0,0.010308806011179327,22269,0.008982145658660004,0.01163546636369865
2006,Mecklenburg-Vorpommern,Rural regions,1.0,0.009850636855126913,22269,0.008553492755559076,0.01114778095469475
2006,Bayern,Rural regions,3.0,0.008292861724548703,22269,0.0071017578280672,0.009483965621030205
2006,Schleswig-Holstein,Rural regions,1.0,0.0077888756528910474,22269,0.006634239517749015,0.008943511788033081
2006,Schleswig-Holstein,Rural regions,2.0,0.007055805003207184,22269,0.00595644123630157,0.008155168770112797
2006,Hamburg,Urban regions,1.0,0.006735086593970494,22269,0.005660825486286925,0.0078093477016540624
2006,"Rheinland-Pfalz,Saarland",Rural regions,1.0,0.006551818931549528,22269,0.005492176680688326,0.00761146118241073
2006,"Rheinland-Pfalz,Saarland",Rural regions,2.0,0.0064601851003390455,22269,0.0054079305016661175,0.007512439699011973
2006,Hessen,Rural regions,2.0,0.006368551269128562,22269,0.005323737944167757,0.0074133645940893675
2006,Thueringen,Urban regions,2.0,0.006093649775497113,22269,0.005071493753848348,0.007115805797145878
2006,Hamburg,Urban regions,2.0,0.005910382113076148,22269,0.004903621393495634,0.006917142832656662
2006,Hessen,Urban regions,3.0,0.00568129753504994,22269,0.004694126770661215,0.006668468299438665
2006,Thueringen,Urban regions,1.0,0.005223128378997526,22269,0.004276381453001259,0.006169875304993792
2006,Niedersachsen,Rural regions,3.0,0.005131494547787043,22269,0.004193045947407199,0.006069943148166886
2006,Schleswig-Holstein,Urban regions,2.0,0.004856593054155594,22269,0.003943501331279627,0.005769684777031561
2006,Hessen,Rural regions,1.0,0.004810776138550353,22269,0.0039019807384257695,0.005719571538674936
2006,"Rheinland-Pfalz,Saarland",Urban regions,3.0,0.004810776138550353,22269,0.0039019807384257695,0.005719571538674936
2006,Baden-Wuerttemberg,Rural regions,2.0,0.004810776138550353,22269,0.0039019807384257695,0.005719571538674936
2006,Baden-Wuerttemberg,Rural regions,1.0,0.00471914230733987,22269,0.003819002275833381,0.005619282338846359
2006,Niedersachsen,Urban regions,3.0,0.004535874644918904,22269,0.003653304886036413,0.005418444403801396
2006,Schleswig-Holstein,Urban regions,1.0,0.004535874644918904,22269,0.003653304886036413,0.005418444403801396
2006,Thueringen,Rural regions,3.0,0.0041235224044717305,22269,0.003281850887840351,0.00496519392110311
2006,Sachsen,Urban regions,3.0,0.0038028039952350406,22269,0.0029943964804534052,0.004611211510016676
2006,Schleswig-Holstein,Urban regions,3.0,0.0038028039952350406,22269,0.0029943964804534052,0.004611211510016676
2006,Sachsen,Rural regions,3.0,0.003756987079629799,22269,0.0029534457695957026,0.004560528389663896
2006,Sachsen-Anhalt,Urban regions,2.0,0.0035737194172088334,22269,0.0027899496153805953,0.0043574892190370714
2006,Brandenburg,Rural regions,3.0,0.003436268670393109,22269,0.002667666142068525,0.004204871198717694
2006,Bremen,Urban regions,2.0,0.003344634839182626,22269,0.0025863147299162157,0.004102954948449036
2006,Berlin,Urban regions,3.0,0.0032988179235773846,22269,0.002545692387881835,0.0040519434592729345
2006,Sachsen-Anhalt,Rural regions,3.0,0.003115550261156419,22269,0.0023835765133107356,0.003847524009002102
2006,Sachsen-Anhalt,Urban regions,1.0,0.0030239164299459362,22269,0.0023027541947323003,0.003745078665159572
2006,Schleswig-Holstein,Rural regions,3.0,0.0026573811051040044,22269,0.0019812127776569132,0.0033335494325510955
2006,Bremen,Urban regions,1.0,0.0025657472738935213,22269,0.001901308771207486,0.0032301857765795567
2006,Nordrhein-Westfalen,Rural regions,2.0,0.00251993035828828,22269,0.001861435942313747,0.0031784247742628136
2006,Nordrhein-Westfalen,Rural regions,1.0,0.002428296527077797,22269,0.0017818559133068934,0.003074737140848701
2006,Brandenburg,Urban regions,1.0,0.0017410427929991754,22269,0.001193482377385372,0.0022886032086129786
2006,Mecklenburg-Vorpommern,Urban regions,2.0,0.0015119582149729681,22269,0.0010016329823349691,0.002022283447610967
2006,Mecklenburg-Vorpommern,Rural regions,3.0,0.0015119582149729681,22269,0.0010016329823349691,0.002022283447610967
2006,Brandenburg,Urban regions,2.0,0.001420324383762485,22269,0.0009256825466812779,0.0019149662208436922
2006,Mecklenburg-Vorpommern,Urban regions,1.0,0.0013745074681572437,22269,0.0008878979608862259,0.0018611169754282615
2006,"Rheinland-Pfalz,Saarland",Rural regions,3.0,0.0013286905525520022,22269,0.0008502489637615693,0.001807132141342435
2006,Hessen,Rural regions,3.0,0.0011912398057362778,22269,0.0007381894417684026,0.0016442901697041531
2006,Thueringen,Urban regions,3.0,0.0011912398057362778,22269,0.0007381894417684026,0.0016442901697041531
2006,Hamburg,Urban regions,3.0,0.0011454228901310365,22269,0.0007011602689502831,0.0015896855113117898
2006,Baden-Wuerttemberg,Rural regions,3.0,0.001007972143315312,22269,0.0005911881898177004,0.0014247560968129237
2006,Sachsen-Anhalt,Urban regions,3.0,0.0009163383121048291,22269,0.0005189321796059275,0.0013137444446037307
2006,Bremen,Urban regions,3.0,0.0006872537340786219,22269,0.0003430504725098714,0.0010314569956473723
2006,Nordrhein-Westfalen,Rural regions,3.0,0.0004123522404471731,22269,0.00014569687087316656,0.0006790076100211795
2006,Brandenburg,Urban regions,3.0,0.00027490149363144874,22269,5.71633273221476e-05,0.0004926396599407498
2006,Mecklenburg-Vorpommern,Urban regions,3.0,0.00018326766242096582,22269,5.477046594484444e-06,0.0003610582782474472
2007,Nordrhein-Westfalen,Urban regions,2.0,0.09876785626626086,20850,0.09471809714696143,0.1028176153855603
2007,Nordrhein-Westfalen,Urban regions,1.0,0.07230867409552795,20850,0.06879306978192706,0.07582427840912884
2007,Baden-Wuerttemberg,Urban regions,2.0,0.05434195670315645,20850,0.051264884137833755,0.05741902926847914
2007,Bayern,Rural regions,2.0,0.039713317951990575,20850,0.03706255079515654,0.04236408510882461
2007,Baden-Wuerttemberg,Urban regions,1.0,0.035737077217613274,20850,0.03321731075727711,0.03825684367794944
2007,Bayern,Urban regions,2.0,0.0349516469490943,20850,0.03245870938845929,0.03744458450972931
2007,Hessen,Urban regions,2.0,0.02979726081193854,20850,0.02748933172262534,0.03210518990125174
2007,Nordrhein-Westfalen,Urban regions,3.0,0.028668204800942516,20850,0.026403106296286113,0.03093330330559892
2007,Bayern,Rural regions,1.0,0.025526483726866625,20850,0.02338564693696763,0.02766732051676562
2007,Niedersachsen,Rural regions,2.0,0.02287565657061509,20850,0.020846270186401082,0.0249050429548291
2007,Bayern,Urban regions,1.0,0.02218840508566099,20850,0.020189032761771374,0.024187777409550606
2007,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.02135388542535958,20850,0.0193916354428105,0.02331613540790866
2007,Baden-Wuerttemberg,Urban regions,3.0,0.020224829414363557,20850,0.018314058200081938,0.022135600628645176
2007,Niedersachsen,Urban regions,2.0,0.019783024888321635,20850,0.017892812957771356,0.021673236818871913
2007,Hessen,Urban regions,1.0,0.019537577929409456,20850,0.017658893309554717,0.021416262549264195
2007,Brandenburg,Rural regions,2.0,0.019439399145844583,20850,0.017565346961860615,0.02131345132982855
2007,Sachsen,Urban regions,2.0,0.018359432526630994,20850,0.01653717850517025,0.02018168654809174
2007,Sachsen,Rural regions,2.0,0.017917628000589072,20850,0.016117027952575892,0.01971822804860225
2007,Niedersachsen,Rural regions,1.0,0.01737764469098228,20850,0.01560389710041842,0.01915139228154614
2007,Sachsen-Anhalt,Rural regions,2.0,0.01669039320602818,20850,0.014951465740832197,0.01842932067122416
2007,Niedersachsen,Urban regions,1.0,0.01664130381424574,20850,0.0149048921369332,0.01837771549155828
2007,"Rheinland-Pfalz,Saarland",Urban regions,1.0,0.016592214422463305,20850,0.014858322439378714,0.018326106405547896
2007,Berlin,Urban regions,2.0,0.01585587354572677,20850,0.014160257643507548,0.01755148944794599
2007,Brandenburg,Rural regions,1.0,0.01561042658681459,20850,0.013927776044474155,0.017293077129155027
2007,Berlin,Urban regions,1.0,0.015315890236119975,20850,0.013648940022261956,0.016982840449977995
2007,Thueringen,Rural regions,2.0,0.014530459967601002,20850,0.012906167144360058,0.016154752790841945
2007,Sachsen-Anhalt,Rural regions,1.0,0.01443228118403613,20850,0.012813404501978726,0.016051157866093534
2007,Sachsen,Urban regions,1.0,0.013745029699082029,20850,0.012164617092003723,0.015325442306160335
2007,Sachsen,Rural regions,1.0,0.01232143733739139,20850,0.010824024535088038,0.013818850139694742
2007,Thueringen,Rural regions,1.0,0.012223258553826518,20850,0.010731749346053844,0.013714767761599193
2007,Bayern,Urban regions,3.0,0.011241470718177802,20850,0.009810404499839102,0.012672536936516501
2007,Mecklenburg-Vorpommern,Rural regions,2.0,0.010897844975700751,20850,0.009488575878928887,0.012307114072472616
2007,Bayern,Rural regions,3.0,0.009916057140052035,20850,0.008571099641368533,0.011261014638735536
2007,Schleswig-Holstein,Rural regions,2.0,0.008737911737273575,20850,0.007474627385136695,0.010001196089410455
2007,Mecklenburg-Vorpommern,Rural regions,1.0,0.008590643561926268,20850,0.00733795705859784,0.009843330065254695
2007,Hamburg,Urban regions,2.0,0.007707034509842423,20850,0.006519990967322908,0.00889407805236194
2007,"Rheinland-Pfalz,Saarland",Rural regions,2.0,0.0075597663344951155,20850,0.0063840314369486215,0.00873550123204161
2007,Niedersachsen,Rural regions,3.0,0.0068725148495410145,20850,0.0057511075316762665,0.007993922167405763
2007,Schleswig-Holstein,Rural regions,1.0,0.006627067890628835,20850,0.00552573169522597,0.0077284040860316995
2007,Hessen,Urban regions,3.0,0.006479799715281528,20850,0.005390688616729302,0.007568910813833754
2007,Thueringen,Urban regions,2.0,0.006430710323499092,20850,0.005345705685003089,0.007515714961995095
2007,Sachsen,Rural regions,3.0,0.006430710323499092,20850,0.005345705685003089,0.007515714961995095
2007,Hessen,Rural regions,2.0,0.00633253153993422,20850,0.00525578804090394,0.007409275038964501
2007,Baden-Wuerttemberg,Rural regions,2.0,0.00598890579745717,20850,0.004941602674757031,0.007036208920157308
2007,Niedersachsen,Urban regions,3.0,0.00574345883854499,20850,0.004717714740900334,0.006769202936189647
2007,Berlin,Urban regions,3.0,0.005694369446762554,20850,0.004672993064389413,0.006715745829135695
2007,"Rheinland-Pfalz,Saarland",Urban regions,3.0,0.005350743704285504,20850,0.00436049314262047,0.006340994265950538
2007,Hamburg,Urban regions,1.0,0.005350743704285504,20850,0.00436049314262047,0.006340994265950538
2007,Thueringen,Urban regions,1.0,0.005007117961808453,20850,0.004049026565622833,0.005965209357994074
2007,Sachsen,Urban regions,3.0,0.0049089391782435815,20850,0.003960240534427263,0.0058576378220599
2007,"Rheinland-Pfalz,Saarland",Rural regions,1.0,0.00481076039467871,20850,0.0038715503233283815,0.0057499704660290375
2007,Thueringen,Rural regions,3.0,0.004663492219331403,20850,0.0037387011293166716,0.005588283309346134
2007,Schleswig-Holstein,Urban regions,2.0,0.004663492219331403,20850,0.0037387011293166716,0.005588283309346134
2007,Hessen,Rural regions,1.0,0.004516224043984095,20850,0.003606084730337808,0.005426363357630382
2007,Schleswig-Holstein,Urban regions,3.0,0.004467134652201659,20850,0.0035619329448776434,0.005372336359525675
2007,Sachsen-Anhalt,Urban regions,2.0,0.004074419517942173,20850,0.003209751576683126,0.00493908745920122
2007,Sachsen-Anhalt,Rural regions,3.0,0.0035835256001178145,20850,0.002772417483985166,0.004394633716250464
2007,Baden-Wuerttemberg,Rural regions,1.0,0.0034362574247705072,20850,0.002641932064263901,0.004230582785277113
2007,Brandenburg,Rural regions,3.0,0.0033871680329880713,20850,0.002598517411284776,0.004175818654691367
2007,Bremen,Urban regions,2.0,0.003239899857640764,20850,0.002468527347474916,0.004011272367806612
2007,Schleswig-Holstein,Urban regions,1.0,0.003239899857640764,20850,0.002468527347474916,0.004011272367806612
2007,Nordrhein-Westfalen,Rural regions,2.0,0.0027980953315988413,20850,0.002081084288033829,0.0035151063751638536
2007,Bremen,Urban regions,1.0,0.002749005939816406,20850,0.0020382948048217843,0.0034597170748110273
2007,Sachsen-Anhalt,Urban regions,1.0,0.002749005939816406,20850,0.0020382948048217843,0.0034597170748110273
2007,Schleswig-Holstein,Rural regions,3.0,0.0022581120219920476,20850,0.0016138168367740777,0.0029024072072100175
2007,Mecklenburg-Vorpommern,Rural regions,3.0,0.0022090226302096116,20850,0.001571753457456178,0.0028462918029630454
2007,Brandenburg,Urban regions,1.0,0.0017672181041676893,20850,0.0011971010510034243,0.002337335157331954
2007,Brandenburg,Urban regions,2.0,0.0017181287123852536,20850,0.001155971895128817,0.0022802855296416903
2007,Mecklenburg-Vorpommern,Urban regions,1.0,0.0015708605370379461,20850,0.001033296161502452,0.0021084249125734402
2007,Nordrhein-Westfalen,Rural regions,1.0,0.0015708605370379461,20850,0.001033296161502452,0.0021084249125734402
2007,"Rheinland-Pfalz,Saarland",Rural regions,3.0,0.0015217711452555102,20850,0.0009926598727078503,0.00205088241780317
2007,Thueringen,Urban regions,3.0,0.0014726817534730745,20850,0.0009521616946546062,0.001993201812291543
2007,Mecklenburg-Vorpommern,Urban regions,2.0,0.001374502969908203,20850,0.000871608096765858,0.0018773978430505478
2007,Baden-Wuerttemberg,Rural regions,3.0,0.001325413578125767,20850,0.0008315684785875102,0.0018192586776640237
2007,Hessen,Rural regions,3.0,0.001325413578125767,20850,0.0008315684785875102,0.0018192586776640237
2007,Hamburg,Urban regions,3.0,0.0012763241863433313,20850,0.0007916987399970981,0.0017609496326895645
2007,Bremen,Urban regions,3.0,0.0011781454027784595,20850,0.0007125094494064355,0.0016437813561504834
2007,Sachsen-Anhalt,Urban regions,3.0,0.0011290560109960238,20850,0.0006732128164754444,0.0015848992055166032
2007,Nordrhein-Westfalen,Rural regions,3.0,0.0008345196603014089,20850,0.0004425612038713038,0.0012264781167315138
2007,Brandenburg,Urban regions,3.0,0.00019635756712974326,20850,6.1690815445064595e-06,0.00038654605271498004
2007,Mecklenburg-Vorpommern,Urban regions,3.0,0.00019635756712974326,20850,6.1690815445064595e-06,0.00038654605271498004
2008,Nordrhein-Westfalen,Urban regions,2.0,0.10045211245647769,19571,0.09624056941023179,0.10466365550272358
2008,Nordrhein-Westfalen,Urban regions,1.0,0.061840669334303384,19571,0.05846604872255304,0.06521528994605373
