year,bula_h,pgisced97,plh0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2019,Schleswig-Holstein,Upper Secondary Level,Seldom,0.4753770363257306,164,22217,0.47448295864777557,0.4762711140036856
2019,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.2940501871842317,118,22217,0.29323448777392735,0.29486588659453605
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Seldom,1.0,34,22217,1.0,1.0
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Very seldom,0.29423802751146505,63,22217,0.29293587384358855,0.29554018117934155
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.4255166038111617,100,22217,0.4241038037425007,0.4269294038798227
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.2802453686773733,52,22217,0.27896201852249664,0.28152871883225
2019,Hamburg,Upper Secondary Level,Very seldom,0.26716180196427586,44,22217,0.2658494572549502,0.26847414667360153
2019,Hamburg,Upper Secondary Level,Seldom,0.47254347308139744,70,22217,0.47106275999892444,0.47402418616387043
2019,Hamburg,Upper Secondary Level,Sometimes,0.26029472495432665,49,22217,0.2589933011834026,0.2615961487252507
2019,Hamburg,Second Stage of Tertiary Education,Very seldom,0.3223908849339771,59,22217,0.32105435891148476,0.32372741095646945
2019,Hamburg,Second Stage of Tertiary Education,Seldom,0.4678188778876764,72,22217,0.46639207156224444,0.46924568421310836
2019,Hamburg,Second Stage of Tertiary Education,Sometimes,0.20979023717834652,49,22217,0.20862594962538844,0.2109545247313046
2019,Lower Saxony,Lower Secondary Level,Very seldom,0.1950208178260503,56,22217,0.1941475473377517,0.1958940883143489
2019,Lower Saxony,Lower Secondary Level,Seldom,0.3001990770014566,104,22217,0.2991888757452298,0.3012092782576834
2019,Lower Saxony,Lower Secondary Level,Sometimes,0.35856960199710514,94,22217,0.3575125959403096,0.3596266080539007
2019,Lower Saxony,Lower Secondary Level,Often,0.14621050317538786,44,22217,0.14543178437073495,0.14698922198004077
2019,Lower Saxony,Upper Secondary Level,Very seldom,0.2837564729970558,268,22217,0.2832525043870014,0.2842604416071102
2019,Lower Saxony,Upper Secondary Level,Seldom,0.33857356352707735,379,22217,0.3380445490706796,0.3391025779834751
2019,Lower Saxony,Upper Secondary Level,Sometimes,0.29465046749518964,314,22217,0.2941408363022313,0.29516009868814796
2019,Lower Saxony,Upper Secondary Level,Often,0.08301949598067719,111,22217,0.08271105623197557,0.08332793572937881
2019,Lower Saxony,Post-secondary Non-tertiary Level,Very seldom,0.35213572169524304,56,22217,0.35075737693847026,0.35351406645201583
2019,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.37395140720984976,81,22217,0.37255512756371584,0.3753476868559837
2019,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.27391287109490714,62,22217,0.2726259219410755,0.2751998202487388
2019,Lower Saxony,First Stage of Tertiary Education,Very seldom,0.2981577482219282,35,22217,0.296575995612763,0.2997395008310934
2019,Lower Saxony,First Stage of Tertiary Education,Seldom,0.3848079967550071,56,22217,0.3831256204624617,0.3864903730475525
2019,Lower Saxony,First Stage of Tertiary Education,Sometimes,0.31703425502306465,33,22217,0.3154252836753623,0.318643226370767
2019,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.24724864243013633,161,22217,0.24652192082424979,0.24797536403602288
2019,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.3924893667863952,220,22217,0.3916668093551351,0.39331192421765526
2019,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.29522794534674573,149,22217,0.29445956117455135,0.2959963295189401
2019,Lower Saxony,Second Stage of Tertiary Education,Often,0.06503404543672285,37,22217,0.06461866730925056,0.06544942356419514
2019,North Rhine-Westphalia,Pre-primary Level,Very seldom,1.0,31,22217,1.0,1.0
2019,North Rhine-Westphalia,Primary Level,Seldom,1.0,41,22217,1.0,1.0
2019,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.16260842103193524,111,22217,0.16204149615673413,0.16317534590713634
2019,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.3342808305028927,175,22217,0.3335560759207946,0.3350055850849908
2019,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.3497457088717725,180,22217,0.34901304038381387,0.3504783773597311
2019,North Rhine-Westphalia,Lower Secondary Level,Often,0.15336503959339962,75,22217,0.15281143334058708,0.15391864584621215
2019,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.22047904505364943,517,22217,0.2201607480496065,0.22079734205769236
2019,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.36377124993286897,788,22217,0.3634018848606909,0.364140615005047
2019,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.2934053702854964,675,22217,0.293055784158609,0.2937549564123838
2019,North Rhine-Westphalia,Upper Secondary Level,Often,0.09971221404959946,213,22217,0.09948217590663178,0.09994225219256714
2019,North Rhine-Westphalia,Upper Secondary Level,Very often,0.0226321206783858,48,22217,0.022517931052464295,0.022746310304307307
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.24992148798230873,147,22217,0.24925557121310687,0.2505874047515106
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.34868788516509414,220,22217,0.34795492934469785,0.3494208409854904
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.30166066287289667,173,22217,0.30095473978823517,0.30236658595755816
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.09972996397970046,62,22217,0.09926910928139945,0.10019081867800148
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.3105803527010363,77,22217,0.30944382026783757,0.311716885134235
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.38867086801901896,110,22217,0.38747362708404554,0.3898681089539924
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.3007487792799448,85,22217,0.29962243393225546,0.30187512462763416
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.23406760252408423,351,22217,0.23360472281738287,0.2345304822307856
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.3989162026095295,505,22217,0.3983808861257207,0.39945151909333826
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.2904483055909071,345,22217,0.289952023375561,0.29094458780625326
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.07656788927547917,97,22217,0.07627720061436696,0.07685857793659137
2019,Hesse,Lower Secondary Level,Seldom,0.45255946650479983,41,22217,0.45099401253655813,0.45412492047304154
2019,Hesse,Lower Secondary Level,Sometimes,0.5474405334952002,59,22217,0.5458750795269585,0.5490059874634419
2019,Hesse,Upper Secondary Level,Very seldom,0.221613343211588,162,22217,0.22107185667736173,0.22215482974581424
2019,Hesse,Upper Secondary Level,Seldom,0.35441535046226846,244,22217,0.35379172350994753,0.3550389774145894
2019,Hesse,Upper Secondary Level,Sometimes,0.2816140415870368,206,22217,0.2810276360165519,0.2822004471575217
2019,Hesse,Upper Secondary Level,Often,0.1423572647391068,74,22217,0.14190171579850042,0.14281281367971316
2019,Hesse,Post-secondary Non-tertiary Level,Very seldom,0.2889343997715604,41,22217,0.28757568285963087,0.2902931166834899
2019,Hesse,Post-secondary Non-tertiary Level,Seldom,0.4032916457868723,60,22217,0.40182114523063567,0.404762146343109
2019,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.30777395444156735,44,22217,0.3063903421182551,0.3091575667648796
2019,Hesse,First Stage of Tertiary Education,Seldom,1.0,35,22217,1.0,1.0
2019,Hesse,Second Stage of Tertiary Education,Very seldom,0.3423059415022551,179,22217,0.3415144891564698,0.34309739384804033
2019,Hesse,Second Stage of Tertiary Education,Seldom,0.38914354338017665,194,22217,0.3883302821079486,0.3899568046524047
2019,Hesse,Second Stage of Tertiary Education,Sometimes,0.2261511887269722,113,22217,0.22545338531276946,0.22684899214117496
2019,Hesse,Second Stage of Tertiary Education,Often,0.0423993263905961,32,22217,0.04206321959561001,0.042735433185582185
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.20889994161018285,49,22217,0.20774837910430535,0.21005150411606036
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.5125887977859578,84,22217,0.5111728900417473,0.5140047055301683
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.2785112606038594,49,22217,0.2772414504175078,0.279781070790211
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.23330354412904067,154,22217,0.2326945203085205,0.23391256794956083
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.39712512272764433,252,22217,0.3964205283754668,0.39782971707982184
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.2706530097113634,170,22217,0.27001322271119005,0.2712927967115368
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.09891832343195167,56,22217,0.09848840869143576,0.09934823817246759
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Very seldom,0.2488468907312073,35,22217,0.24724087228727834,0.25045290917513624
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.45077767684046965,42,22217,0.4489293640220335,0.4526259896589058
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Sometimes,0.30037543242832304,35,22217,0.29867254901714224,0.30207831583950384
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Sometimes,1.0,34,22217,1.0,1.0
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.3474482597704762,95,22217,0.34629370596388337,0.34860281357706907
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.3413622317356297,111,22217,0.34021251016104104,0.34251195331021833
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.3111895084938941,79,22217,0.310066911225747,0.3123121057620412
2019,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.1539753040583004,49,22217,0.1532034118993641,0.1547471962172367
2019,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.4423511948839023,82,22217,0.44128900156802114,0.44341338819978343
2019,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.40367350105779726,81,22217,0.4026242081227514,0.4047227939928431
2019,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.20868989096642418,261,22217,0.20828669744816086,0.2090930844846875
2019,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.336340245006384,402,22217,0.3358714838272266,0.3368090061855414
2019,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.3362447861100079,342,22217,0.33577605775001096,0.33671351447000486
2019,Baden-Wuerttemberg,Upper Secondary Level,Often,0.11872507791718384,115,22217,0.11840414340930155,0.11904601242506613
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very seldom,0.2337811179082877,57,22217,0.23274671410146464,0.23481552171511078
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.42786631377214734,80,22217,0.4266570757985879,0.4290755517457068
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.338352568319565,62,22217,0.33719617113994843,0.3395089654991816
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Very seldom,0.3317575053427239,51,22217,0.3305821088800281,0.33293290180541973
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.37305115140382794,81,22217,0.3718438736359285,0.37425842917172736
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.29519134325344804,47,22217,0.29405268242739263,0.29633000407950344
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.2774793196409808,230,22217,0.2768869566274318,0.27807168265452986
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.4293954601822297,369,22217,0.42874060718763796,0.4300503131768214
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.24151118600714225,225,22217,0.24094495884638448,0.24207741316790002
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.05161403416964722,37,22217,0.05132133334627762,0.051906734993016825
2019,Bavaria,Lower Secondary Level,Very seldom,0.18812249510064563,83,22217,0.18734441291642034,0.18890057728487092
2019,Bavaria,Lower Secondary Level,Seldom,0.2931570953575029,101,22217,0.29225079634141427,0.2940633943735915
2019,Bavaria,Lower Secondary Level,Sometimes,0.3437406455064004,111,22217,0.3427950333434832,0.34468625766931754
2019,Bavaria,Lower Secondary Level,Often,0.1749797640354511,53,22217,0.17422330386571896,0.17573622420518323
2019,Bavaria,Upper Secondary Level,Very seldom,0.24628130300793047,440,22217,0.24589723274083644,0.2466653732750245
2019,Bavaria,Upper Secondary Level,Seldom,0.32775082147553725,621,22217,0.327332387099513,0.3281692558515615
2019,Bavaria,Upper Secondary Level,Sometimes,0.3078948746300957,545,22217,0.30748336729183956,0.3083063819683518
2019,Bavaria,Upper Secondary Level,Often,0.08904769876802086,141,22217,0.08879380649090292,0.08930159104513881
2019,Bavaria,Upper Secondary Level,Very often,0.029025302118415797,48,22217,0.02887565007449221,0.029174954162339384
2019,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.4238530614063146,94,22217,0.4226153546017601,0.42509076821086916
2019,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.35738924940594646,106,22217,0.35618895378201654,0.3585895450298764
2019,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.21875768918773894,65,22217,0.21772226566117828,0.2197931127142996
2019,Bavaria,First Stage of Tertiary Education,Very seldom,0.26514016051763734,84,22217,0.26404615697850126,0.2662341640567734
2019,Bavaria,First Stage of Tertiary Education,Seldom,0.46590310178943584,107,22217,0.4646667657148874,0.46713943786398426
2019,Bavaria,First Stage of Tertiary Education,Sometimes,0.26895673769292694,72,22217,0.26785775344828955,0.27005572193756433
2019,Bavaria,Second Stage of Tertiary Education,Very seldom,0.3028622784221187,320,22217,0.302284559193301,0.30343999765093643
2019,Bavaria,Second Stage of Tertiary Education,Seldom,0.37019536064046116,400,22217,0.3695882702584223,0.37080245102250003
2019,Bavaria,Second Stage of Tertiary Education,Sometimes,0.26479518226265186,280,22217,0.2642404362994407,0.265349928225863
2019,Bavaria,Second Stage of Tertiary Education,Often,0.06214717867476818,64,22217,0.061843640727866335,0.06245071662167003
2019,Berlin,Upper Secondary Level,Very seldom,0.2329443572827912,82,22217,0.2321643553399175,0.2337243592256649
2019,Berlin,Upper Secondary Level,Seldom,0.29311774126629747,103,22217,0.2922777964655592,0.29395768606703576
2019,Berlin,Upper Secondary Level,Sometimes,0.3381485446702316,95,22217,0.3372755930449169,0.3390214962955463
2019,Berlin,Upper Secondary Level,Often,0.13578935678067977,47,22217,0.1351572378112881,0.13642147575007144
2019,Berlin,Post-secondary Non-tertiary Level,Seldom,1.0,33,22217,1.0,1.0
2019,Berlin,Second Stage of Tertiary Education,Very seldom,0.24219466762064812,118,22217,0.24140595631467315,0.24298337892662308
2019,Berlin,Second Stage of Tertiary Education,Seldom,0.3740853810566855,171,22217,0.37319454073666825,0.3749762213767027
2019,Berlin,Second Stage of Tertiary Education,Sometimes,0.2922699411747912,133,22217,0.2914326377913128,0.29310724455826964
2019,Berlin,Second Stage of Tertiary Education,Often,0.09145001014787524,33,22217,0.09091934172944995,0.09198067856630053
2019,Brandenburg,Lower Secondary Level,Sometimes,1.0,31,22217,1.0,1.0
2019,Brandenburg,Upper Secondary Level,Very seldom,0.1673049268669649,94,22217,0.16656861476907206,0.16804123896485776
2019,Brandenburg,Upper Secondary Level,Seldom,0.42590265822411016,214,22217,0.42492719137026586,0.4268781250779545
2019,Brandenburg,Upper Secondary Level,Sometimes,0.28293348429997417,152,22217,0.2820449248932227,0.28382204370672565
2019,Brandenburg,Upper Secondary Level,Often,0.12385893060895073,54,22217,0.12320907741815021,0.12450878379975125
2019,Brandenburg,First Stage of Tertiary Education,Seldom,1.0,37,22217,1.0,1.0
2019,Brandenburg,Second Stage of Tertiary Education,Very seldom,0.2757772790063226,85,22217,0.27447173845638406,0.27708281955626113
2019,Brandenburg,Second Stage of Tertiary Education,Seldom,0.45161739415244917,93,22217,0.45016360234476127,0.45307118596013707
2019,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.2726053268412282,80,22217,0.27130447666958873,0.2739061770128676
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Very seldom,0.2710516032718749,85,22217,0.269971232601019,0.27213197394273075
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.3789944822129435,95,22217,0.37781534980472686,0.38017361462116017
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.3499539145151816,64,22217,0.3487946677183554,0.3511131613120078
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very seldom,0.26544985246313274,49,22217,0.2636894146242335,0.26721029030203197
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.44045320684317524,68,22217,0.43847401989129164,0.44243239379505883
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.294096940693692,37,22217,0.2922804360564257,0.29591344533095837
2019,Saxony,Lower Secondary Level,Seldom,0.6014388276555953,36,22217,0.5987969675184928,0.6040806877926979
2019,Saxony,Lower Secondary Level,Sometimes,0.3985611723444046,31,22217,0.39591931220730203,0.4012030324815071
2019,Saxony,Upper Secondary Level,Very seldom,0.1914523947530845,160,22217,0.19087698299092476,0.19202780651524426
2019,Saxony,Upper Secondary Level,Seldom,0.4248747738766883,313,22217,0.42415182561496184,0.4255977221384148
2019,Saxony,Upper Secondary Level,Sometimes,0.2687548437596174,206,22217,0.2681065002204527,0.2694031872987821
2019,Saxony,Upper Secondary Level,Often,0.11491798761060976,61,22217,0.11445156316981621,0.1153844120514033
2019,Saxony,Post-secondary Non-tertiary Level,Seldom,1.0,31,22217,1.0,1.0
2019,Saxony,First Stage of Tertiary Education,Very seldom,0.1538183499176023,38,22217,0.15256182569911986,0.15507487413608473
2019,Saxony,First Stage of Tertiary Education,Seldom,0.4358467134223799,56,22217,0.43411968121410327,0.43757374563065654
2019,Saxony,First Stage of Tertiary Education,Sometimes,0.4103349366600178,42,22217,0.4086217411234256,0.41204813219661
2019,Saxony,Second Stage of Tertiary Education,Very seldom,0.1831999102532808,124,22217,0.18239484822173752,0.1840049722848241
2019,Saxony,Second Stage of Tertiary Education,Seldom,0.41025366414094294,197,22217,0.4092299759624385,0.4112773523194474
2019,Saxony,Second Stage of Tertiary Education,Sometimes,0.3153532057674669,130,22217,0.31438617399627095,0.31632023753866284
2019,Saxony,Second Stage of Tertiary Education,Often,0.09119321983830933,35,22217,0.09059408319437087,0.09179235648224779
2019,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.2255387589650935,90,22217,0.224718470968692,0.22635904696149503
2019,Saxony-Anhalt,Upper Secondary Level,Seldom,0.37458908771147,160,22217,0.37363910389379357,0.3755390715291464
2019,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.328377729520879,129,22217,0.3274559961494026,0.32929946289235545
2019,Saxony-Anhalt,Upper Secondary Level,Often,0.0714944238025575,39,22217,0.07098873392240074,0.07200011368271425
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Very seldom,0.3081280344669019,62,22217,0.30652476684270513,0.30973130209109867
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.3569136168373784,87,22217,0.35525003655316506,0.3585771971215917
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.33495834869571967,58,22217,0.3333194678650396,0.33659722952639975
2019,Thuringa,Upper Secondary Level,Very seldom,0.24550922001097328,127,22217,0.2446463141725972,0.24637212584934937
2019,Thuringa,Upper Secondary Level,Seldom,0.27578342421530755,139,22217,0.274887397732462,0.2766794506981531
2019,Thuringa,Upper Secondary Level,Sometimes,0.36064839291584155,152,22217,0.35968564094382355,0.36161114488785956
2019,Thuringa,Upper Secondary Level,Often,0.11805896285787768,56,22217,0.11741201125534204,0.11870591446041331
2019,Thuringa,First Stage of Tertiary Education,Seldom,1.0,31,22217,1.0,1.0
2019,Thuringa,Second Stage of Tertiary Education,Very seldom,0.25444526803168505,59,22217,0.252927138562123,0.2559633975012471
2019,Thuringa,Second Stage of Tertiary Education,Seldom,0.49597811266483705,93,22217,0.49423539188397564,0.49772083344569845
2019,Thuringa,Second Stage of Tertiary Education,Sometimes,0.24957661930347796,66,22217,0.2480681829752481,0.2510850556317078
2020,Schleswig-Holstein,Lower Secondary Level,Seldom,0.5346441684512833,40,21915,0.5321596429641909,0.5371286939383756
2020,Schleswig-Holstein,Lower Secondary Level,Sometimes,0.4653558315487166,35,21915,0.46287130606162435,0.4678403570358089
2020,Schleswig-Holstein,Upper Secondary Level,Very seldom,0.24647355996557044,81,21915,0.24566736462752628,0.2472797553036146
2020,Schleswig-Holstein,Upper Secondary Level,Seldom,0.4559251805476062,149,21915,0.4549934679483198,0.45685689314689265
2020,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.29760125948682326,105,21915,0.2967459661075929,0.2984565528660536
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,Seldom,0.4695030154075768,36,21915,0.46695985576353166,0.4720461750516219
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,Sometimes,0.5304969845924231,35,21915,0.527953824948378,0.5330401442364683
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Very seldom,0.22436014500927498,54,21915,0.22314630230933666,0.2255739877092133
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.6078997418394815,102,21915,0.6064791345456413,0.6093203491333217
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.1677401131512435,50,21915,0.16665291815752314,0.16882730814496383
2020,Hamburg,Upper Secondary Level,Very seldom,0.20651613919751982,41,21915,0.20538242652562114,0.2076498518694185
2020,Hamburg,Upper Secondary Level,Seldom,0.38265664792677107,67,21915,0.3812954384229783,0.3840178574305638
2020,Hamburg,Upper Secondary Level,Sometimes,0.4108272128757091,48,21915,0.40944934398562466,0.41220508176579357
2020,Hamburg,Second Stage of Tertiary Education,Very seldom,0.23876805788083297,50,21915,0.23754071963181853,0.2399953961298474
2020,Hamburg,Second Stage of Tertiary Education,Seldom,0.36363360025087543,84,21915,0.3622487485238082,0.3650184519779427
2020,Hamburg,Second Stage of Tertiary Education,Sometimes,0.3975983418682916,54,21915,0.3961894326350958,0.39900725110148744
2020,Lower Saxony,Lower Secondary Level,Very seldom,0.13507106944072875,50,21915,0.1342833669718255,0.135858771909632
2020,Lower Saxony,Lower Secondary Level,Seldom,0.4123120163007237,108,21915,0.41117758754396805,0.4134464450574794
2020,Lower Saxony,Lower Secondary Level,Sometimes,0.29116501861561883,86,21915,0.2901180516115647,0.292211985619673
2020,Lower Saxony,Lower Secondary Level,Often,0.1614518956429286,47,21915,0.1606039336428467,0.16229985764301053
2020,Lower Saxony,Upper Secondary Level,Very seldom,0.24055578785876222,262,21915,0.24008399769878414,0.2410275780187403
2020,Lower Saxony,Upper Secondary Level,Seldom,0.3481669352910141,375,21915,0.34764109363054624,0.348692776951482
2020,Lower Saxony,Upper Secondary Level,Sometimes,0.2817773454099934,296,21915,0.28128078096314435,0.2822739098568424
2020,Lower Saxony,Upper Secondary Level,Often,0.09125494051684355,103,21915,0.09093707584690004,0.09157280518678705
2020,Lower Saxony,Upper Secondary Level,Very often,0.038244990923386776,36,21915,0.03803329497579668,0.03845668687097687
2020,Lower Saxony,Post-secondary Non-tertiary Level,Very seldom,0.3126280847104006,53,21915,0.3112204864636285,0.3140356829571727
2020,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.38751273031847105,80,21915,0.3860334163750556,0.3889920442618865
2020,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.29985918497112835,61,21915,0.2984678868251355,0.3012504831171212
2020,Lower Saxony,First Stage of Tertiary Education,Seldom,1.0,58,21915,1.0,1.0
2020,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.24637425873124363,150,21915,0.24565329469356895,0.24709522276891832
2020,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.36689063804077177,209,21915,0.36608424688166663,0.3676970291998769
2020,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.32199245667015997,153,21915,0.3212106881354521,0.3227742252048678
2020,Lower Saxony,Second Stage of Tertiary Education,Often,0.0647426465578247,37,21915,0.06433092949585169,0.06515436361979772
2020,Bremen,Upper Secondary Level,Seldom,1.0,36,21915,1.0,1.0
2020,North Rhine-Westphalia,Pre-primary Level,Seldom,1.0,32,21915,1.0,1.0
2020,North Rhine-Westphalia,Primary Level,Seldom,0.4458593470025925,44,21915,0.4437116285805826,0.4480070654246024
2020,North Rhine-Westphalia,Primary Level,Sometimes,0.5541406529974074,54,21915,0.5519929345753976,0.5562883714194173
2020,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.2198085797300662,111,21915,0.21917080337092387,0.22044635608920854
2020,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.3384582848616922,190,21915,0.3377295379891949,0.3391870317341895
2020,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.3161611745709546,188,21915,0.31544506965140806,0.31687727949050115
2020,North Rhine-Westphalia,Lower Secondary Level,Often,0.12557196083728692,78,21915,0.1250616275610832,0.12608229411349064
2020,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.22625816032404994,476,21915,0.22593832856511054,0.22657799208298934
2020,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.36646902922912794,765,21915,0.36610071034683744,0.36683734811141844
2020,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.2683918765418458,649,21915,0.2680531530148928,0.26873060006879884
2020,North Rhine-Westphalia,Upper Secondary Level,Often,0.10664882916952001,243,21915,0.10641288428208243,0.1068847740569576
2020,North Rhine-Westphalia,Upper Secondary Level,Very often,0.03223210473545635,68,21915,0.0320970992676674,0.03236711020324531
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.2397664826394485,146,21915,0.2391193191099641,0.2404136461689329
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.35285511736052766,208,21915,0.35213077270004334,0.353579462021012
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.23913702061439987,183,21915,0.2384904396329649,0.23978360159583484
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.16824137938562408,74,21915,0.16767434243827484,0.16880841633297333
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.22936820252134385,66,21915,0.22832823231370855,0.23040817272897915
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.43928310836463885,96,21915,0.43805545742162355,0.44051075930765415
2020,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.33134868911401727,78,21915,0.3301843665640452,0.33251301166398933
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.25290152286832124,337,21915,0.2524276308278617,0.2533754149087808
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.3887409007695958,496,21915,0.3882094567143737,0.3892723448248179
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.29661063117615105,387,21915,0.29611265791590013,0.29710860443640197
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.06174694518593203,96,21915,0.06148453390675663,0.06200935646510743
2020,Hesse,Lower Secondary Level,Very seldom,0.22270368152887784,34,21915,0.2214023729892538,0.22400499006850189
2020,Hesse,Lower Secondary Level,Seldom,0.34344467480157587,46,21915,0.34195946661738585,0.3449298829857659
2020,Hesse,Lower Secondary Level,Sometimes,0.43385164366954637,50,21915,0.43230154613630617,0.4354017412027866
