,Unnamed: 0,year,bula_h,sex,plh0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1273,1273,2018,Baden-Wuerttemberg,female,Often,0.12458,162,24961,0.10547,0.14591
1274,1274,2018,Baden-Wuerttemberg,female,Very often,0.03491,47,24961,0.02534,0.04733
1275,1275,2018,Bavaria,male,Very seldom,0.32292,597,24961,0.29368,0.35151
1276,1276,2018,Bavaria,male,Seldom,0.36657,664,24961,0.33259,0.40329
1277,1277,2018,Bavaria,male,Sometimes,0.25506,420,24961,0.22812,0.28373
1278,1278,2018,Bavaria,male,Often,0.05545,101,24961,0.04345,0.06713
1279,1279,2018,Bavaria,female,Very seldom,0.17914,419,24961,0.15512,0.2043
1280,1280,2018,Bavaria,female,Seldom,0.33571,732,24961,0.30765,0.36785
1281,1281,2018,Bavaria,female,Sometimes,0.32774,708,24961,0.30211,0.35495
1282,1282,2018,Bavaria,female,Often,0.10993,228,24961,0.09565,0.1259
1283,1283,2018,Bavaria,female,Very often,0.04748,78,24961,0.03662,0.06108
1284,1284,2018,Berlin,male,Very seldom,0.2727,150,24961,0.23243,0.31356
1285,1285,2018,Berlin,male,Seldom,0.34892,171,24961,0.29484,0.39961
1286,1286,2018,Berlin,male,Sometimes,0.27103,111,24961,0.22324,0.31104
1287,1287,2018,Berlin,male,Often,0.10735,35,24961,0.08385,0.13626
1288,1288,2018,Berlin,female,Very seldom,0.20495,107,24961,0.17274,0.24595
1289,1289,2018,Berlin,female,Seldom,0.34972,161,24961,0.29396,0.41016
1290,1290,2018,Berlin,female,Sometimes,0.30144,166,24961,0.25589,0.3517
1291,1291,2018,Berlin,female,Often,0.14389,55,24961,0.10923,0.18824
1292,1292,2018,Brandenburg,male,Very seldom,0.24297,127,24961,0.20034,0.28529
1293,1293,2018,Brandenburg,male,Seldom,0.45468,201,24961,0.38814,0.52496
1294,1294,2018,Brandenburg,male,Sometimes,0.30235,123,24961,0.24326,0.3746
1295,1295,2018,Brandenburg,female,Very seldom,0.17966,97,24961,0.13809,0.2311
1296,1296,2018,Brandenburg,female,Seldom,0.35872,197,24961,0.29778,0.43642
1297,1297,2018,Brandenburg,female,Sometimes,0.34949,172,24961,0.30153,0.40609
1298,1298,2018,Brandenburg,female,Often,0.11213,64,24961,0.08203,0.1479
1299,1299,2018,Mecklenburg-Western Pomerania,male,Very seldom,0.42531,99,24961,0.31457,0.55991
1300,1300,2018,Mecklenburg-Western Pomerania,male,Seldom,0.36591,99,24961,0.286,0.44417
1301,1301,2018,Mecklenburg-Western Pomerania,male,Sometimes,0.20879,49,24961,0.16028,0.26198
1302,1302,2018,Mecklenburg-Western Pomerania,female,Very seldom,0.21044,68,24961,0.16108,0.27442
1303,1303,2018,Mecklenburg-Western Pomerania,female,Seldom,0.33331,112,24961,0.26713,0.39942
1304,1304,2018,Mecklenburg-Western Pomerania,female,Sometimes,0.32878,90,24961,0.25013,0.42292
1305,1305,2018,Mecklenburg-Western Pomerania,female,Often,0.12747,44,24961,0.09563,0.16158
1306,1306,2018,Saxony,male,Very seldom,0.30074,228,24961,0.25876,0.34581
1307,1307,2018,Saxony,male,Seldom,0.45718,337,24961,0.40545,0.51495
1308,1308,2018,Saxony,male,Sometimes,0.24208,172,24961,0.20333,0.29263
1309,1309,2018,Saxony,female,Very seldom,0.15129,127,24961,0.1249,0.18633
1310,1310,2018,Saxony,female,Seldom,0.38049,334,24961,0.33437,0.43879
1311,1311,2018,Saxony,female,Sometimes,0.34636,268,24961,0.29463,0.4009
1312,1312,2018,Saxony,female,Often,0.12186,91,24961,0.10026,0.14812
1313,1313,2018,Saxony-Anhalt,male,Very seldom,0.28197,115,24961,0.21976,0.36604
1314,1314,2018,Saxony-Anhalt,male,Seldom,0.46208,161,24961,0.37111,0.54684
1315,1315,2018,Saxony-Anhalt,male,Sometimes,0.25595,94,24961,0.2092,0.29987
1316,1316,2018,Saxony-Anhalt,female,Very seldom,0.14266,80,24961,0.11606,0.16902
1317,1317,2018,Saxony-Anhalt,female,Seldom,0.40211,191,24961,0.35461,0.45491
1318,1318,2018,Saxony-Anhalt,female,Sometimes,0.32356,151,24961,0.26868,0.38467
1319,1319,2018,Saxony-Anhalt,female,Often,0.13167,63,24961,0.10072,0.16872
1320,1320,2018,Thuringa,male,Very seldom,0.34553,146,24961,0.28346,0.41789
1321,1321,2018,Thuringa,male,Seldom,0.35345,138,24961,0.28014,0.42636
1322,1322,2018,Thuringa,male,Sometimes,0.30102,111,24961,0.24244,0.38725
1323,1323,2018,Thuringa,female,Very seldom,0.19902,100,24961,0.16145,0.23194
1324,1324,2018,Thuringa,female,Seldom,0.34471,165,24961,0.27903,0.41593
1325,1325,2018,Thuringa,female,Sometimes,0.36081,177,24961,0.3072,0.42704
1326,1326,2018,Thuringa,female,Often,0.09546,54,24961,0.06873,0.12419
1327,1327,2019,Schleswig-Holstein,male,Very seldom,0.30067,141,25147,0.23037,0.37926
1328,1328,2019,Schleswig-Holstein,male,Seldom,0.50313,198,25147,0.42233,0.58516
1329,1329,2019,Schleswig-Holstein,male,Sometimes,0.1962,103,25147,0.14763,0.24461
1330,1330,2019,Schleswig-Holstein,female,Very seldom,0.16685,87,25147,0.12652,0.21199
1331,1331,2019,Schleswig-Holstein,female,Seldom,0.35477,184,25147,0.30253,0.4226
1332,1332,2019,Schleswig-Holstein,female,Sometimes,0.37743,155,25147,0.31841,0.44343
1333,1333,2019,Schleswig-Holstein,female,Often,0.10095,50,25147,0.06685,0.13519
1334,1334,2019,Hamburg,male,Very seldom,0.29768,78,25147,0.21876,0.4051
1335,1335,2019,Hamburg,male,Seldom,0.50654,104,25147,0.39664,0.63982
1336,1336,2019,Hamburg,male,Sometimes,0.19578,54,25147,0.14313,0.2706
1337,1337,2019,Hamburg,female,Very seldom,0.20786,62,25147,0.15258,0.2632
1338,1338,2019,Hamburg,female,Seldom,0.46757,96,25147,0.37864,0.55522
1339,1339,2019,Hamburg,female,Sometimes,0.32457,90,25147,0.2565,0.40461
1340,1340,2019,Lower Saxony,male,Very seldom,0.30323,338,25147,0.26437,0.34878
1341,1341,2019,Lower Saxony,male,Seldom,0.36787,456,25147,0.33274,0.40219
1342,1342,2019,Lower Saxony,male,Sometimes,0.25635,275,25147,0.22118,0.29301
1343,1343,2019,Lower Saxony,male,Often,0.07256,90,25147,0.05702,0.09206
1344,1344,2019,Lower Saxony,female,Very seldom,0.20701,266,25147,0.18064,0.24145
1345,1345,2019,Lower Saxony,female,Seldom,0.32582,443,25147,0.28853,0.3544
1346,1346,2019,Lower Saxony,female,Sometimes,0.32688,423,25147,0.29411,0.35778
1347,1347,2019,Lower Saxony,female,Often,0.09555,134,25147,0.07818,0.11535
1348,1348,2019,Lower Saxony,female,Very often,0.04473,44,25147,0.03132,0.06031
1349,1349,2019,Bremen,male,Seldom,1.0,35,25147,0.65006,1.36946
1350,1350,2019,Bremen,female,Seldom,0.27628,32,25147,0.15904,0.42879
1351,1351,2019,Bremen,female,Sometimes,0.72372,47,25147,0.47745,1.04173
1352,1352,2019,North Rhine-Westphalia,male,Very seldom,0.28383,780,25147,0.25886,0.30921
1353,1353,2019,North Rhine-Westphalia,male,Seldom,0.39742,974,25147,0.36722,0.43516
1354,1354,2019,North Rhine-Westphalia,male,Sometimes,0.25736,641,25147,0.2301,0.282
1355,1355,2019,North Rhine-Westphalia,male,Often,0.06139,144,25147,0.04899,0.07442
1356,1356,2019,North Rhine-Westphalia,female,Very seldom,0.16202,510,25147,0.14901,0.17954
1357,1357,2019,North Rhine-Westphalia,female,Seldom,0.32692,954,25147,0.30237,0.35496
1358,1358,2019,North Rhine-Westphalia,female,Sometimes,0.33346,914,25147,0.30628,0.35755
1359,1359,2019,North Rhine-Westphalia,female,Often,0.14228,367,25147,0.12719,0.15783
1360,1360,2019,North Rhine-Westphalia,female,Very often,0.03532,88,25147,0.02479,0.0463
1361,1361,2019,Hesse,male,Very seldom,0.31693,270,25147,0.26409,0.37052
1362,1362,2019,Hesse,male,Seldom,0.37168,313,25147,0.31959,0.42507
1363,1363,2019,Hesse,male,Sometimes,0.24826,207,25147,0.21022,0.28421
1364,1364,2019,Hesse,male,Often,0.06313,49,25147,0.04214,0.08484
1365,1365,2019,Hesse,female,Very seldom,0.18283,181,25147,0.15394,0.21548
1366,1366,2019,Hesse,female,Seldom,0.35797,296,25147,0.30815,0.41727
1367,1367,2019,Hesse,female,Sometimes,0.30002,257,25147,0.25857,0.34874
1368,1368,2019,Hesse,female,Often,0.13382,95,25147,0.09929,0.16193
1369,1369,2019,Hesse,female,Very often,0.02536,31,25147,0.01706,0.03392
1370,1370,2019,"Rhineland-Palatinate, Saarland",male,Very seldom,0.30953,224,25147,0.27243,0.36404
1371,1371,2019,"Rhineland-Palatinate, Saarland",male,Seldom,0.41251,273,25147,0.35279,0.47221
1372,1372,2019,"Rhineland-Palatinate, Saarland",male,Sometimes,0.21211,142,25147,0.17308,0.25561
1373,1373,2019,"Rhineland-Palatinate, Saarland",male,Often,0.06585,35,25147,0.04015,0.09366
1374,1374,2019,"Rhineland-Palatinate, Saarland",female,Very seldom,0.19642,156,25147,0.1557,0.24132
1375,1375,2019,"Rhineland-Palatinate, Saarland",female,Seldom,0.34738,269,25147,0.30645,0.40417
1376,1376,2019,"Rhineland-Palatinate, Saarland",female,Sometimes,0.35421,253,25147,0.30776,0.39982
1377,1377,2019,"Rhineland-Palatinate, Saarland",female,Often,0.102,76,25147,0.07605,0.13378
1378,1378,2019,Baden-Wuerttemberg,male,Very seldom,0.29973,423,25147,0.26628,0.33964
1379,1379,2019,Baden-Wuerttemberg,male,Seldom,0.39452,531,25147,0.35241,0.42882
1380,1380,2019,Baden-Wuerttemberg,male,Sometimes,0.24012,293,25147,0.20979,0.26977
1381,1381,2019,Baden-Wuerttemberg,male,Often,0.06563,64,25147,0.04907,0.08565
1382,1382,2019,Baden-Wuerttemberg,female,Very seldom,0.15835,259,25147,0.13982,0.18341
1383,1383,2019,Baden-Wuerttemberg,female,Seldom,0.32594,521,25147,0.29905,0.36163
1384,1384,2019,Baden-Wuerttemberg,female,Sometimes,0.35812,494,25147,0.32286,0.40021
1385,1385,2019,Baden-Wuerttemberg,female,Often,0.1248,156,25147,0.09998,0.14651
1386,1386,2019,Baden-Wuerttemberg,female,Very often,0.03279,43,25147,0.0245,0.04274
1387,1387,2019,Bavaria,male,Very seldom,0.32908,638,25147,0.29827,0.35974
1388,1388,2019,Bavaria,male,Seldom,0.39037,692,25147,0.35991,0.44248
1389,1389,2019,Bavaria,male,Sometimes,0.21725,440,25147,0.19334,0.24315
1390,1390,2019,Bavaria,male,Often,0.06329,95,25147,0.04978,0.07659
1391,1391,2019,Bavaria,female,Very seldom,0.20716,420,25147,0.18729,0.23283
1392,1392,2019,Bavaria,female,Seldom,0.29461,681,25147,0.2687,0.32283
1393,1393,2019,Bavaria,female,Sometimes,0.3536,673,25147,0.32184,0.38932
1394,1394,2019,Bavaria,female,Often,0.11298,221,25147,0.09384,0.13355
1395,1395,2019,Bavaria,female,Very often,0.03165,63,25147,0.02254,0.04028
1396,1396,2019,Berlin,male,Very seldom,0.26944,144,25147,0.2227,0.33485
1397,1397,2019,Berlin,male,Seldom,0.33844,179,25147,0.27506,0.40398
1398,1398,2019,Berlin,male,Sometimes,0.32477,144,25147,0.26945,0.39935
1399,1399,2019,Berlin,male,Often,0.06736,35,25147,0.04325,0.09126
1400,1400,2019,Berlin,female,Very seldom,0.19178,102,25147,0.15869,0.22487
1401,1401,2019,Berlin,female,Seldom,0.35835,179,25147,0.28805,0.42383
1402,1402,2019,Berlin,female,Sometimes,0.28273,141,25147,0.22461,0.33825
1403,1403,2019,Berlin,female,Often,0.16714,65,25147,0.12989,0.20617
1404,1404,2019,Brandenburg,male,Very seldom,0.26783,148,25147,0.20983,0.32066
1405,1405,2019,Brandenburg,male,Seldom,0.41537,203,25147,0.34625,0.48356
1406,1406,2019,Brandenburg,male,Sometimes,0.3168,144,25147,0.26803,0.37566
1407,1407,2019,Brandenburg,female,Very seldom,0.13598,95,25147,0.10914,0.1736
1408,1408,2019,Brandenburg,female,Seldom,0.42493,210,25147,0.35215,0.49855
1409,1409,2019,Brandenburg,female,Sometimes,0.29527,178,25147,0.24727,0.35243
1410,1410,2019,Brandenburg,female,Often,0.14382,76,25147,0.10279,0.19286
1411,1411,2019,Mecklenburg-Western Pomerania,male,Very seldom,0.3474,107,25147,0.26626,0.49068
1412,1412,2019,Mecklenburg-Western Pomerania,male,Seldom,0.40463,109,25147,0.31226,0.5148
1413,1413,2019,Mecklenburg-Western Pomerania,male,Sometimes,0.24796,58,25147,0.16568,0.33845
1414,1414,2019,Mecklenburg-Western Pomerania,female,Very seldom,0.16338,66,25147,0.13475,0.19771
1415,1415,2019,Mecklenburg-Western Pomerania,female,Seldom,0.3908,122,25147,0.33137,0.47685
1416,1416,2019,Mecklenburg-Western Pomerania,female,Sometimes,0.35348,75,25147,0.26961,0.43712
1417,1417,2019,Mecklenburg-Western Pomerania,female,Often,0.09234,38,25147,0.06649,0.12278
1418,1418,2019,Saxony,male,Very seldom,0.24687,239,25147,0.2116,0.2916
1419,1419,2019,Saxony,male,Seldom,0.43836,343,25147,0.3877,0.48661
1420,1420,2019,Saxony,male,Sometimes,0.25366,173,25147,0.19738,0.32617
1421,1421,2019,Saxony,male,Often,0.06111,32,25147,0.0409,0.08242
1422,1422,2019,Saxony,female,Very seldom,0.13252,136,25147,0.10574,0.16334
1423,1423,2019,Saxony,female,Seldom,0.3908,312,25147,0.33846,0.4479
1424,1424,2019,Saxony,female,Sometimes,0.3352,280,25147,0.29691,0.38161
1425,1425,2019,Saxony,female,Often,0.14148,90,25147,0.11248,0.17479
1426,1426,2019,Saxony-Anhalt,male,Very seldom,0.30982,126,25147,0.25167,0.39152
1427,1427,2019,Saxony-Anhalt,male,Seldom,0.38316,155,25147,0.29521,0.47723
1428,1428,2019,Saxony-Anhalt,male,Sometimes,0.30702,88,25147,0.23216,0.38054
1429,1429,2019,Saxony-Anhalt,female,Very seldom,0.17753,91,25147,0.1521,0.21049
1430,1430,2019,Saxony-Anhalt,female,Seldom,0.3649,167,25147,0.29837,0.42407
1431,1431,2019,Saxony-Anhalt,female,Sometimes,0.3252,152,25147,0.25833,0.39152
1432,1432,2019,Saxony-Anhalt,female,Often,0.13237,55,25147,0.08732,0.16822
1433,1433,2019,Thuringa,male,Very seldom,0.31623,138,25147,0.25083,0.4017
1434,1434,2019,Thuringa,male,Seldom,0.41172,155,25147,0.31375,0.51486
1435,1435,2019,Thuringa,male,Sometimes,0.18537,97,25147,0.15212,0.21899
1436,1436,2019,Thuringa,male,Often,0.08669,32,25147,0.0571,0.12857
1437,1437,2019,Thuringa,female,Very seldom,0.22011,95,25147,0.16356,0.26592
1438,1438,2019,Thuringa,female,Seldom,0.25782,150,25147,0.21235,0.30623
1439,1439,2019,Thuringa,female,Sometimes,0.40444,168,25147,0.30883,0.50845
1440,1440,2019,Thuringa,female,Often,0.11763,64,25147,0.09638,0.14842
1441,1441,2020,Schleswig-Holstein,male,Very seldom,0.27377,123,25122,0.23399,0.32432
1442,1442,2020,Schleswig-Holstein,male,Seldom,0.52523,186,25122,0.43586,0.61332
1443,1443,2020,Schleswig-Holstein,male,Sometimes,0.20099,94,25122,0.15741,0.24818
1444,1444,2020,Schleswig-Holstein,female,Very seldom,0.15511,72,25122,0.11358,0.19559
1445,1445,2020,Schleswig-Holstein,female,Seldom,0.3929,191,25122,0.34117,0.4462
1446,1446,2020,Schleswig-Holstein,female,Sometimes,0.33961,154,25122,0.28383,0.41445
1447,1447,2020,Schleswig-Holstein,female,Often,0.11238,47,25122,0.0754,0.1543
1448,1448,2020,Hamburg,male,Very seldom,0.23405,73,25122,0.16838,0.32342
1449,1449,2020,Hamburg,male,Seldom,0.44943,107,25122,0.35597,0.57224
1450,1450,2020,Hamburg,male,Sometimes,0.31652,51,25122,0.21261,0.43345
1451,1451,2020,Hamburg,female,Very seldom,0.18872,50,25122,0.12447,0.25268
1452,1452,2020,Hamburg,female,Seldom,0.37098,110,25122,0.28244,0.45859
1453,1453,2020,Hamburg,female,Sometimes,0.4403,91,25122,0.35062,0.5438
1454,1454,2020,Lower Saxony,male,Very seldom,0.26461,358,25122,0.22476,0.31205
1455,1455,2020,Lower Saxony,male,Seldom,0.42068,441,25122,0.37827,0.4683
1456,1456,2020,Lower Saxony,male,Sometimes,0.23776,259,25122,0.20942,0.26903
1457,1457,2020,Lower Saxony,male,Often,0.07695,84,25122,0.05716,0.10029
1458,1458,2020,Lower Saxony,female,Very seldom,0.18664,222,25122,0.15822,0.22089
1459,1459,2020,Lower Saxony,female,Seldom,0.3046,444,25122,0.27151,0.34239
1460,1460,2020,Lower Saxony,female,Sometimes,0.32145,402,25122,0.27932,0.3699
1461,1461,2020,Lower Saxony,female,Often,0.13299,159,25122,0.11404,0.15325
1462,1462,2020,Lower Saxony,female,Very often,0.05431,57,25122,0.03708,0.07406
1463,1463,2020,Bremen,male,Seldom,1.0,43,25122,0.64666,1.4745
1464,1464,2020,Bremen,female,Seldom,0.40592,40,25122,0.28581,0.54056
1465,1465,2020,Bremen,female,Sometimes,0.59408,42,25122,0.37283,0.88581
1466,1466,2020,North Rhine-Westphalia,male,Very seldom,0.29599,779,25122,0.26614,0.32397
1467,1467,2020,North Rhine-Westphalia,male,Seldom,0.38621,974,25122,0.3575,0.42031
1468,1468,2020,North Rhine-Westphalia,male,Sometimes,0.24008,652,25122,0.21115,0.2635
1469,1469,2020,North Rhine-Westphalia,male,Often,0.06266,179,25122,0.05248,0.07634
1470,1470,2020,North Rhine-Westphalia,male,Very often,0.01506,42,25122,0.009,0.02153
1471,1471,2020,North Rhine-Westphalia,female,Very seldom,0.16264,451,25122,0.14346,0.18416
1472,1472,2020,North Rhine-Westphalia,female,Seldom,0.33975,927,25122,0.31046,0.37246
1473,1473,2020,North Rhine-Westphalia,female,Sometimes,0.31247,965,25122,0.28641,0.33759
1474,1474,2020,North Rhine-Westphalia,female,Often,0.14708,385,25122,0.12519,0.16621
1475,1475,2020,North Rhine-Westphalia,female,Very often,0.03806,98,25122,0.02953,0.04775
1476,1476,2020,Hesse,male,Very seldom,0.28107,248,25122,0.23503,0.32515
1477,1477,2020,Hesse,male,Seldom,0.39635,318,25122,0.33718,0.46217
1478,1478,2020,Hesse,male,Sometimes,0.23932,224,25122,0.20327,0.2721
1479,1479,2020,Hesse,male,Often,0.08326,57,25122,0.06053,0.11386
1480,1480,2020,Hesse,female,Very seldom,0.16326,155,25122,0.13187,0.19277
1481,1481,2020,Hesse,female,Seldom,0.33189,315,25122,0.29079,0.3705
1482,1482,2020,Hesse,female,Sometimes,0.35144,286,25122,0.30317,0.40448
1483,1483,2020,Hesse,female,Often,0.1045,103,25122,0.08184,0.13247
1484,1484,2020,Hesse,female,Very often,0.04891,34,25122,0.03349,0.06884
1485,1485,2020,"Rhineland-Palatinate, Saarland",male,Very seldom,0.26331,172,25122,0.21198,0.30712
1486,1486,2020,"Rhineland-Palatinate, Saarland",male,Seldom,0.42492,247,25122,0.36684,0.49005
1487,1487,2020,"Rhineland-Palatinate, Saarland",male,Sometimes,0.24853,162,25122,0.20623,0.29901
1488,1488,2020,"Rhineland-Palatinate, Saarland",male,Often,0.06324,41,25122,0.04156,0.09434
1489,1489,2020,"Rhineland-Palatinate, Saarland",female,Very seldom,0.21548,136,25122,0.16996,0.26192
1490,1490,2020,"Rhineland-Palatinate, Saarland",female,Seldom,0.27317,243,25122,0.23104,0.31366
1491,1491,2020,"Rhineland-Palatinate, Saarland",female,Sometimes,0.35201,225,25122,0.3003,0.39792
1492,1492,2020,"Rhineland-Palatinate, Saarland",female,Often,0.15934,103,25122,0.1324,0.19082
1493,1493,2020,Baden-Wuerttemberg,male,Very seldom,0.28005,386,25122,0.24543,0.31724
1494,1494,2020,Baden-Wuerttemberg,male,Seldom,0.39239,546,25122,0.35059,0.43498
1495,1495,2020,Baden-Wuerttemberg,male,Sometimes,0.27233,344,25122,0.24103,0.30476
1496,1496,2020,Baden-Wuerttemberg,male,Often,0.05522,66,25122,0.04124,0.07198
1497,1497,2020,Baden-Wuerttemberg,female,Very seldom,0.15794,277,25122,0.13645,0.18505
1498,1498,2020,Baden-Wuerttemberg,female,Seldom,0.32368,478,25122,0.28925,0.35611
1499,1499,2020,Baden-Wuerttemberg,female,Sometimes,0.3556,508,25122,0.31844,0.39924
1500,1500,2020,Baden-Wuerttemberg,female,Often,0.13537,181,25122,0.11474,0.16071
1501,1501,2020,Baden-Wuerttemberg,female,Very often,0.0274,39,25122,0.017,0.04011
1502,1502,2020,Bavaria,male,Very seldom,0.30717,637,25122,0.27443,0.34532
1503,1503,2020,Bavaria,male,Seldom,0.41573,722,25122,0.37728,0.45834
1504,1504,2020,Bavaria,male,Sometimes,0.21332,435,25122,0.18774,0.24662
1505,1505,2020,Bavaria,male,Often,0.06377,115,25122,0.04887,0.07944
1506,1506,2020,Bavaria,female,Very seldom,0.14671,372,25122,0.12271,0.17033
1507,1507,2020,Bavaria,female,Seldom,0.33557,722,25122,0.30563,0.36614
1508,1508,2020,Bavaria,female,Sometimes,0.32907,677,25122,0.29952,0.36284
1509,1509,2020,Bavaria,female,Often,0.14236,273,25122,0.11988,0.16362
1510,1510,2020,Bavaria,female,Very often,0.04629,74,25122,0.03345,0.06194
1511,1511,2020,Berlin,male,Very seldom,0.20873,145,25122,0.15757,0.25839
1512,1512,2020,Berlin,male,Seldom,0.394,228,25122,0.32563,0.4782
1513,1513,2020,Berlin,male,Sometimes,0.29472,157,25122,0.23646,0.35433
1514,1514,2020,Berlin,male,Often,0.10255,56,25122,0.07069,0.13697
1515,1515,2020,Berlin,female,Very seldom,0.1915,121,25122,0.15223,0.23477
1516,1516,2020,Berlin,female,Seldom,0.35121,196,25122,0.28676,0.42136
1517,1517,2020,Berlin,female,Sometimes,0.3168,165,25122,0.26229,0.37673
1518,1518,2020,Berlin,female,Often,0.1405,70,25122,0.09873,0.17962
1519,1519,2020,Brandenburg,male,Very seldom,0.2092,136,25122,0.17636,0.24382
1520,1520,2020,Brandenburg,male,Seldom,0.40207,206,25122,0.34782,0.48085
1521,1521,2020,Brandenburg,male,Sometimes,0.30242,128,25122,0.24885,0.36244
1522,1522,2020,Brandenburg,male,Often,0.08632,33,25122,0.05377,0.12002
1523,1523,2020,Brandenburg,female,Very seldom,0.15917,95,25122,0.12361,0.20613
1524,1524,2020,Brandenburg,female,Seldom,0.3781,199,25122,0.31248,0.44648
1525,1525,2020,Brandenburg,female,Sometimes,0.31801,167,25122,0.24826,0.37316
1526,1526,2020,Brandenburg,female,Often,0.14472,70,25122,0.10355,0.19255
1527,1527,2020,Mecklenburg-Western Pomerania,male,Very seldom,0.3736,71,25122,0.26893,0.46198
1528,1528,2020,Mecklenburg-Western Pomerania,male,Seldom,0.38425,88,25122,0.29831,0.48749
1529,1529,2020,Mecklenburg-Western Pomerania,male,Sometimes,0.24216,58,25122,0.16945,0.32481
1530,1530,2020,Mecklenburg-Western Pomerania,female,Very seldom,0.17827,49,25122,0.13166,0.24431
1531,1531,2020,Mecklenburg-Western Pomerania,female,Seldom,0.36815,96,25122,0.28547,0.47816
1532,1532,2020,Mecklenburg-Western Pomerania,female,Sometimes,0.27979,69,25122,0.21056,0.35454
1533,1533,2020,Mecklenburg-Western Pomerania,female,Often,0.17379,38,25122,0.12569,0.2267
1534,1534,2020,Saxony,male,Very seldom,0.24244,206,25122,0.20502,0.27738
1535,1535,2020,Saxony,male,Seldom,0.45874,326,25122,0.40705,0.51798
1536,1536,2020,Saxony,male,Sometimes,0.23006,167,25122,0.18833,0.28042
1537,1537,2020,Saxony,male,Often,0.06876,38,25122,0.05217,0.0903
1538,1538,2020,Saxony,female,Very seldom,0.13353,120,25122,0.10705,0.16167
1539,1539,2020,Saxony,female,Seldom,0.37295,304,25122,0.31705,0.42223
1540,1540,2020,Saxony,female,Sometimes,0.36908,275,25122,0.31953,0.4208
1541,1541,2020,Saxony,female,Often,0.12444,84,25122,0.10242,0.14929
1542,1542,2020,Saxony-Anhalt,male,Very seldom,0.22894,107,25122,0.17664,0.29722
1543,1543,2020,Saxony-Anhalt,male,Seldom,0.39452,158,25122,0.332,0.47113
1544,1544,2020,Saxony-Anhalt,male,Sometimes,0.29975,104,25122,0.22628,0.37629
1545,1545,2020,Saxony-Anhalt,male,Often,0.07679,31,25122,0.05336,0.11566
1546,1546,2020,Saxony-Anhalt,female,Very seldom,0.19427,99,25122,0.15873,0.24373
1547,1547,2020,Saxony-Anhalt,female,Seldom,0.27977,143,25122,0.23162,0.3364
1548,1548,2020,Saxony-Anhalt,female,Sometimes,0.40219,149,25122,0.31942,0.48667
1549,1549,2020,Saxony-Anhalt,female,Often,0.12378,57,25122,0.10052,0.15686
1550,1550,2020,Thuringa,male,Very seldom,0.31759,126,25122,0.25319,0.42025
1551,1551,2020,Thuringa,male,Seldom,0.4235,152,25122,0.33871,0.51641
1552,1552,2020,Thuringa,male,Sometimes,0.25891,101,25122,0.2049,0.31601
1553,1553,2020,Thuringa,female,Very seldom,0.21822,90,25122,0.16536,0.27368
1554,1554,2020,Thuringa,female,Seldom,0.34028,167,25122,0.2714,0.41876
1555,1555,2020,Thuringa,female,Sometimes,0.30459,146,25122,0.25803,0.36606
1556,1556,2020,Thuringa,female,Often,0.1369,58,25122,0.09061,0.20092
1557,1557,2021,Schleswig-Holstein,male,Very seldom,0.25152,84,16612,0.18961,0.32472
1558,1558,2021,Schleswig-Holstein,male,Seldom,0.48088,146,16612,0.38478,0.58756
1559,1559,2021,Schleswig-Holstein,male,Sometimes,0.2676,80,16612,0.19619,0.34915
1560,1560,2021,Schleswig-Holstein,female,Very seldom,0.12378,57,16612,0.08691,0.17497
1561,1561,2021,Schleswig-Holstein,female,Seldom,0.4073,147,16612,0.31754,0.50708
1562,1562,2021,Schleswig-Holstein,female,Sometimes,0.34784,121,16612,0.27328,0.42495
1563,1563,2021,Schleswig-Holstein,female,Often,0.12108,41,16612,0.08274,0.17622
1564,1564,2021,Hamburg,male,Very seldom,0.322,44,16612,0.1978,0.463
1565,1565,2021,Hamburg,male,Seldom,0.678,82,16612,0.4708,0.8742
1566,1566,2021,Hamburg,female,Very seldom,0.19472,44,16612,0.12989,0.28061
1567,1567,2021,Hamburg,female,Seldom,0.48178,84,16612,0.37846,0.60182
1568,1568,2021,Hamburg,female,Sometimes,0.3235,71,16612,0.23986,0.40889
1569,1569,2021,Lower Saxony,male,Very seldom,0.31559,241,16612,0.26111,0.35956
1570,1570,2021,Lower Saxony,male,Seldom,0.41344,319,16612,0.35502,0.47807
1571,1571,2021,Lower Saxony,male,Sometimes,0.19409,167,16612,0.1581,0.23562
1572,1572,2021,Lower Saxony,male,Often,0.07687,48,16612,0.04712,0.11651
1573,1573,2021,Lower Saxony,female,Very seldom,0.15193,175,16612,0.12357,0.17561
1574,1574,2021,Lower Saxony,female,Seldom,0.35233,320,16612,0.31035,0.39503
1575,1575,2021,Lower Saxony,female,Sometimes,0.34004,256,16612,0.29358,0.38924
1576,1576,2021,Lower Saxony,female,Often,0.11251,96,16612,0.08773,0.13735
1577,1577,2021,Lower Saxony,female,Very often,0.04319,41,16612,0.02872,0.0639
1578,1578,2021,North Rhine-Westphalia,male,Very seldom,0.30322,511,16612,0.27094,0.33852
1579,1579,2021,North Rhine-Westphalia,male,Seldom,0.37542,663,16612,0.33971,0.40875
1580,1580,2021,North Rhine-Westphalia,male,Sometimes,0.24716,364,16612,0.21031,0.28393
1581,1581,2021,North Rhine-Westphalia,male,Often,0.0742,112,16612,0.05822,0.09342
1582,1582,2021,North Rhine-Westphalia,female,Very seldom,0.16719,357,16612,0.14767,0.19208
