"plh0187","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Sehr selten","2019","Realschule","Mecklenburg-Vorpommern","61","0.173875848807105","0.126418077443336","0.221333620170875"
"Sehr selten","2019","Realschule","Sachsen","155","0.176294060145086","0.147567760792555","0.205020359497617"
"Sehr selten","2019","Realschule","Sachsen-Anhalt","80","0.230870765828232","0.186597393846044","0.27514413781042"
"Sehr selten","2019","Realschule","Thueringen","93","0.222835487415957","0.181481066045882","0.264189908786032"
"Sehr selten","2019","(Fach-)Abitur","Schleswig-Holstein","44","0.183979304236397","0.122783337011169","0.245175271461625"
"Sehr selten","2019","(Fach-)Abitur","Hamburg","","","",""
"Sehr selten","2019","(Fach-)Abitur","Niedersachsen","96","0.275043401137776","0.231392653855488","0.318694148420064"
"Sehr selten","2019","(Fach-)Abitur","Bremen","","","",""
"Sehr selten","2019","(Fach-)Abitur","Nordrhein-Westfalen","265","0.243642691104457","0.219044942532797","0.268240439676117"
"Sehr selten","2019","(Fach-)Abitur","Hessen","90","0.292392261935502","0.24425512509161","0.340529398779394"
"Sehr selten","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","63","0.248397027226073","0.193035558428497","0.303758496023648"
"Sehr selten","2019","(Fach-)Abitur","Baden-Wuerttemberg","116","0.22664377861583","0.188133039180854","0.265154518050807"
"Sehr selten","2019","(Fach-)Abitur","Bayern","153","0.300652451937646","0.262119920228321","0.33918498364697"
"Sehr selten","2019","(Fach-)Abitur","Berlin","49","0.264338584914797","0.19725545514124","0.331421714688353"
"Sehr selten","2019","(Fach-)Abitur","Brandenburg","33","0.158388402578581","0.0987557140224413","0.218021091134721"
"Sehr selten","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2019","(Fach-)Abitur","Sachsen","37","0.181592081573949","0.122770122624719","0.24041404052318"
"Sehr selten","2019","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr selten","2019","(Fach-)Abitur","Thueringen","","","",""
"Sehr selten","2019","AkademikerIn","Schleswig-Holstein","63","0.286240060170667","0.226915168835458","0.345564951505876"
"Sehr selten","2019","AkademikerIn","Hamburg","59","0.299721715105867","0.234919192695262","0.364524237516472"
"Sehr selten","2019","AkademikerIn","Niedersachsen","162","0.248321196362905","0.21303865192343","0.283603740802379"
"Sehr selten","2019","AkademikerIn","Bremen","","","",""
"Sehr selten","2019","AkademikerIn","Nordrhein-Westfalen","352","0.234035057877861","0.211185878936324","0.256884236819397"
"Sehr selten","2019","AkademikerIn","Hessen","179","0.338614698057434","0.298287279079063","0.378942117035806"
"Sehr selten","2019","AkademikerIn","Rheinland-Pfalz,Saarland","95","0.318252061802095","0.265890953705946","0.370613169898244"
"Sehr selten","2019","AkademikerIn","Baden-Wuerttemberg","232","0.270961639161124","0.241495619754758","0.30042765856749"
"Sehr selten","2019","AkademikerIn","Bayern","320","0.292438515915654","0.265321954194835","0.319555077636473"
"Sehr selten","2019","AkademikerIn","Berlin","118","0.239922643992974","0.201150514973059","0.27869477301289"
"Sehr selten","2019","AkademikerIn","Brandenburg","85","0.24135460371742","0.191935023270285","0.290774184164555"
"Sehr selten","2019","AkademikerIn","Mecklenburg-Vorpommern","49","0.238264108996254","0.1732604741618","0.303267743830707"
"Sehr selten","2019","AkademikerIn","Sachsen","126","0.189538120103526","0.154976093728203","0.224100146478849"
"Sehr selten","2019","AkademikerIn","Sachsen-Anhalt","62","0.260983702464791","0.204593476808851","0.31737392812073"
"Sehr selten","2019","AkademikerIn","Thueringen","59","0.235460081768324","0.181213436201389","0.289706727335259"
"Selten","2019","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Selten","2019","(noch) kein Abschluss","Hamburg","","","",""
"Selten","2019","(noch) kein Abschluss","Niedersachsen","37","0.359480429573522","0.260890802758011","0.458070056389033"
"Selten","2019","(noch) kein Abschluss","Bremen","","","",""
"Selten","2019","(noch) kein Abschluss","Nordrhein-Westfalen","78","0.281245442794195","0.223139945066212","0.339350940522177"
"Selten","2019","(noch) kein Abschluss","Hessen","","","",""
"Selten","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Selten","2019","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Selten","2019","(noch) kein Abschluss","Bayern","","","",""
"Selten","2019","(noch) kein Abschluss","Berlin","","","",""
"Selten","2019","(noch) kein Abschluss","Brandenburg","","","",""
"Selten","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Selten","2019","(noch) kein Abschluss","Sachsen","","","",""
"Selten","2019","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Selten","2019","(noch) kein Abschluss","Thueringen","","","",""
"Selten","2019","Hauptschule","Schleswig-Holstein","97","0.427717310967007","0.364861804380857","0.490572817553158"
"Selten","2019","Hauptschule","Hamburg","36","0.386568760340342","0.290644863005959","0.482492657674725"
"Selten","2019","Hauptschule","Niedersachsen","213","0.304507209058444","0.268657028958315","0.340357389158573"
"Selten","2019","Hauptschule","Bremen","","","",""
"Selten","2019","Hauptschule","Nordrhein-Westfalen","468","0.339614857570134","0.314878329057652","0.364351386082616"
"Selten","2019","Hauptschule","Hessen","118","0.352721719916641","0.303156663846934","0.402286775986347"
"Selten","2019","Hauptschule","Rheinland-Pfalz,Saarland","208","0.427051162969707","0.385057635013822","0.469044690925593"
"Selten","2019","Hauptschule","Baden-Wuerttemberg","229","0.326715041230371","0.291437588019126","0.361992494441615"
"Selten","2019","Hauptschule","Bayern","384","0.312324424619923","0.285904344713847","0.338744504525999"
"Selten","2019","Hauptschule","Berlin","40","0.301351823979207","0.223076062278565","0.379627585679849"
"Selten","2019","Hauptschule","Brandenburg","67","0.396264651413068","0.329633259289008","0.462896043537127"
"Selten","2019","Hauptschule","Mecklenburg-Vorpommern","34","0.23981115412517","0.153497480668884","0.326124827581456"
"Selten","2019","Hauptschule","Sachsen","89","0.367189236240277","0.305819279413163","0.428559193067392"
"Selten","2019","Hauptschule","Sachsen-Anhalt","57","0.35931715882365","0.28740363654602","0.43123068110128"
"Selten","2019","Hauptschule","Thueringen","44","0.203083870711708","0.145424312253757","0.26074342916966"
"Selten","2019","Realschule","Schleswig-Holstein","100","0.376354451036485","0.31919856101928","0.433510341053689"
"Selten","2019","Realschule","Hamburg","39","0.483590130546249","0.382567157464536","0.584613103627963"
"Selten","2019","Realschule","Niedersachsen","252","0.327065898122519","0.292630332022773","0.361501464222265"
"Selten","2019","Realschule","Bremen","","","",""
"Selten","2019","Realschule","Nordrhein-Westfalen","371","0.364083273326609","0.335265936455448","0.392900610197771"
"Selten","2019","Realschule","Hessen","128","0.310986103157879","0.264926869256825","0.357045337058933"
"Selten","2019","Realschule","Rheinland-Pfalz,Saarland","103","0.349457796475638","0.293610239404607","0.405305353546668"
"Selten","2019","Realschule","Baden-Wuerttemberg","237","0.329645391899848","0.293168858670079","0.366121925129618"
"Selten","2019","Realschule","Bayern","351","0.366768768246782","0.336235769574037","0.397301766919528"
"Selten","2019","Realschule","Berlin","78","0.320919932430831","0.258950334003764","0.382889530857897"
"Selten","2019","Realschule","Brandenburg","178","0.419752478571599","0.372213351578831","0.467291605564366"
"Selten","2019","Realschule","Mecklenburg-Vorpommern","86","0.390274071041239","0.329191511050904","0.451356631031574"
"Selten","2019","Realschule","Sachsen","280","0.434654243290617","0.397285906080031","0.472022580501202"
"Selten","2019","Realschule","Sachsen-Anhalt","137","0.403089223964488","0.351552860223942","0.454625587705034"
"Selten","2019","Realschule","Thueringen","133","0.298613228098296","0.253134679415188","0.344091776781404"
"Selten","2019","(Fach-)Abitur","Schleswig-Holstein","58","0.414046495411278","0.336252896185929","0.491840094636626"
"Selten","2019","(Fach-)Abitur","Hamburg","43","0.458480229103097","0.364068996629243","0.552891461576952"
"Selten","2019","(Fach-)Abitur","Niedersachsen","148","0.341817582734848","0.295450966601483","0.388184198868212"
"Selten","2019","(Fach-)Abitur","Bremen","","","",""
"Selten","2019","(Fach-)Abitur","Nordrhein-Westfalen","424","0.364710726213168","0.337129397155706","0.39229205527063"
"Selten","2019","(Fach-)Abitur","Hessen","127","0.372674856148127","0.321505208708356","0.423844503587898"
"Selten","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","81","0.339155647802757","0.278497481078992","0.399813814526522"
"Selten","2019","(Fach-)Abitur","Baden-Wuerttemberg","165","0.38345623205252","0.338730236019489","0.428182228085552"
"Selten","2019","(Fach-)Abitur","Bayern","182","0.331650238081075","0.292087103195809","0.371213372966341"
"Selten","2019","(Fach-)Abitur","Berlin","56","0.291026580012309","0.221927008934956","0.360126151089662"
"Selten","2019","(Fach-)Abitur","Brandenburg","56","0.354360995188086","0.276236957469485","0.432485032906687"
"Selten","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","30","0.480553086261492","0.363511461623688","0.597594710899296"
"Selten","2019","(Fach-)Abitur","Sachsen","58","0.341495209908151","0.269138652410553","0.41385176740575"
"Selten","2019","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Selten","2019","(Fach-)Abitur","Thueringen","31","0.401599579925114","0.295495096670157","0.507704063180071"
"Selten","2019","AkademikerIn","Schleswig-Holstein","100","0.408772769791078","0.344249873679277","0.473295665902878"
"Selten","2019","AkademikerIn","Hamburg","72","0.431877781382035","0.361813157547659","0.501942405216411"
"Selten","2019","AkademikerIn","Niedersachsen","221","0.390411638473832","0.350571892502546","0.430251384445117"
"Selten","2019","AkademikerIn","Bremen","","","",""
"Selten","2019","AkademikerIn","Nordrhein-Westfalen","505","0.392166031252517","0.365817697057744","0.418514365447291"
"Selten","2019","AkademikerIn","Hessen","194","0.381021032225606","0.339637012173561","0.422405052277651"
"Selten","2019","AkademikerIn","Rheinland-Pfalz,Saarland","111","0.317292033197437","0.264973161621791","0.369610904773084"
"Selten","2019","AkademikerIn","Baden-Wuerttemberg","369","0.427463077151889","0.394665374185667","0.460260780118112"
"Selten","2019","AkademikerIn","Bayern","402","0.366598188301683","0.337872525917892","0.395323850685473"
"Selten","2019","AkademikerIn","Berlin","171","0.369524691359312","0.32570080329756","0.413348579421065"
"Selten","2019","AkademikerIn","Brandenburg","94","0.399520899536911","0.342952935673474","0.456088863400349"
"Selten","2019","AkademikerIn","Mecklenburg-Vorpommern","68","0.395310664610118","0.320710198853142","0.469911130367093"
"Selten","2019","AkademikerIn","Sachsen","197","0.39021105537267","0.347195634692627","0.433226476052712"
"Selten","2019","AkademikerIn","Sachsen-Anhalt","87","0.305133537774662","0.246009269605602","0.364257805943722"
"Selten","2019","AkademikerIn","Thueringen","93","0.459546961754217","0.39582955518747","0.523264368320964"
"Manchmal","2019","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Manchmal","2019","(noch) kein Abschluss","Hamburg","","","",""
"Manchmal","2019","(noch) kein Abschluss","Niedersachsen","","","",""
"Manchmal","2019","(noch) kein Abschluss","Bremen","","","",""
"Manchmal","2019","(noch) kein Abschluss","Nordrhein-Westfalen","52","0.231105617453054","0.176627415162771","0.285583819743337"
"Manchmal","2019","(noch) kein Abschluss","Hessen","","","",""
"Manchmal","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2019","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Manchmal","2019","(noch) kein Abschluss","Bayern","30","0.234141500943274","0.146655149804263","0.321627852082286"
"Manchmal","2019","(noch) kein Abschluss","Berlin","","","",""
"Manchmal","2019","(noch) kein Abschluss","Brandenburg","","","",""
"Manchmal","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Manchmal","2019","(noch) kein Abschluss","Sachsen","","","",""
"Manchmal","2019","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Manchmal","2019","(noch) kein Abschluss","Thueringen","","","",""
"Manchmal","2019","Hauptschule","Schleswig-Holstein","57","0.197181787874414","0.146634062122833","0.247729513625995"
"Manchmal","2019","Hauptschule","Hamburg","30","0.245264940288428","0.16051381134335","0.330016069233506"
"Manchmal","2019","Hauptschule","Niedersachsen","175","0.291387120849687","0.255988533347064","0.326785708352311"
"Manchmal","2019","Hauptschule","Bremen","","","",""
"Manchmal","2019","Hauptschule","Nordrhein-Westfalen","455","0.316647798533959","0.292350538643974","0.340945058423945"
"Manchmal","2019","Hauptschule","Hessen","107","0.3073257757003","0.259465192130618","0.355186359269982"
"Manchmal","2019","Hauptschule","Rheinland-Pfalz,Saarland","129","0.253865465310077","0.216917130523355","0.290813800096799"
"Manchmal","2019","Hauptschule","Baden-Wuerttemberg","217","0.356916685716578","0.320881210779101","0.392952160654055"
"Manchmal","2019","Hauptschule","Bayern","342","0.295016407194183","0.269017688650666","0.321015125737699"
"Manchmal","2019","Hauptschule","Berlin","37","0.309580309442088","0.230711665290882","0.388448953593293"
"Manchmal","2019","Hauptschule","Brandenburg","68","0.306163254947919","0.243376491064135","0.368950018831704"
"Manchmal","2019","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Manchmal","2019","Hauptschule","Sachsen","76","0.326615387125245","0.266908582048031","0.386322192202459"
"Manchmal","2019","Hauptschule","Sachsen-Anhalt","53","0.33438924172935","0.263678344080796","0.405100139377904"
"Manchmal","2019","Hauptschule","Thueringen","56","0.340968782724401","0.273026897898444","0.408910667550357"
"Manchmal","2019","Realschule","Schleswig-Holstein","93","0.33679710146522","0.281039904794912","0.392554298135529"
"Manchmal","2019","Realschule","Hamburg","","","",""
"Manchmal","2019","Realschule","Niedersachsen","208","0.290257462605878","0.256942031251723","0.323572893960033"
"Manchmal","2019","Realschule","Bremen","","","",""
"Manchmal","2019","Realschule","Nordrhein-Westfalen","310","0.294469009520124","0.267170986175044","0.321767032865203"
"Manchmal","2019","Realschule","Hessen","128","0.300216435008154","0.25460945352549","0.345823416490818"
"Manchmal","2019","Realschule","Rheinland-Pfalz,Saarland","80","0.271015839576841","0.218953286878965","0.323078392274717"
"Manchmal","2019","Realschule","Baden-Wuerttemberg","192","0.310846344949985","0.274931940747668","0.346760749152301"
"Manchmal","2019","Realschule","Bayern","283","0.311398848532207","0.282060578902078","0.340737118162336"
"Manchmal","2019","Realschule","Berlin","58","0.293894398986163","0.233422956673993","0.354365841298332"
"Manchmal","2019","Realschule","Brandenburg","113","0.272111872258024","0.22924182289018","0.314981921625868"
"Manchmal","2019","Realschule","Mecklenburg-Vorpommern","61","0.327275772526892","0.268521356849464","0.38603018820432"
"Manchmal","2019","Realschule","Sachsen","184","0.272965338519661","0.239383377522334","0.306547299516988"
"Manchmal","2019","Realschule","Sachsen-Anhalt","97","0.270577077727338","0.223901073172119","0.317253082282556"
"Manchmal","2019","Realschule","Thueringen","111","0.317054459391416","0.270812816004946","0.363296102777886"
"Manchmal","2019","(Fach-)Abitur","Schleswig-Holstein","41","0.341298086315512","0.266412347342409","0.416183825288614"
"Manchmal","2019","(Fach-)Abitur","Hamburg","","","",""
"Manchmal","2019","(Fach-)Abitur","Niedersachsen","116","0.275672035920917","0.23199038464219","0.319353687199644"
"Manchmal","2019","(Fach-)Abitur","Bremen","","","",""
"Manchmal","2019","(Fach-)Abitur","Nordrhein-Westfalen","333","0.274855827355058","0.249274692018878","0.300436962691238"
"Manchmal","2019","(Fach-)Abitur","Hessen","93","0.267033514153159","0.220214099984202","0.313852928322116"
"Manchmal","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","75","0.339227535460895","0.278566240188327","0.399888830733463"
"Manchmal","2019","(Fach-)Abitur","Baden-Wuerttemberg","116","0.259256642100302","0.218946067068111","0.299567217132493"
"Manchmal","2019","(Fach-)Abitur","Bayern","153","0.266825012320431","0.229657308600032","0.30399271604083"
"Manchmal","2019","(Fach-)Abitur","Berlin","42","0.276891498068693","0.208822306706338","0.344960689431048"
"Manchmal","2019","(Fach-)Abitur","Brandenburg","44","0.424974186232421","0.344233619946159","0.505714752518684"
"Manchmal","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Manchmal","2019","(Fach-)Abitur","Sachsen","51","0.331004472229505","0.259202783783073","0.402806160675937"
"Manchmal","2019","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Manchmal","2019","(Fach-)Abitur","Thueringen","","","",""
"Manchmal","2019","AkademikerIn","Schleswig-Holstein","52","0.270447848602517","0.212148245753785","0.328747451451249"
"Manchmal","2019","AkademikerIn","Hamburg","49","0.218509180125996","0.160057868529407","0.276960491722585"
"Manchmal","2019","AkademikerIn","Niedersachsen","149","0.287005822021274","0.250063414532822","0.323948229509726"
"Manchmal","2019","AkademikerIn","Bremen","","","",""
"Manchmal","2019","AkademikerIn","Nordrhein-Westfalen","346","0.287640972817273","0.26321226282529","0.312069682809257"
"Manchmal","2019","AkademikerIn","Hessen","113","0.219193936293879","0.183940122069487","0.254447750518272"
"Manchmal","2019","AkademikerIn","Rheinland-Pfalz,Saarland","79","0.293183774355165","0.242011523492538","0.344356025217792"
"Manchmal","2019","AkademikerIn","Baden-Wuerttemberg","225","0.235707617028864","0.207568598269375","0.263846635788354"
"Manchmal","2019","AkademikerIn","Bayern","283","0.267411646120414","0.241026748830802","0.293796543410026"
"Manchmal","2019","AkademikerIn","Berlin","133","0.285964265764459","0.244937149747667","0.32699138178125"
"Manchmal","2019","AkademikerIn","Brandenburg","80","0.238141525363071","0.188948156596876","0.287334894129265"
"Manchmal","2019","AkademikerIn","Mecklenburg-Vorpommern","37","0.268114338491368","0.200523511763347","0.335705165219389"
"Manchmal","2019","AkademikerIn","Sachsen","131","0.308126728019311","0.267410964860782","0.34884249117784"
"Manchmal","2019","AkademikerIn","Sachsen-Anhalt","58","0.282861497938637","0.22503078200376","0.340692213873513"
"Manchmal","2019","AkademikerIn","Thueringen","66","0.228759134010291","0.175056152396483","0.282462115624098"
"Oft","2019","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Oft","2019","(noch) kein Abschluss","Hamburg","","","",""
"Oft","2019","(noch) kein Abschluss","Niedersachsen","","","",""
"Oft","2019","(noch) kein Abschluss","Bremen","","","",""
"Oft","2019","(noch) kein Abschluss","Nordrhein-Westfalen","34","0.1730796738664","0.12418753453529","0.221971813197509"
"Oft","2019","(noch) kein Abschluss","Hessen","","","",""
"Oft","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Oft","2019","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Oft","2019","(noch) kein Abschluss","Bayern","","","",""
"Oft","2019","(noch) kein Abschluss","Berlin","","","",""
"Oft","2019","(noch) kein Abschluss","Brandenburg","","","",""
"Oft","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Oft","2019","(noch) kein Abschluss","Sachsen","","","",""
"Oft","2019","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Oft","2019","(noch) kein Abschluss","Thueringen","","","",""
"Oft","2019","Hauptschule","Schleswig-Holstein","","","",""
"Oft","2019","Hauptschule","Hamburg","","","",""
"Oft","2019","Hauptschule","Niedersachsen","71","0.105477861024757","0.0815489772705725","0.129406744778941"
"Oft","2019","Hauptschule","Bremen","","","",""
"Oft","2019","Hauptschule","Nordrhein-Westfalen","152","0.117875811360277","0.101032635752351","0.134718986968203"
"Oft","2019","Hauptschule","Hessen","44","0.150165766687412","0.113109081960499","0.187222451414325"
"Oft","2019","Hauptschule","Rheinland-Pfalz,Saarland","35","0.0572324202659377","0.0375123770583117","0.0769524634735638"
"Oft","2019","Hauptschule","Baden-Wuerttemberg","72","0.124727961617479","0.0998756584037432","0.149580264831214"
"Oft","2019","Hauptschule","Bayern","124","0.125021855466553","0.10616666493193","0.143877046001176"
"Oft","2019","Hauptschule","Berlin","","","",""
"Oft","2019","Hauptschule","Brandenburg","","","",""
"Oft","2019","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Oft","2019","Hauptschule","Sachsen","","","",""
"Oft","2019","Hauptschule","Sachsen-Anhalt","","","",""
"Oft","2019","Hauptschule","Thueringen","","","",""
"Oft","2019","Realschule","Schleswig-Holstein","","","",""
"Oft","2019","Realschule","Hamburg","","","",""
"Oft","2019","Realschule","Niedersachsen","67","0.0737648079269662","0.0545786253472818","0.0929509905066505"
"Oft","2019","Realschule","Bremen","","","",""
"Oft","2019","Realschule","Nordrhein-Westfalen","93","0.0962467172648536","0.078583440969695","0.113909993560012"
"Oft","2019","Realschule","Hessen","35","0.12694107143133","0.0938161324388299","0.160066010423831"
"Oft","2019","Realschule","Rheinland-Pfalz,Saarland","34","0.129623638782264","0.0902808878545013","0.168966389710027"
"Oft","2019","Realschule","Baden-Wuerttemberg","49","0.0852546523523297","0.0635852516612891","0.10692405304337"
"Oft","2019","Realschule","Bayern","68","0.071167680316195","0.0548783891337241","0.0874569714986659"
"Oft","2019","Realschule","Berlin","33","0.152201268277486","0.104516973816173","0.199885562738799"
"Oft","2019","Realschule","Brandenburg","39","0.105813638008958","0.0761835620741818","0.135443713943735"
"Oft","2019","Realschule","Mecklenburg-Vorpommern","","","",""
"Oft","2019","Realschule","Sachsen","44","0.0964305010328394","0.0741788246130131","0.118682177452666"
"Oft","2019","Realschule","Sachsen-Anhalt","","","",""
"Oft","2019","Realschule","Thueringen","39","0.103843962827819","0.0735290911432459","0.134158834512393"
"Oft","2019","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Oft","2019","(Fach-)Abitur","Hamburg","","","",""
"Oft","2019","(Fach-)Abitur","Niedersachsen","37","0.0835309292932603","0.0564840210672024","0.110577837519318"
"Oft","2019","(Fach-)Abitur","Bremen","","","",""
"Oft","2019","(Fach-)Abitur","Nordrhein-Westfalen","123","0.10315043747028","0.085722319236572","0.120578555703988"
"Oft","2019","(Fach-)Abitur","Hessen","","","",""
"Oft","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Oft","2019","(Fach-)Abitur","Baden-Wuerttemberg","45","0.111308559876161","0.082377793048621","0.140239326703701"
"Oft","2019","(Fach-)Abitur","Bayern","40","0.0663349677241763","0.0454220104977992","0.0872479249505533"
"Oft","2019","(Fach-)Abitur","Berlin","","","",""
"Oft","2019","(Fach-)Abitur","Brandenburg","","","",""
"Oft","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Oft","2019","(Fach-)Abitur","Sachsen","","","",""
"Oft","2019","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Oft","2019","(Fach-)Abitur","Thueringen","","","",""
"Oft","2019","AkademikerIn","Schleswig-Holstein","","","",""
"Oft","2019","AkademikerIn","Hamburg","","","",""
"Oft","2019","AkademikerIn","Niedersachsen","37","0.0629058758461783","0.0430780971298569","0.0827336545624996"
"Oft","2019","AkademikerIn","Bremen","","","",""
"Oft","2019","AkademikerIn","Nordrhein-Westfalen","97","0.0742672122778273","0.0601168656861877","0.0884175588694669"
"Oft","2019","AkademikerIn","Hessen","32","0.0418700006305471","0.0248019486094323","0.058938052651662"
"Oft","2019","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Oft","2019","AkademikerIn","Baden-Wuerttemberg","37","0.0511874296221525","0.0365769574772227","0.0657979017670823"
"Oft","2019","AkademikerIn","Bayern","64","0.0600671500925391","0.0459026199905835","0.0742316801944947"
"Oft","2019","AkademikerIn","Berlin","34","0.0944695463418762","0.0679141628309843","0.121024929852768"
"Oft","2019","AkademikerIn","Brandenburg","","","",""
"Oft","2019","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Oft","2019","AkademikerIn","Sachsen","35","0.0859572176901274","0.0612394609876126","0.110674974392642"
"Oft","2019","AkademikerIn","Sachsen-Anhalt","","","",""
"Oft","2019","AkademikerIn","Thueringen","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Hamburg","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Bremen","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Hessen","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Bayern","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Berlin","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Sachsen","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr oft","2019","(noch) kein Abschluss","Thueringen","","","",""
"Sehr oft","2019","Hauptschule","Schleswig-Holstein","","","",""
"Sehr oft","2019","Hauptschule","Hamburg","","","",""
"Sehr oft","2019","Hauptschule","Niedersachsen","","","",""
"Sehr oft","2019","Hauptschule","Bremen","","","",""
"Sehr oft","2019","Hauptschule","Nordrhein-Westfalen","34","0.0292465616570909","0.0204454275142621","0.0380476957999198"
"Sehr oft","2019","Hauptschule","Hessen","","","",""
"Sehr oft","2019","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2019","Hauptschule","Baden-Wuerttemberg","","","",""
"Sehr oft","2019","Hauptschule","Bayern","37","0.0319307126741844","0.0219077323065764","0.0419536930417923"
"Sehr oft","2019","Hauptschule","Berlin","","","",""
"Sehr oft","2019","Hauptschule","Brandenburg","","","",""
"Sehr oft","2019","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2019","Hauptschule","Sachsen","","","",""
"Sehr oft","2019","Hauptschule","Sachsen-Anhalt","","","",""
"Sehr oft","2019","Hauptschule","Thueringen","","","",""
"Sehr oft","2019","Realschule","Schleswig-Holstein","","","",""
"Sehr oft","2019","Realschule","Hamburg","","","",""
"Sehr oft","2019","Realschule","Niedersachsen","","","",""
"Sehr oft","2019","Realschule","Bremen","","","",""
"Sehr oft","2019","Realschule","Nordrhein-Westfalen","","","",""
"Sehr oft","2019","Realschule","Hessen","","","",""
"Sehr oft","2019","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2019","Realschule","Baden-Wuerttemberg","","","",""
"Sehr oft","2019","Realschule","Bayern","","","",""
"Sehr oft","2019","Realschule","Berlin","","","",""
"Sehr oft","2019","Realschule","Brandenburg","","","",""
"Sehr oft","2019","Realschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2019","Realschule","Sachsen","","","",""
"Sehr oft","2019","Realschule","Sachsen-Anhalt","","","",""
"Sehr oft","2019","Realschule","Thueringen","","","",""
"Sehr oft","2019","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Sehr oft","2019","(Fach-)Abitur","Hamburg","","","",""
"Sehr oft","2019","(Fach-)Abitur","Niedersachsen","","","",""
"Sehr oft","2019","(Fach-)Abitur","Bremen","","","",""
"Sehr oft","2019","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Sehr oft","2019","(Fach-)Abitur","Hessen","","","",""
"Sehr oft","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2019","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Sehr oft","2019","(Fach-)Abitur","Bayern","","","",""
"Sehr oft","2019","(Fach-)Abitur","Berlin","","","",""
"Sehr oft","2019","(Fach-)Abitur","Brandenburg","","","",""
"Sehr oft","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2019","(Fach-)Abitur","Sachsen","","","",""
"Sehr oft","2019","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr oft","2019","(Fach-)Abitur","Thueringen","","","",""
"Sehr oft","2019","AkademikerIn","Schleswig-Holstein","","","",""
