year,pgisced97,quintil_oecd,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Pre-primary Level,2nd Quintile,Seldom,0.52154,37,37,0.35835,0.68472
2016,Primary Level,1st Quintile,Very seldom,0.22574,59,236,0.17229,0.27919
2016,Primary Level,1st Quintile,Seldom,0.32569,71,236,0.26577,0.38561
2016,Primary Level,1st Quintile,Sometimes,0.23220,71,236,0.17822,0.28619
2016,Primary Level,1st Quintile,Often,0.14983,35,236,0.10419,0.19546
2016,Lower Secondary Level,1st Quintile,Very seldom,0.17912,206,1056,0.15598,0.20226
2016,Lower Secondary Level,1st Quintile,Seldom,0.30177,311,1056,0.27407,0.32947
2016,Lower Secondary Level,1st Quintile,Sometimes,0.33890,369,1056,0.31033,0.36746
2016,Lower Secondary Level,1st Quintile,Often,0.12545,121,1056,0.10546,0.14544
2016,Lower Secondary Level,1st Quintile,Very often,0.05476,49,1056,0.04103,0.06849
2016,Lower Secondary Level,2nd Quintile,Very seldom,0.20839,132,686,0.17797,0.23880
2016,Lower Secondary Level,2nd Quintile,Seldom,0.31297,232,686,0.27824,0.34769
2016,Lower Secondary Level,2nd Quintile,Sometimes,0.32006,214,686,0.28513,0.35500
2016,Lower Secondary Level,2nd Quintile,Often,0.11334,75,686,0.08960,0.13708
2016,Lower Secondary Level,2nd Quintile,Very often,0.04525,33,686,0.02968,0.06081
2016,Lower Secondary Level,3rd Quintile,Very seldom,0.18571,91,415,0.14825,0.22317
2016,Lower Secondary Level,3rd Quintile,Seldom,0.40052,160,415,0.35332,0.44772
2016,Lower Secondary Level,3rd Quintile,Sometimes,0.29362,128,415,0.24975,0.33750
2016,Lower Secondary Level,3rd Quintile,Often,0.08077,36,415,0.05452,0.10702
2016,Lower Secondary Level,4th Quintile,Very seldom,0.22722,55,237,0.17375,0.28068
2016,Lower Secondary Level,4th Quintile,Seldom,0.30976,85,237,0.25076,0.36875
2016,Lower Secondary Level,4th Quintile,Sometimes,0.24118,65,237,0.18660,0.29576
2016,Lower Secondary Level,4th Quintile,Often,0.15643,32,237,0.11008,0.20278
2016,Lower Secondary Level,5th Quintile,Very seldom,0.26824,36,122,0.18930,0.34718
2016,Lower Secondary Level,5th Quintile,Seldom,0.36540,44,122,0.27960,0.45120
2016,Lower Secondary Level,5th Quintile,Sometimes,0.27085,42,122,0.19166,0.35003
2016,Upper Secondary Level,1st Quintile,Very seldom,0.18341,454,2325,0.16767,0.19914
2016,Upper Secondary Level,1st Quintile,Seldom,0.31680,737,2325,0.29789,0.33572
2016,Upper Secondary Level,1st Quintile,Sometimes,0.30396,736,2325,0.28526,0.32266
2016,Upper Secondary Level,1st Quintile,Often,0.14420,300,2325,0.12991,0.15848
2016,Upper Secondary Level,1st Quintile,Very often,0.05164,98,2325,0.04264,0.06063
2016,Upper Secondary Level,2nd Quintile,Very seldom,0.21764,619,2723,0.20214,0.23315
2016,Upper Secondary Level,2nd Quintile,Seldom,0.33012,953,2723,0.31246,0.34779
2016,Upper Secondary Level,2nd Quintile,Sometimes,0.31354,805,2723,0.29611,0.33097
2016,Upper Secondary Level,2nd Quintile,Often,0.10730,261,2723,0.09567,0.11893
2016,Upper Secondary Level,2nd Quintile,Very often,0.03139,85,2723,0.02484,0.03794
2016,Upper Secondary Level,3rd Quintile,Very seldom,0.20324,494,2349,0.18697,0.21952
2016,Upper Secondary Level,3rd Quintile,Seldom,0.38006,915,2349,0.36042,0.39969
2016,Upper Secondary Level,3rd Quintile,Sometimes,0.29592,670,2349,0.27746,0.31438
2016,Upper Secondary Level,3rd Quintile,Often,0.09087,206,2349,0.07924,0.10249
2016,Upper Secondary Level,3rd Quintile,Very often,0.02991,64,2349,0.02302,0.03680
2016,Upper Secondary Level,4th Quintile,Very seldom,0.24652,519,2089,0.22803,0.26501
2016,Upper Secondary Level,4th Quintile,Seldom,0.34835,750,2089,0.32792,0.36879
2016,Upper Secondary Level,4th Quintile,Sometimes,0.29885,631,2089,0.27922,0.31849
2016,Upper Secondary Level,4th Quintile,Often,0.08863,155,2089,0.07644,0.10082
2016,Upper Secondary Level,4th Quintile,Very often,0.01764,34,2089,0.01200,0.02329
2016,Upper Secondary Level,5th Quintile,Very seldom,0.25546,349,1439,0.23292,0.27800
2016,Upper Secondary Level,5th Quintile,Seldom,0.35401,559,1439,0.32929,0.37873
2016,Upper Secondary Level,5th Quintile,Sometimes,0.28468,421,1439,0.26136,0.30800
2016,Upper Secondary Level,5th Quintile,Often,0.08333,110,1439,0.06904,0.09761
2016,Post-secondary Non-tertiary Level,1st Quintile,Very seldom,0.18252,77,338,0.14128,0.22376
2016,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.30360,115,338,0.25450,0.35269
2016,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.31672,101,338,0.26705,0.36639
2016,Post-secondary Non-tertiary Level,1st Quintile,Often,0.14094,45,338,0.10379,0.17810
2016,Post-secondary Non-tertiary Level,2nd Quintile,Very seldom,0.23905,100,441,0.19920,0.27891
2016,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.35902,154,441,0.31419,0.40384
2016,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.27342,147,441,0.23177,0.31507
2016,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.11782,40,441,0.08770,0.14794
2016,Post-secondary Non-tertiary Level,3rd Quintile,Very seldom,0.22732,93,406,0.18650,0.26814
2016,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.34377,156,406,0.29751,0.39003
2016,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.34084,121,406,0.29467,0.38700
2016,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.05785,36,406,0.03511,0.08058
2016,Post-secondary Non-tertiary Level,4th Quintile,Very seldom,0.25765,105,412,0.21537,0.29993
2016,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.34355,164,412,0.29764,0.38946
2016,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.28232,111,412,0.23881,0.32584
2016,Post-secondary Non-tertiary Level,4th Quintile,Often,0.09019,32,412,0.06250,0.11789
2016,Post-secondary Non-tertiary Level,5th Quintile,Very seldom,0.25896,76,328,0.21148,0.30644
2016,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.37220,139,328,0.31981,0.42460
2016,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.31844,113,328,0.26794,0.36893
2016,First Stage of Tertiary Education,1st Quintile,Seldom,0.32653,37,68,0.21424,0.43882
2016,First Stage of Tertiary Education,1st Quintile,Sometimes,0.35420,31,68,0.23967,0.46872
2016,First Stage of Tertiary Education,2nd Quintile,Very seldom,0.17603,58,229,0.12660,0.22547
2016,First Stage of Tertiary Education,2nd Quintile,Seldom,0.36446,90,229,0.30199,0.42693
2016,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.28181,81,229,0.22342,0.34021
2016,First Stage of Tertiary Education,3rd Quintile,Very seldom,0.18313,73,276,0.13742,0.22885
2016,First Stage of Tertiary Education,3rd Quintile,Seldom,0.44035,119,276,0.38167,0.49902
2016,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.28831,84,276,0.23477,0.34185
2016,First Stage of Tertiary Education,4th Quintile,Very seldom,0.19621,72,319,0.15256,0.23986
2016,First Stage of Tertiary Education,4th Quintile,Seldom,0.44501,144,319,0.39038,0.49963
2016,First Stage of Tertiary Education,4th Quintile,Sometimes,0.27411,103,319,0.22508,0.32313
2016,First Stage of Tertiary Education,5th Quintile,Very seldom,0.27007,100,377,0.22519,0.31495
2016,First Stage of Tertiary Education,5th Quintile,Seldom,0.39975,150,377,0.35024,0.44927
2016,First Stage of Tertiary Education,5th Quintile,Sometimes,0.22629,91,377,0.18399,0.26858
2016,First Stage of Tertiary Education,5th Quintile,Often,0.08956,36,377,0.06069,0.11842
2016,Second Stage of Tertiary Education,1st Quintile,Very seldom,0.15458,104,524,0.12360,0.18556
2016,Second Stage of Tertiary Education,1st Quintile,Seldom,0.33278,185,524,0.29239,0.37316
2016,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.35770,175,524,0.31662,0.39878
2016,Second Stage of Tertiary Education,1st Quintile,Often,0.13087,60,524,0.10196,0.15977
2016,Second Stage of Tertiary Education,2nd Quintile,Very seldom,0.26723,155,627,0.23257,0.30190
2016,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.32288,219,627,0.28625,0.35951
2016,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.27649,195,627,0.24146,0.31153
2016,Second Stage of Tertiary Education,2nd Quintile,Often,0.10894,58,627,0.08453,0.13334
2016,Second Stage of Tertiary Education,3rd Quintile,Very seldom,0.23212,232,891,0.20438,0.25986
2016,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.34760,332,891,0.31632,0.37889
2016,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.30856,258,891,0.27821,0.33890
2016,Second Stage of Tertiary Education,3rd Quintile,Often,0.09519,69,891,0.07591,0.11447
2016,Second Stage of Tertiary Education,4th Quintile,Very seldom,0.24389,358,1349,0.22097,0.26682
2016,Second Stage of Tertiary Education,4th Quintile,Seldom,0.37096,518,1349,0.34517,0.39675
2016,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.27448,378,1349,0.25066,0.29830
2016,Second Stage of Tertiary Education,4th Quintile,Often,0.09497,95,1349,0.07932,0.11063
2016,Second Stage of Tertiary Education,5th Quintile,Very seldom,0.31603,723,2380,0.29734,0.33471
2016,Second Stage of Tertiary Education,5th Quintile,Seldom,0.36240,923,2380,0.34308,0.38171
2016,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.26239,626,2380,0.24471,0.28007
2016,Second Stage of Tertiary Education,5th Quintile,Often,0.04817,108,2380,0.03957,0.05678
2017,No answer / don't know,1st Quintile,Very seldom,0.16340,53,234,0.11592,0.21087
2017,No answer / don't know,1st Quintile,Seldom,0.29363,73,234,0.23515,0.35211
2017,No answer / don't know,1st Quintile,Sometimes,0.38657,77,234,0.32404,0.44909
2017,No answer / don't know,1st Quintile,Often,0.11400,31,234,0.07319,0.15481
2017,No answer / don't know,2nd Quintile,Seldom,0.38946,52,92,0.28927,0.48965
2017,No answer / don't know,2nd Quintile,Sometimes,0.34835,40,92,0.25046,0.44624
2017,No answer / don't know,4th Quintile,Seldom,0.53511,31,31,0.35663,0.71359
2017,Pre-primary Level,1st Quintile,Seldom,0.44069,37,37,0.27851,0.60287
2017,Primary Level,1st Quintile,Very seldom,0.15187,36,215,0.10378,0.19995
2017,Primary Level,1st Quintile,Seldom,0.22168,57,215,0.16602,0.27733
2017,Primary Level,1st Quintile,Sometimes,0.34431,87,215,0.28065,0.40797
2017,Primary Level,1st Quintile,Often,0.16171,35,215,0.11238,0.21104
2017,Lower Secondary Level,1st Quintile,Very seldom,0.19796,189,995,0.17319,0.22273
2017,Lower Secondary Level,1st Quintile,Seldom,0.27828,283,995,0.25042,0.30614
2017,Lower Secondary Level,1st Quintile,Sometimes,0.33007,330,995,0.30083,0.35930
2017,Lower Secondary Level,1st Quintile,Often,0.14675,134,995,0.12475,0.16875
2017,Lower Secondary Level,1st Quintile,Very often,0.04694,59,995,0.03379,0.06009
2017,Lower Secondary Level,2nd Quintile,Very seldom,0.18955,133,596,0.15805,0.22104
2017,Lower Secondary Level,2nd Quintile,Seldom,0.32100,212,596,0.28349,0.35851
2017,Lower Secondary Level,2nd Quintile,Sometimes,0.34824,186,596,0.30996,0.38653
2017,Lower Secondary Level,2nd Quintile,Often,0.10410,65,596,0.07956,0.12864
2017,Lower Secondary Level,3rd Quintile,Very seldom,0.17685,77,381,0.13849,0.21521
2017,Lower Secondary Level,3rd Quintile,Seldom,0.34283,137,381,0.29510,0.39055
2017,Lower Secondary Level,3rd Quintile,Sometimes,0.33073,124,381,0.28342,0.37803
2017,Lower Secondary Level,3rd Quintile,Often,0.11170,43,381,0.08003,0.14337
2017,Lower Secondary Level,4th Quintile,Very seldom,0.17898,48,236,0.12997,0.22799
2017,Lower Secondary Level,4th Quintile,Seldom,0.26694,76,236,0.21038,0.32350
2017,Lower Secondary Level,4th Quintile,Sometimes,0.35408,81,236,0.29294,0.41523
2017,Lower Secondary Level,4th Quintile,Often,0.17594,31,236,0.12725,0.22462
2017,Lower Secondary Level,5th Quintile,Seldom,0.42478,40,40,0.26964,0.57992
2017,Upper Secondary Level,1st Quintile,Very seldom,0.16088,400,2170,0.14542,0.17634
2017,Upper Secondary Level,1st Quintile,Seldom,0.31500,701,2170,0.29545,0.33455
2017,Upper Secondary Level,1st Quintile,Sometimes,0.31526,670,2170,0.29571,0.33481
2017,Upper Secondary Level,1st Quintile,Often,0.15346,298,2170,0.13829,0.16863
2017,Upper Secondary Level,1st Quintile,Very often,0.05540,101,2170,0.04578,0.06503
2017,Upper Secondary Level,2nd Quintile,Very seldom,0.20385,571,2558,0.18824,0.21947
2017,Upper Secondary Level,2nd Quintile,Seldom,0.38632,943,2558,0.36744,0.40519
2017,Upper Secondary Level,2nd Quintile,Sometimes,0.27135,721,2558,0.25412,0.28859
2017,Upper Secondary Level,2nd Quintile,Often,0.11330,251,2558,0.10102,0.12559
2017,Upper Secondary Level,2nd Quintile,Very often,0.02518,72,2558,0.01910,0.03125
2017,Upper Secondary Level,3rd Quintile,Very seldom,0.19623,487,2219,0.17971,0.21276
2017,Upper Secondary Level,3rd Quintile,Seldom,0.37790,833,2219,0.35772,0.39808
2017,Upper Secondary Level,3rd Quintile,Sometimes,0.29205,633,2219,0.27312,0.31097
2017,Upper Secondary Level,3rd Quintile,Often,0.11415,219,2219,0.10091,0.12738
2017,Upper Secondary Level,3rd Quintile,Very often,0.01967,47,2219,0.01389,0.02545
2017,Upper Secondary Level,4th Quintile,Very seldom,0.24587,477,1946,0.22673,0.26500
2017,Upper Secondary Level,4th Quintile,Seldom,0.36836,724,1946,0.34692,0.38980
2017,Upper Secondary Level,4th Quintile,Sometimes,0.28864,554,1946,0.26850,0.30878
2017,Upper Secondary Level,4th Quintile,Often,0.07904,150,1946,0.06705,0.09103
2017,Upper Secondary Level,4th Quintile,Very often,0.01810,41,1946,0.01217,0.02402
2017,Upper Secondary Level,5th Quintile,Very seldom,0.25014,324,1341,0.22695,0.27333
2017,Upper Secondary Level,5th Quintile,Seldom,0.37605,527,1341,0.35012,0.40199
2017,Upper Secondary Level,5th Quintile,Sometimes,0.27160,392,1341,0.24779,0.29542
2017,Upper Secondary Level,5th Quintile,Often,0.08195,98,1341,0.06726,0.09663
2017,Post-secondary Non-tertiary Level,1st Quintile,Very seldom,0.17137,63,328,0.13053,0.21222
2017,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.23519,99,328,0.18922,0.28116
2017,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.32629,112,328,0.27547,0.37711
2017,Post-secondary Non-tertiary Level,1st Quintile,Often,0.23142,54,328,0.18571,0.27713
2017,Post-secondary Non-tertiary Level,2nd Quintile,Very seldom,0.21272,94,413,0.17320,0.25224
2017,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.36415,141,413,0.31769,0.41062
2017,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.32420,135,413,0.27901,0.36940
2017,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.09317,43,413,0.06510,0.12123
2017,Post-secondary Non-tertiary Level,3rd Quintile,Very seldom,0.20491,102,392,0.16490,0.24492
2017,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.45909,155,392,0.40970,0.50849
2017,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.23520,101,392,0.19316,0.27724
2017,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.06287,34,392,0.03881,0.08693
2017,Post-secondary Non-tertiary Level,4th Quintile,Very seldom,0.26045,99,351,0.21447,0.30643
2017,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.34928,137,351,0.29933,0.39922
2017,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.34072,115,351,0.29106,0.39037
2017,Post-secondary Non-tertiary Level,5th Quintile,Very seldom,0.28486,84,290,0.23283,0.33690
2017,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.27955,112,290,0.22781,0.33129
2017,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.32807,94,290,0.27394,0.38221
2017,First Stage of Tertiary Education,1st Quintile,Seldom,0.27109,40,40,0.13158,0.41060
2017,First Stage of Tertiary Education,2nd Quintile,Very seldom,0.17792,47,208,0.12582,0.23002
2017,First Stage of Tertiary Education,2nd Quintile,Seldom,0.32707,80,208,0.26316,0.39098
2017,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.33173,81,208,0.26759,0.39587
2017,First Stage of Tertiary Education,3rd Quintile,Very seldom,0.25550,73,251,0.20144,0.30957
2017,First Stage of Tertiary Education,3rd Quintile,Seldom,0.35962,94,251,0.30013,0.41911
2017,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.27160,84,251,0.21647,0.32674
2017,First Stage of Tertiary Education,4th Quintile,Very seldom,0.22680,91,308,0.17996,0.27364
2017,First Stage of Tertiary Education,4th Quintile,Seldom,0.41880,126,308,0.36361,0.47399
2017,First Stage of Tertiary Education,4th Quintile,Sometimes,0.26586,91,308,0.21644,0.31528
2017,First Stage of Tertiary Education,5th Quintile,Very seldom,0.28704,89,317,0.23716,0.33692
2017,First Stage of Tertiary Education,5th Quintile,Seldom,0.34432,140,317,0.29194,0.39671
2017,First Stage of Tertiary Education,5th Quintile,Sometimes,0.27466,88,317,0.22545,0.32387
2017,Second Stage of Tertiary Education,1st Quintile,Very seldom,0.16577,75,447,0.13126,0.20029
2017,Second Stage of Tertiary Education,1st Quintile,Seldom,0.37262,169,447,0.32775,0.41750
2017,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.30765,161,447,0.26481,0.35048
2017,Second Stage of Tertiary Education,1st Quintile,Often,0.10784,42,447,0.07905,0.13663
2017,Second Stage of Tertiary Education,2nd Quintile,Very seldom,0.26991,167,631,0.23525,0.30458
2017,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.36380,234,631,0.32623,0.40137
2017,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.26160,187,631,0.22728,0.29593
2017,Second Stage of Tertiary Education,2nd Quintile,Often,0.07241,43,631,0.05217,0.09264
2017,Second Stage of Tertiary Education,3rd Quintile,Very seldom,0.23728,212,898,0.20944,0.26512
2017,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.38643,355,898,0.35457,0.41830
2017,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.24412,239,898,0.21601,0.27223
2017,Second Stage of Tertiary Education,3rd Quintile,Often,0.11082,92,898,0.09027,0.13136
2017,Second Stage of Tertiary Education,4th Quintile,Very seldom,0.27608,361,1270,0.25148,0.30068
2017,Second Stage of Tertiary Education,4th Quintile,Seldom,0.41245,513,1270,0.38536,0.43953
2017,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.21483,315,1270,0.19223,0.23743
2017,Second Stage of Tertiary Education,4th Quintile,Often,0.07813,81,1270,0.06336,0.09289
2017,Second Stage of Tertiary Education,5th Quintile,Very seldom,0.25580,614,2288,0.23792,0.27368
2017,Second Stage of Tertiary Education,5th Quintile,Seldom,0.43155,947,2288,0.41126,0.45185
2017,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.24452,584,2288,0.22690,0.26213
2017,Second Stage of Tertiary Education,5th Quintile,Often,0.05215,111,2288,0.04304,0.06127
2017,Second Stage of Tertiary Education,5th Quintile,Very often,0.01597,32,2288,0.01084,0.02111
2018,No answer / don't know,1st Quintile,Very seldom,0.15096,53,214,0.10288,0.19904
2018,No answer / don't know,1st Quintile,Seldom,0.36194,87,214,0.29741,0.42648
2018,No answer / don't know,1st Quintile,Sometimes,0.31524,74,214,0.25284,0.37763
2018,No answer / don't know,2nd Quintile,Very seldom,0.26934,31,117,0.18861,0.35007
2018,No answer / don't know,2nd Quintile,Seldom,0.41901,54,117,0.32923,0.50880
2018,No answer / don't know,2nd Quintile,Sometimes,0.19250,32,117,0.12075,0.26425
2018,No answer / don't know,3rd Quintile,Sometimes,0.34030,31,31,0.17075,0.50985
2018,No answer / don't know,4th Quintile,Seldom,0.47491,32,32,0.29912,0.65070
2018,Pre-primary Level,1st Quintile,Seldom,0.43641,36,36,0.27211,0.60072
2018,Pre-primary Level,4th Quintile,Seldom,0.70942,31,31,0.54695,0.87190
2018,Primary Level,1st Quintile,Very seldom,0.14043,42,218,0.09421,0.18666
2018,Primary Level,1st Quintile,Seldom,0.19587,56,218,0.14307,0.24868
2018,Primary Level,1st Quintile,Sometimes,0.38136,78,218,0.31673,0.44598
2018,Primary Level,1st Quintile,Often,0.19799,42,218,0.14497,0.25100
2018,Primary Level,2nd Quintile,Seldom,0.33139,32,32,0.16569,0.49709
2018,Lower Secondary Level,1st Quintile,Very seldom,0.19323,222,983,0.16853,0.21792
2018,Lower Secondary Level,1st Quintile,Seldom,0.29552,275,983,0.26698,0.32406
2018,Lower Secondary Level,1st Quintile,Sometimes,0.33169,312,983,0.30224,0.36113
2018,Lower Secondary Level,1st Quintile,Often,0.12546,130,983,0.10474,0.14618
2018,Lower Secondary Level,1st Quintile,Very often,0.05411,44,983,0.03996,0.06826
2018,Lower Secondary Level,2nd Quintile,Very seldom,0.20070,156,678,0.17053,0.23087
2018,Lower Secondary Level,2nd Quintile,Seldom,0.36008,243,678,0.32392,0.39624
2018,Lower Secondary Level,2nd Quintile,Sometimes,0.29872,204,678,0.26424,0.33320
2018,Lower Secondary Level,2nd Quintile,Often,0.10646,75,678,0.08323,0.12970
2018,Lower Secondary Level,3rd Quintile,Very seldom,0.14834,82,430,0.11470,0.18197
2018,Lower Secondary Level,3rd Quintile,Seldom,0.33766,152,430,0.29291,0.38241
2018,Lower Secondary Level,3rd Quintile,Sometimes,0.33267,146,430,0.28808,0.37726
2018,Lower Secondary Level,3rd Quintile,Often,0.14455,50,430,0.11127,0.17783
2018,Lower Secondary Level,4th Quintile,Very seldom,0.22625,51,201,0.16826,0.28423
2018,Lower Secondary Level,4th Quintile,Seldom,0.34510,78,201,0.27921,0.41098
2018,Lower Secondary Level,4th Quintile,Sometimes,0.31188,72,201,0.24768,0.37609
2018,Lower Secondary Level,5th Quintile,Seldom,0.38209,50,84,0.27755,0.48662
2018,Lower Secondary Level,5th Quintile,Sometimes,0.28608,34,84,0.18885,0.38330
2018,Upper Secondary Level,1st Quintile,Very seldom,0.18348,432,2202,0.16731,0.19965
2018,Upper Secondary Level,1st Quintile,Seldom,0.31401,740,2202,0.29462,0.33340
2018,Upper Secondary Level,1st Quintile,Sometimes,0.31573,661,2202,0.29632,0.33515
2018,Upper Secondary Level,1st Quintile,Often,0.13143,259,2202,0.11731,0.14555
2018,Upper Secondary Level,1st Quintile,Very often,0.05534,110,2202,0.04579,0.06489
2018,Upper Secondary Level,2nd Quintile,Very seldom,0.21949,600,2701,0.20387,0.23510
2018,Upper Secondary Level,2nd Quintile,Seldom,0.34597,992,2701,0.32803,0.36392
2018,Upper Secondary Level,2nd Quintile,Sometimes,0.30310,764,2701,0.28576,0.32043
2018,Upper Secondary Level,2nd Quintile,Often,0.10041,270,2701,0.08907,0.11175
2018,Upper Secondary Level,2nd Quintile,Very often,0.03103,75,2701,0.02449,0.03757
2018,Upper Secondary Level,3rd Quintile,Very seldom,0.21246,521,2390,0.19606,0.22886
2018,Upper Secondary Level,3rd Quintile,Seldom,0.38212,972,2390,0.36263,0.40160
2018,Upper Secondary Level,3rd Quintile,Sometimes,0.28300,647,2390,0.26494,0.30106
2018,Upper Secondary Level,3rd Quintile,Often,0.09645,204,2390,0.08461,0.10828
2018,Upper Secondary Level,3rd Quintile,Very often,0.02598,46,2390,0.01960,0.03235
2018,Upper Secondary Level,4th Quintile,Very seldom,0.25926,537,2092,0.24048,0.27804
2018,Upper Secondary Level,4th Quintile,Seldom,0.39544,827,2092,0.37449,0.41640
2018,Upper Secondary Level,4th Quintile,Sometimes,0.25138,520,2092,0.23278,0.26997
2018,Upper Secondary Level,4th Quintile,Often,0.07028,162,2092,0.05933,0.08124
2018,Upper Secondary Level,4th Quintile,Very often,0.02363,46,2092,0.01712,0.03015
2018,Upper Secondary Level,5th Quintile,Very seldom,0.24681,392,1556,0.22538,0.26824
2018,Upper Secondary Level,5th Quintile,Seldom,0.38455,618,1556,0.36037,0.40873
2018,Upper Secondary Level,5th Quintile,Sometimes,0.27291,432,1556,0.25077,0.29505
2018,Upper Secondary Level,5th Quintile,Often,0.08003,114,1556,0.06654,0.09351
2018,Post-secondary Non-tertiary Level,1st Quintile,Very seldom,0.19761,83,348,0.15571,0.23951
2018,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.32646,117,348,0.27712,0.37580
2018,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.31617,110,348,0.26724,0.36509
2018,Post-secondary Non-tertiary Level,1st Quintile,Often,0.12130,38,348,0.08695,0.15565
2018,Post-secondary Non-tertiary Level,2nd Quintile,Very seldom,0.24175,103,420,0.20075,0.28274
2018,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.32590,134,420,0.28102,0.37078
2018,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.29866,141,420,0.25483,0.34248
2018,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.09869,42,420,0.07013,0.12725
2018,Post-secondary Non-tertiary Level,3rd Quintile,Very seldom,0.25938,116,417,0.21726,0.30150
2018,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.39961,178,417,0.35254,0.44668
2018,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.25383,123,417,0.21201,0.29565
2018,Post-secondary Non-tertiary Level,4th Quintile,Very seldom,0.26192,109,392,0.21834,0.30550
2018,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.34982,168,392,0.30254,0.39709
2018,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.31650,115,392,0.27040,0.36261
2018,Post-secondary Non-tertiary Level,5th Quintile,Very seldom,0.31077,98,334,0.26106,0.36047
2018,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.37427,147,334,0.32229,0.42624
2018,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.24299,89,334,0.19692,0.28905
2018,First Stage of Tertiary Education,1st Quintile,Seldom,0.34019,40,40,0.19149,0.48888
2018,First Stage of Tertiary Education,2nd Quintile,Very seldom,0.23970,59,225,0.18380,0.29561
2018,First Stage of Tertiary Education,2nd Quintile,Seldom,0.35497,87,225,0.29231,0.41764
2018,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.29608,79,225,0.23629,0.35587
2018,First Stage of Tertiary Education,3rd Quintile,Very seldom,0.27374,83,281,0.22151,0.32597
2018,First Stage of Tertiary Education,3rd Quintile,Seldom,0.35943,110,281,0.30322,0.41563
2018,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.28483,88,281,0.23196,0.33769
2018,First Stage of Tertiary Education,4th Quintile,Very seldom,0.27462,99,336,0.22682,0.32241
2018,First Stage of Tertiary Education,4th Quintile,Seldom,0.42375,145,336,0.37083,0.47666
2018,First Stage of Tertiary Education,4th Quintile,Sometimes,0.21044,92,336,0.16679,0.25409
2018,First Stage of Tertiary Education,5th Quintile,Very seldom,0.23811,86,343,0.19297,0.28325
2018,First Stage of Tertiary Education,5th Quintile,Seldom,0.37045,157,343,0.31926,0.42163
2018,First Stage of Tertiary Education,5th Quintile,Sometimes,0.30347,100,343,0.25474,0.35220
2018,Second Stage of Tertiary Education,1st Quintile,Very seldom,0.16588,91,458,0.13177,0.19998
2018,Second Stage of Tertiary Education,1st Quintile,Seldom,0.29490,149,458,0.25309,0.33671
