year,bula_h,pgisced97,pli0079,proportion,n,lower_confidence,upper_confidence
2018,"Rheinland-Pfalz,Saarland",middle vocational,Nie,0.004419191919191919,43121,0.0037931241463052905,0.005045259692078547
2018,Hessen,middle vocational,Nie,0.004103535353535354,43121,0.003500145720122861,0.004706924986947847
2018,"Rheinland-Pfalz,Saarland",higher education,Nie,0.004103535353535354,43121,0.003500145720122861,0.004706924986947847
2018,"Rheinland-Pfalz,Saarland",higher education,Min 1x pro Woche,0.004103535353535354,43121,0.003500145720122861,0.004706924986947847
2018,Berlin,inadequately,Min 1x pro Monat,0.004103535353535354,43121,0.003500145720122861,0.004706924986947847
2018,Baden-Württemberg,middle vocational,Nie,0.004103535353535354,43121,0.003500145720122861,0.004706924986947847
2018,Niedersachsen,higher education,Seltener,0.004103535353535354,43121,0.003500145720122861,0.004706924986947847
2018,"Rheinland-Pfalz,Saarland",middle vocational,Min 1x pro Monat,0.003787878787878788,43121,0.0032080689141153057,0.00436768866164227
2018,Schleswig-Holstein,middle vocational,Min 1x pro Monat,0.003787878787878788,43121,0.0032080689141153057,0.00436768866164227
2018,Bayern,general elemantary,Seltener,0.003787878787878788,43121,0.0032080689141153057,0.00436768866164227
2018,Baden-Württemberg,middle vocational,Min 1x pro Woche,0.003787878787878788,43121,0.0032080689141153057,0.00436768866164227
2018,Baden-Württemberg,middle vocational,Seltener,0.003787878787878788,43121,0.0032080689141153057,0.00436768866164227
2018,Berlin,higher education,Min 1x pro Woche,0.003787878787878788,43121,0.0032080689141153057,0.00436768866164227
2018,Niedersachsen,general elemantary,Nie,0.003787878787878788,43121,0.0032080689141153057,0.00436768866164227
2018,Bayern,general elemantary,Min 1x pro Woche,0.003787878787878788,43121,0.0032080689141153057,0.00436768866164227
2018,"Rheinland-Pfalz,Saarland",inadequately,Min 1x pro Woche,0.003787878787878788,43121,0.0032080689141153057,0.00436768866164227
2018,Bremen,inadequately,Min 1x pro Monat,0.003787878787878788,43121,0.0032080689141153057,0.00436768866164227
2018,Bayern,middle vocational,Min 1x pro Woche,0.003472222222222222,43121,0.0029170085910322887,0.004027435853412155
2018,Bayern,higher education,Min 1x pro Woche,0.003472222222222222,43121,0.0029170085910322887,0.004027435853412155
2018,"Rheinland-Pfalz,Saarland",general elemantary,Nie,0.003472222222222222,43121,0.0029170085910322887,0.004027435853412155
2018,Berlin,general elemantary,Min 1x pro Woche,0.003472222222222222,43121,0.0029170085910322887,0.004027435853412155
2018,"Rheinland-Pfalz,Saarland",inadequately,Min 1x pro Monat,0.003472222222222222,43121,0.0029170085910322887,0.004027435853412155
2018,Schleswig-Holstein,inadequately,Seltener,0.0031565656565656565,43121,0.002627106395294196,0.003686024917837117
2018,Brandenburg,middle vocational,Nie,0.0031565656565656565,43121,0.002627106395294196,0.003686024917837117
2018,Niedersachsen,middle vocational,Seltener,0.0031565656565656565,43121,0.002627106395294196,0.003686024917837117
2018,Thüringen,inadequately,Min 1x pro Monat,0.0031565656565656565,43121,0.002627106395294196,0.003686024917837117
2018,Schleswig-Holstein,higher education,Min 1x pro Woche,0.0031565656565656565,43121,0.002627106395294196,0.003686024917837117
2018,Nordrhein-Westfalen,vocational + Abi,Min 1x pro Monat,0.0031565656565656565,43121,0.002627106395294196,0.003686024917837117
2018,"Rheinland-Pfalz,Saarland",general elemantary,Seltener,0.0031565656565656565,43121,0.002627106395294196,0.003686024917837117
2018,"Rheinland-Pfalz,Saarland",higher education,Min 1x pro Monat,0.0031565656565656565,43121,0.002627106395294196,0.003686024917837117
2018,Niedersachsen,general elemantary,Seltener,0.0031565656565656565,43121,0.002627106395294196,0.003686024917837117
2018,Sachsen-Anhalt,inadequately,Seltener,0.0031565656565656565,43121,0.002627106395294196,0.003686024917837117
2018,Sachsen,general elemantary,Nie,0.002840909090909091,43121,0.0023385404125715044,0.0033432777692466776
2018,"Rheinland-Pfalz,Saarland",middle vocational,Seltener,0.002840909090909091,43121,0.0023385404125715044,0.0033432777692466776
2018,Hessen,-1,Seltener,0.002840909090909091,43121,0.0023385404125715044,0.0033432777692466776
2018,Bayern,higher education,Seltener,0.002840909090909091,43121,0.0023385404125715044,0.0033432777692466776
2018,Bayern,middle vocational,Seltener,0.002840909090909091,43121,0.0023385404125715044,0.0033432777692466776
2018,Thüringen,inadequately,Min 1x pro Woche,0.002840909090909091,43121,0.0023385404125715044,0.0033432777692466776
2018,Brandenburg,inadequately,Min 1x pro Woche,0.002840909090909091,43121,0.0023385404125715044,0.0033432777692466776
2018,Berlin,higher education,Min 1x pro Monat,0.002840909090909091,43121,0.0023385404125715044,0.0033432777692466776
2018,Nordrhein-Westfalen,-1,Min 1x pro Woche,0.002840909090909091,43121,0.0023385404125715044,0.0033432777692466776
2018,Berlin,middle vocational,Min 1x pro Monat,0.002840909090909091,43121,0.0023385404125715044,0.0033432777692466776
2018,Schleswig-Holstein,general elemantary,Min 1x pro Woche,0.002840909090909091,43121,0.0023385404125715044,0.0033432777692466776
2018,Niedersachsen,higher education,Nie,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Schleswig-Holstein,higher education,Min 1x pro Monat,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Schleswig-Holstein,middle vocational,Min 1x pro Woche,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Sachsen,inadequately,Seltener,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Sachsen,general elemantary,Seltener,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Brandenburg,general elemantary,Nie,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Sachsen-Anhalt,middle vocational,Nie,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Hessen,general elemantary,Nie,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Bayern,-1,Nie,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Brandenburg,inadequately,Min 1x pro Monat,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Brandenburg,inadequately,Seltener,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Hessen,-1,Min 1x pro Woche,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Bayern,higher education,Nie,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Sachsen,inadequately,Min 1x pro Monat,0.0025252525252525255,43121,0.0020515398326373608,0.00299896521786769
2018,Schleswig-Holstein,inadequately,Nie,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Mecklenburg-Vorpommern,inadequately,Seltener,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Niedersachsen,inadequately,Taeglich,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Hamburg,general elemantary,Min 1x pro Woche,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Berlin,inadequately,Seltener,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Thüringen,general elemantary,Min 1x pro Woche,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Sachsen,general elemantary,Min 1x pro Monat,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Berlin,general elemantary,Min 1x pro Monat,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Mecklenburg-Vorpommern,-1,Nie,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Sachsen-Anhalt,general elemantary,Nie,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Berlin,-1,Seltener,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,"Rheinland-Pfalz,Saarland",middle vocational,Min 1x pro Woche,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Sachsen,higher education,Min 1x pro Woche,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Mecklenburg-Vorpommern,higher education,Nie,0.0022095959595959595,43121,0.0017664082027069755,0.0026527837164849436
2018,Sachsen,middle vocational,Min 1x pro Monat,0.001893939393939394,43121,0.0014835623635034885,0.0023043164243752995
2018,Sachsen,higher education,Seltener,0.001893939393939394,43121,0.0014835623635034885,0.0023043164243752995
2018,Berlin,general elemantary,Seltener,0.001893939393939394,43121,0.0014835623635034885,0.0023043164243752995
2018,Hessen,higher education,Seltener,0.001893939393939394,43121,0.0014835623635034885,0.0023043164243752995
2018,Berlin,inadequately,Min 1x pro Woche,0.001893939393939394,43121,0.0014835623635034885,0.0023043164243752995
2018,Sachsen,inadequately,Min 1x pro Woche,0.001893939393939394,43121,0.0014835623635034885,0.0023043164243752995
2018,Schleswig-Holstein,general elemantary,Min 1x pro Monat,0.001893939393939394,43121,0.0014835623635034885,0.0023043164243752995
2018,Hamburg,general elemantary,Min 1x pro Monat,0.001893939393939394,43121,0.0014835623635034885,0.0023043164243752995
2018,Bremen,inadequately,Nie,0.001893939393939394,43121,0.0014835623635034885,0.0023043164243752995
2018,Mecklenburg-Vorpommern,general elemantary,Nie,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Sachsen-Anhalt,middle vocational,Min 1x pro Woche,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Berlin,middle vocational,Seltener,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Nordrhein-Westfalen,vocational + Abi,Seltener,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Thüringen,higher education,Nie,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Hessen,higher education,Nie,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Sachsen-Anhalt,general elemantary,Seltener,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Niedersachsen,-1,Min 1x pro Woche,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Hamburg,higher education,Seltener,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Sachsen-Anhalt,middle vocational,Min 1x pro Monat,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Baden-Württemberg,-1,Seltener,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,"Rheinland-Pfalz,Saarland",higher education,Seltener,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Thüringen,general elemantary,Nie,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Sachsen,higher education,Min 1x pro Monat,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Berlin,inadequately,Nie,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Bremen,middle vocational,Min 1x pro Monat,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Hamburg,higher education,Min 1x pro Monat,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Thüringen,higher education,Min 1x pro Monat,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Baden-Württemberg,-1,Min 1x pro Monat,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Baden-Württemberg,higher education,Nie,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Niedersachsen,general elemantary,Taeglich,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Berlin,higher education,Seltener,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,"Rheinland-Pfalz,Saarland",general elemantary,Min 1x pro Woche,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Schleswig-Holstein,higher education,Nie,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Baden-Württemberg,vocational + Abi,Min 1x pro Monat,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Sachsen-Anhalt,inadequately,Min 1x pro Monat,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Thüringen,inadequately,Nie,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Schleswig-Holstein,higher education,Seltener,0.0015782828282828283,43121,0.0012036023338558854,0.001952963322709771
2018,Bremen,-1,Seltener,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Nordrhein-Westfalen,inadequately,Taeglich,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Sachsen,general elemantary,Min 1x pro Woche,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Brandenburg,middle vocational,Min 1x pro Woche,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Brandenburg,higher education,Min 1x pro Monat,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Niedersachsen,vocational + Abi,Min 1x pro Woche,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Berlin,middle vocational,Nie,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Bremen,middle vocational,Min 1x pro Woche,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Sachsen-Anhalt,general elemantary,Min 1x pro Monat,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Berlin,-1,Min 1x pro Woche,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Bayern,-1,Min 1x pro Monat,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Hessen,general elemantary,Taeglich,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Hamburg,inadequately,Min 1x pro Woche,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Berlin,-1,Min 1x pro Monat,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Bremen,-1,Min 1x pro Monat,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Niedersachsen,middle vocational,Taeglich,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Thüringen,higher education,Seltener,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Hessen,-1,Min 1x pro Monat,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Hamburg,inadequately,Min 1x pro Monat,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Thüringen,middle vocational,Seltener,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,"Rheinland-Pfalz,Saarland",vocational + Abi,Nie,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Brandenburg,higher education,Min 1x pro Woche,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Mecklenburg-Vorpommern,higher education,Min 1x pro Monat,0.0012626262626262627,43121,0.0009274488689372373,0.0015978036563152882
2018,Thüringen,middle vocational,Min 1x pro Monat,0.000946969696969697,43121,0.0006566516918135564,0.0012372877021258376
2018,Thüringen,higher education,Min 1x pro Woche,0.000946969696969697,43121,0.0006566516918135564,0.0012372877021258376
2018,Schleswig-Holstein,general elemantary,Nie,0.000946969696969697,43121,0.0006566516918135564,0.0012372877021258376
2018,Thüringen,middle vocational,Min 1x pro Woche,0.000946969696969697,43121,0.0006566516918135564,0.0012372877021258376
2018,Thüringen,middle vocational,Nie,0.000946969696969697,43121,0.0006566516918135564,0.0012372877021258376
2018,Thüringen,general elemantary,Min 1x pro Monat,0.000946969696969697,43121,0.0006566516918135564,0.0012372877021258376
2018,Baden-Württemberg,general elemantary,Taeglich,0.000946969696969697,43121,0.0006566516918135564,0.0012372877021258376
2018,Sachsen,middle vocational,Seltener,0.000946969696969697,43121,0.0006566516918135564,0.0012372877021258376
2018,Sachsen-Anhalt,general elemantary,Min 1x pro Woche,0.000946969696969697,43121,0.0006566516918135564,0.0012372877021258376
2018,Schleswig-Holstein,middle vocational,Seltener,0.000946969696969697,43121,0.0006566516918135564,0.0012372877021258376
2018,Brandenburg,middle vocational,Min 1x pro Monat,0.000946969696969697,43121,0.0006566516918135564,0.0012372877021258376
