year,bula_h,sampreg,pli0079,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2018,Berlin,East,At least once per month,0.3404255319148936,43121,0.3359529877296316,0.3448980761001556
2018,Berlin,East,Seldom,0.2765957446808511,43121,0.27237367947610497,0.2808178098855972
2018,Berlin,East,At least once per week,0.23404255319148937,43121,0.23004622272000907,0.23803888366296966
2018,Berlin,East,Never,0.1276595744680851,43121,0.12450978624353354,0.13080936269263665
2018,Berlin,East,Daily,0.02127659574468085,43121,0.019914546789670095,0.022638644699691606
2018,Brandenburg,East,Never,0.37894736842105264,43121,0.3743684246511677,0.3835263121909376
2018,Brandenburg,East,At least once per month,0.22105263157894736,43121,0.21713599242300166,0.22496927073489306
2018,Brandenburg,East,At least once per week,0.22105263157894736,43121,0.21713599242300166,0.22496927073489306
2018,Brandenburg,East,Seldom,0.15789473684210525,43121,0.15445299194502293,0.16133648173918758
2018,Brandenburg,East,Daily,0.021052631578947368,43121,0.019697615257949056,0.02240764789994568
2018,Mecklenburg-Western Pomerania,East,Never,0.5208333333333334,43121,0.5161180874518105,0.5255485792148562
2018,Mecklenburg-Western Pomerania,East,Seldom,0.25,43121,0.24591292793471473,0.25408707206528525
2018,Mecklenburg-Western Pomerania,East,At least once per month,0.14583333333333334,43121,0.14250205154619375,0.14916461512047294
2018,Mecklenburg-Western Pomerania,East,At least once per week,0.08333333333333333,43121,0.0807246176088948,0.08594204905777186
2018,Saxony,East,Never,0.3448275862068966,43121,0.34034126399278947,0.3493139084210037
2018,Saxony,East,At least once per month,0.2413793103448276,43121,0.23734030877503223,0.24541831191462296
2018,Saxony,East,Seldom,0.21551724137931033,43121,0.21163623487389638,0.21939824788472428
2018,Saxony,East,At least once per week,0.1896551724137931,43121,0.1859549405605409,0.19335540426704528
2018,Saxony,East,Daily,0.008620689655172414,43121,0.0077481150078584,0.009493264302486428
2018,Saxony-Anhalt,East,Never,0.39759036144578314,43121,0.39297106813818117,0.4022096547533851
2018,Saxony-Anhalt,East,Seldom,0.25301204819277107,43121,0.24890869349710185,0.25711540288844026
2018,Saxony-Anhalt,East,At least once per month,0.20481927710843373,43121,0.2010101102638434,0.20862844395302405
2018,Saxony-Anhalt,East,At least once per week,0.14457831325301204,43121,0.14125896083317022,0.14789766567285387
2018,Thuringa,East,At least once per week,0.29411764705882354,43121,0.28981695483909725,0.2984183392785498
2018,Thuringa,East,At least once per month,0.2823529411764706,43121,0.2781041706857095,0.2866017116672317
2018,Thuringa,East,Never,0.23529411764705882,43121,0.2312903910796837,0.23929784421443395
2018,Thuringa,East,Seldom,0.17647058823529413,43121,0.17287237096862307,0.1800688055019652
2018,Thuringa,East,Daily,0.011764705882352941,43121,0.010746976350574686,0.012782435414131196
2019,Schleswig-Holstein,West,At least once per month,0.38010657193605685,42417,0.3754870471457283,0.3847260967263854
2019,Schleswig-Holstein,West,Seldom,0.29307282415630553,42417,0.2887410958403914,0.29740455247221964
2019,Schleswig-Holstein,West,At least once per week,0.23623445825932504,42417,0.23219207254751018,0.2402768439711399
2019,Schleswig-Holstein,West,Never,0.0719360568383659,42417,0.0694771144085461,0.0743949992681857
2019,Schleswig-Holstein,West,Daily,0.018650088809946713,42417,0.017362614735201766,0.01993756288469166
2019,Hamburg,West,At least once per month,0.3247422680412371,42417,0.3202858052027707,0.3291987308797035
2019,Hamburg,West,At least once per week,0.3127147766323024,42417,0.30830284471747743,0.3171267085471274
2019,Hamburg,West,Seldom,0.20962199312714777,42417,0.20574832916469182,0.21349565708960372
2019,Hamburg,West,Never,0.09106529209621993,42417,0.08832732084999158,0.09380326334244828
2019,Hamburg,West,Daily,0.061855670103092786,42417,0.05956316303228934,0.06414817717389623
2019,Lower Saxony,West,At least once per month,0.39489331934242744,42417,0.3902412951569115,0.39954534352794335
2019,Lower Saxony,West,Seldom,0.26897516614200767,42417,0.26475520691985377,0.2731951253641616
2019,Lower Saxony,West,At least once per week,0.2577824414130815,42417,0.2536197101458688,0.26194517268029416
2019,Lower Saxony,West,Never,0.06225953130465198,42417,0.05996004752977831,0.06455901507952565
2019,Lower Saxony,West,Daily,0.01608954179783141,42417,0.014892151531752638,0.017286932063910184
2019,Bremen,West,At least once per month,0.3767605633802817,42417,0.37214902020833435,0.38137210655222903
2019,Bremen,West,At least once per week,0.2746478873239437,42417,0.2704002378725639,0.27889553677532347
2019,Bremen,West,Seldom,0.2676056338028169,42417,0.26339249060501985,0.2718187770006139
2019,Bremen,West,Never,0.0528169014084507,42417,0.05068832361886968,0.05494547919803173
2019,Bremen,West,Daily,0.028169014084507043,42417,0.026594424801412875,0.02974360336760121
2019,North Rhine-Westphalia,West,At least once per month,0.3677826297913634,42417,0.363193662991855,0.37237159659087177
2019,North Rhine-Westphalia,West,At least once per week,0.282225456897946,42417,0.27794215964328817,0.2865087541526038
2019,North Rhine-Westphalia,West,Seldom,0.26378780527252144,42417,0.2595939353378947,0.26798167520714816
2019,North Rhine-Westphalia,West,Never,0.07294193757075854,42417,0.07046720535438769,0.07541666978712938
2019,North Rhine-Westphalia,West,Daily,0.013262170467410642,42417,0.012173505396876297,0.014350835537944986
2019,Hesse,West,At least once per month,0.35480624056366383,42417,0.35025293494996196,0.3593595461773657
2019,Hesse,West,At least once per week,0.31152491192752896,42417,0.3071175714422644,0.3159322524127935
2019,Hesse,West,Seldom,0.24760946149974836,42417,0.24350183092939948,0.25171709207009724
2019,Hesse,West,Never,0.06743834927025667,42417,0.06505175640210492,0.06982494213840842
2019,Hesse,West,Daily,0.018621036738802214,42417,0.017334546790310802,0.019907526687293627
2019,"Rhineland-Palatinate, Saarland",West,At least once per month,0.3485679463741621,42417,0.3440330811675973,0.3531028115807269
2019,"Rhineland-Palatinate, Saarland",West,Seldom,0.2730042656916514,42417,0.2687645499019732,0.27724398148132967
2019,"Rhineland-Palatinate, Saarland",West,At least once per week,0.26020719073735527,42417,0.256031764685568,0.26438261678914254
2019,"Rhineland-Palatinate, Saarland",West,Never,0.09628275441803778,42417,0.09347553321994817,0.0990899756161274
2019,"Rhineland-Palatinate, Saarland",West,Daily,0.021937842778793418,42417,0.02054383151010314,0.023331854047483697
2019,Baden-Wuerttemberg,West,At least once per month,0.37717908082408874,42417,0.3725665265302296,0.3817916351179479
2019,Baden-Wuerttemberg,West,At least once per week,0.3045958795562599,42417,0.3002159539033535,0.3089758052091663
2019,Baden-Wuerttemberg,West,Seldom,0.24437400950871632,42417,0.2402845393096094,0.24846347970782323
2019,Baden-Wuerttemberg,West,Never,0.05388272583201268,42417,0.051733988340187734,0.05603146332383763
2019,Baden-Wuerttemberg,West,Daily,0.019968304278922346,42417,0.018637001769801615,0.021299606788043077
2019,Bavaria,West,At least once per month,0.37561203077640476,42417,0.37100328123854465,0.3802207803142649
2019,Bavaria,West,At least once per week,0.3019351830263465,42417,0.29756609461801603,0.3063042714346769
2019,Bavaria,West,Seldom,0.24014921893215202,42417,0.23608393537790903,0.244214502486395
2019,Bavaria,West,Never,0.05992072744229424,42417,0.0576620361690836,0.062179418715504885
2019,Bavaria,West,Daily,0.02238283982280252,42417,0.020975081517412817,0.02379059812819222
2019,Berlin,West,At least once per week,0.36577708006279436,42417,0.3611933893308375,0.3703607707947512
2019,Berlin,West,At least once per month,0.3076923076923077,42417,0.3032999874702187,0.31208462791439673
2019,Berlin,West,Seldom,0.2087912087912088,42417,0.20492319732227032,0.21265922026014727
2019,Berlin,West,Never,0.07378335949764521,42417,0.07129552434967491,0.0762711946456155
2019,Berlin,West,Daily,0.04395604395604396,42417,0.04200514702109294,0.04590694089099498
2019,Berlin,East,At least once per week,0.3014354066985646,42417,0.2970683733010346,0.30580244009609464
2019,Berlin,East,At least once per month,0.2894736842105263,42417,0.2851576912785158,0.29378967714253684
2019,Berlin,East,Seldom,0.28708133971291866,42417,0.282775988650248,0.2913866907755893
2019,Berlin,East,Never,0.07894736842105263,42417,0.07638112913231153,0.08151360770979373
2019,Berlin,East,Daily,0.0430622009569378,42417,0.0411303391203653,0.0449940627935103
2019,Brandenburg,East,Seldom,0.4015025041736227,42417,0.3968373994783133,0.4061676088689321
2019,Brandenburg,East,At least once per month,0.3330550918196995,42417,0.3285698163997875,0.3375403672396115
2019,Brandenburg,East,At least once per week,0.13939899833055092,42417,0.13610277334585977,0.14269522331524206
2019,Brandenburg,East,Never,0.11936560934891485,42417,0.11628012372507361,0.1224510949727561
2019,Brandenburg,East,Daily,0.00667779632721202,42417,0.005902714145776012,0.007452878508648029
2019,Mecklenburg-Western Pomerania,East,At least once per month,0.3740340030911901,42417,0.3694291369449992,0.37863886923738105
2019,Mecklenburg-Western Pomerania,East,Seldom,0.3446676970633694,42417,0.34014479508275497,0.34919059904398386
2019,Mecklenburg-Western Pomerania,East,At least once per week,0.17465224111282843,42417,0.1710390439017249,0.17826543832393196
2019,Mecklenburg-Western Pomerania,East,Never,0.10200927357032458,42417,0.099128946208372,0.10488960093227716
2019,Mecklenburg-Western Pomerania,East,Daily,0.00463678516228748,42417,0.003990260081641529,0.0052833102429334314
2019,Saxony,East,Seldom,0.38443804034582135,42417,0.3798085289131387,0.389067551778504
2019,Saxony,East,At least once per month,0.3642651296829971,42417,0.35968547309552407,0.3688447862704702
2019,Saxony,East,At least once per week,0.16311239193083574,42417,0.15959627634252893,0.16662850751914254
2019,Saxony,East,Never,0.07953890489913544,42417,0.07696389668414094,0.08211391311412994
2019,Saxony,East,Daily,0.008645533141210375,42417,0.007764491428207985,0.009526574854212766
2019,Saxony-Anhalt,East,Seldom,0.37678207739307534,42417,0.3721704821548323,0.3813936726313184
2019,Saxony-Anhalt,East,At least once per month,0.33095723014256617,42417,0.32647907666109505,0.3354353836240373
2019,Saxony-Anhalt,East,At least once per week,0.1446028513238289,42417,0.14125583042432505,0.14794987222333278
2019,Saxony-Anhalt,East,Never,0.14052953156822812,42417,0.13722214182319373,0.1438369213132625
2019,Saxony-Anhalt,East,Daily,0.007128309572301426,42417,0.00632769049042122,0.007928928654181632
2019,Thuringa,East,At least once per month,0.36427850655903127,42417,0.359698814065948,0.36885819905211453
2019,Thuringa,East,Seldom,0.35923309788092833,42417,0.35466721987126965,0.363798975890587
2019,Thuringa,East,At least once per week,0.1705348133198789,42417,0.16695556604191208,0.17411406059784573
2019,Thuringa,East,Never,0.10191725529767912,42417,0.09903807983479174,0.1047964307605665
2019,Thuringa,East,Daily,0.004036326942482341,42417,0.0034329329050715885,0.004639720979893094
