"year","bildungsniveau","bula_h","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1994","(Fach-)Abitur","Bayern","1910.31","1661.5","58","593","971","2659","3323","4704","1602.75","2217.87","276","5011","1585","2301"
"1994","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Bremen","2151.18","1559.5","6","1227","1227","3170","3170","3170","1170.37","3131.99","614","3170","",""
"1994","(Fach-)Abitur","Hamburg","1596.06","1876.5","8","256","419","2096","3095","3095","830.28","2361.84","256","3095","",""
"1994","(Fach-)Abitur","Hessen","2074.06","2032.5","52","612","1278","2659","3451","5624","1779.5","2368.62","51","5624","1585","2084"
"1994","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Niedersachsen","1577.55","1475","51","256","506","2147","3579","4602","1281.81","1873.29","0","4602","1125","1790"
"1994","(Fach-)Abitur","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Baden-Wuerttemberg","1443.02","1483","92","762","1125","1790","2007","3068","1316.01","1570.03","92","3579","1432","1738"
"1994","(noch) kein Abschluss","Bayern","1497.24","1472.5","37","869","1227","1841","2045","2812","1319.51","1674.97","419","2812","1278","1738"
"1994","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Hamburg","1630.1","1795","6","256","1790","1843","1843","3068","539.52","2720.68","256","3068","",""
"1994","(noch) kein Abschluss","Hessen","1839.12","1764","38","767","1329","2352","3068","4090","1560.86","2117.38","286","4090","1406","1943"
"1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Niedersachsen","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Nordrhein-Westfalen","1445.76","1529","77","614","1125","1841","2096","2812","1311.96","1579.56","197","2812","1329","1662"
"1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Schleswig-Holstein","1408.94","987.5","4","1157","1157","1841","1841","1994","521.05","2296.83","818","1994","",""
"1994","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1994","AkademikerIn","Baden-Wuerttemberg","3057.3","3016.5","86","818","2045","3962","5100","7669","2692.17","3422.43","153","10737","2658","3323"
"1994","AkademikerIn","Bayern","","","","","","","","","","","","","",""
"1994","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1994","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1994","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1994","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1994","AkademikerIn","Hessen","3385.97","2505","74","1176","2045","3835","4929","20452","2773.61","3998.33","372","20452","2352","3075"
"1994","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1994","AkademikerIn","Niedersachsen","3613.61","3029.5","69","1150","2280","3860","5113","20452","2845.24","4381.98","971","20452","2608","3579"
"1994","AkademikerIn","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1994","AkademikerIn","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1994","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1994","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1994","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1994","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1994","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1994","Hauptschule","Baden-Wuerttemberg","1763.13","1779.5","581","460","1176","2250","2812","5113","1685.66","1840.6","0","9203","1687","1807"
"1994","Hauptschule","Bayern","1782.11","1682","511","516","1176","2096","2608","4602","1658.66","1905.56","0","25565","1636","1764"
"1994","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1994","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1994","Hauptschule","Bremen","","","","","","","","","","","","","",""
"1994","Hauptschule","Hamburg","1829.52","1748.5","37","455","1329","2556","2914","3298","1520.89","2138.15","199","4090","1227","1994"
"1994","Hauptschule","Hessen","","","","","","","","","","","","","",""
"1994","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1994","Hauptschule","Niedersachsen","","","","","","","","","","","","","",""
"1994","Hauptschule","Nordrhein-Westfalen","1864.17","1838.5","654","527","1278","2352","2851","4908","1795.63","1932.71","0","6410","1738","1841"
"1994","Hauptschule","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1994","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1994","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1994","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1994","Hauptschule","Schleswig-Holstein","1597.63","1725.5","76","333","1023","2045","2556","3141","1442.65","1752.61","245","3141","1349","1841"
"1994","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1994","Realschule","Baden-Wuerttemberg","","","","","","","","","","","","","",""
"1994","Realschule","Bayern","","","","","","","","","","","","","",""
"1994","Realschule","Berlin","","","","","","","","","","","","","",""
"1994","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1994","Realschule","Bremen","","","","","","","","","","","","","",""
"1994","Realschule","Hamburg","","","","","","","","","","","","","",""
"1994","Realschule","Hessen","","","","","","","","","","","","","",""
"1994","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1994","Realschule","Niedersachsen","","","","","","","","","","","","","",""
"1994","Realschule","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1994","Realschule","Rheinland-Pfalz,Saarland","1528.71","1508.5","68","510","971","2045","2522","3630","1342.76","1714.66","123","3630","1227","1687"
"1994","Realschule","Saarland","","","","","","","","","","","","","",""
"1994","Realschule","Sachsen","","","","","","","","","","","","","",""
"1994","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1994","Realschule","Schleswig-Holstein","1780.33","1664","50","491","1176","2301","3323","5041","1503.77","2056.89","266","5041","1272","1738"
"1994","Realschule","Thueringen","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Baden-Wuerttemberg","1730.73","1734","85","308","1125","2250","2863","5113","1507.71","1953.75","26","5113","1534","1917"
"1995","(Fach-)Abitur","Bayern","2034.6","1862.5","75","562","1329","2812","3579","5011","1772.31","2296.89","110","5011","1585","2045"
"1995","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Bremen","2065.32","1746","7","1278","1421","2556","3673","3673","1144.3","2986.34","614","3673","",""
"1995","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Hessen","1979.36","1682","53","486","946","2914","3942","5624","1667.09","2291.63","0","5624","1416","1943"
"1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Niedersachsen","1694.28","1610.5","58","281","804","2505","3477","5369","1423.19","1965.37","0","5369","1176","1841"
"1995","(Fach-)Abitur","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Baden-Wuerttemberg","1412.26","1533.5","86","153","1227","1871","2045","3068","1269.1","1555.42","77","3579","1483","1790"
"1995","(noch) kein Abschluss","Bayern","1555.3","1661.5","35","409","1432","2035","2289","2761","1357.65","1752.95","271","2761","1443","1841"
"1995","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Hamburg","1889.97","1815.5","4","1790","1841","1902","1902","3068","913.68","2866.26","1790","3068","",""
"1995","(noch) kein Abschluss","Hessen","1605.23","1575","34","256","971","2301","2556","3221","1348.46","1862","256","3323","1432","2238"
"1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Niedersachsen","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Nordrhein-Westfalen","1446.71","1508.5","70","563","1023","1892","2045","3068","1309.02","1584.4","286","3068","1380","1790"
"1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Schleswig-Holstein","1197.77","1383.5","5","179","179","1738","1738","2250","194.88","2200.66","179","2250","",""
"1995","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1995","AkademikerIn","Baden-Wuerttemberg","","","","","","","","","","","","","",""
"1995","AkademikerIn","Bayern","","","","","","","","","","","","","",""
"1995","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1995","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1995","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1995","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1995","AkademikerIn","Hessen","3244.56","2842","82","920","1984","3988","5011","15605","2735.34","3753.78","0","15605","2454","3249"
"1995","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1995","AkademikerIn","Niedersachsen","3596.48","3093.5","78","1329","2147","3988","4908","21304","2946.98","4245.98","230","21304","2783","3579"
"1995","AkademikerIn","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1995","AkademikerIn","Rheinland-Pfalz,Saarland","3063.5","2966.5","36","1416","2601","3784","5113","6135","2642.08","3484.92","235","6135","2556","3161"
"1995","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1995","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1995","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1995","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1995","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1995","Hauptschule","Baden-Wuerttemberg","1781.55","1787","575","460","1125","2301","2812","4346","1708.83","1854.27","0","9203","1733","1841"
"1995","Hauptschule","Bayern","1722.92","1681","533","486","1135","2147","2659","4880","1638.33","1807.51","51","12075","1636","1790"
"1995","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1995","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1995","Hauptschule","Bremen","","","","","","","","","","","","","",""
"1995","Hauptschule","Hamburg","1716.92","1687","30","533","716","2147","3170","3323","1380.19","2053.65","256","3937","1181","2045"
"1995","Hauptschule","Hessen","","","","","","","","","","","","","",""
"1995","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1995","Hauptschule","Niedersachsen","","","","","","","","","","","","","",""
"1995","Hauptschule","Nordrhein-Westfalen","1844.87","1830","672","389","1150","2301","2965","5420","1771.21","1918.53","0","7669","1790","1841"
"1995","Hauptschule","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1995","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1995","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1995","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1995","Hauptschule","Schleswig-Holstein","1744.24","1764","74","363","1253","2143","2556","5113","1555.44","1933.04","205","5113","1432","1841"
"1995","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1995","Realschule","Baden-Wuerttemberg","","","","","","","","","","","","","",""
"1995","Realschule","Bayern","","","","","","","","","","","","","",""
"1995","Realschule","Berlin","","","","","","","","","","","","","",""
"1995","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1995","Realschule","Bremen","","","","","","","","","","","","","",""
"1995","Realschule","Hamburg","","","","","","","","","","","","","",""
"1995","Realschule","Hessen","","","","","","","","","","","","","",""
"1995","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1995","Realschule","Niedersachsen","","","","","","","","","","","","","",""
"1995","Realschule","Nordrhein-Westfalen","2101.79","1902.5","318","519","1245","2618","3681","6546","1930.36","2273.22","0","19429","1715","1917"
"1995","Realschule","Rheinland-Pfalz,Saarland","1537.21","1654.5","72","409","792","2045","2556","3449","1341.69","1732.73","0","3477","1227","1892"
"1995","Realschule","Saarland","","","","","","","","","","","","","",""
