year,bula_h,sampreg,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Hesse,West,Never,0.30122,474,1386,0.27706,0.32538
2007,"Rhineland-Palatinate, Saarland",West,At least once per week,0.24528,382,1163,0.22055,0.27002
2007,"Rhineland-Palatinate, Saarland",West,At least once per month,0.06691,80,1163,0.05255,0.08128
2007,"Rhineland-Palatinate, Saarland",West,Seldom,0.13243,187,1163,0.11294,0.15192
2007,"Rhineland-Palatinate, Saarland",West,Never,0.35955,514,1163,0.33195,0.38714
2007,Baden-Wuerttemberg,West,At least once per week,0.28250,908,2469,0.26474,0.30026
2007,Baden-Wuerttemberg,West,At least once per month,0.06411,206,2469,0.05445,0.07378
2007,Baden-Wuerttemberg,West,Seldom,0.12864,394,2469,0.11543,0.14185
2007,Baden-Wuerttemberg,West,Never,0.33306,961,2469,0.31447,0.35166
2007,Bavaria,West,At least once per week,0.29342,1118,2933,0.27694,0.30991
2007,Bavaria,West,At least once per month,0.06396,275,2933,0.05510,0.07282
2007,Bavaria,West,Seldom,0.15846,560,2933,0.14525,0.17168
2007,Bavaria,West,Never,0.30563,980,2933,0.28895,0.32230
2007,Berlin,West,At least once per week,0.33428,158,406,0.28834,0.38022
2007,Berlin,West,At least once per month,0.07363,41,406,0.04819,0.09906
2007,Berlin,West,Seldom,0.15598,84,406,0.12064,0.19132
2007,Berlin,West,Never,0.27952,123,406,0.23581,0.32322
2007,Berlin,East,At least once per week,0.26637,110,315,0.21748,0.31527
2007,Berlin,East,Seldom,0.19563,78,315,0.15175,0.23950
2007,Berlin,East,Never,0.35523,127,315,0.30230,0.40817
2007,Brandenburg,East,At least once per week,0.19729,209,853,0.17056,0.22401
2007,Brandenburg,East,At least once per month,0.07008,65,853,0.05294,0.08723
2007,Brandenburg,East,Seldom,0.18332,205,853,0.15734,0.20930
2007,Brandenburg,East,Never,0.40925,374,853,0.37623,0.44227
2007,Mecklenburg-Western Pomerania,East,At least once per week,0.22880,145,475,0.19098,0.26662
2007,Mecklenburg-Western Pomerania,East,Seldom,0.14953,89,475,0.11742,0.18163
2007,Mecklenburg-Western Pomerania,East,Never,0.44445,241,475,0.39972,0.48919
2007,Saxony,East,At least once per week,0.24825,454,1509,0.22645,0.27006
2007,Saxony,East,At least once per month,0.05659,111,1509,0.04493,0.06825
2007,Saxony,East,Seldom,0.17168,289,1509,0.15265,0.19072
2007,Saxony,East,Never,0.39623,655,1509,0.37154,0.42092
2007,Saxony-Anhalt,East,At least once per week,0.18642,210,870,0.16053,0.21231
2007,Saxony-Anhalt,East,At least once per month,0.05743,49,870,0.04196,0.07290
2007,Saxony-Anhalt,East,Seldom,0.16874,178,870,0.14384,0.19364
2007,Saxony-Anhalt,East,Never,0.45182,433,870,0.41873,0.48491
2007,Thuringa,East,At least once per week,0.17606,197,909,0.15128,0.20083
2007,Thuringa,East,At least once per month,0.06105,66,909,0.04547,0.07662
2007,Thuringa,East,Seldom,0.18342,198,909,0.15824,0.20859
2007,Thuringa,East,Never,0.44784,448,909,0.41549,0.48018
2008,Schleswig-Holstein,West,At least once per week,0.36119,232,548,0.32094,0.40145
2008,Schleswig-Holstein,West,At least once per month,0.07090,46,548,0.04939,0.09240
2008,Schleswig-Holstein,West,Seldom,0.16056,89,548,0.12979,0.19132
2008,Schleswig-Holstein,West,Never,0.24144,181,548,0.20558,0.27731
2008,Hamburg,West,At least once per week,0.42546,149,265,0.36582,0.48510
2008,Hamburg,West,Seldom,0.12116,36,265,0.08180,0.16053
2008,Hamburg,West,Never,0.27245,80,265,0.21874,0.32615
2008,Lower Saxony,West,At least once per week,0.34713,777,1732,0.32471,0.36956
2008,Lower Saxony,West,At least once per month,0.05553,119,1732,0.04474,0.06632
2008,Lower Saxony,West,Seldom,0.15257,284,1732,0.13563,0.16951
2008,Lower Saxony,West,Never,0.27520,552,1732,0.25416,0.29624
2008,Bremen,West,At least once per week,0.31682,64,99,0.22471,0.40893
2008,Bremen,West,Never,0.26455,35,99,0.17722,0.35189
2008,North Rhine-Westphalia,West,At least once per week,0.31398,1560,3911,0.29943,0.32853
2008,North Rhine-Westphalia,West,At least once per month,0.05737,287,3911,0.05008,0.06466
2008,North Rhine-Westphalia,West,Seldom,0.15941,742,3911,0.14793,0.17088
2008,North Rhine-Westphalia,West,Never,0.29883,1322,3911,0.28448,0.31317
2008,Hesse,West,At least once per week,0.35264,626,1306,0.32672,0.37856
2008,Hesse,West,At least once per month,0.06757,100,1306,0.05395,0.08119
2008,Hesse,West,Seldom,0.12609,182,1306,0.10808,0.14410
2008,Hesse,West,Never,0.26191,398,1306,0.23806,0.28577
2008,"Rhineland-Palatinate, Saarland",West,At least once per week,0.27494,390,1094,0.24847,0.30141
2008,"Rhineland-Palatinate, Saarland",West,At least once per month,0.06173,83,1094,0.04747,0.07600
2008,"Rhineland-Palatinate, Saarland",West,Seldom,0.13655,175,1094,0.11619,0.15690
2008,"Rhineland-Palatinate, Saarland",West,Never,0.34755,446,1094,0.31932,0.37578
2008,Baden-Wuerttemberg,West,At least once per week,0.35071,1026,2344,0.33139,0.37003
2008,Baden-Wuerttemberg,West,At least once per month,0.06525,194,2344,0.05525,0.07525
2008,Baden-Wuerttemberg,West,Seldom,0.14170,401,2344,0.12758,0.15582
2008,Baden-Wuerttemberg,West,Never,0.25867,723,2344,0.24093,0.27640
2008,Bavaria,West,At least once per week,0.32899,1181,2728,0.31135,0.34662
2008,Bavaria,West,At least once per month,0.07727,250,2728,0.06725,0.08730
2008,Bavaria,West,Seldom,0.16057,564,2728,0.14680,0.17435
2008,Bavaria,West,Never,0.25819,733,2728,0.24177,0.27462
2008,Berlin,West,At least once per week,0.35584,158,386,0.30802,0.40367
2008,Berlin,West,At least once per month,0.07729,44,386,0.05061,0.10397
2008,Berlin,West,Seldom,0.17133,90,386,0.13369,0.20897
2008,Berlin,West,Never,0.23363,94,386,0.19136,0.27590
2008,Berlin,East,At least once per week,0.33781,135,332,0.28686,0.38876
2008,Berlin,East,At least once per month,0.10447,35,332,0.07152,0.13742
2008,Berlin,East,Seldom,0.19973,75,332,0.15666,0.24280
2008,Berlin,East,Never,0.25306,87,332,0.20622,0.29990
2008,Brandenburg,East,At least once per week,0.26811,268,820,0.23777,0.29845
2008,Brandenburg,East,At least once per month,0.06244,59,820,0.04587,0.07901
2008,Brandenburg,East,Seldom,0.20604,199,820,0.17834,0.23374
2008,Brandenburg,East,Never,0.32081,294,820,0.28884,0.35278
2008,Mecklenburg-Western Pomerania,East,At least once per week,0.26781,170,486,0.22840,0.30722
2008,Mecklenburg-Western Pomerania,East,At least once per month,0.07288,37,486,0.04975,0.09602
2008,Mecklenburg-Western Pomerania,East,Seldom,0.13967,77,486,0.10882,0.17052
2008,Mecklenburg-Western Pomerania,East,Never,0.39799,202,486,0.35442,0.44155
2008,Saxony,East,At least once per week,0.30996,518,1427,0.28595,0.33396
2008,Saxony,East,At least once per month,0.05588,101,1427,0.04396,0.06781
2008,Saxony,East,Seldom,0.17395,290,1427,0.15428,0.19363
2008,Saxony,East,Never,0.32112,518,1427,0.29689,0.34535
2008,Saxony-Anhalt,East,At least once per week,0.25003,248,812,0.22023,0.27984
2008,Saxony-Anhalt,East,At least once per month,0.04258,42,812,0.02868,0.05647
2008,Saxony-Anhalt,East,Seldom,0.22143,207,812,0.19285,0.25001
2008,Saxony-Anhalt,East,Never,0.36102,315,812,0.32797,0.39408
2008,Thuringa,East,At least once per week,0.25830,265,870,0.22920,0.28740
2008,Thuringa,East,At least once per month,0.05776,58,870,0.04225,0.07328
2008,Thuringa,East,Seldom,0.19440,208,870,0.16809,0.22071
2008,Thuringa,East,Never,0.36040,339,870,0.32848,0.39233
2009,Schleswig-Holstein,West,At least once per week,0.30407,185,509,0.26407,0.34407
2009,Schleswig-Holstein,West,At least once per month,0.05383,38,509,0.03420,0.07346
2009,Schleswig-Holstein,West,Seldom,0.16628,82,509,0.13390,0.19866
2009,Schleswig-Holstein,West,Never,0.31781,204,509,0.27732,0.35830
2009,Hamburg,West,At least once per week,0.39196,129,250,0.33132,0.45260
2009,Hamburg,West,Seldom,0.15715,38,250,0.11194,0.20235
2009,Hamburg,West,Never,0.30302,83,250,0.24594,0.36010
2009,Lower Saxony,West,At least once per week,0.33488,655,1625,0.31193,0.35783
2009,Lower Saxony,West,At least once per month,0.06054,118,1625,0.04894,0.07214
2009,Lower Saxony,West,Seldom,0.14508,270,1625,0.12795,0.16221
2009,Lower Saxony,West,Never,0.30068,582,1625,0.27838,0.32299
2009,Bremen,West,At least once per week,0.33023,52,90,0.23252,0.42794
2009,Bremen,West,Never,0.33241,38,90,0.23454,0.43028
2009,North Rhine-Westphalia,West,At least once per week,0.29454,1347,3617,0.27969,0.30940
2009,North Rhine-Westphalia,West,At least once per month,0.06268,229,3617,0.05478,0.07058
2009,North Rhine-Westphalia,West,Seldom,0.14370,618,3617,0.13226,0.15513
2009,North Rhine-Westphalia,West,Never,0.33234,1423,3617,0.31699,0.34769
2009,Hesse,West,At least once per week,0.31267,516,1209,0.28652,0.33881
2009,Hesse,West,At least once per month,0.06756,95,1209,0.05341,0.08172
2009,Hesse,West,Seldom,0.15553,200,1209,0.13509,0.17597
2009,Hesse,West,Never,0.27835,398,1209,0.25308,0.30363
2009,"Rhineland-Palatinate, Saarland",West,At least once per week,0.27057,359,1022,0.24332,0.29782
2009,"Rhineland-Palatinate, Saarland",West,At least once per month,0.05893,63,1022,0.04449,0.07338
2009,"Rhineland-Palatinate, Saarland",West,Seldom,0.13123,155,1022,0.11052,0.15195
2009,"Rhineland-Palatinate, Saarland",West,Never,0.35945,445,1022,0.33001,0.38888
2009,Baden-Wuerttemberg,West,At least once per week,0.32861,841,2094,0.30849,0.34873
2009,Baden-Wuerttemberg,West,At least once per month,0.07469,197,2094,0.06342,0.08595
2009,Baden-Wuerttemberg,West,Seldom,0.15684,388,2094,0.14126,0.17242
2009,Baden-Wuerttemberg,West,Never,0.26356,668,2094,0.24469,0.28244
2009,Bavaria,West,At least once per week,0.31069,1030,2591,0.29287,0.32851
2009,Bavaria,West,At least once per month,0.06692,205,2591,0.05730,0.07654
2009,Bavaria,West,Seldom,0.13646,461,2591,0.12323,0.14968
2009,Bavaria,West,Never,0.31740,895,2591,0.29948,0.33533
2009,Berlin,West,At least once per week,0.34689,144,340,0.29622,0.39756
2009,Berlin,West,Seldom,0.17421,82,340,0.13384,0.21459
2009,Berlin,West,Never,0.27826,114,340,0.23055,0.32596
2009,Berlin,East,At least once per week,0.28179,107,295,0.23037,0.33322
2009,Berlin,East,Seldom,0.17466,63,295,0.13126,0.21806
2009,Berlin,East,Never,0.36829,125,295,0.31316,0.42343
2009,Brandenburg,East,At least once per week,0.22270,208,783,0.19354,0.25186
2009,Brandenburg,East,At least once per month,0.05109,59,783,0.03566,0.06652
2009,Brandenburg,East,Seldom,0.18340,166,783,0.15628,0.21053
2009,Brandenburg,East,Never,0.38966,350,783,0.35548,0.42384
2009,Mecklenburg-Western Pomerania,East,At least once per week,0.21859,129,467,0.18107,0.25612
2009,Mecklenburg-Western Pomerania,East,At least once per month,0.07708,35,467,0.05286,0.10130
2009,Mecklenburg-Western Pomerania,East,Seldom,0.15797,83,467,0.12486,0.19109
2009,Mecklenburg-Western Pomerania,East,Never,0.42123,220,467,0.37640,0.46606
2009,Saxony,East,At least once per week,0.26504,431,1358,0.24156,0.28853
2009,Saxony,East,At least once per month,0.04805,97,1358,0.03667,0.05943
2009,Saxony,East,Seldom,0.15624,272,1358,0.13692,0.17556
2009,Saxony,East,Never,0.38346,558,1358,0.35759,0.40933
2009,Saxony-Anhalt,East,At least once per week,0.20010,194,764,0.17171,0.22849
2009,Saxony-Anhalt,East,At least once per month,0.09379,67,764,0.07310,0.11448
2009,Saxony-Anhalt,East,Seldom,0.14213,140,764,0.11735,0.16690
2009,Saxony-Anhalt,East,Never,0.44070,363,764,0.40547,0.47592
2009,Thuringa,East,At least once per week,0.19980,188,822,0.17245,0.22715
2009,Thuringa,East,At least once per month,0.07039,60,822,0.05289,0.08789
2009,Thuringa,East,Seldom,0.15904,175,822,0.13403,0.18406
2009,Thuringa,East,Never,0.41431,399,822,0.38061,0.44800
2011,Schleswig-Holstein,West,At least once per week,0.34644,379,979,0.31662,0.37626
2011,Schleswig-Holstein,West,At least once per month,0.03430,43,979,0.02289,0.04571
2011,Schleswig-Holstein,West,Seldom,0.14134,171,979,0.11951,0.16317
2011,Schleswig-Holstein,West,Never,0.30590,386,979,0.27702,0.33478
2011,Hamburg,West,At least once per week,0.30903,176,399,0.26363,0.35442
2011,Hamburg,West,Seldom,0.09718,52,399,0.06808,0.12628
2011,Hamburg,West,Never,0.38364,171,399,0.33587,0.43141
2011,Lower Saxony,West,At least once per week,0.31927,1014,2630,0.30144,0.33709
2011,Lower Saxony,West,At least once per month,0.05889,167,2630,0.04989,0.06789
2011,Lower Saxony,West,Seldom,0.12032,403,2630,0.10789,0.13276
2011,Lower Saxony,West,Never,0.32999,1046,2630,0.31202,0.34797
2011,Bremen,West,At least once per week,0.25066,57,167,0.18473,0.31659
2011,Bremen,West,Seldom,0.11727,32,167,0.06833,0.16622
2011,Bremen,West,Never,0.35727,78,167,0.28438,0.43017
2011,North Rhine-Westphalia,West,At least once per week,0.30341,2143,5706,0.29148,0.31534
2011,North Rhine-Westphalia,West,At least once per month,0.04681,296,5706,0.04132,0.05229
2011,North Rhine-Westphalia,West,Seldom,0.13343,877,5706,0.12460,0.14225
2011,North Rhine-Westphalia,West,Never,0.34378,2390,5706,0.33146,0.35611
2011,Hesse,West,At least once per week,0.33378,811,1956,0.31288,0.35469
2011,Hesse,West,At least once per month,0.04712,132,1956,0.03772,0.05651
2011,Hesse,West,Seldom,0.13169,329,1956,0.11670,0.14668
2011,Hesse,West,Never,0.28403,684,1956,0.26404,0.30402
2011,"Rhineland-Palatinate, Saarland",West,At least once per week,0.27706,564,1601,0.25513,0.29899
2011,"Rhineland-Palatinate, Saarland",West,At least once per month,0.04424,80,1601,0.03417,0.05432
2011,"Rhineland-Palatinate, Saarland",West,Seldom,0.12800,249,1601,0.11163,0.14437
2011,"Rhineland-Palatinate, Saarland",West,Never,0.36935,708,1601,0.34570,0.39300
2011,Baden-Wuerttemberg,West,At least once per week,0.33569,1434,3524,0.32010,0.35129
2011,Baden-Wuerttemberg,West,At least once per month,0.05504,274,3524,0.04751,0.06257
2011,Baden-Wuerttemberg,West,Seldom,0.12388,536,3524,0.11300,0.13476
2011,Baden-Wuerttemberg,West,Never,0.30375,1280,3524,0.28856,0.31894
2011,Bavaria,West,At least once per week,0.30973,1746,4409,0.29608,0.32338
2011,Bavaria,West,At least once per month,0.06296,324,4409,0.05579,0.07013
2011,Bavaria,West,Seldom,0.14788,761,4409,0.13740,0.15836
2011,Bavaria,West,Never,0.31377,1578,4409,0.30007,0.32746
2011,Berlin,West,At least once per week,0.33465,233,551,0.29521,0.37408
2011,Berlin,West,At least once per month,0.05417,38,551,0.03525,0.07308
2011,Berlin,West,Seldom,0.12923,87,551,0.10119,0.15726
2011,Berlin,West,Never,0.32475,193,551,0.28561,0.36388
2011,Berlin,East,At least once per week,0.33741,172,463,0.29430,0.38053
2011,Berlin,East,At least once per month,0.06640,37,463,0.04369,0.08910
2011,Berlin,East,Seldom,0.14948,84,463,0.11697,0.18200
2011,Berlin,East,Never,0.33159,170,463,0.28866,0.37452
2011,Brandenburg,East,At least once per week,0.24037,293,1139,0.21554,0.26520
2011,Brandenburg,East,At least once per month,0.04497,59,1139,0.03293,0.05701
2011,Brandenburg,East,Seldom,0.17258,220,1139,0.15063,0.19454
2011,Brandenburg,East,Never,0.40534,567,1139,0.37681,0.43386
2011,Mecklenburg-Western Pomerania,East,At least once per week,0.23845,187,656,0.20581,0.27108
2011,Mecklenburg-Western Pomerania,East,At least once per month,0.06343,42,656,0.04477,0.08210
2011,Mecklenburg-Western Pomerania,East,Seldom,0.12105,96,656,0.09607,0.14603
2011,Mecklenburg-Western Pomerania,East,Never,0.44501,331,656,0.40695,0.48307
2011,Saxony,East,At least once per week,0.27828,570,1833,0.25776,0.29880
2011,Saxony,East,At least once per month,0.04963,121,1833,0.03968,0.05957
2011,Saxony,East,Seldom,0.16976,340,1833,0.15257,0.18695
2011,Saxony,East,Never,0.35325,802,1833,0.33136,0.37514
2011,Saxony-Anhalt,East,At least once per week,0.21744,278,1095,0.19300,0.24189
2011,Saxony-Anhalt,East,At least once per month,0.06029,66,1095,0.04619,0.07440
2011,Saxony-Anhalt,East,Seldom,0.13239,168,1095,0.11230,0.15247
2011,Saxony-Anhalt,East,Never,0.44439,583,1095,0.41495,0.47384
2011,Thuringa,East,At least once per week,0.22571,290,1102,0.20102,0.25040
2011,Thuringa,East,At least once per month,0.06014,79,1102,0.04610,0.07419
2011,Thuringa,East,Seldom,0.12004,178,1102,0.10084,0.13924
2011,Thuringa,East,Never,0.46644,555,1102,0.43697,0.49590
2013,Schleswig-Holstein,West,At least once per week,0.39628,435,902,0.36434,0.42822
2013,Schleswig-Holstein,West,At least once per month,0.03370,34,902,0.02192,0.04549
2013,Schleswig-Holstein,West,Seldom,0.08578,110,902,0.06750,0.10407
2013,Schleswig-Holstein,West,Never,0.26241,323,902,0.23369,0.29114
2013,Hamburg,West,At least once per week,0.35079,200,379,0.30268,0.39890
2013,Hamburg,West,Seldom,0.08530,46,379,0.05714,0.11346
2013,Hamburg,West,Never,0.26127,133,379,0.21699,0.30556
2013,Lower Saxony,West,At least once per week,0.40104,1225,2443,0.38160,0.42048
2013,Lower Saxony,West,At least once per month,0.03001,104,2443,0.02324,0.03677
2013,Lower Saxony,West,Seldom,0.10593,359,2443,0.09373,0.11814
2013,Lower Saxony,West,Never,0.22727,755,2443,0.21064,0.24389
2013,Bremen,West,At least once per week,0.40103,96,146,0.32125,0.48080
2013,Bremen,West,Never,0.16115,50,146,0.10131,0.22100
2013,North Rhine-Westphalia,West,At least once per week,0.35689,2440,5083,0.34372,0.37006
2013,North Rhine-Westphalia,West,At least once per month,0.03263,218,5083,0.02775,0.03751
2013,North Rhine-Westphalia,West,Seldom,0.10495,687,5083,0.09652,0.11337
2013,North Rhine-Westphalia,West,Never,0.23963,1738,5083,0.22789,0.25136
2013,Hesse,West,At least once per week,0.38681,924,1750,0.36398,0.40963
2013,Hesse,West,At least once per month,0.04046,92,1750,0.03123,0.04970
2013,Hesse,West,Seldom,0.09077,224,1750,0.07731,0.10424
2013,Hesse,West,Never,0.21929,510,1750,0.19990,0.23868
2013,"Rhineland-Palatinate, Saarland",West,At least once per week,0.34368,619,1410,0.31888,0.36848
2013,"Rhineland-Palatinate, Saarland",West,At least once per month,0.04346,65,1410,0.03281,0.05410
2013,"Rhineland-Palatinate, Saarland",West,Seldom,0.09960,203,1410,0.08397,0.11524
2013,"Rhineland-Palatinate, Saarland",West,Never,0.26894,523,1410,0.24579,0.29210
2013,Baden-Wuerttemberg,West,At least once per week,0.38858,1593,2994,0.37112,0.40604
2013,Baden-Wuerttemberg,West,At least once per month,0.03514,137,2994,0.02854,0.04174
2013,Baden-Wuerttemberg,West,Seldom,0.09252,397,2994,0.08214,0.10290
2013,Baden-Wuerttemberg,West,Never,0.20738,867,2994,0.19285,0.22190
2013,Bavaria,West,At least once per week,0.36032,2005,3995,0.34544,0.37521
2013,Bavaria,West,At least once per month,0.05429,262,3995,0.04726,0.06131
2013,Bavaria,West,Seldom,0.10760,588,3995,0.09799,0.11721
2013,Bavaria,West,Never,0.23023,1140,3995,0.21718,0.24329
2013,Berlin,West,At least once per week,0.38606,281,511,0.34381,0.42832
2013,Berlin,West,Seldom,0.10567,76,511,0.07899,0.13235
2013,Berlin,West,Never,0.20423,154,511,0.16924,0.23922
2013,Berlin,East,At least once per week,0.38794,203,415,0.34100,0.43488
2013,Berlin,East,Seldom,0.10952,63,415,0.07943,0.13960
2013,Berlin,East,Never,0.28127,149,415,0.23796,0.32458
2013,Brandenburg,East,At least once per week,0.31148,396,1014,0.28296,0.34000
2013,Brandenburg,East,At least once per month,0.03481,41,1014,0.02352,0.04610
2013,Brandenburg,East,Seldom,0.15869,184,1014,0.13619,0.18119
2013,Brandenburg,East,Never,0.31353,393,1014,0.28496,0.34210
2013,Mecklenburg-Western Pomerania,East,At least once per week,0.33906,235,586,0.30070,0.37742
2013,Mecklenburg-Western Pomerania,East,At least once per month,0.04978,34,586,0.03216,0.06740
2013,Mecklenburg-Western Pomerania,East,Seldom,0.12388,61,586,0.09718,0.15057
2013,Mecklenburg-Western Pomerania,East,Never,0.33256,256,586,0.29438,0.37073
2013,Saxony,East,At least once per week,0.37084,714,1700,0.34787,0.39381
2013,Saxony,East,At least once per month,0.04546,100,1700,0.03556,0.05537
2013,Saxony,East,Seldom,0.15987,281,1700,0.14244,0.17729
2013,Saxony,East,Never,0.26638,605,1700,0.24536,0.28741
2013,Saxony-Anhalt,East,At least once per week,0.30747,343,957,0.27822,0.33672
2013,Saxony-Anhalt,East,At least once per month,0.03136,34,957,0.02031,0.04241
2013,Saxony-Anhalt,East,Seldom,0.14554,170,957,0.12319,0.16790
2013,Saxony-Anhalt,East,Never,0.34361,410,957,0.31351,0.37372
2013,Thuringa,East,At least once per week,0.27511,345,987,0.24723,0.30298
2013,Thuringa,East,At least once per month,0.04124,45,987,0.02883,0.05365
2013,Thuringa,East,Seldom,0.14264,175,987,0.12081,0.16447
2013,Thuringa,East,Never,0.38273,422,987,0.35239,0.41307
2015,Schleswig-Holstein,West,At least once per week,0.40417,386,895,0.37200,0.43633
2015,Schleswig-Holstein,West,At least once per month,0.03045,44,895,0.01918,0.04171
2015,Schleswig-Holstein,West,Seldom,0.14258,132,895,0.11966,0.16550
2015,Schleswig-Holstein,West,Never,0.26251,333,895,0.23366,0.29135
2015,Hamburg,West,At least once per week,0.39397,218,443,0.34842,0.43953
2015,Hamburg,West,Seldom,0.07773,53,443,0.05276,0.10269
2015,Hamburg,West,Never,0.33249,172,443,0.28857,0.37641
2015,Lower Saxony,West,At least once per week,0.39210,1148,2601,0.37333,0.41087
2015,Lower Saxony,West,At least once per month,0.04244,120,2601,0.03469,0.05019
2015,Lower Saxony,West,Seldom,0.09771,343,2601,0.08630,0.10912
2015,Lower Saxony,West,Never,0.31103,990,2601,0.29324,0.32883
2015,Bremen,West,At least once per week,0.43109,87,157,0.35337,0.50880
2015,Bremen,West,Never,0.28779,70,157,0.21674,0.35883
2015,North Rhine-Westphalia,West,At least once per week,0.36336,2411,5566,0.35072,0.37600
2015,North Rhine-Westphalia,West,At least once per month,0.04520,259,5566,0.03975,0.05066
2015,North Rhine-Westphalia,West,Seldom,0.10888,714,5566,0.10070,0.11707
2015,North Rhine-Westphalia,West,Never,0.31652,2182,5566,0.30430,0.32874
2015,Hesse,West,At least once per week,0.39394,892,1881,0.37185,0.41602
2015,Hesse,West,At least once per month,0.04062,85,1881,0.03169,0.04954
2015,Hesse,West,Seldom,0.11068,267,1881,0.09650,0.12486
2015,Hesse,West,Never,0.28038,637,1881,0.26007,0.30068
2015,"Rhineland-Palatinate, Saarland",West,At least once per week,0.31883,603,1601,0.29600,0.34167
2015,"Rhineland-Palatinate, Saarland",West,At least once per month,0.04237,65,1601,0.03250,0.05223
2015,"Rhineland-Palatinate, Saarland",West,Seldom,0.12272,248,1601,0.10664,0.13880
2015,"Rhineland-Palatinate, Saarland",West,Never,0.36147,685,1601,0.33793,0.38501
2015,Baden-Wuerttemberg,West,At least once per week,0.39287,1434,3203,0.37596,0.40979
2015,Baden-Wuerttemberg,West,At least once per month,0.05321,221,3203,0.04543,0.06098
2015,Baden-Wuerttemberg,West,Seldom,0.11409,447,3203,0.10307,0.12510
2015,Baden-Wuerttemberg,West,Never,0.28263,1101,3203,0.26703,0.29823
2015,Bavaria,West,At least once per week,0.36744,1928,4360,0.35312,0.38175
2015,Bavaria,West,At least once per month,0.05802,286,4360,0.05108,0.06496
2015,Bavaria,West,Seldom,0.12244,635,4360,0.11271,0.13217
2015,Bavaria,West,Never,0.28454,1511,4360,0.27115,0.29793
2015,Berlin,West,At least once per week,0.44648,289,531,0.40415,0.48880
2015,Berlin,West,Seldom,0.09793,71,531,0.07263,0.12323
2015,Berlin,West,Never,0.26530,171,531,0.22771,0.30289
2015,Berlin,East,At least once per week,0.39045,189,407,0.34300,0.43791
2015,Berlin,East,Seldom,0.08755,60,407,0.06006,0.11504
2015,Berlin,East,Never,0.32533,158,407,0.27975,0.37090
2015,Brandenburg,East,At least once per week,0.27041,310,1004,0.24292,0.29790
2015,Brandenburg,East,At least once per month,0.02876,54,1004,0.01842,0.03910
2015,Brandenburg,East,Seldom,0.14212,157,1004,0.12051,0.16373
2015,Brandenburg,East,Never,0.40315,483,1004,0.37279,0.43351
2015,Mecklenburg-Western Pomerania,East,At least once per week,0.27490,193,528,0.23678,0.31302
2015,Mecklenburg-Western Pomerania,East,Seldom,0.13343,68,528,0.10440,0.16247
2015,Mecklenburg-Western Pomerania,East,Never,0.38786,267,528,0.34625,0.42946
2015,Saxony,East,At least once per week,0.32069,567,1527,0.29728,0.34411
2015,Saxony,East,At least once per month,0.06365,116,1527,0.05141,0.07590
2015,Saxony,East,Seldom,0.12072,205,1527,0.10437,0.13706
2015,Saxony,East,Never,0.34653,639,1527,0.32265,0.37040
2015,Saxony-Anhalt,East,At least once per week,0.25523,285,893,0.22661,0.28384
2015,Saxony-Anhalt,East,At least once per month,0.04898,39,893,0.03481,0.06314
2015,Saxony-Anhalt,East,Seldom,0.10387,106,893,0.08385,0.12390
2015,Saxony-Anhalt,East,Never,0.45925,463,893,0.42655,0.49195
2015,Thuringa,East,At least once per week,0.25734,292,969,0.22980,0.28488
2015,Thuringa,East,At least once per month,0.03711,50,969,0.02520,0.04902
2015,Thuringa,East,Seldom,0.12185,143,969,0.10125,0.14246
2015,Thuringa,East,Never,0.43303,484,969,0.40182,0.46425
2017,Schleswig-Holstein,West,At least once per week,0.44205,532,1189,0.41381,0.47029
2017,Schleswig-Holstein,West,At least once per month,0.03210,60,1189,0.02207,0.04212
2017,Schleswig-Holstein,West,Seldom,0.10886,156,1189,0.09115,0.12657
2017,Schleswig-Holstein,West,Never,0.25122,441,1189,0.22656,0.27589
2017,Hamburg,West,At least once per week,0.38615,243,506,0.34369,0.42861
2017,Hamburg,West,Seldom,0.07925,65,506,0.05569,0.10280
2017,Hamburg,West,Never,0.32457,198,506,0.28373,0.36540
2017,Lower Saxony,West,At least once per week,0.41199,1446,3202,0.39494,0.42904
2017,Lower Saxony,West,At least once per month,0.04096,145,3202,0.03410,0.04783
2017,Lower Saxony,West,Seldom,0.11650,479,3202,0.10538,0.12761
2017,Lower Saxony,West,Never,0.26594,1132,3202,0.25064,0.28125
2017,Bremen,West,At least once per week,0.45188,136,272,0.39263,0.51114
2017,Bremen,West,Seldom,0.06743,47,272,0.03757,0.09728
2017,Bremen,West,Never,0.27302,89,272,0.21998,0.32607
2017,North Rhine-Westphalia,West,At least once per week,0.38103,2799,6458,0.36919,0.39288
2017,North Rhine-Westphalia,West,At least once per month,0.03848,281,6458,0.03379,0.04318
2017,North Rhine-Westphalia,West,Seldom,0.10480,787,6458,0.09733,0.11227
2017,North Rhine-Westphalia,West,Never,0.31387,2591,6458,0.30255,0.32519
2017,Hesse,West,At least once per week,0.40335,1014,2148,0.38260,0.42410
2017,Hesse,West,At least once per month,0.04058,108,2148,0.03224,0.04893
2017,Hesse,West,Seldom,0.10220,264,2148,0.08939,0.11501
2017,Hesse,West,Never,0.28288,762,2148,0.26383,0.30193
2017,"Rhineland-Palatinate, Saarland",West,At least once per week,0.33248,738,1778,0.31057,0.35438
2017,"Rhineland-Palatinate, Saarland",West,At least once per month,0.03725,84,1778,0.02845,0.04606
