"ple0005","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Ein wenig","2019","Bremen","","","",""
"Ein wenig","2019","Nordrhein-Westfalen","","","",""
"Ein wenig","2019","Hessen","","","",""
"Ein wenig","2019","Rheinland-Pfalz,Saarland","","","",""
"Ein wenig","2019","Baden-Wuerttemberg","","","",""
"Ein wenig","2019","Bayern","","","",""
"Ein wenig","2019","Berlin","","","",""
"Ein wenig","2019","Brandenburg","","","",""
"Ein wenig","2019","Mecklenburg-Vorpommern","","","",""
"Ein wenig","2019","Sachsen","","","",""
"Ein wenig","2019","Sachsen-Anhalt","","","",""
"Ein wenig","2019","Thueringen","","","",""
"Gar nicht","2019","Schleswig-Holstein","","","",""
"Gar nicht","2019","Hamburg","","","",""
"Gar nicht","2019","Niedersachsen","48","0.626994092390814","0.512886872283978","0.741101312497651"
"Gar nicht","2019","Bremen","","","",""
"Gar nicht","2019","Nordrhein-Westfalen","38","0.590224520748201","0.473335090378772","0.70711395111763"
"Gar nicht","2019","Hessen","","","",""
"Gar nicht","2019","Rheinland-Pfalz,Saarland","","","",""
"Gar nicht","2019","Baden-Wuerttemberg","","","",""
"Gar nicht","2019","Bayern","","","",""
"Gar nicht","2019","Berlin","","","",""
"Gar nicht","2019","Brandenburg","","","",""
"Gar nicht","2019","Mecklenburg-Vorpommern","","","",""
"Gar nicht","2019","Sachsen","","","",""
"Gar nicht","2019","Sachsen-Anhalt","","","",""
"Gar nicht","2019","Thueringen","","","",""
"Stark","2020","Schleswig-Holstein","132","0.159807616451956","0.137779895514303","0.181835337389609"
"Stark","2020","Hamburg","56","0.143833323141465","0.115962591974687","0.171704054308244"
"Stark","2020","Niedersachsen","331","0.151600874788078","0.138532402120605","0.16466934745555"
"Stark","2020","Bremen","","","",""
"Stark","2020","Nordrhein-Westfalen","842","0.15243547360165","0.14374595568714","0.16112499151616"
"Stark","2020","Hessen","221","0.128299524199767","0.113965529517174","0.14263351888236"
"Stark","2020","Rheinland-Pfalz,Saarland","189","0.150403799611858","0.132788885250683","0.168018713973033"
"Stark","2020","Baden-Wuerttemberg","346","0.123367429744625","0.111994577883463","0.134740281605787"
"Stark","2020","Bayern","502","0.129522306105183","0.119595266402207","0.139449345808159"
"Stark","2020","Berlin","198","0.169615344568248","0.149800270075123","0.189430419061373"
"Stark","2020","Brandenburg","181","0.16850234389527","0.14692476755363","0.190079920236909"
"Stark","2020","Mecklenburg-Vorpommern","93","0.192142910826037","0.158943611995948","0.225342209656126"
"Stark","2020","Sachsen","199","0.130615272283108","0.114520678091711","0.146709866474506"
"Stark","2020","Sachsen-Anhalt","131","0.15467153647662","0.131928082398302","0.177414990554937"
"Stark","2020","Thueringen","147","0.187593712554469","0.163139565346215","0.212047859762724"
"Ein wenig","2020","Schleswig-Holstein","321","0.350495842559691","0.321813549962414","0.379178135156967"
"Ein wenig","2020","Hamburg","147","0.280938010291579","0.245241327345474","0.316634693237683"
"Ein wenig","2020","Niedersachsen","1046","0.391903380161901","0.374114456414338","0.409692303909464"
"Ein wenig","2020","Bremen","127","0.536646799830406","0.481315464747731","0.59197813491308"
"Ein wenig","2020","Nordrhein-Westfalen","2225","0.352645494617471","0.341094841749862","0.36419614748508"
"Ein wenig","2020","Hessen","723","0.392818842707934","0.371886088532543","0.413751596883325"
"Ein wenig","2020","Rheinland-Pfalz,Saarland","562","0.367286288969164","0.343531518826855","0.391041059111473"
"Ein wenig","2020","Baden-Wuerttemberg","1101","0.373523881262677","0.356794812367167","0.390252950158188"
"Ein wenig","2020","Bayern","1576","0.383713506885243","0.369336664236102","0.398090349534385"
"Ein wenig","2020","Berlin","424","0.368122054629521","0.342657505001047","0.393586604257995"
"Ein wenig","2020","Brandenburg","481","0.419445776175581","0.390999299628799","0.447892252722364"
"Ein wenig","2020","Mecklenburg-Vorpommern","205","0.403917346645541","0.362569875513816","0.445264817777265"
"Ein wenig","2020","Sachsen","601","0.355141794275723","0.332285277063917","0.377998311487528"
"Ein wenig","2020","Sachsen-Anhalt","434","0.504278140726299","0.472830173190689","0.535726108261909"
"Ein wenig","2020","Thueringen","368","0.368214985227373","0.338002104586075","0.398427865868672"
"Gar nicht","2020","Schleswig-Holstein","610","0.489696540988353","0.459645519917679","0.519747562059028"
"Gar nicht","2020","Hamburg","406","0.575228666566956","0.535969840852329","0.614487492281583"
"Gar nicht","2020","Niedersachsen","1516","0.456495745050022","0.438345030980612","0.474646459119431"
"Gar nicht","2020","Bremen","159","0.368955590570473","0.315414427207693","0.422496753933254"
"Gar nicht","2020","Nordrhein-Westfalen","3506","0.494919031780879","0.482832161689929","0.507005901871829"
"Gar nicht","2020","Hessen","1147","0.478881633092299","0.457469824373094","0.500293441811503"
"Gar nicht","2020","Rheinland-Pfalz,Saarland","831","0.482309911418978","0.457686803419983","0.506933019417973"
"Gar nicht","2020","Baden-Wuerttemberg","1765","0.503108688992698","0.485817616447514","0.520399761537881"
"Gar nicht","2020","Bayern","2317","0.486764187009574","0.471987181439087","0.50154119258006"
"Gar nicht","2020","Berlin","756","0.462262600802231","0.435938534097866","0.488586667506596"
"Gar nicht","2020","Brandenburg","494","0.412051879929149","0.383678267840502","0.440425492017796"
"Gar nicht","2020","Mecklenburg-Vorpommern","243","0.403939742528422","0.362591901899983","0.445287583156862"
"Gar nicht","2020","Sachsen","884","0.514242933441169","0.490371924399052","0.538113942483285"
"Gar nicht","2020","Sachsen-Anhalt","406","0.341050322797081","0.31123264391764","0.370868001676522"
"Gar nicht","2020","Thueringen","464","0.444191302218158","0.413066654856569","0.475315949579746"
