"m11124","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nicht beeinträchtigt","2000","Hauptschule","Sachsen","456","0.859475783524688","0.829776386816854","0.889175180232522"
"Nicht beeinträchtigt","2000","Hauptschule","Sachsen-Anhalt","316","0.88357796331306","0.850492705414758","0.916663221211363"
"Nicht beeinträchtigt","2000","Hauptschule","Thueringen","308","0.845923925408253","0.808578782680152","0.883269068136354"
"Nicht beeinträchtigt","2000","Realschule","Schleswig-Holstein","166","0.93906630035907","0.903625300292768","0.974507300425371"
"Nicht beeinträchtigt","2000","Realschule","Hamburg","67","0.877484849431355","0.803769826107104","0.951199872755607"
"Nicht beeinträchtigt","2000","Realschule","Niedersachsen","526","0.93345459333978","0.912719440557494","0.954189746122066"
"Nicht beeinträchtigt","2000","Realschule","Bremen","38","0.854048378886538","0.747273486172258","0.960823271600817"
"Nicht beeinträchtigt","2000","Realschule","Nordrhein-Westfalen","969","0.922333666185727","0.906020124585658","0.938647207785795"
"Nicht beeinträchtigt","2000","Realschule","Hessen","370","0.917572548413614","0.890485814557886","0.944659282269341"
"Nicht beeinträchtigt","2000","Realschule","Rheinland-Pfalz,Saarland","275","0.923444102101576","0.892789632733207","0.954098571469944"
"Nicht beeinträchtigt","2000","Realschule","Baden-Wuerttemberg","555","0.93858436907039","0.919128695298044","0.958040042842735"
"Nicht beeinträchtigt","2000","Realschule","Bayern","712","0.923136416033938","0.90418592532676","0.942086906741117"
"Nicht beeinträchtigt","2000","Realschule","Berlin","225","0.878892475234263","0.838691066901391","0.919093883567134"
"Nicht beeinträchtigt","2000","Realschule","Brandenburg","356","0.962129673327489","0.942732298799762","0.981527047855216"
"Nicht beeinträchtigt","2000","Realschule","Mecklenburg-Vorpommern","223","0.954527345352784","0.927776379184431","0.981278311521137"
"Nicht beeinträchtigt","2000","Realschule","Sachsen","701","0.970068556244305","0.957647915824682","0.982489196663927"
"Nicht beeinträchtigt","2000","Realschule","Sachsen-Anhalt","329","0.91658294496319","0.887979774164346","0.945186115762033"
"Nicht beeinträchtigt","2000","Realschule","Thueringen","412","0.939880951775579","0.917491337326424","0.962270566224734"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Schleswig-Holstein","63","0.961776069181886","0.915518715919009","1.00803342244476"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Hamburg","36","1","1","1"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Niedersachsen","189","0.911998305836796","0.873122845954102","0.950873765719489"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Bremen","","","",""
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Nordrhein-Westfalen","636","0.939625576147723","0.921563661975823","0.957687490319624"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Hessen","185","0.95514916791353","0.925948667797033","0.984349668030026"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","126","0.954098497439051","0.918124684510843","0.990072310367259"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Baden-Wuerttemberg","306","0.960767298666231","0.939394978457863","0.9821396188746"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Bayern","257","0.890526292870986","0.854019539083642","0.92703304665833"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Berlin","88","0.913452566286013","0.856912490549392","0.969992642022634"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Brandenburg","63","0.983250801243131","0.951810458150428","1.01469114433583"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Mecklenburg-Vorpommern","31","0.93843630151619","0.855156850669526","1.02171575236285"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Sachsen","106","0.966570528464705","0.932824989243716","1.00031606768569"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Sachsen-Anhalt","73","0.972630700446384","0.935705463773305","1.00955593711946"
"Nicht beeinträchtigt","2000","(Fach-)Abitur","Thueringen","51","0.964150256058492","0.913618800451202","1.01468171166578"
"Nicht beeinträchtigt","2000","AkademikerIn","Schleswig-Holstein","90","0.945196775881554","0.899668977971402","0.990724573791706"
"Nicht beeinträchtigt","2000","AkademikerIn","Hamburg","62","0.881190165307633","0.804285152076117","0.958095178539149"
"Nicht beeinträchtigt","2000","AkademikerIn","Niedersachsen","223","0.925618549733783","0.892212719966542","0.959024379501023"
"Nicht beeinträchtigt","2000","AkademikerIn","Bremen","","","",""
"Nicht beeinträchtigt","2000","AkademikerIn","Nordrhein-Westfalen","639","0.918378071165752","0.8979495125528","0.938806629778703"
"Nicht beeinträchtigt","2000","AkademikerIn","Hessen","256","0.944293942788465","0.916936782102886","0.971651103474045"
"Nicht beeinträchtigt","2000","AkademikerIn","Rheinland-Pfalz,Saarland","134","0.889008363388967","0.838570926602107","0.939445800175827"
"Nicht beeinträchtigt","2000","AkademikerIn","Baden-Wuerttemberg","384","0.936903498313046","0.913282352682153","0.960524643943939"
"Nicht beeinträchtigt","2000","AkademikerIn","Bayern","446","0.949413589423968","0.929537346092807","0.969289832755129"
"Nicht beeinträchtigt","2000","AkademikerIn","Berlin","215","0.914294008344224","0.878350649437179","0.950237367251269"
"Nicht beeinträchtigt","2000","AkademikerIn","Brandenburg","240","0.905729877894288","0.870415090277521","0.941044665511055"
"Nicht beeinträchtigt","2000","AkademikerIn","Mecklenburg-Vorpommern","113","0.891346079728017","0.836570986170119","0.946121173285916"
"Nicht beeinträchtigt","2000","AkademikerIn","Sachsen","352","0.930657989082806","0.904912238308429","0.956403739857182"
"Nicht beeinträchtigt","2000","AkademikerIn","Sachsen-Anhalt","216","0.915647055594177","0.879962170275064","0.95133194091329"
"Nicht beeinträchtigt","2000","AkademikerIn","Thueringen","158","0.894031717924889","0.848297855909978","0.939765579939799"
"Beeinträchtigt","2000","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Hamburg","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Niedersachsen","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Bremen","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Hessen","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Bayern","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Berlin","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Brandenburg","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Sachsen","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2000","(noch) kein Abschluss","Thueringen","","","",""
"Beeinträchtigt","2000","Hauptschule","Schleswig-Holstein","46","0.150200805642196","0.112281079681927","0.188120531602465"
"Beeinträchtigt","2000","Hauptschule","Hamburg","","","",""
"Beeinträchtigt","2000","Hauptschule","Niedersachsen","150","0.176510474956858","0.152317560765791","0.200703389147924"
"Beeinträchtigt","2000","Hauptschule","Bremen","","","",""
"Beeinträchtigt","2000","Hauptschule","Nordrhein-Westfalen","420","0.184838102639126","0.169486575084677","0.200189630193575"
"Beeinträchtigt","2000","Hauptschule","Hessen","122","0.17037855420861","0.143142762771446","0.197614345645773"
"Beeinträchtigt","2000","Hauptschule","Rheinland-Pfalz,Saarland","125","0.158227012439155","0.133532246329723","0.182921778548587"
"Beeinträchtigt","2000","Hauptschule","Baden-Wuerttemberg","204","0.152479410393429","0.134177150416846","0.170781670370012"
"Beeinträchtigt","2000","Hauptschule","Bayern","220","0.138555213687272","0.122423879119642","0.154686548254902"
"Beeinträchtigt","2000","Hauptschule","Berlin","44","0.228469735123974","0.169083157356856","0.287856312891093"
"Beeinträchtigt","2000","Hauptschule","Brandenburg","59","0.210615941526466","0.163606080708168","0.257625802344763"
"Beeinträchtigt","2000","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2000","Hauptschule","Sachsen","70","0.140524216475312","0.110824819767478","0.170223613183146"
"Beeinträchtigt","2000","Hauptschule","Sachsen-Anhalt","45","0.116422036686939","0.0833367787886365","0.149507294585242"
"Beeinträchtigt","2000","Hauptschule","Thueringen","51","0.154076074591747","0.116730931863646","0.191421217319848"
"Beeinträchtigt","2000","Realschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","2000","Realschule","Hamburg","","","",""
"Beeinträchtigt","2000","Realschule","Niedersachsen","","","",""
"Beeinträchtigt","2000","Realschule","Bremen","","","",""
"Beeinträchtigt","2000","Realschule","Nordrhein-Westfalen","65","0.0776663338142732","0.0613527922142049","0.0939798754143416"
"Beeinträchtigt","2000","Realschule","Hessen","","","",""
"Beeinträchtigt","2000","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2000","Realschule","Baden-Wuerttemberg","30","0.0614156309296102","0.0419599571572647","0.0808713047019557"
"Beeinträchtigt","2000","Realschule","Bayern","47","0.0768635839660616","0.0579130932588827","0.0958140746732404"
"Beeinträchtigt","2000","Realschule","Berlin","","","",""
"Beeinträchtigt","2000","Realschule","Brandenburg","","","",""
"Beeinträchtigt","2000","Realschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2000","Realschule","Sachsen","","","",""
"Beeinträchtigt","2000","Realschule","Sachsen-Anhalt","30","0.0834170550368103","0.0548138842379664","0.112020225835654"
"Beeinträchtigt","2000","Realschule","Thueringen","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Hamburg","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Niedersachsen","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Bremen","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Nordrhein-Westfalen","32","0.060374423852277","0.0423125096803765","0.0784363380241774"
"Beeinträchtigt","2000","(Fach-)Abitur","Hessen","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Bayern","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Berlin","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Brandenburg","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Sachsen","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2000","(Fach-)Abitur","Thueringen","","","",""
"Beeinträchtigt","2000","AkademikerIn","Schleswig-Holstein","","","",""
"Beeinträchtigt","2000","AkademikerIn","Hamburg","","","",""
"Beeinträchtigt","2000","AkademikerIn","Niedersachsen","","","",""
"Beeinträchtigt","2000","AkademikerIn","Bremen","","","",""
"Beeinträchtigt","2000","AkademikerIn","Nordrhein-Westfalen","51","0.0816219288342483","0.0611933702212968","0.1020504874472"
"Beeinträchtigt","2000","AkademikerIn","Hessen","","","",""
"Beeinträchtigt","2000","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2000","AkademikerIn","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2000","AkademikerIn","Bayern","","","",""
"Beeinträchtigt","2000","AkademikerIn","Berlin","","","",""
"Beeinträchtigt","2000","AkademikerIn","Brandenburg","","","",""
"Beeinträchtigt","2000","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2000","AkademikerIn","Sachsen","","","",""
"Beeinträchtigt","2000","AkademikerIn","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2000","AkademikerIn","Thueringen","","","",""
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Hamburg","","","",""
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Niedersachsen","74","0.953947439823214","0.907432774295193","1.00046210535124"
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Bremen","","","",""
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Nordrhein-Westfalen","222","0.949610155224698","0.921582656094928","0.977637654354468"
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Hessen","60","0.875907164179464","0.797546875259167","0.954267453099761"
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","54","0.935154221319226","0.871225924020456","0.999082518617997"
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Baden-Wuerttemberg","113","0.876753354342695","0.819127237345354","0.934379471340036"
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Bayern","77","0.89751313112024","0.833037864561841","0.961988397678639"
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Berlin","37","1","1","1"
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Sachsen","44","1","1","1"
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Sachsen-Anhalt","31","1","1","1"
"Nicht beeinträchtigt","2001","(noch) kein Abschluss","Thueringen","39","1","1","1"
"Nicht beeinträchtigt","2001","Hauptschule","Schleswig-Holstein","268","0.846919569287603","0.806902173904384","0.886936964670822"
"Nicht beeinträchtigt","2001","Hauptschule","Hamburg","65","0.684277068930493","0.587711535494531","0.780842602366455"
"Nicht beeinträchtigt","2001","Hauptschule","Niedersachsen","702","0.824682032168033","0.798844983214243","0.850519081121824"
"Nicht beeinträchtigt","2001","Hauptschule","Bremen","52","0.787912787195792","0.688535364470913","0.887290209920671"
"Nicht beeinträchtigt","2001","Hauptschule","Nordrhein-Westfalen","1783","0.80838917222839","0.791772474444149","0.825005870012632"
"Nicht beeinträchtigt","2001","Hauptschule","Hessen","543","0.851058555469443","0.823475294664095","0.878641816274792"
"Nicht beeinträchtigt","2001","Hauptschule","Rheinland-Pfalz,Saarland","631","0.846413890603507","0.820558259032874","0.87226952217414"
"Nicht beeinträchtigt","2001","Hauptschule","Baden-Wuerttemberg","1093","0.847315730831178","0.827510515637721","0.867120946024635"
"Nicht beeinträchtigt","2001","Hauptschule","Bayern","1376","0.867455515162347","0.850629153129939","0.884281877194754"
"Nicht beeinträchtigt","2001","Hauptschule","Berlin","132","0.754648201446229","0.690895886352994","0.818400516539463"
"Nicht beeinträchtigt","2001","Hauptschule","Brandenburg","217","0.841034629371308","0.796927953297215","0.885141305445401"
"Nicht beeinträchtigt","2001","Hauptschule","Mecklenburg-Vorpommern","113","0.827406206000722","0.763660170305149","0.891152241696295"
"Nicht beeinträchtigt","2001","Hauptschule","Sachsen","412","0.872249511448469","0.842038635198475","0.902460387698463"
"Nicht beeinträchtigt","2001","Hauptschule","Sachsen-Anhalt","296","0.902223755312623","0.870275080078329","0.934172430546916"
"Nicht beeinträchtigt","2001","Hauptschule","Thueringen","280","0.863444693704679","0.825763530374754","0.901125857034604"
"Nicht beeinträchtigt","2001","Realschule","Schleswig-Holstein","155","0.89024906159955","0.842841268489173","0.937656854709928"
"Nicht beeinträchtigt","2001","Realschule","Hamburg","65","0.864660873842279","0.787241073481936","0.942080674202622"
"Nicht beeinträchtigt","2001","Realschule","Niedersachsen","482","0.923079086438379","0.900087713146962","0.946070459729796"
"Nicht beeinträchtigt","2001","Realschule","Bremen","34","0.909762149000412","0.817440079101674","1.00208421889915"
"Nicht beeinträchtigt","2001","Realschule","Nordrhein-Westfalen","895","0.926918727672332","0.910368263949974","0.94346919139469"
"Nicht beeinträchtigt","2001","Realschule","Hessen","327","0.916528178581871","0.887633383734718","0.945422973429023"
"Nicht beeinträchtigt","2001","Realschule","Rheinland-Pfalz,Saarland","249","0.917896059543957","0.884781050286869","0.951011068801045"
"Nicht beeinträchtigt","2001","Realschule","Baden-Wuerttemberg","513","0.934702245840214","0.913884427053787","0.955520064626641"
"Nicht beeinträchtigt","2001","Realschule","Bayern","640","0.929637679199018","0.910428824484915","0.948846533913121"
"Nicht beeinträchtigt","2001","Realschule","Berlin","220","0.876618992548","0.835933383258341","0.917304601837658"
"Nicht beeinträchtigt","2001","Realschule","Brandenburg","323","0.957677314667348","0.936246215313959","0.979108414020737"
"Nicht beeinträchtigt","2001","Realschule","Mecklenburg-Vorpommern","202","0.946235275016127","0.916015621140947","0.976454928891308"
"Nicht beeinträchtigt","2001","Realschule","Sachsen","635","0.960340931406659","0.945463384222007","0.975218478591312"
"Nicht beeinträchtigt","2001","Realschule","Sachsen-Anhalt","303","0.908975622382128","0.87808113800023","0.939870106764027"
"Nicht beeinträchtigt","2001","Realschule","Thueringen","368","0.953442332784938","0.93234189212128","0.974542773448597"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Schleswig-Holstein","57","0.910271783143896","0.83855294713098","0.981990619156812"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Hamburg","36","1","1","1"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Niedersachsen","168","0.913808681774265","0.873035763338554","0.954581600209977"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Bremen","","","",""
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Nordrhein-Westfalen","600","0.927013223193697","0.906781806948102","0.947244639439293"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Hessen","174","0.952924640505256","0.922153861006004","0.983695420004507"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","129","0.961064692587246","0.928189342537495","0.993940042636996"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Baden-Wuerttemberg","269","0.951850481325304","0.926819650036363","0.976881312614246"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Bayern","239","0.866662826978481","0.825964046110839","0.907361607846123"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Berlin","86","0.906131546649995","0.846857841829984","0.965405251470007"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Brandenburg","62","0.985193898779633","0.955370369904563","1.0150174276547"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Sachsen","96","0.960186194123239","0.921864679402982","0.998507708843495"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Sachsen-Anhalt","80","0.973327146379955","0.938452860471527","1.00820143228838"
"Nicht beeinträchtigt","2001","(Fach-)Abitur","Thueringen","50","1","1","1"
"Nicht beeinträchtigt","2001","AkademikerIn","Schleswig-Holstein","71","0.888438072187734","0.819449892917485","0.957426251457983"
"Nicht beeinträchtigt","2001","AkademikerIn","Hamburg","64","0.89431481773169","0.821775108687502","0.966854526775878"
"Nicht beeinträchtigt","2001","AkademikerIn","Niedersachsen","220","0.935748824708919","0.90419701442985","0.967300634987988"
"Nicht beeinträchtigt","2001","AkademikerIn","Bremen","","","",""
"Nicht beeinträchtigt","2001","AkademikerIn","Nordrhein-Westfalen","592","0.925220715370029","0.90481033592292","0.945631094817138"
"Nicht beeinträchtigt","2001","AkademikerIn","Hessen","216","0.928734689868257","0.895771814698468","0.961697565038046"
"Nicht beeinträchtigt","2001","AkademikerIn","Rheinland-Pfalz,Saarland","124","0.857948845193797","0.800120980720982","0.915776709666611"
"Nicht beeinträchtigt","2001","AkademikerIn","Baden-Wuerttemberg","342","0.938758355078046","0.914092560531859","0.963424149624234"
"Nicht beeinträchtigt","2001","AkademikerIn","Bayern","406","0.932390693519801","0.908687238061601","0.956094148978"
"Nicht beeinträchtigt","2001","AkademikerIn","Berlin","210","0.92760265461762","0.893666205843316","0.961539103391923"
"Nicht beeinträchtigt","2001","AkademikerIn","Brandenburg","227","0.901258705360515","0.864426988317713","0.938090422403316"
"Nicht beeinträchtigt","2001","AkademikerIn","Mecklenburg-Vorpommern","103","0.891857557372489","0.834848809659768","0.948866305085209"
"Nicht beeinträchtigt","2001","AkademikerIn","Sachsen","335","0.906723449821766","0.876723664177447","0.936723235466084"
"Nicht beeinträchtigt","2001","AkademikerIn","Sachsen-Anhalt","202","0.911019552683172","0.873224845445202","0.948814259921143"
"Nicht beeinträchtigt","2001","AkademikerIn","Thueringen","147","0.883667811539072","0.834295319246652","0.933040303831493"
"Beeinträchtigt","2001","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Hamburg","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Niedersachsen","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Bremen","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Hessen","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Bayern","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Berlin","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Brandenburg","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Sachsen","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2001","(noch) kein Abschluss","Thueringen","","","",""
"Beeinträchtigt","2001","Hauptschule","Schleswig-Holstein","43","0.153080430712397","0.113063035329178","0.193097826095616"
"Beeinträchtigt","2001","Hauptschule","Hamburg","","","",""
"Beeinträchtigt","2001","Hauptschule","Niedersachsen","130","0.175317967831967","0.149480918878176","0.201155016785757"
"Beeinträchtigt","2001","Hauptschule","Bremen","","","",""
"Beeinträchtigt","2001","Hauptschule","Nordrhein-Westfalen","372","0.19161082777161","0.174994129987368","0.208227525555852"
"Beeinträchtigt","2001","Hauptschule","Hessen","97","0.148941444530557","0.121358183725208","0.176524705335905"
"Beeinträchtigt","2001","Hauptschule","Rheinland-Pfalz,Saarland","116","0.153586109396493","0.12773047782586","0.179441740967126"
"Beeinträchtigt","2001","Hauptschule","Baden-Wuerttemberg","174","0.152684269168822","0.132879053975365","0.172489484362279"
"Beeinträchtigt","2001","Hauptschule","Bayern","184","0.132544484837653","0.115718122805246","0.149370846870061"
"Beeinträchtigt","2001","Hauptschule","Berlin","43","0.245351798553771","0.181599483460537","0.309104113647006"
"Beeinträchtigt","2001","Hauptschule","Brandenburg","47","0.158965370628692","0.114858694554599","0.203072046702785"
"Beeinträchtigt","2001","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2001","Hauptschule","Sachsen","57","0.127750488551531","0.0975396123015366","0.157961364801525"
"Beeinträchtigt","2001","Hauptschule","Sachsen-Anhalt","36","0.0977762446873772","0.0658275694530836","0.129724919921671"
"Beeinträchtigt","2001","Hauptschule","Thueringen","39","0.136555306295321","0.0988741429653956","0.174236469625246"
"Beeinträchtigt","2001","Realschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","2001","Realschule","Hamburg","","","",""
"Beeinträchtigt","2001","Realschule","Niedersachsen","34","0.076920913561621","0.0539295402702043","0.0999122868530376"
"Beeinträchtigt","2001","Realschule","Bremen","","","",""
"Beeinträchtigt","2001","Realschule","Nordrhein-Westfalen","55","0.073081272327668","0.0565308086053104","0.0896317360500256"
"Beeinträchtigt","2001","Realschule","Hessen","","","",""
"Beeinträchtigt","2001","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2001","Realschule","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2001","Realschule","Bayern","41","0.0703623208009817","0.0511534660868787","0.0895711755150847"
"Beeinträchtigt","2001","Realschule","Berlin","31","0.123381007452","0.0826953981623419","0.164066616741659"
"Beeinträchtigt","2001","Realschule","Brandenburg","","","",""
"Beeinträchtigt","2001","Realschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2001","Realschule","Sachsen","","","",""
"Beeinträchtigt","2001","Realschule","Sachsen-Anhalt","30","0.0910243776178715","0.0601298932359735","0.12191886199977"
"Beeinträchtigt","2001","Realschule","Thueringen","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Hamburg","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Niedersachsen","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Bremen","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Nordrhein-Westfalen","35","0.0729867768063025","0.0527553605607066","0.0932181930518985"
"Beeinträchtigt","2001","(Fach-)Abitur","Hessen","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Bayern","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Berlin","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Brandenburg","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Sachsen","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2001","(Fach-)Abitur","Thueringen","","","",""
"Beeinträchtigt","2001","AkademikerIn","Schleswig-Holstein","","","",""
"Beeinträchtigt","2001","AkademikerIn","Hamburg","","","",""
"Beeinträchtigt","2001","AkademikerIn","Niedersachsen","","","",""
"Beeinträchtigt","2001","AkademikerIn","Bremen","","","",""
"Beeinträchtigt","2001","AkademikerIn","Nordrhein-Westfalen","46","0.0747792846299707","0.0543689051828617","0.0951896640770797"
"Beeinträchtigt","2001","AkademikerIn","Hessen","","","",""
"Beeinträchtigt","2001","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2001","AkademikerIn","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2001","AkademikerIn","Bayern","","","",""
"Beeinträchtigt","2001","AkademikerIn","Berlin","","","",""
"Beeinträchtigt","2001","AkademikerIn","Brandenburg","","","",""
"Beeinträchtigt","2001","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2001","AkademikerIn","Sachsen","","","",""
"Beeinträchtigt","2001","AkademikerIn","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2001","AkademikerIn","Thueringen","","","",""
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Hamburg","","","",""
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Niedersachsen","81","0.911099822645805","0.850950164954073","0.971249480337536"
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Bremen","","","",""
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Nordrhein-Westfalen","237","0.964207334621999","0.940945322143099","0.9874693471009"
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Hessen","58","0.892131495504546","0.816130397133796","0.968132593875295"
"Nicht beeinträchtigt","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","56","0.971497456965851","0.928672519908906","1.0143223940228"
