"m11124","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nicht beeinträchtigt","2003","66 +","Hauptschule","1804","0.738624117993408","0.721110961008818","0.756137274977999"
"Nicht beeinträchtigt","2003","66 +","Realschule","323","0.734695697104297","0.692472672450319","0.776918721758275"
"Nicht beeinträchtigt","2003","66 +","(Fach-)Abitur","118","0.775484726660776","0.709367908492384","0.841601544829167"
"Nicht beeinträchtigt","2003","66 +","AkademikerIn","463","0.783960329836877","0.750234404604671","0.817686255069084"
"Beeinträchtigt","2003","17-34","(noch) kein Abschluss","8","","",""
"Beeinträchtigt","2003","17-34","Hauptschule","44","0.0404064851410941","0.0295296031909241","0.0512833670912641"
"Beeinträchtigt","2003","17-34","Realschule","29","","",""
"Beeinträchtigt","2003","17-34","(Fach-)Abitur","12","","",""
"Beeinträchtigt","2003","17-34","AkademikerIn","4","","",""
"Beeinträchtigt","2003","35-65","(noch) kein Abschluss","24","","",""
"Beeinträchtigt","2003","35-65","Hauptschule","762","0.162871192063998","0.152379291802975","0.173363092325022"
"Beeinträchtigt","2003","35-65","Realschule","267","0.0803807505070909","0.0713306953667777","0.0894308056474041"
"Beeinträchtigt","2003","35-65","(Fach-)Abitur","72","0.0785180461424472","0.0619292235224421","0.0951068687624523"
"Beeinträchtigt","2003","35-65","AkademikerIn","210","0.0770443146915233","0.0678295704975496","0.0862590588854971"
"Beeinträchtigt","2003","66 +","(noch) kein Abschluss","10","","",""
"Beeinträchtigt","2003","66 +","Hauptschule","614","0.261375882006592","0.243862725022001","0.278889038991182"
"Beeinträchtigt","2003","66 +","Realschule","97","0.265304302895703","0.223081278241725","0.307527327549681"
"Beeinträchtigt","2003","66 +","(Fach-)Abitur","35","0.224515273339224","0.158398455170833","0.290632091507616"
"Beeinträchtigt","2003","66 +","AkademikerIn","109","0.216039670163122","0.182313744930916","0.249765595395329"
"Nicht beeinträchtigt","2004","17-34","(noch) kein Abschluss","680","0.990961208488816","0.983873818726428","0.998048598251205"
"Nicht beeinträchtigt","2004","17-34","Hauptschule","1098","0.961032338757641","0.949793863325975","0.972270814189307"
"Nicht beeinträchtigt","2004","17-34","Realschule","1709","0.979006683647455","0.972266735452025","0.985746631842884"
"Nicht beeinträchtigt","2004","17-34","(Fach-)Abitur","1209","0.990589615425289","0.985182936022848","0.995996294827731"
"Nicht beeinträchtigt","2004","17-34","AkademikerIn","539","0.993686976623301","0.987025175338694","1.00034877790791"
"Nicht beeinträchtigt","2004","35-65","(noch) kein Abschluss","133","0.835844387335206","0.777903005521865","0.893785769148547"
"Nicht beeinträchtigt","2004","35-65","Hauptschule","3742","0.834282396634063","0.823374855486185","0.845189937781941"
"Nicht beeinträchtigt","2004","35-65","Realschule","3154","0.910712840219274","0.901180920215695","0.920244760222853"
"Nicht beeinträchtigt","2004","35-65","(Fach-)Abitur","939","0.919717564778821","0.9029511572883","0.936483972269343"
"Nicht beeinträchtigt","2004","35-65","AkademikerIn","2910","0.914954618307115","0.905179098433761","0.924730138180469"
"Nicht beeinträchtigt","2004","66 +","(noch) kein Abschluss","56","0.759544155789532","0.657213708752788","0.861874602826276"
"Nicht beeinträchtigt","2004","66 +","Hauptschule","1810","0.73545232363112","0.717986290215469","0.752918357046772"
"Nicht beeinträchtigt","2004","66 +","Realschule","335","0.741780945731453","0.70079423982805","0.782767651634857"
"Nicht beeinträchtigt","2004","66 +","(Fach-)Abitur","121","0.750373714214287","0.683312399523426","0.817435028905148"
"Nicht beeinträchtigt","2004","66 +","AkademikerIn","512","0.792546052589922","0.760628810966678","0.824463294213166"
"Beeinträchtigt","2004","17-34","(noch) kein Abschluss","5","","",""
"Beeinträchtigt","2004","17-34","Hauptschule","41","0.0389676612423588","0.0277291858106927","0.0502061366740249"
"Beeinträchtigt","2004","17-34","Realschule","29","","",""
"Beeinträchtigt","2004","17-34","(Fach-)Abitur","16","","",""
"Beeinträchtigt","2004","17-34","AkademikerIn","4","","",""
"Beeinträchtigt","2004","35-65","(noch) kein Abschluss","24","","",""
"Beeinträchtigt","2004","35-65","Hauptschule","722","0.165717603365937","0.154810062218059","0.176625144513814"
"Beeinträchtigt","2004","35-65","Realschule","284","0.0892871597807255","0.0797552397771466","0.0988190797843045"
"Beeinträchtigt","2004","35-65","(Fach-)Abitur","70","0.0802824352211784","0.0635160277306572","0.0970488427116996"
"Beeinträchtigt","2004","35-65","AkademikerIn","218","0.0850453816928851","0.0752698618195312","0.094820901566239"
"Beeinträchtigt","2004","66 +","(noch) kein Abschluss","11","","",""
"Beeinträchtigt","2004","66 +","Hauptschule","640","0.26454767636888","0.247081642953228","0.282013709784531"
"Beeinträchtigt","2004","66 +","Realschule","103","0.258219054268547","0.217232348365143","0.29920576017195"
"Beeinträchtigt","2004","66 +","(Fach-)Abitur","39","0.249626285785713","0.182564971094852","0.316687600476574"
"Beeinträchtigt","2004","66 +","AkademikerIn","108","0.207453947410078","0.175536705786834","0.239371189033322"
"Nicht beeinträchtigt","2005","17-34","(noch) kein Abschluss","689","0.991506453122902","0.984683883043421","0.998329023202382"
"Nicht beeinträchtigt","2005","17-34","Hauptschule","988","0.956947203072256","0.944557427706153","0.96933697843836"
"Nicht beeinträchtigt","2005","17-34","Realschule","1566","0.980057170008076","0.973185399812018","0.986928940204133"
"Nicht beeinträchtigt","2005","17-34","(Fach-)Abitur","1130","0.988803502209961","0.982703625275659","0.994903379144263"
"Nicht beeinträchtigt","2005","17-34","AkademikerIn","516","0.985554244039451","0.975308591289024","0.995799896789878"
"Nicht beeinträchtigt","2005","35-65","(noch) kein Abschluss","120","0.791416534706371","0.724824456094304","0.858008613318437"
"Nicht beeinträchtigt","2005","35-65","Hauptschule","3428","0.836386998279647","0.82507070868187","0.847703287877424"
"Nicht beeinträchtigt","2005","35-65","Realschule","3055","0.905965772201638","0.896084907276654","0.915846637126621"
"Nicht beeinträchtigt","2005","35-65","(Fach-)Abitur","918","0.93092852583565","0.915108869438945","0.946748182232356"
"Nicht beeinträchtigt","2005","35-65","AkademikerIn","2770","0.918922376944947","0.909119000899181","0.928725752990713"
"Nicht beeinträchtigt","2005","66 +","(noch) kein Abschluss","53","0.78400279901856","0.683962661290141","0.88404293674698"
"Nicht beeinträchtigt","2005","66 +","Hauptschule","1770","0.728363207349062","0.710615685200259","0.746110729497864"
"Nicht beeinträchtigt","2005","66 +","Realschule","334","0.741120784569714","0.700146732091115","0.782094837048313"
"Nicht beeinträchtigt","2005","66 +","(Fach-)Abitur","122","0.715123659877206","0.645833262358894","0.784414057395518"
"Nicht beeinträchtigt","2005","66 +","AkademikerIn","551","0.811026560532453","0.781204543167139","0.840848577897767"
"Beeinträchtigt","2005","17-34","(noch) kein Abschluss","6","","",""
"Beeinträchtigt","2005","17-34","Hauptschule","43","0.0430527969277435","0.0306630215616402","0.0554425722938468"
"Beeinträchtigt","2005","17-34","Realschule","24","","",""
"Beeinträchtigt","2005","17-34","(Fach-)Abitur","13","","",""
"Beeinträchtigt","2005","17-34","AkademikerIn","5","","",""
"Beeinträchtigt","2005","35-65","(noch) kein Abschluss","23","","",""
"Beeinträchtigt","2005","35-65","Hauptschule","677","0.163613001720353","0.152296712122576","0.17492929131813"
"Beeinträchtigt","2005","35-65","Realschule","297","0.0940342277983622","0.084153362873379","0.103915092723346"
"Beeinträchtigt","2005","35-65","(Fach-)Abitur","69","0.0690714741643499","0.0532518177676443","0.0848911305610555"
"Beeinträchtigt","2005","35-65","AkademikerIn","208","0.0810776230550533","0.0712742470092872","0.0908809991008194"
"Beeinträchtigt","2005","66 +","(noch) kein Abschluss","12","","",""
"Beeinträchtigt","2005","66 +","Hauptschule","643","0.271636792650938","0.253889270502136","0.289384314799741"
"Beeinträchtigt","2005","66 +","Realschule","105","0.258879215430286","0.217905162951687","0.299853267908885"
"Beeinträchtigt","2005","66 +","(Fach-)Abitur","41","0.284876340122794","0.215585942604482","0.354166737641106"
"Beeinträchtigt","2005","66 +","AkademikerIn","111","0.188973439467547","0.159151422102233","0.218795456832861"
"Nicht beeinträchtigt","2006","17-34","(noch) kein Abschluss","426","0.988084421496305","0.977840551738805","0.998328291253805"
"Nicht beeinträchtigt","2006","17-34","Hauptschule","969","0.963222515175921","0.951557040471212","0.974887989880631"
"Nicht beeinträchtigt","2006","17-34","Realschule","1541","0.980885700733938","0.974106133294965","0.987665268172911"
"Nicht beeinträchtigt","2006","17-34","(Fach-)Abitur","1171","0.991555830494184","0.986339364142445","0.996772296845923"
"Nicht beeinträchtigt","2006","17-34","AkademikerIn","569","0.9859252436086","0.976279999653964","0.995570487563236"
"Nicht beeinträchtigt","2006","35-65","(noch) kein Abschluss","112","0.800026295137416","0.733049188162692","0.867003402112141"
"Nicht beeinträchtigt","2006","35-65","Hauptschule","3591","0.834507699106602","0.823375536329245","0.845639861883959"
"Nicht beeinträchtigt","2006","35-65","Realschule","3327","0.902699035887946","0.893087057898038","0.912311013877854"
"Nicht beeinträchtigt","2006","35-65","(Fach-)Abitur","1000","0.924434966810552","0.908650174927152","0.940219758693953"
"Nicht beeinträchtigt","2006","35-65","AkademikerIn","2971","0.920958077267203","0.911615848109548","0.930300306424858"
"Nicht beeinträchtigt","2006","66 +","(noch) kein Abschluss","67","0.748794938769261","0.654922779530884","0.842667098007638"
"Nicht beeinträchtigt","2006","66 +","Hauptschule","2044","0.725200798937352","0.708665732464794","0.74173586540991"
"Nicht beeinträchtigt","2006","66 +","Realschule","402","0.733959205921144","0.69616036191511","0.771758049927178"
"Nicht beeinträchtigt","2006","66 +","(Fach-)Abitur","144","0.72093403930659","0.65698730243862","0.784880776174561"
"Nicht beeinträchtigt","2006","66 +","AkademikerIn","654","0.791656283477089","0.763460935074786","0.819851631879393"
"Beeinträchtigt","2006","17-34","(noch) kein Abschluss","5","","",""
"Beeinträchtigt","2006","17-34","Hauptschule","31","0.0367774848240787","0.0251120101193692","0.0484429595287882"
"Beeinträchtigt","2006","17-34","Realschule","26","","",""
"Beeinträchtigt","2006","17-34","(Fach-)Abitur","11","","",""
"Beeinträchtigt","2006","17-34","AkademikerIn","4","","",""
"Beeinträchtigt","2006","35-65","(noch) kein Abschluss","25","","",""
"Beeinträchtigt","2006","35-65","Hauptschule","690","0.165492300893398","0.154360138116041","0.176624463670755"
"Beeinträchtigt","2006","35-65","Realschule","325","0.0973009641120541","0.0876889861221457","0.106912942101963"
"Beeinträchtigt","2006","35-65","(Fach-)Abitur","77","0.0755650331894475","0.0597802413060471","0.0913498250728479"
"Beeinträchtigt","2006","35-65","AkademikerIn","233","0.0790419227327972","0.0696996935751422","0.0883841518904523"
"Beeinträchtigt","2006","66 +","(noch) kein Abschluss","15","","",""
"Beeinträchtigt","2006","66 +","Hauptschule","756","0.274799201062648","0.25826413459009","0.291334267535206"
"Beeinträchtigt","2006","66 +","Realschule","123","0.266040794078856","0.228241950072822","0.30383963808489"
"Beeinträchtigt","2006","66 +","(Fach-)Abitur","45","0.279065960693409","0.215119223825439","0.34301269756138"
"Beeinträchtigt","2006","66 +","AkademikerIn","143","0.208343716522911","0.180148368120607","0.236539064925214"
"Nicht beeinträchtigt","2007","17-34","(noch) kein Abschluss","373","0.984011065828284","0.971349507373446","0.996672624283123"
"Nicht beeinträchtigt","2007","17-34","Hauptschule","822","0.97300818149783","0.962100700039581","0.983915662956078"
"Nicht beeinträchtigt","2007","17-34","Realschule","1358","0.980220649387566","0.972879534723948","0.987561764051183"
"Nicht beeinträchtigt","2007","17-34","(Fach-)Abitur","1123","0.988587438847976","0.982402545161038","0.994772332534915"
"Nicht beeinträchtigt","2007","17-34","AkademikerIn","548","0.97454089935311","0.961424495721965","0.987657302984255"
"Nicht beeinträchtigt","2007","35-65","(noch) kein Abschluss","90","0.776710425255036","0.700263599740615","0.853157250769458"
"Nicht beeinträchtigt","2007","35-65","Hauptschule","3176","0.833465786182273","0.821590601396171","0.845340970968375"
"Nicht beeinträchtigt","2007","35-65","Realschule","3143","0.900474645800773","0.890506851158048","0.910442440443498"
"Nicht beeinträchtigt","2007","35-65","(Fach-)Abitur","944","0.921977415373893","0.905597947577062","0.938356883170725"
"Nicht beeinträchtigt","2007","35-65","AkademikerIn","2785","0.916580454665441","0.906713579327689","0.926447330003193"
"Nicht beeinträchtigt","2007","66 +","(noch) kein Abschluss","53","0.801092482615548","0.704050795279099","0.898134169951996"
"Nicht beeinträchtigt","2007","66 +","Hauptschule","1989","0.73290728292911","0.716193832987455","0.749620732870764"
"Nicht beeinträchtigt","2007","66 +","Realschule","429","0.757522461422526","0.721671943552473","0.79337297929258"
"Nicht beeinträchtigt","2007","66 +","(Fach-)Abitur","139","0.693895510727373","0.628874858015696","0.758916163439051"
"Nicht beeinträchtigt","2007","66 +","AkademikerIn","666","0.791506407088227","0.76359964418052","0.819413169995933"
"Beeinträchtigt","2007","17-34","(noch) kein Abschluss","4","","",""
"Beeinträchtigt","2007","17-34","Hauptschule","26","","",""
"Beeinträchtigt","2007","17-34","Realschule","24","","",""
"Beeinträchtigt","2007","17-34","(Fach-)Abitur","10","","",""
"Beeinträchtigt","2007","17-34","AkademikerIn","6","","",""
"Beeinträchtigt","2007","35-65","(noch) kein Abschluss","24","","",""
"Beeinträchtigt","2007","35-65","Hauptschule","605","0.166534213817727","0.154659029031625","0.178409398603829"
"Beeinträchtigt","2007","35-65","Realschule","322","0.0995253541992271","0.0895575595565022","0.109493148841952"
"Beeinträchtigt","2007","35-65","(Fach-)Abitur","86","0.0780225846261066","0.0616431168292749","0.0944020524229383"
"Beeinträchtigt","2007","35-65","AkademikerIn","232","0.0834195453345591","0.0735526699968072","0.093286420672311"
"Beeinträchtigt","2007","66 +","(noch) kein Abschluss","12","","",""
"Beeinträchtigt","2007","66 +","Hauptschule","703","0.26709271707089","0.250379267129236","0.283806167012545"
"Beeinträchtigt","2007","66 +","Realschule","120","0.242477538577474","0.20662702070742","0.278328056447527"
"Beeinträchtigt","2007","66 +","(Fach-)Abitur","54","0.306104489272627","0.241083836560949","0.371125141984305"
"Beeinträchtigt","2007","66 +","AkademikerIn","148","0.208493592911773","0.180586830004067","0.23640035581948"
"Nicht beeinträchtigt","2008","17-34","(noch) kein Abschluss","385","0.982688993182844","0.969761065267538","0.995616921098151"
"Nicht beeinträchtigt","2008","17-34","Hauptschule","705","0.974317852207366","0.962803352098581","0.985832352316151"
"Nicht beeinträchtigt","2008","17-34","Realschule","1245","0.980509602022914","0.972894643936833","0.988124560108996"
"Nicht beeinträchtigt","2008","17-34","(Fach-)Abitur","993","0.991669155134668","0.986038499352945","0.99729981091639"
"Nicht beeinträchtigt","2008","17-34","AkademikerIn","526","0.99702942224129","0.992383015409989","1.00167582907259"
"Nicht beeinträchtigt","2008","35-65","(noch) kein Abschluss","81","0.802633578415749","0.724624816206076","0.880642340625421"
"Nicht beeinträchtigt","2008","35-65","Hauptschule","2901","0.834841283770232","0.822454304655339","0.847228262885125"
"Nicht beeinträchtigt","2008","35-65","Realschule","2974","0.895472571978274","0.885019945624455","0.905925198332093"
"Nicht beeinträchtigt","2008","35-65","(Fach-)Abitur","906","0.918215482087878","0.90111070226756","0.935320261908197"
"Nicht beeinträchtigt","2008","35-65","AkademikerIn","2581","0.919773664899806","0.909703046337127","0.929844283462486"
"Nicht beeinträchtigt","2008","66 +","(noch) kein Abschluss","44","0.745737942868668","0.63065773315244","0.860818152584896"
"Nicht beeinträchtigt","2008","66 +","Hauptschule","1939","0.738308213769041","0.721457853326939","0.755158574211143"
"Nicht beeinträchtigt","2008","66 +","Realschule","440","0.787717972623357","0.753511845187912","0.821924100058802"
"Nicht beeinträchtigt","2008","66 +","(Fach-)Abitur","136","0.676988383945386","0.609420727125317","0.744556040765456"
"Nicht beeinträchtigt","2008","66 +","AkademikerIn","716","0.793463146632163","0.766532276437892","0.820394016826435"
"Beeinträchtigt","2008","17-34","(noch) kein Abschluss","6","","",""
"Beeinträchtigt","2008","17-34","Hauptschule","20","","",""
"Beeinträchtigt","2008","17-34","Realschule","21","","",""
"Beeinträchtigt","2008","17-34","(Fach-)Abitur","8","","",""
"Beeinträchtigt","2008","17-34","AkademikerIn","1","","",""
"Beeinträchtigt","2008","35-65","(noch) kein Abschluss","19","","",""
"Beeinträchtigt","2008","35-65","Hauptschule","551","0.165158716229768","0.152771737114875","0.177545695344661"
"Beeinträchtigt","2008","35-65","Realschule","317","0.104527428021726","0.0940748016679069","0.114980054375545"
"Beeinträchtigt","2008","35-65","(Fach-)Abitur","80","0.0817845179121217","0.0646797380918032","0.0988892977324403"
"Beeinträchtigt","2008","35-65","AkademikerIn","214","0.0802263351001934","0.0701557165375137","0.0902969536628732"
"Beeinträchtigt","2008","66 +","(noch) kein Abschluss","11","","",""
"Beeinträchtigt","2008","66 +","Hauptschule","675","0.261691786230959","0.244841425788857","0.278542146673061"
"Beeinträchtigt","2008","66 +","Realschule","109","0.212282027376643","0.178075899941198","0.246488154812088"
"Beeinträchtigt","2008","66 +","(Fach-)Abitur","48","0.323011616054614","0.255443959234544","0.390579272874683"
"Beeinträchtigt","2008","66 +","AkademikerIn","152","0.206536853367837","0.179605983173565","0.233467723562108"
"Nicht beeinträchtigt","2009","17-34","(noch) kein Abschluss","335","0.991853172197194","0.982270035069527","1.00143630932486"
"Nicht beeinträchtigt","2009","17-34","Hauptschule","610","0.97604298723011","0.964111784742343","0.987974189717877"
"Nicht beeinträchtigt","2009","17-34","Realschule","1099","0.985256328171016","0.978194608196715","0.992318048145317"
"Nicht beeinträchtigt","2009","17-34","(Fach-)Abitur","911","0.985291640335388","0.977508500111365","0.99307478055941"
"Nicht beeinträchtigt","2009","17-34","AkademikerIn","535","0.997377276839982","0.993047438750621","1.00170711492934"
"Nicht beeinträchtigt","2009","35-65","(noch) kein Abschluss","73","0.771486992122019","0.685689628167732","0.857284356076307"
"Nicht beeinträchtigt","2009","35-65","Hauptschule","2564","0.828134095995163","0.814797611766171","0.841470580224156"
"Nicht beeinträchtigt","2009","35-65","Realschule","2815","0.893350476718126","0.882540429017543","0.904160524418708"
"Nicht beeinträchtigt","2009","35-65","(Fach-)Abitur","832","0.907025758699778","0.888168435940116","0.925883081459441"
"Nicht beeinträchtigt","2009","35-65","AkademikerIn","2430","0.928721313830224","0.918859999692189","0.93858262796826"
"Nicht beeinträchtigt","2009","66 +","(noch) kein Abschluss","45","0.767156356322608","0.654430031423196","0.879882681222021"
"Nicht beeinträchtigt","2009","66 +","Hauptschule","1866","0.748955835074381","0.731910690118391","0.766000980030372"
"Nicht beeinträchtigt","2009","66 +","Realschule","447","0.782005229297366","0.747716739304786","0.816293719289947"
"Nicht beeinträchtigt","2009","66 +","(Fach-)Abitur","120","0.671996053328573","0.601002919743012","0.742989186914133"
"Nicht beeinträchtigt","2009","66 +","AkademikerIn","711","0.775771988573062","0.74818445893001","0.803359518216114"
"Beeinträchtigt","2009","17-34","(noch) kein Abschluss","3","","",""
"Beeinträchtigt","2009","17-34","Hauptschule","21","","",""
"Beeinträchtigt","2009","17-34","Realschule","20","","",""
"Beeinträchtigt","2009","17-34","(Fach-)Abitur","8","","",""
"Beeinträchtigt","2009","17-34","AkademikerIn","1","","",""
"Beeinträchtigt","2009","35-65","(noch) kein Abschluss","19","","",""
"Beeinträchtigt","2009","35-65","Hauptschule","510","0.171865904004837","0.158529419775844","0.185202388233829"
"Beeinträchtigt","2009","35-65","Realschule","317","0.106649523281874","0.0958394755812918","0.117459570982457"
"Beeinträchtigt","2009","35-65","(Fach-)Abitur","79","0.0929742413002217","0.0741169185405592","0.111831564059884"
"Beeinträchtigt","2009","35-65","AkademikerIn","185","0.0712786861697757","0.0614173720317402","0.0811400003078111"
"Beeinträchtigt","2009","66 +","(noch) kein Abschluss","9","","",""
"Beeinträchtigt","2009","66 +","Hauptschule","620","0.251044164925619","0.233999019969628","0.268089309881609"
"Beeinträchtigt","2009","66 +","Realschule","110","0.217994770702634","0.183706280710053","0.252283260695214"
"Beeinträchtigt","2009","66 +","(Fach-)Abitur","48","0.328003946671427","0.257010813085866","0.398997080256988"
"Beeinträchtigt","2009","66 +","AkademikerIn","167","0.224228011426938","0.196640481783886","0.25181554106999"
"Nicht beeinträchtigt","2010","17-34","(noch) kein Abschluss","540","0.97253934053441","0.958894094776056","0.986184586292764"
"Nicht beeinträchtigt","2010","17-34","Hauptschule","1322","0.971242024143196","0.962313730792114","0.980170317494278"
"Nicht beeinträchtigt","2010","17-34","Realschule","1939","0.978610816677346","0.972238202826855","0.984983430527838"
"Nicht beeinträchtigt","2010","17-34","(Fach-)Abitur","1329","0.985123641029047","0.978644351342292","0.991602930715801"
"Nicht beeinträchtigt","2010","17-34","AkademikerIn","914","0.996599311753122","0.992831344455575","1.00036727905067"
"Nicht beeinträchtigt","2010","35-65","(noch) kein Abschluss","152","0.857897202380232","0.80571735465158","0.910077050108883"
"Nicht beeinträchtigt","2010","35-65","Hauptschule","3271","0.82429491601867","0.81222176909992","0.836368062937419"
"Nicht beeinträchtigt","2010","35-65","Realschule","3854","0.89002519266967","0.880578057783905","0.899472327555434"
"Nicht beeinträchtigt","2010","35-65","(Fach-)Abitur","1445","0.911414222295246","0.897250309376428","0.925578135214065"
"Nicht beeinträchtigt","2010","35-65","AkademikerIn","3377","0.931103832394074","0.922782733443816","0.939424931344331"
"Nicht beeinträchtigt","2010","66 +","(noch) kein Abschluss","41","0.801141509955383","0.690507214402402","0.911775805508365"
"Nicht beeinträchtigt","2010","66 +","Hauptschule","1748","0.757868537705661","0.740373145874563","0.775363929536759"
"Nicht beeinträchtigt","2010","66 +","Realschule","451","0.76683709043232","0.732335312714428","0.801338868150211"
"Nicht beeinträchtigt","2010","66 +","(Fach-)Abitur","124","0.70791677260309","0.63956212624322","0.77627141896296"
"Nicht beeinträchtigt","2010","66 +","AkademikerIn","723","0.767821080070696","0.740143970024815","0.795498190116577"
"Beeinträchtigt","2010","17-34","(noch) kein Abschluss","11","","",""
"Beeinträchtigt","2010","17-34","Hauptschule","24","","",""
"Beeinträchtigt","2010","17-34","Realschule","41","0.0213891833226537","0.0150165694721625","0.0277617971731449"
"Beeinträchtigt","2010","17-34","(Fach-)Abitur","12","","",""
"Beeinträchtigt","2010","17-34","AkademikerIn","3","","",""
"Beeinträchtigt","2010","35-65","(noch) kein Abschluss","20","","",""
"Beeinträchtigt","2010","35-65","Hauptschule","546","0.17570508398133","0.163631937062581","0.18777823090008"
"Beeinträchtigt","2010","35-65","Realschule","359","0.10997480733033","0.100527672444565","0.119421942216095"
"Beeinträchtigt","2010","35-65","(Fach-)Abitur","101","0.0885857777047537","0.0744218647859352","0.102749690623572"
"Beeinträchtigt","2010","35-65","AkademikerIn","182","0.0688961676059263","0.0605750686556685","0.0772172665561842"
"Beeinträchtigt","2010","66 +","(noch) kein Abschluss","9","","",""
"Beeinträchtigt","2010","66 +","Hauptschule","555","0.242131462294339","0.224636070463241","0.259626854125437"
"Beeinträchtigt","2010","66 +","Realschule","126","0.233162909567681","0.198661131849789","0.267664687285572"
"Beeinträchtigt","2010","66 +","(Fach-)Abitur","46","0.29208322739691","0.22372858103704","0.36043787375678"
"Beeinträchtigt","2010","66 +","AkademikerIn","171","0.232178919929304","0.204501809883423","0.259856029975185"
"Nicht beeinträchtigt","2011","17-34","(noch) kein Abschluss","593","0.98985837520672","0.981848031418629","0.99786871899481"
"Nicht beeinträchtigt","2011","17-34","Hauptschule","1269","0.958827704004478","0.948064263914254","0.969591144094701"
"Nicht beeinträchtigt","2011","17-34","Realschule","1899","0.975120641855871","0.968191426099835","0.982049857611907"
"Nicht beeinträchtigt","2011","17-34","(Fach-)Abitur","1447","0.994925981522954","0.991276435776641","0.998575527269266"
"Nicht beeinträchtigt","2011","17-34","AkademikerIn","915","0.993901729270613","0.988868283328082","0.998935175213145"
"Nicht beeinträchtigt","2011","35-65","(noch) kein Abschluss","181","0.78737158234172","0.733548058770974","0.841195105912467"
"Nicht beeinträchtigt","2011","35-65","Hauptschule","3957","0.823833938204004","0.812899503244441","0.834768373163566"
"Nicht beeinträchtigt","2011","35-65","Realschule","4715","0.88605981549541","0.877432860467342","0.894686770523478"
"Nicht beeinträchtigt","2011","35-65","(Fach-)Abitur","1819","0.921605162454938","0.909641191001028","0.933569133908848"
"Nicht beeinträchtigt","2011","35-65","AkademikerIn","3954","0.92808184439173","0.92026945000642","0.93589423877704"
"Nicht beeinträchtigt","2011","66 +","(noch) kein Abschluss","61","0.773390771455423","0.678007871987566","0.86877367092328"
"Nicht beeinträchtigt","2011","66 +","Hauptschule","2254","0.761779924317399","0.746391890610391","0.777167958024408"
"Nicht beeinträchtigt","2011","66 +","Realschule","596","0.771126693118632","0.741317771660894","0.80093561457637"
"Nicht beeinträchtigt","2011","66 +","(Fach-)Abitur","183","0.723891178684442","0.666609340581061","0.781173016787823"
"Nicht beeinträchtigt","2011","66 +","AkademikerIn","886","0.787506805037687","0.763222006056132","0.811791604019241"
"Beeinträchtigt","2011","17-34","(noch) kein Abschluss","8","","",""
"Beeinträchtigt","2011","17-34","Hauptschule","40","0.0411722959955222","0.0304088559052989","0.0519357360857454"
"Beeinträchtigt","2011","17-34","Realschule","42","0.024879358144129","0.0179501423880933","0.0318085739001647"
"Beeinträchtigt","2011","17-34","(Fach-)Abitur","9","","",""
"Beeinträchtigt","2011","17-34","AkademikerIn","4","","",""
"Beeinträchtigt","2011","35-65","(noch) kein Abschluss","41","0.21262841765828","0.158804894087533","0.266451941229026"
"Beeinträchtigt","2011","35-65","Hauptschule","706","0.176166061795996","0.165231626836434","0.187100496755559"
"Beeinträchtigt","2011","35-65","Realschule","496","0.11394018450459","0.105313229476522","0.122567139532658"
"Beeinträchtigt","2011","35-65","(Fach-)Abitur","120","0.0783948375450617","0.0664308660911517","0.0903588089989717"
"Beeinträchtigt","2011","35-65","AkademikerIn","247","0.0719181556082697","0.0641057612229597","0.0797305499935798"
"Beeinträchtigt","2011","66 +","(noch) kein Abschluss","13","","",""
"Beeinträchtigt","2011","66 +","Hauptschule","690","0.2382200756826","0.222832041975592","0.253608109389609"
"Beeinträchtigt","2011","66 +","Realschule","167","0.228873306881368","0.19906438542363","0.258682228339106"
"Beeinträchtigt","2011","66 +","(Fach-)Abitur","51","0.276108821315558","0.218826983212177","0.333390659418939"
"Beeinträchtigt","2011","66 +","AkademikerIn","204","0.212493194962313","0.188208395980759","0.236777993943867"
"Nicht beeinträchtigt","2012","17-34","(noch) kein Abschluss","590","0.97553597048054","0.963185130503134","0.987886810457945"
"Nicht beeinträchtigt","2012","17-34","Hauptschule","1184","0.940640279846432","0.927391673489648","0.953888886203216"
"Nicht beeinträchtigt","2012","17-34","Realschule","1725","0.9774880173107","0.970563579342258","0.984412455279142"
"Nicht beeinträchtigt","2012","17-34","(Fach-)Abitur","1347","0.99183341291136","0.987046694584573","0.996620131238148"
"Nicht beeinträchtigt","2012","17-34","AkademikerIn","867","0.98879288210365","0.981813901187667","0.995771863019634"
"Nicht beeinträchtigt","2012","35-65","(noch) kein Abschluss","177","0.781418754117386","0.725786260837515","0.837051247397258"
"Nicht beeinträchtigt","2012","35-65","Hauptschule","3807","0.816868687902561","0.805606870331206","0.828130505473916"
"Nicht beeinträchtigt","2012","35-65","Realschule","4643","0.882096746631626","0.873303487638294","0.890890005624958"
"Nicht beeinträchtigt","2012","35-65","(Fach-)Abitur","1817","0.907510107572663","0.894693862194284","0.920326352951042"
"Nicht beeinträchtigt","2012","35-65","AkademikerIn","3864","0.923208899071823","0.915079616462217","0.93133818168143"
"Nicht beeinträchtigt","2012","66 +","(noch) kein Abschluss","60","0.776058282838029","0.682943764803357","0.8691728008727"
"Nicht beeinträchtigt","2012","66 +","Hauptschule","2199","0.763383666074486","0.74791001880391","0.778857313345061"
