year,age_gr,migback,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,17-29 y.,Indirect migration background,Seldom,0.21987,144,706,0.18930,0.25045
2019,17-29 y.,Indirect migration background,Never,0.59446,466,706,0.55821,0.63070
2019,30-45 y.,No migration background,At least once per week,0.02784,162,4124,0.02282,0.03287
2019,30-45 y.,No migration background,At least once per month,0.06047,330,4124,0.05319,0.06774
2019,30-45 y.,No migration background,Seldom,0.25264,1067,4124,0.23938,0.26590
2019,30-45 y.,No migration background,Never,0.65550,2565,4124,0.64099,0.67001
2019,30-45 y.,Direct migration background,At least once per week,0.11284,385,3151,0.10179,0.12389
2019,30-45 y.,Direct migration background,At least once per month,0.08382,265,3151,0.07414,0.09349
2019,30-45 y.,Direct migration background,Seldom,0.20472,721,3151,0.19062,0.21881
2019,30-45 y.,Direct migration background,Never,0.59245,1780,3151,0.57529,0.60961
2019,30-45 y.,Indirect migration background,At least once per month,0.07005,43,521,0.04812,0.09199
2019,30-45 y.,Indirect migration background,Seldom,0.27310,148,521,0.23480,0.31139
2019,30-45 y.,Indirect migration background,Never,0.60394,330,521,0.56191,0.64598
2019,46-65 y.,No migration background,At least once per week,0.05048,518,8595,0.04585,0.05511
2019,46-65 y.,No migration background,At least once per month,0.07305,756,8595,0.06755,0.07855
2019,46-65 y.,No migration background,Seldom,0.26462,2361,8595,0.25529,0.27394
2019,46-65 y.,No migration background,Never,0.60808,4960,8595,0.59776,0.61840
2019,46-65 y.,Direct migration background,At least once per week,0.13663,284,2085,0.12189,0.15138
2019,46-65 y.,Direct migration background,At least once per month,0.09487,184,2085,0.08229,0.10745
2019,46-65 y.,Direct migration background,Seldom,0.24876,511,2085,0.23020,0.26732
2019,46-65 y.,Direct migration background,Never,0.50999,1106,2085,0.48852,0.53145
2019,46-65 y.,Indirect migration background,Seldom,0.26580,86,253,0.21126,0.32035
2019,46-65 y.,Indirect migration background,Never,0.61116,167,253,0.55097,0.67135
2019,66 and older,No migration background,At least once per week,0.12112,489,4680,0.11178,0.13047
2019,66 and older,No migration background,At least once per month,0.09735,445,4680,0.08886,0.10585
2019,66 and older,No migration background,Seldom,0.26493,1249,4680,0.25228,0.27757
2019,66 and older,No migration background,Never,0.51212,2497,4680,0.49780,0.52644
2019,66 and older,Direct migration background,At least once per week,0.20963,71,466,0.17263,0.24662
2019,66 and older,Direct migration background,At least once per month,0.05293,33,466,0.03258,0.07328
2019,66 and older,Direct migration background,Seldom,0.25073,123,466,0.21133,0.29012
2019,66 and older,Direct migration background,Never,0.48605,239,466,0.44062,0.53148
