"ple0098_v5","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2010","Realschule","Hamburg","24","","",""
"Ja","2010","Realschule","Niedersachsen","151","","",""
"Ja","2010","Realschule","Bremen","12","","",""
"Ja","2010","Realschule","Nordrhein-Westfalen","249","","",""
"Ja","2010","Realschule","Hessen","92","0.212715350255027","0.169470521945512","0.255960178564542"
"Ja","2010","Realschule","Rheinland-Pfalz,Saarland","68","0.214289292742586","0.165163195280177","0.263415390204995"
"Ja","2010","Realschule","Baden-Wuerttemberg","219","","",""
"Ja","2010","Realschule","Bayern","247","","",""
"Ja","2010","Realschule","Saarland","","","",""
"Ja","2010","Realschule","Berlin","36","0.127172670095944","0.0833465860884784","0.170998754103409"
"Ja","2010","Realschule","Brandenburg","38","0.153069892254266","0.114456004317594","0.191683780190938"
"Ja","2010","Realschule","Mecklenburg-Vorpommern","17","","",""
"Ja","2010","Realschule","Sachsen","106","","",""
"Ja","2010","Realschule","Sachsen-Anhalt","49","0.158997506209196","0.120013762874567","0.197981249543826"
"Ja","2010","Realschule","Thueringen","35","0.0816329108653417","0.053504953408288","0.109760868322395"
"Ja","2010","(Fach-)Abitur","Schleswig-Holstein","25","","",""
"Ja","2010","(Fach-)Abitur","Hamburg","22","","",""
"Ja","2010","(Fach-)Abitur","Niedersachsen","69","0.260571105322343","0.204804918562528","0.316337292082157"
"Ja","2010","(Fach-)Abitur","Bremen","6","0.301472699918943","0.105202605739379","0.497742794098508"
"Ja","2010","(Fach-)Abitur","Nordrhein-Westfalen","209","","",""
"Ja","2010","(Fach-)Abitur","Hessen","53","0.259236002918934","0.200931000782819","0.317541005055048"
"Ja","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","24","","",""
"Ja","2010","(Fach-)Abitur","Baden-Wuerttemberg","81","0.295726694069745","0.244842285708489","0.346611102431"
"Ja","2010","(Fach-)Abitur","Bayern","89","0.289705740083278","0.239926249025367","0.339485231141189"
"Ja","2010","(Fach-)Abitur","Saarland","","","",""
"Ja","2010","(Fach-)Abitur","Berlin","20","","",""
"Ja","2010","(Fach-)Abitur","Brandenburg","13","","",""
"Ja","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","5","0.0662433170279982","-0.00809312323163794","0.140579757287634"
"Ja","2010","(Fach-)Abitur","Sachsen","25","","",""
"Ja","2010","(Fach-)Abitur","Sachsen-Anhalt","12","","",""
"Ja","2010","(Fach-)Abitur","Thueringen","13","","",""
"Ja","2010","AkademikerIn","Schleswig-Holstein","29","","",""
"Ja","2010","AkademikerIn","Hamburg","20","","",""
"Ja","2010","AkademikerIn","Niedersachsen","71","0.284124631580964","0.22633987143695","0.341909391724978"
"Ja","2010","AkademikerIn","Bremen","7","0.355912738069891","0.192556681106352","0.519268795033429"
"Ja","2010","AkademikerIn","Nordrhein-Westfalen","225","","",""
"Ja","2010","AkademikerIn","Hessen","92","0.342126469614844","0.287896548808912","0.396356390420776"
"Ja","2010","AkademikerIn","Rheinland-Pfalz,Saarland","31","0.191507462205411","0.12020803865237","0.262806885758452"
"Ja","2010","AkademikerIn","Baden-Wuerttemberg","172","","",""
"Ja","2010","AkademikerIn","Bayern","168","","",""
"Ja","2010","AkademikerIn","Saarland","","","",""
"Ja","2010","AkademikerIn","Berlin","55","0.237001614654521","0.185705604170447","0.288297625138595"
"Ja","2010","AkademikerIn","Brandenburg","46","0.197035660018425","0.143867772296526","0.250203547740325"
"Ja","2010","AkademikerIn","Mecklenburg-Vorpommern","24","","",""
"Ja","2010","AkademikerIn","Sachsen","77","0.202314337603835","0.161436269771849","0.243192405435821"
"Ja","2010","AkademikerIn","Sachsen-Anhalt","39","0.247810551242347","0.183660503737324","0.31196059874737"
"Ja","2010","AkademikerIn","Thueringen","37","0.230870627754478","0.169481304762699","0.292259950746257"
"Nein","2010","(noch) kein Abschluss","Schleswig-Holstein","24","","",""
"Nein","2010","(noch) kein Abschluss","Hamburg","5","1","1","1"
"Nein","2010","(noch) kein Abschluss","Niedersachsen","78","0.950271321056909","0.903504665059627","0.997037977054192"
"Nein","2010","(noch) kein Abschluss","Bremen","7","0.804758333224769","0.530081461852407","1.07943520459713"
"Nein","2010","(noch) kein Abschluss","Nordrhein-Westfalen","182","","",""
"Nein","2010","(noch) kein Abschluss","Hessen","56","0.989301926142592","0.9628259904546","1.01577786183058"
"Nein","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","26","","",""
"Nein","2010","(noch) kein Abschluss","Baden-Wuerttemberg","67","0.90737024362758","0.840865260395029","0.97387522686013"
"Nein","2010","(noch) kein Abschluss","Bayern","81","0.90872707448926","0.852280731515457","0.965173417463063"
"Nein","2010","(noch) kein Abschluss","Saarland","","","",""
"Nein","2010","(noch) kein Abschluss","Berlin","28","","",""
"Nein","2010","(noch) kein Abschluss","Brandenburg","14","","",""
"Nein","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","17","","",""
"Nein","2010","(noch) kein Abschluss","Sachsen","17","","",""
"Nein","2010","(noch) kein Abschluss","Sachsen-Anhalt","11","","",""
"Nein","2010","(noch) kein Abschluss","Thueringen","4","1","1","1"
"Nein","2010","Hauptschule","Schleswig-Holstein","190","","",""
"Nein","2010","Hauptschule","Hamburg","59","0.809997040204599","0.72121208939054","0.898781991018657"
"Nein","2010","Hauptschule","Niedersachsen","580","0.87613388608996","0.851170900426389","0.901096871753531"
"Nein","2010","Hauptschule","Bremen","36","0.986363321474484","0.949488574316979","1.02323806863199"
"Nein","2010","Hauptschule","Nordrhein-Westfalen","1447","","",""
"Nein","2010","Hauptschule","Hessen","365","0.870449753880653","0.838929056245297","0.901970451516009"
"Nein","2010","Hauptschule","Rheinland-Pfalz,Saarland","453","0.854887087973422","0.82509723528305","0.884676940663793"
"Nein","2010","Hauptschule","Baden-Wuerttemberg","758","0.855136801895661","0.832193246998776","0.878080356792546"
"Nein","2010","Hauptschule","Bayern","1102","","",""
"Nein","2010","Hauptschule","Saarland","","","",""
"Nein","2010","Hauptschule","Berlin","128","","",""
"Nein","2010","Hauptschule","Brandenburg","180","","",""
"Nein","2010","Hauptschule","Mecklenburg-Vorpommern","110","","",""
"Nein","2010","Hauptschule","Sachsen","310","0.926690412443664","0.898440185716433","0.954940639170895"
"Nein","2010","Hauptschule","Sachsen-Anhalt","214","","",""
"Nein","2010","Hauptschule","Thueringen","239","","",""
"Nein","2010","Realschule","Schleswig-Holstein","152","","",""
"Nein","2010","Realschule","Hamburg","68","0.779360418167814","0.694624983258255","0.864095853077373"
"Nein","2010","Realschule","Niedersachsen","473","0.778494883988807","0.745913047615511","0.811076720362104"
"Nein","2010","Realschule","Bremen","35","0.836573591488836","0.730864496224821","0.942282686752852"
"Nein","2010","Realschule","Nordrhein-Westfalen","725","0.736827064611586","0.709172169878147","0.764481959345024"
"Nein","2010","Realschule","Hessen","252","","",""
"Nein","2010","Realschule","Rheinland-Pfalz,Saarland","200","","",""
"Nein","2010","Realschule","Baden-Wuerttemberg","454","0.607643050443267","0.570753318349381","0.644532782537154"
"Nein","2010","Realschule","Bayern","535","0.646362013383545","0.612852965994","0.679871060773091"
"Nein","2010","Realschule","Saarland","","","",""
"Nein","2010","Realschule","Berlin","186","","",""
"Nein","2010","Realschule","Brandenburg","296","","",""
"Nein","2010","Realschule","Mecklenburg-Vorpommern","213","","",""
"Nein","2010","Realschule","Sachsen","576","0.851283028712478","0.824579223130746","0.877986834294211"
"Nein","2010","Realschule","Sachsen-Anhalt","289","","",""
"Nein","2010","Realschule","Thueringen","329","0.918367089134658","0.890239131677605","0.946495046591712"
"Nein","2010","(Fach-)Abitur","Schleswig-Holstein","66","0.655683824751355","0.558060556580281","0.753307092922429"
"Nein","2010","(Fach-)Abitur","Hamburg","45","0.532056991972629","0.412579458507469","0.651534525437789"
"Nein","2010","(Fach-)Abitur","Niedersachsen","169","","",""
"Nein","2010","(Fach-)Abitur","Bremen","15","","",""
"Nein","2010","(Fach-)Abitur","Nordrhein-Westfalen","535","0.729069217537653","0.697133610193359","0.761004824881947"
"Nein","2010","(Fach-)Abitur","Hessen","164","","",""
"Nein","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","108","","",""
"Nein","2010","(Fach-)Abitur","Baden-Wuerttemberg","228","","",""
"Nein","2010","(Fach-)Abitur","Bayern","230","","",""
"Nein","2010","(Fach-)Abitur","Saarland","","","",""
"Nein","2010","(Fach-)Abitur","Berlin","88","0.849127330763007","0.781623579137086","0.916631082388928"
"Nein","2010","(Fach-)Abitur","Brandenburg","82","0.868202709744421","0.800180600029724","0.936224819459118"
"Nein","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","38","0.933756682972002","0.859420242712366","1.00809312323164"
"Nein","2010","(Fach-)Abitur","Sachsen","108","","",""
"Nein","2010","(Fach-)Abitur","Sachsen-Anhalt","76","0.87372162423174","0.804321892642216","0.943121355821264"
"Nein","2010","(Fach-)Abitur","Thueringen","45","0.769282312797007","0.66086031317981","0.877704312414204"
"Nein","2010","AkademikerIn","Schleswig-Holstein","57","0.477282377294289","0.371717332580547","0.582847422008031"
"Nein","2010","AkademikerIn","Hamburg","51","0.60243873134394","0.488603316854714","0.716274145833166"
"Nein","2010","AkademikerIn","Niedersachsen","163","","",""
"Nein","2010","AkademikerIn","Bremen","26","","",""
"Nein","2010","AkademikerIn","Nordrhein-Westfalen","355","0.610401169554364","0.570713957194958","0.650088381913769"
"Nein","2010","AkademikerIn","Hessen","202","","",""
"Nein","2010","AkademikerIn","Rheinland-Pfalz,Saarland","86","0.808492537794589","0.737193114241548","0.87979196134763"
"Nein","2010","AkademikerIn","Baden-Wuerttemberg","260","","",""
"Nein","2010","AkademikerIn","Bayern","258","","",""
"Nein","2010","AkademikerIn","Saarland","","","",""
"Nein","2010","AkademikerIn","Berlin","209","","",""
"Nein","2010","AkademikerIn","Brandenburg","169","","",""
"Nein","2010","AkademikerIn","Mecklenburg-Vorpommern","89","0.776539869218851","0.69973464298998","0.853345095447722"
"Nein","2010","AkademikerIn","Sachsen","294","","",""
"Nein","2010","AkademikerIn","Sachsen-Anhalt","135","","",""
"Nein","2010","AkademikerIn","Thueringen","144","","",""
"Ja","2011","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Ja","2011","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2011","(noch) kein Abschluss","Niedersachsen","5","0.116897057524617","0.0278395483108898","0.205954566738345"
"Ja","2011","(noch) kein Abschluss","Bremen","","","",""
"Ja","2011","(noch) kein Abschluss","Nordrhein-Westfalen","15","","",""
"Ja","2011","(noch) kein Abschluss","Hessen","3","","",""
"Ja","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2011","(noch) kein Abschluss","Baden-Wuerttemberg","7","0.113655878939056","0.0297748241631711","0.197536933714941"
"Ja","2011","(noch) kein Abschluss","Bayern","14","","",""
"Ja","2011","(noch) kein Abschluss","Saarland","","","",""
"Ja","2011","(noch) kein Abschluss","Berlin","4","0.348767892453964","0.107589380018149","0.589946404889778"
"Ja","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2011","(noch) kein Abschluss","Sachsen","3","","",""
"Ja","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2011","(noch) kein Abschluss","Thueringen","2","","",""
"Ja","2011","Hauptschule","Schleswig-Holstein","43","0.203864929385698","0.150750001952838","0.256979856818557"
"Ja","2011","Hauptschule","Hamburg","14","","",""
"Ja","2011","Hauptschule","Niedersachsen","101","","",""
"Ja","2011","Hauptschule","Bremen","3","","",""
"Ja","2011","Hauptschule","Nordrhein-Westfalen","222","","",""
"Ja","2011","Hauptschule","Hessen","75","0.1580402311312","0.121883495773816","0.194196966488584"
"Ja","2011","Hauptschule","Rheinland-Pfalz,Saarland","79","0.167256615254859","0.135453658214377","0.199059572295341"
"Ja","2011","Hauptschule","Baden-Wuerttemberg","161","","",""
"Ja","2011","Hauptschule","Bayern","236","","",""
"Ja","2011","Hauptschule","Saarland","","","",""
"Ja","2011","Hauptschule","Berlin","16","","",""
"Ja","2011","Hauptschule","Brandenburg","14","","",""
"Ja","2011","Hauptschule","Mecklenburg-Vorpommern","3","","",""
"Ja","2011","Hauptschule","Sachsen","13","","",""
"Ja","2011","Hauptschule","Sachsen-Anhalt","9","0.0405146578451765","0.015089283194741","0.0659400324956121"
"Ja","2011","Hauptschule","Thueringen","14","","",""
"Ja","2011","Realschule","Schleswig-Holstein","40","0.259213325663063","0.192147479297308","0.326279172028818"
"Ja","2011","Realschule","Hamburg","17","","",""
"Ja","2011","Realschule","Niedersachsen","144","","",""
"Ja","2011","Realschule","Bremen","8","0.166329026021228","0.0330785324681795","0.299579519574276"
"Ja","2011","Realschule","Nordrhein-Westfalen","209","","",""
"Ja","2011","Realschule","Hessen","96","0.299575422433036","0.247125112421001","0.35202573244507"
"Ja","2011","Realschule","Rheinland-Pfalz,Saarland","63","0.283192673381344","0.222110121510568","0.344275225252121"
"Ja","2011","Realschule","Baden-Wuerttemberg","167","","",""
"Ja","2011","Realschule","Bayern","210","","",""
"Ja","2011","Realschule","Saarland","","","",""
"Ja","2011","Realschule","Berlin","36","0.150899949979749","0.100136002217281","0.201663897742217"
"Ja","2011","Realschule","Brandenburg","53","0.209517651375781","0.162352474076001","0.256682828675562"
"Ja","2011","Realschule","Mecklenburg-Vorpommern","25","","",""
"Ja","2011","Realschule","Sachsen","87","0.136275115767444","0.107365291332882","0.165184940202006"
"Ja","2011","Realschule","Sachsen-Anhalt","40","0.116999930609572","0.0800703166796232","0.153929544539521"
"Ja","2011","Realschule","Thueringen","39","0.112601374960327","0.0773561672874914","0.147846582633163"
"Ja","2011","(Fach-)Abitur","Schleswig-Holstein","21","","",""
"Ja","2011","(Fach-)Abitur","Hamburg","16","","",""
"Ja","2011","(Fach-)Abitur","Niedersachsen","53","0.283082012982834","0.214960493569384","0.351203532396285"
"Ja","2011","(Fach-)Abitur","Bremen","3","","",""
"Ja","2011","(Fach-)Abitur","Nordrhein-Westfalen","158","","",""
"Ja","2011","(Fach-)Abitur","Hessen","48","0.326606361858641","0.254611564550815","0.398601159166468"
"Ja","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","18","","",""
"Ja","2011","(Fach-)Abitur","Baden-Wuerttemberg","69","0.308967868253321","0.251575493312098","0.366360243194543"
"Ja","2011","(Fach-)Abitur","Bayern","67","0.205110380478742","0.157473777608359","0.252746983349125"
"Ja","2011","(Fach-)Abitur","Saarland","","","",""
"Ja","2011","(Fach-)Abitur","Berlin","21","","",""
"Ja","2011","(Fach-)Abitur","Brandenburg","14","","",""
"Ja","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Ja","2011","(Fach-)Abitur","Sachsen","23","","",""
"Ja","2011","(Fach-)Abitur","Sachsen-Anhalt","9","0.120796963707146","0.0427630680832764","0.198830859331016"
"Ja","2011","(Fach-)Abitur","Thueringen","11","","",""
"Ja","2011","AkademikerIn","Schleswig-Holstein","20","","",""
"Ja","2011","AkademikerIn","Hamburg","15","","",""
"Ja","2011","AkademikerIn","Niedersachsen","68","0.387045885280741","0.317235104138341","0.456856666423142"
"Ja","2011","AkademikerIn","Bremen","5","0.322227353484945","0.131238776007582","0.513215930962308"
"Ja","2011","AkademikerIn","Nordrhein-Westfalen","185","","",""
"Ja","2011","AkademikerIn","Hessen","75","0.306192500002584","0.245008676466982","0.367376323538187"
"Ja","2011","AkademikerIn","Rheinland-Pfalz,Saarland","29","","",""
"Ja","2011","AkademikerIn","Baden-Wuerttemberg","142","","",""
"Ja","2011","AkademikerIn","Bayern","143","","",""
"Ja","2011","AkademikerIn","Saarland","","","",""
"Ja","2011","AkademikerIn","Berlin","75","0.354680689510847","0.291889058775904","0.417472320245791"
"Ja","2011","AkademikerIn","Brandenburg","47","0.213599324814491","0.157219730219776","0.269978919409205"
"Ja","2011","AkademikerIn","Mecklenburg-Vorpommern","27","","",""
"Ja","2011","AkademikerIn","Sachsen","75","0.218824900841817","0.172271721913411","0.265378079770223"
"Ja","2011","AkademikerIn","Sachsen-Anhalt","39","0.224923894347352","0.164429864320506","0.285417924374197"
"Ja","2011","AkademikerIn","Thueringen","42","0.291526002972089","0.221326221592889","0.361725784351289"
"Nein","2011","(noch) kein Abschluss","Schleswig-Holstein","22","","",""
"Nein","2011","(noch) kein Abschluss","Hamburg","4","1","1","1"
"Nein","2011","(noch) kein Abschluss","Niedersachsen","45","0.883102942475383","0.794045433261655","0.97216045168911"
"Nein","2011","(noch) kein Abschluss","Bremen","3","","",""
"Nein","2011","(noch) kein Abschluss","Nordrhein-Westfalen","128","","",""
"Nein","2011","(noch) kein Abschluss","Hessen","40","0.94314209588868","0.87392747390716","1.0123567178702"
"Nein","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","23","","",""
"Nein","2011","(noch) kein Abschluss","Baden-Wuerttemberg","48","0.886344121060944","0.802463066285059","0.970225175836829"
"Nein","2011","(noch) kein Abschluss","Bayern","53","0.881376241091989","0.803951956677645","0.958800525506332"
"Nein","2011","(noch) kein Abschluss","Saarland","","","",""
"Nein","2011","(noch) kein Abschluss","Berlin","11","","",""
"Nein","2011","(noch) kein Abschluss","Brandenburg","16","","",""
"Nein","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","12","","",""
"Nein","2011","(noch) kein Abschluss","Sachsen","8","0.891956253244568","0.708503876004696","1.07540863048444"
"Nein","2011","(noch) kein Abschluss","Sachsen-Anhalt","10","","",""
"Nein","2011","(noch) kein Abschluss","Thueringen","5","0.822578356825546","0.539575376729319","1.10558133692177"
"Nein","2011","Hauptschule","Schleswig-Holstein","178","","",""
"Nein","2011","Hauptschule","Hamburg","57","0.828005444293575","0.740225992778316","0.915784895808835"
"Nein","2011","Hauptschule","Niedersachsen","570","0.871500250164091","0.846179782072781","0.896820718255402"
"Nein","2011","Hauptschule","Bremen","29","","",""
"Nein","2011","Hauptschule","Nordrhein-Westfalen","1232","","",""
"Nein","2011","Hauptschule","Hessen","316","0.8419597688688","0.805803033511416","0.878116504226183"
"Nein","2011","Hauptschule","Rheinland-Pfalz,Saarland","450","0.832743384745141","0.800940427704659","0.864546341785623"
"Nein","2011","Hauptschule","Baden-Wuerttemberg","705","0.806403731729499","0.780088093929779","0.832719369529219"
"Nein","2011","Hauptschule","Bayern","994","0.815026211465244","0.793327376380099","0.83672504655039"
"Nein","2011","Hauptschule","Saarland","","","",""
"Nein","2011","Hauptschule","Berlin","110","","",""
"Nein","2011","Hauptschule","Brandenburg","205","","",""
"Nein","2011","Hauptschule","Mecklenburg-Vorpommern","99","0.976019260325979","0.946329377310579","1.00570914334138"
"Nein","2011","Hauptschule","Sachsen","301","0.974818814341518","0.957489423138773","0.992148205544262"
"Nein","2011","Hauptschule","Sachsen-Anhalt","222","","",""
"Nein","2011","Hauptschule","Thueringen","250","","",""
"Nein","2011","Realschule","Schleswig-Holstein","124","","",""
"Nein","2011","Realschule","Hamburg","47","0.765222486368227","0.661378771685728","0.869066201050726"
"Nein","2011","Realschule","Niedersachsen","360","0.750401620791547","0.71261826003606","0.788184981547034"
"Nein","2011","Realschule","Bremen","22","","",""
"Nein","2011","Realschule","Nordrhein-Westfalen","533","0.7331340952286","0.701307924174617","0.764960266282583"
"Nein","2011","Realschule","Hessen","197","","",""
"Nein","2011","Realschule","Rheinland-Pfalz,Saarland","146","","",""
"Nein","2011","Realschule","Baden-Wuerttemberg","326","0.626864354484706","0.584172522804863","0.66955618616455"
"Nein","2011","Realschule","Bayern","398","0.686853200641959","0.649989217980305","0.723717183303612"
"Nein","2011","Realschule","Saarland","","","",""
"Nein","2011","Realschule","Berlin","155","","",""
"Nein","2011","Realschule","Brandenburg","233","","",""
"Nein","2011","Realschule","Mecklenburg-Vorpommern","171","","",""
"Nein","2011","Realschule","Sachsen","454","0.863724884232556","0.834815059797994","0.892634708667118"
"Nein","2011","Realschule","Sachsen-Anhalt","251","","",""
"Nein","2011","Realschule","Thueringen","270","","",""
"Nein","2011","(Fach-)Abitur","Schleswig-Holstein","57","0.763096308328808","0.668738818235844","0.857453798421772"
"Nein","2011","(Fach-)Abitur","Hamburg","32","0.538274677903965","0.397241499452853","0.679307856355077"
"Nein","2011","(Fach-)Abitur","Niedersachsen","115","","",""
"Nein","2011","(Fach-)Abitur","Bremen","15","","",""
"Nein","2011","(Fach-)Abitur","Nordrhein-Westfalen","388","0.751019434175015","0.714748388005721","0.787290480344309"
"Nein","2011","(Fach-)Abitur","Hessen","115","","",""
"Nein","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","84","0.865420184345853","0.799190683830436","0.93164968486127"
"Nein","2011","(Fach-)Abitur","Baden-Wuerttemberg","180","","",""
"Nein","2011","(Fach-)Abitur","Bayern","209","","",""
"Nein","2011","(Fach-)Abitur","Saarland","","","",""
"Nein","2011","(Fach-)Abitur","Berlin","69","0.795852867352718","0.712577823288483","0.879127911416952"
"Nein","2011","(Fach-)Abitur","Brandenburg","51","0.83751292780579","0.747832725536912","0.927193130074669"
"Nein","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","27","","",""
"Nein","2011","(Fach-)Abitur","Sachsen","87","0.857376897161452","0.792028855519145","0.922724938803758"
"Nein","2011","(Fach-)Abitur","Sachsen-Anhalt","58","0.879203036292854","0.801169140668984","0.957236931916724"
"Nein","2011","(Fach-)Abitur","Thueringen","47","0.771977799658201","0.664002338913627","0.879953260402775"
"Nein","2011","AkademikerIn","Schleswig-Holstein","46","0.484862527916682","0.364290377912329","0.605434677921035"
"Nein","2011","AkademikerIn","Hamburg","37","0.686408000593082","0.560306552251126","0.812509448935039"
"Nein","2011","AkademikerIn","Niedersachsen","119","","",""
"Nein","2011","AkademikerIn","Bremen","18","","",""
"Nein","2011","AkademikerIn","Nordrhein-Westfalen","269","","",""
"Nein","2011","AkademikerIn","Hessen","143","","",""
"Nein","2011","AkademikerIn","Rheinland-Pfalz,Saarland","65","0.823440322364137","0.746359561536068","0.900521083192206"
"Nein","2011","AkademikerIn","Baden-Wuerttemberg","189","","",""
"Nein","2011","AkademikerIn","Bayern","243","","",""
"Nein","2011","AkademikerIn","Saarland","","","",""
"Nein","2011","AkademikerIn","Berlin","148","","",""
"Nein","2011","AkademikerIn","Brandenburg","156","","",""
"Nein","2011","AkademikerIn","Mecklenburg-Vorpommern","90","0.716374089845367","0.634697415475244","0.798050764215491"
"Nein","2011","AkademikerIn","Sachsen","228","","",""
"Nein","2011","AkademikerIn","Sachsen-Anhalt","144","","",""
"Nein","2011","AkademikerIn","Thueringen","119","","",""
"Ja","2012","(noch) kein Abschluss","Schleswig-Holstein","5","0.0370290788284096","-0.0222353124639209","0.09629347012074"
"Ja","2012","(noch) kein Abschluss","Hamburg","1","","",""
"Ja","2012","(noch) kein Abschluss","Niedersachsen","5","0.0807228820949152","0.0224683118544305","0.1389774523354"
"Ja","2012","(noch) kein Abschluss","Bremen","1","","",""
"Ja","2012","(noch) kein Abschluss","Nordrhein-Westfalen","19","","",""
"Ja","2012","(noch) kein Abschluss","Hessen","5","0.0502348518540577","0.00237032447998187","0.0980993792281335"
"Ja","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Ja","2012","(noch) kein Abschluss","Baden-Wuerttemberg","7","0.106235072855833","0.0449142691936538","0.167555876518012"
"Ja","2012","(noch) kein Abschluss","Bayern","9","0.0721631248258999","0.0204017319703436","0.123924517681456"
"Ja","2012","(noch) kein Abschluss","Saarland","","","",""
"Ja","2012","(noch) kein Abschluss","Berlin","5","0.243992838173975","0.0876778628692163","0.400307813478733"
"Ja","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen","2","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Ja","2012","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2012","Hauptschule","Schleswig-Holstein","44","0.13299868351216","0.0951979007050762","0.170799466319243"
"Ja","2012","Hauptschule","Hamburg","18","","",""
"Ja","2012","Hauptschule","Niedersachsen","121","","",""
"Ja","2012","Hauptschule","Bremen","5","0.078355582960378","0.00386870696214754","0.152842458958609"
"Ja","2012","Hauptschule","Nordrhein-Westfalen","238","","",""
"Ja","2012","Hauptschule","Hessen","88","0.158477176131079","0.126009869090532","0.190944483171627"
"Ja","2012","Hauptschule","Rheinland-Pfalz,Saarland","103","","",""
"Ja","2012","Hauptschule","Baden-Wuerttemberg","199","","",""
"Ja","2012","Hauptschule","Bayern","360","0.209304452722062","0.189276925159951","0.229331980284172"
"Ja","2012","Hauptschule","Saarland","","","",""
"Ja","2012","Hauptschule","Berlin","27","","",""
"Ja","2012","Hauptschule","Brandenburg","21","","",""
"Ja","2012","Hauptschule","Mecklenburg-Vorpommern","7","0.0489822726572367","0.0120227617791928","0.0859417835352806"
"Ja","2012","Hauptschule","Sachsen","24","","",""
"Ja","2012","Hauptschule","Sachsen-Anhalt","10","","",""
"Ja","2012","Hauptschule","Thueringen","14","","",""
"Ja","2012","Realschule","Schleswig-Holstein","66","0.26786605958497","0.213511983800951","0.32222013536899"
"Ja","2012","Realschule","Hamburg","26","","",""
"Ja","2012","Realschule","Niedersachsen","204","","",""
"Ja","2012","Realschule","Bremen","12","","",""
"Ja","2012","Realschule","Nordrhein-Westfalen","267","","",""
"Ja","2012","Realschule","Hessen","125","","",""
"Ja","2012","Realschule","Rheinland-Pfalz,Saarland","84","0.284143526348344","0.232325190928216","0.335961861768472"
"Ja","2012","Realschule","Baden-Wuerttemberg","259","","",""
"Ja","2012","Realschule","Bayern","352","0.359253708949412","0.329276291029017","0.389231126869806"
"Ja","2012","Realschule","Saarland","","","",""
"Ja","2012","Realschule","Berlin","45","0.135512853896098","0.0929146030607593","0.178111104731437"
"Ja","2012","Realschule","Brandenburg","70","0.195676824913767","0.15599720838676","0.235356441440773"
"Ja","2012","Realschule","Mecklenburg-Vorpommern","36","0.12024257662785","0.0808596440089083","0.159625509246793"
"Ja","2012","Realschule","Sachsen","134","","",""
"Ja","2012","Realschule","Sachsen-Anhalt","51","0.134816059561343","0.100964026861953","0.168668092260733"
"Ja","2012","Realschule","Thueringen","42","0.092449329364509","0.0641339497754509","0.120764708953567"
"Ja","2012","(Fach-)Abitur","Schleswig-Holstein","32","0.238421142018351","0.164311271910705","0.312531012125996"
"Ja","2012","(Fach-)Abitur","Hamburg","25","","",""
"Ja","2012","(Fach-)Abitur","Niedersachsen","76","0.298688629669936","0.243995001184375","0.353382258155498"
"Ja","2012","(Fach-)Abitur","Bremen","5","0.17668863693581","0.0208157647733447","0.332561509098275"
"Ja","2012","(Fach-)Abitur","Nordrhein-Westfalen","250","","",""
"Ja","2012","(Fach-)Abitur","Hessen","67","0.214712608048528","0.163504031910812","0.265921184186244"
"Ja","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","44","0.256387143644511","0.191133399704266","0.321640887584757"
"Ja","2012","(Fach-)Abitur","Baden-Wuerttemberg","109","","",""
"Ja","2012","(Fach-)Abitur","Bayern","106","","",""
"Ja","2012","(Fach-)Abitur","Saarland","","","",""
"Ja","2012","(Fach-)Abitur","Berlin","29","","",""
"Ja","2012","(Fach-)Abitur","Brandenburg","18","","",""
"Ja","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","10","","",""
"Ja","2012","(Fach-)Abitur","Sachsen","34","0.212609896890882","0.147777946068888","0.277441847712876"
"Ja","2012","(Fach-)Abitur","Sachsen-Anhalt","15","","",""
"Ja","2012","(Fach-)Abitur","Thueringen","19","","",""
