year,bula_h,pgisced97,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.67983,193,301,0.62704,0.73263
2006,Bavaria,No answer / don't know,No,0.94023,32,32,0.85678,1.02368
2006,Bavaria,Lower Secondary Level,No,0.93170,310,310,0.90358,0.95983
2006,Bavaria,Upper Secondary Level,Yes,0.21056,321,1444,0.18952,0.23160
2006,Bavaria,Upper Secondary Level,No,0.78944,1123,1444,0.76840,0.81048
2006,Bavaria,Post-secondary Non-tertiary Level,Yes,0.23709,34,131,0.16398,0.31020
2006,Bavaria,Post-secondary Non-tertiary Level,No,0.76291,97,131,0.68980,0.83602
2006,Bavaria,First Stage of Tertiary Education,Yes,0.20151,42,195,0.14506,0.25796
2006,Bavaria,First Stage of Tertiary Education,No,0.79849,153,195,0.74204,0.85494
2006,Bavaria,Second Stage of Tertiary Education,Yes,0.27903,95,341,0.23135,0.32671
2006,Bavaria,Second Stage of Tertiary Education,No,0.72097,246,341,0.67329,0.76865
2006,Berlin,Lower Secondary Level,No,0.99086,55,55,0.96549,1.01624
2006,Berlin,Upper Secondary Level,No,0.91827,256,256,0.88465,0.95190
2006,Berlin,Post-secondary Non-tertiary Level,No,0.97883,34,34,0.92971,1.02795
2006,Berlin,First Stage of Tertiary Education,No,0.90381,44,44,0.81568,0.99194
2006,Berlin,Second Stage of Tertiary Education,No,0.79286,159,159,0.72967,0.85605
2006,Brandenburg,Lower Secondary Level,No,0.93487,68,68,0.87578,0.99396
2006,Brandenburg,Upper Secondary Level,Yes,0.10684,40,443,0.07804,0.13564
2006,Brandenburg,Upper Secondary Level,No,0.89316,403,443,0.86436,0.92196
2006,Brandenburg,First Stage of Tertiary Education,No,0.77176,58,58,0.66281,0.88072
2006,Brandenburg,Second Stage of Tertiary Education,No,0.89435,198,198,0.85143,0.93728
2006,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.96797,39,39,0.91198,1.02396
2006,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.96377,258,258,0.94093,0.98662
2006,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.92906,33,33,0.84011,1.01801
2006,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.88679,98,98,0.82373,0.94984
2006,Saxony,Lower Secondary Level,No,0.98142,97,97,0.95441,1.00843
2006,Saxony,Upper Secondary Level,Yes,0.08845,69,820,0.06901,0.10790
2006,Saxony,Upper Secondary Level,No,0.91155,751,820,0.89210,0.93099
2006,Saxony,Post-secondary Non-tertiary Level,No,0.85590,41,41,0.74707,0.96474
2006,Saxony,First Stage of Tertiary Education,No,0.93622,116,116,0.89156,0.98088
2006,Saxony,Second Stage of Tertiary Education,Yes,0.13005,49,325,0.09342,0.16667
2006,Saxony,Second Stage of Tertiary Education,No,0.86995,276,325,0.83333,0.90658
2006,Saxony-Anhalt,Lower Secondary Level,No,0.99359,60,60,0.97324,1.01395
2006,Saxony-Anhalt,Upper Secondary Level,No,0.95952,427,427,0.94081,0.97824
2006,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.81323,31,31,0.67377,0.95269
2006,Saxony-Anhalt,First Stage of Tertiary Education,No,0.95566,72,72,0.90778,1.00354
2006,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.85609,168,168,0.80286,0.90933
2006,Thuringa,Lower Secondary Level,No,0.97798,58,58,0.93988,1.01608
2006,Thuringa,Upper Secondary Level,Yes,0.04537,37,545,0.02788,0.06286
2006,Thuringa,Upper Secondary Level,No,0.95463,508,545,0.93714,0.97212
2006,Thuringa,First Stage of Tertiary Education,No,0.91448,53,53,0.83847,0.99049
2006,Thuringa,Second Stage of Tertiary Education,No,0.86811,134,134,0.81060,0.92561
2007,Schleswig-Holstein,Lower Secondary Level,No,0.89397,54,54,0.81109,0.97686
2007,Schleswig-Holstein,Upper Secondary Level,Yes,0.11760,40,300,0.08108,0.15411
2007,Schleswig-Holstein,Upper Secondary Level,No,0.88240,260,300,0.84589,0.91892
2007,Schleswig-Holstein,First Stage of Tertiary Education,No,0.92354,38,38,0.83791,1.00916
2007,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.71546,47,47,0.58507,0.84585
2007,Hamburg,Upper Secondary Level,No,0.87519,99,99,0.80975,0.94063
2007,Hamburg,Second Stage of Tertiary Education,No,0.76097,37,37,0.62164,0.90029
2007,Lower Saxony,Lower Secondary Level,No,0.95114,198,198,0.92103,0.98124
2007,Lower Saxony,Upper Secondary Level,Yes,0.17774,153,858,0.15214,0.20333
2007,Lower Saxony,Upper Secondary Level,No,0.82226,705,858,0.79667,0.84786
2007,Lower Saxony,Post-secondary Non-tertiary Level,No,0.75823,80,80,0.66381,0.85264
2007,Lower Saxony,First Stage of Tertiary Education,No,0.83520,82,82,0.75440,0.91600
2007,Lower Saxony,Second Stage of Tertiary Education,Yes,0.27973,47,178,0.21360,0.34586
2007,Lower Saxony,Second Stage of Tertiary Education,No,0.72027,131,178,0.65414,0.78640
2007,Bremen,Upper Secondary Level,No,0.85303,53,53,0.75679,0.94927
2007,North Rhine-Westphalia,No answer / don't know,No,0.92727,60,60,0.86100,0.99353
2007,North Rhine-Westphalia,Pre-primary Level,No,0.93876,47,47,0.86947,1.00805
2007,North Rhine-Westphalia,Primary Level,No,0.95752,66,66,0.90850,1.00655
2007,North Rhine-Westphalia,Lower Secondary Level,No,0.93179,462,462,0.90878,0.95480
2007,North Rhine-Westphalia,Upper Secondary Level,Yes,0.16983,340,1796,0.15246,0.18720
2007,North Rhine-Westphalia,Upper Secondary Level,No,0.83017,1456,1796,0.81280,0.84754
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.28344,90,287,0.23121,0.33567
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.71656,197,287,0.66433,0.76879
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.29627,66,229,0.23700,0.35554
2007,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.70373,163,229,0.64446,0.76300
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.33360,171,455,0.29023,0.37697
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.66640,284,455,0.62303,0.70977
2007,Hesse,Lower Secondary Level,No,0.95594,130,130,0.92052,0.99136
2007,Hesse,Upper Secondary Level,Yes,0.14948,113,584,0.12054,0.17843
2007,Hesse,Upper Secondary Level,No,0.85052,471,584,0.82157,0.87946
2007,Hesse,Post-secondary Non-tertiary Level,No,0.71757,63,63,0.60551,0.82963
2007,Hesse,First Stage of Tertiary Education,No,0.83950,54,54,0.74068,0.93833
2007,Hesse,Second Stage of Tertiary Education,Yes,0.24260,54,182,0.18016,0.30505
2007,Hesse,Second Stage of Tertiary Education,No,0.75740,128,182,0.69495,0.81984
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.94744,161,161,0.91287,0.98202
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.15403,84,540,0.12355,0.18450
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.84597,456,540,0.81550,0.87645
2007,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.79454,41,41,0.66932,0.91975
2007,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.83920,64,64,0.74849,0.92991
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.85768,72,72,0.77641,0.93895
2007,Baden-Wuerttemberg,No answer / don't know,No,0.95452,42,42,0.89075,1.01830
2007,Baden-Wuerttemberg,Pre-primary Level,No,0.98087,42,42,0.93895,1.02280
2007,Baden-Wuerttemberg,Lower Secondary Level,No,0.93714,306,306,0.90990,0.96438
2007,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.18783,206,1058,0.16429,0.21138
2007,Baden-Wuerttemberg,Upper Secondary Level,No,0.81217,852,1058,0.78862,0.83571
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.78230,98,98,0.70018,0.86443
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.31793,43,154,0.24415,0.39172
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.68207,111,154,0.60828,0.75585
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.34047,117,288,0.28564,0.39529
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.65953,171,288,0.60471,0.71436
2007,Bavaria,No answer / don't know,No,0.83519,31,31,0.70243,0.96796
2007,Bavaria,Lower Secondary Level,No,0.92279,278,278,0.89136,0.95422
2007,Bavaria,Upper Secondary Level,Yes,0.21528,303,1364,0.19346,0.23710
2007,Bavaria,Upper Secondary Level,No,0.78472,1061,1364,0.76290,0.80654
2007,Bavaria,Post-secondary Non-tertiary Level,Yes,0.26575,34,128,0.18892,0.34257
2007,Bavaria,Post-secondary Non-tertiary Level,No,0.73425,94,128,0.65743,0.81108
2007,Bavaria,First Stage of Tertiary Education,Yes,0.23310,45,194,0.17345,0.29275
2007,Bavaria,First Stage of Tertiary Education,No,0.76690,149,194,0.70725,0.82655
2007,Bavaria,Second Stage of Tertiary Education,Yes,0.28700,92,324,0.23767,0.33633
2007,Bavaria,Second Stage of Tertiary Education,No,0.71300,232,324,0.66367,0.76233
2007,Berlin,Lower Secondary Level,No,0.97839,53,53,0.93887,1.01791
2007,Berlin,Upper Secondary Level,No,0.91595,238,238,0.88063,0.95128
2007,Berlin,First Stage of Tertiary Education,No,0.89709,42,42,0.80408,0.99009
2007,Berlin,Second Stage of Tertiary Education,Yes,0.20468,39,193,0.14761,0.26175
2007,Berlin,Second Stage of Tertiary Education,No,0.79532,154,193,0.73825,0.85239
2007,Brandenburg,Lower Secondary Level,No,0.98239,59,59,0.94854,1.01624
2007,Brandenburg,Upper Secondary Level,Yes,0.10393,41,405,0.07417,0.13369
2007,Brandenburg,Upper Secondary Level,No,0.89607,364,405,0.86631,0.92583
2007,Brandenburg,First Stage of Tertiary Education,No,0.79231,51,51,0.67986,0.90475
2007,Brandenburg,Second Stage of Tertiary Education,Yes,0.17182,36,208,0.12043,0.22321
2007,Brandenburg,Second Stage of Tertiary Education,No,0.82818,172,208,0.77679,0.87957
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.96971,234,234,0.94770,0.99171
2007,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.91956,31,31,0.82224,1.01688
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.85975,90,90,0.78760,0.93189
2007,Saxony,Lower Secondary Level,No,0.97350,87,87,0.93955,1.00745
2007,Saxony,Upper Secondary Level,Yes,0.09412,78,770,0.07348,0.11475
2007,Saxony,Upper Secondary Level,No,0.90588,692,770,0.88525,0.92652
2007,Saxony,Post-secondary Non-tertiary Level,No,0.83787,41,41,0.72364,0.95209
2007,Saxony,First Stage of Tertiary Education,No,0.89067,107,107,0.83126,0.95007
2007,Saxony,Second Stage of Tertiary Education,Yes,0.15974,58,320,0.11953,0.19994
2007,Saxony,Second Stage of Tertiary Education,No,0.84026,262,320,0.80006,0.88047
2007,Saxony-Anhalt,Lower Secondary Level,No,0.99038,52,52,0.96359,1.01717
2007,Saxony-Anhalt,Upper Secondary Level,No,0.95801,393,393,0.93815,0.97786
2007,Saxony-Anhalt,First Stage of Tertiary Education,No,0.95244,67,67,0.90109,1.00379
2007,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.83827,159,159,0.78086,0.89568
2007,Thuringa,Lower Secondary Level,No,0.99900,60,60,0.99092,1.00707
2007,Thuringa,Upper Secondary Level,Yes,0.04675,35,523,0.02864,0.06487
2007,Thuringa,Upper Secondary Level,No,0.95325,488,523,0.93513,0.97136
2007,Thuringa,First Stage of Tertiary Education,No,0.90080,46,46,0.81346,0.98814
2007,Thuringa,Second Stage of Tertiary Education,Yes,0.22150,31,154,0.15570,0.28730
2007,Thuringa,Second Stage of Tertiary Education,No,0.77850,123,154,0.71270,0.84430
2008,Schleswig-Holstein,Lower Secondary Level,No,0.88748,51,51,0.79988,0.97507
2008,Schleswig-Holstein,Upper Secondary Level,Yes,0.16153,49,268,0.11739,0.20568
2008,Schleswig-Holstein,Upper Secondary Level,No,0.83847,219,268,0.79432,0.88261
2008,Schleswig-Holstein,First Stage of Tertiary Education,No,0.89816,36,36,0.79797,0.99836
2008,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.59959,36,36,0.43726,0.76192
2008,Hamburg,Upper Secondary Level,No,0.76584,81,81,0.67305,0.85864
2008,Hamburg,Second Stage of Tertiary Education,No,0.60972,36,36,0.44811,0.77134
2008,Lower Saxony,Lower Secondary Level,No,0.93320,179,179,0.89652,0.96988
2008,Lower Saxony,Upper Secondary Level,Yes,0.19432,180,836,0.16748,0.22116
2008,Lower Saxony,Upper Secondary Level,No,0.80568,656,836,0.77884,0.83252
2008,Lower Saxony,Post-secondary Non-tertiary Level,No,0.64425,72,72,0.53289,0.75561
2008,Lower Saxony,First Stage of Tertiary Education,No,0.78466,71,71,0.68836,0.88095
2008,Lower Saxony,Second Stage of Tertiary Education,Yes,0.29429,53,175,0.22657,0.36200
2008,Lower Saxony,Second Stage of Tertiary Education,No,0.70571,122,175,0.63800,0.77343
2008,Bremen,Upper Secondary Level,No,0.77714,47,47,0.65687,0.89740
2008,North Rhine-Westphalia,No answer / don't know,No,0.91558,63,63,0.84637,0.98478
2008,North Rhine-Westphalia,Pre-primary Level,No,0.92552,44,44,0.84705,1.00400
2008,North Rhine-Westphalia,Primary Level,No,0.91199,57,57,0.83779,0.98619
2008,North Rhine-Westphalia,Lower Secondary Level,Yes,0.07427,33,449,0.04999,0.09855
2008,North Rhine-Westphalia,Lower Secondary Level,No,0.92573,416,449,0.90145,0.95001
2008,North Rhine-Westphalia,Upper Secondary Level,Yes,0.17926,344,1710,0.16108,0.19745
2008,North Rhine-Westphalia,Upper Secondary Level,No,0.82074,1366,1710,0.80255,0.83892
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.28303,90,263,0.22848,0.33757
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.71697,173,263,0.66243,0.77152
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.31293,62,212,0.25036,0.37550
2008,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.68707,150,212,0.62450,0.74964
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.39791,171,427,0.35143,0.44439
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.60209,256,427,0.55561,0.64857
2008,Hesse,Lower Secondary Level,No,0.93004,118,118,0.88382,0.97626
2008,Hesse,Upper Secondary Level,Yes,0.16349,105,557,0.13275,0.19423
2008,Hesse,Upper Secondary Level,No,0.83651,452,557,0.80577,0.86725
2008,Hesse,Post-secondary Non-tertiary Level,Yes,0.35518,32,82,0.25096,0.45940
2008,Hesse,Post-secondary Non-tertiary Level,No,0.64482,50,82,0.54060,0.74904
2008,Hesse,First Stage of Tertiary Education,No,0.85790,50,50,0.76014,0.95566
2008,Hesse,Second Stage of Tertiary Education,Yes,0.25644,60,186,0.19352,0.31937
2008,Hesse,Second Stage of Tertiary Education,No,0.74356,126,186,0.68063,0.80648
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.97396,155,155,0.94881,0.99911
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.14602,81,498,0.11497,0.17706
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.85398,417,498,0.82294,0.88503
2008,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.83424,44,44,0.72309,0.94539
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.82692,56,56,0.72693,0.92690
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.75471,61,61,0.64584,0.86358
2008,Baden-Wuerttemberg,No answer / don't know,No,0.94786,45,45,0.88217,1.01355
2008,Baden-Wuerttemberg,Pre-primary Level,No,0.98493,40,40,0.94670,1.02317
2008,Baden-Wuerttemberg,Lower Secondary Level,No,0.87273,265,265,0.83253,0.91294
2008,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.23632,247,1030,0.21036,0.26228
2008,Baden-Wuerttemberg,Upper Secondary Level,No,0.76368,783,1030,0.73772,0.78964
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.81293,96,96,0.73451,0.89135
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.35057,46,142,0.27182,0.42933
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.64943,96,142,0.57067,0.72818
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.39448,123,280,0.33713,0.45183
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.60552,157,280,0.54817,0.66287
2008,Bavaria,No answer / don't know,No,0.94116,33,33,0.85963,1.02270
2008,Bavaria,Pre-primary Level,No,0.93493,31,31,0.84667,1.02319
2008,Bavaria,Lower Secondary Level,No,0.90072,259,259,0.86423,0.93721
2008,Bavaria,Upper Secondary Level,Yes,0.25437,319,1277,0.23048,0.27827
2008,Bavaria,Upper Secondary Level,No,0.74563,958,1277,0.72173,0.76952
2008,Bavaria,Post-secondary Non-tertiary Level,Yes,0.29173,38,115,0.20829,0.37517
2008,Bavaria,Post-secondary Non-tertiary Level,No,0.70827,77,115,0.62483,0.79171
2008,Bavaria,First Stage of Tertiary Education,Yes,0.24562,44,176,0.18184,0.30940
2008,Bavaria,First Stage of Tertiary Education,No,0.75438,132,176,0.69060,0.81816
2008,Bavaria,Second Stage of Tertiary Education,Yes,0.36820,109,316,0.31494,0.42146
2008,Bavaria,Second Stage of Tertiary Education,No,0.63180,207,316,0.57854,0.68506
2008,Berlin,Lower Secondary Level,No,0.94775,46,46,0.88272,1.01277
2008,Berlin,Upper Secondary Level,Yes,0.13291,42,255,0.09116,0.17465
2008,Berlin,Upper Secondary Level,No,0.86709,213,255,0.82535,0.90884
2008,Berlin,First Stage of Tertiary Education,No,0.85661,36,36,0.74050,0.97272
2008,Berlin,Second Stage of Tertiary Education,Yes,0.24030,45,189,0.17922,0.30138
2008,Berlin,Second Stage of Tertiary Education,No,0.75970,144,189,0.69862,0.82078
2008,Brandenburg,Lower Secondary Level,No,0.96976,57,57,0.92492,1.01461
2008,Brandenburg,Upper Secondary Level,Yes,0.10678,44,388,0.07601,0.13755
2008,Brandenburg,Upper Secondary Level,No,0.89322,344,388,0.86245,0.92399
2008,Brandenburg,First Stage of Tertiary Education,No,0.84983,53,53,0.75274,0.94693
2008,Brandenburg,Second Stage of Tertiary Education,Yes,0.17473,35,202,0.12223,0.22722
2008,Brandenburg,Second Stage of Tertiary Education,No,0.82527,167,202,0.77278,0.87777
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.91961,215,215,0.88319,0.95604
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.83290,88,88,0.75450,0.91129
2008,Saxony,Lower Secondary Level,No,0.85240,68,68,0.76746,0.93733
2008,Saxony,Upper Secondary Level,Yes,0.09971,82,731,0.07798,0.12145
2008,Saxony,Upper Secondary Level,No,0.90029,649,731,0.87855,0.92202
2008,Saxony,Post-secondary Non-tertiary Level,No,0.76919,38,38,0.63342,0.90496
2008,Saxony,First Stage of Tertiary Education,No,0.91793,99,99,0.86358,0.97227
2008,Saxony,Second Stage of Tertiary Education,Yes,0.18524,65,314,0.14220,0.22828
2008,Saxony,Second Stage of Tertiary Education,No,0.81476,249,314,0.77172,0.85780
2008,Saxony-Anhalt,Upper Secondary Level,Yes,0.07981,37,412,0.05361,0.10601
2008,Saxony-Anhalt,Upper Secondary Level,No,0.92019,375,412,0.89399,0.94639
2008,Saxony-Anhalt,First Stage of Tertiary Education,No,0.93504,57,57,0.87048,0.99959
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.19839,36,173,0.13879,0.25798
2008,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.80161,137,173,0.74202,0.86121
2008,Thuringa,Lower Secondary Level,No,0.95653,59,59,0.90405,1.00901
2008,Thuringa,Upper Secondary Level,Yes,0.06206,39,491,0.04070,0.08343
2008,Thuringa,Upper Secondary Level,No,0.93794,452,491,0.91657,0.95930
2008,Thuringa,First Stage of Tertiary Education,No,0.91334,47,47,0.83204,0.99464
2008,Thuringa,Second Stage of Tertiary Education,No,0.79236,127,127,0.72154,0.86319
2010,Schleswig-Holstein,Lower Secondary Level,No,0.92737,71,71,0.86657,0.98817
2010,Schleswig-Holstein,Upper Secondary Level,Yes,0.22097,71,333,0.17634,0.26560
2010,Schleswig-Holstein,Upper Secondary Level,No,0.77903,262,333,0.73440,0.82366
2010,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.54824,41,41,0.39401,0.70247
2010,Schleswig-Holstein,First Stage of Tertiary Education,No,0.90111,36,36,0.80222,1.00001
2010,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.47947,57,57,0.34863,0.61032
2010,Hamburg,Upper Secondary Level,Yes,0.24324,39,153,0.17504,0.31145
2010,Hamburg,Upper Secondary Level,No,0.75676,114,153,0.68855,0.82496
2010,Hamburg,Second Stage of Tertiary Education,No,0.60255,51,51,0.46690,0.73819
2010,Lower Saxony,Pre-primary Level,No,0.91106,40,40,0.82172,1.00040
2010,Lower Saxony,Lower Secondary Level,No,0.96143,237,237,0.93686,0.98600
2010,Lower Saxony,Upper Secondary Level,Yes,0.18649,207,1023,0.16261,0.21037
2010,Lower Saxony,Upper Secondary Level,No,0.81351,816,1023,0.78963,0.83739
2010,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.33645,50,150,0.26059,0.41232
2010,Lower Saxony,Post-secondary Non-tertiary Level,No,0.66355,100,150,0.58768,0.73941
2010,Lower Saxony,First Stage of Tertiary Education,Yes,0.27083,35,116,0.18961,0.35205
2010,Lower Saxony,First Stage of Tertiary Education,No,0.72917,81,116,0.64795,0.81039
2010,Lower Saxony,Second Stage of Tertiary Education,Yes,0.28504,71,234,0.22707,0.34300
2010,Lower Saxony,Second Stage of Tertiary Education,No,0.71496,163,234,0.65700,0.77293
2010,Bremen,Upper Secondary Level,No,0.86538,58,58,0.77677,0.95399
2010,North Rhine-Westphalia,No answer / don't know,No,0.94567,71,71,0.89256,0.99877
2010,North Rhine-Westphalia,Pre-primary Level,No,0.86798,77,77,0.79188,0.94409
2010,North Rhine-Westphalia,Primary Level,No,0.96059,112,112,0.92440,0.99679
2010,North Rhine-Westphalia,Lower Secondary Level,Yes,0.07241,40,612,0.05186,0.09296
2010,North Rhine-Westphalia,Lower Secondary Level,No,0.92759,572,612,0.90704,0.94814
2010,North Rhine-Westphalia,Upper Secondary Level,Yes,0.19048,389,2062,0.17352,0.20743
2010,North Rhine-Westphalia,Upper Secondary Level,No,0.80952,1673,2062,0.79257,0.82648
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.34019,143,450,0.29636,0.38401
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.65981,307,450,0.61599,0.70364
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.27332,79,239,0.21670,0.32994
2010,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.72668,160,239,0.67006,0.78330
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.38390,225,580,0.34428,0.42351
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.61610,355,580,0.57649,0.65572
2010,Hesse,Lower Secondary Level,No,0.89982,142,142,0.85027,0.94938
2010,Hesse,Upper Secondary Level,Yes,0.18227,149,654,0.15265,0.21188
2010,Hesse,Upper Secondary Level,No,0.81773,505,654,0.78812,0.84735
2010,Hesse,Post-secondary Non-tertiary Level,Yes,0.33786,40,130,0.25624,0.41949
2010,Hesse,Post-secondary Non-tertiary Level,No,0.66214,90,130,0.58051,0.74376
2010,Hesse,First Stage of Tertiary Education,No,0.86032,54,54,0.76699,0.95365
2010,Hesse,Second Stage of Tertiary Education,Yes,0.34169,92,294,0.28738,0.39600
2010,Hesse,Second Stage of Tertiary Education,No,0.65831,202,294,0.60400,0.71262
2010,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.95622,184,184,0.92658,0.98587
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.18321,126,597,0.15215,0.21427
2010,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.81679,471,597,0.78573,0.84785
2010,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.84849,64,64,0.75995,0.93703
2010,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.70510,50,50,0.57742,0.83278
2010,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.19266,31,117,0.12089,0.26443
2010,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.80734,86,117,0.73557,0.87911
2010,Baden-Wuerttemberg,No answer / don't know,No,0.96589,33,33,0.90300,1.02878
2010,Baden-Wuerttemberg,Primary Level,No,0.96509,40,40,0.90748,1.02270
2010,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.15572,34,329,0.11648,0.19496
2010,Baden-Wuerttemberg,Lower Secondary Level,No,0.84428,295,329,0.80504,0.88352
2010,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.24494,308,1237,0.22096,0.26892
2010,Baden-Wuerttemberg,Upper Secondary Level,No,0.75506,929,1237,0.73108,0.77904
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.31429,52,176,0.24551,0.38307
2010,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.68571,124,176,0.61693,0.75449
2010,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.33405,57,171,0.26314,0.40495
2010,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.66595,114,171,0.59505,0.73686
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.39005,172,432,0.34400,0.43610
2010,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.60995,260,432,0.56390,0.65600
2010,Bavaria,No answer / don't know,No,0.97353,38,38,0.92180,1.02526
2010,Bavaria,Pre-primary Level,No,0.92849,44,44,0.85146,1.00551
2010,Bavaria,Primary Level,No,0.96765,32,32,0.90537,1.02993
2010,Bavaria,Lower Secondary Level,Yes,0.13137,38,341,0.09546,0.16728
2010,Bavaria,Lower Secondary Level,No,0.86863,303,341,0.83272,0.90454
2010,Bavaria,Upper Secondary Level,Yes,0.25480,429,1722,0.23422,0.27539
2010,Bavaria,Upper Secondary Level,No,0.74520,1293,1722,0.72461,0.76578
2010,Bavaria,Post-secondary Non-tertiary Level,Yes,0.30916,64,196,0.24429,0.37402
2010,Bavaria,Post-secondary Non-tertiary Level,No,0.69084,132,196,0.62598,0.75571
2010,Bavaria,First Stage of Tertiary Education,Yes,0.30210,65,227,0.24224,0.36197
2010,Bavaria,First Stage of Tertiary Education,No,0.69790,162,227,0.63803,0.75776
2010,Bavaria,Second Stage of Tertiary Education,Yes,0.41798,168,426,0.37109,0.46487
2010,Bavaria,Second Stage of Tertiary Education,No,0.58202,258,426,0.53513,0.62891
2010,Berlin,Lower Secondary Level,No,0.96599,66,66,0.92193,1.01005
2010,Berlin,Upper Secondary Level,Yes,0.14481,48,309,0.10551,0.18411
2010,Berlin,Upper Secondary Level,No,0.85519,261,309,0.81589,0.89449
2010,Berlin,Post-secondary Non-tertiary Level,No,0.74161,39,39,0.60242,0.88079
2010,Berlin,First Stage of Tertiary Education,No,0.87046,38,38,0.76226,0.97866
