"plb0037_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Unbefristet","2012","Realschule","4","1103","0.893437634727348","0.876277474438887","0.910597795015808"
"Unbefristet","2012","Realschule","5 Einkommensstärkstes Quintil","847","0.936769785370627","0.920922212499586","0.952617358241669"
"Unbefristet","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","110","0.514739187314817","0.445987826462507","0.583490548167127"
"Unbefristet","2012","(Fach-)Abitur","2","268","0.704694064310064","0.657173361512111","0.752214767108016"
"Unbefristet","2012","(Fach-)Abitur","3","356","0.780845742181162","0.74228063559871","0.819410848763615"
"Unbefristet","2012","(Fach-)Abitur","4","476","0.822042752344707","0.790533005218946","0.853552499470468"
"Unbefristet","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","446","0.84791758657654","0.816751711726032","0.879083461427049"
"Unbefristet","2012","AkademikerIn","1 Einkommensschwächstes Quintil","64","0.592895954490991","0.493045839509774","0.692746069472208"
"Unbefristet","2012","AkademikerIn","2","195","0.72026240739327","0.666116340152687","0.774408474633853"
"Unbefristet","2012","AkademikerIn","3","367","0.803614290594385","0.766410276324516","0.840818304864254"
"Unbefristet","2012","AkademikerIn","4","789","0.827378750236097","0.802864872718733","0.851892627753462"
"Unbefristet","2012","AkademikerIn","5 Einkommensstärkstes Quintil","1721","0.901116398928883","0.887608610256004","0.914624187601762"
"Befristet","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","18","","",""
"Befristet","2012","(noch) kein Abschluss","2","23","","",""
"Befristet","2012","(noch) kein Abschluss","3","7","","",""
"Befristet","2012","(noch) kein Abschluss","4","5","","",""
"Befristet","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Befristet","2012","Hauptschule","1 Einkommensschwächstes Quintil","163","0.275963862015651","0.237836447291964","0.314091276739338"
"Befristet","2012","Hauptschule","2","117","0.121949402282567","0.100758474880697","0.143140329684437"
"Befristet","2012","Hauptschule","3","106","0.107403691683153","0.0858942714313342","0.128913111934972"
"Befristet","2012","Hauptschule","4","68","0.0923504530333256","0.0716851855583322","0.113015720508319"
"Befristet","2012","Hauptschule","5 Einkommensstärkstes Quintil","33","0.0672905436486531","0.0432452396560993","0.0913358476412069"
"Befristet","2012","Realschule","1 Einkommensschwächstes Quintil","128","0.310511016971171","0.268900466744176","0.352121567198166"
"Befristet","2012","Realschule","2","186","0.183885762658245","0.160888064380942","0.206883460935548"
"Befristet","2012","Realschule","3","172","0.173944812565655","0.151833659436117","0.196055965695193"
"Befristet","2012","Realschule","4","139","0.106562365272652","0.0894022049841917","0.123722525561113"
"Befristet","2012","Realschule","5 Einkommensstärkstes Quintil","59","0.0632302146293726","0.0473826417583313","0.079077787500414"
"Befristet","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","93","0.485260812685183","0.416509451832873","0.554012173537493"
"Befristet","2012","(Fach-)Abitur","2","86","0.295305935689936","0.247785232891984","0.342826638487889"
"Befristet","2012","(Fach-)Abitur","3","86","0.219154257818838","0.180589151236385","0.25771936440129"
"Befristet","2012","(Fach-)Abitur","4","90","0.177957247655293","0.146447500529532","0.209466994781054"
"Befristet","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","64","0.15208241342346","0.120916538572951","0.183248288273968"
"Befristet","2012","AkademikerIn","1 Einkommensschwächstes Quintil","29","","",""
"Befristet","2012","AkademikerIn","2","69","0.27973759260673","0.225591525366147","0.333883659847313"
"Befristet","2012","AkademikerIn","3","71","0.196385709405615","0.159181695135745","0.233589723675484"
"Befristet","2012","AkademikerIn","4","124","0.172621249763903","0.148107372246538","0.197135127281268"
"Befristet","2012","AkademikerIn","5 Einkommensstärkstes Quintil","155","0.098883601071117","0.0853758123982383","0.112391389743996"
"Unbefristet","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","67","0.609764914131628","0.518189431798586","0.70134039646467"
"Unbefristet","2013","(noch) kein Abschluss","2","55","0.671264468101616","0.573117495373735","0.769411440829497"
"Unbefristet","2013","(noch) kein Abschluss","3","46","0.621938091569243","0.502199855568024","0.741676327570462"
"Unbefristet","2013","(noch) kein Abschluss","4","33","0.834844251469437","0.718306840519449","0.951381662419424"
"Unbefristet","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","11","","",""
"Unbefristet","2013","Hauptschule","1 Einkommensschwächstes Quintil","482","0.710151001073153","0.67670843157265","0.743593570573655"
"Unbefristet","2013","Hauptschule","2","900","0.840492786315138","0.818736197552744","0.862249375077532"
"Unbefristet","2013","Hauptschule","3","761","0.861527695533807","0.838733205523983","0.884322185543632"
"Unbefristet","2013","Hauptschule","4","839","0.926304426543205","0.909539377038387","0.943069476048024"
"Unbefristet","2013","Hauptschule","5 Einkommensstärkstes Quintil","417","0.941840707130889","0.920021686967223","0.963659727294555"
"Unbefristet","2013","Realschule","1 Einkommensschwächstes Quintil","336","0.681522529817739","0.641128506948647","0.72191655268683"
"Unbefristet","2013","Realschule","2","827","0.764369019338624","0.738538897996868","0.79019914068038"
"Unbefristet","2013","Realschule","3","900","0.829320259934615","0.806861238245148","0.851779281624082"
"Unbefristet","2013","Realschule","4","1153","0.900843482969579","0.884708233366161","0.916978732572998"
"Unbefristet","2013","Realschule","5 Einkommensstärkstes Quintil","886","0.944174484998668","0.929552188003942","0.958796781993393"
"Unbefristet","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","184","0.530959682836999","0.475407247294462","0.586512118379536"
"Unbefristet","2013","(Fach-)Abitur","2","373","0.704118516573343","0.664387846677297","0.743849186469388"
"Unbefristet","2013","(Fach-)Abitur","3","429","0.796685756592455","0.762389423874038","0.830982089310872"
"Unbefristet","2013","(Fach-)Abitur","4","565","0.802276156040867","0.772536910608098","0.832015401473636"
"Unbefristet","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","526","0.827688486055695","0.797865691212545","0.857511280898845"
"Unbefristet","2013","AkademikerIn","1 Einkommensschwächstes Quintil","103","0.491594446511386","0.414847180085859","0.568341712936913"
"Unbefristet","2013","AkademikerIn","2","241","0.777121723900709","0.73152312518767","0.822720322613748"
"Unbefristet","2013","AkademikerIn","3","370","0.781932803612508","0.744360399283793","0.819505207941224"
"Unbefristet","2013","AkademikerIn","4","846","0.868092585819375","0.846841249739731","0.889343921899018"
"Unbefristet","2013","AkademikerIn","5 Einkommensstärkstes Quintil","1880","0.884642913908689","0.870986462135564","0.898299365681814"
"Befristet","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","42","0.390235085868372","0.29865960353533","0.481810568201414"
"Befristet","2013","(noch) kein Abschluss","2","33","0.328735531898384","0.230588559170503","0.426882504626265"
"Befristet","2013","(noch) kein Abschluss","3","17","","",""
"Befristet","2013","(noch) kein Abschluss","4","6","","",""
"Befristet","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Befristet","2013","Hauptschule","1 Einkommensschwächstes Quintil","225","0.289848998926847","0.256406429426345","0.323291568427349"
"Befristet","2013","Hauptschule","2","188","0.159507213684862","0.137750624922468","0.181263802447256"
"Befristet","2013","Hauptschule","3","121","0.138472304466193","0.115677814456368","0.161266794476017"
"Befristet","2013","Hauptschule","4","94","0.0736955734567947","0.0569305239519759","0.0904606229616134"
"Befristet","2013","Hauptschule","5 Einkommensstärkstes Quintil","25","","",""
"Befristet","2013","Realschule","1 Einkommensschwächstes Quintil","175","0.318477470182261","0.27808344731317","0.358871493051353"
"Befristet","2013","Realschule","2","210","0.235630980661376","0.20980085931962","0.261461102003132"
"Befristet","2013","Realschule","3","178","0.170679740065385","0.148220718375918","0.193138761754852"
"Befristet","2013","Realschule","4","165","0.0991565170304205","0.0830212674270017","0.115291766633839"
"Befristet","2013","Realschule","5 Einkommensstärkstes Quintil","61","0.0558255150013324","0.0412032180066066","0.0704478119960581"
"Befristet","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","126","0.469040317163001","0.413487881620464","0.524592752705538"
"Befristet","2013","(Fach-)Abitur","2","134","0.295881483426657","0.256150813530612","0.335612153322703"
"Befristet","2013","(Fach-)Abitur","3","100","0.203314243407545","0.169017910689128","0.237610576125962"
"Befristet","2013","(Fach-)Abitur","4","124","0.197723843959133","0.167984598526364","0.227463089391902"
"Befristet","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","90","0.172311513944305","0.142488719101156","0.202134308787455"
"Befristet","2013","AkademikerIn","1 Einkommensschwächstes Quintil","60","0.508405553488614","0.431658287063087","0.585152819914141"
"Befristet","2013","AkademikerIn","2","79","0.222878276099291","0.177279677386252","0.26847687481233"
"Befristet","2013","AkademikerIn","3","94","0.218067196387492","0.180494792058776","0.255639600716207"
"Befristet","2013","AkademikerIn","4","128","0.131907414180625","0.110656078100982","0.153158750260269"
"Befristet","2013","AkademikerIn","5 Einkommensstärkstes Quintil","222","0.115357086091311","0.101700634318186","0.129013537864436"
"Unbefristet","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","41","0.560746129610815","0.443644082715883","0.677848176505748"
"Unbefristet","2014","(noch) kein Abschluss","2","51","0.717199032137367","0.61244295909553","0.821955105179204"
"Unbefristet","2014","(noch) kein Abschluss","3","29","","",""
"Unbefristet","2014","(noch) kein Abschluss","4","22","","",""
"Unbefristet","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"Unbefristet","2014","Hauptschule","1 Einkommensschwächstes Quintil","364","0.767318731821872","0.730502321308816","0.804135142334929"
"Unbefristet","2014","Hauptschule","2","745","0.800136966199652","0.774380219736314","0.825893712662991"
"Unbefristet","2014","Hauptschule","3","642","0.860252873244657","0.835254578666358","0.885251167822956"
"Unbefristet","2014","Hauptschule","4","778","0.9253721499018","0.907653590283973","0.943090709519626"
"Unbefristet","2014","Hauptschule","5 Einkommensstärkstes Quintil","437","0.958359808513121","0.940084597370168","0.976635019656073"
"Unbefristet","2014","Realschule","1 Einkommensschwächstes Quintil","238","0.608944105039767","0.558950358723525","0.658937851356009"
"Unbefristet","2014","Realschule","2","619","0.749505358481059","0.719517358771813","0.779493358190306"
"Unbefristet","2014","Realschule","3","828","0.872979037372531","0.851870470321567","0.894087604423496"
"Unbefristet","2014","Realschule","4","1067","0.888467806882115","0.870723627893787","0.906211985870444"
"Unbefristet","2014","Realschule","5 Einkommensstärkstes Quintil","894","0.919245727387073","0.902090962617209","0.936400492156936"
"Unbefristet","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","118","0.500619302508645","0.433940024818189","0.567298580199101"
"Unbefristet","2014","(Fach-)Abitur","2","306","0.713761705864594","0.670687389172279","0.756836022556908"
"Unbefristet","2014","(Fach-)Abitur","3","345","0.692691424220349","0.650297888612532","0.735084959828166"
"Unbefristet","2014","(Fach-)Abitur","4","557","0.774712103021051","0.743242384559941","0.806181821482161"
"Unbefristet","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","538","0.831829035143562","0.802669399200167","0.860988671086957"
"Unbefristet","2014","AkademikerIn","1 Einkommensschwächstes Quintil","69","0.447657248875357","0.356377842839968","0.538936654910745"
"Unbefristet","2014","AkademikerIn","2","172","0.683045698447347","0.623301830556528","0.742789566338166"
"Unbefristet","2014","AkademikerIn","3","323","0.744153095223527","0.70139293486375","0.786913255583305"
"Unbefristet","2014","AkademikerIn","4","725","0.869616284060637","0.846858729005721","0.892373839115554"
"Unbefristet","2014","AkademikerIn","5 Einkommensstärkstes Quintil","1808","0.890270172074588","0.876619890234914","0.903920453914262"
"Befristet","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","28","","",""
"Befristet","2014","(noch) kein Abschluss","2","20","","",""
"Befristet","2014","(noch) kein Abschluss","3","6","","",""
"Befristet","2014","(noch) kein Abschluss","4","4","","",""
"Befristet","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Befristet","2014","Hauptschule","1 Einkommensschwächstes Quintil","142","0.232681268178128","0.195864857665071","0.269497678691184"
"Befristet","2014","Hauptschule","2","181","0.199863033800348","0.174106287337009","0.225619780263686"
"Befristet","2014","Hauptschule","3","97","0.139747126755343","0.114748832177044","0.164745421333642"
"Befristet","2014","Hauptschule","4","67","0.0746278500982004","0.0569092904803739","0.0923464097160269"
"Befristet","2014","Hauptschule","5 Einkommensstärkstes Quintil","22","","",""
"Befristet","2014","Realschule","1 Einkommensschwächstes Quintil","128","0.391055894960233","0.341062148643991","0.441049641276475"
"Befristet","2014","Realschule","2","183","0.250494641518941","0.220506641809694","0.280482641228187"
"Befristet","2014","Realschule","3","128","0.127020962627469","0.105912395576504","0.148129529678433"
"Befristet","2014","Realschule","4","142","0.111532193117885","0.0937880141295565","0.129276372106213"
"Befristet","2014","Realschule","5 Einkommensstärkstes Quintil","75","0.0807542726129275","0.0635995078430636","0.0979090373827913"
"Befristet","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","98","0.499380697491355","0.432701419800899","0.566059975181811"
"Befristet","2014","(Fach-)Abitur","2","117","0.286238294135406","0.243163977443092","0.329312610827721"
"Befristet","2014","(Fach-)Abitur","3","110","0.307308575779651","0.264915040171835","0.349702111387468"
"Befristet","2014","(Fach-)Abitur","4","120","0.225287896978949","0.193818178517839","0.256757615440059"
"Befristet","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","94","0.168170964856438","0.139011328913043","0.197330600799833"
"Befristet","2014","AkademikerIn","1 Einkommensschwächstes Quintil","45","0.552342751124643","0.461063345089255","0.643622157160032"
"Befristet","2014","AkademikerIn","2","61","0.316954301552653","0.257210433661834","0.376698169443472"
"Befristet","2014","AkademikerIn","3","77","0.255846904776473","0.213086744416695","0.29860706513625"
"Befristet","2014","AkademikerIn","4","116","0.130383715939363","0.107626160884446","0.153141270994279"
"Befristet","2014","AkademikerIn","5 Einkommensstärkstes Quintil","206","0.109729827925412","0.0960795460857379","0.123380109765086"
"Unbefristet","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","55","0.68703822451116","0.584133127038887","0.789943321983432"
"Unbefristet","2015","(noch) kein Abschluss","2","47","0.503423937159697","0.391747242941615","0.615100631377779"
"Unbefristet","2015","(noch) kein Abschluss","3","40","0.835848943280831","0.731060542461085","0.940637344100577"
"Unbefristet","2015","(noch) kein Abschluss","4","22","","",""
"Unbefristet","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"Unbefristet","2015","Hauptschule","1 Einkommensschwächstes Quintil","343","0.73436452125277","0.695177968214345","0.773551074291194"
"Unbefristet","2015","Hauptschule","2","616","0.807980329455383","0.780195182705546","0.83576547620522"
"Unbefristet","2015","Hauptschule","3","657","0.846033174499421","0.820407348109981","0.871659000888861"
"Unbefristet","2015","Hauptschule","4","702","0.882344661015213","0.859747830674988","0.904941491355438"
"Unbefristet","2015","Hauptschule","5 Einkommensstärkstes Quintil","484","0.922584098195787","0.899635968255567","0.945532228136007"
"Unbefristet","2015","Realschule","1 Einkommensschwächstes Quintil","229","0.62399460217266","0.574370232370426","0.673618971974895"
"Unbefristet","2015","Realschule","2","485","0.752499858892303","0.718419930639705","0.786579787144901"
"Unbefristet","2015","Realschule","3","762","0.883460767504164","0.862415615229378","0.90450591977895"
"Unbefristet","2015","Realschule","4","1045","0.920549850645556","0.905027058910252","0.936072642380859"
"Unbefristet","2015","Realschule","5 Einkommensstärkstes Quintil","979","0.926919650129135","0.911281022799204","0.942558277459065"
"Unbefristet","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","146","0.600654545461063","0.538169103451991","0.663139987470135"
"Unbefristet","2015","(Fach-)Abitur","2","278","0.607342655461703","0.560415397294702","0.654269913628704"
"Unbefristet","2015","(Fach-)Abitur","3","369","0.765053476957112","0.72739922552882","0.802707728385404"
"Unbefristet","2015","(Fach-)Abitur","4","580","0.830437505491971","0.802599458998296","0.858275551985646"
"Unbefristet","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","571","0.876855780216016","0.851729019348706","0.901982541083325"
"Unbefristet","2015","AkademikerIn","1 Einkommensschwächstes Quintil","88","0.560915122385003","0.475605262381406","0.646224982388599"
"Unbefristet","2015","AkademikerIn","2","183","0.703503621728244","0.647882329535692","0.759124913920797"
"Unbefristet","2015","AkademikerIn","3","317","0.662928948474651","0.616891123304111","0.708966773645191"
"Unbefristet","2015","AkademikerIn","4","723","0.860733505301619","0.837779945348405","0.883687065254832"
"Unbefristet","2015","AkademikerIn","5 Einkommensstärkstes Quintil","1863","0.892454338135853","0.879140420242192","0.905768256029513"
"Befristet","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","23","","",""
"Befristet","2015","(noch) kein Abschluss","2","30","0.496576062840303","0.384899368622221","0.608252757058385"
"Befristet","2015","(noch) kein Abschluss","3","8","","",""
"Befristet","2015","(noch) kein Abschluss","4","8","","",""
"Befristet","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Befristet","2015","Hauptschule","1 Einkommensschwächstes Quintil","145","0.26563547874723","0.226448925708806","0.304822031785655"
"Befristet","2015","Hauptschule","2","156","0.192019670544617","0.16423452379478","0.219804817294454"
"Befristet","2015","Hauptschule","3","105","0.153966825500579","0.128340999111139","0.179592651890019"
"Befristet","2015","Hauptschule","4","79","0.117655338984787","0.0950585086445619","0.140252169325012"
"Befristet","2015","Hauptschule","5 Einkommensstärkstes Quintil","37","0.0774159018042134","0.0544677718639933","0.100364031744433"
"Befristet","2015","Realschule","1 Einkommensschwächstes Quintil","137","0.376005397827339","0.326381028025105","0.425629767629574"
"Befristet","2015","Realschule","2","131","0.247500141107697","0.213420212855099","0.281580069360295"
"Befristet","2015","Realschule","3","131","0.116539232495836","0.0954940802210499","0.137584384770622"
"Befristet","2015","Realschule","4","121","0.0794501493544444","0.0639273576191407","0.0949729410897481"
"Befristet","2015","Realschule","5 Einkommensstärkstes Quintil","85","0.0730803498708652","0.0574417225409347","0.0887189772007957"
"Befristet","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","90","0.399345454538937","0.336860012529865","0.461830896548009"
"Befristet","2015","(Fach-)Abitur","2","138","0.392657344538297","0.345730086371296","0.439584602705298"
"Befristet","2015","(Fach-)Abitur","3","118","0.234946523042888","0.197292271614596","0.27260077447118"
"Befristet","2015","(Fach-)Abitur","4","118","0.169562494508029","0.141724448014354","0.197400541001704"
"Befristet","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","86","0.123144219783984","0.0980174589166754","0.148270980651294"
"Befristet","2015","AkademikerIn","1 Einkommensschwächstes Quintil","42","0.439084877614997","0.353775017611401","0.524394737618594"
"Befristet","2015","AkademikerIn","2","76","0.296496378271756","0.240875086079203","0.352117670464308"
"Befristet","2015","AkademikerIn","3","88","0.337071051525349","0.291033226354809","0.383108876695889"
"Befristet","2015","AkademikerIn","4","151","0.139266494698381","0.116312934745168","0.162220054651595"
"Befristet","2015","AkademikerIn","5 Einkommensstärkstes Quintil","217","0.107545661864148","0.0942317439704872","0.120859579757808"
"Unbefristet","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","55","0.580841193247767","0.493285139773154","0.668397246722381"
"Unbefristet","2016","(noch) kein Abschluss","2","59","0.641594200072525","0.538430532340122","0.744757867804929"
"Unbefristet","2016","(noch) kein Abschluss","3","37","0.917743229594137","0.834649190971588","1.00083726821669"
"Unbefristet","2016","(noch) kein Abschluss","4","23","","",""
"Unbefristet","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","13","","",""
"Unbefristet","2016","Hauptschule","1 Einkommensschwächstes Quintil","282","0.790446433479281","0.75179843192268","0.829094435035882"
"Unbefristet","2016","Hauptschule","2","540","0.799722280581157","0.769989920224542","0.829454640937773"
"Unbefristet","2016","Hauptschule","3","534","0.885144237219117","0.860106937630915","0.910181536807318"
"Unbefristet","2016","Hauptschule","4","713","0.879978359274847","0.857652835105755","0.902303883443939"
"Unbefristet","2016","Hauptschule","5 Einkommensstärkstes Quintil","446","0.910425167026813","0.885242614568296","0.93560771948533"
"Unbefristet","2016","Realschule","1 Einkommensschwächstes Quintil","170","0.604911945312913","0.547132312973054","0.662691577652773"
"Unbefristet","2016","Realschule","2","424","0.710913459625784","0.673466531438358","0.74836038781321"
"Unbefristet","2016","Realschule","3","664","0.842063027585441","0.81627122565937","0.867854829511511"
"Unbefristet","2016","Realschule","4","1029","0.901586223565187","0.884422441413357","0.918750005717017"
"Unbefristet","2016","Realschule","5 Einkommensstärkstes Quintil","929","0.919636717759836","0.90280411731551","0.936469318204163"
"Unbefristet","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","140","0.603189791791446","0.541034512526578","0.665345071056315"
"Unbefristet","2016","(Fach-)Abitur","2","241","0.692989489107888","0.644597293890699","0.741381684325077"
"Unbefristet","2016","(Fach-)Abitur","3","347","0.717949491299451","0.675710334876748","0.760188647722153"
"Unbefristet","2016","(Fach-)Abitur","4","550","0.803477883547843","0.773742146137667","0.833213620958018"
"Unbefristet","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","570","0.843502079892045","0.815990973678432","0.871013186105657"
"Unbefristet","2016","AkademikerIn","1 Einkommensschwächstes Quintil","69","0.399039481490726","0.317038563995734","0.481040398985718"
"Unbefristet","2016","AkademikerIn","2","148","0.737967035164847","0.67762367998642","0.798310390343274"
"Unbefristet","2016","AkademikerIn","3","281","0.732646766823553","0.686672677954564","0.778620855692542"
"Unbefristet","2016","AkademikerIn","4","647","0.833180353347269","0.806983362925674","0.859377343768863"
"Unbefristet","2016","AkademikerIn","5 Einkommensstärkstes Quintil","1766","0.894965443543824","0.881498107492454","0.908432779595193"
"Befristet","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","67","0.419158806752233","0.331602753277619","0.506714860226846"
"Befristet","2016","(noch) kein Abschluss","2","24","","",""
"Befristet","2016","(noch) kein Abschluss","3","5","","",""
"Befristet","2016","(noch) kein Abschluss","4","8","","",""
"Befristet","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Befristet","2016","Hauptschule","1 Einkommensschwächstes Quintil","144","0.209553566520719","0.170905564964118","0.248201568077319"
"Befristet","2016","Hauptschule","2","156","0.200277719418843","0.170545359062227","0.230010079775458"
"Befristet","2016","Hauptschule","3","89","0.114855762780883","0.0898184631926819","0.139893062369085"
"Befristet","2016","Hauptschule","4","101","0.120021640725153","0.0976961165560613","0.142347164894245"
"Befristet","2016","Hauptschule","5 Einkommensstärkstes Quintil","48","0.0895748329731871","0.0643922805146705","0.114757385431704"
"Befristet","2016","Realschule","1 Einkommensschwächstes Quintil","105","0.395088054687087","0.337308422347227","0.452867687026946"
"Befristet","2016","Realschule","2","139","0.289086540374216","0.25163961218679","0.326533468561642"
"Befristet","2016","Realschule","3","104","0.157936972414559","0.132145170488489","0.183728774340629"
"Befristet","2016","Realschule","4","128","0.0984137764348131","0.0812499942829828","0.115577558586643"
"Befristet","2016","Realschule","5 Einkommensstärkstes Quintil","73","0.0803632822401635","0.0635306817958365","0.0971958826844904"
"Befristet","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","98","0.396810208208554","0.334654928943685","0.458965487473422"
"Befristet","2016","(Fach-)Abitur","2","108","0.307010510892112","0.258618315674923","0.355402706109301"
"Befristet","2016","(Fach-)Abitur","3","89","0.282050508700549","0.239811352277847","0.324289665123252"
"Befristet","2016","(Fach-)Abitur","4","136","0.196522116452157","0.166786379041982","0.226257853862333"
"Befristet","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","100","0.156497920107955","0.128986813894343","0.184009026321568"
"Befristet","2016","AkademikerIn","1 Einkommensschwächstes Quintil","68","0.600960518509274","0.518959601014282","0.682961436004266"
"Befristet","2016","AkademikerIn","2","56","0.262032964835153","0.201689609656726","0.32237632001358"
"Befristet","2016","AkademikerIn","3","75","0.267353233176447","0.221379144307458","0.313327322045436"
"Befristet","2016","AkademikerIn","4","131","0.166819646652731","0.140622656231137","0.193016637074326"
"Befristet","2016","AkademikerIn","5 Einkommensstärkstes Quintil","225","0.105034556456176","0.0915672204048071","0.118501892507546"
"Unbefristet","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","74","0.675267377655319","0.602708769358629","0.747825985952009"
"Unbefristet","2017","(noch) kein Abschluss","2","63","0.697547098538906","0.604693271103509","0.790400925974303"
"Unbefristet","2017","(noch) kein Abschluss","3","36","0.699263558951951","0.579156770743338","0.819370347160563"
"Unbefristet","2017","(noch) kein Abschluss","4","34","0.719740847689921","0.5885178931983","0.850963802181542"
"Unbefristet","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","14","","",""
"Unbefristet","2017","Hauptschule","1 Einkommensschwächstes Quintil","250","0.690655716002985","0.646502850318541","0.734808581687429"
"Unbefristet","2017","Hauptschule","2","523","0.819816854753606","0.790714629833949","0.848919079673263"
"Unbefristet","2017","Hauptschule","3","635","0.896759897431906","0.874717701754577","0.918802093109235"
"Unbefristet","2017","Hauptschule","4","802","0.907472997311088","0.888425044213483","0.926520950408694"
"Unbefristet","2017","Hauptschule","5 Einkommensstärkstes Quintil","551","0.937299003689496","0.917820037367007","0.956777970011985"
"Unbefristet","2017","Realschule","1 Einkommensschwächstes Quintil","166","0.66158483137222","0.601969482726554","0.721200180017885"
"Unbefristet","2017","Realschule","2","468","0.759881399850598","0.725414049895981","0.794348749805216"
"Unbefristet","2017","Realschule","3","727","0.863329132925938","0.840127517801557","0.88653074805032"
"Unbefristet","2017","Realschule","4","1202","0.873459749622293","0.855758079772846","0.891161419471739"
"Unbefristet","2017","Realschule","5 Einkommensstärkstes Quintil","1314","0.932410407571977","0.919293105725612","0.945527709418343"
"Unbefristet","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","115","0.530089770387554","0.468468594427679","0.591710946347429"
"Unbefristet","2017","(Fach-)Abitur","2","243","0.656042890430949","0.607705923206848","0.70437985765505"
"Unbefristet","2017","(Fach-)Abitur","3","369","0.736798897562812","0.697807537269465","0.775790257856159"
"Unbefristet","2017","(Fach-)Abitur","4","606","0.816516134855684","0.788888497696099","0.844143772015268"
"Unbefristet","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","724","0.867629549963658","0.844820202814666","0.89043889711265"
"Unbefristet","2017","AkademikerIn","1 Einkommensschwächstes Quintil","79","0.553781276397558","0.477233317937638","0.630329234857478"
"Unbefristet","2017","AkademikerIn","2","147","0.765617991877242","0.708049530229929","0.823186453524554"
"Unbefristet","2017","AkademikerIn","3","293","0.754948022193733","0.71129831779228","0.798597726595186"
"Unbefristet","2017","AkademikerIn","4","700","0.791112912256015","0.76384862243353","0.8183772020785"
"Unbefristet","2017","AkademikerIn","5 Einkommensstärkstes Quintil","2149","0.874209471415627","0.860983692818356","0.887435250012898"
"Befristet","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","86","0.324732622344681","0.252174014047991","0.397291230641371"
"Befristet","2017","(noch) kein Abschluss","2","31","0.302452901461094","0.209599074025697","0.395306728896491"
"Befristet","2017","(noch) kein Abschluss","3","20","","",""
"Befristet","2017","(noch) kein Abschluss","4","11","","",""
"Befristet","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Befristet","2017","Hauptschule","1 Einkommensschwächstes Quintil","171","0.309344283997015","0.265191418312571","0.353497149681459"
"Befristet","2017","Hauptschule","2","147","0.180183145246394","0.151080920326737","0.209285370166051"
"Befristet","2017","Hauptschule","3","97","0.103240102568094","0.0811979068907646","0.125282298245423"
"Befristet","2017","Hauptschule","4","87","0.0925270026889119","0.0734790495913064","0.111574955786517"
"Befristet","2017","Hauptschule","5 Einkommensstärkstes Quintil","44","0.0627009963105041","0.0432220299880148","0.0821799626329934"
