"plb0037_h","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Unbefristet","2007","(Fach-)Abitur","Schleswig-Holstein","23","","",""
"Unbefristet","2007","(Fach-)Abitur","Hamburg","20","","",""
"Unbefristet","2007","(Fach-)Abitur","Niedersachsen","82","0.768035701579528","0.687302027033167","0.848769376125888"
"Unbefristet","2007","(Fach-)Abitur","Bremen","12","","",""
"Unbefristet","2007","(Fach-)Abitur","Nordrhein-Westfalen","300","0.781761978872379","0.740011962667847","0.823511995076911"
"Unbefristet","2007","(Fach-)Abitur","Hessen","73","0.774624431211907","0.688777177220099","0.860471685203716"
"Unbefristet","2007","(Fach-)Abitur","Rheinland-Pfalz,Saarland","49","0.76974454840366","0.666602351948499","0.87288674485882"
"Unbefristet","2007","(Fach-)Abitur","Baden-Wuerttemberg","135","0.794704987926302","0.732886506089448","0.856523469763156"
"Unbefristet","2007","(Fach-)Abitur","Bayern","112","0.790978012159411","0.722388233859579","0.859567790459243"
"Unbefristet","2007","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","2007","(Fach-)Abitur","Berlin","30","0.584416350670039","0.440426381293951","0.728406320046128"
"Unbefristet","2007","(Fach-)Abitur","Brandenburg","33","0.688160474404215","0.552812339064033","0.823508609744396"
"Unbefristet","2007","(Fach-)Abitur","Mecklenburg-Vorpommern","9","","",""
"Unbefristet","2007","(Fach-)Abitur","Sachsen","53","0.739972315159512","0.636472142069891","0.843472488249132"
"Unbefristet","2007","(Fach-)Abitur","Sachsen-Anhalt","30","0.866445578850621","0.75828822026584","0.974602937435403"
"Unbefristet","2007","(Fach-)Abitur","Thueringen","21","","",""
"Unbefristet","2007","AkademikerIn","Schleswig-Holstein","48","0.846089507888324","0.749841116623385","0.942337899153263"
"Unbefristet","2007","AkademikerIn","Hamburg","38","0.864818569774483","0.762622337449874","0.967014802099091"
"Unbefristet","2007","AkademikerIn","Niedersachsen","170","0.940253935459718","0.90610010182746","0.974407769091976"
"Unbefristet","2007","AkademikerIn","Bremen","18","","",""
"Unbefristet","2007","AkademikerIn","Nordrhein-Westfalen","426","0.860273219962407","0.828995497691981","0.891550942232834"
"Unbefristet","2007","AkademikerIn","Hessen","187","0.876885269064829","0.831907536501514","0.921863001628143"
"Unbefristet","2007","AkademikerIn","Rheinland-Pfalz,Saarland","100","0.806110608066879","0.733218046597473","0.879003169536286"
"Unbefristet","2007","AkademikerIn","Baden-Wuerttemberg","259","0.913037933180893","0.879973938189885","0.946101928171901"
"Unbefristet","2007","AkademikerIn","Bayern","277","0.881685957733347","0.845557118250011","0.917814797216683"
"Unbefristet","2007","AkademikerIn","Saarland","","","",""
"Unbefristet","2007","AkademikerIn","Berlin","108","0.787564617735454","0.718309445057095","0.856819790413813"
"Unbefristet","2007","AkademikerIn","Brandenburg","104","0.882505748545367","0.823907291969308","0.941104205121427"
"Unbefristet","2007","AkademikerIn","Mecklenburg-Vorpommern","62","0.90687444368296","0.839748583411699","0.974000303954221"
"Unbefristet","2007","AkademikerIn","Sachsen","189","0.898122455158706","0.856815660717553","0.939429249599859"
"Unbefristet","2007","AkademikerIn","Sachsen-Anhalt","109","0.755375840016406","0.682320243820984","0.828431436211828"
"Unbefristet","2007","AkademikerIn","Thueringen","101","0.895112018531724","0.838616964636239","0.951607072427209"
"Befristet","2007","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Befristet","2007","(noch) kein Abschluss","Hamburg","","","",""
"Befristet","2007","(noch) kein Abschluss","Niedersachsen","1","","",""
"Befristet","2007","(noch) kein Abschluss","Bremen","","","",""
"Befristet","2007","(noch) kein Abschluss","Nordrhein-Westfalen","2","","",""
"Befristet","2007","(noch) kein Abschluss","Hessen","","","",""
"Befristet","2007","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Befristet","2007","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"Befristet","2007","(noch) kein Abschluss","Bayern","3","","",""
"Befristet","2007","(noch) kein Abschluss","Saarland","","","",""
"Befristet","2007","(noch) kein Abschluss","Berlin","2","","",""
"Befristet","2007","(noch) kein Abschluss","Brandenburg","","","",""
"Befristet","2007","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Befristet","2007","(noch) kein Abschluss","Sachsen","","","",""
"Befristet","2007","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Befristet","2007","(noch) kein Abschluss","Thueringen","","","",""
"Befristet","2007","Hauptschule","Schleswig-Holstein","16","","",""
"Befristet","2007","Hauptschule","Hamburg","3","","",""
"Befristet","2007","Hauptschule","Niedersachsen","24","","",""
"Befristet","2007","Hauptschule","Bremen","3","","",""
"Befristet","2007","Hauptschule","Nordrhein-Westfalen","52","0.0877243691565051","0.0647412079870672","0.110707530325943"
"Befristet","2007","Hauptschule","Hessen","16","","",""
"Befristet","2007","Hauptschule","Rheinland-Pfalz,Saarland","19","","",""
"Befristet","2007","Hauptschule","Baden-Wuerttemberg","46","0.108532584270876","0.078569899210177","0.138495269331576"
"Befristet","2007","Hauptschule","Bayern","62","0.110098998015234","0.0848204005196845","0.135377595510783"
"Befristet","2007","Hauptschule","Saarland","","","",""
"Befristet","2007","Hauptschule","Berlin","5","","",""
"Befristet","2007","Hauptschule","Brandenburg","7","","",""
"Befristet","2007","Hauptschule","Mecklenburg-Vorpommern","10","","",""
"Befristet","2007","Hauptschule","Sachsen","15","","",""
"Befristet","2007","Hauptschule","Sachsen-Anhalt","10","","",""
"Befristet","2007","Hauptschule","Thueringen","11","","",""
"Befristet","2007","Realschule","Schleswig-Holstein","16","","",""
"Befristet","2007","Realschule","Hamburg","6","","",""
"Befristet","2007","Realschule","Niedersachsen","42","0.121845062678505","0.0846436520619092","0.159046473295101"
"Befristet","2007","Realschule","Bremen","3","","",""
"Befristet","2007","Realschule","Nordrhein-Westfalen","67","0.117428570023399","0.0890684992675024","0.145788640779296"
"Befristet","2007","Realschule","Hessen","23","","",""
"Befristet","2007","Realschule","Rheinland-Pfalz,Saarland","15","","",""
"Befristet","2007","Realschule","Baden-Wuerttemberg","39","0.129051491567133","0.0928797953209183","0.165223187813348"
"Befristet","2007","Realschule","Bayern","39","0.0937030136665623","0.0642082782610643","0.12319774907206"
"Befristet","2007","Realschule","Saarland","","","",""
"Befristet","2007","Realschule","Berlin","20","","",""
"Befristet","2007","Realschule","Brandenburg","20","","",""
"Befristet","2007","Realschule","Mecklenburg-Vorpommern","17","","",""
"Befristet","2007","Realschule","Sachsen","60","0.148293046372027","0.113111854578168","0.183474238165886"
"Befristet","2007","Realschule","Sachsen-Anhalt","20","","",""
"Befristet","2007","Realschule","Thueringen","37","0.251590906671181","0.193722941238301","0.30945887210406"
"Befristet","2007","(Fach-)Abitur","Schleswig-Holstein","9","","",""
"Befristet","2007","(Fach-)Abitur","Hamburg","11","","",""
"Befristet","2007","(Fach-)Abitur","Niedersachsen","23","","",""
"Befristet","2007","(Fach-)Abitur","Bremen","1","","",""
"Befristet","2007","(Fach-)Abitur","Nordrhein-Westfalen","76","0.218238021127622","0.17648800492309","0.259988037332153"
"Befristet","2007","(Fach-)Abitur","Hessen","18","","",""
"Befristet","2007","(Fach-)Abitur","Rheinland-Pfalz,Saarland","15","","",""
"Befristet","2007","(Fach-)Abitur","Baden-Wuerttemberg","29","","",""
"Befristet","2007","(Fach-)Abitur","Bayern","23","","",""
"Befristet","2007","(Fach-)Abitur","Saarland","","","",""
"Befristet","2007","(Fach-)Abitur","Berlin","15","","",""
"Befristet","2007","(Fach-)Abitur","Brandenburg","12","","",""
"Befristet","2007","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Befristet","2007","(Fach-)Abitur","Sachsen","16","","",""
"Befristet","2007","(Fach-)Abitur","Sachsen-Anhalt","8","","",""
"Befristet","2007","(Fach-)Abitur","Thueringen","7","","",""
"Befristet","2007","AkademikerIn","Schleswig-Holstein","6","","",""
"Befristet","2007","AkademikerIn","Hamburg","5","","",""
"Befristet","2007","AkademikerIn","Niedersachsen","15","","",""
"Befristet","2007","AkademikerIn","Bremen","4","","",""
"Befristet","2007","AkademikerIn","Nordrhein-Westfalen","46","0.139726780037593","0.108449057767166","0.171004502308019"
"Befristet","2007","AkademikerIn","Hessen","18","","",""
"Befristet","2007","AkademikerIn","Rheinland-Pfalz,Saarland","13","","",""
"Befristet","2007","AkademikerIn","Baden-Wuerttemberg","20","","",""
"Befristet","2007","AkademikerIn","Bayern","30","0.118314042266653","0.0821852027833169","0.154442881749989"
"Befristet","2007","AkademikerIn","Saarland","","","",""
"Befristet","2007","AkademikerIn","Berlin","26","","",""
"Befristet","2007","AkademikerIn","Brandenburg","12","","",""
"Befristet","2007","AkademikerIn","Mecklenburg-Vorpommern","10","","",""
"Befristet","2007","AkademikerIn","Sachsen","17","","",""
"Befristet","2007","AkademikerIn","Sachsen-Anhalt","24","","",""
"Befristet","2007","AkademikerIn","Thueringen","12","","",""
"Unbefristet","2008","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Unbefristet","2008","(noch) kein Abschluss","Hamburg","1","","",""
"Unbefristet","2008","(noch) kein Abschluss","Niedersachsen","4","","",""
"Unbefristet","2008","(noch) kein Abschluss","Bremen","","","",""
"Unbefristet","2008","(noch) kein Abschluss","Nordrhein-Westfalen","20","","",""
"Unbefristet","2008","(noch) kein Abschluss","Hessen","2","","",""
"Unbefristet","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Unbefristet","2008","(noch) kein Abschluss","Baden-Wuerttemberg","15","","",""
"Unbefristet","2008","(noch) kein Abschluss","Bayern","6","","",""
"Unbefristet","2008","(noch) kein Abschluss","Saarland","","","",""
"Unbefristet","2008","(noch) kein Abschluss","Berlin","1","","",""
"Unbefristet","2008","(noch) kein Abschluss","Brandenburg","","","",""
"Unbefristet","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Unbefristet","2008","(noch) kein Abschluss","Sachsen","1","","",""
"Unbefristet","2008","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Unbefristet","2008","(noch) kein Abschluss","Thueringen","","","",""
"Unbefristet","2008","Hauptschule","Schleswig-Holstein","65","0.847940353383819","0.76721110014391","0.928669606623728"
"Unbefristet","2008","Hauptschule","Hamburg","18","","",""
"Unbefristet","2008","Hauptschule","Niedersachsen","218","0.860294639862082","0.81661585466994","0.903973425054224"
"Unbefristet","2008","Hauptschule","Bremen","11","","",""
"Unbefristet","2008","Hauptschule","Nordrhein-Westfalen","504","0.911435952874065","0.887798895758805","0.935073009989324"
"Unbefristet","2008","Hauptschule","Hessen","142","0.861186918948909","0.80777981087388","0.914594027023937"
"Unbefristet","2008","Hauptschule","Rheinland-Pfalz,Saarland","178","0.910028175568681","0.870070919127772","0.949985432009589"
"Unbefristet","2008","Hauptschule","Baden-Wuerttemberg","359","0.898020796281705","0.868139530841245","0.927902061722164"
"Unbefristet","2008","Hauptschule","Bayern","504","0.891375497300074","0.865557340263978","0.917193654336169"
"Unbefristet","2008","Hauptschule","Saarland","","","",""
"Unbefristet","2008","Hauptschule","Berlin","32","0.914721035339562","0.822191717240716","1.00725035343841"
"Unbefristet","2008","Hauptschule","Brandenburg","16","","",""
"Unbefristet","2008","Hauptschule","Mecklenburg-Vorpommern","20","","",""
"Unbefristet","2008","Hauptschule","Sachsen","36","0.867269242081152","0.764660064878229","0.969878419284074"
"Unbefristet","2008","Hauptschule","Sachsen-Anhalt","43","0.730802764204972","0.613582651393571","0.848022877016373"
"Unbefristet","2008","Hauptschule","Thueringen","27","","",""
"Unbefristet","2008","Realschule","Schleswig-Holstein","68","0.860881046780506","0.78358319004056","0.938178903520453"
"Unbefristet","2008","Realschule","Hamburg","24","","",""
"Unbefristet","2008","Realschule","Niedersachsen","236","0.855347337911426","0.813924230423465","0.896770445399386"
"Unbefristet","2008","Realschule","Bremen","16","","",""
"Unbefristet","2008","Realschule","Nordrhein-Westfalen","417","0.84165260499179","0.809229432410814","0.874075777572765"
"Unbefristet","2008","Realschule","Hessen","182","0.862073790401495","0.81475554538683","0.909392035416159"
"Unbefristet","2008","Realschule","Rheinland-Pfalz,Saarland","110","0.781408063427126","0.71116906929315","0.851647057561101"
"Unbefristet","2008","Realschule","Baden-Wuerttemberg","292","0.86687085141589","0.830438379828107","0.903303323003674"
"Unbefristet","2008","Realschule","Bayern","304","0.845413966741829","0.807648348819513","0.883179584664145"
"Unbefristet","2008","Realschule","Saarland","","","",""
"Unbefristet","2008","Realschule","Berlin","102","0.842558015812902","0.777392527714666","0.907723503911138"
"Unbefristet","2008","Realschule","Brandenburg","156","0.880941036471467","0.83268190420839","0.929200168734545"
"Unbefristet","2008","Realschule","Mecklenburg-Vorpommern","89","0.866579751388642","0.800592027815985","0.932567474961299"
"Unbefristet","2008","Realschule","Sachsen","339","0.840785401705778","0.805108146706037","0.876462656705518"
"Unbefristet","2008","Realschule","Sachsen-Anhalt","163","0.881749209544153","0.835218808837575","0.928279610250732"
"Unbefristet","2008","Realschule","Thueringen","170","0.747793008873","0.689471661319758","0.806114356426242"
"Unbefristet","2008","(Fach-)Abitur","Schleswig-Holstein","28","","",""
"Unbefristet","2008","(Fach-)Abitur","Hamburg","18","","",""
"Unbefristet","2008","(Fach-)Abitur","Niedersachsen","77","0.817875017982821","0.740265583163991","0.895484452801651"
"Unbefristet","2008","(Fach-)Abitur","Bremen","8","","",""
"Unbefristet","2008","(Fach-)Abitur","Nordrhein-Westfalen","268","0.782218061235607","0.738346460360552","0.826089662110662"
"Unbefristet","2008","(Fach-)Abitur","Hessen","65","0.800380512859205","0.713333213355744","0.887427812362666"
"Unbefristet","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","50","0.847549568477605","0.756596082617254","0.938503054337957"
"Unbefristet","2008","(Fach-)Abitur","Baden-Wuerttemberg","123","0.810760539000137","0.748076840353971","0.873444237646304"
"Unbefristet","2008","(Fach-)Abitur","Bayern","114","0.814647646038744","0.749579000910629","0.879716291166859"
"Unbefristet","2008","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","2008","(Fach-)Abitur","Berlin","32","0.635863442315288","0.49680951962255","0.774917365008027"
"Unbefristet","2008","(Fach-)Abitur","Brandenburg","20","","",""
"Unbefristet","2008","(Fach-)Abitur","Mecklenburg-Vorpommern","9","","",""
"Unbefristet","2008","(Fach-)Abitur","Sachsen","44","0.741169399988413","0.633014956698691","0.849323843278134"
"Unbefristet","2008","(Fach-)Abitur","Sachsen-Anhalt","27","","",""
"Unbefristet","2008","(Fach-)Abitur","Thueringen","22","","",""
"Unbefristet","2008","AkademikerIn","Schleswig-Holstein","39","0.792744967117882","0.672976899565252","0.912513034670512"
"Unbefristet","2008","AkademikerIn","Hamburg","44","0.839971173316518","0.738347616683122","0.941594729949913"
"Unbefristet","2008","AkademikerIn","Niedersachsen","165","0.919464700146825","0.879488753192132","0.959440647101518"
"Unbefristet","2008","AkademikerIn","Bremen","17","","",""
"Unbefristet","2008","AkademikerIn","Nordrhein-Westfalen","387","0.853711386130071","0.820425130652582","0.88699764160756"
"Unbefristet","2008","AkademikerIn","Hessen","187","0.913611540773713","0.875154150189381","0.952068931358045"
"Unbefristet","2008","AkademikerIn","Rheinland-Pfalz,Saarland","95","0.840790103976807","0.772104824907531","0.909475383046083"
"Unbefristet","2008","AkademikerIn","Baden-Wuerttemberg","248","0.919732421207162","0.887442687122827","0.952022155291497"
"Unbefristet","2008","AkademikerIn","Bayern","264","0.887895336470022","0.852074750479643","0.923715922460401"
"Unbefristet","2008","AkademikerIn","Saarland","","","",""
"Unbefristet","2008","AkademikerIn","Berlin","112","0.77996231625888","0.710843882190223","0.849080750327536"
"Unbefristet","2008","AkademikerIn","Brandenburg","99","0.859874810886962","0.795300122224538","0.924449499549387"
"Unbefristet","2008","AkademikerIn","Mecklenburg-Vorpommern","66","0.920311806700712","0.859824086584","0.980799526817423"
"Unbefristet","2008","AkademikerIn","Sachsen","185","0.91436537912393","0.875584498220776","0.953146260027084"
"Unbefristet","2008","AkademikerIn","Sachsen-Anhalt","109","0.82115029424247","0.752867568796853","0.889433019688086"
"Unbefristet","2008","AkademikerIn","Thueringen","97","0.915100340911755","0.862773782228695","0.967426899594816"
"Befristet","2008","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Befristet","2008","(noch) kein Abschluss","Hamburg","","","",""
"Befristet","2008","(noch) kein Abschluss","Niedersachsen","2","","",""
"Befristet","2008","(noch) kein Abschluss","Bremen","","","",""
"Befristet","2008","(noch) kein Abschluss","Nordrhein-Westfalen","2","","",""
"Befristet","2008","(noch) kein Abschluss","Hessen","2","","",""
"Befristet","2008","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Befristet","2008","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Befristet","2008","(noch) kein Abschluss","Bayern","8","","",""
"Befristet","2008","(noch) kein Abschluss","Saarland","","","",""
"Befristet","2008","(noch) kein Abschluss","Berlin","2","","",""
"Befristet","2008","(noch) kein Abschluss","Brandenburg","","","",""
"Befristet","2008","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Befristet","2008","(noch) kein Abschluss","Sachsen","","","",""
"Befristet","2008","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Befristet","2008","(noch) kein Abschluss","Thueringen","","","",""
"Befristet","2008","Hauptschule","Schleswig-Holstein","11","","",""
"Befristet","2008","Hauptschule","Hamburg","3","","",""
"Befristet","2008","Hauptschule","Niedersachsen","24","","",""
"Befristet","2008","Hauptschule","Bremen","1","","",""
"Befristet","2008","Hauptschule","Nordrhein-Westfalen","51","0.0885640471259355","0.064926990010676","0.112201104241195"
"Befristet","2008","Hauptschule","Hessen","19","","",""
"Befristet","2008","Hauptschule","Rheinland-Pfalz,Saarland","19","","",""
"Befristet","2008","Hauptschule","Baden-Wuerttemberg","35","0.101979203718296","0.0720979382778365","0.131860469158755"
"Befristet","2008","Hauptschule","Bayern","54","0.108624502699926","0.0828063456638308","0.134442659736022"
"Befristet","2008","Hauptschule","Saarland","","","",""
"Befristet","2008","Hauptschule","Berlin","3","","",""
"Befristet","2008","Hauptschule","Brandenburg","4","","",""
"Befristet","2008","Hauptschule","Mecklenburg-Vorpommern","6","","",""
"Befristet","2008","Hauptschule","Sachsen","6","","",""
"Befristet","2008","Hauptschule","Sachsen-Anhalt","12","","",""
"Befristet","2008","Hauptschule","Thueringen","12","","",""
"Befristet","2008","Realschule","Schleswig-Holstein","9","","",""
"Befristet","2008","Realschule","Hamburg","7","","",""
"Befristet","2008","Realschule","Niedersachsen","41","0.144652662088574","0.103229554600614","0.186075769576535"
"Befristet","2008","Realschule","Bremen","4","","",""
"Befristet","2008","Realschule","Nordrhein-Westfalen","70","0.15834739500821","0.125924222427235","0.190770567589186"
"Befristet","2008","Realschule","Hessen","22","","",""
"Befristet","2008","Realschule","Rheinland-Pfalz,Saarland","23","","",""
"Befristet","2008","Realschule","Baden-Wuerttemberg","42","0.13312914858411","0.0966966769963257","0.169561620171893"
"Befristet","2008","Realschule","Bayern","48","0.154586033258171","0.116820415335855","0.192351651180487"
"Befristet","2008","Realschule","Saarland","","","",""
"Befristet","2008","Realschule","Berlin","18","","",""
"Befristet","2008","Realschule","Brandenburg","17","","",""
"Befristet","2008","Realschule","Mecklenburg-Vorpommern","13","","",""
"Befristet","2008","Realschule","Sachsen","65","0.159214598294223","0.123537343294482","0.194891853293963"
"Befristet","2008","Realschule","Sachsen-Anhalt","22","","",""
"Befristet","2008","Realschule","Thueringen","43","0.252206991127","0.193885643573758","0.310528338680242"
"Befristet","2008","(Fach-)Abitur","Schleswig-Holstein","13","","",""
"Befristet","2008","(Fach-)Abitur","Hamburg","9","","",""
"Befristet","2008","(Fach-)Abitur","Niedersachsen","18","","",""
"Befristet","2008","(Fach-)Abitur","Bremen","2","","",""
"Befristet","2008","(Fach-)Abitur","Nordrhein-Westfalen","72","0.217781938764393","0.173910337889338","0.261653539639448"
"Befristet","2008","(Fach-)Abitur","Hessen","16","","",""
"Befristet","2008","(Fach-)Abitur","Rheinland-Pfalz,Saarland","10","","",""
"Befristet","2008","(Fach-)Abitur","Baden-Wuerttemberg","27","","",""
"Befristet","2008","(Fach-)Abitur","Bayern","23","","",""
"Befristet","2008","(Fach-)Abitur","Saarland","","","",""
"Befristet","2008","(Fach-)Abitur","Berlin","14","","",""
"Befristet","2008","(Fach-)Abitur","Brandenburg","7","","",""
"Befristet","2008","(Fach-)Abitur","Mecklenburg-Vorpommern","5","","",""
"Befristet","2008","(Fach-)Abitur","Sachsen","19","","",""
"Befristet","2008","(Fach-)Abitur","Sachsen-Anhalt","12","","",""
"Befristet","2008","(Fach-)Abitur","Thueringen","4","","",""
"Befristet","2008","AkademikerIn","Schleswig-Holstein","5","","",""
"Befristet","2008","AkademikerIn","Hamburg","6","","",""
"Befristet","2008","AkademikerIn","Niedersachsen","13","","",""
"Befristet","2008","AkademikerIn","Bremen","3","","",""
"Befristet","2008","AkademikerIn","Nordrhein-Westfalen","46","0.146288613869929","0.11300235839244","0.179574869347418"
"Befristet","2008","AkademikerIn","Hessen","18","","",""
"Befristet","2008","AkademikerIn","Rheinland-Pfalz,Saarland","14","","",""
"Befristet","2008","AkademikerIn","Baden-Wuerttemberg","24","","",""
"Befristet","2008","AkademikerIn","Bayern","34","0.112104663529978","0.076284077539599","0.147925249520357"
"Befristet","2008","AkademikerIn","Saarland","","","",""
"Befristet","2008","AkademikerIn","Berlin","26","","",""
"Befristet","2008","AkademikerIn","Brandenburg","12","","",""
"Befristet","2008","AkademikerIn","Mecklenburg-Vorpommern","11","","",""
"Befristet","2008","AkademikerIn","Sachsen","15","","",""
"Befristet","2008","AkademikerIn","Sachsen-Anhalt","12","","",""
"Befristet","2008","AkademikerIn","Thueringen","12","","",""
"Unbefristet","2009","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Unbefristet","2009","(noch) kein Abschluss","Hamburg","1","","",""
"Unbefristet","2009","(noch) kein Abschluss","Niedersachsen","5","","",""
"Unbefristet","2009","(noch) kein Abschluss","Bremen","","","",""
"Unbefristet","2009","(noch) kein Abschluss","Nordrhein-Westfalen","13","","",""
"Unbefristet","2009","(noch) kein Abschluss","Hessen","1","","",""
"Unbefristet","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Unbefristet","2009","(noch) kein Abschluss","Baden-Wuerttemberg","10","","",""
"Unbefristet","2009","(noch) kein Abschluss","Bayern","6","","",""
"Unbefristet","2009","(noch) kein Abschluss","Saarland","","","",""
"Unbefristet","2009","(noch) kein Abschluss","Berlin","2","","",""
"Unbefristet","2009","(noch) kein Abschluss","Brandenburg","2","","",""
"Unbefristet","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Unbefristet","2009","(noch) kein Abschluss","Sachsen","","","",""
"Unbefristet","2009","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Unbefristet","2009","(noch) kein Abschluss","Thueringen","","","",""
"Unbefristet","2009","Hauptschule","Schleswig-Holstein","61","0.921859906890178","0.858068370731794","0.985651443048563"
"Unbefristet","2009","Hauptschule","Hamburg","14","","",""
"Unbefristet","2009","Hauptschule","Niedersachsen","182","0.858821143494229","0.811271126689939","0.906371160298518"
"Unbefristet","2009","Hauptschule","Bremen","11","","",""
"Unbefristet","2009","Hauptschule","Nordrhein-Westfalen","454","0.9189503220438","0.895052908889337","0.942847735198263"
"Unbefristet","2009","Hauptschule","Hessen","126","0.861463586675309","0.804643178248561","0.918283995102057"
"Unbefristet","2009","Hauptschule","Rheinland-Pfalz,Saarland","172","0.895579016594393","0.852210231963593","0.938947801225193"
"Unbefristet","2009","Hauptschule","Baden-Wuerttemberg","307","0.862519604336884","0.826391909512421","0.898647299161346"
"Unbefristet","2009","Hauptschule","Bayern","450","0.902153799210106","0.875874146609836","0.928433451810375"
"Unbefristet","2009","Hauptschule","Saarland","","","",""
"Unbefristet","2009","Hauptschule","Berlin","28","","",""
"Unbefristet","2009","Hauptschule","Brandenburg","15","","",""
"Unbefristet","2009","Hauptschule","Mecklenburg-Vorpommern","20","","",""
"Unbefristet","2009","Hauptschule","Sachsen","23","","",""
"Unbefristet","2009","Hauptschule","Sachsen-Anhalt","27","","",""
"Unbefristet","2009","Hauptschule","Thueringen","29","","",""
"Unbefristet","2009","Realschule","Schleswig-Holstein","63","0.858994500787768","0.778041652528142","0.939947349047394"
"Unbefristet","2009","Realschule","Hamburg","23","","",""
"Unbefristet","2009","Realschule","Niedersachsen","249","0.926671921862925","0.895918623381364","0.957425220344485"
"Unbefristet","2009","Realschule","Bremen","14","","",""
"Unbefristet","2009","Realschule","Nordrhein-Westfalen","394","0.864354065933938","0.832682163536335","0.89602596833154"
"Unbefristet","2009","Realschule","Hessen","165","0.846234345510286","0.794254232274524","0.898214458746048"
"Unbefristet","2009","Realschule","Rheinland-Pfalz,Saarland","108","0.76996900352846","0.697901040897153","0.842036966159767"
"Unbefristet","2009","Realschule","Baden-Wuerttemberg","254","0.833064039401221","0.790723722603503","0.875404356198939"
"Unbefristet","2009","Realschule","Bayern","313","0.896026594641736","0.864049746608399","0.928003442675073"
"Unbefristet","2009","Realschule","Saarland","","","",""
"Unbefristet","2009","Realschule","Berlin","90","0.749703968307201","0.668382215853489","0.831025720760913"
"Unbefristet","2009","Realschule","Brandenburg","155","0.904124452658075","0.859866464721709","0.948382440594441"
"Unbefristet","2009","Realschule","Mecklenburg-Vorpommern","94","0.859874044218434","0.792838337466667","0.926909750970201"
"Unbefristet","2009","Realschule","Sachsen","326","0.840292032099225","0.803793867691792","0.876790196506659"
"Unbefristet","2009","Realschule","Sachsen-Anhalt","143","0.878767601243679","0.829702805194596","0.927832397292761"
"Unbefristet","2009","Realschule","Thueringen","152","0.764150500542837","0.703786471283027","0.824514529802647"
"Unbefristet","2009","(Fach-)Abitur","Schleswig-Holstein","23","","",""
"Unbefristet","2009","(Fach-)Abitur","Hamburg","19","","",""
"Unbefristet","2009","(Fach-)Abitur","Niedersachsen","71","0.792226006313554","0.709322229009114","0.875129783617993"
"Unbefristet","2009","(Fach-)Abitur","Bremen","6","","",""
"Unbefristet","2009","(Fach-)Abitur","Nordrhein-Westfalen","254","0.830478634653698","0.789174368291553","0.871782901015842"
"Unbefristet","2009","(Fach-)Abitur","Hessen","63","0.623535040849088","0.525591257473109","0.721478824225066"
"Unbefristet","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","45","0.820796898461849","0.717544352168915","0.924049444754783"
"Unbefristet","2009","(Fach-)Abitur","Baden-Wuerttemberg","109","0.730128591520997","0.656598993997167","0.803658189044827"
"Unbefristet","2009","(Fach-)Abitur","Bayern","113","0.815589576781","0.748665590490364","0.882513563071637"
"Unbefristet","2009","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","2009","(Fach-)Abitur","Berlin","32","0.714431247636556","0.577828634084242","0.85103386118887"
"Unbefristet","2009","(Fach-)Abitur","Brandenburg","17","","",""
"Unbefristet","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","9","","",""
"Unbefristet","2009","(Fach-)Abitur","Sachsen","37","0.665138108219548","0.542620237107373","0.787655979331724"
"Unbefristet","2009","(Fach-)Abitur","Sachsen-Anhalt","26","","",""
"Unbefristet","2009","(Fach-)Abitur","Thueringen","17","","",""
"Unbefristet","2009","AkademikerIn","Schleswig-Holstein","37","0.845714459981483","0.737748126315862","0.953680793647103"
"Unbefristet","2009","AkademikerIn","Hamburg","38","0.85721611956955","0.752648163762835","0.961784075376264"
"Unbefristet","2009","AkademikerIn","Niedersachsen","156","0.903386368144599","0.858579372396465","0.948193363892733"
"Unbefristet","2009","AkademikerIn","Bremen","13","","",""
