"plb0037_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Unbefristet","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2000","Hauptschule","kein Migrationshintergrund","2754","0.888675825812375","0.877648009984139","0.89970364164061"
"Unbefristet","2000","Hauptschule","direkter Migrationshintergrund","754","0.89116247255065","0.870063896752868","0.912261048348432"
"Unbefristet","2000","Hauptschule","indirekter Migrationshintergrund","137","0.725782746557635","0.662515036504986","0.789050456610283"
"Unbefristet","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2000","Realschule","kein Migrationshintergrund","3012","0.859344203003495","0.847897942435016","0.870790463571975"
"Unbefristet","2000","Realschule","direkter Migrationshintergrund","116","0.749880953397884","0.680804638428676","0.818957268367093"
"Unbefristet","2000","Realschule","indirekter Migrationshintergrund","97","0.663442114172257","0.587313375040198","0.739570853304316"
"Unbefristet","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2000","(Fach-)Abitur","kein Migrationshintergrund","685","0.791621640906283","0.764863151558563","0.818380130254002"
"Unbefristet","2000","(Fach-)Abitur","direkter Migrationshintergrund","226","0.866042709330042","0.82472077245231","0.907364646207773"
"Unbefristet","2000","(Fach-)Abitur","indirekter Migrationshintergrund","34","0.705162633709863","0.578776625873424","0.831548641546302"
"Unbefristet","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2000","AkademikerIn","kein Migrationshintergrund","1843","0.887306915200454","0.873651652877305","0.900962177523602"
"Unbefristet","2000","AkademikerIn","direkter Migrationshintergrund","186","0.802206908850043","0.749808227035523","0.854605590664563"
"Unbefristet","2000","AkademikerIn","indirekter Migrationshintergrund","32","0.784395997399811","0.656953524675724","0.911838470123898"
"Unbefristet","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2000","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Befristet","2000","(noch) kein Abschluss","direkter Migrationshintergrund","13","","",""
"Befristet","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Befristet","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2000","Hauptschule","kein Migrationshintergrund","371","0.111324174187625","0.10029635835939","0.122351990015861"
"Befristet","2000","Hauptschule","direkter Migrationshintergrund","83","0.10883752744935","0.0877389516515675","0.129936103247132"
"Befristet","2000","Hauptschule","indirekter Migrationshintergrund","54","0.274217253442365","0.210949543389717","0.337484963495014"
"Befristet","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2000","Realschule","kein Migrationshintergrund","532","0.140655796996505","0.129209536428025","0.152102057564984"
"Befristet","2000","Realschule","direkter Migrationshintergrund","35","0.250119046602116","0.181042731632907","0.319195361571324"
"Befristet","2000","Realschule","indirekter Migrationshintergrund","51","0.336557885827743","0.260429146695684","0.412686624959802"
"Befristet","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2000","(Fach-)Abitur","kein Migrationshintergrund","200","0.208378359093718","0.181619869745998","0.235136848441437"
"Befristet","2000","(Fach-)Abitur","direkter Migrationshintergrund","35","0.133957290669958","0.0926353537922271","0.17527922754769"
"Befristet","2000","(Fach-)Abitur","indirekter Migrationshintergrund","16","","",""
"Befristet","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2000","AkademikerIn","kein Migrationshintergrund","217","0.112693084799546","0.0990378224763976","0.126348347122695"
"Befristet","2000","AkademikerIn","direkter Migrationshintergrund","36","0.197793091149957","0.145394409335437","0.250191772964477"
"Befristet","2000","AkademikerIn","indirekter Migrationshintergrund","8","","",""
"Befristet","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2001","(noch) kein Abschluss","kein Migrationshintergrund","51","0.795204764828507","0.697099836794356","0.893309692862658"
"Unbefristet","2001","(noch) kein Abschluss","direkter Migrationshintergrund","71","0.953940415538578","0.906181675216612","1.00169915586054"
"Unbefristet","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Unbefristet","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2001","Hauptschule","kein Migrationshintergrund","2376","0.899443520508858","0.888042582336241","0.910844458681475"
"Unbefristet","2001","Hauptschule","direkter Migrationshintergrund","678","0.862745992421655","0.838297068174792","0.887194916668518"
"Unbefristet","2001","Hauptschule","indirekter Migrationshintergrund","129","0.726767451183538","0.661668230494282","0.791866671872795"
"Unbefristet","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2001","Realschule","kein Migrationshintergrund","2790","0.866394532974105","0.854731524341895","0.878057541606316"
"Unbefristet","2001","Realschule","direkter Migrationshintergrund","101","0.748330765522808","0.675125373442083","0.821536157603534"
"Unbefristet","2001","Realschule","indirekter Migrationshintergrund","85","0.660594011688976","0.578564491228926","0.742623532149026"
"Unbefristet","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2001","(Fach-)Abitur","kein Migrationshintergrund","630","0.784851103954582","0.756928904462305","0.81277330344686"
"Unbefristet","2001","(Fach-)Abitur","direkter Migrationshintergrund","218","0.853073591899041","0.809100034866523","0.897047148931558"
"Unbefristet","2001","(Fach-)Abitur","indirekter Migrationshintergrund","34","0.577786226128888","0.448425075945013","0.707147376312764"
"Unbefristet","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2001","AkademikerIn","kein Migrationshintergrund","1740","0.896851203536509","0.883250020387049","0.910452386685969"
"Unbefristet","2001","AkademikerIn","direkter Migrationshintergrund","167","0.833071801889917","0.780186196834607","0.885957406945227"
"Unbefristet","2001","AkademikerIn","indirekter Migrationshintergrund","35","0.82067027781945","0.703243632787439","0.93809692285146"
"Unbefristet","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2001","(noch) kein Abschluss","kein Migrationshintergrund","14","","",""
"Befristet","2001","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Befristet","2001","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Befristet","2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2001","Hauptschule","kein Migrationshintergrund","297","0.100556479491142","0.0891555413185245","0.111957417663759"
"Befristet","2001","Hauptschule","direkter Migrationshintergrund","83","0.137254007578345","0.112805083331482","0.161702931825208"
"Befristet","2001","Hauptschule","indirekter Migrationshintergrund","51","0.273232548816462","0.208133328127205","0.338331769505718"
"Befristet","2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2001","Realschule","kein Migrationshintergrund","479","0.133605467025895","0.121942458393684","0.145268475658105"
"Befristet","2001","Realschule","direkter Migrationshintergrund","34","0.251669234477192","0.178463842396466","0.324874626557917"
"Befristet","2001","Realschule","indirekter Migrationshintergrund","43","0.339405988311024","0.257376467850974","0.421435508771074"
"Befristet","2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2001","(Fach-)Abitur","kein Migrationshintergrund","202","0.215148896045418","0.18722669655314","0.243071095537695"
"Befristet","2001","(Fach-)Abitur","direkter Migrationshintergrund","31","0.146926408100959","0.102952851068442","0.190899965133477"
"Befristet","2001","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"Befristet","2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2001","AkademikerIn","kein Migrationshintergrund","181","0.103148796463491","0.0895476133140308","0.116749979612951"
"Befristet","2001","AkademikerIn","direkter Migrationshintergrund","24","","",""
"Befristet","2001","AkademikerIn","indirekter Migrationshintergrund","6","","",""
"Befristet","2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2002","(noch) kein Abschluss","kein Migrationshintergrund","46","0.748877153324695","0.638222294411842","0.859532012237548"
"Unbefristet","2002","(noch) kein Abschluss","direkter Migrationshintergrund","54","0.883729115137973","0.803287970082794","0.964170260193152"
"Unbefristet","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","6","","",""
"Unbefristet","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2002","Hauptschule","kein Migrationshintergrund","2229","0.903542699691942","0.891951831586626","0.915133567797258"
"Unbefristet","2002","Hauptschule","direkter Migrationshintergrund","600","0.876711230890774","0.851760962746419","0.901661499035129"
"Unbefristet","2002","Hauptschule","indirekter Migrationshintergrund","109","0.735920489393495","0.664412517017631","0.807428461769359"
"Unbefristet","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2002","Realschule","kein Migrationshintergrund","2924","0.873154786935067","0.861906993857525","0.88440258001261"
"Unbefristet","2002","Realschule","direkter Migrationshintergrund","95","0.70344291928396","0.622395954362148","0.784489884205771"
"Unbefristet","2002","Realschule","indirekter Migrationshintergrund","89","0.566496005260016","0.4832096965019","0.649782314018131"
"Unbefristet","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2002","(Fach-)Abitur","kein Migrationshintergrund","750","0.780104457031153","0.754278631562944","0.805930282499363"
"Unbefristet","2002","(Fach-)Abitur","direkter Migrationshintergrund","201","0.832480899758622","0.784219103951904","0.880742695565341"
"Unbefristet","2002","(Fach-)Abitur","indirekter Migrationshintergrund","34","0.606753339911329","0.479944575076788","0.73356210474587"
"Unbefristet","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2002","AkademikerIn","kein Migrationshintergrund","2255","0.899271037161114","0.887399415970659","0.911142658351569"
"Unbefristet","2002","AkademikerIn","direkter Migrationshintergrund","186","0.817307692610727","0.765776031839987","0.868839353381467"
"Unbefristet","2002","AkademikerIn","indirekter Migrationshintergrund","40","0.737751871137322","0.615832013248284","0.85967172902636"
"Unbefristet","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2002","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Befristet","2002","(noch) kein Abschluss","direkter Migrationshintergrund","7","","",""
"Befristet","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Befristet","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2002","Hauptschule","kein Migrationshintergrund","263","0.0964573003080581","0.0848664322027417","0.108048168413374"
"Befristet","2002","Hauptschule","direkter Migrationshintergrund","67","0.123288769109226","0.0983385009648708","0.148239037253581"
"Befristet","2002","Hauptschule","indirekter Migrationshintergrund","37","0.264079510606505","0.192571538230641","0.335587482982369"
"Befristet","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2002","Realschule","kein Migrationshintergrund","439","0.126845213064932","0.11559741998739","0.138093006142475"
"Befristet","2002","Realschule","direkter Migrationshintergrund","27","","",""
"Befristet","2002","Realschule","indirekter Migrationshintergrund","47","0.433503994739985","0.350217685981869","0.5167903034981"
"Befristet","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2002","(Fach-)Abitur","kein Migrationshintergrund","238","0.219895542968847","0.194069717500638","0.245721368437056"
"Befristet","2002","(Fach-)Abitur","direkter Migrationshintergrund","29","","",""
"Befristet","2002","(Fach-)Abitur","indirekter Migrationshintergrund","23","","",""
"Befristet","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2002","AkademikerIn","kein Migrationshintergrund","214","0.100728962838886","0.0888573416484304","0.112600584029341"
"Befristet","2002","AkademikerIn","direkter Migrationshintergrund","30","0.182692307389273","0.131160646618533","0.234223968160013"
"Befristet","2002","AkademikerIn","indirekter Migrationshintergrund","10","","",""
"Befristet","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2003","(noch) kein Abschluss","kein Migrationshintergrund","36","0.838036807145226","0.727920009037102","0.948153605253351"
"Unbefristet","2003","(noch) kein Abschluss","direkter Migrationshintergrund","47","0.846279605151244","0.747290890282964","0.945268320019524"
"Unbefristet","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Unbefristet","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2003","Hauptschule","kein Migrationshintergrund","2046","0.901057466497247","0.888841593630643","0.913273339363851"
"Unbefristet","2003","Hauptschule","direkter Migrationshintergrund","552","0.877906521086395","0.851989312407736","0.903823729765055"
"Unbefristet","2003","Hauptschule","indirekter Migrationshintergrund","100","0.712524117123339","0.637013322522652","0.788034911724027"
"Unbefristet","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2003","Realschule","kein Migrationshintergrund","2762","0.879513115252085","0.868163122151647","0.890863108352523"
"Unbefristet","2003","Realschule","direkter Migrationshintergrund","93","0.782021541576005","0.706231558177364","0.857811524974645"
"Unbefristet","2003","Realschule","indirekter Migrationshintergrund","97","0.66719316720439","0.587997659211279","0.746388675197501"
"Unbefristet","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2003","(Fach-)Abitur","kein Migrationshintergrund","723","0.77107182412128","0.744355092419002","0.797788555823557"
"Unbefristet","2003","(Fach-)Abitur","direkter Migrationshintergrund","182","0.818723519727428","0.767465999998024","0.869981039456832"
"Unbefristet","2003","(Fach-)Abitur","indirekter Migrationshintergrund","39","0.660285819203077","0.54044761595377","0.780124022452383"
"Unbefristet","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2003","AkademikerIn","kein Migrationshintergrund","2082","0.890375032439482","0.877601403260116","0.903148661618848"
"Unbefristet","2003","AkademikerIn","direkter Migrationshintergrund","162","0.85450837292663","0.804634322701358","0.904382423151902"
"Unbefristet","2003","AkademikerIn","indirekter Migrationshintergrund","45","0.87267719505013","0.780283358470913","0.965071031629347"
"Unbefristet","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2003","(noch) kein Abschluss","kein Migrationshintergrund","7","","",""
"Befristet","2003","(noch) kein Abschluss","direkter Migrationshintergrund","4","","",""
"Befristet","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Befristet","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2003","Hauptschule","kein Migrationshintergrund","249","0.0989425335027533","0.0867266606361493","0.111158406369357"
"Befristet","2003","Hauptschule","direkter Migrationshintergrund","61","0.122093478913605","0.0961762702349453","0.148010687592264"
"Befristet","2003","Hauptschule","indirekter Migrationshintergrund","38","0.287475882876661","0.211965088275973","0.362986677477348"
"Befristet","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2003","Realschule","kein Migrationshintergrund","398","0.120486884747915","0.109136891647477","0.131836877848353"
"Befristet","2003","Realschule","direkter Migrationshintergrund","21","","",""
"Befristet","2003","Realschule","indirekter Migrationshintergrund","39","0.33280683279561","0.253611324802499","0.412002340788721"
"Befristet","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2003","(Fach-)Abitur","kein Migrationshintergrund","227","0.22892817587872","0.202211444176443","0.255644907580998"
"Befristet","2003","(Fach-)Abitur","direkter Migrationshintergrund","35","0.181276480272572","0.130018960543168","0.232534000001975"
"Befristet","2003","(Fach-)Abitur","indirekter Migrationshintergrund","21","","",""
"Befristet","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2003","AkademikerIn","kein Migrationshintergrund","216","0.109624967560518","0.0968513383811522","0.122398596739883"
"Befristet","2003","AkademikerIn","direkter Migrationshintergrund","30","0.14549162707337","0.0956175768480977","0.195365677298642"
"Befristet","2003","AkademikerIn","indirekter Migrationshintergrund","5","","",""
"Befristet","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2004","(noch) kein Abschluss","kein Migrationshintergrund","33","0.816095891553219","0.700303459765639","0.931888323340799"
"Unbefristet","2004","(noch) kein Abschluss","direkter Migrationshintergrund","41","0.971278039878562","0.921355958315439","1.02120012144168"
"Unbefristet","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Unbefristet","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2004","Hauptschule","kein Migrationshintergrund","1902","0.886610537441733","0.873220615838404","0.900000459045063"
"Unbefristet","2004","Hauptschule","direkter Migrationshintergrund","512","0.926133845353535","0.904275042679578","0.947992648027492"
"Unbefristet","2004","Hauptschule","indirekter Migrationshintergrund","101","0.690361518589112","0.614583049990497","0.766139987187727"
"Unbefristet","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2004","Realschule","kein Migrationshintergrund","2632","0.879647043706339","0.868069327289557","0.891224760123122"
"Unbefristet","2004","Realschule","direkter Migrationshintergrund","87","0.759442508070833","0.678455921101893","0.840429095039774"
"Unbefristet","2004","Realschule","indirekter Migrationshintergrund","93","0.657930981250231","0.576381077189396","0.739480885311066"
"Unbefristet","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2004","(Fach-)Abitur","kein Migrationshintergrund","719","0.775945974345377","0.749417815906884","0.80247413278387"
"Unbefristet","2004","(Fach-)Abitur","direkter Migrationshintergrund","191","0.85923716819365","0.812641909257575","0.905832427129725"
"Unbefristet","2004","(Fach-)Abitur","indirekter Migrationshintergrund","46","0.632156531640654","0.513081239549401","0.751231823731907"
"Unbefristet","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2004","AkademikerIn","kein Migrationshintergrund","2031","0.873982312267521","0.860306004491513","0.88765862004353"
"Unbefristet","2004","AkademikerIn","direkter Migrationshintergrund","158","0.79080990967359","0.732358064663224","0.849261754683956"
"Unbefristet","2004","AkademikerIn","indirekter Migrationshintergrund","40","0.946248013876198","0.878041917513703","1.01445411023869"
"Unbefristet","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2004","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Befristet","2004","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Befristet","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Befristet","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2004","Hauptschule","kein Migrationshintergrund","252","0.113389462558267","0.0999995409549369","0.126779384161596"
"Befristet","2004","Hauptschule","direkter Migrationshintergrund","38","0.0738661546464648","0.0520073519725077","0.0957249573204218"
"Befristet","2004","Hauptschule","indirekter Migrationshintergrund","42","0.309638481410888","0.233860012812273","0.385416950009503"
"Befristet","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2004","Realschule","kein Migrationshintergrund","402","0.120352956293661","0.108775239876878","0.131930672710444"
"Befristet","2004","Realschule","direkter Migrationshintergrund","20","","",""
"Befristet","2004","Realschule","indirekter Migrationshintergrund","37","0.342069018749769","0.260519114688934","0.423618922810604"
"Befristet","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2004","(Fach-)Abitur","kein Migrationshintergrund","230","0.224054025654623","0.19752586721613","0.250582184093116"
"Befristet","2004","(Fach-)Abitur","direkter Migrationshintergrund","23","","",""
"Befristet","2004","(Fach-)Abitur","indirekter Migrationshintergrund","17","","",""
"Befristet","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2004","AkademikerIn","kein Migrationshintergrund","231","0.126017687732479","0.11234137995647","0.139693995508487"
"Befristet","2004","AkademikerIn","direkter Migrationshintergrund","28","","",""
"Befristet","2004","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Befristet","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2005","(noch) kein Abschluss","kein Migrationshintergrund","33","0.888314307824259","0.793055411709523","0.983573203938994"
"Unbefristet","2005","(noch) kein Abschluss","direkter Migrationshintergrund","35","0.838617700257863","0.726010509291656","0.951224891224071"
"Unbefristet","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Unbefristet","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2005","Hauptschule","kein Migrationshintergrund","1787","0.884594155136285","0.870619143702159","0.89856916657041"
"Unbefristet","2005","Hauptschule","direkter Migrationshintergrund","472","0.887965033607448","0.86061786506256","0.915312202152336"
"Unbefristet","2005","Hauptschule","indirekter Migrationshintergrund","106","0.77044160709468","0.700275884857113","0.840607329332247"
"Unbefristet","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2005","Realschule","kein Migrationshintergrund","2592","0.879087146144332","0.867322217868406","0.890852074420259"
"Unbefristet","2005","Realschule","direkter Migrationshintergrund","86","0.779721310306899","0.699685301586698","0.859757319027099"
"Unbefristet","2005","Realschule","indirekter Migrationshintergrund","89","0.634386721449932","0.550955014623287","0.717818428276576"
"Unbefristet","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2005","(Fach-)Abitur","kein Migrationshintergrund","750","0.794236771309133","0.768380007231172","0.820093535387094"
"Unbefristet","2005","(Fach-)Abitur","direkter Migrationshintergrund","177","0.937150226104896","0.902641592969425","0.971658859240367"
"Unbefristet","2005","(Fach-)Abitur","indirekter Migrationshintergrund","47","0.672865305349294","0.562958029941935","0.782772580756654"
"Unbefristet","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2005","AkademikerIn","kein Migrationshintergrund","2003","0.899831923987971","0.88725798357025","0.912405864405692"
"Unbefristet","2005","AkademikerIn","direkter Migrationshintergrund","164","0.881038731784419","0.834133332268542","0.927944131300295"
"Unbefristet","2005","AkademikerIn","indirekter Migrationshintergrund","43","0.867812773213635","0.771997390832719","0.963628155594551"
"Unbefristet","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2005","(noch) kein Abschluss","kein Migrationshintergrund","9","","",""
"Befristet","2005","(noch) kein Abschluss","direkter Migrationshintergrund","6","","",""
"Befristet","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Befristet","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2005","Hauptschule","kein Migrationshintergrund","221","0.115405844863715","0.10143083342959","0.129380856297841"
"Befristet","2005","Hauptschule","direkter Migrationshintergrund","39","0.112034966392552","0.0846877978476639","0.13938213493744"
"Befristet","2005","Hauptschule","indirekter Migrationshintergrund","32","0.22955839290532","0.159392670667752","0.299724115142887"
"Befristet","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2005","Realschule","kein Migrationshintergrund","358","0.120912853855668","0.109147925579741","0.132677782131594"
"Befristet","2005","Realschule","direkter Migrationshintergrund","17","","",""
"Befristet","2005","Realschule","indirekter Migrationshintergrund","39","0.365613278550068","0.282181571723424","0.449044985376713"
"Befristet","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2005","(Fach-)Abitur","kein Migrationshintergrund","189","0.205763228690867","0.179906464612906","0.231619992768828"
"Befristet","2005","(Fach-)Abitur","direkter Migrationshintergrund","13","","",""
"Befristet","2005","(Fach-)Abitur","indirekter Migrationshintergrund","23","","",""
"Befristet","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2005","AkademikerIn","kein Migrationshintergrund","187","0.100168076012029","0.0875941355943086","0.11274201642975"
"Befristet","2005","AkademikerIn","direkter Migrationshintergrund","19","","",""
"Befristet","2005","AkademikerIn","indirekter Migrationshintergrund","5","","",""
"Befristet","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2006","(noch) kein Abschluss","kein Migrationshintergrund","33","0.877898160117726","0.775144107135818","0.980652213099634"
"Unbefristet","2006","(noch) kein Abschluss","direkter Migrationshintergrund","28","","",""
"Unbefristet","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Unbefristet","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2006","Hauptschule","kein Migrationshintergrund","1890","0.892676714025338","0.879457276057312","0.905896151993363"
"Unbefristet","2006","Hauptschule","direkter Migrationshintergrund","452","0.86643793674216","0.836885078588283","0.895990794896037"
"Unbefristet","2006","Hauptschule","indirekter Migrationshintergrund","93","0.69861104211214","0.620332538193393","0.776889546030886"
"Unbefristet","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2006","Realschule","kein Migrationshintergrund","2700","0.860783126479792","0.848622629018551","0.872943623941033"
"Unbefristet","2006","Realschule","direkter Migrationshintergrund","89","0.845230575451203","0.77504009930827","0.915421051594136"
"Unbefristet","2006","Realschule","indirekter Migrationshintergrund","90","0.672890688835873","0.591295426477855","0.754485951193892"
"Unbefristet","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2006","(Fach-)Abitur","kein Migrationshintergrund","780","0.791858867564257","0.766270787391813","0.817446947736701"
"Unbefristet","2006","(Fach-)Abitur","direkter Migrationshintergrund","189","0.909139228118668","0.870359007714898","0.947919448522437"
"Unbefristet","2006","(Fach-)Abitur","indirekter Migrationshintergrund","47","0.629802989450071","0.518270690188172","0.74133528871197"
"Unbefristet","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2006","AkademikerIn","kein Migrationshintergrund","2116","0.881046293863292","0.86794625933874","0.894146328387844"
"Unbefristet","2006","AkademikerIn","direkter Migrationshintergrund","164","0.887004715318716","0.840883374099789","0.933126056537642"
"Unbefristet","2006","AkademikerIn","indirekter Migrationshintergrund","44","0.819494030250509","0.713938331529835","0.925049728971183"
"Unbefristet","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2006","(noch) kein Abschluss","kein Migrationshintergrund","6","","",""
"Befristet","2006","(noch) kein Abschluss","direkter Migrationshintergrund","6","","",""
"Befristet","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Befristet","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2006","Hauptschule","kein Migrationshintergrund","216","0.107323285974662","0.0941038480066366","0.120542723942688"
"Befristet","2006","Hauptschule","direkter Migrationshintergrund","57","0.13356206325784","0.104009205103963","0.163114921411717"
"Befristet","2006","Hauptschule","indirekter Migrationshintergrund","39","0.30138895788786","0.223110453969114","0.379667461806607"
"Befristet","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2006","Realschule","kein Migrationshintergrund","413","0.139216873520208","0.127056376058967","0.151377370981448"
"Befristet","2006","Realschule","direkter Migrationshintergrund","13","","",""
"Befristet","2006","Realschule","indirekter Migrationshintergrund","37","0.327109311164127","0.245514048806108","0.408704573522146"
"Befristet","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2006","(Fach-)Abitur","kein Migrationshintergrund","187","0.208141132435743","0.182553052263299","0.233729212608188"
"Befristet","2006","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Befristet","2006","(Fach-)Abitur","indirekter Migrationshintergrund","25","","",""
"Befristet","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
