"plb0037_h","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Unbefristet","2012","17-29","(noch) kein Abschluss","41","0.552660451880887","0.435340632174141","0.669980271587632"
"Unbefristet","2012","17-29","Hauptschule","219","0.579114779944557","0.531091785546693","0.62713777434242"
"Unbefristet","2012","17-29","Realschule","343","0.567491589048988","0.529808973053569","0.605174205044407"
"Unbefristet","2012","17-29","(Fach-)Abitur","181","0.432248701277398","0.385855221056209","0.478642181498587"
"Unbefristet","2012","17-29","AkademikerIn","141","0.580840959172617","0.518285217656696","0.643396700688538"
"Unbefristet","2012","30-45","(noch) kein Abschluss","55","0.767928778742908","0.674243380934235","0.861614176551581"
"Unbefristet","2012","30-45","Hauptschule","1176","0.885477799962864","0.868534740028894","0.902420859896833"
"Unbefristet","2012","30-45","Realschule","2027","0.912557268994854","0.900908450014895","0.924206087974813"
"Unbefristet","2012","30-45","(Fach-)Abitur","884","0.878896441850693","0.858746181557742","0.899046702143644"
"Unbefristet","2012","30-45","AkademikerIn","1430","0.834874040182105","0.817039614508615","0.852708465855595"
"Unbefristet","2012","46-65","(noch) kein Abschluss","41","0.914423651397864","0.834449477394652","0.994397825401075"
"Unbefristet","2012","46-65","Hauptschule","1481","0.947452091609029","0.936501840112386","0.958402343105671"
"Unbefristet","2012","46-65","Realschule","1769","0.940458116666652","0.929809444944385","0.951106788388918"
"Unbefristet","2012","46-65","(Fach-)Abitur","585","0.955758527782081","0.939585506164785","0.971931549399376"
"Unbefristet","2012","46-65","AkademikerIn","1533","0.951106405384663","0.940663251459519","0.961549559309808"
"Unbefristet","2012","66","(noch) kein Abschluss","","","",""
"Unbefristet","2012","66","Hauptschule","","","",""
"Unbefristet","2012","66","Realschule","","","",""
"Unbefristet","2012","66","(Fach-)Abitur","","","",""
"Unbefristet","2012","66","AkademikerIn","","","",""
"Befristet","2012","17-29","(noch) kein Abschluss","28","","",""
"Befristet","2012","17-29","Hauptschule","187","0.420885220055443","0.37286222565758","0.468908214453307"
"Befristet","2012","17-29","Realschule","321","0.432508410951012","0.394825794955593","0.470191026946431"
"Befristet","2012","17-29","(Fach-)Abitur","257","0.567751298722602","0.521357818501413","0.614144778943791"
"Befristet","2012","17-29","AkademikerIn","98","0.419159040827383","0.356603299311462","0.481714782343304"
"Befristet","2012","30-45","(noch) kein Abschluss","23","","",""
"Befristet","2012","30-45","Hauptschule","181","0.114522200037136","0.0975791401031666","0.131465259971106"
"Befristet","2012","30-45","Realschule","232","0.0874427310051463","0.075793912025187","0.0990915499851056"
"Befristet","2012","30-45","(Fach-)Abitur","123","0.121103558149307","0.100953297856356","0.141253818442258"
"Befristet","2012","30-45","AkademikerIn","235","0.165125959817895","0.147291534144405","0.182960385491385"
"Befristet","2012","46-65","(noch) kein Abschluss","6","","",""
"Befristet","2012","46-65","Hauptschule","114","0.0525479083909714","0.041597656894329","0.0634981598876138"
"Befristet","2012","46-65","Realschule","128","0.0595418833333482","0.0488932116110817","0.0701905550556147"
"Befristet","2012","46-65","(Fach-)Abitur","36","0.0442414722179194","0.0280684506006238","0.060414493835215"
"Befristet","2012","46-65","AkademikerIn","105","0.0488935946153366","0.0384504406901921","0.0593367485404811"
"Befristet","2012","66","(noch) kein Abschluss","","","",""
"Befristet","2012","66","Hauptschule","","","",""
"Befristet","2012","66","Realschule","","","",""
"Befristet","2012","66","(Fach-)Abitur","","","",""
"Befristet","2012","66","AkademikerIn","","","",""
"Unbefristet","2013","17-29","(noch) kein Abschluss","55","0.438720984027965","0.344696748994226","0.532745219061704"
"Unbefristet","2013","17-29","Hauptschule","277","0.536970534644725","0.495145981312003","0.578795087977448"
"Unbefristet","2013","17-29","Realschule","413","0.601274179439782","0.568103159955223","0.634445198924341"
"Unbefristet","2013","17-29","(Fach-)Abitur","252","0.478170083805842","0.437234049867883","0.5191061177438"
"Unbefristet","2013","17-29","AkademikerIn","169","0.533208785022692","0.477582656308334","0.588834913737051"
"Unbefristet","2013","30-45","(noch) kein Abschluss","87","0.651435312531397","0.567563777718184","0.735306847344611"
"Unbefristet","2013","30-45","Hauptschule","1418","0.870741517474742","0.854617393854787","0.886865641094698"
"Unbefristet","2013","30-45","Realschule","1926","0.892336702828071","0.879247190765347","0.905426214890794"
"Unbefristet","2013","30-45","(Fach-)Abitur","1069","0.857132638936089","0.837702334832733","0.876562943039445"
"Unbefristet","2013","30-45","AkademikerIn","1644","0.852819883457918","0.837135289316637","0.8685044775992"
"Unbefristet","2013","46-65","(noch) kein Abschluss","68","0.905981867155096","0.843194162226844","0.968769572083347"
"Unbefristet","2013","46-65","Hauptschule","1649","0.943114375585794","0.932369226936669","0.953859524234919"
"Unbefristet","2013","46-65","Realschule","1752","0.936226954455566","0.925199217561726","0.947254691349405"
"Unbefristet","2013","46-65","(Fach-)Abitur","745","0.923909117563862","0.905783487204198","0.942034747923527"
"Unbefristet","2013","46-65","AkademikerIn","1599","0.940553517788299","0.929362467046809","0.951744568529788"
"Unbefristet","2013","66","(noch) kein Abschluss","","","",""
"Unbefristet","2013","66","Hauptschule","","","",""
"Unbefristet","2013","66","Realschule","","","",""
"Unbefristet","2013","66","(Fach-)Abitur","","","",""
"Unbefristet","2013","66","AkademikerIn","","","",""
"Befristet","2013","17-29","(noch) kein Abschluss","52","0.561279015972035","0.467254780938296","0.655303251005774"
"Befristet","2013","17-29","Hauptschule","269","0.463029465355275","0.421204912022552","0.504854018687997"
"Befristet","2013","17-29","Realschule","424","0.398725820560218","0.365554801075659","0.431896840044778"
"Befristet","2013","17-29","(Fach-)Abitur","320","0.521829916194158","0.4808938822562","0.562765950132117"
"Befristet","2013","17-29","AkademikerIn","140","0.466791214977308","0.411165086262949","0.522417343691666"
"Befristet","2013","30-45","(noch) kein Abschluss","37","0.348564687468603","0.264693152655389","0.432436222281816"
"Befristet","2013","30-45","Hauptschule","245","0.129258482525257","0.113134358905302","0.145382606145213"
"Befristet","2013","30-45","Realschule","228","0.107663297171929","0.0945737851092062","0.120752809234653"
"Befristet","2013","30-45","(Fach-)Abitur","177","0.142867361063911","0.123437056960555","0.162297665167267"
"Befristet","2013","30-45","AkademikerIn","316","0.147180116542082","0.1314955224008","0.162864710683363"
"Befristet","2013","46-65","(noch) kein Abschluss","15","","",""
"Befristet","2013","46-65","Hauptschule","136","0.0568856244142063","0.0461404757650814","0.0676307730633311"
"Befristet","2013","46-65","Realschule","134","0.0637730455444345","0.0527453086505954","0.0748007824382737"
"Befristet","2013","46-65","(Fach-)Abitur","77","0.0760908824361379","0.0579652520764734","0.0942165127958025"
"Befristet","2013","46-65","AkademikerIn","116","0.0594464822117014","0.0482554314702117","0.0706375329531912"
"Befristet","2013","66","(noch) kein Abschluss","","","",""
"Befristet","2013","66","Hauptschule","","","",""
"Befristet","2013","66","Realschule","","","",""
"Befristet","2013","66","(Fach-)Abitur","","","",""
"Befristet","2013","66","AkademikerIn","","","",""
"Unbefristet","2014","17-29","(noch) kein Abschluss","40","0.524517960917232","0.409957724475778","0.639078197358687"
"Unbefristet","2014","17-29","Hauptschule","239","0.551223320840874","0.505371371333921","0.597075270347828"
"Unbefristet","2014","17-29","Realschule","361","0.534298017101344","0.497502783433151","0.571093250769536"
"Unbefristet","2014","17-29","(Fach-)Abitur","237","0.440865266515757","0.399962653493601","0.481767879537912"
"Unbefristet","2014","17-29","AkademikerIn","151","0.578400207317104","0.519278753046189","0.637521661588018"
"Unbefristet","2014","30-45","(noch) kein Abschluss","59","0.719843656612359","0.620183833772823","0.819503479451895"
"Unbefristet","2014","30-45","Hauptschule","1170","0.883382665962514","0.866203989788757","0.900561342136272"
"Unbefristet","2014","30-45","Realschule","1557","0.889588580418783","0.874942656701937","0.90423450413563"
"Unbefristet","2014","30-45","(Fach-)Abitur","923","0.843329391809915","0.821630822804003","0.865027960815827"
"Unbefristet","2014","30-45","AkademikerIn","1405","0.83005680474307","0.812134397283831","0.847979212202309"
"Unbefristet","2014","46-65","(noch) kein Abschluss","55","0.945263110725755","0.889965314491231","1.00056090696028"
"Unbefristet","2014","46-65","Hauptschule","1490","0.939662277098879","0.928024087632361","0.951300466565397"
"Unbefristet","2014","46-65","Realschule","1717","0.944580863710261","0.934080964699521","0.955080762721002"
"Unbefristet","2014","46-65","(Fach-)Abitur","698","0.954850633455119","0.940010673749451","0.969690593160787"
"Unbefristet","2014","46-65","AkademikerIn","1511","0.944603483673472","0.933415770611123","0.955791196735822"
"Unbefristet","2014","66","(noch) kein Abschluss","","","",""
"Unbefristet","2014","66","Hauptschule","","","",""
"Unbefristet","2014","66","Realschule","","","",""
"Unbefristet","2014","66","(Fach-)Abitur","","","",""
"Unbefristet","2014","66","AkademikerIn","","","",""
"Befristet","2014","17-29","(noch) kein Abschluss","33","0.475482039082768","0.360921802641313","0.590042275524222"
"Befristet","2014","17-29","Hauptschule","213","0.448776679159126","0.402924729652172","0.494628628666079"
"Befristet","2014","17-29","Realschule","345","0.465701982898656","0.428906749230464","0.502497216566849"
"Befristet","2014","17-29","(Fach-)Abitur","329","0.559134733484243","0.518232120462088","0.600037346506399"
"Befristet","2014","17-29","AkademikerIn","117","0.421599792682896","0.362478338411982","0.480721246953811"
"Befristet","2014","30-45","(noch) kein Abschluss","19","","",""
"Befristet","2014","30-45","Hauptschule","171","0.116617334037486","0.099438657863728","0.133796010211243"
"Befristet","2014","30-45","Realschule","202","0.110411419581217","0.09576549586437","0.125057343298063"
"Befristet","2014","30-45","(Fach-)Abitur","155","0.156670608190085","0.134972039184173","0.178369177195997"
"Befristet","2014","30-45","AkademikerIn","282","0.16994319525693","0.152020787797691","0.187865602716169"
"Befristet","2014","46-65","(noch) kein Abschluss","10","","",""
"Befristet","2014","46-65","Hauptschule","118","0.0603377229011209","0.0486995334346031","0.0719759123676388"
"Befristet","2014","46-65","Realschule","107","0.0554191362897386","0.0449192372789981","0.065919035300479"
"Befristet","2014","46-65","(Fach-)Abitur","54","0.0451493665448812","0.0303094068392135","0.0599893262505488"
"Befristet","2014","46-65","AkademikerIn","95","0.0553965163265276","0.0442088032641782","0.066584229388877"
"Befristet","2014","66","(noch) kein Abschluss","","","",""
"Befristet","2014","66","Hauptschule","","","",""
"Befristet","2014","66","Realschule","","","",""
"Befristet","2014","66","(Fach-)Abitur","","","",""
"Befristet","2014","66","AkademikerIn","","","",""
"Unbefristet","2015","17-29","(noch) kein Abschluss","41","0.398807352405851","0.290832416758282","0.50678228805342"
"Unbefristet","2015","17-29","Hauptschule","242","0.563199128830386","0.517219330238888","0.609178927421885"
"Unbefristet","2015","17-29","Realschule","342","0.576168549572873","0.538439423285396","0.613897675860349"
"Unbefristet","2015","17-29","(Fach-)Abitur","272","0.466595409059573","0.426809596977048","0.506381221142098"
"Unbefristet","2015","17-29","AkademikerIn","173","0.521440790993445","0.467462331998425","0.575419249988464"
"Unbefristet","2015","30-45","(noch) kein Abschluss","74","0.75270861464511","0.667722410782605","0.837694818507614"
"Unbefristet","2015","30-45","Hauptschule","1038","0.831986061677998","0.811142614936903","0.852829508419093"
"Unbefristet","2015","30-45","Realschule","1411","0.895210778466953","0.880170316998311","0.910251239935596"
"Unbefristet","2015","30-45","(Fach-)Abitur","926","0.894299643127022","0.875954668128885","0.912644618125158"
"Unbefristet","2015","30-45","AkademikerIn","1468","0.841615646011155","0.82462120976768","0.85861008225463"
"Unbefristet","2015","46-65","(noch) kein Abschluss","62","0.821502688246613","0.733659721411769","0.909345655081457"
"Unbefristet","2015","46-65","Hauptschule","1442","0.929030389058406","0.916263833013901","0.941796945102912"
"Unbefristet","2015","46-65","Realschule","1728","0.95517016563382","0.945686741376471","0.964653589891169"
"Unbefristet","2015","46-65","(Fach-)Abitur","737","0.9404437958619","0.924054444694261","0.956833147029538"
"Unbefristet","2015","46-65","AkademikerIn","1500","0.939752757283174","0.928115497945625","0.951390016620723"
"Unbefristet","2015","66","(noch) kein Abschluss","","","",""
"Unbefristet","2015","66","Hauptschule","","","",""
"Unbefristet","2015","66","Realschule","","","",""
"Unbefristet","2015","66","(Fach-)Abitur","","","",""
"Unbefristet","2015","66","AkademikerIn","","","",""
"Befristet","2015","17-29","(noch) kein Abschluss","38","0.601192647594149","0.49321771194658","0.709167583241718"
"Befristet","2015","17-29","Hauptschule","205","0.436800871169613","0.390821072578115","0.482780669761112"
"Befristet","2015","17-29","Realschule","317","0.423831450427127","0.386102324139651","0.461560576714604"
"Befristet","2015","17-29","(Fach-)Abitur","332","0.533404590940427","0.493618778857902","0.573190403022952"
"Befristet","2015","17-29","AkademikerIn","156","0.478559209006555","0.424580750011536","0.532537668001575"
"Befristet","2015","30-45","(noch) kein Abschluss","25","","",""
"Befristet","2015","30-45","Hauptschule","198","0.168013938322002","0.147170491580907","0.188857385063097"
"Befristet","2015","30-45","Realschule","182","0.104789221533047","0.0897487600644046","0.119829683001689"
"Befristet","2015","30-45","(Fach-)Abitur","153","0.105700356872978","0.0873553818748423","0.124045331871115"
"Befristet","2015","30-45","AkademikerIn","305","0.158384353988845","0.14138991774537","0.17537879023232"
"Befristet","2015","46-65","(noch) kein Abschluss","11","","",""
"Befristet","2015","46-65","Hauptschule","112","0.0709696109415937","0.0582030548970884","0.083736166986099"
"Befristet","2015","46-65","Realschule","101","0.04482983436618","0.0353464101088313","0.0543132586235286"
"Befristet","2015","46-65","(Fach-)Abitur","64","0.0595562041381004","0.043166852970462","0.0759455553057389"
"Befristet","2015","46-65","AkademikerIn","106","0.0602472427168261","0.0486099833792774","0.0718845020543747"
"Befristet","2015","66","(noch) kein Abschluss","","","",""
"Befristet","2015","66","Hauptschule","","","",""
"Befristet","2015","66","Realschule","","","",""
"Befristet","2015","66","(Fach-)Abitur","","","",""
"Befristet","2015","66","AkademikerIn","","","",""
"Unbefristet","2016","17-29","(noch) kein Abschluss","52","0.670879133997214","0.576882494934652","0.764875773059776"
"Unbefristet","2016","17-29","Hauptschule","205","0.552774780739732","0.504880332568547","0.600669228910916"
"Unbefristet","2016","17-29","Realschule","284","0.53916931901464","0.498355798462944","0.579982839566337"
"Unbefristet","2016","17-29","(Fach-)Abitur","261","0.505038598729805","0.4637760081255","0.54630118933411"
"Unbefristet","2016","17-29","AkademikerIn","154","0.556676525742729","0.500924585060542","0.612428466424917"
"Unbefristet","2016","30-45","(noch) kein Abschluss","81","0.65007667343896","0.568403170687715","0.731750176190206"
"Unbefristet","2016","30-45","Hauptschule","916","0.859581210732244","0.839133796889835","0.880028624574654"
"Unbefristet","2016","30-45","Realschule","1228","0.886976931743107","0.870211006845516","0.903742856640698"
"Unbefristet","2016","30-45","(Fach-)Abitur","875","0.843871568853964","0.821800696822628","0.8659424408853"
"Unbefristet","2016","30-45","AkademikerIn","1249","0.836147948051082","0.817709255654676","0.854586640447488"
"Unbefristet","2016","46-65","(noch) kein Abschluss","54","0.75281154481566","0.65028156740869","0.85534152222263"
"Unbefristet","2016","46-65","Hauptschule","1329","0.937923894288654","0.925534092827494","0.950313695749815"
"Unbefristet","2016","46-65","Realschule","1679","0.940751998958468","0.929818108359428","0.951685889557509"
"Unbefristet","2016","46-65","(Fach-)Abitur","705","0.928139149447187","0.90987412728287","0.946404171611503"
"Unbefristet","2016","46-65","AkademikerIn","1480","0.946021172847614","0.934853932074193","0.957188413621036"
"Unbefristet","2016","66","(noch) kein Abschluss","","","",""
"Unbefristet","2016","66","Hauptschule","","","",""
"Unbefristet","2016","66","Realschule","","","",""
"Unbefristet","2016","66","(Fach-)Abitur","","","",""
"Unbefristet","2016","66","AkademikerIn","","","",""
"Befristet","2016","17-29","(noch) kein Abschluss","44","0.329120866002786","0.235124226940224","0.423117505065348"
"Befristet","2016","17-29","Hauptschule","209","0.447225219260268","0.399330771089084","0.495119667431453"
"Befristet","2016","17-29","Realschule","289","0.46083068098536","0.420017160433663","0.501644201537056"
"Befristet","2016","17-29","(Fach-)Abitur","303","0.494961401270195","0.45369881066589","0.5362239918745"
"Befristet","2016","17-29","AkademikerIn","151","0.443323474257271","0.387571533575083","0.499075414939458"
"Befristet","2016","30-45","(noch) kein Abschluss","50","0.34992332656104","0.268249823809794","0.431596829312285"
"Befristet","2016","30-45","Hauptschule","193","0.140418789267756","0.119971375425346","0.160866203110165"
"Befristet","2016","30-45","Realschule","142","0.113023068256893","0.0962571433593019","0.129788993154484"
"Befristet","2016","30-45","(Fach-)Abitur","164","0.156128431146036","0.1340575591147","0.178199303177373"
"Befristet","2016","30-45","AkademikerIn","299","0.163852051948918","0.145413359552512","0.182290744345324"
"Befristet","2016","46-65","(noch) kein Abschluss","14","","",""
"Befristet","2016","46-65","Hauptschule","128","0.0620761057113458","0.0496863042501853","0.0744659071725064"
"Befristet","2016","46-65","Realschule","112","0.0592480010415317","0.048314110442491","0.0701818916405723"
"Befristet","2016","46-65","(Fach-)Abitur","63","0.0718608505528135","0.0535958283884969","0.09012587271713"
"Befristet","2016","46-65","AkademikerIn","93","0.0539788271523857","0.0428115863789644","0.0651460679258069"
"Befristet","2016","66","(noch) kein Abschluss","","","",""
"Befristet","2016","66","Hauptschule","","","",""
"Befristet","2016","66","Realschule","","","",""
"Befristet","2016","66","(Fach-)Abitur","","","",""
"Befristet","2016","66","AkademikerIn","","","",""
"Unbefristet","2017","17-29","(noch) kein Abschluss","52","0.508606901482447","0.421316102375773","0.595897700589121"
"Unbefristet","2017","17-29","Hauptschule","228","0.582905083571045","0.537548896866403","0.628261270275687"
"Unbefristet","2017","17-29","Realschule","389","0.59518110914742","0.558233341944237","0.632128876350604"
"Unbefristet","2017","17-29","(Fach-)Abitur","308","0.498789098030554","0.462691103248569","0.534887092812539"
"Unbefristet","2017","17-29","AkademikerIn","196","0.538954848212552","0.489734135116773","0.58817556130833"
"Unbefristet","2017","30-45","(noch) kein Abschluss","109","0.752726427179278","0.687096566721662","0.818356287636895"
"Unbefristet","2017","30-45","Hauptschule","909","0.875825794982583","0.856346241767137","0.895305348198029"
"Unbefristet","2017","30-45","Realschule","1344","0.90564571214069","0.890767953679672","0.920523470601707"
"Unbefristet","2017","30-45","(Fach-)Abitur","874","0.855978605377942","0.834588009784286","0.877369200971599"
"Unbefristet","2017","30-45","AkademikerIn","1407","0.828999857690662","0.811190903887283","0.84680881149404"
"Unbefristet","2017","46-65","(noch) kein Abschluss","60","0.829015671210506","0.748018739228188","0.910012603192823"
"Unbefristet","2017","46-65","Hauptschule","1540","0.93772272018549","0.926111617473337","0.949333822897644"
"Unbefristet","2017","46-65","Realschule","2111","0.942918581802788","0.933302532841583","0.952534630763993"
"Unbefristet","2017","46-65","(Fach-)Abitur","866","0.930950850794123","0.914682264638255","0.94721943694999"
"Unbefristet","2017","46-65","AkademikerIn","1722","0.930098738117783","0.918467142954829","0.941730333280738"
"Unbefristet","2017","66","(noch) kein Abschluss","","","",""
"Unbefristet","2017","66","Hauptschule","","","",""
"Unbefristet","2017","66","Realschule","","","",""
"Unbefristet","2017","66","(Fach-)Abitur","","","",""
"Unbefristet","2017","66","AkademikerIn","","","",""
"Befristet","2017","17-29","(noch) kein Abschluss","74","0.491393098517553","0.404102299410878","0.578683897624227"
"Befristet","2017","17-29","Hauptschule","226","0.417094916428955","0.371738729724313","0.462451103133597"
"Befristet","2017","17-29","Realschule","289","0.40481889085258","0.367871123649396","0.441766658055763"
"Befristet","2017","17-29","(Fach-)Abitur","429","0.501210901969446","0.465112907187461","0.537308896751431"
"Befristet","2017","17-29","AkademikerIn","198","0.461045151787448","0.41182443869167","0.510265864883227"
"Befristet","2017","30-45","(noch) kein Abschluss","57","0.247273572820722","0.181643712363106","0.312903433278338"
"Befristet","2017","30-45","Hauptschule","192","0.124174205017417","0.10469465180197","0.143653758232863"
"Befristet","2017","30-45","Realschule","139","0.0943542878593101","0.0794765293982926","0.109232046320328"
"Befristet","2017","30-45","(Fach-)Abitur","161","0.144021394622058","0.122630799028401","0.165411990215714"
"Befristet","2017","30-45","AkademikerIn","310","0.171000142309338","0.15319118850596","0.188809096112717"
"Befristet","2017","46-65","(noch) kein Abschluss","23","","",""
"Befristet","2017","46-65","Hauptschule","124","0.0622772798145096","0.0506661771023562","0.0738883825266631"
"Befristet","2017","46-65","Realschule","125","0.0570814181972118","0.0474653692360065","0.0666974671584171"
"Befristet","2017","46-65","(Fach-)Abitur","67","0.0690491492058773","0.0527805630500097","0.0853177353617449"
"Befristet","2017","46-65","AkademikerIn","124","0.0699012618822167","0.0582696667192621","0.0815328570451713"
"Befristet","2017","66","(noch) kein Abschluss","","","",""
"Befristet","2017","66","Hauptschule","","","",""
"Befristet","2017","66","Realschule","","","",""
"Befristet","2017","66","(Fach-)Abitur","","","",""
"Befristet","2017","66","AkademikerIn","","","",""
"Unbefristet","2018","17-29","(noch) kein Abschluss","61","0.455570951749599","0.380262779538939","0.530879123960258"
"Unbefristet","2018","17-29","Hauptschule","210","0.565980893581824","0.519723186067189","0.612238601096459"
"Unbefristet","2018","17-29","Realschule","395","0.640722535275725","0.604447032305805","0.676998038245645"
"Unbefristet","2018","17-29","(Fach-)Abitur","311","0.442722475931869","0.407338901715624","0.478106050148113"
"Unbefristet","2018","17-29","AkademikerIn","201","0.534277621810004","0.485147533656163","0.583407709963845"
"Unbefristet","2018","30-45","(noch) kein Abschluss","105","0.807689826471798","0.750273918150529","0.865105734793066"
"Unbefristet","2018","30-45","Hauptschule","860","0.857763175946087","0.836676044373697","0.878850307518477"
"Unbefristet","2018","30-45","Realschule","1204","0.899674840613243","0.883528653260359","0.915821027966128"
"Unbefristet","2018","30-45","(Fach-)Abitur","865","0.89339501869622","0.874437359374993","0.912352678017447"
"Unbefristet","2018","30-45","AkademikerIn","1351","0.830075924900769","0.812106322036304","0.848045527765234"
"Unbefristet","2018","46-65","(noch) kein Abschluss","67","0.965681591146209","0.925538104192778","1.00582507809964"
"Unbefristet","2018","46-65","Hauptschule","1424","0.931239147265158","0.918702189601483","0.943776104928834"
"Unbefristet","2018","46-65","Realschule","2087","0.947711533633827","0.938430571746858","0.956992495520796"
"Unbefristet","2018","46-65","(Fach-)Abitur","853","0.930982183045188","0.914690801660107","0.94727356443027"
"Unbefristet","2018","46-65","AkademikerIn","1723","0.945729878519156","0.935355805316266","0.956103951722047"
"Unbefristet","2018","66","(noch) kein Abschluss","","","",""
"Unbefristet","2018","66","Hauptschule","","","",""
"Unbefristet","2018","66","Realschule","","","",""
"Unbefristet","2018","66","(Fach-)Abitur","","","",""
"Unbefristet","2018","66","AkademikerIn","","","",""
"Befristet","2018","17-29","(noch) kein Abschluss","107","0.544429048250401","0.469120876039742","0.61973722046106"
"Befristet","2018","17-29","Hauptschule","231","0.434019106418176","0.387761398903541","0.480276813932811"
"Befristet","2018","17-29","Realschule","277","0.359277464724275","0.323001961754355","0.395552967694195"
"Befristet","2018","17-29","(Fach-)Abitur","446","0.557277524068131","0.521893949851887","0.592661098284376"
"Befristet","2018","17-29","AkademikerIn","195","0.465722378189996","0.416592290036155","0.514852466343837"
"Befristet","2018","30-45","(noch) kein Abschluss","76","0.192310173528202","0.134894265206934","0.249726081849471"
"Befristet","2018","30-45","Hauptschule","194","0.142236824053913","0.121149692481523","0.163323955626303"
"Befristet","2018","30-45","Realschule","126","0.100325159386757","0.0841789720338722","0.116471346739641"
"Befristet","2018","30-45","(Fach-)Abitur","153","0.10660498130378","0.087647321982553","0.125562640625007"
"Befristet","2018","30-45","AkademikerIn","327","0.169924075099231","0.151954472234766","0.187893677963696"
"Befristet","2018","46-65","(noch) kein Abschluss","12","","",""
"Befristet","2018","46-65","Hauptschule","141","0.0687608527348419","0.0562238950711663","0.0812978103985175"
"Befristet","2018","46-65","Realschule","123","0.0522884663661732","0.0430075044792044","0.0615694282531421"
"Befristet","2018","46-65","(Fach-)Abitur","77","0.0690178169548117","0.0527264355697302","0.0853091983398932"
"Befristet","2018","46-65","AkademikerIn","109","0.0542701214808435","0.0438960482779527","0.0646441946837344"
"Befristet","2018","66","(noch) kein Abschluss","","","",""
"Befristet","2018","66","Hauptschule","","","",""
"Befristet","2018","66","Realschule","","","",""
"Befristet","2018","66","(Fach-)Abitur","","","",""
"Befristet","2018","66","AkademikerIn","","","",""
"Unbefristet","2019","17-29","(noch) kein Abschluss","70","0.429647536209278","0.360345199351808","0.498949873066748"
"Unbefristet","2019","17-29","Hauptschule","194","0.608858225563547","0.561793204777031","0.655923246350063"
"Unbefristet","2019","17-29","Realschule","320","0.639803958841897","0.601198581863807","0.678409335819987"
"Unbefristet","2019","17-29","(Fach-)Abitur","348","0.490504419989332","0.454583016538649","0.526425823440015"
"Unbefristet","2019","17-29","AkademikerIn","197","0.497367782066924","0.448612531287187","0.546123032846661"
"Unbefristet","2019","30-45","(noch) kein Abschluss","133","0.783837097779829","0.732503334598457","0.835170860961201"
"Unbefristet","2019","30-45","Hauptschule","721","0.840180131146778","0.816306120132779","0.864054142160777"
"Unbefristet","2019","30-45","Realschule","1093","0.902262743306714","0.885488944391503","0.919036542221926"
"Unbefristet","2019","30-45","(Fach-)Abitur","797","0.886996604904245","0.866885481011822","0.907107728796668"
"Unbefristet","2019","30-45","AkademikerIn","1320","0.859034242654894","0.842030985565096","0.876037499744691"
"Unbefristet","2019","46-65","(noch) kein Abschluss","60","0.869624774981882","0.800443130315646","0.938806419648118"
"Unbefristet","2019","46-65","Hauptschule","1309","0.933086445906488","0.920108346815993","0.946064544996983"
"Unbefristet","2019","46-65","Realschule","2088","0.952699536934153","0.943798654932697","0.961600418935608"
"Unbefristet","2019","46-65","(Fach-)Abitur","881","0.938022144446273","0.922801452637135","0.95324283625541"
"Unbefristet","2019","46-65","AkademikerIn","1770","0.947856551167511","0.937828459843167","0.957884642491855"
"Unbefristet","2019","66","(noch) kein Abschluss","","","",""
"Unbefristet","2019","66","Hauptschule","","","",""
"Unbefristet","2019","66","Realschule","","","",""
"Unbefristet","2019","66","(Fach-)Abitur","","","",""
"Unbefristet","2019","66","AkademikerIn","","","",""
"Befristet","2019","17-29","(noch) kein Abschluss","126","0.570352463790722","0.501050126933252","0.639654800648192"
"Befristet","2019","17-29","Hauptschule","219","0.391141774436453","0.344076753649936","0.438206795222969"
"Befristet","2019","17-29","Realschule","274","0.360196041158103","0.321590664180013","0.398801418136193"
"Befristet","2019","17-29","(Fach-)Abitur","396","0.509495580010668","0.473574176559985","0.545416983461351"
"Befristet","2019","17-29","AkademikerIn","207","0.502632217933076","0.453876967153339","0.551387468712813"
"Befristet","2019","30-45","(noch) kein Abschluss","114","0.216162902220171","0.164829139038799","0.267496665401543"
"Befristet","2019","30-45","Hauptschule","184","0.159819868853222","0.135945857839223","0.183693879867221"
"Befristet","2019","30-45","Realschule","111","0.0977372566932855","0.0809634577780739","0.114511055608497"
"Befristet","2019","30-45","(Fach-)Abitur","155","0.113003395095755","0.0928922712033316","0.133114518988178"
"Befristet","2019","30-45","AkademikerIn","289","0.140965757345106","0.123962500255309","0.157969014434904"
"Befristet","2019","46-65","(noch) kein Abschluss","31","0.130375225018118","0.0611935803518823","0.199556869684354"
"Befristet","2019","46-65","Hauptschule","115","0.0669135540935116","0.0539354550030165","0.0798916531840067"
"Befristet","2019","46-65","Realschule","97","0.0473004630658474","0.0383995810643917","0.0562013450673031"
"Befristet","2019","46-65","(Fach-)Abitur","83","0.0619778555537274","0.0467571637445898","0.0771985473628649"
"Befristet","2019","46-65","AkademikerIn","118","0.0521434488324887","0.0421153575081445","0.0621715401568328"
"Befristet","2019","66","(noch) kein Abschluss","","","",""
"Befristet","2019","66","Hauptschule","","","",""
"Befristet","2019","66","Realschule","","","",""
"Befristet","2019","66","(Fach-)Abitur","","","",""
"Befristet","2019","66","AkademikerIn","","","",""
"Unbefristet","2020","17-29","(noch) kein Abschluss","82","0.607132957327888","0.543318139309707","0.670947775346069"
