year,age_gr,quintil_oecd,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,30-45 y.,1st Quintile,Paid,0.04308,33,224,0.01643,0.06974
2005,30-45 y.,1st Quintile,Not compensated,0.02336,33,224,0.00354,0.04319
2005,30-45 y.,2nd Quintile,Comp. time,0.21284,239,468,0.17572,0.24997
2005,30-45 y.,2nd Quintile,Some of both,0.11077,106,468,0.08231,0.13924
2005,30-45 y.,2nd Quintile,Paid,0.07744,76,468,0.05320,0.10168
2005,30-45 y.,2nd Quintile,Not compensated,0.04781,47,468,0.02846,0.06717
2005,30-45 y.,3rd Quintile,Comp. time,0.25809,313,638,0.22410,0.29207
2005,30-45 y.,3rd Quintile,Some of both,0.16975,181,638,0.14059,0.19890
2005,30-45 y.,3rd Quintile,Paid,0.07157,76,638,0.05155,0.09158
2005,30-45 y.,3rd Quintile,Not compensated,0.05162,68,638,0.03444,0.06880
2005,30-45 y.,4th Quintile,Comp. time,0.32711,421,777,0.29410,0.36012
2005,30-45 y.,4th Quintile,Some of both,0.11888,156,777,0.09610,0.14165
2005,30-45 y.,4th Quintile,Paid,0.05598,75,777,0.03980,0.07215
2005,30-45 y.,4th Quintile,Not compensated,0.09487,125,777,0.07426,0.11549
2005,30-45 y.,5th Quintile,Comp. time,0.29253,453,959,0.26372,0.32134
2005,30-45 y.,5th Quintile,Some of both,0.09540,169,959,0.07680,0.11400
2005,30-45 y.,5th Quintile,Paid,0.04077,54,959,0.02825,0.05329
2005,30-45 y.,5th Quintile,Not compensated,0.18071,283,959,0.15634,0.20507
2005,46-65 y.,1st Quintile,Comp. time,0.05030,35,35,-0.02317,0.12377
2005,46-65 y.,2nd Quintile,Comp. time,0.14400,132,210,0.09640,0.19160
2005,46-65 y.,2nd Quintile,Some of both,0.04994,47,210,0.02041,0.07947
2005,46-65 y.,2nd Quintile,Paid,0.03233,31,210,0.00835,0.05631
2005,46-65 y.,3rd Quintile,Comp. time,0.19001,215,400,0.15151,0.22850
2005,46-65 y.,3rd Quintile,Some of both,0.06696,82,400,0.04243,0.09149
2005,46-65 y.,3rd Quintile,Paid,0.05907,58,400,0.03594,0.08220
2005,46-65 y.,3rd Quintile,Not compensated,0.03290,45,400,0.01539,0.05040
2005,46-65 y.,4th Quintile,Comp. time,0.24276,343,595,0.20828,0.27724
2005,46-65 y.,4th Quintile,Some of both,0.07236,104,595,0.05152,0.09320
2005,46-65 y.,4th Quintile,Paid,0.03972,61,595,0.02401,0.05543
2005,46-65 y.,4th Quintile,Not compensated,0.04568,87,595,0.02889,0.06248
2005,46-65 y.,5th Quintile,Comp. time,0.21783,538,1204,0.19451,0.24116
2005,46-65 y.,5th Quintile,Some of both,0.06632,170,1204,0.05226,0.08038
2005,46-65 y.,5th Quintile,Paid,0.01867,55,1204,0.01102,0.02631
2005,46-65 y.,5th Quintile,Not compensated,0.12602,441,1204,0.10727,0.14477
2006,17-29 y.,1st Quintile,Comp. time,0.09935,78,149,0.05116,0.14755
2006,17-29 y.,1st Quintile,Some of both,0.03892,31,149,0.00776,0.07007
2006,17-29 y.,1st Quintile,Not compensated,0.04437,40,149,0.01120,0.07755
2006,17-29 y.,2nd Quintile,Comp. time,0.14007,88,163,0.08663,0.19352
2006,17-29 y.,2nd Quintile,Some of both,0.05758,39,163,0.02171,0.09346
2006,17-29 y.,2nd Quintile,Not compensated,0.05111,36,163,0.01720,0.08503
2006,17-29 y.,3rd Quintile,Comp. time,0.21551,128,259,0.16534,0.26569
2006,17-29 y.,3rd Quintile,Some of both,0.08064,55,259,0.04741,0.11386
2006,17-29 y.,3rd Quintile,Paid,0.05489,31,259,0.02710,0.08269
2006,17-29 y.,3rd Quintile,Not compensated,0.06163,45,259,0.03228,0.09097
2006,17-29 y.,4th Quintile,Comp. time,0.24082,160,269,0.18963,0.29201
2006,17-29 y.,4th Quintile,Some of both,0.09268,62,269,0.05796,0.12740
2006,17-29 y.,4th Quintile,Not compensated,0.07608,47,269,0.04434,0.10782
2006,17-29 y.,5th Quintile,Comp. time,0.17181,112,206,0.12017,0.22344
2006,17-29 y.,5th Quintile,Some of both,0.08904,45,206,0.05006,0.12803
2006,17-29 y.,5th Quintile,Not compensated,0.11683,49,206,0.07286,0.16081
2006,30-45 y.,1st Quintile,Comp. time,0.11295,100,193,0.06817,0.15772
2006,30-45 y.,1st Quintile,Some of both,0.06530,50,193,0.03036,0.10025
2006,30-45 y.,1st Quintile,Paid,0.04852,43,193,0.01813,0.07892
2006,30-45 y.,2nd Quintile,Comp. time,0.23857,235,472,0.20008,0.27706
2006,30-45 y.,2nd Quintile,Some of both,0.13204,105,472,0.10147,0.16262
2006,30-45 y.,2nd Quintile,Paid,0.08089,80,472,0.05627,0.10552
2006,30-45 y.,2nd Quintile,Not compensated,0.05037,52,472,0.03061,0.07012
2006,30-45 y.,3rd Quintile,Comp. time,0.31509,356,635,0.27893,0.35125
2006,30-45 y.,3rd Quintile,Some of both,0.12320,133,635,0.09762,0.14879
2006,30-45 y.,3rd Quintile,Paid,0.06725,67,635,0.04775,0.08675
2006,30-45 y.,3rd Quintile,Not compensated,0.07465,79,635,0.05419,0.09511
2006,30-45 y.,4th Quintile,Comp. time,0.34412,390,732,0.30968,0.37856
2006,30-45 y.,4th Quintile,Some of both,0.12111,153,732,0.09746,0.14477
2006,30-45 y.,4th Quintile,Paid,0.05283,67,732,0.03661,0.06905
2006,30-45 y.,4th Quintile,Not compensated,0.09589,122,732,0.07455,0.11724
2006,30-45 y.,5th Quintile,Comp. time,0.27759,396,897,0.24827,0.30691
2006,30-45 y.,5th Quintile,Some of both,0.11284,149,897,0.09213,0.13356
2006,30-45 y.,5th Quintile,Paid,0.05107,57,897,0.03665,0.06548
2006,30-45 y.,5th Quintile,Not compensated,0.19527,295,897,0.16931,0.22122
2006,46-65 y.,1st Quintile,Comp. time,0.05972,49,49,-0.00732,0.12675
2006,46-65 y.,2nd Quintile,Comp. time,0.12672,109,192,0.07954,0.17390
2006,46-65 y.,2nd Quintile,Some of both,0.04237,39,192,0.01380,0.07093
2006,46-65 y.,2nd Quintile,Paid,0.06735,44,192,0.03180,0.10289
2006,46-65 y.,3rd Quintile,Comp. time,0.22065,227,409,0.18041,0.26089
2006,46-65 y.,3rd Quintile,Some of both,0.07162,80,409,0.04660,0.09665
2006,46-65 y.,3rd Quintile,Paid,0.05040,43,409,0.02917,0.07163
2006,46-65 y.,3rd Quintile,Not compensated,0.05616,59,409,0.03382,0.07850
2006,46-65 y.,4th Quintile,Comp. time,0.23657,333,609,0.20279,0.27035
2006,46-65 y.,4th Quintile,Some of both,0.09180,125,609,0.06885,0.11475
2006,46-65 y.,4th Quintile,Paid,0.05006,58,609,0.03273,0.06740
2006,46-65 y.,4th Quintile,Not compensated,0.04767,93,609,0.03073,0.06460
2006,46-65 y.,5th Quintile,Comp. time,0.22410,543,1212,0.20061,0.24758
2006,46-65 y.,5th Quintile,Some of both,0.06794,173,1212,0.05376,0.08211
2006,46-65 y.,5th Quintile,Paid,0.02810,56,1212,0.01879,0.03741
2006,46-65 y.,5th Quintile,Not compensated,0.14951,440,1212,0.12943,0.16960
2007,17-29 y.,1st Quintile,Comp. time,0.05744,65,144,0.01930,0.09558
2007,17-29 y.,1st Quintile,Some of both,0.04276,41,144,0.00960,0.07592
2007,17-29 y.,1st Quintile,Not compensated,0.03551,38,144,0.00517,0.06584
2007,17-29 y.,2nd Quintile,Comp. time,0.16050,123,207,0.11037,0.21062
2007,17-29 y.,2nd Quintile,Some of both,0.06519,47,207,0.03148,0.09890
2007,17-29 y.,2nd Quintile,Not compensated,0.04386,37,207,0.01589,0.07182
2007,17-29 y.,3rd Quintile,Comp. time,0.20727,127,216,0.15309,0.26145
2007,17-29 y.,3rd Quintile,Some of both,0.06411,43,216,0.03137,0.09685
2007,17-29 y.,3rd Quintile,Not compensated,0.08360,46,216,0.04660,0.12060
2007,17-29 y.,4th Quintile,Comp. time,0.27661,166,281,0.22422,0.32901
2007,17-29 y.,4th Quintile,Some of both,0.10815,77,281,0.07177,0.14453
2007,17-29 y.,4th Quintile,Not compensated,0.07989,38,281,0.04814,0.11165
2007,17-29 y.,5th Quintile,Comp. time,0.15561,91,182,0.10280,0.20842
2007,17-29 y.,5th Quintile,Some of both,0.10664,48,182,0.06168,0.15161
2007,17-29 y.,5th Quintile,Not compensated,0.10375,43,182,0.05933,0.14818
2007,30-45 y.,1st Quintile,Comp. time,0.12202,95,224,0.07906,0.16498
2007,30-45 y.,1st Quintile,Some of both,0.08092,60,224,0.04513,0.11671
2007,30-45 y.,1st Quintile,Paid,0.04569,38,224,0.01828,0.07310
2007,30-45 y.,1st Quintile,Not compensated,0.03578,31,224,0.01140,0.06016
2007,30-45 y.,2nd Quintile,Comp. time,0.23202,251,503,0.19510,0.26895
2007,30-45 y.,2nd Quintile,Some of both,0.12593,118,503,0.09690,0.15495
2007,30-45 y.,2nd Quintile,Paid,0.07854,67,503,0.05500,0.10207
2007,30-45 y.,2nd Quintile,Not compensated,0.05431,67,503,0.03449,0.07414
2007,30-45 y.,3rd Quintile,Comp. time,0.29123,338,637,0.25592,0.32654
2007,30-45 y.,3rd Quintile,Some of both,0.13283,145,637,0.10646,0.15921
2007,30-45 y.,3rd Quintile,Paid,0.05472,65,637,0.03705,0.07240
2007,30-45 y.,3rd Quintile,Not compensated,0.07304,89,637,0.05281,0.09326
2007,30-45 y.,4th Quintile,Comp. time,0.33087,405,783,0.29789,0.36385
2007,30-45 y.,4th Quintile,Some of both,0.12781,173,783,0.10441,0.15121
2007,30-45 y.,4th Quintile,Paid,0.05193,65,783,0.03638,0.06748
2007,30-45 y.,4th Quintile,Not compensated,0.10929,140,783,0.08742,0.13116
2007,30-45 y.,5th Quintile,Comp. time,0.28610,415,899,0.25654,0.31566
2007,30-45 y.,5th Quintile,Some of both,0.12529,154,899,0.10364,0.14695
2007,30-45 y.,5th Quintile,Paid,0.03391,48,899,0.02208,0.04575
2007,30-45 y.,5th Quintile,Not compensated,0.20015,282,899,0.17398,0.22632
2007,46-65 y.,1st Quintile,Comp. time,0.05607,49,49,-0.00901,0.12115
2007,46-65 y.,2nd Quintile,Comp. time,0.14690,133,237,0.10173,0.19206
2007,46-65 y.,2nd Quintile,Some of both,0.06522,60,237,0.03372,0.09673
2007,46-65 y.,2nd Quintile,Paid,0.05487,44,237,0.02582,0.08392
2007,46-65 y.,3rd Quintile,Comp. time,0.20027,233,430,0.16240,0.23815
2007,46-65 y.,3rd Quintile,Some of both,0.08790,91,430,0.06111,0.11470
2007,46-65 y.,3rd Quintile,Paid,0.03405,35,430,0.01689,0.05121
2007,46-65 y.,3rd Quintile,Not compensated,0.05233,71,430,0.03126,0.07340
2007,46-65 y.,4th Quintile,Comp. time,0.26978,408,716,0.23725,0.30232
2007,46-65 y.,4th Quintile,Some of both,0.07426,114,716,0.05504,0.09348
2007,46-65 y.,4th Quintile,Paid,0.05565,69,716,0.03885,0.07246
2007,46-65 y.,4th Quintile,Not compensated,0.06317,125,716,0.04534,0.08100
2007,46-65 y.,5th Quintile,Comp. time,0.22008,540,1202,0.19665,0.24351
2007,46-65 y.,5th Quintile,Some of both,0.07615,180,1202,0.06115,0.09115
2007,46-65 y.,5th Quintile,Paid,0.02170,57,1202,0.01346,0.02994
2007,46-65 y.,5th Quintile,Not compensated,0.13207,425,1202,0.11292,0.15121
2008,17-29 y.,1st Quintile,Comp. time,0.09256,80,119,0.04027,0.14486
2008,17-29 y.,1st Quintile,Not compensated,0.04102,39,119,0.00523,0.07681
2008,17-29 y.,2nd Quintile,Comp. time,0.17434,111,226,0.12476,0.22391
2008,17-29 y.,2nd Quintile,Some of both,0.06231,46,226,0.03072,0.09389
2008,17-29 y.,2nd Quintile,Paid,0.04379,31,226,0.01705,0.07053
2008,17-29 y.,2nd Quintile,Not compensated,0.07561,38,226,0.04106,0.11015
2008,17-29 y.,3rd Quintile,Comp. time,0.22084,134,230,0.16712,0.27457
2008,17-29 y.,3rd Quintile,Some of both,0.10669,58,230,0.06670,0.14667
2008,17-29 y.,3rd Quintile,Not compensated,0.06058,38,230,0.02968,0.09148
2008,17-29 y.,4th Quintile,Comp. time,0.29031,151,247,0.23359,0.34704
2008,17-29 y.,4th Quintile,Some of both,0.07560,51,247,0.04256,0.10863
2008,17-29 y.,4th Quintile,Not compensated,0.06599,45,247,0.03496,0.09701
2008,17-29 y.,5th Quintile,Comp. time,0.19668,100,195,0.14075,0.25262
2008,17-29 y.,5th Quintile,Some of both,0.08718,54,195,0.04748,0.12687
2008,17-29 y.,5th Quintile,Not compensated,0.09874,41,195,0.05676,0.14072
2008,30-45 y.,1st Quintile,Comp. time,0.14252,95,218,0.09601,0.18903
2008,30-45 y.,1st Quintile,Some of both,0.07570,55,218,0.04050,0.11089
2008,30-45 y.,1st Quintile,Paid,0.04583,37,218,0.01801,0.07366
2008,30-45 y.,1st Quintile,Not compensated,0.04153,31,218,0.01498,0.06807
2008,30-45 y.,2nd Quintile,Comp. time,0.25636,242,480,0.21725,0.29546
2008,30-45 y.,2nd Quintile,Some of both,0.12422,114,480,0.09468,0.15376
2008,30-45 y.,2nd Quintile,Paid,0.08042,68,480,0.05607,0.10478
2008,30-45 y.,2nd Quintile,Not compensated,0.06911,56,480,0.04640,0.09183
2008,30-45 y.,3rd Quintile,Comp. time,0.30340,330,659,0.26827,0.33853
2008,30-45 y.,3rd Quintile,Some of both,0.15359,153,659,0.12604,0.18114
2008,30-45 y.,3rd Quintile,Paid,0.06955,73,659,0.05011,0.08898
2008,30-45 y.,3rd Quintile,Not compensated,0.08740,103,659,0.06582,0.10898
2008,30-45 y.,4th Quintile,Comp. time,0.32300,371,705,0.28846,0.35755
2008,30-45 y.,4th Quintile,Some of both,0.13667,144,705,0.11130,0.16205
2008,30-45 y.,4th Quintile,Paid,0.05891,61,705,0.04152,0.07630
2008,30-45 y.,4th Quintile,Not compensated,0.11826,129,705,0.09441,0.14212
2008,30-45 y.,5th Quintile,Comp. time,0.29465,355,831,0.26363,0.32566
2008,30-45 y.,5th Quintile,Some of both,0.12477,150,831,0.10228,0.14725
2008,30-45 y.,5th Quintile,Paid,0.03969,47,831,0.02641,0.05297
2008,30-45 y.,5th Quintile,Not compensated,0.20614,279,831,0.17862,0.23366
2008,46-65 y.,1st Quintile,Comp. time,0.05563,54,54,-0.00608,0.11734
2008,46-65 y.,2nd Quintile,Comp. time,0.13734,117,265,0.09582,0.17887
2008,46-65 y.,2nd Quintile,Some of both,0.07408,64,265,0.04249,0.10568
2008,46-65 y.,2nd Quintile,Paid,0.05961,46,265,0.03105,0.08817
2008,46-65 y.,2nd Quintile,Not compensated,0.04472,38,265,0.01978,0.06965
2008,46-65 y.,3rd Quintile,Comp. time,0.21153,236,477,0.17484,0.24822
2008,46-65 y.,3rd Quintile,Some of both,0.09199,101,477,0.06602,0.11795
2008,46-65 y.,3rd Quintile,Paid,0.06853,62,477,0.04583,0.09122
2008,46-65 y.,3rd Quintile,Not compensated,0.05991,78,477,0.03859,0.08123
2008,46-65 y.,4th Quintile,Comp. time,0.26370,390,718,0.23145,0.29595
2008,46-65 y.,4th Quintile,Some of both,0.10337,134,718,0.08109,0.12566
2008,46-65 y.,4th Quintile,Paid,0.04931,75,718,0.03346,0.06515
2008,46-65 y.,4th Quintile,Not compensated,0.06018,119,718,0.04277,0.07759
2008,46-65 y.,5th Quintile,Comp. time,0.24397,549,1213,0.21979,0.26815
2008,46-65 y.,5th Quintile,Some of both,0.08737,187,1213,0.07147,0.10327
2008,46-65 y.,5th Quintile,Paid,0.03115,66,1213,0.02137,0.04093
2008,46-65 y.,5th Quintile,Not compensated,0.13519,411,1213,0.11594,0.15444
2009,17-29 y.,1st Quintile,Comp. time,0.10787,77,108,0.04909,0.16665
2009,17-29 y.,1st Quintile,Not compensated,0.03419,31,108,-0.00024,0.06862
2009,17-29 y.,2nd Quintile,Comp. time,0.15326,69,103,0.08335,0.22318
2009,17-29 y.,2nd Quintile,Some of both,0.05942,34,103,0.01354,0.10529
2009,17-29 y.,3rd Quintile,Comp. time,0.21921,114,173,0.15738,0.28103
2009,17-29 y.,3rd Quintile,Some of both,0.10563,59,173,0.05969,0.15156
2009,17-29 y.,4th Quintile,Comp. time,0.25748,135,224,0.20009,0.31486
2009,17-29 y.,4th Quintile,Some of both,0.09280,56,224,0.05472,0.13089
2009,17-29 y.,4th Quintile,Not compensated,0.06106,33,224,0.02963,0.09249
2009,17-29 y.,5th Quintile,Comp. time,0.16413,82,174,0.10894,0.21932
2009,17-29 y.,5th Quintile,Some of both,0.08861,49,174,0.04626,0.13096
2009,17-29 y.,5th Quintile,Not compensated,0.10861,43,174,0.06224,0.15497
2009,30-45 y.,1st Quintile,Comp. time,0.13242,96,176,0.08220,0.18263
2009,30-45 y.,1st Quintile,Some of both,0.06819,46,176,0.03084,0.10554
2009,30-45 y.,1st Quintile,Paid,0.06294,34,176,0.02696,0.09892
2009,30-45 y.,2nd Quintile,Comp. time,0.20418,186,388,0.16401,0.24434
2009,30-45 y.,2nd Quintile,Some of both,0.14480,97,388,0.10974,0.17986
2009,30-45 y.,2nd Quintile,Paid,0.05847,53,388,0.03509,0.08185
2009,30-45 y.,2nd Quintile,Not compensated,0.04980,52,388,0.02812,0.07147
2009,30-45 y.,3rd Quintile,Comp. time,0.29439,297,572,0.25700,0.33177
2009,30-45 y.,3rd Quintile,Some of both,0.15330,133,572,0.12375,0.18285
2009,30-45 y.,3rd Quintile,Paid,0.06048,62,572,0.04093,0.08003
2009,30-45 y.,3rd Quintile,Not compensated,0.08730,80,572,0.06415,0.11045
2009,30-45 y.,4th Quintile,Comp. time,0.32880,336,637,0.29228,0.36531
2009,30-45 y.,4th Quintile,Some of both,0.13938,125,637,0.11246,0.16630
2009,30-45 y.,4th Quintile,Paid,0.05596,53,637,0.03810,0.07382
2009,30-45 y.,4th Quintile,Not compensated,0.11785,123,637,0.09279,0.14291
2009,30-45 y.,5th Quintile,Comp. time,0.28600,318,726,0.25310,0.31889
2009,30-45 y.,5th Quintile,Some of both,0.11783,124,726,0.09436,0.14130
2009,30-45 y.,5th Quintile,Paid,0.04106,46,726,0.02661,0.05550
2009,30-45 y.,5th Quintile,Not compensated,0.19795,238,726,0.16894,0.22695
2009,46-65 y.,1st Quintile,Comp. time,0.05771,46,46,-0.01043,0.12584
2009,46-65 y.,2nd Quintile,Comp. time,0.13104,111,254,0.08946,0.17262
2009,46-65 y.,2nd Quintile,Some of both,0.07553,68,254,0.04297,0.10809
2009,46-65 y.,2nd Quintile,Paid,0.05275,39,254,0.02521,0.08030
2009,46-65 y.,2nd Quintile,Not compensated,0.05059,36,254,0.02358,0.07759
2009,46-65 y.,3rd Quintile,Comp. time,0.24172,250,468,0.20289,0.28055
2009,46-65 y.,3rd Quintile,Some of both,0.10751,107,468,0.07942,0.13561
2009,46-65 y.,3rd Quintile,Paid,0.06130,53,468,0.03954,0.08306
2009,46-65 y.,3rd Quintile,Not compensated,0.04402,58,468,0.02542,0.06263
2009,46-65 y.,4th Quintile,Comp. time,0.27336,368,644,0.23891,0.30781
2009,46-65 y.,4th Quintile,Some of both,0.08764,118,644,0.06578,0.10950
2009,46-65 y.,4th Quintile,Paid,0.04245,52,644,0.02686,0.05803
2009,46-65 y.,4th Quintile,Not compensated,0.05351,106,644,0.03611,0.07090
2009,46-65 y.,5th Quintile,Comp. time,0.22870,488,1095,0.20381,0.25359
2009,46-65 y.,5th Quintile,Some of both,0.09101,161,1095,0.07397,0.10806
2009,46-65 y.,5th Quintile,Paid,0.02781,62,1095,0.01807,0.03756
2009,46-65 y.,5th Quintile,Not compensated,0.14993,384,1095,0.12877,0.17108
2010,17-29 y.,1st Quintile,Comp. time,0.12887,69,69,0.04923,0.20851
2010,17-29 y.,2nd Quintile,Comp. time,0.14994,74,107,0.08197,0.21790
2010,17-29 y.,2nd Quintile,Some of both,0.05014,33,107,0.00860,0.09169
2010,17-29 y.,3rd Quintile,Comp. time,0.22179,105,197,0.16363,0.27995
2010,17-29 y.,3rd Quintile,Some of both,0.10504,54,197,0.06212,0.14797
2010,17-29 y.,3rd Quintile,Not compensated,0.06361,38,197,0.02944,0.09777
2010,17-29 y.,4th Quintile,Comp. time,0.28047,125,171,0.21294,0.34800
2010,17-29 y.,4th Quintile,Some of both,0.12166,46,171,0.07252,0.17080
2010,17-29 y.,5th Quintile,Comp. time,0.25538,83,157,0.18695,0.32381
2010,17-29 y.,5th Quintile,Some of both,0.09944,38,157,0.05248,0.14640
2010,17-29 y.,5th Quintile,Not compensated,0.10694,36,157,0.05845,0.15544
2010,30-45 y.,1st Quintile,Comp. time,0.13151,81,123,0.07154,0.19148
2010,30-45 y.,1st Quintile,Some of both,0.06912,42,123,0.02411,0.11413
2010,30-45 y.,2nd Quintile,Comp. time,0.24933,182,337,0.20307,0.29558
2010,30-45 y.,2nd Quintile,Some of both,0.13174,77,337,0.09558,0.16790
2010,30-45 y.,2nd Quintile,Paid,0.05300,37,337,0.02904,0.07695
2010,30-45 y.,2nd Quintile,Not compensated,0.06159,41,337,0.03588,0.08729
2010,30-45 y.,3rd Quintile,Comp. time,0.32447,299,516,0.28403,0.36490
2010,30-45 y.,3rd Quintile,Some of both,0.13956,99,516,0.10963,0.16949
2010,30-45 y.,3rd Quintile,Paid,0.06030,46,516,0.03974,0.08086
2010,30-45 y.,3rd Quintile,Not compensated,0.09372,72,516,0.06855,0.11889
2010,30-45 y.,4th Quintile,Comp. time,0.39457,322,572,0.35448,0.43465
2010,30-45 y.,4th Quintile,Some of both,0.12359,108,572,0.09659,0.15058
2010,30-45 y.,4th Quintile,Paid,0.04659,33,572,0.02930,0.06387
2010,30-45 y.,4th Quintile,Not compensated,0.10693,109,572,0.08158,0.13228
2010,30-45 y.,5th Quintile,Comp. time,0.31904,300,646,0.28307,0.35501
2010,30-45 y.,5th Quintile,Some of both,0.10865,102,646,0.08464,0.13267
2010,30-45 y.,5th Quintile,Paid,0.04630,41,646,0.03008,0.06251
2010,30-45 y.,5th Quintile,Not compensated,0.24963,203,646,0.21623,0.28303
2010,46-65 y.,1st Quintile,Comp. time,0.05320,47,47,-0.01166,0.11806
2010,46-65 y.,2nd Quintile,Comp. time,0.18897,149,302,0.14474,0.23319
2010,46-65 y.,2nd Quintile,Some of both,0.05938,59,302,0.03268,0.08608
2010,46-65 y.,2nd Quintile,Paid,0.08325,55,302,0.05204,0.11446
2010,46-65 y.,2nd Quintile,Not compensated,0.04839,39,302,0.02415,0.07263
2010,46-65 y.,3rd Quintile,Comp. time,0.25064,241,427,0.20948,0.29179
2010,46-65 y.,3rd Quintile,Some of both,0.07235,83,427,0.04775,0.09695
2010,46-65 y.,3rd Quintile,Paid,0.06822,50,427,0.04428,0.09216
2010,46-65 y.,3rd Quintile,Not compensated,0.04636,53,427,0.02639,0.06632
2010,46-65 y.,4th Quintile,Comp. time,0.28607,368,628,0.25070,0.32145
2010,46-65 y.,4th Quintile,Some of both,0.08965,110,628,0.06729,0.11201
2010,46-65 y.,4th Quintile,Paid,0.04104,59,628,0.02551,0.05657
2010,46-65 y.,4th Quintile,Not compensated,0.05826,91,628,0.03993,0.07660
2010,46-65 y.,5th Quintile,Comp. time,0.26055,514,1050,0.23398,0.28711
2010,46-65 y.,5th Quintile,Some of both,0.07970,152,1050,0.06331,0.09609
2010,46-65 y.,5th Quintile,Paid,0.02456,47,1050,0.01519,0.03393
2010,46-65 y.,5th Quintile,Not compensated,0.13685,337,1050,0.11606,0.15765
2011,17-29 y.,1st Quintile,Comp. time,0.10239,103,183,0.05835,0.14644
2011,17-29 y.,1st Quintile,Some of both,0.04181,38,183,0.01273,0.07089
2011,17-29 y.,1st Quintile,Paid,0.04429,42,183,0.01440,0.07417
2011,17-29 y.,2nd Quintile,Comp. time,0.15563,114,219,0.10751,0.20375
2011,17-29 y.,2nd Quintile,Some of both,0.08576,61,219,0.04859,0.12293
2011,17-29 y.,2nd Quintile,Paid,0.05443,44,219,0.02431,0.08454
2011,17-29 y.,3rd Quintile,Comp. time,0.22301,123,201,0.16532,0.28070
2011,17-29 y.,3rd Quintile,Some of both,0.06834,43,201,0.03337,0.10331
2011,17-29 y.,3rd Quintile,Not compensated,0.08820,35,201,0.04890,0.12750
2011,17-29 y.,4th Quintile,Comp. time,0.25502,107,184,0.19187,0.31818
2011,17-29 y.,4th Quintile,Some of both,0.07802,46,184,0.03916,0.11688
2011,17-29 y.,4th Quintile,Not compensated,0.06625,31,184,0.03021,0.10228
2011,17-29 y.,5th Quintile,Comp. time,0.28043,81,152,0.20878,0.35208
2011,17-29 y.,5th Quintile,Some of both,0.09871,38,152,0.05114,0.14629
2011,17-29 y.,5th Quintile,Not compensated,0.09580,33,152,0.04886,0.14275
2011,30-45 y.,1st Quintile,Comp. time,0.11590,227,545,0.08900,0.14280
2011,30-45 y.,1st Quintile,Some of both,0.07804,121,545,0.05550,0.10058
2011,30-45 y.,1st Quintile,Paid,0.08741,138,545,0.06368,0.11115
2011,30-45 y.,1st Quintile,Not compensated,0.03804,59,545,0.02196,0.05411
2011,30-45 y.,2nd Quintile,Comp. time,0.26683,446,862,0.23729,0.29638
2011,30-45 y.,2nd Quintile,Some of both,0.11124,185,862,0.09024,0.13225
2011,30-45 y.,2nd Quintile,Paid,0.06290,135,862,0.04669,0.07912
2011,30-45 y.,2nd Quintile,Not compensated,0.08494,96,862,0.06632,0.10356
2011,30-45 y.,3rd Quintile,Comp. time,0.30395,443,814,0.27233,0.33556
2011,30-45 y.,3rd Quintile,Some of both,0.14260,177,814,0.11856,0.16664
2011,30-45 y.,3rd Quintile,Paid,0.06424,84,814,0.04738,0.08109
2011,30-45 y.,3rd Quintile,Not compensated,0.06366,110,814,0.04687,0.08044
2011,30-45 y.,4th Quintile,Comp. time,0.34360,447,868,0.31199,0.37521
2011,30-45 y.,4th Quintile,Some of both,0.14783,185,868,0.12420,0.17146
2011,30-45 y.,4th Quintile,Paid,0.06107,70,868,0.04513,0.07701
2011,30-45 y.,4th Quintile,Not compensated,0.11517,166,868,0.09392,0.13642
2011,30-45 y.,5th Quintile,Comp. time,0.27995,358,844,0.24964,0.31026
2011,30-45 y.,5th Quintile,Some of both,0.11940,147,844,0.09751,0.14128
2011,30-45 y.,5th Quintile,Paid,0.03166,42,844,0.01984,0.04347
2011,30-45 y.,5th Quintile,Not compensated,0.22922,297,844,0.20084,0.25759
2011,46-65 y.,1st Quintile,Comp. time,0.07536,97,232,0.04132,0.10940
2011,46-65 y.,1st Quintile,Some of both,0.04723,53,232,0.01987,0.07458
2011,46-65 y.,1st Quintile,Paid,0.02923,45,232,0.00751,0.05096
2011,46-65 y.,1st Quintile,Not compensated,0.02168,37,232,0.00290,0.04046
2011,46-65 y.,2nd Quintile,Comp. time,0.15185,183,373,0.11538,0.18832
2011,46-65 y.,2nd Quintile,Some of both,0.05609,68,373,0.03271,0.07947
2011,46-65 y.,2nd Quintile,Paid,0.08304,70,373,0.05500,0.11109
2011,46-65 y.,2nd Quintile,Not compensated,0.06539,52,373,0.04027,0.09051
2011,46-65 y.,3rd Quintile,Comp. time,0.27225,328,593,0.23639,0.30810
2011,46-65 y.,3rd Quintile,Some of both,0.09909,111,593,0.07502,0.12316
2011,46-65 y.,3rd Quintile,Paid,0.07508,68,593,0.05385,0.09631
2011,46-65 y.,3rd Quintile,Not compensated,0.06081,86,593,0.04156,0.08006
2011,46-65 y.,4th Quintile,Comp. time,0.29150,399,729,0.25849,0.32451
2011,46-65 y.,4th Quintile,Some of both,0.09467,134,729,0.07340,0.11594
2011,46-65 y.,4th Quintile,Paid,0.04171,63,729,0.02719,0.05624
2011,46-65 y.,4th Quintile,Not compensated,0.07052,133,729,0.05193,0.08912
