year,age_gr,bula_h,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,30-45 y.,Baden-Wuerttemberg,Some of both,0.13753,128,481,0.10672,0.16834
2001,30-45 y.,Baden-Wuerttemberg,Paid,0.07965,87,481,0.05543,0.10387
2001,30-45 y.,Baden-Wuerttemberg,Not compensated,0.10147,83,481,0.07446,0.12849
2001,30-45 y.,Bavaria,Comp. time,0.29444,280,568,0.25692,0.33196
2001,30-45 y.,Bavaria,Some of both,0.10338,120,568,0.07832,0.12844
2001,30-45 y.,Bavaria,Paid,0.07652,77,568,0.05464,0.09840
2001,30-45 y.,Bavaria,Not compensated,0.09495,91,568,0.07082,0.11908
2001,30-45 y.,Berlin,Comp. time,0.24703,73,120,0.16954,0.32452
2001,30-45 y.,Berlin,Some of both,0.21855,47,120,0.14430,0.29280
2001,30-45 y.,Brandenburg,Comp. time,0.27491,76,76,0.17387,0.37596
2001,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.27689,49,49,0.15030,0.40347
2001,30-45 y.,Saxony,Comp. time,0.28415,143,305,0.23345,0.33485
2001,30-45 y.,Saxony,Some of both,0.14042,78,305,0.10136,0.17947
2001,30-45 y.,Saxony,Paid,0.07788,42,305,0.04776,0.10801
2001,30-45 y.,Saxony,Not compensated,0.07742,42,305,0.04738,0.10747
2001,30-45 y.,Saxony-Anhalt,Comp. time,0.27367,78,78,0.17408,0.37325
2001,30-45 y.,Thuringa,Comp. time,0.30075,86,152,0.22761,0.37390
2001,30-45 y.,Thuringa,Some of both,0.10770,32,152,0.05825,0.15714
2001,30-45 y.,Thuringa,Not compensated,0.10872,34,152,0.05907,0.15838
2001,46-65 y.,Lower Saxony,Comp. time,0.14059,84,130,0.08061,0.20058
2001,46-65 y.,Lower Saxony,Some of both,0.08125,46,130,0.03410,0.12840
2001,46-65 y.,North Rhine-Westphalia,Comp. time,0.12502,195,471,0.09512,0.15493
2001,46-65 y.,North Rhine-Westphalia,Some of both,0.04735,75,471,0.02815,0.06656
2001,46-65 y.,North Rhine-Westphalia,Paid,0.06868,102,471,0.04582,0.09155
2001,46-65 y.,North Rhine-Westphalia,Not compensated,0.06170,99,471,0.03995,0.08346
2001,46-65 y.,Hesse,Comp. time,0.13971,69,139,0.08187,0.19755
2001,46-65 y.,Hesse,Some of both,0.05994,33,139,0.02033,0.09954
2001,46-65 y.,Hesse,Not compensated,0.07963,37,139,0.03446,0.12479
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.14797,58,58,0.05579,0.24014
2001,46-65 y.,Baden-Wuerttemberg,Comp. time,0.16460,114,263,0.11970,0.20950
2001,46-65 y.,Baden-Wuerttemberg,Some of both,0.04788,44,263,0.02203,0.07374
2001,46-65 y.,Baden-Wuerttemberg,Paid,0.05852,43,263,0.03010,0.08695
2001,46-65 y.,Baden-Wuerttemberg,Not compensated,0.07739,62,263,0.04503,0.10974
2001,46-65 y.,Bavaria,Comp. time,0.16669,156,307,0.12493,0.20845
2001,46-65 y.,Bavaria,Some of both,0.05618,58,307,0.03038,0.08198
2001,46-65 y.,Bavaria,Paid,0.03262,31,307,0.01272,0.05253
2001,46-65 y.,Bavaria,Not compensated,0.06536,62,307,0.03767,0.09305
2001,46-65 y.,Berlin,Comp. time,0.18673,49,49,0.07649,0.29698
2001,46-65 y.,Brandenburg,Comp. time,0.18556,59,59,0.08551,0.28561
2001,46-65 y.,Saxony,Comp. time,0.13326,79,158,0.08010,0.18642
2001,46-65 y.,Saxony,Some of both,0.06805,36,158,0.02866,0.10744
2001,46-65 y.,Saxony,Not compensated,0.07328,43,158,0.03252,0.11404
2001,46-65 y.,Saxony-Anhalt,Comp. time,0.13324,53,53,0.04087,0.22560
2001,46-65 y.,Thuringa,Comp. time,0.19060,63,63,0.09283,0.28836
2002,17-29 y.,Lower Saxony,Comp. time,0.20653,66,100,0.12678,0.28627
2002,17-29 y.,Lower Saxony,Some of both,0.07223,34,100,0.02123,0.12322
2002,17-29 y.,North Rhine-Westphalia,Comp. time,0.11435,99,230,0.07313,0.15557
2002,17-29 y.,North Rhine-Westphalia,Some of both,0.05653,45,230,0.02662,0.08644
2002,17-29 y.,North Rhine-Westphalia,Paid,0.04433,41,230,0.01767,0.07099
2002,17-29 y.,North Rhine-Westphalia,Not compensated,0.06089,45,230,0.02992,0.09186
2002,17-29 y.,Hesse,Comp. time,0.14379,43,43,0.03768,0.24991
2002,17-29 y.,Baden-Wuerttemberg,Comp. time,0.13451,72,140,0.07779,0.19123
2002,17-29 y.,Baden-Wuerttemberg,Some of both,0.07160,35,140,0.02874,0.11446
2002,17-29 y.,Baden-Wuerttemberg,Paid,0.05919,33,140,0.01996,0.09842
2002,17-29 y.,Bavaria,Comp. time,0.22093,111,166,0.15762,0.28423
2002,17-29 y.,Bavaria,Some of both,0.11015,55,166,0.06238,0.15792
2002,17-29 y.,Brandenburg,Comp. time,0.20211,36,36,0.06907,0.33515
2002,17-29 y.,Saxony,Comp. time,0.19599,61,61,0.09555,0.29644
2002,17-29 y.,Thuringa,Comp. time,0.15600,39,39,0.04063,0.27138
2002,30-45 y.,Schleswig-Holstein,Comp. time,0.23539,49,49,0.11537,0.35541
2002,30-45 y.,Lower Saxony,Comp. time,0.24831,160,346,0.20272,0.29390
2002,30-45 y.,Lower Saxony,Some of both,0.13596,85,346,0.09980,0.17213
2002,30-45 y.,Lower Saxony,Paid,0.09443,58,346,0.06357,0.12528
2002,30-45 y.,Lower Saxony,Not compensated,0.06301,43,346,0.03737,0.08865
2002,30-45 y.,North Rhine-Westphalia,Comp. time,0.20929,325,776,0.18065,0.23793
2002,30-45 y.,North Rhine-Westphalia,Some of both,0.11048,169,776,0.08841,0.13255
2002,30-45 y.,North Rhine-Westphalia,Paid,0.08722,131,776,0.06735,0.10708
2002,30-45 y.,North Rhine-Westphalia,Not compensated,0.09001,151,776,0.06986,0.11015
2002,30-45 y.,Hesse,Comp. time,0.23978,141,279,0.18959,0.28996
2002,30-45 y.,Hesse,Some of both,0.12863,66,279,0.08928,0.16799
2002,30-45 y.,Hesse,Not compensated,0.11555,72,279,0.07797,0.15314
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.17316,92,219,0.12293,0.22339
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.09307,47,219,0.05451,0.13164
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.08073,38,219,0.04457,0.11690
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.08862,42,219,0.05089,0.12634
2002,30-45 y.,Baden-Wuerttemberg,Comp. time,0.23061,197,512,0.19409,0.26714
2002,30-45 y.,Baden-Wuerttemberg,Some of both,0.12774,134,512,0.09880,0.15669
2002,30-45 y.,Baden-Wuerttemberg,Paid,0.06387,66,512,0.04267,0.08507
2002,30-45 y.,Baden-Wuerttemberg,Not compensated,0.11388,115,512,0.08634,0.14143
2002,30-45 y.,Bavaria,Comp. time,0.27603,277,565,0.23914,0.31293
2002,30-45 y.,Bavaria,Some of both,0.11464,124,565,0.08835,0.14093
2002,30-45 y.,Bavaria,Paid,0.05174,57,565,0.03346,0.07002
2002,30-45 y.,Bavaria,Not compensated,0.08585,107,565,0.06273,0.10897
2002,30-45 y.,Berlin,Comp. time,0.19979,64,95,0.11895,0.28062
2002,30-45 y.,Berlin,Some of both,0.11049,31,95,0.04711,0.17386
2002,30-45 y.,Brandenburg,Comp. time,0.26436,77,77,0.16521,0.36350
2002,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.31409,43,43,0.17372,0.45447
2002,30-45 y.,Saxony,Comp. time,0.30110,148,269,0.24618,0.35602
2002,30-45 y.,Saxony,Some of both,0.13755,71,269,0.09631,0.17878
2002,30-45 y.,Saxony,Not compensated,0.08348,50,269,0.05036,0.11659
2002,30-45 y.,Saxony-Anhalt,Comp. time,0.29055,74,105,0.20329,0.37781
2002,30-45 y.,Saxony-Anhalt,Not compensated,0.08033,31,105,0.02809,0.13257
2002,30-45 y.,Thuringa,Comp. time,0.25512,79,112,0.17402,0.33621
2002,30-45 y.,Thuringa,Some of both,0.11088,33,112,0.05247,0.16929
2002,46-65 y.,Schleswig-Holstein,Comp. time,0.18843,44,44,0.07155,0.30532
2002,46-65 y.,Lower Saxony,Comp. time,0.18189,113,191,0.12704,0.23674
2002,46-65 y.,Lower Saxony,Some of both,0.07385,35,191,0.03666,0.11104
2002,46-65 y.,Lower Saxony,Not compensated,0.03550,43,191,0.00919,0.06181
2002,46-65 y.,North Rhine-Westphalia,Comp. time,0.13511,217,549,0.10649,0.16373
2002,46-65 y.,North Rhine-Westphalia,Some of both,0.04917,95,549,0.03107,0.06728
2002,46-65 y.,North Rhine-Westphalia,Paid,0.04701,79,549,0.02929,0.06474
2002,46-65 y.,North Rhine-Westphalia,Not compensated,0.06488,158,549,0.04426,0.08550
2002,46-65 y.,Hesse,Comp. time,0.14038,88,156,0.08570,0.19507
2002,46-65 y.,Hesse,Not compensated,0.07791,68,156,0.03571,0.12010
2002,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.14219,61,92,0.07043,0.21395
2002,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.04343,31,92,0.00155,0.08531
2002,46-65 y.,Baden-Wuerttemberg,Comp. time,0.16004,130,315,0.11948,0.20059
2002,46-65 y.,Baden-Wuerttemberg,Some of both,0.04430,44,315,0.02154,0.06706
2002,46-65 y.,Baden-Wuerttemberg,Paid,0.05158,34,315,0.02712,0.07604
2002,46-65 y.,Baden-Wuerttemberg,Not compensated,0.08195,107,315,0.05161,0.11229
2002,46-65 y.,Bavaria,Comp. time,0.17468,176,345,0.13456,0.21481
2002,46-65 y.,Bavaria,Some of both,0.04910,62,345,0.02626,0.07193
2002,46-65 y.,Bavaria,Not compensated,0.06198,107,345,0.03650,0.08746
2002,46-65 y.,Berlin,Comp. time,0.17223,53,89,0.09334,0.25112
2002,46-65 y.,Berlin,Not compensated,0.07286,36,89,0.01856,0.12716
2002,46-65 y.,Brandenburg,Comp. time,0.15522,56,56,0.05952,0.25093
2002,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.16618,38,38,0.04624,0.28613
2002,46-65 y.,Saxony,Comp. time,0.16302,93,196,0.11117,0.21486
2002,46-65 y.,Saxony,Some of both,0.06698,39,196,0.03189,0.10206
2002,46-65 y.,Saxony,Not compensated,0.08430,64,196,0.04530,0.12330
2002,46-65 y.,Saxony-Anhalt,Comp. time,0.14023,59,98,0.07113,0.20933
2002,46-65 y.,Saxony-Anhalt,Not compensated,0.08797,39,98,0.03160,0.14434
2002,46-65 y.,Thuringa,Comp. time,0.14044,53,53,0.04600,0.23487
2003,17-29 y.,Lower Saxony,Comp. time,0.23662,70,70,0.13634,0.33691
2003,17-29 y.,North Rhine-Westphalia,Comp. time,0.14100,106,236,0.09651,0.18550
2003,17-29 y.,North Rhine-Westphalia,Some of both,0.05298,46,236,0.02434,0.08162
2003,17-29 y.,North Rhine-Westphalia,Paid,0.05044,44,236,0.02246,0.07842
2003,17-29 y.,North Rhine-Westphalia,Not compensated,0.05226,40,236,0.02381,0.08072
2003,17-29 y.,Hesse,Comp. time,0.17866,50,50,0.07140,0.28592
2003,17-29 y.,Baden-Wuerttemberg,Comp. time,0.16550,80,148,0.10542,0.22557
2003,17-29 y.,Baden-Wuerttemberg,Some of both,0.07250,33,148,0.03058,0.11442
2003,17-29 y.,Baden-Wuerttemberg,Paid,0.07612,35,148,0.03325,0.11899
2003,17-29 y.,Bavaria,Comp. time,0.27400,126,173,0.20734,0.34065
2003,17-29 y.,Bavaria,Some of both,0.09706,47,173,0.05282,0.14130
2003,17-29 y.,Brandenburg,Comp. time,0.17886,31,31,0.04172,0.31600
2003,17-29 y.,Saxony,Comp. time,0.17902,63,63,0.08359,0.27445
2003,17-29 y.,Thuringa,Comp. time,0.18884,50,50,0.07925,0.29843
2003,30-45 y.,Schleswig-Holstein,Comp. time,0.22589,44,44,0.10090,0.35088
2003,30-45 y.,Lower Saxony,Comp. time,0.29722,164,345,0.24892,0.34551
2003,30-45 y.,Lower Saxony,Some of both,0.11361,82,345,0.08008,0.14715
2003,30-45 y.,Lower Saxony,Paid,0.08234,48,345,0.05329,0.11139
2003,30-45 y.,Lower Saxony,Not compensated,0.07478,51,345,0.04698,0.10257
2003,30-45 y.,North Rhine-Westphalia,Comp. time,0.20325,325,720,0.17383,0.23266
2003,30-45 y.,North Rhine-Westphalia,Some of both,0.11049,156,720,0.08757,0.13340
2003,30-45 y.,North Rhine-Westphalia,Paid,0.08801,111,720,0.06730,0.10872
2003,30-45 y.,North Rhine-Westphalia,Not compensated,0.08303,128,720,0.06286,0.10320
2003,30-45 y.,Hesse,Comp. time,0.25053,127,242,0.19582,0.30524
2003,30-45 y.,Hesse,Some of both,0.12402,61,242,0.08241,0.16564
2003,30-45 y.,Hesse,Not compensated,0.08479,54,242,0.04962,0.11996
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.20417,104,186,0.14608,0.26226
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.09812,42,186,0.05525,0.14099
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.09893,40,186,0.05590,0.14195
2003,30-45 y.,Baden-Wuerttemberg,Comp. time,0.23647,187,470,0.19801,0.27492
2003,30-45 y.,Baden-Wuerttemberg,Some of both,0.14644,116,470,0.11445,0.17844
2003,30-45 y.,Baden-Wuerttemberg,Paid,0.06679,63,470,0.04419,0.08938
2003,30-45 y.,Baden-Wuerttemberg,Not compensated,0.09635,104,470,0.06965,0.12306
2003,30-45 y.,Bavaria,Comp. time,0.30517,280,540,0.26630,0.34405
2003,30-45 y.,Bavaria,Some of both,0.09768,112,540,0.07262,0.12275
2003,30-45 y.,Bavaria,Paid,0.04963,46,540,0.03129,0.06796
2003,30-45 y.,Bavaria,Not compensated,0.09787,102,540,0.07278,0.12295
2003,30-45 y.,Berlin,Comp. time,0.20765,57,57,0.10141,0.31389
2003,30-45 y.,Brandenburg,Comp. time,0.32849,77,77,0.22290,0.43408
2003,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.25957,43,43,0.12698,0.39215
2003,30-45 y.,Saxony,Comp. time,0.32320,145,255,0.26569,0.38072
2003,30-45 y.,Saxony,Some of both,0.13791,67,255,0.09551,0.18032
2003,30-45 y.,Saxony,Not compensated,0.07428,43,255,0.04203,0.10653
2003,30-45 y.,Saxony-Anhalt,Comp. time,0.27003,68,102,0.18344,0.35661
2003,30-45 y.,Saxony-Anhalt,Some of both,0.14151,34,102,0.07353,0.20949
2003,30-45 y.,Thuringa,Comp. time,0.24998,64,95,0.16244,0.33751
2003,30-45 y.,Thuringa,Not compensated,0.09111,31,95,0.03294,0.14929
2003,46-65 y.,Schleswig-Holstein,Comp. time,0.18146,38,38,0.05727,0.30564
2003,46-65 y.,Lower Saxony,Comp. time,0.18931,119,204,0.13542,0.24321
2003,46-65 y.,Lower Saxony,Some of both,0.07635,39,204,0.03982,0.11288
2003,46-65 y.,Lower Saxony,Not compensated,0.03968,46,204,0.01283,0.06654
2003,46-65 y.,North Rhine-Westphalia,Comp. time,0.12571,205,507,0.09682,0.15459
2003,46-65 y.,North Rhine-Westphalia,Some of both,0.04810,89,507,0.02945,0.06674
2003,46-65 y.,North Rhine-Westphalia,Paid,0.04632,72,507,0.02801,0.06464
2003,46-65 y.,North Rhine-Westphalia,Not compensated,0.06448,141,507,0.04308,0.08588
2003,46-65 y.,Hesse,Comp. time,0.17112,84,184,0.11656,0.22569
2003,46-65 y.,Hesse,Some of both,0.05545,37,184,0.02229,0.08861
2003,46-65 y.,Hesse,Not compensated,0.07720,63,184,0.03853,0.11588
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.15016,64,97,0.07870,0.22162
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.05702,33,97,0.01063,0.10340
2003,46-65 y.,Baden-Wuerttemberg,Comp. time,0.15299,125,302,0.11232,0.19366
2003,46-65 y.,Baden-Wuerttemberg,Some of both,0.05365,43,302,0.02819,0.07910
2003,46-65 y.,Baden-Wuerttemberg,Paid,0.04121,34,302,0.01875,0.06366
2003,46-65 y.,Baden-Wuerttemberg,Not compensated,0.08256,100,302,0.05147,0.11365
2003,46-65 y.,Bavaria,Comp. time,0.19425,179,333,0.15169,0.23680
2003,46-65 y.,Bavaria,Some of both,0.04019,53,333,0.01906,0.06132
2003,46-65 y.,Bavaria,Not compensated,0.05787,101,333,0.03276,0.08299
2003,46-65 y.,Berlin,Comp. time,0.17142,51,84,0.09034,0.25249
2003,46-65 y.,Berlin,Not compensated,0.06437,33,84,0.01157,0.11717
2003,46-65 y.,Brandenburg,Comp. time,0.20279,69,69,0.10722,0.29835
2003,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.19470,37,37,0.06535,0.32405
2003,46-65 y.,Saxony,Comp. time,0.20636,110,169,0.14517,0.26756
2003,46-65 y.,Saxony,Not compensated,0.07379,59,169,0.03425,0.11332
2003,46-65 y.,Saxony-Anhalt,Comp. time,0.16066,60,60,0.06696,0.25436
2003,46-65 y.,Thuringa,Comp. time,0.17106,56,56,0.07154,0.27058
2004,17-29 y.,Lower Saxony,Comp. time,0.18094,52,52,0.07529,0.28660
2004,17-29 y.,North Rhine-Westphalia,Comp. time,0.11378,91,172,0.06618,0.16137
2004,17-29 y.,North Rhine-Westphalia,Some of both,0.06500,40,172,0.02805,0.10196
2004,17-29 y.,North Rhine-Westphalia,Paid,0.05779,41,172,0.02281,0.09276
2004,17-29 y.,Hesse,Comp. time,0.20620,53,53,0.09623,0.31616
2004,17-29 y.,Baden-Wuerttemberg,Comp. time,0.15591,74,113,0.08872,0.22310
2004,17-29 y.,Baden-Wuerttemberg,Some of both,0.08014,39,113,0.02986,0.13043
2004,17-29 y.,Bavaria,Comp. time,0.23395,116,191,0.17376,0.29415
2004,17-29 y.,Bavaria,Some of both,0.08006,43,191,0.04147,0.11865
2004,17-29 y.,Bavaria,Not compensated,0.06046,32,191,0.02657,0.09435
2004,17-29 y.,Saxony,Comp. time,0.13915,52,52,0.04416,0.23414
2004,17-29 y.,Thuringa,Comp. time,0.17851,47,47,0.06784,0.28917
2004,30-45 y.,Lower Saxony,Comp. time,0.29104,148,271,0.23686,0.34522
2004,30-45 y.,Lower Saxony,Some of both,0.11769,77,271,0.07926,0.15613
2004,30-45 y.,Lower Saxony,Not compensated,0.07246,46,271,0.04153,0.10338
2004,30-45 y.,North Rhine-Westphalia,Comp. time,0.21596,304,691,0.18525,0.24666
2004,30-45 y.,North Rhine-Westphalia,Some of both,0.09514,134,691,0.07325,0.11704
2004,30-45 y.,North Rhine-Westphalia,Paid,0.09097,104,691,0.06952,0.11243
2004,30-45 y.,North Rhine-Westphalia,Not compensated,0.09651,149,691,0.07447,0.11854
2004,30-45 y.,Hesse,Comp. time,0.26190,113,217,0.20326,0.32053
2004,30-45 y.,Hesse,Some of both,0.09460,47,217,0.05557,0.13363
2004,30-45 y.,Hesse,Not compensated,0.11167,57,217,0.06966,0.15367
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.22160,96,129,0.14965,0.29356
2004,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.06541,33,129,0.02258,0.10825
2004,30-45 y.,Baden-Wuerttemberg,Comp. time,0.24620,193,454,0.20653,0.28587
2004,30-45 y.,Baden-Wuerttemberg,Some of both,0.12284,99,454,0.09261,0.15306
2004,30-45 y.,Baden-Wuerttemberg,Paid,0.05966,53,454,0.03785,0.08147
2004,30-45 y.,Baden-Wuerttemberg,Not compensated,0.12183,109,454,0.09171,0.15195
2004,30-45 y.,Bavaria,Comp. time,0.29429,263,503,0.25442,0.33416
2004,30-45 y.,Bavaria,Some of both,0.08329,87,503,0.05912,0.10747
2004,30-45 y.,Bavaria,Paid,0.05550,44,503,0.03547,0.07553
2004,30-45 y.,Bavaria,Not compensated,0.10724,109,503,0.08017,0.13431
2004,30-45 y.,Berlin,Comp. time,0.20899,52,52,0.09740,0.32058
2004,30-45 y.,Brandenburg,Comp. time,0.24738,54,54,0.13121,0.36355
2004,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.29778,38,38,0.15043,0.44513
2004,30-45 y.,Saxony,Comp. time,0.31249,143,244,0.25421,0.37077
2004,30-45 y.,Saxony,Some of both,0.12484,58,244,0.08328,0.16639
2004,30-45 y.,Saxony,Not compensated,0.07380,43,244,0.04093,0.10667
2004,30-45 y.,Saxony-Anhalt,Comp. time,0.29793,71,71,0.19079,0.40507
2004,30-45 y.,Thuringa,Comp. time,0.21411,63,96,0.13163,0.29660
2004,30-45 y.,Thuringa,Some of both,0.12414,33,96,0.05783,0.19045
2004,46-65 y.,Schleswig-Holstein,Comp. time,0.12882,38,38,0.02088,0.23677
2004,46-65 y.,Lower Saxony,Comp. time,0.18316,120,195,0.12873,0.23759
2004,46-65 y.,Lower Saxony,Some of both,0.05163,31,195,0.02050,0.08277
2004,46-65 y.,Lower Saxony,Not compensated,0.05179,44,195,0.02061,0.08298
2004,46-65 y.,North Rhine-Westphalia,Comp. time,0.15198,246,535,0.12153,0.18243
2004,46-65 y.,North Rhine-Westphalia,Some of both,0.05101,75,535,0.03235,0.06967
2004,46-65 y.,North Rhine-Westphalia,Paid,0.04421,62,535,0.02678,0.06165
2004,46-65 y.,North Rhine-Westphalia,Not compensated,0.06796,152,535,0.04662,0.08931
2004,46-65 y.,Hesse,Comp. time,0.17246,85,192,0.11888,0.22604
2004,46-65 y.,Hesse,Some of both,0.05781,33,192,0.02471,0.09091
2004,46-65 y.,Hesse,Not compensated,0.10906,74,192,0.06486,0.15327
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.14112,63,107,0.07484,0.20739
2004,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.07591,44,107,0.02549,0.12633
2004,46-65 y.,Baden-Wuerttemberg,Comp. time,0.18639,134,307,0.14276,0.23003
2004,46-65 y.,Baden-Wuerttemberg,Some of both,0.05072,41,307,0.02613,0.07530
2004,46-65 y.,Baden-Wuerttemberg,Paid,0.04973,39,307,0.02537,0.07409
2004,46-65 y.,Baden-Wuerttemberg,Not compensated,0.07055,93,307,0.04186,0.09924
2004,46-65 y.,Bavaria,Comp. time,0.19561,177,347,0.15382,0.23741
2004,46-65 y.,Bavaria,Some of both,0.03870,61,347,0.01838,0.05903
2004,46-65 y.,Bavaria,Not compensated,0.06713,109,347,0.04076,0.09350
2004,46-65 y.,Berlin,Comp. time,0.23147,63,94,0.14575,0.31719
2004,46-65 y.,Berlin,Not compensated,0.06949,31,94,0.01781,0.12117
2004,46-65 y.,Brandenburg,Comp. time,0.19552,73,73,0.10391,0.28713
2004,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.19739,39,39,0.07084,0.32395
2004,46-65 y.,Saxony,Comp. time,0.19404,110,189,0.13751,0.25056
2004,46-65 y.,Saxony,Some of both,0.07389,41,189,0.03650,0.11128
2004,46-65 y.,Saxony,Not compensated,0.04016,38,189,0.01209,0.06823
2004,46-65 y.,Saxony-Anhalt,Comp. time,0.18427,67,107,0.11046,0.25808
2004,46-65 y.,Saxony-Anhalt,Not compensated,0.06843,40,107,0.02036,0.11649
2004,46-65 y.,Thuringa,Comp. time,0.14494,49,49,0.04535,0.24453
2005,17-29 y.,Lower Saxony,Comp. time,0.17066,51,51,0.06638,0.27495
2005,17-29 y.,North Rhine-Westphalia,Comp. time,0.10858,81,190,0.06422,0.15293
2005,17-29 y.,North Rhine-Westphalia,Some of both,0.06107,41,190,0.02693,0.09521
2005,17-29 y.,North Rhine-Westphalia,Paid,0.05201,34,190,0.02036,0.08367
2005,17-29 y.,North Rhine-Westphalia,Not compensated,0.05266,34,190,0.02081,0.08450
2005,17-29 y.,Hesse,Comp. time,0.13979,41,41,0.03232,0.24725
2005,17-29 y.,Baden-Wuerttemberg,Comp. time,0.15693,77,141,0.09668,0.21718
2005,17-29 y.,Baden-Wuerttemberg,Some of both,0.07708,32,141,0.03290,0.12126
2005,17-29 y.,Baden-Wuerttemberg,Not compensated,0.07801,32,141,0.03358,0.12243
2005,17-29 y.,Bavaria,Comp. time,0.24674,120,159,0.17951,0.31396
2005,17-29 y.,Bavaria,Some of both,0.08929,39,159,0.04482,0.13375
2005,17-29 y.,Saxony,Comp. time,0.14356,50,50,0.04538,0.24173
2005,17-29 y.,Thuringa,Comp. time,0.20456,35,35,0.06897,0.34016
2005,30-45 y.,Schleswig-Holstein,Comp. time,0.25493,39,39,0.11636,0.39350
2005,30-45 y.,Lower Saxony,Comp. time,0.25683,128,238,0.20121,0.31246
2005,30-45 y.,Lower Saxony,Some of both,0.13909,74,238,0.09504,0.18315
2005,30-45 y.,Lower Saxony,Not compensated,0.05212,36,238,0.02382,0.08041
2005,30-45 y.,North Rhine-Westphalia,Comp. time,0.20115,287,640,0.17007,0.23224
2005,30-45 y.,North Rhine-Westphalia,Some of both,0.12776,139,640,0.10187,0.15364
2005,30-45 y.,North Rhine-Westphalia,Paid,0.06756,86,640,0.04810,0.08702
2005,30-45 y.,North Rhine-Westphalia,Not compensated,0.09292,128,640,0.07041,0.11543
2005,30-45 y.,Hesse,Comp. time,0.28277,131,228,0.22418,0.34135
2005,30-45 y.,Hesse,Some of both,0.10886,47,228,0.06835,0.14938
2005,30-45 y.,Hesse,Not compensated,0.10932,50,228,0.06873,0.14991
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.20380,80,120,0.13143,0.27618
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.09693,40,120,0.04377,0.15008
2005,30-45 y.,Baden-Wuerttemberg,Comp. time,0.24845,181,409,0.20652,0.29039
2005,30-45 y.,Baden-Wuerttemberg,Some of both,0.12765,89,409,0.09527,0.16003
2005,30-45 y.,Baden-Wuerttemberg,Paid,0.05011,43,409,0.02894,0.07129
2005,30-45 y.,Baden-Wuerttemberg,Not compensated,0.10962,96,409,0.07930,0.13993
2005,30-45 y.,Bavaria,Comp. time,0.31228,270,472,0.27043,0.35414
2005,30-45 y.,Bavaria,Some of both,0.07933,87,472,0.05492,0.10373
2005,30-45 y.,Bavaria,Paid,0.04605,31,472,0.02712,0.06498
2005,30-45 y.,Bavaria,Not compensated,0.08985,84,472,0.06402,0.11567
2005,30-45 y.,Berlin,Comp. time,0.19098,59,59,0.08982,0.29215
2005,30-45 y.,Brandenburg,Comp. time,0.27772,58,58,0.16145,0.39399
2005,30-45 y.,Saxony,Comp. time,0.27206,116,219,0.21298,0.33113
2005,30-45 y.,Saxony,Some of both,0.16363,69,219,0.11452,0.21274
2005,30-45 y.,Saxony,Not compensated,0.06849,34,219,0.03496,0.10202
2005,30-45 y.,Saxony-Anhalt,Comp. time,0.28225,65,65,0.17198,0.39253
2005,30-45 y.,Thuringa,Comp. time,0.18508,56,56,0.08244,0.28772
2005,46-65 y.,Schleswig-Holstein,Comp. time,0.18816,45,45,0.07268,0.30365
2005,46-65 y.,Lower Saxony,Comp. time,0.17750,98,169,0.11972,0.23528
2005,46-65 y.,Lower Saxony,Some of both,0.06002,33,169,0.02411,0.09594
2005,46-65 y.,Lower Saxony,Not compensated,0.05113,38,169,0.01782,0.08444
2005,46-65 y.,North Rhine-Westphalia,Comp. time,0.15580,241,496,0.12385,0.18775
2005,46-65 y.,North Rhine-Westphalia,Some of both,0.04893,79,496,0.02992,0.06793
2005,46-65 y.,North Rhine-Westphalia,Paid,0.03687,53,496,0.02027,0.05348
2005,46-65 y.,North Rhine-Westphalia,Not compensated,0.06079,123,496,0.03974,0.08184
