year,bula_h,quintil_oecd_hh,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Baden-Wuerttemberg,4th Quintile,Yes,0.69006,117,188,0.62377,0.75634
1989,Baden-Wuerttemberg,4th Quintile,No,0.30994,71,188,0.24366,0.37623
1989,Baden-Wuerttemberg,5th Quintile,Yes,0.65565,86,132,0.57428,0.73702
1989,Baden-Wuerttemberg,5th Quintile,No,0.34435,46,132,0.26298,0.42572
1989,Bavaria,1st Quintile,Yes,0.56145,64,123,0.47340,0.64950
1989,Bavaria,1st Quintile,No,0.43855,59,123,0.35050,0.52660
1989,Bavaria,2nd Quintile,Yes,0.54270,82,158,0.46477,0.62062
1989,Bavaria,2nd Quintile,No,0.45730,76,158,0.37938,0.53523
1989,Bavaria,3rd Quintile,Yes,0.65853,87,148,0.58188,0.73519
1989,Bavaria,3rd Quintile,No,0.34147,61,148,0.26481,0.41812
1989,Bavaria,4th Quintile,Yes,0.61564,97,164,0.54096,0.69032
1989,Bavaria,4th Quintile,No,0.38436,67,164,0.30968,0.45904
1989,Bavaria,5th Quintile,Yes,0.62579,107,165,0.55172,0.69985
1989,Bavaria,5th Quintile,No,0.37421,58,165,0.30015,0.44828
1989,Berlin,2nd Quintile,No,0.89997,31,31,0.79260,1.00734
1989,Berlin,4th Quintile,No,0.90803,42,42,0.81957,0.99649
1990,Lower Saxony,2nd Quintile,Yes,0.57480,61,115,0.48404,0.66555
1990,Lower Saxony,2nd Quintile,No,0.42520,54,115,0.33445,0.51596
1990,Lower Saxony,3rd Quintile,Yes,0.62504,80,131,0.54182,0.70826
1990,Lower Saxony,3rd Quintile,No,0.37496,51,131,0.29174,0.45818
1990,Lower Saxony,4th Quintile,Yes,0.69543,75,108,0.60822,0.78263
1990,Lower Saxony,4th Quintile,No,0.30457,33,108,0.21737,0.39178
1990,Lower Saxony,5th Quintile,Yes,0.77923,89,89,0.69257,0.86589
1990,North Rhine-Westphalia,2nd Quintile,Yes,0.41982,138,338,0.36712,0.47251
1990,North Rhine-Westphalia,2nd Quintile,No,0.58018,200,338,0.52749,0.63288
1990,North Rhine-Westphalia,3rd Quintile,Yes,0.50995,167,310,0.45421,0.56569
1990,North Rhine-Westphalia,3rd Quintile,No,0.49005,143,310,0.43431,0.54579
1990,North Rhine-Westphalia,4th Quintile,Yes,0.57917,158,267,0.51984,0.63850
1990,North Rhine-Westphalia,4th Quintile,No,0.42083,109,267,0.36150,0.48016
1990,North Rhine-Westphalia,5th Quintile,Yes,0.63108,185,278,0.57426,0.68791
1990,North Rhine-Westphalia,5th Quintile,No,0.36892,93,278,0.31209,0.42574
1990,Hesse,2nd Quintile,Yes,0.41168,36,115,0.32134,0.50202
1990,Hesse,2nd Quintile,No,0.58832,79,115,0.49798,0.67866
1990,Hesse,3rd Quintile,Yes,0.60272,48,98,0.50534,0.70010
1990,Hesse,3rd Quintile,No,0.39728,50,98,0.29990,0.49466
1990,Hesse,4th Quintile,Yes,0.61703,72,137,0.53533,0.69873
1990,Hesse,4th Quintile,No,0.38297,65,137,0.30127,0.46467
1990,Hesse,5th Quintile,Yes,0.66073,66,98,0.56651,0.75495
1990,Hesse,5th Quintile,No,0.33927,32,98,0.24505,0.43349
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.66287,56,88,0.56354,0.76221
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.33713,32,88,0.23779,0.43646
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.66998,57,88,0.57117,0.76879
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.33002,31,88,0.23121,0.42883
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.71451,59,59,0.59827,0.83074
1990,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.82131,40,40,0.70107,0.94154
1990,Baden-Wuerttemberg,2nd Quintile,Yes,0.46295,81,194,0.39260,0.53330
1990,Baden-Wuerttemberg,2nd Quintile,No,0.53705,113,194,0.46670,0.60740
1990,Baden-Wuerttemberg,3rd Quintile,Yes,0.69697,121,205,0.63391,0.76004
1990,Baden-Wuerttemberg,3rd Quintile,No,0.30303,84,205,0.23996,0.36609
1990,Baden-Wuerttemberg,4th Quintile,Yes,0.61179,118,219,0.54710,0.67648
1990,Baden-Wuerttemberg,4th Quintile,No,0.38821,101,219,0.32352,0.45290
1990,Baden-Wuerttemberg,5th Quintile,Yes,0.69337,122,180,0.62582,0.76092
1990,Baden-Wuerttemberg,5th Quintile,No,0.30663,58,180,0.23908,0.37418
1990,Bavaria,2nd Quintile,Yes,0.58545,87,161,0.50912,0.66179
1990,Bavaria,2nd Quintile,No,0.41455,74,161,0.33821,0.49088
1990,Bavaria,3rd Quintile,Yes,0.58620,106,190,0.51599,0.65642
1990,Bavaria,3rd Quintile,No,0.41380,84,190,0.34358,0.48401
1990,Bavaria,4th Quintile,Yes,0.61356,105,181,0.54242,0.68469
1990,Bavaria,4th Quintile,No,0.38644,76,181,0.31531,0.45758
1990,Bavaria,5th Quintile,Yes,0.63340,142,222,0.56987,0.69693
1990,Bavaria,5th Quintile,No,0.36660,80,222,0.30307,0.43013
1990,Berlin,2nd Quintile,No,0.90257,34,34,0.80140,1.00375
1990,Berlin,3rd Quintile,No,0.88250,36,36,0.77582,0.98918
1990,Berlin,4th Quintile,No,0.89095,43,43,0.79668,0.98522
1990,Berlin,5th Quintile,No,0.77622,31,31,0.62708,0.92536
1991,Lower Saxony,2nd Quintile,Yes,0.58203,66,126,0.49556,0.66850
1991,Lower Saxony,2nd Quintile,No,0.41797,60,126,0.33150,0.50444
1991,Lower Saxony,3rd Quintile,Yes,0.62829,73,119,0.54110,0.71549
1991,Lower Saxony,3rd Quintile,No,0.37171,46,119,0.28451,0.45890
1991,Lower Saxony,4th Quintile,Yes,0.67012,81,117,0.58456,0.75568
1991,Lower Saxony,4th Quintile,No,0.32988,36,117,0.24432,0.41544
1991,Lower Saxony,5th Quintile,Yes,0.79072,89,89,0.70572,0.87571
1991,North Rhine-Westphalia,2nd Quintile,Yes,0.39809,133,346,0.34643,0.44974
1991,North Rhine-Westphalia,2nd Quintile,No,0.60191,213,346,0.55026,0.65357
1991,North Rhine-Westphalia,3rd Quintile,Yes,0.50611,158,313,0.45064,0.56159
1991,North Rhine-Westphalia,3rd Quintile,No,0.49389,155,313,0.43841,0.54936
1991,North Rhine-Westphalia,4th Quintile,Yes,0.56197,170,299,0.50564,0.61831
1991,North Rhine-Westphalia,4th Quintile,No,0.43803,129,299,0.38169,0.49436
1991,North Rhine-Westphalia,5th Quintile,Yes,0.66671,186,270,0.61038,0.72304
1991,North Rhine-Westphalia,5th Quintile,No,0.33329,84,270,0.27696,0.38962
1991,Hesse,2nd Quintile,No,0.61317,78,78,0.50438,0.72195
1991,Hesse,3rd Quintile,Yes,0.60889,66,125,0.52300,0.69479
1991,Hesse,3rd Quintile,No,0.39111,59,125,0.30521,0.47700
1991,Hesse,4th Quintile,Yes,0.63317,59,113,0.54391,0.72243
1991,Hesse,4th Quintile,No,0.36683,54,113,0.27757,0.45609
1991,Hesse,5th Quintile,Yes,0.63802,71,110,0.54780,0.72824
1991,Hesse,5th Quintile,No,0.36198,39,110,0.27176,0.45220
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.51721,52,97,0.41725,0.61717
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.48279,45,97,0.38283,0.58275
1991,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.72250,56,56,0.60417,0.84084
1991,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.66079,59,59,0.53894,0.78263
1991,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.76417,46,46,0.64014,0.88821
1991,Baden-Wuerttemberg,2nd Quintile,Yes,0.53978,89,184,0.46756,0.61199
1991,Baden-Wuerttemberg,2nd Quintile,No,0.46022,95,184,0.38801,0.53244
1991,Baden-Wuerttemberg,3rd Quintile,Yes,0.66418,127,216,0.60105,0.72731
1991,Baden-Wuerttemberg,3rd Quintile,No,0.33582,89,216,0.27269,0.39895
1991,Baden-Wuerttemberg,4th Quintile,Yes,0.65401,133,227,0.59199,0.71602
1991,Baden-Wuerttemberg,4th Quintile,No,0.34599,94,227,0.28398,0.40801
1991,Baden-Wuerttemberg,5th Quintile,Yes,0.67953,127,193,0.61353,0.74554
1991,Baden-Wuerttemberg,5th Quintile,No,0.32047,66,193,0.25446,0.38647
1991,Bavaria,2nd Quintile,Yes,0.52467,78,159,0.44680,0.60254
1991,Bavaria,2nd Quintile,No,0.47533,81,159,0.39746,0.55320
1991,Bavaria,3rd Quintile,Yes,0.65405,120,203,0.58845,0.71965
1991,Bavaria,3rd Quintile,No,0.34595,83,203,0.28035,0.41155
1991,Bavaria,4th Quintile,Yes,0.65596,131,211,0.59171,0.72022
1991,Bavaria,4th Quintile,No,0.34404,80,211,0.27978,0.40829
1991,Bavaria,5th Quintile,Yes,0.63351,133,207,0.56771,0.69931
1991,Bavaria,5th Quintile,No,0.36649,74,207,0.30069,0.43229
1991,Berlin,1st Quintile,No,0.88068,118,118,0.82194,0.93942
1991,Berlin,2nd Quintile,No,0.94211,33,33,0.86119,1.02302
1991,Berlin,3rd Quintile,No,0.91492,33,33,0.81825,1.01159
1991,Berlin,4th Quintile,No,0.85692,44,44,0.75226,0.96158
1991,Berlin,5th Quintile,No,0.76892,35,35,0.62723,0.91061
1991,Brandenburg,1st Quintile,Yes,0.57334,191,317,0.51881,0.62788
1991,Brandenburg,1st Quintile,No,0.42666,126,317,0.37212,0.48119
1991,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.52109,118,218,0.45462,0.58755
1991,Mecklenburg-Western Pomerania,1st Quintile,No,0.47891,100,218,0.41245,0.54538
1991,Saxony,1st Quintile,Yes,0.41296,261,589,0.37316,0.45275
1991,Saxony,1st Quintile,No,0.58704,328,589,0.54725,0.62684
1991,Saxony-Anhalt,1st Quintile,Yes,0.46092,173,357,0.40914,0.51270
1991,Saxony-Anhalt,1st Quintile,No,0.53908,184,357,0.48730,0.59086
1991,Thuringa,1st Quintile,Yes,0.48955,178,322,0.43487,0.54424
1991,Thuringa,1st Quintile,No,0.51045,144,322,0.45576,0.56513
1992,Lower Saxony,1st Quintile,No,0.45037,31,31,0.27233,0.62841
1992,Lower Saxony,2nd Quintile,Yes,0.60010,47,80,0.49207,0.70813
1992,Lower Saxony,2nd Quintile,No,0.39990,33,80,0.29187,0.50793
1992,Lower Saxony,3rd Quintile,Yes,0.64713,64,106,0.55573,0.73854
1992,Lower Saxony,3rd Quintile,No,0.35287,42,106,0.26146,0.44427
1992,Lower Saxony,4th Quintile,Yes,0.70287,84,122,0.62144,0.78430
1992,Lower Saxony,4th Quintile,No,0.29713,38,122,0.21570,0.37856
1992,Lower Saxony,5th Quintile,Yes,0.76506,83,83,0.67330,0.85683
1992,North Rhine-Westphalia,1st Quintile,Yes,0.35168,51,159,0.27723,0.42614
1992,North Rhine-Westphalia,1st Quintile,No,0.64832,108,159,0.57386,0.72277
1992,North Rhine-Westphalia,2nd Quintile,Yes,0.45459,115,265,0.39453,0.51466
1992,North Rhine-Westphalia,2nd Quintile,No,0.54541,150,265,0.48534,0.60547
1992,North Rhine-Westphalia,3rd Quintile,Yes,0.50984,141,279,0.45107,0.56860
1992,North Rhine-Westphalia,3rd Quintile,No,0.49016,138,279,0.43140,0.54893
1992,North Rhine-Westphalia,4th Quintile,Yes,0.61104,162,263,0.55201,0.67008
1992,North Rhine-Westphalia,4th Quintile,No,0.38896,101,263,0.32992,0.44799
1992,North Rhine-Westphalia,5th Quintile,Yes,0.66623,188,271,0.60999,0.72248
1992,North Rhine-Westphalia,5th Quintile,No,0.33377,83,271,0.27752,0.39001
1992,Hesse,1st Quintile,No,0.62369,49,49,0.48664,0.76075
1992,Hesse,2nd Quintile,Yes,0.57349,33,69,0.45594,0.69104
1992,Hesse,2nd Quintile,No,0.42651,36,69,0.30896,0.54406
1992,Hesse,3rd Quintile,Yes,0.52271,45,108,0.42807,0.61735
1992,Hesse,3rd Quintile,No,0.47729,63,108,0.38265,0.57193
1992,Hesse,4th Quintile,Yes,0.61499,56,102,0.52009,0.70989
1992,Hesse,4th Quintile,No,0.38501,46,102,0.29011,0.47991
1992,Hesse,5th Quintile,Yes,0.74332,80,80,0.64699,0.83964
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.55756,40,40,0.40168,0.71344
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.66433,54,54,0.53720,0.79147
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.68289,55,55,0.55877,0.80701
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.75551,43,43,0.62553,0.88549
1992,Baden-Wuerttemberg,1st Quintile,Yes,0.52543,41,90,0.42168,0.62917
1992,Baden-Wuerttemberg,1st Quintile,No,0.47457,49,90,0.37083,0.57832
1992,Baden-Wuerttemberg,2nd Quintile,Yes,0.67034,87,156,0.59634,0.74435
1992,Baden-Wuerttemberg,2nd Quintile,No,0.32966,69,156,0.25565,0.40366
1992,Baden-Wuerttemberg,3rd Quintile,Yes,0.57334,99,172,0.49921,0.64747
1992,Baden-Wuerttemberg,3rd Quintile,No,0.42666,73,172,0.35253,0.50079
1992,Baden-Wuerttemberg,4th Quintile,Yes,0.66159,122,217,0.59848,0.72469
1992,Baden-Wuerttemberg,4th Quintile,No,0.33841,95,217,0.27531,0.40152
1992,Baden-Wuerttemberg,5th Quintile,Yes,0.72671,129,188,0.66284,0.79059
1992,Baden-Wuerttemberg,5th Quintile,No,0.27329,59,188,0.20941,0.33716
1992,Bavaria,1st Quintile,Yes,0.43361,36,95,0.33343,0.53380
1992,Bavaria,1st Quintile,No,0.56639,59,95,0.46620,0.66657
1992,Bavaria,2nd Quintile,Yes,0.61247,76,131,0.52872,0.69622
1992,Bavaria,2nd Quintile,No,0.38753,55,131,0.30378,0.47128
1992,Bavaria,3rd Quintile,Yes,0.64901,99,160,0.57482,0.72320
1992,Bavaria,3rd Quintile,No,0.35099,61,160,0.27680,0.42518
1992,Bavaria,4th Quintile,Yes,0.59792,133,229,0.53427,0.66157
1992,Bavaria,4th Quintile,No,0.40208,96,229,0.33843,0.46573
1992,Bavaria,5th Quintile,Yes,0.65783,121,189,0.59001,0.72565
1992,Bavaria,5th Quintile,No,0.34217,68,189,0.27435,0.40999
1992,Berlin,1st Quintile,No,0.88294,58,58,0.79948,0.96640
1992,Berlin,2nd Quintile,No,0.93637,53,53,0.87003,1.00272
1992,Berlin,3rd Quintile,No,0.90968,58,58,0.83526,0.98409
1992,Berlin,4th Quintile,No,0.90492,48,48,0.82106,0.98878
1992,Berlin,5th Quintile,No,0.77523,42,42,0.64745,0.90300
1992,Brandenburg,1st Quintile,Yes,0.60915,81,131,0.52527,0.69303
1992,Brandenburg,1st Quintile,No,0.39085,50,131,0.30697,0.47473
1992,Brandenburg,2nd Quintile,Yes,0.59947,57,94,0.49988,0.69906
1992,Brandenburg,2nd Quintile,No,0.40053,37,94,0.30094,0.50012
1992,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.51067,45,80,0.40043,0.62090
1992,Mecklenburg-Western Pomerania,1st Quintile,No,0.48933,35,80,0.37910,0.59957
1992,Saxony,1st Quintile,Yes,0.40601,118,251,0.34513,0.46688
1992,Saxony,1st Quintile,No,0.59399,133,251,0.53312,0.65487
1992,Saxony,2nd Quintile,Yes,0.43449,74,172,0.36020,0.50879
1992,Saxony,2nd Quintile,No,0.56551,98,172,0.49121,0.63980
1992,Saxony,3rd Quintile,Yes,0.34288,33,88,0.24314,0.44263
1992,Saxony,3rd Quintile,No,0.65712,55,88,0.55737,0.75686
1992,Saxony-Anhalt,1st Quintile,Yes,0.39343,54,131,0.30945,0.47740
1992,Saxony-Anhalt,1st Quintile,No,0.60657,77,131,0.52260,0.69055
1992,Saxony-Anhalt,2nd Quintile,Yes,0.50779,64,129,0.42118,0.59440
1992,Saxony-Anhalt,2nd Quintile,No,0.49221,65,129,0.40560,0.57882
1992,Saxony-Anhalt,3rd Quintile,Yes,0.55751,33,33,0.38542,0.72960
1992,Thuringa,1st Quintile,Yes,0.45584,68,138,0.37244,0.53924
1992,Thuringa,1st Quintile,No,0.54416,70,138,0.46076,0.62756
1992,Thuringa,2nd Quintile,Yes,0.55937,64,109,0.46574,0.65301
1992,Thuringa,2nd Quintile,No,0.44063,45,109,0.34699,0.53426
1993,Lower Saxony,1st Quintile,Yes,0.56755,37,76,0.45543,0.67967
1993,Lower Saxony,1st Quintile,No,0.43245,39,76,0.32033,0.54457
1993,Lower Saxony,2nd Quintile,Yes,0.61591,52,94,0.51706,0.71477
1993,Lower Saxony,2nd Quintile,No,0.38409,42,94,0.28523,0.48294
1993,Lower Saxony,3rd Quintile,Yes,0.78384,81,112,0.70726,0.86041
1993,Lower Saxony,3rd Quintile,No,0.21616,31,112,0.13959,0.29274
1993,Lower Saxony,4th Quintile,Yes,0.61043,69,115,0.52091,0.69995
1993,Lower Saxony,4th Quintile,No,0.38957,46,115,0.30005,0.47909
1993,Lower Saxony,5th Quintile,Yes,0.78362,74,74,0.68916,0.87808
1993,North Rhine-Westphalia,1st Quintile,Yes,0.37778,70,201,0.31058,0.44497
1993,North Rhine-Westphalia,1st Quintile,No,0.62222,131,201,0.55503,0.68942
1993,North Rhine-Westphalia,2nd Quintile,Yes,0.47645,115,248,0.41416,0.53874
1993,North Rhine-Westphalia,2nd Quintile,No,0.52355,133,248,0.46126,0.58584
1993,North Rhine-Westphalia,3rd Quintile,Yes,0.54588,138,243,0.48315,0.60861
1993,North Rhine-Westphalia,3rd Quintile,No,0.45412,105,243,0.39139,0.51685
1993,North Rhine-Westphalia,4th Quintile,Yes,0.61308,159,263,0.55410,0.67205
1993,North Rhine-Westphalia,4th Quintile,No,0.38692,104,263,0.32795,0.44590
1993,North Rhine-Westphalia,5th Quintile,Yes,0.64810,182,276,0.59166,0.70454
1993,North Rhine-Westphalia,5th Quintile,No,0.35190,94,276,0.29546,0.40834
1993,Hesse,1st Quintile,No,0.55909,45,45,0.41239,0.70580
1993,Hesse,2nd Quintile,Yes,0.53359,33,77,0.42143,0.64575
1993,Hesse,2nd Quintile,No,0.46641,44,77,0.35425,0.57857
1993,Hesse,3rd Quintile,Yes,0.58233,41,94,0.48210,0.68257
1993,Hesse,3rd Quintile,No,0.41767,53,94,0.31743,0.51790
1993,Hesse,4th Quintile,Yes,0.60015,48,86,0.49601,0.70429
1993,Hesse,4th Quintile,No,0.39985,38,86,0.29571,0.50399
1993,Hesse,5th Quintile,Yes,0.71627,86,125,0.63692,0.79562
1993,Hesse,5th Quintile,No,0.28373,39,125,0.20438,0.36308
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.71719,39,39,0.57399,0.86038
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.71008,56,56,0.59017,0.83000
1993,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.70815,53,53,0.58458,0.83171
1993,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.81014,45,45,0.69426,0.92603
1993,Baden-Wuerttemberg,1st Quintile,Yes,0.59113,58,111,0.49925,0.68300
1993,Baden-Wuerttemberg,1st Quintile,No,0.40887,53,111,0.31700,0.50075
1993,Baden-Wuerttemberg,2nd Quintile,Yes,0.61646,78,147,0.53758,0.69533
1993,Baden-Wuerttemberg,2nd Quintile,No,0.38354,69,147,0.30467,0.46242
1993,Baden-Wuerttemberg,3rd Quintile,Yes,0.61665,99,192,0.54770,0.68561
1993,Baden-Wuerttemberg,3rd Quintile,No,0.38335,93,192,0.31439,0.45230
1993,Baden-Wuerttemberg,4th Quintile,Yes,0.71987,136,215,0.65971,0.78004
1993,Baden-Wuerttemberg,4th Quintile,No,0.28013,79,215,0.21996,0.34029
1993,Baden-Wuerttemberg,5th Quintile,Yes,0.68196,105,161,0.60980,0.75412
1993,Baden-Wuerttemberg,5th Quintile,No,0.31804,56,161,0.24588,0.39020
1993,Bavaria,1st Quintile,Yes,0.49643,50,103,0.39940,0.59346
1993,Bavaria,1st Quintile,No,0.50357,53,103,0.40654,0.60060
1993,Bavaria,2nd Quintile,Yes,0.54227,76,141,0.45974,0.62480
1993,Bavaria,2nd Quintile,No,0.45773,65,141,0.37520,0.54026
1993,Bavaria,3rd Quintile,Yes,0.61386,91,158,0.53770,0.69002
1993,Bavaria,3rd Quintile,No,0.38614,67,158,0.30998,0.46230
1993,Bavaria,4th Quintile,Yes,0.64159,120,200,0.57496,0.70821
1993,Bavaria,4th Quintile,No,0.35841,80,200,0.29179,0.42504
1993,Bavaria,5th Quintile,Yes,0.63388,128,197,0.56644,0.70133
1993,Bavaria,5th Quintile,No,0.36612,69,197,0.29867,0.43356
1993,Berlin,1st Quintile,No,0.91886,55,55,0.84603,0.99169
1993,Berlin,2nd Quintile,No,0.87734,44,44,0.77929,0.97539
1993,Berlin,3rd Quintile,No,0.92348,65,65,0.85836,0.98861
1993,Berlin,4th Quintile,No,0.80946,45,45,0.69341,0.92550
1993,Berlin,5th Quintile,No,0.87040,39,39,0.76361,0.97719
1993,Brandenburg,1st Quintile,Yes,0.57987,53,95,0.48008,0.67965
1993,Brandenburg,1st Quintile,No,0.42013,42,95,0.32035,0.51992
1993,Brandenburg,2nd Quintile,Yes,0.59695,54,92,0.49616,0.69773
1993,Brandenburg,2nd Quintile,No,0.40305,38,92,0.30227,0.50384
1993,Brandenburg,3rd Quintile,Yes,0.72376,38,38,0.57968,0.86784
1993,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.58550,36,36,0.42229,0.74871
1993,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.46570,33,66,0.34443,0.58697
1993,Mecklenburg-Western Pomerania,2nd Quintile,No,0.53430,33,66,0.41303,0.65557
1993,Saxony,1st Quintile,Yes,0.37595,75,188,0.30652,0.44537
1993,Saxony,1st Quintile,No,0.62405,113,188,0.55463,0.69348
1993,Saxony,2nd Quintile,Yes,0.48603,90,180,0.41281,0.55925
1993,Saxony,2nd Quintile,No,0.51397,90,180,0.44075,0.58719
1993,Saxony,3rd Quintile,Yes,0.43507,41,101,0.33790,0.53224
1993,Saxony,3rd Quintile,No,0.56493,60,101,0.46776,0.66210
1993,Saxony-Anhalt,1st Quintile,Yes,0.38786,36,98,0.29089,0.48483
1993,Saxony-Anhalt,1st Quintile,No,0.61214,62,98,0.51517,0.70911
1993,Saxony-Anhalt,2nd Quintile,Yes,0.49135,61,122,0.40227,0.58042
1993,Saxony-Anhalt,2nd Quintile,No,0.50865,61,122,0.41958,0.59773
1993,Saxony-Anhalt,3rd Quintile,Yes,0.58679,34,34,0.41878,0.75479
1993,Thuringa,1st Quintile,Yes,0.38039,39,88,0.27837,0.48241
1993,Thuringa,1st Quintile,No,0.61961,49,88,0.51759,0.72163
1993,Thuringa,2nd Quintile,Yes,0.57963,68,117,0.48980,0.66946
1993,Thuringa,2nd Quintile,No,0.42037,49,117,0.33054,0.51020
1993,Thuringa,3rd Quintile,Yes,0.61198,42,42,0.46281,0.76114
1994,Lower Saxony,1st Quintile,Yes,0.49174,40,90,0.38787,0.59560
1994,Lower Saxony,1st Quintile,No,0.50826,50,90,0.40440,0.61213
1994,Lower Saxony,2nd Quintile,Yes,0.71726,52,83,0.61978,0.81473
1994,Lower Saxony,2nd Quintile,No,0.28274,31,83,0.18527,0.38022
1994,Lower Saxony,3rd Quintile,Yes,0.75307,71,71,0.65205,0.85409
1994,Lower Saxony,4th Quintile,Yes,0.67134,78,116,0.58549,0.75719
1994,Lower Saxony,4th Quintile,No,0.32866,38,116,0.24281,0.41451
1994,Lower Saxony,5th Quintile,Yes,0.81810,80,80,0.73303,0.90316
1994,North Rhine-Westphalia,1st Quintile,Yes,0.39191,82,235,0.32936,0.45446
1994,North Rhine-Westphalia,1st Quintile,No,0.60809,153,235,0.54554,0.67064
1994,North Rhine-Westphalia,2nd Quintile,Yes,0.52986,124,236,0.46605,0.59367
1994,North Rhine-Westphalia,2nd Quintile,No,0.47014,112,236,0.40633,0.53395
1994,North Rhine-Westphalia,3rd Quintile,Yes,0.57024,134,238,0.50722,0.63327
1994,North Rhine-Westphalia,3rd Quintile,No,0.42976,104,238,0.36673,0.49278
1994,North Rhine-Westphalia,4th Quintile,Yes,0.63513,141,239,0.57397,0.69629
1994,North Rhine-Westphalia,4th Quintile,No,0.36487,98,239,0.30371,0.42603
1994,North Rhine-Westphalia,5th Quintile,Yes,0.67837,173,247,0.62000,0.73674
1994,North Rhine-Westphalia,5th Quintile,No,0.32163,74,247,0.26326,0.38000
1994,Hesse,1st Quintile,No,0.59441,52,52,0.45965,0.72917
1994,Hesse,2nd Quintile,Yes,0.60226,36,74,0.48998,0.71453
1994,Hesse,2nd Quintile,No,0.39774,38,74,0.28547,0.51002
1994,Hesse,3rd Quintile,Yes,0.50873,36,94,0.40712,0.61033
1994,Hesse,3rd Quintile,No,0.49127,58,94,0.38967,0.59288
1994,Hesse,4th Quintile,Yes,0.62346,49,86,0.52045,0.72646
1994,Hesse,4th Quintile,No,0.37654,37,86,0.27354,0.47955
1994,Hesse,5th Quintile,Yes,0.73716,85,119,0.65774,0.81658
1994,Hesse,5th Quintile,No,0.26284,34,119,0.18342,0.34226
1994,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.57927,32,32,0.40548,0.75306
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.65500,46,46,0.51610,0.79389
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.75557,48,48,0.63270,0.87843
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.69864,51,51,0.57145,0.82583
1994,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.76112,45,45,0.63513,0.88711
1994,Baden-Wuerttemberg,1st Quintile,Yes,0.52852,60,137,0.44463,0.61242
1994,Baden-Wuerttemberg,1st Quintile,No,0.47148,77,137,0.38758,0.55537
1994,Baden-Wuerttemberg,2nd Quintile,Yes,0.68978,83,139,0.61260,0.76696
1994,Baden-Wuerttemberg,2nd Quintile,No,0.31022,56,139,0.23304,0.38740
1994,Baden-Wuerttemberg,3rd Quintile,Yes,0.65834,99,173,0.58747,0.72922
1994,Baden-Wuerttemberg,3rd Quintile,No,0.34166,74,173,0.27078,0.41253
1994,Baden-Wuerttemberg,4th Quintile,Yes,0.63450,109,182,0.56434,0.70466
1994,Baden-Wuerttemberg,4th Quintile,No,0.36550,73,182,0.29534,0.43566
1994,Baden-Wuerttemberg,5th Quintile,Yes,0.71119,115,174,0.64365,0.77872
1994,Baden-Wuerttemberg,5th Quintile,No,0.28881,59,174,0.22128,0.35635
1994,Bavaria,1st Quintile,Yes,0.46664,48,109,0.37255,0.56073
1994,Bavaria,1st Quintile,No,0.53336,61,109,0.43927,0.62745
1994,Bavaria,2nd Quintile,Yes,0.54613,76,140,0.46336,0.62890
1994,Bavaria,2nd Quintile,No,0.45387,64,140,0.37110,0.53664
1994,Bavaria,3rd Quintile,Yes,0.65719,105,165,0.58454,0.72983
1994,Bavaria,3rd Quintile,No,0.34281,60,165,0.27017,0.41546
1994,Bavaria,4th Quintile,Yes,0.63019,113,183,0.56005,0.70032
1994,Bavaria,4th Quintile,No,0.36981,70,183,0.29968,0.43995
1994,Bavaria,5th Quintile,Yes,0.69405,141,204,0.63066,0.75744
1994,Bavaria,5th Quintile,No,0.30595,63,204,0.24256,0.36934
1994,Berlin,1st Quintile,No,0.90103,51,51,0.81825,0.98380
1994,Berlin,2nd Quintile,No,0.94957,48,48,0.88700,1.01213
1994,Berlin,3rd Quintile,No,0.96539,52,52,0.91523,1.01556
