"ple0055","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"18","2003","(Fach-)Abitur","","","",""
"18","2003","AkademikerIn","","","",""
"19","2003","(noch) kein Abschluss","","","",""
"19","2003","Hauptschule","","","",""
"19","2003","Realschule","","","",""
"19","2003","(Fach-)Abitur","","","",""
"19","2003","AkademikerIn","","","",""
"20","2003","(noch) kein Abschluss","","","",""
"20","2003","Hauptschule","","","",""
"20","2003","Realschule","","","",""
"20","2003","(Fach-)Abitur","","","",""
"20","2003","AkademikerIn","","","",""
"21","2003","(noch) kein Abschluss","","","",""
"21","2003","Hauptschule","","","",""
"21","2003","Realschule","","","",""
"21","2003","(Fach-)Abitur","","","",""
"21","2003","AkademikerIn","","","",""
"22","2003","(noch) kein Abschluss","","","",""
"22","2003","Hauptschule","","","",""
"22","2003","Realschule","","","",""
"22","2003","(Fach-)Abitur","","","",""
"22","2003","AkademikerIn","","","",""
"23","2003","(noch) kein Abschluss","","","",""
"23","2003","Hauptschule","","","",""
"23","2003","Realschule","","","",""
"23","2003","(Fach-)Abitur","","","",""
"23","2003","AkademikerIn","","","",""
"24","2003","(noch) kein Abschluss","","","",""
"24","2003","Hauptschule","","","",""
"24","2003","Realschule","","","",""
"24","2003","(Fach-)Abitur","","","",""
"24","2003","AkademikerIn","","","",""
"25","2003","(noch) kein Abschluss","","","",""
"25","2003","Hauptschule","","","",""
"25","2003","Realschule","","","",""
"25","2003","(Fach-)Abitur","","","",""
"25","2003","AkademikerIn","","","",""
"26","2003","(noch) kein Abschluss","","","",""
"26","2003","Hauptschule","","","",""
"26","2003","Realschule","","","",""
"26","2003","(Fach-)Abitur","","","",""
"26","2003","AkademikerIn","","","",""
"27","2003","(noch) kein Abschluss","","","",""
"27","2003","Hauptschule","","","",""
"27","2003","Realschule","","","",""
"27","2003","(Fach-)Abitur","","","",""
"27","2003","AkademikerIn","","","",""
"28","2003","(noch) kein Abschluss","","","",""
"28","2003","Hauptschule","","","",""
"28","2003","Realschule","","","",""
"28","2003","(Fach-)Abitur","","","",""
"28","2003","AkademikerIn","","","",""
"30","2003","(noch) kein Abschluss","","","",""
"30","2003","Hauptschule","","","",""
"30","2003","Realschule","","","",""
"30","2003","(Fach-)Abitur","","","",""
"30","2003","AkademikerIn","","","",""
"31","2003","(noch) kein Abschluss","","","",""
"31","2003","Hauptschule","","","",""
"31","2003","Realschule","","","",""
"31","2003","(Fach-)Abitur","","","",""
"31","2003","AkademikerIn","","","",""
"32","2003","(noch) kein Abschluss","","","",""
"32","2003","Hauptschule","","","",""
"32","2003","Realschule","","","",""
"32","2003","(Fach-)Abitur","","","",""
"32","2003","AkademikerIn","","","",""
"35","2003","(noch) kein Abschluss","","","",""
"35","2003","Hauptschule","","","",""
"35","2003","Realschule","","","",""
"35","2003","(Fach-)Abitur","","","",""
"35","2003","AkademikerIn","","","",""
"36","2003","(noch) kein Abschluss","","","",""
"36","2003","Hauptschule","","","",""
"36","2003","Realschule","","","",""
"36","2003","(Fach-)Abitur","","","",""
"36","2003","AkademikerIn","","","",""
"40","2003","(noch) kein Abschluss","","","",""
"40","2003","Hauptschule","","","",""
"40","2003","Realschule","","","",""
"40","2003","(Fach-)Abitur","","","",""
"40","2003","AkademikerIn","","","",""
"42","2003","(noch) kein Abschluss","","","",""
"42","2003","Hauptschule","","","",""
"42","2003","Realschule","","","",""
"42","2003","(Fach-)Abitur","","","",""
"42","2003","AkademikerIn","","","",""
"45","2003","(noch) kein Abschluss","","","",""
"45","2003","Hauptschule","","","",""
"45","2003","Realschule","","","",""
"45","2003","(Fach-)Abitur","","","",""
"45","2003","AkademikerIn","","","",""
"48","2003","(noch) kein Abschluss","","","",""
"48","2003","Hauptschule","","","",""
"48","2003","Realschule","","","",""
"48","2003","(Fach-)Abitur","","","",""
"48","2003","AkademikerIn","","","",""
"50","2003","(noch) kein Abschluss","","","",""
"50","2003","Hauptschule","","","",""
"50","2003","Realschule","","","",""
"50","2003","(Fach-)Abitur","","","",""
"50","2003","AkademikerIn","","","",""
"51","2003","(noch) kein Abschluss","","","",""
"51","2003","Hauptschule","","","",""
"51","2003","Realschule","","","",""
"51","2003","(Fach-)Abitur","","","",""
"51","2003","AkademikerIn","","","",""
"64","2003","(noch) kein Abschluss","","","",""
"64","2003","Hauptschule","","","",""
"64","2003","Realschule","","","",""
"64","2003","(Fach-)Abitur","","","",""
"64","2003","AkademikerIn","","","",""
"65","2003","(noch) kein Abschluss","","","",""
"65","2003","Hauptschule","","","",""
"65","2003","Realschule","","","",""
"65","2003","(Fach-)Abitur","","","",""
"65","2003","AkademikerIn","","","",""
"90","2003","(noch) kein Abschluss","","","",""
"90","2003","Hauptschule","","","",""
"90","2003","Realschule","","","",""
"90","2003","(Fach-)Abitur","","","",""
"90","2003","AkademikerIn","","","",""
"98","2003","(noch) kein Abschluss","","","",""
"98","2003","Hauptschule","","","",""
"98","2003","Realschule","","","",""
"98","2003","(Fach-)Abitur","","","",""
"98","2003","AkademikerIn","","","",""
"100","2003","(noch) kein Abschluss","","","",""
"100","2003","Hauptschule","","","",""
"100","2003","Realschule","","","",""
"100","2003","(Fach-)Abitur","","","",""
"100","2003","AkademikerIn","","","",""
"0","2004","(noch) kein Abschluss","","","",""
"0","2004","Hauptschule","","","",""
"0","2004","Realschule","","","",""
"0","2004","(Fach-)Abitur","","","",""
"0","2004","AkademikerIn","","","",""
"1","2004","(noch) kein Abschluss","56","0.723473676505999","0.618693608059753","0.828253744952246"
"1","2004","Hauptschule","834","0.722800135074844","0.696873212702593","0.748727057447094"
"1","2004","Realschule","490","0.768189949363698","0.734919834920039","0.801460063807357"
"1","2004","(Fach-)Abitur","172","0.761926298535979","0.705389392488729","0.818463204583228"
"1","2004","AkademikerIn","361","0.768290339550843","0.72969129942397","0.806889379677716"
"2","2004","(noch) kein Abschluss","7","","",""
"2","2004","Hauptschule","212","0.190619115319123","0.16786787676593","0.213370353872316"
"2","2004","Realschule","96","0.165744299401561","0.136427082166788","0.195061516636334"
"2","2004","(Fach-)Abitur","36","0.194942374480039","0.142354398723709","0.247530350236368"
"2","2004","AkademikerIn","72","0.176207578814527","0.141352751433101","0.211062406195953"
"3","2004","(noch) kein Abschluss","5","","",""
"3","2004","Hauptschule","60","0.0524656285049001","0.0395510488882618","0.0653802081215385"
"3","2004","Realschule","24","","",""
"3","2004","(Fach-)Abitur","6","","",""
"3","2004","AkademikerIn","13","","",""
"4","2004","(noch) kein Abschluss","","","",""
"4","2004","Hauptschule","21","","",""
"4","2004","Realschule","1","","",""
"4","2004","(Fach-)Abitur","2","","",""
"4","2004","AkademikerIn","3","","",""
"5","2004","(noch) kein Abschluss","","","",""
"5","2004","Hauptschule","10","","",""
"5","2004","Realschule","2","","",""
"5","2004","(Fach-)Abitur","","","",""
"5","2004","AkademikerIn","4","","",""
"6","2004","(noch) kein Abschluss","","","",""
"6","2004","Hauptschule","2","","",""
"6","2004","Realschule","1","","",""
"6","2004","(Fach-)Abitur","2","","",""
"6","2004","AkademikerIn","1","","",""
"7","2004","(noch) kein Abschluss","","","",""
"7","2004","Hauptschule","1","","",""
"7","2004","Realschule","","","",""
"7","2004","(Fach-)Abitur","","","",""
"7","2004","AkademikerIn","1","","",""
"8","2004","(noch) kein Abschluss","2","","",""
"8","2004","Hauptschule","","","",""
"8","2004","Realschule","1","","",""
"8","2004","(Fach-)Abitur","","","",""
"8","2004","AkademikerIn","2","","",""
"9","2004","(noch) kein Abschluss","","","",""
"9","2004","Hauptschule","","","",""
"9","2004","Realschule","","","",""
"9","2004","(Fach-)Abitur","","","",""
"9","2004","AkademikerIn","","","",""
"10","2004","(noch) kein Abschluss","","","",""
"10","2004","Hauptschule","2","","",""
"10","2004","Realschule","1","","",""
"10","2004","(Fach-)Abitur","","","",""
"10","2004","AkademikerIn","1","","",""
"11","2004","(noch) kein Abschluss","","","",""
"11","2004","Hauptschule","2","","",""
"11","2004","Realschule","","","",""
"11","2004","(Fach-)Abitur","","","",""
"11","2004","AkademikerIn","","","",""
"12","2004","(noch) kein Abschluss","","","",""
"12","2004","Hauptschule","","","",""
"12","2004","Realschule","2","","",""
"12","2004","(Fach-)Abitur","","","",""
"12","2004","AkademikerIn","","","",""
"13","2004","(noch) kein Abschluss","","","",""
"13","2004","Hauptschule","1","","",""
"13","2004","Realschule","","","",""
"13","2004","(Fach-)Abitur","","","",""
"13","2004","AkademikerIn","1","","",""
"14","2004","(noch) kein Abschluss","","","",""
"14","2004","Hauptschule","","","",""
"14","2004","Realschule","","","",""
"14","2004","(Fach-)Abitur","","","",""
"14","2004","AkademikerIn","","","",""
"15","2004","(noch) kein Abschluss","","","",""
"15","2004","Hauptschule","","","",""
"15","2004","Realschule","","","",""
"15","2004","(Fach-)Abitur","","","",""
"15","2004","AkademikerIn","","","",""
"16","2004","(noch) kein Abschluss","","","",""
"16","2004","Hauptschule","","","",""
"16","2004","Realschule","","","",""
"16","2004","(Fach-)Abitur","","","",""
"16","2004","AkademikerIn","","","",""
"17","2004","(noch) kein Abschluss","","","",""
"17","2004","Hauptschule","","","",""
"17","2004","Realschule","","","",""
"17","2004","(Fach-)Abitur","","","",""
"17","2004","AkademikerIn","","","",""
"18","2004","(noch) kein Abschluss","","","",""
"18","2004","Hauptschule","","","",""
"18","2004","Realschule","","","",""
"18","2004","(Fach-)Abitur","","","",""
"18","2004","AkademikerIn","","","",""
"19","2004","(noch) kein Abschluss","","","",""
"19","2004","Hauptschule","","","",""
"19","2004","Realschule","","","",""
"19","2004","(Fach-)Abitur","","","",""
"19","2004","AkademikerIn","","","",""
"20","2004","(noch) kein Abschluss","","","",""
"20","2004","Hauptschule","","","",""
"20","2004","Realschule","","","",""
"20","2004","(Fach-)Abitur","","","",""
"20","2004","AkademikerIn","","","",""
"21","2004","(noch) kein Abschluss","","","",""
"21","2004","Hauptschule","","","",""
"21","2004","Realschule","","","",""
"21","2004","(Fach-)Abitur","","","",""
"21","2004","AkademikerIn","","","",""
"22","2004","(noch) kein Abschluss","","","",""
"22","2004","Hauptschule","","","",""
"22","2004","Realschule","","","",""
"22","2004","(Fach-)Abitur","","","",""
"22","2004","AkademikerIn","","","",""
"23","2004","(noch) kein Abschluss","","","",""
"23","2004","Hauptschule","","","",""
"23","2004","Realschule","","","",""
"23","2004","(Fach-)Abitur","","","",""
"23","2004","AkademikerIn","","","",""
"24","2004","(noch) kein Abschluss","","","",""
"24","2004","Hauptschule","","","",""
"24","2004","Realschule","","","",""
"24","2004","(Fach-)Abitur","","","",""
"24","2004","AkademikerIn","","","",""
"25","2004","(noch) kein Abschluss","","","",""
"25","2004","Hauptschule","","","",""
"25","2004","Realschule","","","",""
"25","2004","(Fach-)Abitur","","","",""
"25","2004","AkademikerIn","","","",""
"26","2004","(noch) kein Abschluss","","","",""
"26","2004","Hauptschule","","","",""
"26","2004","Realschule","","","",""
"26","2004","(Fach-)Abitur","","","",""
"26","2004","AkademikerIn","","","",""
"27","2004","(noch) kein Abschluss","","","",""
"27","2004","Hauptschule","","","",""
"27","2004","Realschule","","","",""
"27","2004","(Fach-)Abitur","","","",""
"27","2004","AkademikerIn","","","",""
"28","2004","(noch) kein Abschluss","","","",""
"28","2004","Hauptschule","","","",""
"28","2004","Realschule","","","",""
"28","2004","(Fach-)Abitur","","","",""
"28","2004","AkademikerIn","","","",""
"30","2004","(noch) kein Abschluss","","","",""
"30","2004","Hauptschule","","","",""
"30","2004","Realschule","","","",""
"30","2004","(Fach-)Abitur","","","",""
"30","2004","AkademikerIn","","","",""
"31","2004","(noch) kein Abschluss","","","",""
"31","2004","Hauptschule","","","",""
"31","2004","Realschule","","","",""
"31","2004","(Fach-)Abitur","","","",""
"31","2004","AkademikerIn","","","",""
"32","2004","(noch) kein Abschluss","","","",""
"32","2004","Hauptschule","","","",""
"32","2004","Realschule","","","",""
"32","2004","(Fach-)Abitur","","","",""
"32","2004","AkademikerIn","","","",""
"35","2004","(noch) kein Abschluss","","","",""
"35","2004","Hauptschule","","","",""
"35","2004","Realschule","","","",""
"35","2004","(Fach-)Abitur","","","",""
"35","2004","AkademikerIn","","","",""
"36","2004","(noch) kein Abschluss","","","",""
"36","2004","Hauptschule","","","",""
"36","2004","Realschule","","","",""
"36","2004","(Fach-)Abitur","","","",""
"36","2004","AkademikerIn","","","",""
"40","2004","(noch) kein Abschluss","","","",""
"40","2004","Hauptschule","","","",""
"40","2004","Realschule","","","",""
"40","2004","(Fach-)Abitur","","","",""
"40","2004","AkademikerIn","","","",""
"42","2004","(noch) kein Abschluss","","","",""
"42","2004","Hauptschule","","","",""
"42","2004","Realschule","","","",""
"42","2004","(Fach-)Abitur","","","",""
"42","2004","AkademikerIn","","","",""
"45","2004","(noch) kein Abschluss","","","",""
"45","2004","Hauptschule","","","",""
"45","2004","Realschule","","","",""
"45","2004","(Fach-)Abitur","","","",""
"45","2004","AkademikerIn","","","",""
"48","2004","(noch) kein Abschluss","","","",""
"48","2004","Hauptschule","","","",""
"48","2004","Realschule","","","",""
"48","2004","(Fach-)Abitur","","","",""
"48","2004","AkademikerIn","","","",""
"50","2004","(noch) kein Abschluss","","","",""
"50","2004","Hauptschule","","","",""
"50","2004","Realschule","","","",""
"50","2004","(Fach-)Abitur","","","",""
"50","2004","AkademikerIn","","","",""
"51","2004","(noch) kein Abschluss","","","",""
"51","2004","Hauptschule","","","",""
"51","2004","Realschule","","","",""
"51","2004","(Fach-)Abitur","","","",""
"51","2004","AkademikerIn","","","",""
"64","2004","(noch) kein Abschluss","","","",""
"64","2004","Hauptschule","","","",""
"64","2004","Realschule","","","",""
"64","2004","(Fach-)Abitur","","","",""
"64","2004","AkademikerIn","","","",""
"65","2004","(noch) kein Abschluss","","","",""
"65","2004","Hauptschule","","","",""
"65","2004","Realschule","","","",""
"65","2004","(Fach-)Abitur","","","",""
"65","2004","AkademikerIn","","","",""
"90","2004","(noch) kein Abschluss","","","",""
"90","2004","Hauptschule","","","",""
"90","2004","Realschule","","","",""
"90","2004","(Fach-)Abitur","","","",""
"90","2004","AkademikerIn","","","",""
"98","2004","(noch) kein Abschluss","","","",""
"98","2004","Hauptschule","","","",""
"98","2004","Realschule","","","",""
"98","2004","(Fach-)Abitur","","","",""
"98","2004","AkademikerIn","","","",""
"100","2004","(noch) kein Abschluss","","","",""
"100","2004","Hauptschule","","","",""
"100","2004","Realschule","","","",""
"100","2004","(Fach-)Abitur","","","",""
"100","2004","AkademikerIn","","","",""
"0","2005","(noch) kein Abschluss","","","",""
"0","2005","Hauptschule","","","",""
"0","2005","Realschule","","","",""
"0","2005","(Fach-)Abitur","","","",""
"0","2005","AkademikerIn","","","",""
"1","2005","(noch) kein Abschluss","45","0.759304095112998","0.649282910685693","0.869325279540303"
"1","2005","Hauptschule","711","0.731105146322096","0.703115929931698","0.759094362712493"
"1","2005","Realschule","452","0.803690930493035","0.770763571164024","0.836618289822045"
"1","2005","(Fach-)Abitur","146","0.734917706173579","0.672647665135209","0.79718774721195"
"1","2005","AkademikerIn","329","0.757292432588355","0.717096617489326","0.797488247687385"
"2","2005","(noch) kein Abschluss","9","","",""
"2","2005","Hauptschule","176","0.179283933827377","0.155069365678667","0.203498501976087"
"2","2005","Realschule","77","0.123158214777865","0.095916496433631","0.150399933122099"
"2","2005","(Fach-)Abitur","32","0.170286973865343","0.117256671348547","0.223317276382139"
"2","2005","AkademikerIn","78","0.155676543878251","0.121684804323769","0.189668283432734"
"3","2005","(noch) kein Abschluss","2","","",""
"3","2005","Hauptschule","44","0.0467644585186558","0.0334363769358336","0.060092540101478"
"3","2005","Realschule","19","","",""
"3","2005","(Fach-)Abitur","11","","",""
"3","2005","AkademikerIn","18","","",""
"4","2005","(noch) kein Abschluss","1","","",""
"4","2005","Hauptschule","16","","",""
"4","2005","Realschule","6","","",""
"4","2005","(Fach-)Abitur","3","","",""
"4","2005","AkademikerIn","7","","",""
"5","2005","(noch) kein Abschluss","","","",""
"5","2005","Hauptschule","6","","",""
"5","2005","Realschule","4","","",""
"5","2005","(Fach-)Abitur","1","","",""
"5","2005","AkademikerIn","2","","",""
"6","2005","(noch) kein Abschluss","","","",""
"6","2005","Hauptschule","4","","",""
"6","2005","Realschule","","","",""
"6","2005","(Fach-)Abitur","","","",""
"6","2005","AkademikerIn","1","","",""
"7","2005","(noch) kein Abschluss","","","",""
"7","2005","Hauptschule","4","","",""
"7","2005","Realschule","","","",""
"7","2005","(Fach-)Abitur","","","",""
"7","2005","AkademikerIn","1","","",""
"8","2005","(noch) kein Abschluss","","","",""
"8","2005","Hauptschule","1","","",""
"8","2005","Realschule","","","",""
"8","2005","(Fach-)Abitur","","","",""
"8","2005","AkademikerIn","","","",""
"9","2005","(noch) kein Abschluss","","","",""
"9","2005","Hauptschule","1","","",""
"9","2005","Realschule","1","","",""
"9","2005","(Fach-)Abitur","","","",""
"9","2005","AkademikerIn","1","","",""
"10","2005","(noch) kein Abschluss","1","","",""
"10","2005","Hauptschule","","","",""
"10","2005","Realschule","","","",""
"10","2005","(Fach-)Abitur","","","",""
"10","2005","AkademikerIn","","","",""
"11","2005","(noch) kein Abschluss","","","",""
"11","2005","Hauptschule","1","","",""
"11","2005","Realschule","","","",""
"11","2005","(Fach-)Abitur","","","",""
"11","2005","AkademikerIn","","","",""
"12","2005","(noch) kein Abschluss","","","",""
"12","2005","Hauptschule","","","",""
"12","2005","Realschule","","","",""
"12","2005","(Fach-)Abitur","","","",""
"12","2005","AkademikerIn","","","",""
"13","2005","(noch) kein Abschluss","","","",""
"13","2005","Hauptschule","","","",""
"13","2005","Realschule","","","",""
"13","2005","(Fach-)Abitur","","","",""
"13","2005","AkademikerIn","","","",""
"14","2005","(noch) kein Abschluss","","","",""
"14","2005","Hauptschule","","","",""
"14","2005","Realschule","","","",""
"14","2005","(Fach-)Abitur","","","",""
"14","2005","AkademikerIn","","","",""
"15","2005","(noch) kein Abschluss","","","",""
"15","2005","Hauptschule","","","",""
"15","2005","Realschule","","","",""
"15","2005","(Fach-)Abitur","","","",""
"15","2005","AkademikerIn","","","",""
"16","2005","(noch) kein Abschluss","","","",""
"16","2005","Hauptschule","","","",""
"16","2005","Realschule","","","",""
"16","2005","(Fach-)Abitur","","","",""
"16","2005","AkademikerIn","","","",""
"17","2005","(noch) kein Abschluss","","","",""
"17","2005","Hauptschule","","","",""
"17","2005","Realschule","","","",""
"17","2005","(Fach-)Abitur","","","",""
"17","2005","AkademikerIn","","","",""
"18","2005","(noch) kein Abschluss","","","",""
"18","2005","Hauptschule","","","",""
"18","2005","Realschule","","","",""
"18","2005","(Fach-)Abitur","","","",""
"18","2005","AkademikerIn","","","",""
"19","2005","(noch) kein Abschluss","","","",""
"19","2005","Hauptschule","","","",""
"19","2005","Realschule","","","",""
"19","2005","(Fach-)Abitur","","","",""
"19","2005","AkademikerIn","","","",""
"20","2005","(noch) kein Abschluss","","","",""
"20","2005","Hauptschule","","","",""
"20","2005","Realschule","","","",""
"20","2005","(Fach-)Abitur","","","",""
"20","2005","AkademikerIn","","","",""
"21","2005","(noch) kein Abschluss","","","",""
"21","2005","Hauptschule","","","",""
"21","2005","Realschule","","","",""
"21","2005","(Fach-)Abitur","","","",""
"21","2005","AkademikerIn","","","",""
"22","2005","(noch) kein Abschluss","","","",""
"22","2005","Hauptschule","","","",""
"22","2005","Realschule","","","",""
"22","2005","(Fach-)Abitur","","","",""
"22","2005","AkademikerIn","","","",""
"23","2005","(noch) kein Abschluss","","","",""
"23","2005","Hauptschule","","","",""
"23","2005","Realschule","","","",""
"23","2005","(Fach-)Abitur","","","",""
"23","2005","AkademikerIn","","","",""
"24","2005","(noch) kein Abschluss","","","",""
"24","2005","Hauptschule","","","",""
"24","2005","Realschule","","","",""
"24","2005","(Fach-)Abitur","","","",""
"24","2005","AkademikerIn","","","",""
"25","2005","(noch) kein Abschluss","","","",""
"25","2005","Hauptschule","","","",""
"25","2005","Realschule","","","",""
"25","2005","(Fach-)Abitur","","","",""
"25","2005","AkademikerIn","","","",""
"26","2005","(noch) kein Abschluss","","","",""
"26","2005","Hauptschule","","","",""
"26","2005","Realschule","","","",""
"26","2005","(Fach-)Abitur","","","",""
"26","2005","AkademikerIn","","","",""
"27","2005","(noch) kein Abschluss","","","",""
"27","2005","Hauptschule","","","",""
"27","2005","Realschule","","","",""
"27","2005","(Fach-)Abitur","","","",""
"27","2005","AkademikerIn","","","",""
"28","2005","(noch) kein Abschluss","","","",""
"28","2005","Hauptschule","","","",""
"28","2005","Realschule","","","",""
"28","2005","(Fach-)Abitur","","","",""
"28","2005","AkademikerIn","","","",""
"30","2005","(noch) kein Abschluss","","","",""
"30","2005","Hauptschule","","","",""
"30","2005","Realschule","","","",""
"30","2005","(Fach-)Abitur","","","",""
"30","2005","AkademikerIn","","","",""
"31","2005","(noch) kein Abschluss","","","",""
"31","2005","Hauptschule","","","",""
"31","2005","Realschule","","","",""
"31","2005","(Fach-)Abitur","","","",""
"31","2005","AkademikerIn","","","",""
"32","2005","(noch) kein Abschluss","","","",""
"32","2005","Hauptschule","","","",""
"32","2005","Realschule","","","",""
"32","2005","(Fach-)Abitur","","","",""
"32","2005","AkademikerIn","","","",""
"35","2005","(noch) kein Abschluss","","","",""
"35","2005","Hauptschule","","","",""
"35","2005","Realschule","","","",""
"35","2005","(Fach-)Abitur","","","",""
"35","2005","AkademikerIn","","","",""
"36","2005","(noch) kein Abschluss","","","",""
"36","2005","Hauptschule","","","",""
"36","2005","Realschule","","","",""
"36","2005","(Fach-)Abitur","","","",""
"36","2005","AkademikerIn","","","",""
"40","2005","(noch) kein Abschluss","","","",""
"40","2005","Hauptschule","","","",""
"40","2005","Realschule","","","",""
"40","2005","(Fach-)Abitur","","","",""
"40","2005","AkademikerIn","","","",""
"42","2005","(noch) kein Abschluss","","","",""
"42","2005","Hauptschule","","","",""
"42","2005","Realschule","","","",""
"42","2005","(Fach-)Abitur","","","",""
"42","2005","AkademikerIn","","","",""
"45","2005","(noch) kein Abschluss","","","",""
"45","2005","Hauptschule","","","",""
"45","2005","Realschule","","","",""
"45","2005","(Fach-)Abitur","","","",""
"45","2005","AkademikerIn","","","",""
"48","2005","(noch) kein Abschluss","","","",""
"48","2005","Hauptschule","","","",""
"48","2005","Realschule","","","",""
"48","2005","(Fach-)Abitur","","","",""
"48","2005","AkademikerIn","","","",""
"50","2005","(noch) kein Abschluss","","","",""
"50","2005","Hauptschule","","","",""
"50","2005","Realschule","","","",""
"50","2005","(Fach-)Abitur","","","",""
"50","2005","AkademikerIn","","","",""
"51","2005","(noch) kein Abschluss","","","",""
"51","2005","Hauptschule","","","",""
"51","2005","Realschule","","","",""
"51","2005","(Fach-)Abitur","","","",""
"51","2005","AkademikerIn","","","",""
"64","2005","(noch) kein Abschluss","","","",""
"64","2005","Hauptschule","","","",""
"64","2005","Realschule","","","",""
"64","2005","(Fach-)Abitur","","","",""
"64","2005","AkademikerIn","","","",""
"65","2005","(noch) kein Abschluss","","","",""
"65","2005","Hauptschule","","","",""
"65","2005","Realschule","","","",""
"65","2005","(Fach-)Abitur","","","",""
"65","2005","AkademikerIn","","","",""
"90","2005","(noch) kein Abschluss","","","",""
"90","2005","Hauptschule","","","",""
"90","2005","Realschule","","","",""
"90","2005","(Fach-)Abitur","","","",""
"90","2005","AkademikerIn","","","",""
"98","2005","(noch) kein Abschluss","","","",""
"98","2005","Hauptschule","","","",""
"98","2005","Realschule","","","",""
"98","2005","(Fach-)Abitur","","","",""
"98","2005","AkademikerIn","","","",""
"100","2005","(noch) kein Abschluss","","","",""
"100","2005","Hauptschule","","","",""
"100","2005","Realschule","","","",""
"100","2005","(Fach-)Abitur","","","",""
"100","2005","AkademikerIn","","","",""
"0","2006","(noch) kein Abschluss","","","",""
"0","2006","Hauptschule","","","",""
"0","2006","Realschule","","","",""
"0","2006","(Fach-)Abitur","","","",""
"0","2006","AkademikerIn","","","",""
"1","2006","(noch) kein Abschluss","46","0.777197667201028","0.669169682508221","0.885225651893836"
"1","2006","Hauptschule","816","0.730078113888668","0.704068328878237","0.756087898899099"
"1","2006","Realschule","453","0.796406266177932","0.76357907611585","0.829233456240013"
"1","2006","(Fach-)Abitur","192","0.792563733794083","0.742301992783432","0.842825474804734"
"1","2006","AkademikerIn","354","0.744444538011542","0.705053593430486","0.783835482592598"
"2","2006","(noch) kein Abschluss","6","","",""
"2","2006","Hauptschule","199","0.178345229310941","0.155916302868466","0.200774155753416"
"2","2006","Realschule","86","0.131800766241579","0.104223396720008","0.159378135763151"
"2","2006","(Fach-)Abitur","47","0.178819508444429","0.131318279389905","0.226320737498954"
"2","2006","AkademikerIn","91","0.195205136928722","0.159409849309507","0.231000424547937"
"3","2006","(noch) kein Abschluss","4","","",""
"3","2006","Hauptschule","66","0.0588855736412393","0.0450925742126478","0.0726785730698307"
"3","2006","Realschule","23","","",""
"3","2006","(Fach-)Abitur","6","","",""
"3","2006","AkademikerIn","17","","",""
"4","2006","(noch) kein Abschluss","1","","",""
"4","2006","Hauptschule","23","","",""
"4","2006","Realschule","6","","",""
"4","2006","(Fach-)Abitur","3","","",""
"4","2006","AkademikerIn","3","","",""
"5","2006","(noch) kein Abschluss","","","",""
"5","2006","Hauptschule","4","","",""
"5","2006","Realschule","4","","",""
"5","2006","(Fach-)Abitur","1","","",""
"5","2006","AkademikerIn","3","","",""
"6","2006","(noch) kein Abschluss","","","",""
"6","2006","Hauptschule","1","","",""
"6","2006","Realschule","2","","",""
"6","2006","(Fach-)Abitur","","","",""
"6","2006","AkademikerIn","1","","",""
"7","2006","(noch) kein Abschluss","","","",""
"7","2006","Hauptschule","4","","",""
"7","2006","Realschule","2","","",""
"7","2006","(Fach-)Abitur","1","","",""
"7","2006","AkademikerIn","1","","",""
"8","2006","(noch) kein Abschluss","","","",""
"8","2006","Hauptschule","","","",""
"8","2006","Realschule","","","",""
"8","2006","(Fach-)Abitur","","","",""
"8","2006","AkademikerIn","","","",""
"9","2006","(noch) kein Abschluss","","","",""
"9","2006","Hauptschule","","","",""
"9","2006","Realschule","","","",""
"9","2006","(Fach-)Abitur","","","",""
"9","2006","AkademikerIn","","","",""
"10","2006","(noch) kein Abschluss","","","",""
"10","2006","Hauptschule","","","",""
"10","2006","Realschule","","","",""
"10","2006","(Fach-)Abitur","","","",""
"10","2006","AkademikerIn","","","",""
"11","2006","(noch) kein Abschluss","","","",""
"11","2006","Hauptschule","1","","",""
"11","2006","Realschule","","","",""
"11","2006","(Fach-)Abitur","","","",""
"11","2006","AkademikerIn","","","",""
"12","2006","(noch) kein Abschluss","","","",""
"12","2006","Hauptschule","2","","",""
"12","2006","Realschule","","","",""
"12","2006","(Fach-)Abitur","","","",""
"12","2006","AkademikerIn","1","","",""
"13","2006","(noch) kein Abschluss","","","",""
"13","2006","Hauptschule","","","",""
"13","2006","Realschule","","","",""
"13","2006","(Fach-)Abitur","","","",""
"13","2006","AkademikerIn","","","",""
"14","2006","(noch) kein Abschluss","","","",""
"14","2006","Hauptschule","","","",""
"14","2006","Realschule","","","",""
"14","2006","(Fach-)Abitur","","","",""
"14","2006","AkademikerIn","","","",""
"15","2006","(noch) kein Abschluss","","","",""
"15","2006","Hauptschule","","","",""
"15","2006","Realschule","2","","",""
"15","2006","(Fach-)Abitur","","","",""
"15","2006","AkademikerIn","","","",""
"16","2006","(noch) kein Abschluss","","","",""
"16","2006","Hauptschule","","","",""
"16","2006","Realschule","","","",""
"16","2006","(Fach-)Abitur","","","",""
"16","2006","AkademikerIn","","","",""
"17","2006","(noch) kein Abschluss","","","",""
"17","2006","Hauptschule","","","",""
"17","2006","Realschule","","","",""
"17","2006","(Fach-)Abitur","","","",""
"17","2006","AkademikerIn","","","",""
"18","2006","(noch) kein Abschluss","","","",""
