"ple0055","year","age_gr","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"19","2000","66","männlich","","","",""
"19","2000","66","weiblich","","","",""
"20","2000","17-29","männlich","","","",""
"20","2000","17-29","weiblich","","","",""
"20","2000","30-45","männlich","","","",""
"20","2000","30-45","weiblich","","","",""
"20","2000","46-65","männlich","1","","",""
"20","2000","46-65","weiblich","","","",""
"20","2000","66","männlich","","","",""
"20","2000","66","weiblich","","","",""
"21","2000","17-29","männlich","","","",""
"21","2000","17-29","weiblich","","","",""
"21","2000","30-45","männlich","","","",""
"21","2000","30-45","weiblich","","","",""
"21","2000","46-65","männlich","","","",""
"21","2000","46-65","weiblich","","","",""
"21","2000","66","männlich","","","",""
"21","2000","66","weiblich","","","",""
"22","2000","17-29","männlich","","","",""
"22","2000","17-29","weiblich","","","",""
"22","2000","30-45","männlich","","","",""
"22","2000","30-45","weiblich","","","",""
"22","2000","46-65","männlich","1","","",""
"22","2000","46-65","weiblich","","","",""
"22","2000","66","männlich","","","",""
"22","2000","66","weiblich","","","",""
"23","2000","17-29","männlich","","","",""
"23","2000","17-29","weiblich","","","",""
"23","2000","30-45","männlich","","","",""
"23","2000","30-45","weiblich","","","",""
"23","2000","46-65","männlich","","","",""
"23","2000","46-65","weiblich","","","",""
"23","2000","66","männlich","","","",""
"23","2000","66","weiblich","","","",""
"24","2000","17-29","männlich","","","",""
"24","2000","17-29","weiblich","","","",""
"24","2000","30-45","männlich","","","",""
"24","2000","30-45","weiblich","","","",""
"24","2000","46-65","männlich","","","",""
"24","2000","46-65","weiblich","","","",""
"24","2000","66","männlich","","","",""
"24","2000","66","weiblich","","","",""
"25","2000","17-29","männlich","","","",""
"25","2000","17-29","weiblich","","","",""
"25","2000","30-45","männlich","","","",""
"25","2000","30-45","weiblich","","","",""
"25","2000","46-65","männlich","","","",""
"25","2000","46-65","weiblich","","","",""
"25","2000","66","männlich","","","",""
"25","2000","66","weiblich","","","",""
"26","2000","17-29","männlich","","","",""
"26","2000","17-29","weiblich","","","",""
"26","2000","30-45","männlich","","","",""
"26","2000","30-45","weiblich","","","",""
"26","2000","46-65","männlich","","","",""
"26","2000","46-65","weiblich","","","",""
"26","2000","66","männlich","","","",""
"26","2000","66","weiblich","","","",""
"27","2000","17-29","männlich","","","",""
"27","2000","17-29","weiblich","","","",""
"27","2000","30-45","männlich","","","",""
"27","2000","30-45","weiblich","","","",""
"27","2000","46-65","männlich","","","",""
"27","2000","46-65","weiblich","","","",""
"27","2000","66","männlich","","","",""
"27","2000","66","weiblich","","","",""
"28","2000","17-29","männlich","","","",""
"28","2000","17-29","weiblich","","","",""
"28","2000","30-45","männlich","","","",""
"28","2000","30-45","weiblich","","","",""
"28","2000","46-65","männlich","","","",""
"28","2000","46-65","weiblich","","","",""
"28","2000","66","männlich","","","",""
"28","2000","66","weiblich","","","",""
"30","2000","17-29","männlich","","","",""
"30","2000","17-29","weiblich","","","",""
"30","2000","30-45","männlich","","","",""
"30","2000","30-45","weiblich","","","",""
"30","2000","46-65","männlich","","","",""
"30","2000","46-65","weiblich","1","","",""
"30","2000","66","männlich","","","",""
"30","2000","66","weiblich","","","",""
"31","2000","17-29","männlich","","","",""
"31","2000","17-29","weiblich","","","",""
"31","2000","30-45","männlich","","","",""
"31","2000","30-45","weiblich","","","",""
"31","2000","46-65","männlich","","","",""
"31","2000","46-65","weiblich","","","",""
"31","2000","66","männlich","","","",""
"31","2000","66","weiblich","","","",""
"32","2000","17-29","männlich","","","",""
"32","2000","17-29","weiblich","","","",""
"32","2000","30-45","männlich","","","",""
"32","2000","30-45","weiblich","","","",""
"32","2000","46-65","männlich","","","",""
"32","2000","46-65","weiblich","","","",""
"32","2000","66","männlich","","","",""
"32","2000","66","weiblich","","","",""
"35","2000","17-29","männlich","","","",""
"35","2000","17-29","weiblich","","","",""
"35","2000","30-45","männlich","","","",""
"35","2000","30-45","weiblich","","","",""
"35","2000","46-65","männlich","","","",""
"35","2000","46-65","weiblich","","","",""
"35","2000","66","männlich","","","",""
"35","2000","66","weiblich","","","",""
"36","2000","17-29","männlich","","","",""
"36","2000","17-29","weiblich","","","",""
"36","2000","30-45","männlich","","","",""
"36","2000","30-45","weiblich","","","",""
"36","2000","46-65","männlich","","","",""
"36","2000","46-65","weiblich","","","",""
"36","2000","66","männlich","","","",""
"36","2000","66","weiblich","","","",""
"40","2000","17-29","männlich","","","",""
"40","2000","17-29","weiblich","","","",""
"40","2000","30-45","männlich","","","",""
"40","2000","30-45","weiblich","","","",""
"40","2000","46-65","männlich","","","",""
"40","2000","46-65","weiblich","","","",""
"40","2000","66","männlich","","","",""
"40","2000","66","weiblich","","","",""
"42","2000","17-29","männlich","","","",""
"42","2000","17-29","weiblich","","","",""
"42","2000","30-45","männlich","","","",""
"42","2000","30-45","weiblich","","","",""
"42","2000","46-65","männlich","","","",""
"42","2000","46-65","weiblich","","","",""
"42","2000","66","männlich","","","",""
"42","2000","66","weiblich","","","",""
"45","2000","17-29","männlich","","","",""
"45","2000","17-29","weiblich","","","",""
"45","2000","30-45","männlich","","","",""
"45","2000","30-45","weiblich","","","",""
"45","2000","46-65","männlich","1","","",""
"45","2000","46-65","weiblich","","","",""
"45","2000","66","männlich","","","",""
"45","2000","66","weiblich","","","",""
"48","2000","17-29","männlich","","","",""
"48","2000","17-29","weiblich","","","",""
"48","2000","30-45","männlich","","","",""
"48","2000","30-45","weiblich","","","",""
"48","2000","46-65","männlich","","","",""
"48","2000","46-65","weiblich","","","",""
"48","2000","66","männlich","","","",""
"48","2000","66","weiblich","","","",""
"50","2000","17-29","männlich","","","",""
"50","2000","17-29","weiblich","","","",""
"50","2000","30-45","männlich","","","",""
"50","2000","30-45","weiblich","","","",""
"50","2000","46-65","männlich","","","",""
"50","2000","46-65","weiblich","","","",""
"50","2000","66","männlich","","","",""
"50","2000","66","weiblich","","","",""
"51","2000","17-29","männlich","","","",""
"51","2000","17-29","weiblich","","","",""
"51","2000","30-45","männlich","","","",""
"51","2000","30-45","weiblich","","","",""
"51","2000","46-65","männlich","","","",""
"51","2000","46-65","weiblich","","","",""
"51","2000","66","männlich","","","",""
"51","2000","66","weiblich","","","",""
"64","2000","17-29","männlich","","","",""
"64","2000","17-29","weiblich","","","",""
"64","2000","30-45","männlich","","","",""
"64","2000","30-45","weiblich","","","",""
"64","2000","46-65","männlich","","","",""
"64","2000","46-65","weiblich","","","",""
"64","2000","66","männlich","","","",""
"64","2000","66","weiblich","","","",""
"65","2000","17-29","männlich","","","",""
"65","2000","17-29","weiblich","","","",""
"65","2000","30-45","männlich","","","",""
"65","2000","30-45","weiblich","","","",""
"65","2000","46-65","männlich","","","",""
"65","2000","46-65","weiblich","","","",""
"65","2000","66","männlich","","","",""
"65","2000","66","weiblich","","","",""
"90","2000","17-29","männlich","","","",""
"90","2000","17-29","weiblich","","","",""
"90","2000","30-45","männlich","","","",""
"90","2000","30-45","weiblich","","","",""
"90","2000","46-65","männlich","","","",""
"90","2000","46-65","weiblich","","","",""
"90","2000","66","männlich","","","",""
"90","2000","66","weiblich","","","",""
"98","2000","17-29","männlich","","","",""
"98","2000","17-29","weiblich","","","",""
"98","2000","30-45","männlich","","","",""
"98","2000","30-45","weiblich","","","",""
"98","2000","46-65","männlich","","","",""
"98","2000","46-65","weiblich","","","",""
"98","2000","66","männlich","","","",""
"98","2000","66","weiblich","","","",""
"100","2000","17-29","männlich","","","",""
"100","2000","17-29","weiblich","","","",""
"100","2000","30-45","männlich","","","",""
"100","2000","30-45","weiblich","","","",""
"100","2000","46-65","männlich","","","",""
"100","2000","46-65","weiblich","","","",""
"100","2000","66","männlich","","","",""
"100","2000","66","weiblich","","","",""
"0","2001","17-29","männlich","","","",""
"0","2001","17-29","weiblich","","","",""
"0","2001","30-45","männlich","","","",""
"0","2001","30-45","weiblich","","","",""
"0","2001","46-65","männlich","","","",""
"0","2001","46-65","weiblich","","","",""
"0","2001","66","männlich","","","",""
"0","2001","66","weiblich","","","",""
"1","2001","17-29","männlich","101","0.813730932423934","0.745206092242098","0.882255772605771"
"1","2001","17-29","weiblich","224","0.826911096255709","0.782033375590659","0.87178881692076"
"1","2001","30-45","männlich","182","0.731344094956859","0.675381396861833","0.787306793051885"
"1","2001","30-45","weiblich","369","0.815992686085589","0.780071141270679","0.851914230900499"
"1","2001","46-65","männlich","308","0.753689833368052","0.712136050824244","0.79524361591186"
"1","2001","46-65","weiblich","341","0.781695002212782","0.74283044419565","0.820559560229914"
"1","2001","66","männlich","","","",""
"1","2001","66","weiblich","","","",""
"2","2001","17-29","männlich","17","","",""
"2","2001","17-29","weiblich","34","0.124924398370598","0.0857038927286313","0.164144904012566"
"2","2001","30-45","männlich","49","0.227071578210671","0.174179504123585","0.279963652297757"
"2","2001","30-45","weiblich","59","0.148301894139357","0.115355300519253","0.181248487759461"
"2","2001","46-65","männlich","65","0.153447650691117","0.11868762436619","0.188207677016044"
"2","2001","46-65","weiblich","65","0.151056344188577","0.11736548048333","0.184747207893824"
"2","2001","66","männlich","","","",""
"2","2001","66","weiblich","","","",""
"3","2001","17-29","männlich","3","","",""
"3","2001","17-29","weiblich","11","","",""
"3","2001","30-45","männlich","7","","",""
"3","2001","30-45","weiblich","13","","",""
"3","2001","46-65","männlich","25","","",""
"3","2001","46-65","weiblich","17","","",""
"3","2001","66","männlich","","","",""
"3","2001","66","weiblich","","","",""
"4","2001","17-29","männlich","2","","",""
"4","2001","17-29","weiblich","2","","",""
"4","2001","30-45","männlich","2","","",""
"4","2001","30-45","weiblich","2","","",""
"4","2001","46-65","männlich","7","","",""
"4","2001","46-65","weiblich","4","","",""
"4","2001","66","männlich","","","",""
"4","2001","66","weiblich","","","",""
"5","2001","17-29","männlich","1","","",""
"5","2001","17-29","weiblich","1","","",""
"5","2001","30-45","männlich","","","",""
"5","2001","30-45","weiblich","1","","",""
"5","2001","46-65","männlich","3","","",""
"5","2001","46-65","weiblich","3","","",""
"5","2001","66","männlich","","","",""
"5","2001","66","weiblich","","","",""
"6","2001","17-29","männlich","","","",""
"6","2001","17-29","weiblich","","","",""
"6","2001","30-45","männlich","1","","",""
"6","2001","30-45","weiblich","1","","",""
"6","2001","46-65","männlich","1","","",""
"6","2001","46-65","weiblich","","","",""
"6","2001","66","männlich","","","",""
"6","2001","66","weiblich","","","",""
"7","2001","17-29","männlich","","","",""
"7","2001","17-29","weiblich","","","",""
"7","2001","30-45","männlich","","","",""
"7","2001","30-45","weiblich","","","",""
"7","2001","46-65","männlich","1","","",""
"7","2001","46-65","weiblich","","","",""
"7","2001","66","männlich","","","",""
"7","2001","66","weiblich","","","",""
"8","2001","17-29","männlich","","","",""
"8","2001","17-29","weiblich","1","","",""
"8","2001","30-45","männlich","","","",""
"8","2001","30-45","weiblich","","","",""
"8","2001","46-65","männlich","1","","",""
"8","2001","46-65","weiblich","3","","",""
"8","2001","66","männlich","","","",""
"8","2001","66","weiblich","","","",""
"9","2001","17-29","männlich","","","",""
"9","2001","17-29","weiblich","","","",""
"9","2001","30-45","männlich","","","",""
"9","2001","30-45","weiblich","1","","",""
"9","2001","46-65","männlich","","","",""
"9","2001","46-65","weiblich","","","",""
"9","2001","66","männlich","","","",""
"9","2001","66","weiblich","","","",""
"10","2001","17-29","männlich","","","",""
"10","2001","17-29","weiblich","","","",""
"10","2001","30-45","männlich","","","",""
"10","2001","30-45","weiblich","","","",""
"10","2001","46-65","männlich","","","",""
"10","2001","46-65","weiblich","","","",""
"10","2001","66","männlich","","","",""
"10","2001","66","weiblich","","","",""
"11","2001","17-29","männlich","","","",""
"11","2001","17-29","weiblich","","","",""
"11","2001","30-45","männlich","","","",""
"11","2001","30-45","weiblich","1","","",""
"11","2001","46-65","männlich","","","",""
"11","2001","46-65","weiblich","","","",""
"11","2001","66","männlich","","","",""
"11","2001","66","weiblich","","","",""
"12","2001","17-29","männlich","","","",""
"12","2001","17-29","weiblich","","","",""
"12","2001","30-45","männlich","","","",""
"12","2001","30-45","weiblich","","","",""
"12","2001","46-65","männlich","2","","",""
"12","2001","46-65","weiblich","1","","",""
"12","2001","66","männlich","","","",""
"12","2001","66","weiblich","","","",""
"13","2001","17-29","männlich","","","",""
"13","2001","17-29","weiblich","","","",""
"13","2001","30-45","männlich","","","",""
"13","2001","30-45","weiblich","","","",""
"13","2001","46-65","männlich","","","",""
"13","2001","46-65","weiblich","","","",""
"13","2001","66","männlich","","","",""
"13","2001","66","weiblich","","","",""
"14","2001","17-29","männlich","","","",""
"14","2001","17-29","weiblich","","","",""
"14","2001","30-45","männlich","","","",""
"14","2001","30-45","weiblich","","","",""
"14","2001","46-65","männlich","","","",""
"14","2001","46-65","weiblich","","","",""
"14","2001","66","männlich","","","",""
"14","2001","66","weiblich","","","",""
"15","2001","17-29","männlich","","","",""
"15","2001","17-29","weiblich","","","",""
"15","2001","30-45","männlich","","","",""
"15","2001","30-45","weiblich","","","",""
"15","2001","46-65","männlich","","","",""
"15","2001","46-65","weiblich","","","",""
"15","2001","66","männlich","","","",""
"15","2001","66","weiblich","","","",""
"16","2001","17-29","männlich","","","",""
"16","2001","17-29","weiblich","","","",""
"16","2001","30-45","männlich","","","",""
"16","2001","30-45","weiblich","","","",""
"16","2001","46-65","männlich","","","",""
"16","2001","46-65","weiblich","","","",""
"16","2001","66","männlich","","","",""
"16","2001","66","weiblich","","","",""
"17","2001","17-29","männlich","","","",""
"17","2001","17-29","weiblich","","","",""
"17","2001","30-45","männlich","","","",""
"17","2001","30-45","weiblich","","","",""
"17","2001","46-65","männlich","","","",""
"17","2001","46-65","weiblich","","","",""
"17","2001","66","männlich","","","",""
"17","2001","66","weiblich","","","",""
"18","2001","17-29","männlich","","","",""
"18","2001","17-29","weiblich","","","",""
"18","2001","30-45","männlich","","","",""
"18","2001","30-45","weiblich","","","",""
"18","2001","46-65","männlich","","","",""
"18","2001","46-65","weiblich","","","",""
"18","2001","66","männlich","","","",""
"18","2001","66","weiblich","","","",""
"19","2001","17-29","männlich","","","",""
"19","2001","17-29","weiblich","","","",""
"19","2001","30-45","männlich","","","",""
"19","2001","30-45","weiblich","","","",""
"19","2001","46-65","männlich","","","",""
"19","2001","46-65","weiblich","","","",""
"19","2001","66","männlich","","","",""
"19","2001","66","weiblich","","","",""
"20","2001","17-29","männlich","","","",""
"20","2001","17-29","weiblich","","","",""
"20","2001","30-45","männlich","","","",""
"20","2001","30-45","weiblich","","","",""
"20","2001","46-65","männlich","","","",""
"20","2001","46-65","weiblich","","","",""
"20","2001","66","männlich","","","",""
"20","2001","66","weiblich","","","",""
"21","2001","17-29","männlich","","","",""
"21","2001","17-29","weiblich","","","",""
"21","2001","30-45","männlich","","","",""
"21","2001","30-45","weiblich","","","",""
"21","2001","46-65","männlich","","","",""
"21","2001","46-65","weiblich","","","",""
"21","2001","66","männlich","","","",""
"21","2001","66","weiblich","","","",""
"22","2001","17-29","männlich","","","",""
"22","2001","17-29","weiblich","","","",""
"22","2001","30-45","männlich","","","",""
"22","2001","30-45","weiblich","","","",""
"22","2001","46-65","männlich","","","",""
"22","2001","46-65","weiblich","","","",""
"22","2001","66","männlich","","","",""
"22","2001","66","weiblich","","","",""
"23","2001","17-29","männlich","","","",""
"23","2001","17-29","weiblich","","","",""
"23","2001","30-45","männlich","","","",""
"23","2001","30-45","weiblich","","","",""
"23","2001","46-65","männlich","","","",""
"23","2001","46-65","weiblich","","","",""
"23","2001","66","männlich","","","",""
"23","2001","66","weiblich","","","",""
"24","2001","17-29","männlich","","","",""
"24","2001","17-29","weiblich","","","",""
"24","2001","30-45","männlich","","","",""
"24","2001","30-45","weiblich","","","",""
"24","2001","46-65","männlich","","","",""
"24","2001","46-65","weiblich","","","",""
"24","2001","66","männlich","","","",""
"24","2001","66","weiblich","","","",""
"25","2001","17-29","männlich","","","",""
"25","2001","17-29","weiblich","","","",""
"25","2001","30-45","männlich","","","",""
"25","2001","30-45","weiblich","","","",""
"25","2001","46-65","männlich","","","",""
"25","2001","46-65","weiblich","","","",""
"25","2001","66","männlich","","","",""
"25","2001","66","weiblich","","","",""
"26","2001","17-29","männlich","","","",""
"26","2001","17-29","weiblich","","","",""
"26","2001","30-45","männlich","","","",""
"26","2001","30-45","weiblich","","","",""
"26","2001","46-65","männlich","","","",""
"26","2001","46-65","weiblich","","","",""
"26","2001","66","männlich","","","",""
"26","2001","66","weiblich","","","",""
"27","2001","17-29","männlich","","","",""
"27","2001","17-29","weiblich","","","",""
"27","2001","30-45","männlich","","","",""
"27","2001","30-45","weiblich","","","",""
"27","2001","46-65","männlich","","","",""
"27","2001","46-65","weiblich","","","",""
"27","2001","66","männlich","","","",""
"27","2001","66","weiblich","","","",""
"28","2001","17-29","männlich","","","",""
"28","2001","17-29","weiblich","","","",""
"28","2001","30-45","männlich","","","",""
"28","2001","30-45","weiblich","","","",""
"28","2001","46-65","männlich","","","",""
"28","2001","46-65","weiblich","","","",""
"28","2001","66","männlich","","","",""
"28","2001","66","weiblich","","","",""
"30","2001","17-29","männlich","","","",""
"30","2001","17-29","weiblich","","","",""
"30","2001","30-45","männlich","","","",""
"30","2001","30-45","weiblich","","","",""
"30","2001","46-65","männlich","","","",""
"30","2001","46-65","weiblich","","","",""
"30","2001","66","männlich","","","",""
"30","2001","66","weiblich","","","",""
"31","2001","17-29","männlich","","","",""
"31","2001","17-29","weiblich","","","",""
"31","2001","30-45","männlich","","","",""
"31","2001","30-45","weiblich","","","",""
"31","2001","46-65","männlich","","","",""
"31","2001","46-65","weiblich","","","",""
"31","2001","66","männlich","","","",""
"31","2001","66","weiblich","","","",""
"32","2001","17-29","männlich","","","",""
"32","2001","17-29","weiblich","","","",""
"32","2001","30-45","männlich","","","",""
"32","2001","30-45","weiblich","","","",""
"32","2001","46-65","männlich","","","",""
"32","2001","46-65","weiblich","","","",""
"32","2001","66","männlich","","","",""
"32","2001","66","weiblich","","","",""
"35","2001","17-29","männlich","","","",""
"35","2001","17-29","weiblich","","","",""
"35","2001","30-45","männlich","","","",""
"35","2001","30-45","weiblich","","","",""
"35","2001","46-65","männlich","","","",""
"35","2001","46-65","weiblich","","","",""
"35","2001","66","männlich","","","",""
"35","2001","66","weiblich","","","",""
"36","2001","17-29","männlich","","","",""
"36","2001","17-29","weiblich","","","",""
"36","2001","30-45","männlich","","","",""
"36","2001","30-45","weiblich","","","",""
"36","2001","46-65","männlich","","","",""
"36","2001","46-65","weiblich","","","",""
"36","2001","66","männlich","","","",""
"36","2001","66","weiblich","","","",""
"40","2001","17-29","männlich","","","",""
"40","2001","17-29","weiblich","","","",""
"40","2001","30-45","männlich","","","",""
"40","2001","30-45","weiblich","","","",""
"40","2001","46-65","männlich","","","",""
"40","2001","46-65","weiblich","","","",""
"40","2001","66","männlich","","","",""
"40","2001","66","weiblich","","","",""
"42","2001","17-29","männlich","","","",""
"42","2001","17-29","weiblich","","","",""
"42","2001","30-45","männlich","","","",""
"42","2001","30-45","weiblich","","","",""
"42","2001","46-65","männlich","","","",""
"42","2001","46-65","weiblich","","","",""
"42","2001","66","männlich","","","",""
"42","2001","66","weiblich","","","",""
"45","2001","17-29","männlich","","","",""
"45","2001","17-29","weiblich","","","",""
"45","2001","30-45","männlich","","","",""
"45","2001","30-45","weiblich","","","",""
"45","2001","46-65","männlich","","","",""
"45","2001","46-65","weiblich","","","",""
"45","2001","66","männlich","","","",""
"45","2001","66","weiblich","","","",""
"48","2001","17-29","männlich","","","",""
"48","2001","17-29","weiblich","","","",""
"48","2001","30-45","männlich","","","",""
"48","2001","30-45","weiblich","","","",""
"48","2001","46-65","männlich","","","",""
"48","2001","46-65","weiblich","","","",""
"48","2001","66","männlich","","","",""
"48","2001","66","weiblich","","","",""
"50","2001","17-29","männlich","","","",""
"50","2001","17-29","weiblich","","","",""
"50","2001","30-45","männlich","","","",""
"50","2001","30-45","weiblich","","","",""
"50","2001","46-65","männlich","","","",""
"50","2001","46-65","weiblich","","","",""
"50","2001","66","männlich","","","",""
"50","2001","66","weiblich","","","",""
"51","2001","17-29","männlich","","","",""
"51","2001","17-29","weiblich","","","",""
"51","2001","30-45","männlich","","","",""
"51","2001","30-45","weiblich","","","",""
"51","2001","46-65","männlich","","","",""
"51","2001","46-65","weiblich","","","",""
"51","2001","66","männlich","","","",""
"51","2001","66","weiblich","","","",""
"64","2001","17-29","männlich","","","",""
"64","2001","17-29","weiblich","","","",""
"64","2001","30-45","männlich","","","",""
"64","2001","30-45","weiblich","","","",""
"64","2001","46-65","männlich","","","",""
"64","2001","46-65","weiblich","","","",""
"64","2001","66","männlich","","","",""
"64","2001","66","weiblich","","","",""
"65","2001","17-29","männlich","","","",""
"65","2001","17-29","weiblich","","","",""
"65","2001","30-45","männlich","","","",""
"65","2001","30-45","weiblich","","","",""
"65","2001","46-65","männlich","","","",""
"65","2001","46-65","weiblich","","","",""
"65","2001","66","männlich","","","",""
"65","2001","66","weiblich","","","",""
"90","2001","17-29","männlich","","","",""
"90","2001","17-29","weiblich","","","",""
"90","2001","30-45","männlich","","","",""
"90","2001","30-45","weiblich","","","",""
"90","2001","46-65","männlich","","","",""
"90","2001","46-65","weiblich","","","",""
"90","2001","66","männlich","","","",""
"90","2001","66","weiblich","","","",""
"98","2001","17-29","männlich","","","",""
"98","2001","17-29","weiblich","","","",""
"98","2001","30-45","männlich","","","",""
"98","2001","30-45","weiblich","","","",""
"98","2001","46-65","männlich","","","",""
"98","2001","46-65","weiblich","","","",""
"98","2001","66","männlich","","","",""
"98","2001","66","weiblich","","","",""
"100","2001","17-29","männlich","","","",""
"100","2001","17-29","weiblich","","","",""
"100","2001","30-45","männlich","","","",""
"100","2001","30-45","weiblich","","","",""
"100","2001","46-65","männlich","","","",""
"100","2001","46-65","weiblich","","","",""
"100","2001","66","männlich","","","",""
"100","2001","66","weiblich","","","",""
"0","2002","17-29","männlich","","","",""
"0","2002","17-29","weiblich","","","",""
"0","2002","30-45","männlich","","","",""
"0","2002","30-45","weiblich","","","",""
"0","2002","46-65","männlich","","","",""
"0","2002","46-65","weiblich","","","",""
"0","2002","66","männlich","","","",""
"0","2002","66","weiblich","","","",""
"1","2002","17-29","männlich","114","0.853428374876552","0.793320584766894","0.913536164986209"
"1","2002","17-29","weiblich","185","0.773410071953354","0.719071792868058","0.827748351038649"
"1","2002","30-45","männlich","200","0.852231408320964","0.807146680984272","0.897316135657657"
"1","2002","30-45","weiblich","319","0.801716565174222","0.762397499569025","0.841035630779419"
"1","2002","46-65","männlich","365","0.738415043464187","0.699341157329416","0.777488929598957"
"1","2002","46-65","weiblich","364","0.7930566592778","0.755668192497375","0.830445126058224"
"1","2002","66","männlich","","","",""
"1","2002","66","weiblich","","","",""
"2","2002","17-29","männlich","15","","",""
"2","2002","17-29","weiblich","31","0.168181141469945","0.119631760531255","0.216730522408635"
"2","2002","30-45","männlich","28","","",""
"2","2002","30-45","weiblich","61","0.162708042570632","0.126308786029423","0.199107299111842"
"2","2002","46-65","männlich","90","0.186677384351037","0.152035043196468","0.221319725505606"
"2","2002","46-65","weiblich","63","0.157931345307448","0.124274939289441","0.191587751325455"
"2","2002","66","männlich","","","",""
"2","2002","66","weiblich","","","",""
"3","2002","17-29","männlich","4","","",""
"3","2002","17-29","weiblich","9","","",""
"3","2002","30-45","männlich","4","","",""
"3","2002","30-45","weiblich","11","","",""
"3","2002","46-65","männlich","22","","",""
"3","2002","46-65","weiblich","15","","",""
"3","2002","66","männlich","","","",""
"3","2002","66","weiblich","","","",""
"4","2002","17-29","männlich","","","",""
"4","2002","17-29","weiblich","2","","",""
"4","2002","30-45","männlich","3","","",""
"4","2002","30-45","weiblich","","","",""
"4","2002","46-65","männlich","2","","",""
"4","2002","46-65","weiblich","2","","",""
"4","2002","66","männlich","","","",""
"4","2002","66","weiblich","","","",""
"5","2002","17-29","männlich","","","",""
"5","2002","17-29","weiblich","1","","",""
"5","2002","30-45","männlich","3","","",""
"5","2002","30-45","weiblich","2","","",""
"5","2002","46-65","männlich","4","","",""
"5","2002","46-65","weiblich","3","","",""
"5","2002","66","männlich","","","",""
"5","2002","66","weiblich","","","",""
"6","2002","17-29","männlich","","","",""
"6","2002","17-29","weiblich","","","",""
"6","2002","30-45","männlich","","","",""
"6","2002","30-45","weiblich","","","",""
"6","2002","46-65","männlich","1","","",""
"6","2002","46-65","weiblich","1","","",""
"6","2002","66","männlich","","","",""
"6","2002","66","weiblich","","","",""
"7","2002","17-29","männlich","","","",""
"7","2002","17-29","weiblich","","","",""
"7","2002","30-45","männlich","","","",""
"7","2002","30-45","weiblich","","","",""
"7","2002","46-65","männlich","","","",""
"7","2002","46-65","weiblich","1","","",""
"7","2002","66","männlich","","","",""
"7","2002","66","weiblich","","","",""
"8","2002","17-29","männlich","","","",""
"8","2002","17-29","weiblich","","","",""
"8","2002","30-45","männlich","","","",""
"8","2002","30-45","weiblich","2","","",""
"8","2002","46-65","männlich","","","",""
"8","2002","46-65","weiblich","","","",""
"8","2002","66","männlich","","","",""
"8","2002","66","weiblich","","","",""
"9","2002","17-29","männlich","","","",""
"9","2002","17-29","weiblich","","","",""
"9","2002","30-45","männlich","","","",""
"9","2002","30-45","weiblich","","","",""
"9","2002","46-65","männlich","","","",""
"9","2002","46-65","weiblich","1","","",""
"9","2002","66","männlich","","","",""
"9","2002","66","weiblich","","","",""
"10","2002","17-29","männlich","","","",""
"10","2002","17-29","weiblich","","","",""
"10","2002","30-45","männlich","","","",""
"10","2002","30-45","weiblich","","","",""
"10","2002","46-65","männlich","1","","",""
"10","2002","46-65","weiblich","","","",""
"10","2002","66","männlich","","","",""
"10","2002","66","weiblich","","","",""
"11","2002","17-29","männlich","","","",""
"11","2002","17-29","weiblich","","","",""
"11","2002","30-45","männlich","","","",""
"11","2002","30-45","weiblich","","","",""
"11","2002","46-65","männlich","","","",""
"11","2002","46-65","weiblich","","","",""
"11","2002","66","männlich","","","",""
"11","2002","66","weiblich","","","",""
"12","2002","17-29","männlich","","","",""
"12","2002","17-29","weiblich","","","",""
"12","2002","30-45","männlich","","","",""
"12","2002","30-45","weiblich","","","",""
"12","2002","46-65","männlich","","","",""
"12","2002","46-65","weiblich","","","",""
"12","2002","66","männlich","","","",""
"12","2002","66","weiblich","","","",""
"13","2002","17-29","männlich","","","",""
"13","2002","17-29","weiblich","","","",""
"13","2002","30-45","männlich","","","",""
"13","2002","30-45","weiblich","","","",""
"13","2002","46-65","männlich","","","",""
"13","2002","46-65","weiblich","","","",""
"13","2002","66","männlich","","","",""
"13","2002","66","weiblich","","","",""
"14","2002","17-29","männlich","","","",""
"14","2002","17-29","weiblich","","","",""
"14","2002","30-45","männlich","","","",""
"14","2002","30-45","weiblich","","","",""
"14","2002","46-65","männlich","","","",""
"14","2002","46-65","weiblich","","","",""
"14","2002","66","männlich","","","",""
"14","2002","66","weiblich","","","",""
"15","2002","17-29","männlich","","","",""
"15","2002","17-29","weiblich","","","",""
"15","2002","30-45","männlich","","","",""
"15","2002","30-45","weiblich","","","",""
"15","2002","46-65","männlich","","","",""
"15","2002","46-65","weiblich","","","",""
"15","2002","66","männlich","","","",""
"15","2002","66","weiblich","","","",""
"16","2002","17-29","männlich","","","",""
"16","2002","17-29","weiblich","","","",""
"16","2002","30-45","männlich","","","",""
"16","2002","30-45","weiblich","","","",""
"16","2002","46-65","männlich","","","",""
"16","2002","46-65","weiblich","","","",""
"16","2002","66","männlich","","","",""
"16","2002","66","weiblich","","","",""
"17","2002","17-29","männlich","","","",""
"17","2002","17-29","weiblich","","","",""
"17","2002","30-45","männlich","","","",""
"17","2002","30-45","weiblich","","","",""
"17","2002","46-65","männlich","","","",""
"17","2002","46-65","weiblich","","","",""
"17","2002","66","männlich","","","",""
"17","2002","66","weiblich","","","",""
"18","2002","17-29","männlich","","","",""
