"ple0055","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"23","2005","Hauptschule","weiblich","","","",""
"23","2005","Realschule","maennlich","","","",""
"23","2005","Realschule","weiblich","","","",""
"23","2005","(Fach-)Abitur","maennlich","","","",""
"23","2005","(Fach-)Abitur","weiblich","","","",""
"23","2005","AkademikerIn","maennlich","","","",""
"23","2005","AkademikerIn","weiblich","","","",""
"24","2005","(noch) kein Abschluss","maennlich","","","",""
"24","2005","(noch) kein Abschluss","weiblich","","","",""
"24","2005","Hauptschule","maennlich","","","",""
"24","2005","Hauptschule","weiblich","","","",""
"24","2005","Realschule","maennlich","","","",""
"24","2005","Realschule","weiblich","","","",""
"24","2005","(Fach-)Abitur","maennlich","","","",""
"24","2005","(Fach-)Abitur","weiblich","","","",""
"24","2005","AkademikerIn","maennlich","","","",""
"24","2005","AkademikerIn","weiblich","","","",""
"25","2005","(noch) kein Abschluss","maennlich","","","",""
"25","2005","(noch) kein Abschluss","weiblich","","","",""
"25","2005","Hauptschule","maennlich","","","",""
"25","2005","Hauptschule","weiblich","","","",""
"25","2005","Realschule","maennlich","","","",""
"25","2005","Realschule","weiblich","","","",""
"25","2005","(Fach-)Abitur","maennlich","","","",""
"25","2005","(Fach-)Abitur","weiblich","","","",""
"25","2005","AkademikerIn","maennlich","","","",""
"25","2005","AkademikerIn","weiblich","","","",""
"26","2005","(noch) kein Abschluss","maennlich","","","",""
"26","2005","(noch) kein Abschluss","weiblich","","","",""
"26","2005","Hauptschule","maennlich","","","",""
"26","2005","Hauptschule","weiblich","","","",""
"26","2005","Realschule","maennlich","","","",""
"26","2005","Realschule","weiblich","","","",""
"26","2005","(Fach-)Abitur","maennlich","","","",""
"26","2005","(Fach-)Abitur","weiblich","","","",""
"26","2005","AkademikerIn","maennlich","","","",""
"26","2005","AkademikerIn","weiblich","","","",""
"27","2005","(noch) kein Abschluss","maennlich","","","",""
"27","2005","(noch) kein Abschluss","weiblich","","","",""
"27","2005","Hauptschule","maennlich","","","",""
"27","2005","Hauptschule","weiblich","","","",""
"27","2005","Realschule","maennlich","","","",""
"27","2005","Realschule","weiblich","","","",""
"27","2005","(Fach-)Abitur","maennlich","","","",""
"27","2005","(Fach-)Abitur","weiblich","","","",""
"27","2005","AkademikerIn","maennlich","","","",""
"27","2005","AkademikerIn","weiblich","","","",""
"28","2005","(noch) kein Abschluss","maennlich","","","",""
"28","2005","(noch) kein Abschluss","weiblich","","","",""
"28","2005","Hauptschule","maennlich","","","",""
"28","2005","Hauptschule","weiblich","","","",""
"28","2005","Realschule","maennlich","","","",""
"28","2005","Realschule","weiblich","","","",""
"28","2005","(Fach-)Abitur","maennlich","","","",""
"28","2005","(Fach-)Abitur","weiblich","","","",""
"28","2005","AkademikerIn","maennlich","","","",""
"28","2005","AkademikerIn","weiblich","","","",""
"30","2005","(noch) kein Abschluss","maennlich","","","",""
"30","2005","(noch) kein Abschluss","weiblich","","","",""
"30","2005","Hauptschule","maennlich","","","",""
"30","2005","Hauptschule","weiblich","","","",""
"30","2005","Realschule","maennlich","","","",""
"30","2005","Realschule","weiblich","","","",""
"30","2005","(Fach-)Abitur","maennlich","","","",""
"30","2005","(Fach-)Abitur","weiblich","","","",""
"30","2005","AkademikerIn","maennlich","","","",""
"30","2005","AkademikerIn","weiblich","","","",""
"31","2005","(noch) kein Abschluss","maennlich","","","",""
"31","2005","(noch) kein Abschluss","weiblich","","","",""
"31","2005","Hauptschule","maennlich","","","",""
"31","2005","Hauptschule","weiblich","","","",""
"31","2005","Realschule","maennlich","","","",""
"31","2005","Realschule","weiblich","","","",""
"31","2005","(Fach-)Abitur","maennlich","","","",""
"31","2005","(Fach-)Abitur","weiblich","","","",""
"31","2005","AkademikerIn","maennlich","","","",""
"31","2005","AkademikerIn","weiblich","","","",""
"32","2005","(noch) kein Abschluss","maennlich","","","",""
"32","2005","(noch) kein Abschluss","weiblich","","","",""
"32","2005","Hauptschule","maennlich","","","",""
"32","2005","Hauptschule","weiblich","","","",""
"32","2005","Realschule","maennlich","","","",""
"32","2005","Realschule","weiblich","","","",""
"32","2005","(Fach-)Abitur","maennlich","","","",""
"32","2005","(Fach-)Abitur","weiblich","","","",""
"32","2005","AkademikerIn","maennlich","","","",""
"32","2005","AkademikerIn","weiblich","","","",""
"35","2005","(noch) kein Abschluss","maennlich","","","",""
"35","2005","(noch) kein Abschluss","weiblich","","","",""
"35","2005","Hauptschule","maennlich","","","",""
"35","2005","Hauptschule","weiblich","","","",""
"35","2005","Realschule","maennlich","","","",""
"35","2005","Realschule","weiblich","","","",""
"35","2005","(Fach-)Abitur","maennlich","","","",""
"35","2005","(Fach-)Abitur","weiblich","","","",""
"35","2005","AkademikerIn","maennlich","","","",""
"35","2005","AkademikerIn","weiblich","","","",""
"36","2005","(noch) kein Abschluss","maennlich","","","",""
"36","2005","(noch) kein Abschluss","weiblich","","","",""
"36","2005","Hauptschule","maennlich","","","",""
"36","2005","Hauptschule","weiblich","","","",""
"36","2005","Realschule","maennlich","","","",""
"36","2005","Realschule","weiblich","","","",""
"36","2005","(Fach-)Abitur","maennlich","","","",""
"36","2005","(Fach-)Abitur","weiblich","","","",""
"36","2005","AkademikerIn","maennlich","","","",""
"36","2005","AkademikerIn","weiblich","","","",""
"40","2005","(noch) kein Abschluss","maennlich","","","",""
"40","2005","(noch) kein Abschluss","weiblich","","","",""
"40","2005","Hauptschule","maennlich","","","",""
"40","2005","Hauptschule","weiblich","","","",""
"40","2005","Realschule","maennlich","","","",""
"40","2005","Realschule","weiblich","","","",""
"40","2005","(Fach-)Abitur","maennlich","","","",""
"40","2005","(Fach-)Abitur","weiblich","","","",""
"40","2005","AkademikerIn","maennlich","","","",""
"40","2005","AkademikerIn","weiblich","","","",""
"42","2005","(noch) kein Abschluss","maennlich","","","",""
"42","2005","(noch) kein Abschluss","weiblich","","","",""
"42","2005","Hauptschule","maennlich","","","",""
"42","2005","Hauptschule","weiblich","","","",""
"42","2005","Realschule","maennlich","","","",""
"42","2005","Realschule","weiblich","","","",""
"42","2005","(Fach-)Abitur","maennlich","","","",""
"42","2005","(Fach-)Abitur","weiblich","","","",""
"42","2005","AkademikerIn","maennlich","","","",""
"42","2005","AkademikerIn","weiblich","","","",""
"45","2005","(noch) kein Abschluss","maennlich","","","",""
"45","2005","(noch) kein Abschluss","weiblich","","","",""
"45","2005","Hauptschule","maennlich","","","",""
"45","2005","Hauptschule","weiblich","","","",""
"45","2005","Realschule","maennlich","","","",""
"45","2005","Realschule","weiblich","","","",""
"45","2005","(Fach-)Abitur","maennlich","","","",""
"45","2005","(Fach-)Abitur","weiblich","","","",""
"45","2005","AkademikerIn","maennlich","","","",""
"45","2005","AkademikerIn","weiblich","","","",""
"48","2005","(noch) kein Abschluss","maennlich","","","",""
"48","2005","(noch) kein Abschluss","weiblich","","","",""
"48","2005","Hauptschule","maennlich","","","",""
"48","2005","Hauptschule","weiblich","","","",""
"48","2005","Realschule","maennlich","","","",""
"48","2005","Realschule","weiblich","","","",""
"48","2005","(Fach-)Abitur","maennlich","","","",""
"48","2005","(Fach-)Abitur","weiblich","","","",""
"48","2005","AkademikerIn","maennlich","","","",""
"48","2005","AkademikerIn","weiblich","","","",""
"50","2005","(noch) kein Abschluss","maennlich","","","",""
"50","2005","(noch) kein Abschluss","weiblich","","","",""
"50","2005","Hauptschule","maennlich","","","",""
"50","2005","Hauptschule","weiblich","","","",""
"50","2005","Realschule","maennlich","","","",""
"50","2005","Realschule","weiblich","","","",""
"50","2005","(Fach-)Abitur","maennlich","","","",""
"50","2005","(Fach-)Abitur","weiblich","","","",""
"50","2005","AkademikerIn","maennlich","","","",""
"50","2005","AkademikerIn","weiblich","","","",""
"51","2005","(noch) kein Abschluss","maennlich","","","",""
"51","2005","(noch) kein Abschluss","weiblich","","","",""
"51","2005","Hauptschule","maennlich","","","",""
"51","2005","Hauptschule","weiblich","","","",""
"51","2005","Realschule","maennlich","","","",""
"51","2005","Realschule","weiblich","","","",""
"51","2005","(Fach-)Abitur","maennlich","","","",""
"51","2005","(Fach-)Abitur","weiblich","","","",""
"51","2005","AkademikerIn","maennlich","","","",""
"51","2005","AkademikerIn","weiblich","","","",""
"64","2005","(noch) kein Abschluss","maennlich","","","",""
"64","2005","(noch) kein Abschluss","weiblich","","","",""
"64","2005","Hauptschule","maennlich","","","",""
"64","2005","Hauptschule","weiblich","","","",""
"64","2005","Realschule","maennlich","","","",""
"64","2005","Realschule","weiblich","","","",""
"64","2005","(Fach-)Abitur","maennlich","","","",""
"64","2005","(Fach-)Abitur","weiblich","","","",""
"64","2005","AkademikerIn","maennlich","","","",""
"64","2005","AkademikerIn","weiblich","","","",""
"65","2005","(noch) kein Abschluss","maennlich","","","",""
"65","2005","(noch) kein Abschluss","weiblich","","","",""
"65","2005","Hauptschule","maennlich","","","",""
"65","2005","Hauptschule","weiblich","","","",""
"65","2005","Realschule","maennlich","","","",""
"65","2005","Realschule","weiblich","","","",""
"65","2005","(Fach-)Abitur","maennlich","","","",""
"65","2005","(Fach-)Abitur","weiblich","","","",""
"65","2005","AkademikerIn","maennlich","","","",""
"65","2005","AkademikerIn","weiblich","","","",""
"90","2005","(noch) kein Abschluss","maennlich","","","",""
"90","2005","(noch) kein Abschluss","weiblich","","","",""
"90","2005","Hauptschule","maennlich","","","",""
"90","2005","Hauptschule","weiblich","","","",""
"90","2005","Realschule","maennlich","","","",""
"90","2005","Realschule","weiblich","","","",""
"90","2005","(Fach-)Abitur","maennlich","","","",""
"90","2005","(Fach-)Abitur","weiblich","","","",""
"90","2005","AkademikerIn","maennlich","","","",""
"90","2005","AkademikerIn","weiblich","","","",""
"98","2005","(noch) kein Abschluss","maennlich","","","",""
"98","2005","(noch) kein Abschluss","weiblich","","","",""
"98","2005","Hauptschule","maennlich","","","",""
"98","2005","Hauptschule","weiblich","","","",""
"98","2005","Realschule","maennlich","","","",""
"98","2005","Realschule","weiblich","","","",""
"98","2005","(Fach-)Abitur","maennlich","","","",""
"98","2005","(Fach-)Abitur","weiblich","","","",""
"98","2005","AkademikerIn","maennlich","","","",""
"98","2005","AkademikerIn","weiblich","","","",""
"100","2005","(noch) kein Abschluss","maennlich","","","",""
"100","2005","(noch) kein Abschluss","weiblich","","","",""
"100","2005","Hauptschule","maennlich","","","",""
"100","2005","Hauptschule","weiblich","","","",""
"100","2005","Realschule","maennlich","","","",""
"100","2005","Realschule","weiblich","","","",""
"100","2005","(Fach-)Abitur","maennlich","","","",""
"100","2005","(Fach-)Abitur","weiblich","","","",""
"100","2005","AkademikerIn","maennlich","","","",""
"100","2005","AkademikerIn","weiblich","","","",""
"0","2006","(noch) kein Abschluss","maennlich","","","",""
"0","2006","(noch) kein Abschluss","weiblich","","","",""
"0","2006","Hauptschule","maennlich","","","",""
"0","2006","Hauptschule","weiblich","","","",""
"0","2006","Realschule","maennlich","","","",""
"0","2006","Realschule","weiblich","","","",""
"0","2006","(Fach-)Abitur","maennlich","","","",""
"0","2006","(Fach-)Abitur","weiblich","","","",""
"0","2006","AkademikerIn","maennlich","","","",""
"0","2006","AkademikerIn","weiblich","","","",""
"1","2006","(noch) kein Abschluss","maennlich","17","","",""
"1","2006","(noch) kein Abschluss","weiblich","29","","",""
"1","2006","Hauptschule","maennlich","349","0.7141701765374","0.674287962762218","0.754052390312582"
"1","2006","Hauptschule","weiblich","467","0.7425320294169","0.708280487644964","0.776783571188837"
"1","2006","Realschule","maennlich","153","0.72165483995535","0.661324362557933","0.781985317352766"
"1","2006","Realschule","weiblich","300","0.840958034034187","0.803490891020222","0.878425177048153"
"1","2006","(Fach-)Abitur","maennlich","71","0.817067529021295","0.735828852263935","0.898306205778654"
"1","2006","(Fach-)Abitur","weiblich","121","0.777212182225441","0.713331461374883","0.841092903075999"
"1","2006","AkademikerIn","maennlich","178","0.702235650969308","0.64577763567375","0.758693666264866"
"1","2006","AkademikerIn","weiblich","176","0.797615873805223","0.744403681627708","0.850828065982739"
"2","2006","(noch) kein Abschluss","maennlich","4","","",""
"2","2006","(noch) kein Abschluss","weiblich","2","","",""
"2","2006","Hauptschule","maennlich","91","0.171912171535671","0.138606657177938","0.205217685893404"
"2","2006","Hauptschule","weiblich","108","0.183381504998503","0.15306715248163","0.213695857515375"
"2","2006","Realschule","maennlich","38","0.160094342023285","0.110733403816005","0.209455280230564"
"2","2006","Realschule","weiblich","48","0.114937826178114","0.0822620488479918","0.147613603508237"
"2","2006","(Fach-)Abitur","maennlich","11","","",""
"2","2006","(Fach-)Abitur","weiblich","36","0.20171660660743","0.140113351191215","0.263319862023645"
"2","2006","AkademikerIn","maennlich","60","0.24755215995095","0.194265391856765","0.300838928045134"
"2","2006","AkademikerIn","weiblich","31","0.129262598900428","0.084829554059081","0.173695643741775"
"3","2006","(noch) kein Abschluss","maennlich","2","","",""
"3","2006","(noch) kein Abschluss","weiblich","2","","",""
"3","2006","Hauptschule","maennlich","32","0.0708823867817501","0.0482292084260347","0.0935355651374654"
"3","2006","Hauptschule","weiblich","34","0.0494935767933259","0.0325028141610901","0.0664843394255617"
"3","2006","Realschule","maennlich","13","","",""
"3","2006","Realschule","weiblich","10","","",""
"3","2006","(Fach-)Abitur","maennlich","2","","",""
"3","2006","(Fach-)Abitur","weiblich","4","","",""
"3","2006","AkademikerIn","maennlich","11","","",""
"3","2006","AkademikerIn","weiblich","6","","",""
"4","2006","(noch) kein Abschluss","maennlich","1","","",""
"4","2006","(noch) kein Abschluss","weiblich","","","",""
"4","2006","Hauptschule","maennlich","13","","",""
"4","2006","Hauptschule","weiblich","10","","",""
"4","2006","Realschule","maennlich","3","","",""
"4","2006","Realschule","weiblich","3","","",""
"4","2006","(Fach-)Abitur","maennlich","2","","",""
"4","2006","(Fach-)Abitur","weiblich","1","","",""
"4","2006","AkademikerIn","maennlich","1","","",""
"4","2006","AkademikerIn","weiblich","2","","",""
"5","2006","(noch) kein Abschluss","maennlich","","","",""
"5","2006","(noch) kein Abschluss","weiblich","","","",""
"5","2006","Hauptschule","maennlich","2","","",""
"5","2006","Hauptschule","weiblich","2","","",""
"5","2006","Realschule","maennlich","1","","",""
"5","2006","Realschule","weiblich","3","","",""
"5","2006","(Fach-)Abitur","maennlich","1","","",""
"5","2006","(Fach-)Abitur","weiblich","","","",""
"5","2006","AkademikerIn","maennlich","1","","",""
"5","2006","AkademikerIn","weiblich","2","","",""
"6","2006","(noch) kein Abschluss","maennlich","","","",""
"6","2006","(noch) kein Abschluss","weiblich","","","",""
"6","2006","Hauptschule","maennlich","1","","",""
"6","2006","Hauptschule","weiblich","","","",""
"6","2006","Realschule","maennlich","1","","",""
"6","2006","Realschule","weiblich","1","","",""
"6","2006","(Fach-)Abitur","maennlich","","","",""
"6","2006","(Fach-)Abitur","weiblich","","","",""
