"ple0055","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"23","1999","Brandenburg","Ostdeutschland","","","",""
"23","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"23","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"23","1999","Sachsen","Westdeutschland","","","",""
"23","1999","Sachsen","Ostdeutschland","","","",""
"23","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"23","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"23","1999","Thueringen","Westdeutschland","","","",""
"23","1999","Thueringen","Ostdeutschland","","","",""
"24","1999","Schleswig-Holstein","Westdeutschland","","","",""
"24","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"24","1999","Hamburg","Westdeutschland","","","",""
"24","1999","Hamburg","Ostdeutschland","","","",""
"24","1999","Niedersachsen","Westdeutschland","","","",""
"24","1999","Niedersachsen","Ostdeutschland","","","",""
"24","1999","Bremen","Westdeutschland","","","",""
"24","1999","Bremen","Ostdeutschland","","","",""
"24","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"24","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"24","1999","Hessen","Westdeutschland","","","",""
"24","1999","Hessen","Ostdeutschland","","","",""
"24","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"24","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"24","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"24","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"24","1999","Bayern","Westdeutschland","","","",""
"24","1999","Bayern","Ostdeutschland","","","",""
"24","1999","Saarland","Westdeutschland","","","",""
"24","1999","Saarland","Ostdeutschland","","","",""
"24","1999","Berlin","Westdeutschland","","","",""
"24","1999","Berlin","Ostdeutschland","","","",""
"24","1999","Brandenburg","Westdeutschland","","","",""
"24","1999","Brandenburg","Ostdeutschland","","","",""
"24","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"24","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"24","1999","Sachsen","Westdeutschland","","","",""
"24","1999","Sachsen","Ostdeutschland","","","",""
"24","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"24","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"24","1999","Thueringen","Westdeutschland","","","",""
"24","1999","Thueringen","Ostdeutschland","","","",""
"25","1999","Schleswig-Holstein","Westdeutschland","","","",""
"25","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"25","1999","Hamburg","Westdeutschland","","","",""
"25","1999","Hamburg","Ostdeutschland","","","",""
"25","1999","Niedersachsen","Westdeutschland","","","",""
"25","1999","Niedersachsen","Ostdeutschland","","","",""
"25","1999","Bremen","Westdeutschland","","","",""
"25","1999","Bremen","Ostdeutschland","","","",""
"25","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"25","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"25","1999","Hessen","Westdeutschland","","","",""
"25","1999","Hessen","Ostdeutschland","","","",""
"25","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"25","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"25","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"25","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"25","1999","Bayern","Westdeutschland","","","",""
"25","1999","Bayern","Ostdeutschland","","","",""
"25","1999","Saarland","Westdeutschland","","","",""
"25","1999","Saarland","Ostdeutschland","","","",""
"25","1999","Berlin","Westdeutschland","","","",""
"25","1999","Berlin","Ostdeutschland","","","",""
"25","1999","Brandenburg","Westdeutschland","","","",""
"25","1999","Brandenburg","Ostdeutschland","","","",""
"25","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"25","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"25","1999","Sachsen","Westdeutschland","","","",""
"25","1999","Sachsen","Ostdeutschland","","","",""
"25","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"25","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"25","1999","Thueringen","Westdeutschland","","","",""
"25","1999","Thueringen","Ostdeutschland","","","",""
"26","1999","Schleswig-Holstein","Westdeutschland","","","",""
"26","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"26","1999","Hamburg","Westdeutschland","","","",""
"26","1999","Hamburg","Ostdeutschland","","","",""
"26","1999","Niedersachsen","Westdeutschland","","","",""
"26","1999","Niedersachsen","Ostdeutschland","","","",""
"26","1999","Bremen","Westdeutschland","","","",""
"26","1999","Bremen","Ostdeutschland","","","",""
"26","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"26","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"26","1999","Hessen","Westdeutschland","","","",""
"26","1999","Hessen","Ostdeutschland","","","",""
"26","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"26","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"26","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"26","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"26","1999","Bayern","Westdeutschland","","","",""
"26","1999","Bayern","Ostdeutschland","","","",""
"26","1999","Saarland","Westdeutschland","","","",""
"26","1999","Saarland","Ostdeutschland","","","",""
"26","1999","Berlin","Westdeutschland","","","",""
"26","1999","Berlin","Ostdeutschland","","","",""
"26","1999","Brandenburg","Westdeutschland","","","",""
"26","1999","Brandenburg","Ostdeutschland","","","",""
"26","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"26","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"26","1999","Sachsen","Westdeutschland","","","",""
"26","1999","Sachsen","Ostdeutschland","","","",""
"26","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"26","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"26","1999","Thueringen","Westdeutschland","","","",""
"26","1999","Thueringen","Ostdeutschland","","","",""
"27","1999","Schleswig-Holstein","Westdeutschland","","","",""
"27","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"27","1999","Hamburg","Westdeutschland","","","",""
"27","1999","Hamburg","Ostdeutschland","","","",""
"27","1999","Niedersachsen","Westdeutschland","","","",""
"27","1999","Niedersachsen","Ostdeutschland","","","",""
"27","1999","Bremen","Westdeutschland","","","",""
"27","1999","Bremen","Ostdeutschland","","","",""
"27","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"27","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"27","1999","Hessen","Westdeutschland","","","",""
"27","1999","Hessen","Ostdeutschland","","","",""
"27","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"27","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"27","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"27","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"27","1999","Bayern","Westdeutschland","","","",""
"27","1999","Bayern","Ostdeutschland","","","",""
"27","1999","Saarland","Westdeutschland","","","",""
"27","1999","Saarland","Ostdeutschland","","","",""
"27","1999","Berlin","Westdeutschland","","","",""
"27","1999","Berlin","Ostdeutschland","","","",""
"27","1999","Brandenburg","Westdeutschland","","","",""
"27","1999","Brandenburg","Ostdeutschland","","","",""
"27","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"27","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"27","1999","Sachsen","Westdeutschland","","","",""
"27","1999","Sachsen","Ostdeutschland","","","",""
"27","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"27","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"27","1999","Thueringen","Westdeutschland","","","",""
"27","1999","Thueringen","Ostdeutschland","","","",""
"28","1999","Schleswig-Holstein","Westdeutschland","","","",""
"28","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"28","1999","Hamburg","Westdeutschland","","","",""
"28","1999","Hamburg","Ostdeutschland","","","",""
"28","1999","Niedersachsen","Westdeutschland","","","",""
"28","1999","Niedersachsen","Ostdeutschland","","","",""
"28","1999","Bremen","Westdeutschland","","","",""
"28","1999","Bremen","Ostdeutschland","","","",""
"28","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"28","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"28","1999","Hessen","Westdeutschland","","","",""
"28","1999","Hessen","Ostdeutschland","","","",""
"28","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"28","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"28","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"28","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"28","1999","Bayern","Westdeutschland","","","",""
"28","1999","Bayern","Ostdeutschland","","","",""
"28","1999","Saarland","Westdeutschland","","","",""
"28","1999","Saarland","Ostdeutschland","","","",""
"28","1999","Berlin","Westdeutschland","","","",""
"28","1999","Berlin","Ostdeutschland","","","",""
"28","1999","Brandenburg","Westdeutschland","","","",""
"28","1999","Brandenburg","Ostdeutschland","","","",""
"28","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"28","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"28","1999","Sachsen","Westdeutschland","","","",""
"28","1999","Sachsen","Ostdeutschland","","","",""
"28","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"28","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"28","1999","Thueringen","Westdeutschland","","","",""
"28","1999","Thueringen","Ostdeutschland","","","",""
"30","1999","Schleswig-Holstein","Westdeutschland","","","",""
"30","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"30","1999","Hamburg","Westdeutschland","","","",""
"30","1999","Hamburg","Ostdeutschland","","","",""
"30","1999","Niedersachsen","Westdeutschland","","","",""
"30","1999","Niedersachsen","Ostdeutschland","","","",""
"30","1999","Bremen","Westdeutschland","","","",""
"30","1999","Bremen","Ostdeutschland","","","",""
"30","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"30","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"30","1999","Hessen","Westdeutschland","","","",""
"30","1999","Hessen","Ostdeutschland","","","",""
"30","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"30","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"30","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"30","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"30","1999","Bayern","Westdeutschland","","","",""
"30","1999","Bayern","Ostdeutschland","","","",""
"30","1999","Saarland","Westdeutschland","","","",""
"30","1999","Saarland","Ostdeutschland","","","",""
"30","1999","Berlin","Westdeutschland","1","","",""
"30","1999","Berlin","Ostdeutschland","","","",""
"30","1999","Brandenburg","Westdeutschland","","","",""
"30","1999","Brandenburg","Ostdeutschland","","","",""
"30","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"30","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"30","1999","Sachsen","Westdeutschland","","","",""
"30","1999","Sachsen","Ostdeutschland","","","",""
"30","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"30","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"30","1999","Thueringen","Westdeutschland","","","",""
"30","1999","Thueringen","Ostdeutschland","","","",""
"31","1999","Schleswig-Holstein","Westdeutschland","","","",""
"31","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"31","1999","Hamburg","Westdeutschland","","","",""
"31","1999","Hamburg","Ostdeutschland","","","",""
"31","1999","Niedersachsen","Westdeutschland","","","",""
"31","1999","Niedersachsen","Ostdeutschland","","","",""
"31","1999","Bremen","Westdeutschland","","","",""
"31","1999","Bremen","Ostdeutschland","","","",""
"31","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"31","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"31","1999","Hessen","Westdeutschland","","","",""
"31","1999","Hessen","Ostdeutschland","","","",""
"31","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"31","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"31","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"31","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"31","1999","Bayern","Westdeutschland","","","",""
"31","1999","Bayern","Ostdeutschland","","","",""
"31","1999","Saarland","Westdeutschland","","","",""
"31","1999","Saarland","Ostdeutschland","","","",""
"31","1999","Berlin","Westdeutschland","","","",""
"31","1999","Berlin","Ostdeutschland","","","",""
"31","1999","Brandenburg","Westdeutschland","","","",""
"31","1999","Brandenburg","Ostdeutschland","","","",""
"31","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"31","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"31","1999","Sachsen","Westdeutschland","","","",""
"31","1999","Sachsen","Ostdeutschland","","","",""
"31","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"31","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"31","1999","Thueringen","Westdeutschland","","","",""
"31","1999","Thueringen","Ostdeutschland","","","",""
"32","1999","Schleswig-Holstein","Westdeutschland","","","",""
"32","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"32","1999","Hamburg","Westdeutschland","","","",""
"32","1999","Hamburg","Ostdeutschland","","","",""
"32","1999","Niedersachsen","Westdeutschland","","","",""
"32","1999","Niedersachsen","Ostdeutschland","","","",""
"32","1999","Bremen","Westdeutschland","","","",""
"32","1999","Bremen","Ostdeutschland","","","",""
"32","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"32","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"32","1999","Hessen","Westdeutschland","","","",""
"32","1999","Hessen","Ostdeutschland","","","",""
"32","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"32","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"32","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"32","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"32","1999","Bayern","Westdeutschland","","","",""
"32","1999","Bayern","Ostdeutschland","","","",""
"32","1999","Saarland","Westdeutschland","","","",""
"32","1999","Saarland","Ostdeutschland","","","",""
"32","1999","Berlin","Westdeutschland","","","",""
"32","1999","Berlin","Ostdeutschland","","","",""
"32","1999","Brandenburg","Westdeutschland","","","",""
"32","1999","Brandenburg","Ostdeutschland","","","",""
"32","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"32","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"32","1999","Sachsen","Westdeutschland","","","",""
"32","1999","Sachsen","Ostdeutschland","","","",""
"32","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"32","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"32","1999","Thueringen","Westdeutschland","","","",""
"32","1999","Thueringen","Ostdeutschland","","","",""
"35","1999","Schleswig-Holstein","Westdeutschland","","","",""
"35","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"35","1999","Hamburg","Westdeutschland","","","",""
"35","1999","Hamburg","Ostdeutschland","","","",""
"35","1999","Niedersachsen","Westdeutschland","","","",""
"35","1999","Niedersachsen","Ostdeutschland","","","",""
"35","1999","Bremen","Westdeutschland","","","",""
"35","1999","Bremen","Ostdeutschland","","","",""
"35","1999","Nordrhein-Westfalen","Westdeutschland","","","",""
"35","1999","Nordrhein-Westfalen","Ostdeutschland","","","",""
"35","1999","Hessen","Westdeutschland","","","",""
"35","1999","Hessen","Ostdeutschland","","","",""
"35","1999","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"35","1999","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"35","1999","Baden-Wuerttemberg","Westdeutschland","","","",""
"35","1999","Baden-Wuerttemberg","Ostdeutschland","","","",""
"35","1999","Bayern","Westdeutschland","","","",""
"35","1999","Bayern","Ostdeutschland","","","",""
"35","1999","Saarland","Westdeutschland","","","",""
"35","1999","Saarland","Ostdeutschland","","","",""
"35","1999","Berlin","Westdeutschland","","","",""
"35","1999","Berlin","Ostdeutschland","","","",""
"35","1999","Brandenburg","Westdeutschland","","","",""
"35","1999","Brandenburg","Ostdeutschland","","","",""
"35","1999","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"35","1999","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"35","1999","Sachsen","Westdeutschland","","","",""
"35","1999","Sachsen","Ostdeutschland","","","",""
"35","1999","Sachsen-Anhalt","Westdeutschland","","","",""
"35","1999","Sachsen-Anhalt","Ostdeutschland","","","",""
"35","1999","Thueringen","Westdeutschland","","","",""
"35","1999","Thueringen","Ostdeutschland","","","",""
"36","1999","Schleswig-Holstein","Westdeutschland","","","",""
"36","1999","Schleswig-Holstein","Ostdeutschland","","","",""
"36","1999","Hamburg","Westdeutschland","","","",""
"36","1999","Hamburg","Ostdeutschland","","","",""
