"ple0055","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"21","2009","46-65","2","","","",""
"21","2009","46-65","3","","","",""
"21","2009","46-65","4","","","",""
"21","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"21","2009","66","1 Einkommensschwächstes Quintil","","","",""
"21","2009","66","2","","","",""
"21","2009","66","3","","","",""
"21","2009","66","4","","","",""
"21","2009","66","5 Einkommensstärkstes Quintil","","","",""
"22","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"22","2009","17-29","2","","","",""
"22","2009","17-29","3","","","",""
"22","2009","17-29","4","","","",""
"22","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"22","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"22","2009","30-45","2","","","",""
"22","2009","30-45","3","","","",""
"22","2009","30-45","4","","","",""
"22","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"22","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"22","2009","46-65","2","","","",""
"22","2009","46-65","3","","","",""
"22","2009","46-65","4","","","",""
"22","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"22","2009","66","1 Einkommensschwächstes Quintil","","","",""
"22","2009","66","2","","","",""
"22","2009","66","3","","","",""
"22","2009","66","4","","","",""
"22","2009","66","5 Einkommensstärkstes Quintil","","","",""
"23","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"23","2009","17-29","2","","","",""
"23","2009","17-29","3","","","",""
"23","2009","17-29","4","","","",""
"23","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"23","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"23","2009","30-45","2","","","",""
"23","2009","30-45","3","","","",""
"23","2009","30-45","4","","","",""
"23","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"23","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"23","2009","46-65","2","","","",""
"23","2009","46-65","3","","","",""
"23","2009","46-65","4","","","",""
"23","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"23","2009","66","1 Einkommensschwächstes Quintil","","","",""
"23","2009","66","2","","","",""
"23","2009","66","3","","","",""
"23","2009","66","4","","","",""
"23","2009","66","5 Einkommensstärkstes Quintil","","","",""
"24","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"24","2009","17-29","2","","","",""
"24","2009","17-29","3","","","",""
"24","2009","17-29","4","","","",""
"24","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"24","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"24","2009","30-45","2","","","",""
"24","2009","30-45","3","","","",""
"24","2009","30-45","4","","","",""
"24","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"24","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"24","2009","46-65","2","","","",""
"24","2009","46-65","3","","","",""
"24","2009","46-65","4","","","",""
"24","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"24","2009","66","1 Einkommensschwächstes Quintil","","","",""
"24","2009","66","2","","","",""
"24","2009","66","3","","","",""
"24","2009","66","4","","","",""
"24","2009","66","5 Einkommensstärkstes Quintil","","","",""
"25","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"25","2009","17-29","2","","","",""
"25","2009","17-29","3","","","",""
"25","2009","17-29","4","","","",""
"25","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"25","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"25","2009","30-45","2","","","",""
"25","2009","30-45","3","","","",""
"25","2009","30-45","4","","","",""
"25","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"25","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"25","2009","46-65","2","","","",""
"25","2009","46-65","3","","","",""
"25","2009","46-65","4","","","",""
"25","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"25","2009","66","1 Einkommensschwächstes Quintil","","","",""
"25","2009","66","2","","","",""
"25","2009","66","3","","","",""
"25","2009","66","4","","","",""
"25","2009","66","5 Einkommensstärkstes Quintil","","","",""
"26","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"26","2009","17-29","2","","","",""
"26","2009","17-29","3","","","",""
"26","2009","17-29","4","","","",""
"26","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"26","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"26","2009","30-45","2","","","",""
"26","2009","30-45","3","","","",""
"26","2009","30-45","4","","","",""
"26","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"26","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"26","2009","46-65","2","","","",""
"26","2009","46-65","3","","","",""
"26","2009","46-65","4","","","",""
"26","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"26","2009","66","1 Einkommensschwächstes Quintil","","","",""
"26","2009","66","2","","","",""
"26","2009","66","3","","","",""
"26","2009","66","4","","","",""
"26","2009","66","5 Einkommensstärkstes Quintil","","","",""
"28","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"28","2009","17-29","2","","","",""
"28","2009","17-29","3","","","",""
"28","2009","17-29","4","","","",""
"28","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"28","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"28","2009","30-45","2","","","",""
"28","2009","30-45","3","","","",""
"28","2009","30-45","4","","","",""
"28","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"28","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"28","2009","46-65","2","","","",""
"28","2009","46-65","3","","","",""
"28","2009","46-65","4","","","",""
"28","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"28","2009","66","1 Einkommensschwächstes Quintil","","","",""
"28","2009","66","2","","","",""
"28","2009","66","3","","","",""
"28","2009","66","4","","","",""
"28","2009","66","5 Einkommensstärkstes Quintil","","","",""
"30","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"30","2009","17-29","2","","","",""
"30","2009","17-29","3","","","",""
"30","2009","17-29","4","","","",""
"30","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"30","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"30","2009","30-45","2","","","",""
"30","2009","30-45","3","","","",""
"30","2009","30-45","4","","","",""
"30","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"30","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"30","2009","46-65","2","","","",""
"30","2009","46-65","3","","","",""
"30","2009","46-65","4","","","",""
"30","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"30","2009","66","1 Einkommensschwächstes Quintil","","","",""
"30","2009","66","2","","","",""
"30","2009","66","3","","","",""
"30","2009","66","4","","","",""
"30","2009","66","5 Einkommensstärkstes Quintil","","","",""
"32","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"32","2009","17-29","2","","","",""
"32","2009","17-29","3","","","",""
"32","2009","17-29","4","","","",""
"32","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"32","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"32","2009","30-45","2","","","",""
"32","2009","30-45","3","","","",""
"32","2009","30-45","4","","","",""
"32","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"32","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"32","2009","46-65","2","","","",""
"32","2009","46-65","3","","","",""
"32","2009","46-65","4","","","",""
"32","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"32","2009","66","1 Einkommensschwächstes Quintil","","","",""
"32","2009","66","2","","","",""
"32","2009","66","3","","","",""
"32","2009","66","4","","","",""
"32","2009","66","5 Einkommensstärkstes Quintil","","","",""
"35","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"35","2009","17-29","2","","","",""
"35","2009","17-29","3","","","",""
"35","2009","17-29","4","","","",""
"35","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"35","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"35","2009","30-45","2","","","",""
"35","2009","30-45","3","","","",""
"35","2009","30-45","4","","","",""
"35","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"35","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"35","2009","46-65","2","","","",""
"35","2009","46-65","3","","","",""
"35","2009","46-65","4","","","",""
"35","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"35","2009","66","1 Einkommensschwächstes Quintil","","","",""
"35","2009","66","2","","","",""
"35","2009","66","3","","","",""
"35","2009","66","4","","","",""
"35","2009","66","5 Einkommensstärkstes Quintil","","","",""
"36","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"36","2009","17-29","2","","","",""
"36","2009","17-29","3","","","",""
"36","2009","17-29","4","","","",""
"36","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"36","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"36","2009","30-45","2","","","",""
"36","2009","30-45","3","","","",""
"36","2009","30-45","4","","","",""
"36","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"36","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"36","2009","46-65","2","","","",""
"36","2009","46-65","3","","","",""
"36","2009","46-65","4","","","",""
"36","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"36","2009","66","1 Einkommensschwächstes Quintil","","","",""
"36","2009","66","2","","","",""
"36","2009","66","3","","","",""
"36","2009","66","4","","","",""
"36","2009","66","5 Einkommensstärkstes Quintil","","","",""
"40","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"40","2009","17-29","2","","","",""
"40","2009","17-29","3","","","",""
"40","2009","17-29","4","","","",""
"40","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"40","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"40","2009","30-45","2","","","",""
"40","2009","30-45","3","","","",""
"40","2009","30-45","4","","","",""
"40","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"40","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"40","2009","46-65","2","","","",""
"40","2009","46-65","3","","","",""
"40","2009","46-65","4","","","",""
"40","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"40","2009","66","1 Einkommensschwächstes Quintil","","","",""
"40","2009","66","2","","","",""
"40","2009","66","3","","","",""
"40","2009","66","4","","","",""
"40","2009","66","5 Einkommensstärkstes Quintil","","","",""
"42","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"42","2009","17-29","2","","","",""
"42","2009","17-29","3","","","",""
"42","2009","17-29","4","","","",""
"42","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"42","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"42","2009","30-45","2","","","",""
"42","2009","30-45","3","","","",""
"42","2009","30-45","4","","","",""
"42","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"42","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"42","2009","46-65","2","","","",""
"42","2009","46-65","3","","","",""
"42","2009","46-65","4","","","",""
"42","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"42","2009","66","1 Einkommensschwächstes Quintil","","","",""
"42","2009","66","2","","","",""
"42","2009","66","3","","","",""
"42","2009","66","4","","","",""
"42","2009","66","5 Einkommensstärkstes Quintil","","","",""
"45","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"45","2009","17-29","2","","","",""
"45","2009","17-29","3","","","",""
"45","2009","17-29","4","","","",""
"45","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"45","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"45","2009","30-45","2","","","",""
"45","2009","30-45","3","","","",""
"45","2009","30-45","4","","","",""
"45","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"45","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"45","2009","46-65","2","","","",""
"45","2009","46-65","3","","","",""
"45","2009","46-65","4","","","",""
"45","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"45","2009","66","1 Einkommensschwächstes Quintil","","","",""
"45","2009","66","2","","","",""
"45","2009","66","3","","","",""
"45","2009","66","4","","","",""
"45","2009","66","5 Einkommensstärkstes Quintil","","","",""
"48","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"48","2009","17-29","2","","","",""
"48","2009","17-29","3","","","",""
"48","2009","17-29","4","","","",""
"48","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"48","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"48","2009","30-45","2","","","",""
"48","2009","30-45","3","","","",""
"48","2009","30-45","4","","","",""
"48","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"48","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"48","2009","46-65","2","","","",""
"48","2009","46-65","3","","","",""
"48","2009","46-65","4","","","",""
"48","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"48","2009","66","1 Einkommensschwächstes Quintil","","","",""
"48","2009","66","2","","","",""
"48","2009","66","3","","","",""
"48","2009","66","4","","","",""
"48","2009","66","5 Einkommensstärkstes Quintil","","","",""
"50","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"50","2009","17-29","2","","","",""
"50","2009","17-29","3","","","",""
"50","2009","17-29","4","","","",""
"50","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"50","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"50","2009","30-45","2","","","",""
"50","2009","30-45","3","","","",""
"50","2009","30-45","4","","","",""
"50","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"50","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"50","2009","46-65","2","","","",""
"50","2009","46-65","3","","","",""
"50","2009","46-65","4","","","",""
"50","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"50","2009","66","1 Einkommensschwächstes Quintil","","","",""
"50","2009","66","2","","","",""
"50","2009","66","3","","","",""
"50","2009","66","4","","","",""
"50","2009","66","5 Einkommensstärkstes Quintil","","","",""
"64","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"64","2009","17-29","2","","","",""
"64","2009","17-29","3","","","",""
"64","2009","17-29","4","","","",""
"64","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"64","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"64","2009","30-45","2","","","",""
"64","2009","30-45","3","","","",""
"64","2009","30-45","4","","","",""
"64","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"64","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"64","2009","46-65","2","","","",""
"64","2009","46-65","3","","","",""
"64","2009","46-65","4","","","",""
"64","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"64","2009","66","1 Einkommensschwächstes Quintil","","","",""
"64","2009","66","2","","","",""
"64","2009","66","3","","","",""
"64","2009","66","4","","","",""
"64","2009","66","5 Einkommensstärkstes Quintil","","","",""
"98","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"98","2009","17-29","2","","","",""
"98","2009","17-29","3","","","",""
"98","2009","17-29","4","","","",""
"98","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"98","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"98","2009","30-45","2","","","",""
"98","2009","30-45","3","","","",""
"98","2009","30-45","4","","","",""
"98","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"98","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"98","2009","46-65","2","","","",""
"98","2009","46-65","3","","","",""
"98","2009","46-65","4","","","",""
"98","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"98","2009","66","1 Einkommensschwächstes Quintil","","","",""
"98","2009","66","2","","","",""
"98","2009","66","3","","","",""
"98","2009","66","4","","","",""
"98","2009","66","5 Einkommensstärkstes Quintil","","","",""
"100","2009","17-29","1 Einkommensschwächstes Quintil","","","",""
"100","2009","17-29","2","","","",""
"100","2009","17-29","3","","","",""
"100","2009","17-29","4","","","",""
"100","2009","17-29","5 Einkommensstärkstes Quintil","","","",""
"100","2009","30-45","1 Einkommensschwächstes Quintil","","","",""
"100","2009","30-45","2","","","",""
"100","2009","30-45","3","","","",""
"100","2009","30-45","4","","","",""
"100","2009","30-45","5 Einkommensstärkstes Quintil","","","",""
"100","2009","46-65","1 Einkommensschwächstes Quintil","","","",""
"100","2009","46-65","2","","","",""
"100","2009","46-65","3","","","",""
"100","2009","46-65","4","","","",""
"100","2009","46-65","5 Einkommensstärkstes Quintil","","","",""
"100","2009","66","1 Einkommensschwächstes Quintil","","","",""
"100","2009","66","2","","","",""
"100","2009","66","3","","","",""
"100","2009","66","4","","","",""
"100","2009","66","5 Einkommensstärkstes Quintil","","","",""
"0","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"0","2010","17-29","2","","","",""
"0","2010","17-29","3","","","",""
"0","2010","17-29","4","","","",""
"0","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"0","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"0","2010","30-45","2","","","",""
"0","2010","30-45","3","","","",""
"0","2010","30-45","4","","","",""
"0","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"0","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"0","2010","46-65","2","","","",""
"0","2010","46-65","3","","","",""
"0","2010","46-65","4","","","",""
"0","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"0","2010","66","1 Einkommensschwächstes Quintil","","","",""
"0","2010","66","2","","","",""
"0","2010","66","3","","","",""
"0","2010","66","4","","","",""
"0","2010","66","5 Einkommensstärkstes Quintil","","","",""
"1","2010","17-29","1 Einkommensschwächstes Quintil","166","0.86878603076969","0.822109720988184","0.915462340551196"
"1","2010","17-29","2","99","0.749511011390403","0.675027568462396","0.823994454318409"
"1","2010","17-29","3","51","0.843027616404363","0.755922589939587","0.930132642869139"
"1","2010","17-29","4","56","0.785602831710164","0.690140956927045","0.881064706493283"
"1","2010","17-29","5 Einkommensstärkstes Quintil","21","","",""
"1","2010","30-45","1 Einkommensschwächstes Quintil","202","0.752199648516111","0.69920945287976","0.805189844152462"
"1","2010","30-45","2","229","0.721880734190684","0.670487620788921","0.773273847592446"
"1","2010","30-45","3","170","0.893597369916332","0.850862713593386","0.936332026239277"
"1","2010","30-45","4","171","0.863836505025387","0.817002575033447","0.910670435017326"
"1","2010","30-45","5 Einkommensstärkstes Quintil","136","0.850255869160549","0.794262639799283","0.906249098521814"
"1","2010","46-65","1 Einkommensschwächstes Quintil","92","0.616017580861408","0.533361559984099","0.698673601738718"
"1","2010","46-65","2","119","0.703732507386307","0.63384943757151","0.773615577201105"
"1","2010","46-65","3","95","0.822406131319245","0.754591199508738","0.890221063129753"
"1","2010","46-65","4","155","0.765220721015736","0.705881300837229","0.824560141194243"
"1","2010","46-65","5 Einkommensstärkstes Quintil","136","0.675661820272235","0.606891378087906","0.744432262456564"
"1","2010","66","1 Einkommensschwächstes Quintil","","","",""
"1","2010","66","2","","","",""
"1","2010","66","3","","","",""
"1","2010","66","4","","","",""
"1","2010","66","5 Einkommensstärkstes Quintil","","","",""
"2","2010","17-29","1 Einkommensschwächstes Quintil","16","","",""
"2","2010","17-29","2","21","","",""
"2","2010","17-29","3","13","","",""
"2","2010","17-29","4","12","","",""
"2","2010","17-29","5 Einkommensstärkstes Quintil","3","","",""
"2","2010","30-45","1 Einkommensschwächstes Quintil","32","0.190751647306736","0.142528776484706","0.238974518128767"
"2","2010","30-45","2","45","0.154892443733383","0.113394385714273","0.196390501752494"
"2","2010","30-45","3","16","","",""
"2","2010","30-45","4","28","","",""
"2","2010","30-45","5 Einkommensstärkstes Quintil","17","","",""
"2","2010","46-65","1 Einkommensschwächstes Quintil","23","","",""
"2","2010","46-65","2","27","","",""
"2","2010","46-65","3","21","","",""
"2","2010","46-65","4","23","","",""
"2","2010","46-65","5 Einkommensstärkstes Quintil","29","","",""
"2","2010","66","1 Einkommensschwächstes Quintil","","","",""
"2","2010","66","2","","","",""
"2","2010","66","3","","","",""
"2","2010","66","4","","","",""
"2","2010","66","5 Einkommensstärkstes Quintil","","","",""
"3","2010","17-29","1 Einkommensschwächstes Quintil","11","","",""
"3","2010","17-29","2","5","","",""
"3","2010","17-29","3","2","","",""
"3","2010","17-29","4","2","","",""
"3","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"3","2010","30-45","1 Einkommensschwächstes Quintil","9","","",""
"3","2010","30-45","2","12","","",""
"3","2010","30-45","3","10","","",""
"3","2010","30-45","4","4","","",""
"3","2010","30-45","5 Einkommensstärkstes Quintil","2","","",""
"3","2010","46-65","1 Einkommensschwächstes Quintil","9","","",""
"3","2010","46-65","2","11","","",""
"3","2010","46-65","3","4","","",""
"3","2010","46-65","4","13","","",""
"3","2010","46-65","5 Einkommensstärkstes Quintil","10","","",""
"3","2010","66","1 Einkommensschwächstes Quintil","","","",""
"3","2010","66","2","","","",""
"3","2010","66","3","","","",""
"3","2010","66","4","","","",""
"3","2010","66","5 Einkommensstärkstes Quintil","","","",""
"4","2010","17-29","1 Einkommensschwächstes Quintil","4","","",""
"4","2010","17-29","2","4","","",""
"4","2010","17-29","3","","","",""
"4","2010","17-29","4","","","",""
"4","2010","17-29","5 Einkommensstärkstes Quintil","1","","",""
"4","2010","30-45","1 Einkommensschwächstes Quintil","6","","",""
"4","2010","30-45","2","2","","",""
"4","2010","30-45","3","4","","",""
"4","2010","30-45","4","","","",""
"4","2010","30-45","5 Einkommensstärkstes Quintil","1","","",""
"4","2010","46-65","1 Einkommensschwächstes Quintil","5","","",""
"4","2010","46-65","2","2","","",""
"4","2010","46-65","3","2","","",""
"4","2010","46-65","4","2","","",""
"4","2010","46-65","5 Einkommensstärkstes Quintil","1","","",""
"4","2010","66","1 Einkommensschwächstes Quintil","","","",""
"4","2010","66","2","","","",""
"4","2010","66","3","","","",""
"4","2010","66","4","","","",""
"4","2010","66","5 Einkommensstärkstes Quintil","","","",""
"5","2010","17-29","1 Einkommensschwächstes Quintil","2","","",""
"5","2010","17-29","2","","","",""
"5","2010","17-29","3","1","","",""
"5","2010","17-29","4","","","",""
"5","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"5","2010","30-45","1 Einkommensschwächstes Quintil","2","","",""
"5","2010","30-45","2","2","","",""
"5","2010","30-45","3","","","",""
"5","2010","30-45","4","2","","",""
"5","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"5","2010","46-65","1 Einkommensschwächstes Quintil","2","","",""
"5","2010","46-65","2","3","","",""
"5","2010","46-65","3","","","",""
"5","2010","46-65","4","2","","",""
"5","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"5","2010","66","1 Einkommensschwächstes Quintil","","","",""
"5","2010","66","2","","","",""
"5","2010","66","3","","","",""
"5","2010","66","4","","","",""
"5","2010","66","5 Einkommensstärkstes Quintil","","","",""
"6","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"6","2010","17-29","2","","","",""
"6","2010","17-29","3","","","",""
"6","2010","17-29","4","","","",""
"6","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"6","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"6","2010","30-45","2","","","",""
"6","2010","30-45","3","","","",""
"6","2010","30-45","4","","","",""
"6","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"6","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"6","2010","46-65","2","1","","",""
"6","2010","46-65","3","","","",""
"6","2010","46-65","4","","","",""
"6","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"6","2010","66","1 Einkommensschwächstes Quintil","","","",""
"6","2010","66","2","","","",""
"6","2010","66","3","","","",""
"6","2010","66","4","","","",""
"6","2010","66","5 Einkommensstärkstes Quintil","","","",""
"7","2010","17-29","1 Einkommensschwächstes Quintil","1","","",""
"7","2010","17-29","2","1","","",""
"7","2010","17-29","3","","","",""
"7","2010","17-29","4","","","",""
"7","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"7","2010","30-45","1 Einkommensschwächstes Quintil","2","","",""
"7","2010","30-45","2","","","",""
"7","2010","30-45","3","","","",""
"7","2010","30-45","4","","","",""
"7","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"7","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"7","2010","46-65","2","","","",""
"7","2010","46-65","3","","","",""
"7","2010","46-65","4","1","","",""
"7","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"7","2010","66","1 Einkommensschwächstes Quintil","","","",""
"7","2010","66","2","","","",""
"7","2010","66","3","","","",""
"7","2010","66","4","","","",""
"7","2010","66","5 Einkommensstärkstes Quintil","","","",""
"8","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"8","2010","17-29","2","","","",""
"8","2010","17-29","3","","","",""
"8","2010","17-29","4","","","",""
"8","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"8","2010","30-45","1 Einkommensschwächstes Quintil","1","","",""
"8","2010","30-45","2","","","",""
"8","2010","30-45","3","","","",""
"8","2010","30-45","4","1","","",""
"8","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"8","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"8","2010","46-65","2","1","","",""
"8","2010","46-65","3","","","",""
"8","2010","46-65","4","","","",""
"8","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"8","2010","66","1 Einkommensschwächstes Quintil","","","",""
"8","2010","66","2","","","",""
"8","2010","66","3","","","",""
"8","2010","66","4","","","",""
"8","2010","66","5 Einkommensstärkstes Quintil","","","",""
"9","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"9","2010","17-29","2","","","",""
"9","2010","17-29","3","","","",""
"9","2010","17-29","4","","","",""
"9","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"9","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"9","2010","30-45","2","","","",""
"9","2010","30-45","3","","","",""
"9","2010","30-45","4","","","",""
"9","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"9","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"9","2010","46-65","2","","","",""
"9","2010","46-65","3","","","",""
"9","2010","46-65","4","","","",""
"9","2010","46-65","5 Einkommensstärkstes Quintil","1","","",""
"9","2010","66","1 Einkommensschwächstes Quintil","","","",""
"9","2010","66","2","","","",""
"9","2010","66","3","","","",""
"9","2010","66","4","","","",""
"9","2010","66","5 Einkommensstärkstes Quintil","","","",""
"10","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"10","2010","17-29","2","","","",""
"10","2010","17-29","3","","","",""
"10","2010","17-29","4","","","",""
"10","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"10","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"10","2010","30-45","2","1","","",""
"10","2010","30-45","3","","","",""
"10","2010","30-45","4","","","",""
"10","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"10","2010","46-65","1 Einkommensschwächstes Quintil","1","","",""
"10","2010","46-65","2","","","",""
"10","2010","46-65","3","","","",""
"10","2010","46-65","4","","","",""
"10","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"10","2010","66","1 Einkommensschwächstes Quintil","","","",""
"10","2010","66","2","","","",""
"10","2010","66","3","","","",""
"10","2010","66","4","","","",""
"10","2010","66","5 Einkommensstärkstes Quintil","","","",""
"11","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"11","2010","17-29","2","","","",""
"11","2010","17-29","3","","","",""
"11","2010","17-29","4","","","",""
"11","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"11","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"11","2010","30-45","2","","","",""
"11","2010","30-45","3","","","",""
"11","2010","30-45","4","","","",""
"11","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"11","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"11","2010","46-65","2","","","",""
"11","2010","46-65","3","","","",""
