"ple0055","year","age_gr","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"11","1984","66 +","Mecklenburg-Vorpommern","","","",""
"11","1984","66 +","Sachsen","","","",""
"11","1984","66 +","Sachsen-Anhalt","","","",""
"11","1984","66 +","Thueringen","","","",""
"12","1984","17-34","Schleswig-Holstein","","","",""
"12","1984","17-34","Hamburg","","","",""
"12","1984","17-34","Niedersachsen","","","",""
"12","1984","17-34","Bremen","","","",""
"12","1984","17-34","Nordrhein-Westfalen","","","",""
"12","1984","17-34","Hessen","","","",""
"12","1984","17-34","Rheinland-Pfalz,Saarland","","","",""
"12","1984","17-34","Baden-Wuerttemberg","","","",""
"12","1984","17-34","Bayern","","","",""
"12","1984","17-34","Saarland","","","",""
"12","1984","17-34","Berlin","","","",""
"12","1984","17-34","Brandenburg","","","",""
"12","1984","17-34","Mecklenburg-Vorpommern","","","",""
"12","1984","17-34","Sachsen","","","",""
"12","1984","17-34","Sachsen-Anhalt","","","",""
"12","1984","17-34","Thueringen","","","",""
"12","1984","35-65","Schleswig-Holstein","","","",""
"12","1984","35-65","Hamburg","","","",""
"12","1984","35-65","Niedersachsen","","","",""
"12","1984","35-65","Bremen","","","",""
"12","1984","35-65","Nordrhein-Westfalen","","","",""
"12","1984","35-65","Hessen","","","",""
"12","1984","35-65","Rheinland-Pfalz,Saarland","","","",""
"12","1984","35-65","Baden-Wuerttemberg","","","",""
"12","1984","35-65","Bayern","","","",""
"12","1984","35-65","Saarland","","","",""
"12","1984","35-65","Berlin","","","",""
"12","1984","35-65","Brandenburg","","","",""
"12","1984","35-65","Mecklenburg-Vorpommern","","","",""
"12","1984","35-65","Sachsen","","","",""
"12","1984","35-65","Sachsen-Anhalt","","","",""
"12","1984","35-65","Thueringen","","","",""
"12","1984","66 +","Schleswig-Holstein","","","",""
"12","1984","66 +","Hamburg","","","",""
"12","1984","66 +","Niedersachsen","1","","",""
"12","1984","66 +","Bremen","","","",""
"12","1984","66 +","Nordrhein-Westfalen","","","",""
"12","1984","66 +","Hessen","","","",""
"12","1984","66 +","Rheinland-Pfalz,Saarland","","","",""
"12","1984","66 +","Baden-Wuerttemberg","","","",""
"12","1984","66 +","Bayern","","","",""
"12","1984","66 +","Saarland","","","",""
"12","1984","66 +","Berlin","","","",""
"12","1984","66 +","Brandenburg","","","",""
"12","1984","66 +","Mecklenburg-Vorpommern","","","",""
"12","1984","66 +","Sachsen","","","",""
"12","1984","66 +","Sachsen-Anhalt","","","",""
"12","1984","66 +","Thueringen","","","",""
"13","1984","17-34","Schleswig-Holstein","","","",""
"13","1984","17-34","Hamburg","","","",""
"13","1984","17-34","Niedersachsen","","","",""
"13","1984","17-34","Bremen","","","",""
"13","1984","17-34","Nordrhein-Westfalen","","","",""
"13","1984","17-34","Hessen","","","",""
"13","1984","17-34","Rheinland-Pfalz,Saarland","","","",""
"13","1984","17-34","Baden-Wuerttemberg","","","",""
"13","1984","17-34","Bayern","","","",""
"13","1984","17-34","Saarland","","","",""
"13","1984","17-34","Berlin","","","",""
"13","1984","17-34","Brandenburg","","","",""
"13","1984","17-34","Mecklenburg-Vorpommern","","","",""
"13","1984","17-34","Sachsen","","","",""
"13","1984","17-34","Sachsen-Anhalt","","","",""
"13","1984","17-34","Thueringen","","","",""
"13","1984","35-65","Schleswig-Holstein","","","",""
"13","1984","35-65","Hamburg","","","",""
"13","1984","35-65","Niedersachsen","","","",""
"13","1984","35-65","Bremen","","","",""
"13","1984","35-65","Nordrhein-Westfalen","","","",""
"13","1984","35-65","Hessen","","","",""
"13","1984","35-65","Rheinland-Pfalz,Saarland","","","",""
"13","1984","35-65","Baden-Wuerttemberg","","","",""
"13","1984","35-65","Bayern","","","",""
"13","1984","35-65","Saarland","","","",""
"13","1984","35-65","Berlin","","","",""
"13","1984","35-65","Brandenburg","","","",""
"13","1984","35-65","Mecklenburg-Vorpommern","","","",""
"13","1984","35-65","Sachsen","","","",""
"13","1984","35-65","Sachsen-Anhalt","","","",""
"13","1984","35-65","Thueringen","","","",""
"13","1984","66 +","Schleswig-Holstein","","","",""
"13","1984","66 +","Hamburg","","","",""
"13","1984","66 +","Niedersachsen","","","",""
"13","1984","66 +","Bremen","","","",""
"13","1984","66 +","Nordrhein-Westfalen","","","",""
"13","1984","66 +","Hessen","","","",""
"13","1984","66 +","Rheinland-Pfalz,Saarland","","","",""
"13","1984","66 +","Baden-Wuerttemberg","","","",""
"13","1984","66 +","Bayern","","","",""
"13","1984","66 +","Saarland","","","",""
"13","1984","66 +","Berlin","","","",""
"13","1984","66 +","Brandenburg","","","",""
"13","1984","66 +","Mecklenburg-Vorpommern","","","",""
"13","1984","66 +","Sachsen","","","",""
"13","1984","66 +","Sachsen-Anhalt","","","",""
"13","1984","66 +","Thueringen","","","",""
"14","1984","17-34","Schleswig-Holstein","","","",""
"14","1984","17-34","Hamburg","","","",""
"14","1984","17-34","Niedersachsen","","","",""
"14","1984","17-34","Bremen","","","",""
"14","1984","17-34","Nordrhein-Westfalen","","","",""
"14","1984","17-34","Hessen","","","",""
"14","1984","17-34","Rheinland-Pfalz,Saarland","","","",""
"14","1984","17-34","Baden-Wuerttemberg","","","",""
"14","1984","17-34","Bayern","","","",""
"14","1984","17-34","Saarland","","","",""
"14","1984","17-34","Berlin","","","",""
"14","1984","17-34","Brandenburg","","","",""
"14","1984","17-34","Mecklenburg-Vorpommern","","","",""
"14","1984","17-34","Sachsen","","","",""
"14","1984","17-34","Sachsen-Anhalt","","","",""
"14","1984","17-34","Thueringen","","","",""
"14","1984","35-65","Schleswig-Holstein","","","",""
"14","1984","35-65","Hamburg","","","",""
"14","1984","35-65","Niedersachsen","","","",""
"14","1984","35-65","Bremen","","","",""
"14","1984","35-65","Nordrhein-Westfalen","","","",""
"14","1984","35-65","Hessen","","","",""
"14","1984","35-65","Rheinland-Pfalz,Saarland","","","",""
"14","1984","35-65","Baden-Wuerttemberg","","","",""
"14","1984","35-65","Bayern","","","",""
"14","1984","35-65","Saarland","","","",""
"14","1984","35-65","Berlin","1","","",""
"14","1984","35-65","Brandenburg","","","",""
"14","1984","35-65","Mecklenburg-Vorpommern","","","",""
"14","1984","35-65","Sachsen","","","",""
"14","1984","35-65","Sachsen-Anhalt","","","",""
"14","1984","35-65","Thueringen","","","",""
"14","1984","66 +","Schleswig-Holstein","","","",""
"14","1984","66 +","Hamburg","","","",""
"14","1984","66 +","Niedersachsen","","","",""
"14","1984","66 +","Bremen","","","",""
"14","1984","66 +","Nordrhein-Westfalen","","","",""
"14","1984","66 +","Hessen","","","",""
"14","1984","66 +","Rheinland-Pfalz,Saarland","","","",""
"14","1984","66 +","Baden-Wuerttemberg","","","",""
"14","1984","66 +","Bayern","","","",""
"14","1984","66 +","Saarland","","","",""
"14","1984","66 +","Berlin","","","",""
"14","1984","66 +","Brandenburg","","","",""
"14","1984","66 +","Mecklenburg-Vorpommern","","","",""
"14","1984","66 +","Sachsen","","","",""
"14","1984","66 +","Sachsen-Anhalt","","","",""
"14","1984","66 +","Thueringen","","","",""
"15","1984","17-34","Schleswig-Holstein","","","",""
"15","1984","17-34","Hamburg","","","",""
"15","1984","17-34","Niedersachsen","","","",""
"15","1984","17-34","Bremen","","","",""
"15","1984","17-34","Nordrhein-Westfalen","","","",""
"15","1984","17-34","Hessen","","","",""
"15","1984","17-34","Rheinland-Pfalz,Saarland","","","",""
"15","1984","17-34","Baden-Wuerttemberg","","","",""
"15","1984","17-34","Bayern","","","",""
"15","1984","17-34","Saarland","","","",""
"15","1984","17-34","Berlin","","","",""
"15","1984","17-34","Brandenburg","","","",""
"15","1984","17-34","Mecklenburg-Vorpommern","","","",""
"15","1984","17-34","Sachsen","","","",""
"15","1984","17-34","Sachsen-Anhalt","","","",""
"15","1984","17-34","Thueringen","","","",""
"15","1984","35-65","Schleswig-Holstein","","","",""
"15","1984","35-65","Hamburg","","","",""
"15","1984","35-65","Niedersachsen","","","",""
"15","1984","35-65","Bremen","","","",""
"15","1984","35-65","Nordrhein-Westfalen","","","",""
"15","1984","35-65","Hessen","","","",""
"15","1984","35-65","Rheinland-Pfalz,Saarland","","","",""
"15","1984","35-65","Baden-Wuerttemberg","","","",""
"15","1984","35-65","Bayern","","","",""
"15","1984","35-65","Saarland","","","",""
"15","1984","35-65","Berlin","","","",""
"15","1984","35-65","Brandenburg","","","",""
"15","1984","35-65","Mecklenburg-Vorpommern","","","",""
"15","1984","35-65","Sachsen","","","",""
"15","1984","35-65","Sachsen-Anhalt","","","",""
"15","1984","35-65","Thueringen","","","",""
"15","1984","66 +","Schleswig-Holstein","","","",""
"15","1984","66 +","Hamburg","","","",""
"15","1984","66 +","Niedersachsen","","","",""
"15","1984","66 +","Bremen","","","",""
"15","1984","66 +","Nordrhein-Westfalen","","","",""
"15","1984","66 +","Hessen","","","",""
"15","1984","66 +","Rheinland-Pfalz,Saarland","","","",""
"15","1984","66 +","Baden-Wuerttemberg","","","",""
"15","1984","66 +","Bayern","","","",""
"15","1984","66 +","Saarland","","","",""
"15","1984","66 +","Berlin","","","",""
"15","1984","66 +","Brandenburg","","","",""
"15","1984","66 +","Mecklenburg-Vorpommern","","","",""
"15","1984","66 +","Sachsen","","","",""
"15","1984","66 +","Sachsen-Anhalt","","","",""
"15","1984","66 +","Thueringen","","","",""
"16","1984","17-34","Schleswig-Holstein","","","",""
"16","1984","17-34","Hamburg","","","",""
"16","1984","17-34","Niedersachsen","","","",""
"16","1984","17-34","Bremen","","","",""
"16","1984","17-34","Nordrhein-Westfalen","","","",""
"16","1984","17-34","Hessen","","","",""
"16","1984","17-34","Rheinland-Pfalz,Saarland","","","",""
"16","1984","17-34","Baden-Wuerttemberg","","","",""
"16","1984","17-34","Bayern","","","",""
"16","1984","17-34","Saarland","","","",""
"16","1984","17-34","Berlin","","","",""
"16","1984","17-34","Brandenburg","","","",""
"16","1984","17-34","Mecklenburg-Vorpommern","","","",""
"16","1984","17-34","Sachsen","","","",""
"16","1984","17-34","Sachsen-Anhalt","","","",""
"16","1984","17-34","Thueringen","","","",""
"16","1984","35-65","Schleswig-Holstein","","","",""
"16","1984","35-65","Hamburg","","","",""
"16","1984","35-65","Niedersachsen","","","",""
"16","1984","35-65","Bremen","","","",""
"16","1984","35-65","Nordrhein-Westfalen","","","",""
"16","1984","35-65","Hessen","","","",""
"16","1984","35-65","Rheinland-Pfalz,Saarland","","","",""
"16","1984","35-65","Baden-Wuerttemberg","","","",""
"16","1984","35-65","Bayern","","","",""
"16","1984","35-65","Saarland","","","",""
"16","1984","35-65","Berlin","","","",""
"16","1984","35-65","Brandenburg","","","",""
"16","1984","35-65","Mecklenburg-Vorpommern","","","",""
"16","1984","35-65","Sachsen","","","",""
"16","1984","35-65","Sachsen-Anhalt","","","",""
"16","1984","35-65","Thueringen","","","",""
"16","1984","66 +","Schleswig-Holstein","","","",""
"16","1984","66 +","Hamburg","","","",""
"16","1984","66 +","Niedersachsen","","","",""
"16","1984","66 +","Bremen","","","",""
"16","1984","66 +","Nordrhein-Westfalen","","","",""
"16","1984","66 +","Hessen","","","",""
"16","1984","66 +","Rheinland-Pfalz,Saarland","","","",""
"16","1984","66 +","Baden-Wuerttemberg","","","",""
"16","1984","66 +","Bayern","","","",""
"16","1984","66 +","Saarland","","","",""
"16","1984","66 +","Berlin","","","",""
"16","1984","66 +","Brandenburg","","","",""
"16","1984","66 +","Mecklenburg-Vorpommern","","","",""
"16","1984","66 +","Sachsen","","","",""
"16","1984","66 +","Sachsen-Anhalt","","","",""
"16","1984","66 +","Thueringen","","","",""
"17","1984","17-34","Schleswig-Holstein","","","",""
"17","1984","17-34","Hamburg","","","",""
"17","1984","17-34","Niedersachsen","","","",""
"17","1984","17-34","Bremen","","","",""
"17","1984","17-34","Nordrhein-Westfalen","","","",""
"17","1984","17-34","Hessen","","","",""
"17","1984","17-34","Rheinland-Pfalz,Saarland","","","",""
"17","1984","17-34","Baden-Wuerttemberg","","","",""
"17","1984","17-34","Bayern","","","",""
"17","1984","17-34","Saarland","","","",""
"17","1984","17-34","Berlin","","","",""
"17","1984","17-34","Brandenburg","","","",""
"17","1984","17-34","Mecklenburg-Vorpommern","","","",""
"17","1984","17-34","Sachsen","","","",""
"17","1984","17-34","Sachsen-Anhalt","","","",""
"17","1984","17-34","Thueringen","","","",""
"17","1984","35-65","Schleswig-Holstein","","","",""
"17","1984","35-65","Hamburg","","","",""
"17","1984","35-65","Niedersachsen","","","",""
"17","1984","35-65","Bremen","","","",""
"17","1984","35-65","Nordrhein-Westfalen","","","",""
"17","1984","35-65","Hessen","","","",""
"17","1984","35-65","Rheinland-Pfalz,Saarland","","","",""
"17","1984","35-65","Baden-Wuerttemberg","","","",""
"17","1984","35-65","Bayern","","","",""
"17","1984","35-65","Saarland","","","",""
"17","1984","35-65","Berlin","","","",""
"17","1984","35-65","Brandenburg","","","",""
"17","1984","35-65","Mecklenburg-Vorpommern","","","",""
"17","1984","35-65","Sachsen","","","",""
"17","1984","35-65","Sachsen-Anhalt","","","",""
"17","1984","35-65","Thueringen","","","",""
"17","1984","66 +","Schleswig-Holstein","","","",""
"17","1984","66 +","Hamburg","","","",""
"17","1984","66 +","Niedersachsen","","","",""
"17","1984","66 +","Bremen","","","",""
"17","1984","66 +","Nordrhein-Westfalen","","","",""
"17","1984","66 +","Hessen","","","",""
"17","1984","66 +","Rheinland-Pfalz,Saarland","","","",""
"17","1984","66 +","Baden-Wuerttemberg","","","",""
"17","1984","66 +","Bayern","","","",""
"17","1984","66 +","Saarland","","","",""
"17","1984","66 +","Berlin","","","",""
"17","1984","66 +","Brandenburg","","","",""
"17","1984","66 +","Mecklenburg-Vorpommern","","","",""
"17","1984","66 +","Sachsen","","","",""
"17","1984","66 +","Sachsen-Anhalt","","","",""
"17","1984","66 +","Thueringen","","","",""
"18","1984","17-34","Schleswig-Holstein","","","",""
"18","1984","17-34","Hamburg","","","",""
"18","1984","17-34","Niedersachsen","","","",""
"18","1984","17-34","Bremen","","","",""
"18","1984","17-34","Nordrhein-Westfalen","","","",""
"18","1984","17-34","Hessen","","","",""
"18","1984","17-34","Rheinland-Pfalz,Saarland","","","",""
"18","1984","17-34","Baden-Wuerttemberg","","","",""
"18","1984","17-34","Bayern","","","",""
"18","1984","17-34","Saarland","","","",""
"18","1984","17-34","Berlin","","","",""
"18","1984","17-34","Brandenburg","","","",""
"18","1984","17-34","Mecklenburg-Vorpommern","","","",""
"18","1984","17-34","Sachsen","","","",""
"18","1984","17-34","Sachsen-Anhalt","","","",""
"18","1984","17-34","Thueringen","","","",""
"18","1984","35-65","Schleswig-Holstein","","","",""
"18","1984","35-65","Hamburg","","","",""
"18","1984","35-65","Niedersachsen","","","",""
"18","1984","35-65","Bremen","","","",""
"18","1984","35-65","Nordrhein-Westfalen","","","",""
"18","1984","35-65","Hessen","","","",""
"18","1984","35-65","Rheinland-Pfalz,Saarland","","","",""
"18","1984","35-65","Baden-Wuerttemberg","","","",""
"18","1984","35-65","Bayern","","","",""
"18","1984","35-65","Saarland","","","",""
"18","1984","35-65","Berlin","","","",""
"18","1984","35-65","Brandenburg","","","",""
"18","1984","35-65","Mecklenburg-Vorpommern","","","",""
"18","1984","35-65","Sachsen","","","",""
"18","1984","35-65","Sachsen-Anhalt","","","",""
"18","1984","35-65","Thueringen","","","",""
"18","1984","66 +","Schleswig-Holstein","","","",""
"18","1984","66 +","Hamburg","","","",""
"18","1984","66 +","Niedersachsen","","","",""
"18","1984","66 +","Bremen","","","",""
"18","1984","66 +","Nordrhein-Westfalen","","","",""
"18","1984","66 +","Hessen","","","",""
"18","1984","66 +","Rheinland-Pfalz,Saarland","","","",""
"18","1984","66 +","Baden-Wuerttemberg","","","",""
"18","1984","66 +","Bayern","","","",""
"18","1984","66 +","Saarland","","","",""
"18","1984","66 +","Berlin","","","",""
"18","1984","66 +","Brandenburg","","","",""
"18","1984","66 +","Mecklenburg-Vorpommern","","","",""
"18","1984","66 +","Sachsen","","","",""
"18","1984","66 +","Sachsen-Anhalt","","","",""
"18","1984","66 +","Thueringen","","","",""
"19","1984","17-34","Schleswig-Holstein","","","",""
"19","1984","17-34","Hamburg","","","",""
"19","1984","17-34","Niedersachsen","","","",""
"19","1984","17-34","Bremen","","","",""
"19","1984","17-34","Nordrhein-Westfalen","","","",""
"19","1984","17-34","Hessen","","","",""
"19","1984","17-34","Rheinland-Pfalz,Saarland","","","",""
"19","1984","17-34","Baden-Wuerttemberg","","","",""
"19","1984","17-34","Bayern","","","",""
"19","1984","17-34","Saarland","","","",""
"19","1984","17-34","Berlin","","","",""
"19","1984","17-34","Brandenburg","","","",""
"19","1984","17-34","Mecklenburg-Vorpommern","","","",""
"19","1984","17-34","Sachsen","","","",""
"19","1984","17-34","Sachsen-Anhalt","","","",""
"19","1984","17-34","Thueringen","","","",""
"19","1984","35-65","Schleswig-Holstein","","","",""
"19","1984","35-65","Hamburg","","","",""
"19","1984","35-65","Niedersachsen","","","",""
"19","1984","35-65","Bremen","","","",""
"19","1984","35-65","Nordrhein-Westfalen","","","",""
"19","1984","35-65","Hessen","","","",""
"19","1984","35-65","Rheinland-Pfalz,Saarland","","","",""
"19","1984","35-65","Baden-Wuerttemberg","","","",""
"19","1984","35-65","Bayern","","","",""
"19","1984","35-65","Saarland","","","",""
"19","1984","35-65","Berlin","","","",""
"19","1984","35-65","Brandenburg","","","",""
"19","1984","35-65","Mecklenburg-Vorpommern","","","",""
"19","1984","35-65","Sachsen","","","",""
"19","1984","35-65","Sachsen-Anhalt","","","",""
"19","1984","35-65","Thueringen","","","",""
"19","1984","66 +","Schleswig-Holstein","","","",""
"19","1984","66 +","Hamburg","","","",""
"19","1984","66 +","Niedersachsen","","","",""
"19","1984","66 +","Bremen","","","",""
"19","1984","66 +","Nordrhein-Westfalen","","","",""
"19","1984","66 +","Hessen","","","",""
"19","1984","66 +","Rheinland-Pfalz,Saarland","","","",""
"19","1984","66 +","Baden-Wuerttemberg","","","",""
"19","1984","66 +","Bayern","","","",""
