"ple0055","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"40","2019","35-65","Westdeutschland","","","",""
"40","2019","35-65","Ostdeutschland","","","",""
"40","2019","66 +","Westdeutschland","","","",""
"40","2019","66 +","Ostdeutschland","","","",""
"42","2019","17-34","Westdeutschland","","","",""
"42","2019","17-34","Ostdeutschland","","","",""
"42","2019","35-65","Westdeutschland","","","",""
"42","2019","35-65","Ostdeutschland","","","",""
"42","2019","66 +","Westdeutschland","","","",""
"42","2019","66 +","Ostdeutschland","","","",""
"45","2019","17-34","Westdeutschland","","","",""
"45","2019","17-34","Ostdeutschland","","","",""
"45","2019","35-65","Westdeutschland","","","",""
"45","2019","35-65","Ostdeutschland","","","",""
"45","2019","66 +","Westdeutschland","","","",""
"45","2019","66 +","Ostdeutschland","","","",""
"48","2019","17-34","Westdeutschland","","","",""
"48","2019","17-34","Ostdeutschland","","","",""
"48","2019","35-65","Westdeutschland","","","",""
"48","2019","35-65","Ostdeutschland","","","",""
"48","2019","66 +","Westdeutschland","","","",""
"48","2019","66 +","Ostdeutschland","","","",""
"50","2019","17-34","Westdeutschland","","","",""
"50","2019","17-34","Ostdeutschland","","","",""
"50","2019","35-65","Westdeutschland","","","",""
"50","2019","35-65","Ostdeutschland","","","",""
"50","2019","66 +","Westdeutschland","","","",""
"50","2019","66 +","Ostdeutschland","","","",""
"51","2019","17-34","Westdeutschland","","","",""
"51","2019","17-34","Ostdeutschland","","","",""
"51","2019","35-65","Westdeutschland","","","",""
"51","2019","35-65","Ostdeutschland","","","",""
"51","2019","66 +","Westdeutschland","","","",""
"51","2019","66 +","Ostdeutschland","","","",""
"64","2019","17-34","Westdeutschland","","","",""
"64","2019","17-34","Ostdeutschland","","","",""
"64","2019","35-65","Westdeutschland","","","",""
"64","2019","35-65","Ostdeutschland","","","",""
"64","2019","66 +","Westdeutschland","","","",""
"64","2019","66 +","Ostdeutschland","","","",""
"65","2019","17-34","Westdeutschland","","","",""
"65","2019","17-34","Ostdeutschland","","","",""
"65","2019","35-65","Westdeutschland","","","",""
"65","2019","35-65","Ostdeutschland","","","",""
"65","2019","66 +","Westdeutschland","","","",""
"65","2019","66 +","Ostdeutschland","","","",""
"90","2019","17-34","Westdeutschland","","","",""
"90","2019","17-34","Ostdeutschland","","","",""
"90","2019","35-65","Westdeutschland","","","",""
"90","2019","35-65","Ostdeutschland","","","",""
"90","2019","66 +","Westdeutschland","","","",""
"90","2019","66 +","Ostdeutschland","","","",""
"98","2019","17-34","Westdeutschland","","","",""
"98","2019","17-34","Ostdeutschland","","","",""
"98","2019","35-65","Westdeutschland","","","",""
"98","2019","35-65","Ostdeutschland","","","",""
"98","2019","66 +","Westdeutschland","","","",""
"98","2019","66 +","Ostdeutschland","","","",""
"100","2019","17-34","Westdeutschland","","","",""
"100","2019","17-34","Ostdeutschland","","","",""
"100","2019","35-65","Westdeutschland","","","",""
"100","2019","35-65","Ostdeutschland","","","",""
"100","2019","66 +","Westdeutschland","","","",""
"100","2019","66 +","Ostdeutschland","","","",""
"0","2020","17-34","Westdeutschland","","","",""
"0","2020","17-34","Ostdeutschland","","","",""
"0","2020","35-65","Westdeutschland","","","",""
"0","2020","35-65","Ostdeutschland","","","",""
"0","2020","66 +","Westdeutschland","","","",""
"0","2020","66 +","Ostdeutschland","","","",""
"1","2020","17-34","Westdeutschland","518","0.828938013823477","0.799741201034756","0.858134826612197"
"1","2020","17-34","Ostdeutschland","90","0.800882541663644","0.728212036405358","0.87355304692193"
"1","2020","35-65","Westdeutschland","1115","0.744163911493651","0.721926757185801","0.766401065801501"
"1","2020","35-65","Ostdeutschland","275","0.775814584093202","0.733205045660603","0.818424122525801"
"1","2020","66 +","Westdeutschland","502","0.672624831787847","0.638951352428008","0.706298311147687"
"1","2020","66 +","Ostdeutschland","164","0.675859689148802","0.617131315782339","0.734588062515265"
"2","2020","17-34","Westdeutschland","84","0.145668771127296","0.118316459798737","0.173021082455855"
"2","2020","17-34","Ostdeutschland","","","",""
"2","2020","35-65","Westdeutschland","232","0.1680764571614","0.149019254435068","0.187133659887731"
"2","2020","35-65","Ostdeutschland","59","0.157856613280846","0.120604699126886","0.195108527434806"
"2","2020","66 +","Westdeutschland","161","0.213579387405202","0.184170012777417","0.242988762032986"
"2","2020","66 +","Ostdeutschland","42","0.187934189539235","0.138916629587938","0.236951749490531"
"3","2020","17-34","Westdeutschland","","","",""
"3","2020","17-34","Ostdeutschland","","","",""
"3","2020","35-65","Westdeutschland","78","0.0578422885009039","0.0459449849828954","0.0697395920189123"
"3","2020","35-65","Ostdeutschland","","","",""
"3","2020","66 +","Westdeutschland","53","0.0738271882866958","0.0550628672110096","0.0925915093623819"
"3","2020","66 +","Ostdeutschland","","","",""
"4","2020","17-34","Westdeutschland","","","",""
"4","2020","17-34","Ostdeutschland","","","",""
"4","2020","35-65","Westdeutschland","","","",""
"4","2020","35-65","Ostdeutschland","","","",""
"4","2020","66 +","Westdeutschland","","","",""
"4","2020","66 +","Ostdeutschland","","","",""
"5","2020","17-34","Westdeutschland","","","",""
"5","2020","17-34","Ostdeutschland","","","",""
"5","2020","35-65","Westdeutschland","","","",""
"5","2020","35-65","Ostdeutschland","","","",""
"5","2020","66 +","Westdeutschland","","","",""
"5","2020","66 +","Ostdeutschland","","","",""
"6","2020","17-34","Westdeutschland","","","",""
"6","2020","17-34","Ostdeutschland","","","",""
"6","2020","35-65","Westdeutschland","","","",""
"6","2020","35-65","Ostdeutschland","","","",""
"6","2020","66 +","Westdeutschland","","","",""
"6","2020","66 +","Ostdeutschland","","","",""
"7","2020","17-34","Westdeutschland","","","",""
"7","2020","17-34","Ostdeutschland","","","",""
"7","2020","35-65","Westdeutschland","","","",""
"7","2020","35-65","Ostdeutschland","","","",""
"7","2020","66 +","Westdeutschland","","","",""
"7","2020","66 +","Ostdeutschland","","","",""
"8","2020","17-34","Westdeutschland","","","",""
"8","2020","17-34","Ostdeutschland","","","",""
"8","2020","35-65","Westdeutschland","","","",""
"8","2020","35-65","Ostdeutschland","","","",""
"8","2020","66 +","Westdeutschland","","","",""
"8","2020","66 +","Ostdeutschland","","","",""
"9","2020","17-34","Westdeutschland","","","",""
"9","2020","17-34","Ostdeutschland","","","",""
"9","2020","35-65","Westdeutschland","","","",""
"9","2020","35-65","Ostdeutschland","","","",""
"9","2020","66 +","Westdeutschland","","","",""
"9","2020","66 +","Ostdeutschland","","","",""
"10","2020","17-34","Westdeutschland","","","",""
"10","2020","17-34","Ostdeutschland","","","",""
"10","2020","35-65","Westdeutschland","","","",""
"10","2020","35-65","Ostdeutschland","","","",""
"10","2020","66 +","Westdeutschland","","","",""
"10","2020","66 +","Ostdeutschland","","","",""
"11","2020","17-34","Westdeutschland","","","",""
"11","2020","17-34","Ostdeutschland","","","",""
"11","2020","35-65","Westdeutschland","","","",""
"11","2020","35-65","Ostdeutschland","","","",""
"11","2020","66 +","Westdeutschland","","","",""
"11","2020","66 +","Ostdeutschland","","","",""
"12","2020","17-34","Westdeutschland","","","",""
"12","2020","17-34","Ostdeutschland","","","",""
"12","2020","35-65","Westdeutschland","","","",""
"12","2020","35-65","Ostdeutschland","","","",""
"12","2020","66 +","Westdeutschland","","","",""
"12","2020","66 +","Ostdeutschland","","","",""
"13","2020","17-34","Westdeutschland","","","",""
"13","2020","17-34","Ostdeutschland","","","",""
"13","2020","35-65","Westdeutschland","","","",""
"13","2020","35-65","Ostdeutschland","","","",""
"13","2020","66 +","Westdeutschland","","","",""
"13","2020","66 +","Ostdeutschland","","","",""
"14","2020","17-34","Westdeutschland","","","",""
"14","2020","17-34","Ostdeutschland","","","",""
"14","2020","35-65","Westdeutschland","","","",""
"14","2020","35-65","Ostdeutschland","","","",""
"14","2020","66 +","Westdeutschland","","","",""
"14","2020","66 +","Ostdeutschland","","","",""
"15","2020","17-34","Westdeutschland","","","",""
"15","2020","17-34","Ostdeutschland","","","",""
"15","2020","35-65","Westdeutschland","","","",""
"15","2020","35-65","Ostdeutschland","","","",""
"15","2020","66 +","Westdeutschland","","","",""
"15","2020","66 +","Ostdeutschland","","","",""
"16","2020","17-34","Westdeutschland","","","",""
"16","2020","17-34","Ostdeutschland","","","",""
"16","2020","35-65","Westdeutschland","","","",""
"16","2020","35-65","Ostdeutschland","","","",""
"16","2020","66 +","Westdeutschland","","","",""
"16","2020","66 +","Ostdeutschland","","","",""
"17","2020","17-34","Westdeutschland","","","",""
"17","2020","17-34","Ostdeutschland","","","",""
"17","2020","35-65","Westdeutschland","","","",""
"17","2020","35-65","Ostdeutschland","","","",""
"17","2020","66 +","Westdeutschland","","","",""
"17","2020","66 +","Ostdeutschland","","","",""
"18","2020","17-34","Westdeutschland","","","",""
"18","2020","17-34","Ostdeutschland","","","",""
"18","2020","35-65","Westdeutschland","","","",""
"18","2020","35-65","Ostdeutschland","","","",""
"18","2020","66 +","Westdeutschland","","","",""
"18","2020","66 +","Ostdeutschland","","","",""
"19","2020","17-34","Westdeutschland","","","",""
"19","2020","17-34","Ostdeutschland","","","",""
"19","2020","35-65","Westdeutschland","","","",""
"19","2020","35-65","Ostdeutschland","","","",""
"19","2020","66 +","Westdeutschland","","","",""
"19","2020","66 +","Ostdeutschland","","","",""
"20","2020","17-34","Westdeutschland","","","",""
"20","2020","17-34","Ostdeutschland","","","",""
"20","2020","35-65","Westdeutschland","","","",""
"20","2020","35-65","Ostdeutschland","","","",""
"20","2020","66 +","Westdeutschland","","","",""
"20","2020","66 +","Ostdeutschland","","","",""
"21","2020","17-34","Westdeutschland","","","",""
"21","2020","17-34","Ostdeutschland","","","",""
"21","2020","35-65","Westdeutschland","","","",""
"21","2020","35-65","Ostdeutschland","","","",""
"21","2020","66 +","Westdeutschland","","","",""
"21","2020","66 +","Ostdeutschland","","","",""
"22","2020","17-34","Westdeutschland","","","",""
"22","2020","17-34","Ostdeutschland","","","",""
"22","2020","35-65","Westdeutschland","","","",""
"22","2020","35-65","Ostdeutschland","","","",""
"22","2020","66 +","Westdeutschland","","","",""
"22","2020","66 +","Ostdeutschland","","","",""
"23","2020","17-34","Westdeutschland","","","",""
"23","2020","17-34","Ostdeutschland","","","",""
"23","2020","35-65","Westdeutschland","","","",""
"23","2020","35-65","Ostdeutschland","","","",""
"23","2020","66 +","Westdeutschland","","","",""
"23","2020","66 +","Ostdeutschland","","","",""
"24","2020","17-34","Westdeutschland","","","",""
"24","2020","17-34","Ostdeutschland","","","",""
"24","2020","35-65","Westdeutschland","","","",""
"24","2020","35-65","Ostdeutschland","","","",""
"24","2020","66 +","Westdeutschland","","","",""
"24","2020","66 +","Ostdeutschland","","","",""
"25","2020","17-34","Westdeutschland","","","",""
"25","2020","17-34","Ostdeutschland","","","",""
"25","2020","35-65","Westdeutschland","","","",""
"25","2020","35-65","Ostdeutschland","","","",""
"25","2020","66 +","Westdeutschland","","","",""
"25","2020","66 +","Ostdeutschland","","","",""
"26","2020","17-34","Westdeutschland","","","",""
"26","2020","17-34","Ostdeutschland","","","",""
"26","2020","35-65","Westdeutschland","","","",""
"26","2020","35-65","Ostdeutschland","","","",""
"26","2020","66 +","Westdeutschland","","","",""
"26","2020","66 +","Ostdeutschland","","","",""
"27","2020","17-34","Westdeutschland","","","",""
"27","2020","17-34","Ostdeutschland","","","",""
"27","2020","35-65","Westdeutschland","","","",""
"27","2020","35-65","Ostdeutschland","","","",""
"27","2020","66 +","Westdeutschland","","","",""
"27","2020","66 +","Ostdeutschland","","","",""
"28","2020","17-34","Westdeutschland","","","",""
"28","2020","17-34","Ostdeutschland","","","",""
"28","2020","35-65","Westdeutschland","","","",""
"28","2020","35-65","Ostdeutschland","","","",""
"28","2020","66 +","Westdeutschland","","","",""
"28","2020","66 +","Ostdeutschland","","","",""
"30","2020","17-34","Westdeutschland","","","",""
"30","2020","17-34","Ostdeutschland","","","",""
"30","2020","35-65","Westdeutschland","","","",""
"30","2020","35-65","Ostdeutschland","","","",""
"30","2020","66 +","Westdeutschland","","","",""
"30","2020","66 +","Ostdeutschland","","","",""
"31","2020","17-34","Westdeutschland","","","",""
"31","2020","17-34","Ostdeutschland","","","",""
"31","2020","35-65","Westdeutschland","","","",""
"31","2020","35-65","Ostdeutschland","","","",""
"31","2020","66 +","Westdeutschland","","","",""
"31","2020","66 +","Ostdeutschland","","","",""
"32","2020","17-34","Westdeutschland","","","",""
"32","2020","17-34","Ostdeutschland","","","",""
"32","2020","35-65","Westdeutschland","","","",""
"32","2020","35-65","Ostdeutschland","","","",""
"32","2020","66 +","Westdeutschland","","","",""
"32","2020","66 +","Ostdeutschland","","","",""
"35","2020","17-34","Westdeutschland","","","",""
"35","2020","17-34","Ostdeutschland","","","",""
"35","2020","35-65","Westdeutschland","","","",""
"35","2020","35-65","Ostdeutschland","","","",""
"35","2020","66 +","Westdeutschland","","","",""
"35","2020","66 +","Ostdeutschland","","","",""
"36","2020","17-34","Westdeutschland","","","",""
"36","2020","17-34","Ostdeutschland","","","",""
"36","2020","35-65","Westdeutschland","","","",""
"36","2020","35-65","Ostdeutschland","","","",""
"36","2020","66 +","Westdeutschland","","","",""
"36","2020","66 +","Ostdeutschland","","","",""
"40","2020","17-34","Westdeutschland","","","",""
"40","2020","17-34","Ostdeutschland","","","",""
"40","2020","35-65","Westdeutschland","","","",""
"40","2020","35-65","Ostdeutschland","","","",""
"40","2020","66 +","Westdeutschland","","","",""
"40","2020","66 +","Ostdeutschland","","","",""
"42","2020","17-34","Westdeutschland","","","",""
"42","2020","17-34","Ostdeutschland","","","",""
"42","2020","35-65","Westdeutschland","","","",""
"42","2020","35-65","Ostdeutschland","","","",""
"42","2020","66 +","Westdeutschland","","","",""
"42","2020","66 +","Ostdeutschland","","","",""
"45","2020","17-34","Westdeutschland","","","",""
"45","2020","17-34","Ostdeutschland","","","",""
"45","2020","35-65","Westdeutschland","","","",""
"45","2020","35-65","Ostdeutschland","","","",""
"45","2020","66 +","Westdeutschland","","","",""
"45","2020","66 +","Ostdeutschland","","","",""
"48","2020","17-34","Westdeutschland","","","",""
"48","2020","17-34","Ostdeutschland","","","",""
"48","2020","35-65","Westdeutschland","","","",""
"48","2020","35-65","Ostdeutschland","","","",""
"48","2020","66 +","Westdeutschland","","","",""
"48","2020","66 +","Ostdeutschland","","","",""
"50","2020","17-34","Westdeutschland","","","",""
"50","2020","17-34","Ostdeutschland","","","",""
"50","2020","35-65","Westdeutschland","","","",""
"50","2020","35-65","Ostdeutschland","","","",""
"50","2020","66 +","Westdeutschland","","","",""
"50","2020","66 +","Ostdeutschland","","","",""
"51","2020","17-34","Westdeutschland","","","",""
"51","2020","17-34","Ostdeutschland","","","",""
"51","2020","35-65","Westdeutschland","","","",""
"51","2020","35-65","Ostdeutschland","","","",""
"51","2020","66 +","Westdeutschland","","","",""
"51","2020","66 +","Ostdeutschland","","","",""
"64","2020","17-34","Westdeutschland","","","",""
"64","2020","17-34","Ostdeutschland","","","",""
"64","2020","35-65","Westdeutschland","","","",""
