year,age_gr,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.09503,65,433,0.06738,0.12269
2012,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.08560,43,433,0.05922,0.11198
2012,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.26394,135,433,0.22238,0.30551
2012,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.14181,67,433,0.10892,0.17471
2012,17-29 y.,Bavaria,(0) No qualification (yet),0.10592,133,577,0.08079,0.13105
2012,17-29 y.,Bavaria,(1b) General Elementary School,0.08217,74,577,0.05974,0.10460
2012,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.14317,80,577,0.11456,0.17177
2012,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.23614,157,577,0.20146,0.27083
2012,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.12506,96,577,0.09805,0.15207
2012,17-29 y.,Bavaria,(3b) Higher Tertiary Education,0.05437,37,577,0.03585,0.07289
2012,17-29 y.,Berlin,(2c_gen) General Maturity Certificate,0.23041,39,39,0.09652,0.36430
2012,17-29 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.34898,39,39,0.19742,0.50053
2012,17-29 y.,Saxony,(0) No qualification (yet),0.06957,37,187,0.03301,0.10614
2012,17-29 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.37974,103,187,0.30999,0.44948
2012,17-29 y.,Saxony,(2c_gen) General Maturity Certificate,0.19281,47,187,0.13611,0.24950
2012,17-29 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.22781,36,36,0.08886,0.36676
2012,17-29 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.34155,55,55,0.21506,0.46804
2012,30-45 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.16405,69,288,0.12120,0.20689
2012,30-45 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.35278,116,288,0.29750,0.40806
2012,30-45 y.,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.21820,62,288,0.17042,0.26599
2012,30-45 y.,Schleswig-Holstein,(3b) Higher Tertiary Education,0.09563,41,288,0.06160,0.12965
2012,30-45 y.,Hamburg,(2) Intermediate General/Vocational Qualification,0.18364,32,80,0.09826,0.26902
2012,30-45 y.,Hamburg,(3b) Higher Tertiary Education,0.35548,48,80,0.24993,0.46103
2012,30-45 y.,Lower Saxony,(1b) General Elementary School,0.04600,50,814,0.03160,0.06040
2012,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.14972,137,814,0.12519,0.17424
2012,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.43466,354,814,0.40059,0.46874
2012,30-45 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.11010,100,814,0.08858,0.13161
2012,30-45 y.,Lower Saxony,(3a) Lower Tertiary Education,0.06416,56,814,0.04732,0.08100
2012,30-45 y.,Lower Saxony,(3b) Higher Tertiary Education,0.14213,117,814,0.11812,0.16613
2012,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02055,54,1846,0.01408,0.02702
2012,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.08304,201,1846,0.07045,0.09563
2012,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.14295,273,1846,0.12698,0.15892
2012,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.26136,465,1846,0.24131,0.28141
2012,30-45 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.04348,73,1846,0.03417,0.05279
2012,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.18672,333,1846,0.16894,0.20450
2012,30-45 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.09544,140,1846,0.08203,0.10884
2012,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.15281,307,1846,0.13639,0.16923
2012,30-45 y.,Hesse,(1b) General Elementary School,0.05746,43,593,0.03872,0.07621
2012,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.12438,78,593,0.09779,0.15096
2012,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.23372,166,593,0.19963,0.26781
2012,30-45 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.12391,88,593,0.09737,0.15045
2012,30-45 y.,Hesse,(3a) Lower Tertiary Education,0.08510,53,593,0.06262,0.10758
2012,30-45 y.,Hesse,(3b) Higher Tertiary Education,0.30029,165,593,0.26336,0.33722
2012,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.08489,47,445,0.05897,0.11082
2012,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.27751,116,445,0.23585,0.31916
2012,30-45 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.21709,131,445,0.17874,0.25544
2012,30-45 y.,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.14640,67,445,0.11352,0.17929
2012,30-45 y.,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.08907,37,445,0.06257,0.11556
2012,30-45 y.,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.12263,47,445,0.09212,0.15314
2012,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.08534,71,1109,0.06888,0.10179
2012,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.20268,194,1109,0.17901,0.22635
2012,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.23996,359,1109,0.21481,0.26511
2012,30-45 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.12271,137,1109,0.10339,0.14203
2012,30-45 y.,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.09030,123,1109,0.07342,0.10717
2012,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.20032,225,1109,0.17676,0.22389
2012,30-45 y.,Bavaria,(1b) General Elementary School,0.04789,64,1451,0.03690,0.05888
2012,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.29498,419,1451,0.27151,0.31845
2012,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.24377,431,1451,0.22167,0.26587
2012,30-45 y.,Bavaria,(2c_gen) General Maturity Certificate,0.01848,31,1451,0.01155,0.02541
2012,30-45 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.09705,167,1451,0.08181,0.11228
2012,30-45 y.,Bavaria,(3a) Lower Tertiary Education,0.09061,114,1451,0.07584,0.10539
2012,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.18442,225,1451,0.16446,0.20438
2012,30-45 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.25226,87,268,0.20017,0.30436
2012,30-45 y.,Berlin,(2c_voc) Vocational Maturity Certificate,0.10803,39,268,0.07080,0.14526
2012,30-45 y.,Berlin,(3a) Lower Tertiary Education,0.15959,40,268,0.11566,0.20352
2012,30-45 y.,Berlin,(3b) Higher Tertiary Education,0.31300,102,268,0.25738,0.36863
2012,30-45 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.49244,156,233,0.42810,0.55677
2012,30-45 y.,Brandenburg,(2c_voc) Vocational Maturity Certificate,0.14180,41,233,0.09691,0.18669
2012,30-45 y.,Brandenburg,(3b) Higher Tertiary Education,0.08958,36,233,0.05284,0.12633
2012,30-45 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.69360,109,109,0.60665,0.78054
2012,30-45 y.,Saxony,(1c) Basic Vocational Qualification,0.04243,36,551,0.02558,0.05927
2012,30-45 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.58836,317,551,0.54723,0.62949
2012,30-45 y.,Saxony,(2c_voc) Vocational Maturity Certificate,0.08853,57,551,0.06479,0.11227
2012,30-45 y.,Saxony,(3a) Lower Tertiary Education,0.08471,65,551,0.06144,0.10798
2012,30-45 y.,Saxony,(3b) Higher Tertiary Education,0.13654,76,551,0.10785,0.16524
2012,30-45 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.09878,35,249,0.06164,0.13591
2012,30-45 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.55956,177,249,0.49777,0.62134
2012,30-45 y.,Saxony-Anhalt,(3b) Higher Tertiary Education,0.09149,37,249,0.05561,0.12737
2012,30-45 y.,Thuringa,(1c) Basic Vocational Qualification,0.09394,34,290,0.06031,0.12758
2012,30-45 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.49629,169,290,0.43865,0.55394
2012,30-45 y.,Thuringa,(2c_voc) Vocational Maturity Certificate,0.19416,35,290,0.14856,0.23977
2012,30-45 y.,Thuringa,(3b) Higher Tertiary Education,0.15621,52,290,0.11435,0.19807
2012,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.44656,95,212,0.37948,0.51364
2012,46-65 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.31184,83,212,0.24933,0.37434
2012,46-65 y.,Schleswig-Holstein,(3a) Lower Tertiary Education,0.09325,34,212,0.05402,0.13249
2012,46-65 y.,Hamburg,(3b) Higher Tertiary Education,0.22396,35,35,0.08382,0.36409
2012,46-65 y.,Lower Saxony,(1b) General Elementary School,0.09084,69,815,0.07110,0.11058
2012,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.33067,247,815,0.29835,0.36299
2012,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.29032,233,815,0.25914,0.32151
2012,46-65 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.09222,79,815,0.07234,0.11209
2012,46-65 y.,Lower Saxony,(3a) Lower Tertiary Education,0.07232,73,815,0.05453,0.09011
2012,46-65 y.,Lower Saxony,(3b) Higher Tertiary Education,0.10159,114,815,0.08084,0.12235
2012,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02154,33,1836,0.01490,0.02819
2012,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.08979,129,1836,0.07671,0.10287
2012,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.34536,550,1836,0.32360,0.36712
2012,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.19912,398,1836,0.18085,0.21739
2012,46-65 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.02143,41,1836,0.01480,0.02805
2012,46-65 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.10467,244,1836,0.09066,0.11867
2012,46-65 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.06285,136,1836,0.05175,0.07396
2012,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.14828,305,1836,0.13202,0.16454
2012,46-65 y.,Hesse,(1b) General Elementary School,0.06201,42,685,0.04394,0.08008
2012,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.26847,163,685,0.23525,0.30168
2012,46-65 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.27722,190,685,0.24367,0.31076
2012,46-65 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.08513,78,685,0.06421,0.10604
2012,46-65 y.,Hesse,(3a) Lower Tertiary Education,0.07869,57,685,0.05851,0.09886
2012,46-65 y.,Hesse,(3b) Higher Tertiary Education,0.17532,155,685,0.14683,0.20382
2012,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.10279,48,544,0.07725,0.12833
2012,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.40487,214,544,0.36359,0.44616
2012,46-65 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.21460,112,544,0.18006,0.24913
2012,46-65 y.,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.07713,48,544,0.05469,0.09957
2012,46-65 y.,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.04124,42,544,0.02452,0.05797
2012,46-65 y.,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.10439,80,544,0.07867,0.13011
2012,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.08542,78,1055,0.06855,0.10229
2012,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.34177,340,1055,0.31314,0.37040
2012,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.23594,279,1055,0.21031,0.26158
2012,46-65 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.10265,109,1055,0.08433,0.12097
2012,46-65 y.,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.08830,105,1055,0.07117,0.10543
2012,46-65 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.10322,144,1055,0.08485,0.12158
2012,46-65 y.,Bavaria,(1b) General Elementary School,0.08864,91,1421,0.07386,0.10342
2012,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.40833,506,1421,0.38277,0.43390
2012,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.22493,401,1421,0.20322,0.24665
2012,46-65 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.06667,97,1421,0.05369,0.07964
2012,46-65 y.,Bavaria,(3a) Lower Tertiary Education,0.07483,125,1421,0.06115,0.08852
2012,46-65 y.,Bavaria,(3b) Higher Tertiary Education,0.10095,201,1421,0.08528,0.11662
2012,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.13425,42,307,0.09605,0.17245
2012,46-65 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.41628,127,307,0.36105,0.47151
2012,46-65 y.,Berlin,(3a) Lower Tertiary Education,0.09938,39,307,0.06586,0.13290
2012,46-65 y.,Berlin,(3b) Higher Tertiary Education,0.23318,99,307,0.18580,0.28056
2012,46-65 y.,Brandenburg,(1c) Basic Vocational Qualification,0.14469,65,386,0.10955,0.17983
2012,46-65 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.50671,192,386,0.45677,0.55665
2012,46-65 y.,Brandenburg,(3a) Lower Tertiary Education,0.14534,62,386,0.11013,0.18054
2012,46-65 y.,Brandenburg,(3b) Higher Tertiary Education,0.11020,67,386,0.07892,0.14148
2012,46-65 y.,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.14374,36,201,0.09512,0.19237
2012,46-65 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.56339,122,201,0.49465,0.63213
2012,46-65 y.,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.10733,43,201,0.06443,0.15023
2012,46-65 y.,Saxony,(1c) Basic Vocational Qualification,0.11979,73,589,0.09354,0.14603
2012,46-65 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.54752,324,589,0.50728,0.58775
2012,46-65 y.,Saxony,(3a) Lower Tertiary Education,0.13956,86,589,0.11155,0.16757
2012,46-65 y.,Saxony,(3b) Higher Tertiary Education,0.11121,106,589,0.08580,0.13662
2012,46-65 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.16887,58,344,0.12922,0.20851
2012,46-65 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.53090,174,344,0.47809,0.58372
2012,46-65 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.11423,55,344,0.08057,0.14789
2012,46-65 y.,Saxony-Anhalt,(3b) Higher Tertiary Education,0.12158,57,344,0.08700,0.15617
2012,46-65 y.,Thuringa,(1c) Basic Vocational Qualification,0.20515,70,359,0.16332,0.24699
2012,46-65 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.52422,193,359,0.47249,0.57595
2012,46-65 y.,Thuringa,(3a) Lower Tertiary Education,0.11644,50,359,0.08321,0.14966
2012,46-65 y.,Thuringa,(3b) Higher Tertiary Education,0.07952,46,359,0.05149,0.10754
2012,66 and older,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.38605,74,119,0.29821,0.47389
2012,66 and older,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.18671,45,119,0.11640,0.25702
2012,66 and older,Hamburg,(1c) Basic Vocational Qualification,0.40096,36,36,0.23859,0.56333
2012,66 and older,Lower Saxony,(1b) General Elementary School,0.18415,83,468,0.14900,0.21931
2012,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.41484,206,468,0.37016,0.45953
2012,66 and older,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.19617,104,468,0.16015,0.23218
2012,66 and older,Lower Saxony,(3b) Higher Tertiary Education,0.11354,75,468,0.08477,0.14232
2012,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.14810,141,958,0.12559,0.17060
2012,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.46709,427,958,0.43548,0.49870
2012,66 and older,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.13871,137,958,0.11681,0.16061
2012,66 and older,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.05246,48,958,0.03833,0.06658
2012,66 and older,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.05399,61,958,0.03967,0.06831
2012,66 and older,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.10383,144,958,0.08450,0.12315
2012,66 and older,Hesse,(1b) General Elementary School,0.20648,47,255,0.15670,0.25626
2012,66 and older,Hesse,(1c) Basic Vocational Qualification,0.42569,122,255,0.36488,0.48649
2012,66 and older,Hesse,(2) Intermediate General/Vocational Qualification,0.14806,50,255,0.10438,0.19174
2012,66 and older,Hesse,(3b) Higher Tertiary Education,0.07701,36,255,0.04422,0.10980
2012,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.20756,61,224,0.15433,0.26079
2012,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.48203,127,224,0.41644,0.54761
2012,66 and older,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.11272,36,224,0.07121,0.15422
2012,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.21589,110,534,0.18096,0.25082
2012,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.35008,208,534,0.30958,0.39057
2012,66 and older,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.15840,87,534,0.12740,0.18939
2012,66 and older,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.09204,50,534,0.06750,0.11659
2012,66 and older,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.09738,79,534,0.07221,0.12255
2012,66 and older,Bavaria,(1b) General Elementary School,0.19079,139,773,0.16307,0.21850
2012,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.41894,326,773,0.38414,0.45375
2012,66 and older,Bavaria,(2) Intermediate General/Vocational Qualification,0.15418,124,773,0.12871,0.17966
2012,66 and older,Bavaria,(2c_voc) Vocational Maturity Certificate,0.04570,38,773,0.03097,0.06043
2012,66 and older,Bavaria,(3a) Lower Tertiary Education,0.07079,60,773,0.05270,0.08888
2012,66 and older,Bavaria,(3b) Higher Tertiary Education,0.08304,86,773,0.06358,0.10251
2012,66 and older,Berlin,(1c) Basic Vocational Qualification,0.32897,64,168,0.25771,0.40023
2012,66 and older,Berlin,(2) Intermediate General/Vocational Qualification,0.22526,50,168,0.16190,0.28861
2012,66 and older,Berlin,(3b) Higher Tertiary Education,0.15339,54,168,0.09873,0.20804
2012,66 and older,Brandenburg,(1c) Basic Vocational Qualification,0.44772,104,165,0.37162,0.52383
2012,66 and older,Brandenburg,(3a) Lower Tertiary Education,0.22284,61,165,0.15914,0.28653
2012,66 and older,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.39774,48,80,0.28981,0.50566
2012,66 and older,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.20317,32,80,0.11444,0.29189
2012,66 and older,Saxony,(1b) General Elementary School,0.09324,31,357,0.06304,0.12345
2012,66 and older,Saxony,(1c) Basic Vocational Qualification,0.45616,176,357,0.40442,0.50790
2012,66 and older,Saxony,(2) Intermediate General/Vocational Qualification,0.13524,44,357,0.09972,0.17077
2012,66 and older,Saxony,(3a) Lower Tertiary Education,0.14863,55,357,0.11168,0.18559
2012,66 and older,Saxony,(3b) Higher Tertiary Education,0.12624,51,357,0.09174,0.16074
2012,66 and older,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.51686,101,101,0.41892,0.61481
2012,66 and older,Thuringa,(1c) Basic Vocational Qualification,0.61529,139,139,0.53412,0.69647
2013,17-29 y.,Schleswig-Holstein,(0) No qualification (yet),0.14897,42,93,0.07622,0.22173
2013,17-29 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.28424,51,93,0.19207,0.37641
2013,17-29 y.,Lower Saxony,(0) No qualification (yet),0.13861,124,434,0.10606,0.17116
2013,17-29 y.,Lower Saxony,(1b) General Elementary School,0.07799,75,434,0.05273,0.10325
2013,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.27369,146,434,0.23169,0.31568
2013,17-29 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.17582,89,434,0.13996,0.21168
2013,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.17973,267,1092,0.15695,0.20251
