year,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Saxony,(3a) Lower Tertiary Education,0.09580,193,1577,0.08127,0.11033
2006,Saxony,(3b) Higher Tertiary Education,0.09524,192,1577,0.08075,0.10974
2006,Saxony-Anhalt,(0) No qualification (yet),0.02172,32,877,0.01207,0.03137
2006,Saxony-Anhalt,(1b) General Elementary School,0.06366,47,877,0.04749,0.07983
2006,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.22516,219,877,0.19750,0.25282
2006,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.30744,311,877,0.27688,0.33800
2006,Saxony-Anhalt,(2c_voc) Vocational Maturity Certificate,0.04016,45,877,0.02715,0.05316
2006,Saxony-Anhalt,(3a) Lower Tertiary Education,0.09846,124,877,0.07873,0.11819
2006,Saxony-Anhalt,(3b) Higher Tertiary Education,0.07402,99,877,0.05669,0.09136
2006,Thuringa,(1b) General Elementary School,0.05595,44,925,0.04113,0.07077
2006,Thuringa,(1c) Basic Vocational Qualification,0.24862,258,925,0.22075,0.27649
2006,Thuringa,(2) Intermediate General/Vocational Qualification,0.37767,374,925,0.34641,0.40893
2006,Thuringa,(2c_gen) General Maturity Certificate,0.02110,31,925,0.01183,0.03037
2006,Thuringa,(2c_voc) Vocational Maturity Certificate,0.03571,33,925,0.02374,0.04767
2006,Thuringa,(3a) Lower Tertiary Education,0.06350,98,925,0.04778,0.07923
2006,Thuringa,(3b) Higher Tertiary Education,0.04613,87,925,0.03260,0.05965
2007,Schleswig-Holstein,(1b) General Elementary School,0.07566,50,559,0.05372,0.09761
2007,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.29674,189,559,0.25884,0.33465
2007,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.22024,167,559,0.18586,0.25463
2007,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.07029,45,559,0.04908,0.09150
2007,Schleswig-Holstein,(3a) Lower Tertiary Education,0.04893,44,559,0.03103,0.06683
2007,Schleswig-Holstein,(3b) Higher Tertiary Education,0.06500,64,559,0.04455,0.08546
2007,Hamburg,(1c) Basic Vocational Qualification,0.24834,61,184,0.18574,0.31094
2007,Hamburg,(2) Intermediate General/Vocational Qualification,0.20759,71,184,0.14883,0.26636
2007,Hamburg,(3b) Higher Tertiary Education,0.12539,52,184,0.07741,0.17337
2007,Lower Saxony,(0) No qualification (yet),0.02315,54,1794,0.01619,0.03011
2007,Lower Saxony,(1b) General Elementary School,0.09240,175,1794,0.07900,0.10580
2007,Lower Saxony,(1c) Basic Vocational Qualification,0.24745,524,1794,0.22747,0.26742
2007,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.24518,534,1794,0.22527,0.26510
2007,Lower Saxony,(2c_gen) General Maturity Certificate,0.02035,49,1794,0.01381,0.02688
2007,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.06219,145,1794,0.05101,0.07337
2007,Lower Saxony,(3a) Lower Tertiary Education,0.04462,110,1794,0.03506,0.05418
2007,Lower Saxony,(3b) Higher Tertiary Education,0.07555,203,1794,0.06332,0.08778
2007,Bremen,(2) Intermediate General/Vocational Qualification,0.23651,42,42,0.10644,0.36659
2007,North Rhine-Westphalia,(0) No qualification (yet),0.02297,131,4184,0.01843,0.02751
2007,North Rhine-Westphalia,(1a) Inadequately completed,0.01540,62,4184,0.01167,0.01913
2007,North Rhine-Westphalia,(1b) General Elementary School,0.09397,414,4184,0.08513,0.10281
2007,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.25979,1219,4184,0.24650,0.27308
2007,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.16933,872,4184,0.15796,0.18069
2007,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.03313,193,4184,0.02771,0.03856
2007,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.08723,452,4184,0.07868,0.09578
2007,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.04769,276,4184,0.04123,0.05415
2007,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.09030,565,4184,0.08162,0.09899
2007,Hesse,(0) No qualification (yet),0.02183,42,1366,0.01408,0.02959
2007,Hesse,(1b) General Elementary School,0.08326,117,1366,0.06860,0.09792
2007,Hesse,(1c) Basic Vocational Qualification,0.22893,353,1366,0.20664,0.25122
2007,Hesse,(2) Intermediate General/Vocational Qualification,0.18688,334,1366,0.16620,0.20756
2007,Hesse,(2c_gen) General Maturity Certificate,0.03664,53,1366,0.02667,0.04660
2007,Hesse,(2c_voc) Vocational Maturity Certificate,0.07750,135,1366,0.06331,0.09168
2007,Hesse,(3a) Lower Tertiary Education,0.04866,102,1366,0.03725,0.06007
2007,Hesse,(3b) Higher Tertiary Education,0.11260,230,1366,0.09583,0.12937
2007,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.11707,157,1124,0.09827,0.13588
2007,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.30556,416,1124,0.27861,0.33250
2007,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.16811,238,1124,0.14623,0.18998
2007,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.03696,49,1124,0.02593,0.04799
2007,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.05363,80,1124,0.04045,0.06681
2007,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.02301,55,1124,0.01424,0.03177
2007,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.06855,129,1124,0.05377,0.08333
2007,Baden-Wuerttemberg,(0) No qualification (yet),0.02697,103,2458,0.02056,0.03337
2007,Baden-Wuerttemberg,(1a) Inadequately completed,0.01890,41,2458,0.01352,0.02429
2007,Baden-Wuerttemberg,(1b) General Elementary School,0.10965,282,2458,0.09729,0.12200
2007,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.23246,687,2458,0.21576,0.24917
2007,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.17665,554,2458,0.16157,0.19173
2007,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.03607,111,2458,0.02870,0.04344
2007,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.06231,193,2458,0.05275,0.07187
2007,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.05907,173,2458,0.04975,0.06839
2007,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.08508,314,2458,0.07405,0.09611
2007,Bavaria,(0) No qualification (yet),0.01489,70,2925,0.01050,0.01928
2007,Bavaria,(1b) General Elementary School,0.09587,286,2925,0.08520,0.10654
2007,Bavaria,(1c) Basic Vocational Qualification,0.31896,1019,2925,0.30206,0.33585
2007,Bavaria,(2) Intermediate General/Vocational Qualification,0.17837,678,2925,0.16450,0.19225
2007,Bavaria,(2c_gen) General Maturity Certificate,0.02167,92,2925,0.01639,0.02695
2007,Bavaria,(2c_voc) Vocational Maturity Certificate,0.05928,204,2925,0.05072,0.06784
2007,Bavaria,(3a) Lower Tertiary Education,0.04997,215,2925,0.04207,0.05787
2007,Bavaria,(3b) Higher Tertiary Education,0.07743,361,2925,0.06774,0.08712
2007,Berlin,(1b) General Elementary School,0.06270,34,713,0.04489,0.08050
2007,Berlin,(1c) Basic Vocational Qualification,0.11219,94,713,0.08901,0.13537
2007,Berlin,(2) Intermediate General/Vocational Qualification,0.25543,210,713,0.22339,0.28746
2007,Berlin,(2c_gen) General Maturity Certificate,0.06058,53,713,0.04306,0.07811
2007,Berlin,(2c_voc) Vocational Maturity Certificate,0.06280,56,713,0.04498,0.08062
2007,Berlin,(3a) Lower Tertiary Education,0.11599,98,713,0.09247,0.13951
2007,Berlin,(3b) Higher Tertiary Education,0.14358,168,713,0.11782,0.16933
2007,Brandenburg,(1b) General Elementary School,0.04917,39,821,0.03437,0.06397
2007,Brandenburg,(1c) Basic Vocational Qualification,0.19359,171,821,0.16655,0.22063
2007,Brandenburg,(2) Intermediate General/Vocational Qualification,0.30423,289,821,0.27274,0.33572
2007,Brandenburg,(2c_gen) General Maturity Certificate,0.02728,31,821,0.01613,0.03843
2007,Brandenburg,(2c_voc) Vocational Maturity Certificate,0.04017,43,821,0.02673,0.05361
2007,Brandenburg,(3a) Lower Tertiary Education,0.12048,136,821,0.09820,0.14276
2007,Brandenburg,(3b) Higher Tertiary Education,0.09440,112,821,0.07438,0.11441
2007,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.21979,99,423,0.18028,0.25930
2007,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.35276,189,423,0.30717,0.39835
2007,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.09699,70,423,0.06875,0.12523
2007,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.06853,65,423,0.04442,0.09264
2007,Saxony,(0) No qualification (yet),0.01802,37,1503,0.01129,0.02475
2007,Saxony,(1b) General Elementary School,0.03877,52,1503,0.02900,0.04853
2007,Saxony,(1c) Basic Vocational Qualification,0.19582,308,1503,0.17575,0.21589
2007,Saxony,(2) Intermediate General/Vocational Qualification,0.34313,602,1503,0.31912,0.36714
2007,Saxony,(2c_gen) General Maturity Certificate,0.03634,55,1503,0.02687,0.04580
2007,Saxony,(2c_voc) Vocational Maturity Certificate,0.03574,69,1503,0.02635,0.04513
2007,Saxony,(3a) Lower Tertiary Education,0.10087,184,1503,0.08564,0.11610
2007,Saxony,(3b) Higher Tertiary Education,0.09647,196,1503,0.08153,0.11140
2007,Saxony-Anhalt,(0) No qualification (yet),0.03312,36,841,0.02102,0.04522
2007,Saxony-Anhalt,(1b) General Elementary School,0.06391,45,841,0.04737,0.08045
2007,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.21178,199,841,0.18415,0.23941
2007,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.31031,293,841,0.27903,0.34160
2007,Saxony-Anhalt,(2c_voc) Vocational Maturity Certificate,0.03783,42,841,0.02493,0.05073
2007,Saxony-Anhalt,(3a) Lower Tertiary Education,0.09747,117,841,0.07742,0.11753
2007,Saxony-Anhalt,(3b) Higher Tertiary Education,0.08898,109,841,0.06972,0.10823
2007,Thuringa,(1b) General Elementary School,0.05144,40,857,0.03664,0.06624
2007,Thuringa,(1c) Basic Vocational Qualification,0.24353,244,857,0.21477,0.27228
2007,Thuringa,(2) Intermediate General/Vocational Qualification,0.38068,358,857,0.34815,0.41321
2007,Thuringa,(2c_voc) Vocational Maturity Certificate,0.04193,33,857,0.02850,0.05536
2007,Thuringa,(3a) Lower Tertiary Education,0.07010,97,857,0.05299,0.08720
2007,Thuringa,(3b) Higher Tertiary Education,0.04870,85,857,0.03428,0.06312
2008,Schleswig-Holstein,(1b) General Elementary School,0.06893,44,498,0.04666,0.09120
2008,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.27774,167,498,0.23836,0.31711
2008,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.20076,149,498,0.16555,0.23598
2008,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.08743,47,498,0.06259,0.11226
2008,Schleswig-Holstein,(3a) Lower Tertiary Education,0.05218,40,498,0.03263,0.07174
2008,Schleswig-Holstein,(3b) Higher Tertiary Education,0.06752,51,498,0.04546,0.08958
2008,Hamburg,(1c) Basic Vocational Qualification,0.21934,51,177,0.15821,0.28048
2008,Hamburg,(2) Intermediate General/Vocational Qualification,0.22232,70,177,0.16089,0.28375
2008,Hamburg,(3b) Higher Tertiary Education,0.15278,56,177,0.09962,0.20593
2008,Lower Saxony,(0) No qualification (yet),0.02766,64,1718,0.01991,0.03542
2008,Lower Saxony,(1b) General Elementary School,0.08853,154,1718,0.07509,0.10197
2008,Lower Saxony,(1c) Basic Vocational Qualification,0.24603,494,1718,0.22565,0.26640
2008,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.25099,520,1718,0.23048,0.27149
2008,Lower Saxony,(2c_gen) General Maturity Certificate,0.02067,43,1718,0.01394,0.02740
2008,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.06262,134,1718,0.05116,0.07408
2008,Lower Saxony,(3a) Lower Tertiary Education,0.04833,111,1718,0.03818,0.05847
2008,Lower Saxony,(3b) Higher Tertiary Education,0.07643,198,1718,0.06386,0.08900
2008,Bremen,(2) Intermediate General/Vocational Qualification,0.24605,42,42,0.11421,0.37789
2008,North Rhine-Westphalia,(0) No qualification (yet),0.02144,115,3881,0.01688,0.02599
2008,North Rhine-Westphalia,(1a) Inadequately completed,0.01505,54,3881,0.01122,0.01889
2008,North Rhine-Westphalia,(1b) General Elementary School,0.09188,374,3881,0.08279,0.10097
2008,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.26285,1138,3881,0.24900,0.27670
2008,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.17496,825,3881,0.16300,0.18691
2008,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.03840,185,3881,0.03236,0.04445
2008,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.08463,408,3881,0.07587,0.09339
2008,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.04517,248,3881,0.03864,0.05171
2008,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.08822,534,3881,0.07930,0.09714
2008,Hesse,(0) No qualification (yet),0.02213,39,1293,0.01411,0.03016
2008,Hesse,(1b) General Elementary School,0.08577,111,1293,0.07050,0.10104
2008,Hesse,(1c) Basic Vocational Qualification,0.21644,322,1293,0.19398,0.23889
2008,Hesse,(2) Intermediate General/Vocational Qualification,0.18690,324,1293,0.16564,0.20816
2008,Hesse,(2c_gen) General Maturity Certificate,0.04000,49,1293,0.02931,0.05068
2008,Hesse,(2c_voc) Vocational Maturity Certificate,0.07166,121,1293,0.05760,0.08573
2008,Hesse,(3a) Lower Tertiary Education,0.05089,101,1293,0.03891,0.06288
2008,Hesse,(3b) Higher Tertiary Education,0.12313,226,1293,0.10521,0.14104
2008,"Rhineland-Palatinate, Saarland",(0) No qualification (yet),0.02292,34,1082,0.01400,0.03185
2008,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.12622,149,1082,0.10642,0.14602
2008,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.31303,388,1082,0.28539,0.34067
2008,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.16556,216,1082,0.14340,0.18771
2008,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.03056,40,1082,0.02030,0.04082
2008,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.05169,77,1082,0.03849,0.06489
2008,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.03190,59,1082,0.02142,0.04237
2008,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.06481,119,1082,0.05013,0.07949
2008,Baden-Wuerttemberg,(0) No qualification (yet),0.02288,76,2304,0.01677,0.02899
2008,Baden-Wuerttemberg,(1a) Inadequately completed,0.01962,39,2304,0.01396,0.02529
2008,Baden-Wuerttemberg,(1b) General Elementary School,0.10068,254,2304,0.08839,0.11297
2008,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.23983,660,2304,0.22239,0.25727
2008,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.18578,537,2304,0.16990,0.20167
2008,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.03153,98,2304,0.02439,0.03867
2008,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.06499,182,2304,0.05492,0.07506
2008,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.05688,168,2304,0.04742,0.06634
2008,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.08687,290,2304,0.07537,0.09837
2008,Bavaria,(0) No qualification (yet),0.01288,69,2714,0.00864,0.01712
2008,Bavaria,(1b) General Elementary School,0.09624,266,2714,0.08514,0.10733
2008,Bavaria,(1c) Basic Vocational Qualification,0.31289,942,2714,0.29544,0.33034
2008,Bavaria,(2) Intermediate General/Vocational Qualification,0.17864,616,2714,0.16423,0.19306
2008,Bavaria,(2c_gen) General Maturity Certificate,0.02353,84,2714,0.01782,0.02923
2008,Bavaria,(2c_voc) Vocational Maturity Certificate,0.05516,181,2714,0.04657,0.06375
2008,Bavaria,(3a) Lower Tertiary Education,0.05558,213,2714,0.04696,0.06420
2008,Bavaria,(3b) Higher Tertiary Education,0.08045,343,2714,0.07022,0.09069
2008,Berlin,(1c) Basic Vocational Qualification,0.11361,89,649,0.08917,0.13804
2008,Berlin,(2) Intermediate General/Vocational Qualification,0.26504,201,649,0.23106,0.29902
2008,Berlin,(2c_gen) General Maturity Certificate,0.05826,45,649,0.04022,0.07629
2008,Berlin,(2c_voc) Vocational Maturity Certificate,0.06904,56,649,0.04952,0.08856
2008,Berlin,(3a) Lower Tertiary Education,0.10752,92,649,0.08366,0.13137
2008,Berlin,(3b) Higher Tertiary Education,0.14939,166,649,0.12195,0.17684
2008,Brandenburg,(1b) General Elementary School,0.05051,38,756,0.03489,0.06614
2008,Brandenburg,(1c) Basic Vocational Qualification,0.18467,165,756,0.15699,0.21235
2008,Brandenburg,(2) Intermediate General/Vocational Qualification,0.30823,277,756,0.27530,0.34117
2008,Brandenburg,(2c_voc) Vocational Maturity Certificate,0.04061,38,756,0.02653,0.05469
2008,Brandenburg,(3a) Lower Tertiary Education,0.12092,132,756,0.09767,0.14418
2008,Brandenburg,(3b) Higher Tertiary Education,0.08858,106,756,0.06832,0.10885
2008,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.20512,95,411,0.16603,0.24420
2008,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.34996,176,411,0.30379,0.39613
2008,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.10810,72,411,0.07805,0.13816
2008,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.08216,68,411,0.05558,0.10874
2008,Saxony,(0) No qualification (yet),0.01733,33,1413,0.01052,0.02414
2008,Saxony,(1b) General Elementary School,0.03443,46,1413,0.02492,0.04394
2008,Saxony,(1c) Basic Vocational Qualification,0.17954,287,1413,0.15953,0.19956
2008,Saxony,(2) Intermediate General/Vocational Qualification,0.34800,577,1413,0.32316,0.37285
2008,Saxony,(2c_gen) General Maturity Certificate,0.03179,40,1413,0.02263,0.04094
2008,Saxony,(2c_voc) Vocational Maturity Certificate,0.04536,70,1413,0.03451,0.05622
2008,Saxony,(3a) Lower Tertiary Education,0.10263,176,1413,0.08680,0.11846
2008,Saxony,(3b) Higher Tertiary Education,0.09385,184,1413,0.07864,0.10906
2008,Saxony-Anhalt,(1b) General Elementary School,0.06134,42,784,0.04453,0.07814
2008,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.21619,182,784,0.18735,0.24502
2008,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.32397,281,784,0.29119,0.35675
2008,Saxony-Anhalt,(2c_gen) General Maturity Certificate,0.03338,39,784,0.02080,0.04596
2008,Saxony-Anhalt,(2c_voc) Vocational Maturity Certificate,0.03742,39,784,0.02412,0.05071
2008,Saxony-Anhalt,(3a) Lower Tertiary Education,0.09539,107,784,0.07482,0.11597
2008,Saxony-Anhalt,(3b) Higher Tertiary Education,0.08127,94,784,0.06213,0.10041
2008,Thuringa,(1b) General Elementary School,0.05148,38,819,0.03633,0.06662
2008,Thuringa,(1c) Basic Vocational Qualification,0.23927,235,819,0.21003,0.26851
2008,Thuringa,(2) Intermediate General/Vocational Qualification,0.37713,333,819,0.34391,0.41034
2008,Thuringa,(2c_voc) Vocational Maturity Certificate,0.03734,31,819,0.02435,0.05034
2008,Thuringa,(3a) Lower Tertiary Education,0.07060,95,819,0.05305,0.08815
2008,Thuringa,(3b) Higher Tertiary Education,0.04804,87,819,0.03339,0.06270
2009,Schleswig-Holstein,(1b) General Elementary School,0.06500,37,454,0.04230,0.08770
2009,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.27742,153,454,0.23619,0.31865
2009,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.21904,143,454,0.18095,0.25712
2009,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.07069,39,454,0.04709,0.09430
2009,Schleswig-Holstein,(3a) Lower Tertiary Education,0.05340,37,454,0.03270,0.07411
2009,Schleswig-Holstein,(3b) Higher Tertiary Education,0.05145,45,454,0.03111,0.07180
2009,Hamburg,(1c) Basic Vocational Qualification,0.21993,48,173,0.15803,0.28184
2009,Hamburg,(2) Intermediate General/Vocational Qualification,0.22991,66,173,0.16703,0.29279
2009,Hamburg,(3b) Higher Tertiary Education,0.18211,59,173,0.12443,0.23979
2009,Lower Saxony,(0) No qualification (yet),0.01921,44,1600,0.01248,0.02594
2009,Lower Saxony,(1b) General Elementary School,0.08285,140,1600,0.06934,0.09636
2009,Lower Saxony,(1c) Basic Vocational Qualification,0.23709,452,1600,0.21624,0.25793
2009,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.26708,493,1600,0.24540,0.28877
2009,Lower Saxony,(2c_gen) General Maturity Certificate,0.01952,43,1600,0.01274,0.02630
2009,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.05996,122,1600,0.04832,0.07159
2009,Lower Saxony,(3a) Lower Tertiary Education,0.05312,106,1600,0.04213,0.06412
2009,Lower Saxony,(3b) Higher Tertiary Education,0.08688,200,1600,0.07307,0.10069
2009,Bremen,(2) Intermediate General/Vocational Qualification,0.25748,38,38,0.11659,0.39837
2009,North Rhine-Westphalia,(0) No qualification (yet),0.02750,129,3596,0.02215,0.03285
2009,North Rhine-Westphalia,(1a) Inadequately completed,0.01431,47,3596,0.01042,0.01819
2009,North Rhine-Westphalia,(1b) General Elementary School,0.08567,329,3596,0.07652,0.09481
2009,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.26311,1058,3596,0.24872,0.27751
2009,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.16974,749,3596,0.15747,0.18201
2009,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.04160,167,3596,0.03507,0.04812
2009,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.08470,376,3596,0.07559,0.09380
2009,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.04802,239,3596,0.04104,0.05501
2009,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.08895,502,3596,0.07964,0.09825
2009,Hesse,(0) No qualification (yet),0.02056,34,1196,0.01251,0.02861
2009,Hesse,(1b) General Elementary School,0.08085,97,1196,0.06539,0.09630
2009,Hesse,(1c) Basic Vocational Qualification,0.20850,284,1196,0.18546,0.23153
2009,Hesse,(2) Intermediate General/Vocational Qualification,0.19373,292,1196,0.17132,0.21614
2009,Hesse,(2c_gen) General Maturity Certificate,0.05089,58,1196,0.03843,0.06335
2009,Hesse,(2c_voc) Vocational Maturity Certificate,0.06866,113,1196,0.05433,0.08300
2009,Hesse,(3a) Lower Tertiary Education,0.04970,100,1196,0.03738,0.06202
2009,Hesse,(3b) Higher Tertiary Education,0.12882,218,1196,0.10983,0.14782
2009,"Rhineland-Palatinate, Saarland",(0) No qualification (yet),0.02165,32,1005,0.01265,0.03065
2009,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.12953,145,1005,0.10876,0.15030
2009,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.31071,359,1005,0.28209,0.33934
2009,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.17211,203,1005,0.14876,0.19546
2009,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.02783,32,1005,0.01766,0.03801
2009,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.05382,69,1005,0.03986,0.06777
2009,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.02946,59,1005,0.01900,0.03992
2009,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.06513,106,1005,0.04987,0.08040
2009,Baden-Wuerttemberg,(0) No qualification (yet),0.02381,61,2069,0.01724,0.03038
2009,Baden-Wuerttemberg,(1a) Inadequately completed,0.02034,36,2069,0.01426,0.02643
2009,Baden-Wuerttemberg,(1b) General Elementary School,0.10042,224,2069,0.08747,0.11338
2009,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.22305,564,2069,0.20511,0.24100
2009,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.18499,491,2069,0.16825,0.20172
2009,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.03394,89,2069,0.02613,0.04174
2009,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.06713,161,2069,0.05634,0.07791
2009,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.06571,164,2069,0.05503,0.07639
2009,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.09973,279,2069,0.08681,0.11264
2009,Bavaria,(0) No qualification (yet),0.01719,80,2568,0.01216,0.02221
2009,Bavaria,(1b) General Elementary School,0.08678,233,2568,0.07589,0.09767
2009,Bavaria,(1c) Basic Vocational Qualification,0.31068,883,2568,0.29278,0.32858
2009,Bavaria,(2) Intermediate General/Vocational Qualification,0.17449,597,2568,0.15980,0.18917
2009,Bavaria,(2c_gen) General Maturity Certificate,0.02333,71,2568,0.01749,0.02918
2009,Bavaria,(2c_voc) Vocational Maturity Certificate,0.06061,173,2568,0.05138,0.06984
2009,Bavaria,(3a) Lower Tertiary Education,0.05626,202,2568,0.04735,0.06518
2009,Bavaria,(3b) Higher Tertiary Education,0.08860,329,2568,0.07761,0.09960
2009,Berlin,(1c) Basic Vocational Qualification,0.11416,87,620,0.08911,0.13921
2009,Berlin,(2) Intermediate General/Vocational Qualification,0.26174,193,620,0.22711,0.29637
2009,Berlin,(2c_gen) General Maturity Certificate,0.04804,39,620,0.03119,0.06489
2009,Berlin,(2c_voc) Vocational Maturity Certificate,0.07070,54,620,0.05051,0.09090
2009,Berlin,(3a) Lower Tertiary Education,0.10555,85,620,0.08135,0.12976
2009,Berlin,(3b) Higher Tertiary Education,0.15911,162,620,0.13029,0.18793
2009,Brandenburg,(1b) General Elementary School,0.03908,32,728,0.02499,0.05317
2009,Brandenburg,(1c) Basic Vocational Qualification,0.17810,155,728,0.15029,0.20591
2009,Brandenburg,(2) Intermediate General/Vocational Qualification,0.29874,265,728,0.26547,0.33202
2009,Brandenburg,(2c_voc) Vocational Maturity Certificate,0.04307,38,728,0.02831,0.05783
2009,Brandenburg,(3a) Lower Tertiary Education,0.12897,132,728,0.10460,0.15333
2009,Brandenburg,(3b) Higher Tertiary Education,0.09342,106,728,0.07226,0.11457
2009,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.19647,88,399,0.15743,0.23551
2009,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.37479,175,399,0.32723,0.42234
2009,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.11139,72,399,0.08048,0.14230
2009,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.08277,64,399,0.05570,0.10984
2009,Saxony,(1b) General Elementary School,0.03321,45,1322,0.02354,0.04287
2009,Saxony,(1c) Basic Vocational Qualification,0.16777,269,1322,0.14762,0.18792
2009,Saxony,(2) Intermediate General/Vocational Qualification,0.35825,553,1322,0.33239,0.38410
2009,Saxony,(2c_gen) General Maturity Certificate,0.02996,48,1322,0.02077,0.03916
2009,Saxony,(2c_voc) Vocational Maturity Certificate,0.04317,63,1322,0.03221,0.05413
2009,Saxony,(3a) Lower Tertiary Education,0.10608,165,1322,0.08948,0.12269
