year,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,3rd Quintile,(2c_gen) General Maturity Certificate,0.02320,75,2492,0.01729,0.02911
1998,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.03811,115,2492,0.03059,0.04563
1998,3rd Quintile,(3a) Lower Tertiary Education,0.04957,189,2492,0.04104,0.05809
1998,3rd Quintile,(3b) Higher Tertiary Education,0.03720,123,2492,0.02977,0.04463
1998,4th Quintile,(0) No qualification (yet),0.01331,47,2529,0.00884,0.01777
1998,4th Quintile,(1a) Inadequately completed,0.01418,66,2529,0.00957,0.01879
1998,4th Quintile,(1b) General Elementary School,0.09510,272,2529,0.08367,0.10654
1998,4th Quintile,(1c) Basic Vocational Qualification,0.30460,824,2529,0.28666,0.32254
1998,4th Quintile,(2) Intermediate General/Vocational Qualification,0.20764,659,2529,0.19183,0.22345
1998,4th Quintile,(2c_gen) General Maturity Certificate,0.02803,81,2529,0.02159,0.03446
1998,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.06058,153,2529,0.05128,0.06988
1998,4th Quintile,(3a) Lower Tertiary Education,0.06742,217,2529,0.05764,0.07719
1998,4th Quintile,(3b) Higher Tertiary Education,0.05924,210,2529,0.05004,0.06844
1998,5th Quintile,(0) No qualification (yet),0.01494,40,2216,0.00989,0.01999
1998,5th Quintile,(1b) General Elementary School,0.04796,136,2216,0.03906,0.05686
1998,5th Quintile,(1c) Basic Vocational Qualification,0.22760,558,2216,0.21014,0.24506
1998,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23334,586,2216,0.21572,0.25095
1998,5th Quintile,(2c_gen) General Maturity Certificate,0.02722,86,2216,0.02045,0.03400
1998,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05334,131,2216,0.04398,0.06269
1998,5th Quintile,(3a) Lower Tertiary Education,0.10094,273,2216,0.08840,0.11349
1998,5th Quintile,(3b) Higher Tertiary Education,0.16407,406,2216,0.14865,0.17949
1999,1st Quintile,(0) No qualification (yet),0.01764,75,2480,0.01246,0.02282
1999,1st Quintile,(1a) Inadequately completed,0.03897,182,2480,0.03135,0.04658
1999,1st Quintile,(1b) General Elementary School,0.18944,599,2480,0.17401,0.20486
1999,1st Quintile,(1c) Basic Vocational Qualification,0.23134,695,2480,0.21474,0.24794
1999,1st Quintile,(2) Intermediate General/Vocational Qualification,0.14741,566,2480,0.13345,0.16136
1999,1st Quintile,(2c_gen) General Maturity Certificate,0.03935,128,2480,0.03170,0.04700
1999,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03204,98,2480,0.02510,0.03897
1999,1st Quintile,(3a) Lower Tertiary Education,0.01891,72,2480,0.01355,0.02427
1999,1st Quintile,(3b) Higher Tertiary Education,0.02358,65,2480,0.01761,0.02955
1999,2nd Quintile,(0) No qualification (yet),0.01754,80,2788,0.01267,0.02242
1999,2nd Quintile,(1a) Inadequately completed,0.02368,135,2788,0.01804,0.02933
1999,2nd Quintile,(1b) General Elementary School,0.15344,513,2788,0.14006,0.16682
1999,2nd Quintile,(1c) Basic Vocational Qualification,0.30596,974,2788,0.28886,0.32307
1999,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17068,673,2788,0.15671,0.18465
1999,2nd Quintile,(2c_gen) General Maturity Certificate,0.02217,82,2788,0.01670,0.02763
1999,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.02900,94,2788,0.02277,0.03523
1999,2nd Quintile,(3a) Lower Tertiary Education,0.03146,143,2788,0.02498,0.03794
1999,2nd Quintile,(3b) Higher Tertiary Education,0.02641,94,2788,0.02046,0.03236
1999,3rd Quintile,(0) No qualification (yet),0.01462,60,2753,0.01014,0.01911
1999,3rd Quintile,(1a) Inadequately completed,0.01394,81,2753,0.00956,0.01832
1999,3rd Quintile,(1b) General Elementary School,0.11384,373,2753,0.10197,0.12570
1999,3rd Quintile,(1c) Basic Vocational Qualification,0.30077,909,2753,0.28364,0.31791
1999,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.20443,771,2753,0.18936,0.21950
1999,3rd Quintile,(2c_gen) General Maturity Certificate,0.02417,86,2753,0.01843,0.02990
1999,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04210,124,2753,0.03460,0.04961
1999,3rd Quintile,(3a) Lower Tertiary Education,0.04976,210,2753,0.04163,0.05788
1999,3rd Quintile,(3b) Higher Tertiary Education,0.03708,139,2753,0.03002,0.04414
1999,4th Quintile,(0) No qualification (yet),0.01117,47,2715,0.00722,0.01513
1999,4th Quintile,(1a) Inadequately completed,0.01341,57,2715,0.00909,0.01774
1999,4th Quintile,(1b) General Elementary School,0.09517,287,2715,0.08413,0.10621
1999,4th Quintile,(1c) Basic Vocational Qualification,0.30397,877,2715,0.28666,0.32127
1999,4th Quintile,(2) Intermediate General/Vocational Qualification,0.20371,707,2715,0.18856,0.21886
1999,4th Quintile,(2c_gen) General Maturity Certificate,0.02353,86,2715,0.01783,0.02923
1999,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.06082,187,2715,0.05183,0.06981
1999,4th Quintile,(3a) Lower Tertiary Education,0.06375,232,2715,0.05456,0.07294
1999,4th Quintile,(3b) Higher Tertiary Education,0.06576,235,2715,0.05644,0.07509
1999,5th Quintile,(0) No qualification (yet),0.01774,54,2536,0.01260,0.02288
1999,5th Quintile,(1b) General Elementary School,0.05607,168,2536,0.04711,0.06502
1999,5th Quintile,(1c) Basic Vocational Qualification,0.23369,630,2536,0.21722,0.25017
1999,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22672,664,2536,0.21042,0.24302
1999,5th Quintile,(2c_gen) General Maturity Certificate,0.02729,89,2536,0.02095,0.03363
1999,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05641,162,2536,0.04743,0.06539
1999,5th Quintile,(3a) Lower Tertiary Education,0.09505,292,2536,0.08363,0.10647
1999,5th Quintile,(3b) Higher Tertiary Education,0.16313,477,2536,0.14875,0.17751
2000,1st Quintile,(0) No qualification (yet),0.01693,73,2582,0.01195,0.02190
2000,1st Quintile,(1a) Inadequately completed,0.02944,110,2582,0.02292,0.03596
2000,1st Quintile,(1b) General Elementary School,0.18383,615,2582,0.16888,0.19877
2000,1st Quintile,(1c) Basic Vocational Qualification,0.26944,809,2582,0.25232,0.28655
2000,1st Quintile,(2) Intermediate General/Vocational Qualification,0.15684,582,2582,0.14281,0.17087
2000,1st Quintile,(2c_gen) General Maturity Certificate,0.03621,127,2582,0.02900,0.04342
2000,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04050,135,2582,0.03290,0.04811
2000,1st Quintile,(3a) Lower Tertiary Education,0.01889,66,2582,0.01364,0.02414
2000,1st Quintile,(3b) Higher Tertiary Education,0.02303,65,2582,0.01724,0.02882
2000,2nd Quintile,(0) No qualification (yet),0.01602,72,2761,0.01133,0.02070
2000,2nd Quintile,(1a) Inadequately completed,0.01531,61,2761,0.01073,0.01989
2000,2nd Quintile,(1b) General Elementary School,0.12225,401,2761,0.11003,0.13447
2000,2nd Quintile,(1c) Basic Vocational Qualification,0.30624,969,2761,0.28905,0.32344
2000,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.19368,768,2761,0.17894,0.20843
2000,2nd Quintile,(2c_gen) General Maturity Certificate,0.02270,96,2761,0.01715,0.02826
2000,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04118,139,2761,0.03377,0.04860
2000,2nd Quintile,(3a) Lower Tertiary Education,0.04038,159,2761,0.03304,0.04773
2000,2nd Quintile,(3b) Higher Tertiary Education,0.02718,96,2761,0.02111,0.03324
2000,3rd Quintile,(0) No qualification (yet),0.01820,67,2710,0.01317,0.02324
2000,3rd Quintile,(1a) Inadequately completed,0.00671,31,2710,0.00364,0.00978
2000,3rd Quintile,(1b) General Elementary School,0.08403,267,2710,0.07358,0.09448
2000,3rd Quintile,(1c) Basic Vocational Qualification,0.27942,901,2710,0.26252,0.29632
2000,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24190,843,2710,0.22577,0.25802
2000,3rd Quintile,(2c_gen) General Maturity Certificate,0.02105,67,2710,0.01565,0.02646
2000,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06511,186,2710,0.05582,0.07440
2000,3rd Quintile,(3a) Lower Tertiary Education,0.05450,195,2710,0.04595,0.06305
2000,3rd Quintile,(3b) Higher Tertiary Education,0.04614,153,2710,0.03824,0.05404
2000,4th Quintile,(0) No qualification (yet),0.01313,51,2677,0.00881,0.01744
2000,4th Quintile,(1b) General Elementary School,0.06685,213,2677,0.05738,0.07631
2000,4th Quintile,(1c) Basic Vocational Qualification,0.28442,815,2677,0.26733,0.30152
2000,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22848,784,2677,0.21257,0.24438
2000,4th Quintile,(2c_gen) General Maturity Certificate,0.02294,89,2677,0.01727,0.02861
2000,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07285,217,2677,0.06300,0.08269
2000,4th Quintile,(3a) Lower Tertiary Education,0.07999,257,2677,0.06971,0.09027
2000,4th Quintile,(3b) Higher Tertiary Education,0.08151,251,2677,0.07115,0.09188
2000,5th Quintile,(0) No qualification (yet),0.01606,46,2524,0.01116,0.02097
2000,5th Quintile,(1b) General Elementary School,0.03856,110,2524,0.03105,0.04607
2000,5th Quintile,(1c) Basic Vocational Qualification,0.18386,523,2524,0.16874,0.19897
2000,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24271,707,2524,0.22598,0.25944
2000,5th Quintile,(2c_gen) General Maturity Certificate,0.03116,94,2524,0.02438,0.03793
2000,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08268,210,2524,0.07194,0.09343
2000,5th Quintile,(3a) Lower Tertiary Education,0.10591,311,2524,0.09391,0.11792
2000,5th Quintile,(3b) Higher Tertiary Education,0.18663,523,2524,0.17143,0.20183
2001,1st Quintile,(0) No qualification (yet),0.01845,118,3814,0.01418,0.02272
2001,1st Quintile,(1a) Inadequately completed,0.02533,138,3814,0.02035,0.03032
2001,1st Quintile,(1b) General Elementary School,0.17613,851,3814,0.16404,0.18822
2001,1st Quintile,(1c) Basic Vocational Qualification,0.26413,1261,3814,0.25014,0.27813
2001,1st Quintile,(2) Intermediate General/Vocational Qualification,0.14223,809,3814,0.13114,0.15332
2001,1st Quintile,(2c_gen) General Maturity Certificate,0.04219,219,3814,0.03581,0.04857
2001,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04148,187,3814,0.03515,0.04781
2001,1st Quintile,(3a) Lower Tertiary Education,0.02085,104,3814,0.01632,0.02539
2001,1st Quintile,(3b) Higher Tertiary Education,0.03083,127,3814,0.02535,0.03632
2001,2nd Quintile,(0) No qualification (yet),0.01744,122,4358,0.01356,0.02133
2001,2nd Quintile,(1a) Inadequately completed,0.01520,95,4358,0.01156,0.01883
2001,2nd Quintile,(1b) General Elementary School,0.12683,649,4358,0.11695,0.13671
2001,2nd Quintile,(1c) Basic Vocational Qualification,0.31070,1605,4358,0.29696,0.32444
2001,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.18508,1139,4358,0.17355,0.19661
2001,2nd Quintile,(2c_gen) General Maturity Certificate,0.02083,121,4358,0.01659,0.02508
2001,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04550,253,4358,0.03931,0.05168
2001,2nd Quintile,(3a) Lower Tertiary Education,0.03426,209,4358,0.02886,0.03967
2001,2nd Quintile,(3b) Higher Tertiary Education,0.03318,165,4358,0.02786,0.03849
2001,3rd Quintile,(0) No qualification (yet),0.01514,98,4511,0.01158,0.01870
2001,3rd Quintile,(1a) Inadequately completed,0.00835,45,4511,0.00570,0.01101
2001,3rd Quintile,(1b) General Elementary School,0.08736,453,4511,0.07912,0.09560
2001,3rd Quintile,(1c) Basic Vocational Qualification,0.30989,1595,4511,0.29640,0.32339
2001,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23472,1377,4511,0.22235,0.24709
2001,3rd Quintile,(2c_gen) General Maturity Certificate,0.02274,135,4511,0.01839,0.02709
2001,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05322,273,4511,0.04667,0.05977
2001,3rd Quintile,(3a) Lower Tertiary Education,0.04751,290,4511,0.04130,0.05372
2001,3rd Quintile,(3b) Higher Tertiary Education,0.04278,245,4511,0.03687,0.04868
2001,4th Quintile,(0) No qualification (yet),0.01610,105,4588,0.01245,0.01974
2001,4th Quintile,(1a) Inadequately completed,0.00547,31,4588,0.00333,0.00760
2001,4th Quintile,(1b) General Elementary School,0.07041,355,4588,0.06300,0.07781
2001,4th Quintile,(1c) Basic Vocational Qualification,0.29298,1452,4588,0.27981,0.30615
2001,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22884,1283,4588,0.21669,0.24100
2001,4th Quintile,(2c_gen) General Maturity Certificate,0.02550,156,4588,0.02094,0.03007
2001,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.06690,343,4588,0.05967,0.07413
2001,4th Quintile,(3a) Lower Tertiary Education,0.07174,407,4588,0.06427,0.07921
2001,4th Quintile,(3b) Higher Tertiary Education,0.07973,456,4588,0.07190,0.08757
2001,5th Quintile,(0) No qualification (yet),0.01384,97,4501,0.01042,0.01725
2001,5th Quintile,(1b) General Elementary School,0.03049,161,4501,0.02546,0.03551
2001,5th Quintile,(1c) Basic Vocational Qualification,0.20921,1004,4501,0.19732,0.22109
2001,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22711,1161,4501,0.21487,0.23935
2001,5th Quintile,(2c_gen) General Maturity Certificate,0.02366,135,4501,0.01922,0.02810
2001,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08379,396,4501,0.07569,0.09189
2001,5th Quintile,(3a) Lower Tertiary Education,0.11169,583,4501,0.10249,0.12089
2001,5th Quintile,(3b) Higher Tertiary Education,0.19022,964,4501,0.17875,0.20169
2002,1st Quintile,(0) No qualification (yet),0.02048,103,3391,0.01571,0.02524
2002,1st Quintile,(1a) Inadequately completed,0.02600,123,3391,0.02065,0.03136
2002,1st Quintile,(1b) General Elementary School,0.17197,746,3391,0.15927,0.18467
2002,1st Quintile,(1c) Basic Vocational Qualification,0.26071,1103,3391,0.24594,0.27549
2002,1st Quintile,(2) Intermediate General/Vocational Qualification,0.15013,754,3391,0.13811,0.16216
2002,1st Quintile,(2c_gen) General Maturity Certificate,0.03858,175,3391,0.03210,0.04506
2002,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04693,185,3391,0.03981,0.05405
2002,1st Quintile,(3a) Lower Tertiary Education,0.01719,81,3391,0.01282,0.02157
2002,1st Quintile,(3b) Higher Tertiary Education,0.03225,121,3391,0.02631,0.03820
2002,2nd Quintile,(0) No qualification (yet),0.02076,109,3904,0.01629,0.02523
2002,2nd Quintile,(1a) Inadequately completed,0.01484,84,3904,0.01104,0.01863
2002,2nd Quintile,(1b) General Elementary School,0.14317,622,3904,0.13219,0.15416
2002,2nd Quintile,(1c) Basic Vocational Qualification,0.31988,1489,3904,0.30525,0.33451
2002,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17548,966,3904,0.16354,0.18741
2002,2nd Quintile,(2c_gen) General Maturity Certificate,0.02173,121,3904,0.01715,0.02630
2002,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04710,223,3904,0.04045,0.05375
2002,2nd Quintile,(3a) Lower Tertiary Education,0.03152,169,3904,0.02604,0.03700
2002,2nd Quintile,(3b) Higher Tertiary Education,0.02580,121,3904,0.02083,0.03078
2002,3rd Quintile,(0) No qualification (yet),0.01942,128,4029,0.01516,0.02368
2002,3rd Quintile,(1a) Inadequately completed,0.00959,40,4029,0.00658,0.01260
2002,3rd Quintile,(1b) General Elementary School,0.07749,378,4029,0.06924,0.08575
2002,3rd Quintile,(1c) Basic Vocational Qualification,0.31632,1427,4029,0.30196,0.33068
2002,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.22858,1191,4029,0.21562,0.24155
2002,3rd Quintile,(2c_gen) General Maturity Certificate,0.02254,134,4029,0.01796,0.02712
2002,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04682,237,4029,0.04029,0.05334
2002,3rd Quintile,(3a) Lower Tertiary Education,0.05045,286,4029,0.04369,0.05721
2002,3rd Quintile,(3b) Higher Tertiary Education,0.03599,208,4029,0.03023,0.04174
2002,4th Quintile,(0) No qualification (yet),0.01065,90,4293,0.00758,0.01372
2002,4th Quintile,(1b) General Elementary School,0.06736,328,4293,0.05986,0.07485
2002,4th Quintile,(1c) Basic Vocational Qualification,0.28677,1327,4293,0.27324,0.30030
2002,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24789,1307,4293,0.23497,0.26080
2002,4th Quintile,(2c_gen) General Maturity Certificate,0.02294,140,4293,0.01846,0.02742
2002,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.06703,323,4293,0.05955,0.07451
2002,4th Quintile,(3a) Lower Tertiary Education,0.06613,363,4293,0.05869,0.07356
2002,4th Quintile,(3b) Higher Tertiary Education,0.07333,415,4293,0.06553,0.08113
2002,5th Quintile,(0) No qualification (yet),0.01140,111,4932,0.00844,0.01436
2002,5th Quintile,(1b) General Elementary School,0.03679,174,4932,0.03154,0.04205
2002,5th Quintile,(1c) Basic Vocational Qualification,0.23181,1088,4932,0.22004,0.24359
2002,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24577,1333,4932,0.23375,0.25779
2002,5th Quintile,(2c_gen) General Maturity Certificate,0.02278,154,4932,0.01862,0.02695
2002,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08492,435,4932,0.07713,0.09270
2002,5th Quintile,(3a) Lower Tertiary Education,0.11247,626,4932,0.10365,0.12128
2002,5th Quintile,(3b) Higher Tertiary Education,0.16334,1011,4932,0.15302,0.17366
2003,1st Quintile,(0) No qualification (yet),0.02124,98,3317,0.01634,0.02615
2003,1st Quintile,(1a) Inadequately completed,0.02884,123,3317,0.02315,0.03454
2003,1st Quintile,(1b) General Elementary School,0.17716,718,3317,0.16417,0.19016
2003,1st Quintile,(1c) Basic Vocational Qualification,0.25670,1071,3317,0.24183,0.27157
2003,1st Quintile,(2) Intermediate General/Vocational Qualification,0.14874,717,3317,0.13663,0.16085
2003,1st Quintile,(2c_gen) General Maturity Certificate,0.03901,193,3317,0.03242,0.04560
2003,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04557,178,3317,0.03847,0.05267
2003,1st Quintile,(3a) Lower Tertiary Education,0.02173,99,3317,0.01676,0.02669
2003,1st Quintile,(3b) Higher Tertiary Education,0.03279,120,3317,0.02673,0.03885
2003,2nd Quintile,(0) No qualification (yet),0.01596,106,3816,0.01199,0.01994
2003,2nd Quintile,(1a) Inadequately completed,0.01613,79,3816,0.01213,0.02013
2003,2nd Quintile,(1b) General Elementary School,0.12637,577,3816,0.11583,0.13691
2003,2nd Quintile,(1c) Basic Vocational Qualification,0.32005,1436,3816,0.30524,0.33485
2003,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.19332,1022,3816,0.18078,0.20585
2003,2nd Quintile,(2c_gen) General Maturity Certificate,0.02143,121,3816,0.01683,0.02602
2003,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04276,203,3816,0.03634,0.04918
2003,2nd Quintile,(3a) Lower Tertiary Education,0.02823,159,3816,0.02297,0.03348
2003,2nd Quintile,(3b) Higher Tertiary Education,0.02235,113,3816,0.01766,0.02704
2003,3rd Quintile,(0) No qualification (yet),0.01502,107,4078,0.01129,0.01875
2003,3rd Quintile,(1a) Inadequately completed,0.00851,40,4078,0.00569,0.01132
2003,3rd Quintile,(1b) General Elementary School,0.08348,383,4078,0.07499,0.09197
2003,3rd Quintile,(1c) Basic Vocational Qualification,0.30509,1426,4078,0.29096,0.31923
2003,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23154,1213,4078,0.21859,0.24448
2003,3rd Quintile,(2c_gen) General Maturity Certificate,0.02213,128,4078,0.01761,0.02664
2003,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05364,262,4078,0.04673,0.06056
2003,3rd Quintile,(3a) Lower Tertiary Education,0.04558,271,4078,0.03918,0.05198
2003,3rd Quintile,(3b) Higher Tertiary Education,0.04499,248,4078,0.03863,0.05135
2003,4th Quintile,(0) No qualification (yet),0.01756,133,4351,0.01366,0.02146
2003,4th Quintile,(1b) General Elementary School,0.06397,303,4351,0.05670,0.07124
2003,4th Quintile,(1c) Basic Vocational Qualification,0.27252,1278,4351,0.25929,0.28575
2003,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24008,1296,4351,0.22739,0.25277
2003,4th Quintile,(2c_gen) General Maturity Certificate,0.02142,133,4351,0.01712,0.02573
2003,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08148,375,4351,0.07335,0.08961
2003,4th Quintile,(3a) Lower Tertiary Education,0.07583,404,4351,0.06797,0.08370
2003,4th Quintile,(3b) Higher Tertiary Education,0.07370,429,4351,0.06593,0.08146
2003,5th Quintile,(0) No qualification (yet),0.01564,174,6289,0.01257,0.01871
2003,5th Quintile,(1b) General Elementary School,0.03119,167,6289,0.02690,0.03549
2003,5th Quintile,(1c) Basic Vocational Qualification,0.19914,1096,6289,0.18927,0.20901
2003,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22645,1529,6289,0.21611,0.23680
2003,5th Quintile,(2c_gen) General Maturity Certificate,0.03058,265,6289,0.02633,0.03484
2003,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.07756,547,6289,0.07094,0.08417
2003,5th Quintile,(3a) Lower Tertiary Education,0.11025,790,6289,0.10251,0.11799
2003,5th Quintile,(3b) Higher Tertiary Education,0.19990,1721,6289,0.19001,0.20978
2004,1st Quintile,(0) No qualification (yet),0.02247,112,3201,0.01734,0.02761
2004,1st Quintile,(1a) Inadequately completed,0.03180,125,3201,0.02572,0.03788
2004,1st Quintile,(1b) General Elementary School,0.17129,660,3201,0.15824,0.18435
2004,1st Quintile,(1c) Basic Vocational Qualification,0.25615,995,3201,0.24103,0.27128
2004,1st Quintile,(2) Intermediate General/Vocational Qualification,0.15190,721,3201,0.13947,0.16434
2004,1st Quintile,(2c_gen) General Maturity Certificate,0.04270,210,3201,0.03569,0.04970
2004,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04363,171,3201,0.03655,0.05070
2004,1st Quintile,(3a) Lower Tertiary Education,0.02373,100,3201,0.01846,0.02901
2004,1st Quintile,(3b) Higher Tertiary Education,0.02783,107,3201,0.02213,0.03353
2004,2nd Quintile,(0) No qualification (yet),0.02088,117,3752,0.01631,0.02546
2004,2nd Quintile,(1a) Inadequately completed,0.01199,63,3752,0.00851,0.01547
2004,2nd Quintile,(1b) General Elementary School,0.12802,564,3752,0.11733,0.13872
2004,2nd Quintile,(1c) Basic Vocational Qualification,0.31876,1419,3752,0.30385,0.33367
2004,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.18433,966,3752,0.17192,0.19674
2004,2nd Quintile,(2c_gen) General Maturity Certificate,0.01906,112,3752,0.01469,0.02344
2004,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04527,203,3752,0.03862,0.05192
2004,2nd Quintile,(3a) Lower Tertiary Education,0.02961,159,3752,0.02419,0.03504
2004,2nd Quintile,(3b) Higher Tertiary Education,0.03208,149,3752,0.02644,0.03772
2004,3rd Quintile,(0) No qualification (yet),0.02042,121,3880,0.01597,0.02487
2004,3rd Quintile,(1a) Inadequately completed,0.01028,45,3880,0.00711,0.01346
2004,3rd Quintile,(1b) General Elementary School,0.09104,373,3880,0.08199,0.10009
2004,3rd Quintile,(1c) Basic Vocational Qualification,0.30140,1344,3880,0.28696,0.31584
2004,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.22592,1146,3880,0.21276,0.23908
2004,3rd Quintile,(2c_gen) General Maturity Certificate,0.02216,123,3880,0.01753,0.02679
2004,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06126,265,3880,0.05372,0.06881
2004,3rd Quintile,(3a) Lower Tertiary Education,0.04511,254,3880,0.03858,0.05164
2004,3rd Quintile,(3b) Higher Tertiary Education,0.03815,209,3880,0.03212,0.04418
2004,4th Quintile,(0) No qualification (yet),0.01509,117,4279,0.01144,0.01875
2004,4th Quintile,(1b) General Elementary School,0.06128,268,4279,0.05409,0.06847
2004,4th Quintile,(1c) Basic Vocational Qualification,0.28061,1240,4279,0.26715,0.29408
2004,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24814,1312,4279,0.23519,0.26108
2004,4th Quintile,(2c_gen) General Maturity Certificate,0.01911,141,4279,0.01501,0.02321
2004,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07501,365,4279,0.06711,0.08290
2004,4th Quintile,(3a) Lower Tertiary Education,0.06784,397,4279,0.06031,0.07538
2004,4th Quintile,(3b) Higher Tertiary Education,0.07308,439,4279,0.06528,0.08088
2004,5th Quintile,(0) No qualification (yet),0.01502,174,6138,0.01198,0.01806
2004,5th Quintile,(1b) General Elementary School,0.02866,142,6138,0.02449,0.03284
2004,5th Quintile,(1c) Basic Vocational Qualification,0.19171,1063,6138,0.18186,0.20156
2004,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22754,1474,6138,0.21705,0.23803
2004,5th Quintile,(2c_gen) General Maturity Certificate,0.02953,245,6138,0.02529,0.03376
2004,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08172,559,6138,0.07487,0.08857
2004,5th Quintile,(3a) Lower Tertiary Education,0.11760,798,6138,0.10954,0.12566
2004,5th Quintile,(3b) Higher Tertiary Education,0.20170,1683,6138,0.19166,0.21173
2005,1st Quintile,(0) No qualification (yet),0.02760,127,3053,0.02178,0.03341
2005,1st Quintile,(1a) Inadequately completed,0.03303,119,3053,0.02669,0.03937
2005,1st Quintile,(1b) General Elementary School,0.16569,603,3053,0.15250,0.17888
2005,1st Quintile,(1c) Basic Vocational Qualification,0.24465,922,3053,0.22940,0.25990
2005,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16372,727,3053,0.15059,0.17685
2005,1st Quintile,(2c_gen) General Maturity Certificate,0.03974,192,3053,0.03281,0.04667
2005,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04052,151,3053,0.03353,0.04752
2005,1st Quintile,(3a) Lower Tertiary Education,0.02395,102,3053,0.01852,0.02937
2005,1st Quintile,(3b) Higher Tertiary Education,0.03020,110,3053,0.02413,0.03627
2005,2nd Quintile,(0) No qualification (yet),0.02764,138,3605,0.02229,0.03300
2005,2nd Quintile,(1a) Inadequately completed,0.01349,58,3605,0.00972,0.01725
2005,2nd Quintile,(1b) General Elementary School,0.12722,518,3605,0.11634,0.13810
2005,2nd Quintile,(1c) Basic Vocational Qualification,0.31392,1370,3605,0.29877,0.32907
2005,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.17679,876,3605,0.16433,0.18924
2005,2nd Quintile,(2c_gen) General Maturity Certificate,0.02486,118,3605,0.01978,0.02995
2005,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05319,218,3605,0.04586,0.06051
2005,2nd Quintile,(3a) Lower Tertiary Education,0.03020,166,3605,0.02461,0.03579
2005,2nd Quintile,(3b) Higher Tertiary Education,0.03558,143,3605,0.02953,0.04162
2005,3rd Quintile,(0) No qualification (yet),0.01564,86,3676,0.01163,0.01966
2005,3rd Quintile,(1a) Inadequately completed,0.00919,34,3676,0.00610,0.01227
2005,3rd Quintile,(1b) General Elementary School,0.08100,335,3676,0.07218,0.08982
2005,3rd Quintile,(1c) Basic Vocational Qualification,0.29658,1250,3676,0.28181,0.31135
2005,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23976,1112,3676,0.22596,0.25356
