year,bula_h,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,"Rhineland-Palatinate, Saarland",At least once per month,0.23560,483,1637,0.21504,0.25617
2019,"Rhineland-Palatinate, Saarland",Seldom,0.42800,815,1637,0.40402,0.45197
2019,"Rhineland-Palatinate, Saarland",Never,0.14495,251,1637,0.12789,0.16201
2019,Baden-Wuerttemberg,At least once per week,0.03497,251,3131,0.02854,0.04141
2019,Baden-Wuerttemberg,At least once per month,0.28314,1165,3131,0.26735,0.29892
2019,Baden-Wuerttemberg,Seldom,0.41395,1448,3131,0.39669,0.43120
2019,Baden-Wuerttemberg,Never,0.08750,267,3131,0.07760,0.09740
2019,Bavaria,At least once per week,0.05371,304,4273,0.04695,0.06047
2019,Bavaria,At least once per month,0.29207,1595,4273,0.27843,0.30570
2019,Bavaria,Seldom,0.39253,1981,4273,0.37789,0.40717
2019,Bavaria,Never,0.09140,393,4273,0.08275,0.10004
2019,Berlin,At least once per week,0.05712,97,1128,0.04357,0.07067
2019,Berlin,At least once per month,0.27912,386,1128,0.25293,0.30531
2019,Berlin,Seldom,0.42792,536,1128,0.39903,0.45681
2019,Berlin,Never,0.08775,109,1128,0.07123,0.10427
2019,Brandenburg,At least once per week,0.01715,39,1197,0.00979,0.02451
2019,Brandenburg,At least once per month,0.23215,363,1197,0.20822,0.25607
2019,Brandenburg,Seldom,0.46952,645,1197,0.44123,0.49780
2019,Brandenburg,Never,0.09680,150,1197,0.08004,0.11356
2019,Mecklenburg-Western Pomerania,At least once per week,0.04327,39,644,0.02755,0.05900
2019,Mecklenburg-Western Pomerania,At least once per month,0.23875,215,644,0.20580,0.27170
2019,Mecklenburg-Western Pomerania,Seldom,0.44804,307,644,0.40960,0.48647
2019,Mecklenburg-Western Pomerania,Never,0.10118,83,644,0.07787,0.12448
2019,Saxony,At least once per week,0.04356,93,1729,0.03393,0.05318
2019,Saxony,At least once per month,0.28056,637,1729,0.25937,0.30174
2019,Saxony,Seldom,0.43144,840,1729,0.40809,0.45480
2019,Saxony,Never,0.09902,159,1729,0.08493,0.11310
2019,Saxony-Anhalt,At least once per week,0.04020,59,973,0.02785,0.05255
2019,Saxony-Anhalt,At least once per month,0.23002,302,973,0.20356,0.25648
2019,Saxony-Anhalt,Seldom,0.44339,486,973,0.41215,0.47462
2019,Saxony-Anhalt,Never,0.13083,126,973,0.10963,0.15203
2019,Thuringa,At least once per week,0.03954,70,991,0.02740,0.05168
2019,Thuringa,At least once per month,0.23972,319,991,0.21313,0.26632
2019,Thuringa,Seldom,0.44114,496,991,0.41021,0.47207
2019,Thuringa,Never,0.13154,106,991,0.11049,0.15259
