year,bula_h,regtyp,hlc0083_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Schleswig-Holstein,Urban regions,No,0.97619,297,297,0.95882,0.99356
2019,Schleswig-Holstein,Rural regions,No,0.98333,381,381,0.97046,0.99620
2019,Hamburg,Urban regions,No,0.96063,367,367,0.94070,0.98055
2019,Lower Saxony,Urban regions,No,0.95680,745,745,0.94220,0.97141
2019,Lower Saxony,Rural regions,Yes,0.02559,42,953,0.01556,0.03562
2019,Lower Saxony,Rural regions,No,0.95626,911,953,0.94327,0.96925
2019,Bremen,Urban regions,Yes,0.01062,33,168,-0.00493,0.02616
2019,Bremen,Urban regions,No,0.98938,135,168,0.97384,1.00493
2019,North Rhine-Westphalia,Urban regions,Yes,0.01490,107,3686,0.01099,0.01882
2019,North Rhine-Westphalia,Urban regions,No,0.97275,3579,3686,0.96749,0.97801
2019,North Rhine-Westphalia,Rural regions,No,0.96664,75,75,0.92572,1.00755
2019,Hesse,Urban regions,No,0.96770,964,964,0.95653,0.97886
2019,Hesse,Rural regions,No,0.98449,252,252,0.96921,0.99978
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.99087,795,795,0.98426,0.99749
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.95034,225,225,0.92189,0.97879
2019,Baden-Wuerttemberg,Urban regions,Yes,0.01439,44,1701,0.00873,0.02005
2019,Baden-Wuerttemberg,Urban regions,No,0.97611,1657,1701,0.96886,0.98337
2019,Baden-Wuerttemberg,Rural regions,No,0.97112,182,182,0.94672,0.99552
2019,Bavaria,Urban regions,No,0.97622,1243,1243,0.96775,0.98470
2019,Bavaria,Rural regions,No,0.98536,1413,1413,0.97910,0.99163
2019,Berlin,Urban regions,No,0.95594,739,739,0.94113,0.97074
2019,Brandenburg,Urban regions,No,0.98289,66,66,0.95137,1.01442
2019,Brandenburg,Rural regions,No,0.94341,689,689,0.92615,0.96068
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.93963,338,338,0.91420,0.96506
2019,Saxony,Urban regions,No,0.96276,591,591,0.94748,0.97804
2019,Saxony,Rural regions,No,0.97063,464,464,0.95525,0.98601
2019,Saxony-Anhalt,Urban regions,No,0.89119,145,145,0.84033,0.94205
2019,Saxony-Anhalt,Rural regions,No,0.95000,433,433,0.92945,0.97055
2019,Thuringa,Urban regions,No,0.99487,215,215,0.98529,1.00444
2019,Thuringa,Rural regions,No,0.96295,400,400,0.94441,0.98148
2020,Schleswig-Holstein,Urban regions,No,0.95325,268,268,0.92793,0.97857
2020,Schleswig-Holstein,Rural regions,No,0.98616,381,381,0.97441,0.99791
2020,Hamburg,Urban regions,No,0.96967,428,428,0.95340,0.98594
2020,Lower Saxony,Urban regions,No,0.96973,802,802,0.95786,0.98159
2020,Lower Saxony,Rural regions,Yes,0.01740,34,973,0.00918,0.02562
2020,Lower Saxony,Rural regions,No,0.95561,939,973,0.94267,0.96856
2020,Bremen,Urban regions,No,0.98424,207,207,0.96723,1.00125
2020,North Rhine-Westphalia,Urban regions,Yes,0.01275,179,4238,0.00938,0.01613
2020,North Rhine-Westphalia,Urban regions,No,0.96402,4059,4238,0.95841,0.96963
2020,Hesse,Urban regions,No,0.95624,1092,1092,0.94410,0.96838
2020,Hesse,Rural regions,No,0.97130,215,215,0.94892,0.99367
2020,"Rhineland-Palatinate, Saarland",Urban regions,No,0.98429,786,786,0.97559,0.99299
2020,"Rhineland-Palatinate, Saarland",Rural regions,No,0.95023,234,234,0.92231,0.97815
2020,Baden-Wuerttemberg,Urban regions,No,0.96102,1697,1697,0.95181,0.97023
2020,Baden-Wuerttemberg,Rural regions,No,0.97884,213,213,0.95947,0.99821
2020,Bavaria,Urban regions,No,0.95474,1377,1377,0.94376,0.96572
2020,Bavaria,Rural regions,No,0.96956,1419,1419,0.96062,0.97850
2020,Berlin,Urban regions,No,0.93707,991,991,0.92194,0.95219
2020,Brandenburg,Urban regions,No,0.95715,61,61,0.90590,1.00839
2020,Brandenburg,Rural regions,No,0.95676,663,663,0.94127,0.97225
2020,Mecklenburg-Western Pomerania,Urban regions,No,0.95183,69,69,0.90094,1.00273
2020,Mecklenburg-Western Pomerania,Rural regions,No,0.94386,287,287,0.91718,0.97054
2020,Saxony,Urban regions,No,0.95051,606,606,0.93323,0.96779
2020,Saxony,Rural regions,No,0.98049,449,449,0.96769,0.99330
2020,Saxony-Anhalt,Urban regions,No,0.90179,166,166,0.85638,0.94720
2020,Saxony-Anhalt,Rural regions,No,0.94307,425,425,0.92102,0.96513
2020,Thuringa,Urban regions,No,0.97042,216,216,0.94778,0.99307
2020,Thuringa,Rural regions,No,0.94671,387,387,0.92431,0.96912
2021,Schleswig-Holstein,Urban regions,No,0.98711,202,202,0.97151,1.00270
2021,Schleswig-Holstein,Rural regions,No,0.98522,292,292,0.97135,0.99908
2021,Hamburg,Urban regions,No,0.96627,293,293,0.94557,0.98698
2021,Lower Saxony,Urban regions,No,0.98094,517,517,0.96915,0.99274
2021,Lower Saxony,Rural regions,No,0.96989,648,648,0.95672,0.98306
2021,Bremen,Urban regions,No,0.98813,101,101,0.96690,1.00936
2021,North Rhine-Westphalia,Urban regions,Yes,0.01544,94,2612,0.01071,0.02017
2021,North Rhine-Westphalia,Urban regions,No,0.97406,2518,2612,0.96796,0.98016
2021,North Rhine-Westphalia,Rural regions,No,0.99335,53,53,0.97127,1.01544
2021,Hesse,Urban regions,Yes,0.02485,33,701,0.01332,0.03638
2021,Hesse,Urban regions,No,0.97345,668,701,0.96155,0.98536
2021,Hesse,Rural regions,No,0.99263,148,148,0.97881,1.00646
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.97357,480,480,0.95921,0.98794
2021,"Rhineland-Palatinate, Saarland",Rural regions,No,0.94515,130,130,0.90586,0.98444
2021,Baden-Wuerttemberg,Urban regions,Yes,0.01572,52,1211,0.00871,0.02273
2021,Baden-Wuerttemberg,Urban regions,No,0.96952,1159,1211,0.95983,0.97920
2021,Baden-Wuerttemberg,Rural regions,No,0.96476,127,127,0.93256,0.99695
2021,Bavaria,Urban regions,No,0.97591,906,906,0.96592,0.98590
2021,Bavaria,Rural regions,No,0.98918,912,912,0.98247,0.99590
2021,Berlin,Urban regions,No,0.98299,640,640,0.97296,0.99301
2021,Brandenburg,Urban regions,No,0.95332,43,43,0.88953,1.01712
2021,Brandenburg,Rural regions,No,0.97905,418,418,0.96531,0.99280
2021,Mecklenburg-Western Pomerania,Urban regions,No,0.91922,53,53,0.84516,0.99329
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.94211,209,209,0.91038,0.97385
2021,Saxony,Urban regions,No,0.96490,415,415,0.94717,0.98263
2021,Saxony,Rural regions,No,0.93491,329,329,0.90821,0.96161
2021,Saxony-Anhalt,Urban regions,No,0.97263,96,96,0.93982,1.00544
2021,Saxony-Anhalt,Rural regions,No,0.98936,297,297,0.97767,1.00105
2021,Thuringa,Urban regions,No,0.97154,153,153,0.94510,0.99798
2021,Thuringa,Rural regions,No,0.98139,248,248,0.96454,0.99825
2022,Schleswig-Holstein,Urban regions,No,0.97941,284,284,0.96286,0.99596
2022,Schleswig-Holstein,Rural regions,No,0.94223,397,397,0.91925,0.96521
2022,Hamburg,Urban regions,No,0.97009,457,457,0.95446,0.98573
2022,Lower Saxony,Urban regions,No,0.95453,769,769,0.93979,0.96926
2022,Lower Saxony,Rural regions,No,0.96845,932,932,0.95722,0.97968
2022,Bremen,Urban regions,No,0.98083,151,151,0.95889,1.00277
2022,North Rhine-Westphalia,Urban regions,Yes,0.01926,133,4183,0.01509,0.02342
2022,North Rhine-Westphalia,Urban regions,No,0.96321,4050,4183,0.95751,0.96892
2022,North Rhine-Westphalia,Rural regions,No,0.99531,92,92,0.98126,1.00935
2022,Hesse,Urban regions,No,0.96690,1047,1047,0.95606,0.97774
2022,Hesse,Rural regions,No,0.96839,241,241,0.94625,0.99052
2022,"Rhineland-Palatinate, Saarland",Urban regions,No,0.97027,742,742,0.95805,0.98250
2022,"Rhineland-Palatinate, Saarland",Rural regions,No,0.95658,193,193,0.92775,0.98541
2022,Baden-Wuerttemberg,Urban regions,Yes,0.01606,38,2041,0.01060,0.02151
2022,Baden-Wuerttemberg,Urban regions,No,0.96547,2003,2041,0.95755,0.97340
2022,Baden-Wuerttemberg,Rural regions,No,0.97308,305,305,0.95489,0.99127
2022,Bavaria,Urban regions,No,0.97157,1746,1746,0.96378,0.97937
2022,Bavaria,Rural regions,No,0.97944,1397,1397,0.97199,0.98688
2022,Berlin,Urban regions,No,0.94494,1180,1180,0.93192,0.95796
2022,Brandenburg,Urban regions,No,0.95320,64,64,0.90105,1.00536
2022,Brandenburg,Rural regions,No,0.95597,672,672,0.94044,0.97149
2022,Mecklenburg-Western Pomerania,Urban regions,No,0.95754,86,86,0.91468,1.00041
2022,Mecklenburg-Western Pomerania,Rural regions,No,0.93747,331,331,0.91135,0.96360
2022,Saxony,Urban regions,No,0.92475,645,645,0.90438,0.94512
2022,Saxony,Rural regions,No,0.92236,640,640,0.90161,0.94311
2022,Saxony-Anhalt,Urban regions,No,0.98436,161,161,0.96513,1.00358
2022,Saxony-Anhalt,Rural regions,No,0.97555,523,523,0.96230,0.98880
2022,Thuringa,Urban regions,No,0.97517,211,211,0.95412,0.99622
2022,Thuringa,Rural regions,No,0.97007,372,372,0.95273,0.98741
