year,age_gr,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2007,5,Ostdeutschland,,,,,,,,,,,,
2007,6,Westdeutschland,,,,,,,,,,,,
2007,6,Ostdeutschland,,,,,,,,,,,,
2007,7,Westdeutschland,,,,,,,,,,,,
2007,7,Ostdeutschland,,,,,,,,,,,,
2007,8,Westdeutschland,,,,,,,,,,,,
2007,8,Ostdeutschland,,,,,,,,,,,,
2007,9,Westdeutschland,,,,,,,,,,,,
2007,9,Ostdeutschland,,,,,,,,,,,,
2007,10,Westdeutschland,,,,,,,,,,,,
2007,10,Ostdeutschland,,,,,,,,,,,,
2007,11,Westdeutschland,,,,,,,,,,,,
2007,11,Ostdeutschland,,,,,,,,,,,,
2007,12,Westdeutschland,,,,,,,,,,,,
2007,12,Ostdeutschland,,,,,,,,,,,,
2007,13,Westdeutschland,,,,,,,,,,,,
2007,13,Ostdeutschland,,,,,,,,,,,,
2007,14,Westdeutschland,,,,,,,,,,,,
2007,14,Ostdeutschland,,,,,,,,,,,,
2007,15,Westdeutschland,,,,,,,,,,,,
2007,15,Ostdeutschland,,,,,,,,,,,,
2007,16,Westdeutschland,,,,,,,,,,,,
2007,16,Ostdeutschland,,,,,,,,,,,,
2007,17,Westdeutschland,,,,,,,,,,,,
2007,17,Ostdeutschland,,,,,,,,,,,,
2008,0,Westdeutschland,,,,,,,,,,,,
2008,0,Ostdeutschland,,,,,,,,,,,,
2008,18-29 J.,Westdeutschland,7.193023618173452,7.160586821007842,7.225460415339063,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2328.0
2008,18-29 J.,Ostdeutschland,6.981153453775596,6.927414957545178,7.034891950006013,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,822.0
2008,30-45 J.,Westdeutschland,7.0000320080535605,6.973937168409597,7.026126847697524,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,4015.0
2008,30-45 J.,Ostdeutschland,6.713855565932695,6.66465685043323,6.76305428143216,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1148.0
2008,46-65 J.,Westdeutschland,6.792551859734027,6.766885053548705,6.818218665919348,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,5003.0
2008,46-65 J.,Ostdeutschland,6.296554627606163,6.253962559767379,6.339146695444947,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1679.0
2008,66 und älter,Westdeutschland,6.964420737168324,6.9322999320802525,6.996541542256396,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,3169.0
2008,66 und älter,Ostdeutschland,6.369355315636353,6.318374024592549,6.4203366066801575,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1111.0
2008,5,Westdeutschland,,,,,,,,,,,,
2008,5,Ostdeutschland,,,,,,,,,,,,
2008,6,Westdeutschland,,,,,,,,,,,,
2008,6,Ostdeutschland,,,,,,,,,,,,
2008,7,Westdeutschland,,,,,,,,,,,,
2008,7,Ostdeutschland,,,,,,,,,,,,
2008,8,Westdeutschland,,,,,,,,,,,,
2008,8,Ostdeutschland,,,,,,,,,,,,
2008,9,Westdeutschland,,,,,,,,,,,,
2008,9,Ostdeutschland,,,,,,,,,,,,
2008,10,Westdeutschland,,,,,,,,,,,,
2008,10,Ostdeutschland,,,,,,,,,,,,
2008,11,Westdeutschland,,,,,,,,,,,,
2008,11,Ostdeutschland,,,,,,,,,,,,
2008,12,Westdeutschland,,,,,,,,,,,,
2008,12,Ostdeutschland,,,,,,,,,,,,
2008,13,Westdeutschland,,,,,,,,,,,,
2008,13,Ostdeutschland,,,,,,,,,,,,
2008,14,Westdeutschland,,,,,,,,,,,,
2008,14,Ostdeutschland,,,,,,,,,,,,
2008,15,Westdeutschland,,,,,,,,,,,,
2008,15,Ostdeutschland,,,,,,,,,,,,
2008,16,Westdeutschland,,,,,,,,,,,,
2008,16,Ostdeutschland,,,,,,,,,,,,
2008,17,Westdeutschland,,,,,,,,,,,,
2008,17,Ostdeutschland,,,,,,,,,,,,
2009,-1,Westdeutschland,,,,,,,,,,,,
2009,0,Westdeutschland,,,,,,,,,,,,
2009,0,Ostdeutschland,,,,,,,,,,,,
2009,18-29 J.,Westdeutschland,7.140835737421897,7.107998891587061,7.1736725832567325,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2122.0
2009,18-29 J.,Ostdeutschland,6.847803247536103,6.786124155273501,6.909482339798704,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,723.0
2009,30-45 J.,Westdeutschland,6.9149241924251665,6.88551755195888,6.9443308328914535,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,3596.0
2009,30-45 J.,Ostdeutschland,6.5990308169160645,6.548260975355126,6.649800658477003,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1064.0
2009,46-65 J.,Westdeutschland,6.692426486691851,6.66630911715245,6.718543856231252,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4674.0
2009,46-65 J.,Ostdeutschland,6.178854091035222,6.1336802868385085,6.224027895231936,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1636.0
2009,66 und älter,Westdeutschland,6.952393344468724,6.9198581118497575,6.98492857708769,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,3036.0
2009,66 und älter,Ostdeutschland,6.4526783050677015,6.403109128207382,6.502247481928021,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1112.0
2009,5,Westdeutschland,,,,,,,,,,,,
2009,5,Ostdeutschland,,,,,,,,,,,,
2009,6,Westdeutschland,,,,,,,,,,,,
2009,6,Ostdeutschland,,,,,,,,,,,,
2009,7,Westdeutschland,,,,,,,,,,,,
2009,7,Ostdeutschland,,,,,,,,,,,,
2009,8,Westdeutschland,,,,,,,,,,,,
2009,8,Ostdeutschland,,,,,,,,,,,,
2009,9,Westdeutschland,,,,,,,,,,,,
2009,9,Ostdeutschland,,,,,,,,,,,,
2009,10,Westdeutschland,,,,,,,,,,,,
2009,10,Ostdeutschland,,,,,,,,,,,,
2009,11,Westdeutschland,,,,,,,,,,,,
2009,11,Ostdeutschland,,,,,,,,,,,,
2009,12,Westdeutschland,,,,,,,,,,,,
2009,12,Ostdeutschland,,,,,,,,,,,,
2009,13,Westdeutschland,,,,,,,,,,,,
2009,13,Ostdeutschland,,,,,,,,,,,,
2009,14,Westdeutschland,,,,,,,,,,,,
2009,14,Ostdeutschland,,,,,,,,,,,,
2009,15,Westdeutschland,,,,,,,,,,,,
2009,15,Ostdeutschland,,,,,,,,,,,,
2009,16,Westdeutschland,,,,,,,,,,,,
2009,16,Ostdeutschland,,,,,,,,,,,,
2009,17,Westdeutschland,,,,,,,,,,,,
2009,17,Ostdeutschland,,,,,,,,,,,,
2010,0,Westdeutschland,,,,,,,,,,,,
2010,0,Ostdeutschland,,,,,,,,,,,,
2010,18-29 J.,Westdeutschland,7.388713167861757,7.360788925053352,7.416637410670162,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2985.0
2010,18-29 J.,Ostdeutschland,7.147275567370325,7.09147872748962,7.203072407251031,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,930.0
2010,30-45 J.,Westdeutschland,7.217406393917303,7.1985662127217465,7.236246575112859,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,7270.0
2010,30-45 J.,Ostdeutschland,6.921326830088629,6.8825399311690205,6.960113729008237,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1793.0
2010,46-65 J.,Westdeutschland,6.839117218657592,6.814832792095227,6.863401645219958,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,5255.0
2010,46-65 J.,Ostdeutschland,6.444503743635928,6.401046825500383,6.487960661771473,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1679.0
2010,66 und älter,Westdeutschland,7.105470228287942,7.073350440125556,7.137590016450328,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2959.0
2010,66 und älter,Ostdeutschland,6.576522901890828,6.523385278801227,6.62966052498043,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1056.0
2010,5,Westdeutschland,,,,,,,,,,,,
2010,5,Ostdeutschland,,,,,,,,,,,,
2010,6,Westdeutschland,,,,,,,,,,,,
2010,6,Ostdeutschland,,,,,,,,,,,,
2010,7,Westdeutschland,,,,,,,,,,,,
2010,7,Ostdeutschland,,,,,,,,,,,,
2010,8,Westdeutschland,,,,,,,,,,,,
2010,8,Ostdeutschland,,,,,,,,,,,,
2010,9,Westdeutschland,,,,,,,,,,,,
2010,9,Ostdeutschland,,,,,,,,,,,,
2010,10,Westdeutschland,,,,,,,,,,,,
2010,10,Ostdeutschland,,,,,,,,,,,,
2010,11,Westdeutschland,,,,,,,,,,,,
2010,11,Ostdeutschland,,,,,,,,,,,,
2010,12,Westdeutschland,,,,,,,,,,,,
2010,12,Ostdeutschland,,,,,,,,,,,,
2010,13,Westdeutschland,,,,,,,,,,,,
2010,13,Ostdeutschland,,,,,,,,,,,,
2010,14,Westdeutschland,,,,,,,,,,,,
2010,14,Ostdeutschland,,,,,,,,,,,,
2010,15,Westdeutschland,,,,,,,,,,,,
2010,15,Ostdeutschland,,,,,,,,,,,,
2010,16,Westdeutschland,,,,,,,,,,,,
2010,16,Ostdeutschland,,,,,,,,,,,,
2010,17,Westdeutschland,,,,,,,,,,,,
2010,17,Ostdeutschland,,,,,,,,,,,,
2011,0,Westdeutschland,,,,,,,,,,,,
2011,0,Ostdeutschland,,,,,,,,,,,,
2011,18-29 J.,Westdeutschland,7.33152111608295,7.303280001580544,7.359762230585356,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,2953.0
2011,18-29 J.,Ostdeutschland,7.009481170612452,6.952926713709034,7.066035627515871,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,854.0
2011,30-45 J.,Westdeutschland,7.2583305048069,7.239912588094688,7.2767484215191125,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,7432.0
2011,30-45 J.,Ostdeutschland,6.949123707060021,6.912677624639964,6.985569789480079,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1914.0
2011,46-65 J.,Westdeutschland,6.816221332985799,6.793973964848449,6.838468701123148,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,6274.0
2011,46-65 J.,Ostdeutschland,6.380403259455295,6.3390781961875815,6.421728322723008,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1900.0
2011,66 und älter,Westdeutschland,6.940827175388814,6.909636232907026,6.972018117870602,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,3330.0
2011,66 und älter,Ostdeutschland,6.550144466659235,6.500932563126623,6.599356370191847,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1120.0
2011,5,Westdeutschland,,,,,,,,,,,,
2011,5,Ostdeutschland,,,,,,,,,,,,
2011,6,Westdeutschland,,,,,,,,,,,,
2011,6,Ostdeutschland,,,,,,,,,,,,
2011,7,Westdeutschland,,,,,,,,,,,,
2011,7,Ostdeutschland,,,,,,,,,,,,
2011,8,Westdeutschland,,,,,,,,,,,,
2011,8,Ostdeutschland,,,,,,,,,,,,
2011,9,Westdeutschland,,,,,,,,,,,,
2011,9,Ostdeutschland,,,,,,,,,,,,
2011,10,Westdeutschland,,,,,,,,,,,,
2011,10,Ostdeutschland,,,,,,,,,,,,
2011,11,Westdeutschland,,,,,,,,,,,,
2011,11,Ostdeutschland,,,,,,,,,,,,
2011,12,Westdeutschland,,,,,,,,,,,,
2011,12,Ostdeutschland,,,,,,,,,,,,
2011,13,Westdeutschland,,,,,,,,,,,,
2011,13,Ostdeutschland,,,,,,,,,,,,
2011,14,Westdeutschland,,,,,,,,,,,,
2011,14,Ostdeutschland,,,,,,,,,,,,
2011,15,Westdeutschland,,,,,,,,,,,,
2011,15,Ostdeutschland,,,,,,,,,,,,
2011,16,Westdeutschland,,,,,,,,,,,,
2011,16,Ostdeutschland,,,,,,,,,,,,
2011,17,Westdeutschland,,,,,,,,,,,,
2011,17,Ostdeutschland,,,,,,,,,,,,
2012,0,Westdeutschland,,,,,,,,,,,,
2012,0,Ostdeutschland,,,,,,,,,,,,
2012,18-29 J.,Westdeutschland,7.453654253869578,7.427631611123627,7.479676896615529,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2997.0
2012,18-29 J.,Ostdeutschland,7.064099512834106,7.006097100803553,7.12210192486466,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,796.0
2012,30-45 J.,Westdeutschland,7.322741571653199,7.30434059039705,7.341142552909348,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,6980.0
2012,30-45 J.,Ostdeutschland,6.955636391286373,6.916769689840456,6.99450309273229,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1830.0
2012,46-65 J.,Westdeutschland,6.935301815340529,6.914416554888751,6.956187075792307,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,6802.0
2012,46-65 J.,Ostdeutschland,6.453469824602547,6.4160872661525,6.490852383052594,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2084.0
2012,66 und älter,Westdeutschland,7.130210411751582,7.1014846185614955,7.158936204941669,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,3666.0
2012,66 und älter,Ostdeutschland,6.700684893495033,6.652739102840863,6.748630684149203,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1231.0
2012,5,Westdeutschland,,,,,,,,,,,,
2012,5,Ostdeutschland,,,,,,,,,,,,
2012,6,Westdeutschland,,,,,,,,,,,,
2012,6,Ostdeutschland,,,,,,,,,,,,
2012,7,Westdeutschland,,,,,,,,,,,,
2012,7,Ostdeutschland,,,,,,,,,,,,
2012,8,Westdeutschland,,,,,,,,,,,,
2012,8,Ostdeutschland,,,,,,,,,,,,
2012,9,Westdeutschland,,,,,,,,,,,,
2012,9,Ostdeutschland,,,,,,,,,,,,
2012,10,Westdeutschland,,,,,,,,,,,,
2012,10,Ostdeutschland,,,,,,,,,,,,
2012,11,Westdeutschland,,,,,,,,,,,,
2012,11,Ostdeutschland,,,,,,,,,,,,
2012,12,Westdeutschland,,,,,,,,,,,,
2012,12,Ostdeutschland,,,,,,,,,,,,
2012,13,Westdeutschland,,,,,,,,,,,,
2012,13,Ostdeutschland,,,,,,,,,,,,
2012,14,Westdeutschland,,,,,,,,,,,,
2012,14,Ostdeutschland,,,,,,,,,,,,
2012,15,Westdeutschland,,,,,,,,,,,,
2012,15,Ostdeutschland,,,,,,,,,,,,
2012,16,Westdeutschland,,,,,,,,,,,,
2012,16,Ostdeutschland,,,,,,,,,,,,
2012,17,Westdeutschland,,,,,,,,,,,,
2012,17,Ostdeutschland,,,,,,,,,,,,
2013,0,Westdeutschland,,,,,,,,,,,,
2013,0,Ostdeutschland,,,,,,,,,,,,
2013,18-29 J.,Westdeutschland,7.464724446056541,7.440766795008925,7.488682097104157,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4206.0
2013,18-29 J.,Ostdeutschland,7.190566355603779,7.130290471470157,7.250842239737401,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,794.0
2013,30-45 J.,Westdeutschland,7.349638144688336,7.33213714682422,7.3671391425524515,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,8475.0
2013,30-45 J.,Ostdeutschland,7.1511920271393175,7.112092527554981,7.190291526723654,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1881.0
2013,46-65 J.,Westdeutschland,7.068441221759298,7.049251481685274,7.087630961833322,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,7978.0
2013,46-65 J.,Ostdeutschland,6.609510644334441,6.570980815101716,6.648040473567166,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2184.0
2013,66 und älter,Westdeutschland,7.248537685129501,7.220475430639933,7.27659993961907,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,3791.0
2013,66 und älter,Ostdeutschland,6.707141270161714,6.659229826340472,6.755052713982956,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1227.0
2013,5,Westdeutschland,,,,,,,,,,,,
2013,5,Ostdeutschland,,,,,,,,,,,,
2013,6,Westdeutschland,,,,,,,,,,,,
2013,6,Ostdeutschland,,,,,,,,,,,,
2013,7,Westdeutschland,,,,,,,,,,,,
2013,7,Ostdeutschland,,,,,,,,,,,,
2013,8,Westdeutschland,,,,,,,,,,,,
2013,8,Ostdeutschland,,,,,,,,,,,,
2013,9,Westdeutschland,,,,,,,,,,,,
2013,9,Ostdeutschland,,,,,,,,,,,,
2013,10,Westdeutschland,,,,,,,,,,,,
2013,10,Ostdeutschland,,,,,,,,,,,,
2013,11,Westdeutschland,,,,,,,,,,,,
2013,11,Ostdeutschland,,,,,,,,,,,,
2013,12,Westdeutschland,,,,,,,,,,,,
2013,12,Ostdeutschland,,,,,,,,,,,,
2013,13,Westdeutschland,,,,,,,,,,,,
2013,13,Ostdeutschland,,,,,,,,,,,,
2013,14,Westdeutschland,,,,,,,,,,,,
2013,14,Ostdeutschland,,,,,,,,,,,,
2013,15,Westdeutschland,,,,,,,,,,,,
2013,15,Ostdeutschland,,,,,,,,,,,,
2013,16,Westdeutschland,,,,,,,,,,,,
2013,16,Ostdeutschland,,,,,,,,,,,,
2013,17,Westdeutschland,,,,,,,,,,,,
2013,17,Ostdeutschland,,,,,,,,,,,,
2014,-1,Westdeutschland,,,,,,,,,,,,
2014,0,Westdeutschland,,,,,,,,,,,,
2014,0,Ostdeutschland,,,,,,,,,,,,
2014,18-29 J.,Westdeutschland,7.456430668383907,7.431456872257058,7.481404464510755,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,3573.0
2014,18-29 J.,Ostdeutschland,7.179292740132406,7.119229368153466,7.239356112111347,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,708.0
2014,30-45 J.,Westdeutschland,7.316347334795125,7.297580200063493,7.335114469526758,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,6878.0
2014,30-45 J.,Ostdeutschland,7.075834971583933,7.037962479366057,7.113707463801808,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1619.0
2014,46-65 J.,Westdeutschland,7.0637407895738935,7.043623855307442,7.083857723840345,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,7267.0
2014,46-65 J.,Ostdeutschland,6.608975955447578,6.568710754789984,6.649241156105172,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2016.0
2014,66 und älter,Westdeutschland,7.243188751414927,7.214498935446959,7.2718785673828945,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,3710.0
2014,66 und älter,Ostdeutschland,6.774495141720584,6.727478962690301,6.821511320750866,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1216.0
2014,5,Westdeutschland,,,,,,,,,,,,
2014,5,Ostdeutschland,,,,,,,,,,,,
2014,6,Westdeutschland,,,,,,,,,,,,
2014,6,Ostdeutschland,,,,,,,,,,,,
2014,7,Westdeutschland,,,,,,,,,,,,
2014,7,Ostdeutschland,,,,,,,,,,,,
2014,8,Westdeutschland,,,,,,,,,,,,
2014,8,Ostdeutschland,,,,,,,,,,,,
2014,9,Westdeutschland,,,,,,,,,,,,
2014,9,Ostdeutschland,,,,,,,,,,,,
2014,10,Westdeutschland,,,,,,,,,,,,
2014,10,Ostdeutschland,,,,,,,,,,,,
2014,11,Westdeutschland,,,,,,,,,,,,
2014,11,Ostdeutschland,,,,,,,,,,,,
2014,12,Westdeutschland,,,,,,,,,,,,
2014,12,Ostdeutschland,,,,,,,,,,,,
2014,13,Westdeutschland,,,,,,,,,,,,
2014,13,Ostdeutschland,,,,,,,,,,,,
2014,14,Westdeutschland,,,,,,,,,,,,
2014,14,Ostdeutschland,,,,,,,,,,,,
2014,15,Westdeutschland,,,,,,,,,,,,
2014,15,Ostdeutschland,,,,,,,,,,,,
2014,16,Westdeutschland,,,,,,,,,,,,
2014,16,Ostdeutschland,,,,,,,,,,,,
2014,17,Westdeutschland,,,,,,,,,,,,
2014,17,Ostdeutschland,,,,,,,,,,,,
2015,-1,Westdeutschland,,,,,,,,,,,,
2015,0,Westdeutschland,,,,,,,,,,,,
2015,0,Ostdeutschland,,,,,,,,,,,,
2015,18-29 J.,Westdeutschland,7.555239385605587,7.530296065648729,7.580182705562445,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,3742.0
2015,18-29 J.,Ostdeutschland,7.39209427287291,7.337317099289891,7.44687144645593,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,706.0
2015,30-45 J.,Westdeutschland,7.494790386374231,7.475897517916912,7.513683254831551,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,6743.0
2015,30-45 J.,Ostdeutschland,7.134584957151641,7.09330833604476,7.175861578258521,7.0,7.0,8.0,5.5,9.5,7.0,6.0,7.0,1528.0
2015,46-65 J.,Westdeutschland,7.169420893134035,7.148947366189754,7.189894420078316,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,7182.0
2015,46-65 J.,Ostdeutschland,6.76824507832367,6.72780155881881,6.808688597828529,5.666087388818301,7.0,8.0,2.165218472045753,10.0,7.0,7.0,7.0,1939.0
2015,66 und älter,Westdeutschland,7.294631114740991,7.266546384065533,7.3227158454164485,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,3666.0
2015,66 und älter,Ostdeutschland,6.827027982628914,6.776503402267741,6.877552562990088,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1219.0
2015,5,Westdeutschland,,,,,,,,,,,,
2015,5,Ostdeutschland,,,,,,,,,,,,
2015,6,Westdeutschland,,,,,,,,,,,,
2015,6,Ostdeutschland,,,,,,,,,,,,
2015,7,Westdeutschland,,,,,,,,,,,,
2015,7,Ostdeutschland,,,,,,,,,,,,
2015,8,Westdeutschland,,,,,,,,,,,,
2015,8,Ostdeutschland,,,,,,,,,,,,
2015,9,Westdeutschland,,,,,,,,,,,,
2015,9,Ostdeutschland,,,,,,,,,,,,
2015,10,Westdeutschland,,,,,,,,,,,,
2015,10,Ostdeutschland,,,,,,,,,,,,
2015,11,Westdeutschland,,,,,,,,,,,,
2015,11,Ostdeutschland,,,,,,,,,,,,
2015,12,Westdeutschland,,,,,,,,,,,,
2015,12,Ostdeutschland,,,,,,,,,,,,
2015,13,Westdeutschland,,,,,,,,,,,,
2015,13,Ostdeutschland,,,,,,,,,,,,
2015,14,Westdeutschland,,,,,,,,,,,,
2015,14,Ostdeutschland,,,,,,,,,,,,
2015,15,Westdeutschland,,,,,,,,,,,,
2015,15,Ostdeutschland,,,,,,,,,,,,
2015,16,Westdeutschland,,,,,,,,,,,,
2015,16,Ostdeutschland,,,,,,,,,,,,
2015,17,Westdeutschland,,,,,,,,,,,,
2015,17,Ostdeutschland,,,,,,,,,,,,
2016,-1,Westdeutschland,,,,,,,,,,,,
2016,0,Westdeutschland,,,,,,,,,,,,
2016,0,Ostdeutschland,,,,,,,,,,,,
2016,18-29 J.,Westdeutschland,7.67067564117568,7.647920107602092,7.693431174749268,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4043.0
2016,18-29 J.,Ostdeutschland,7.378610520372362,7.325520366220905,7.431700674523819,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,790.0
2016,30-45 J.,Westdeutschland,7.4991621616304185,7.480907893475423,7.517416429785414,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,6976.0
2016,30-45 J.,Ostdeutschland,7.3980603156216445,7.361561402129414,7.434559229113875,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1619.0
2016,46-65 J.,Westdeutschland,7.148875575752099,7.128456226715656,7.169294924788542,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,7055.0
2016,46-65 J.,Ostdeutschland,6.74118113502952,6.701127372751103,6.781234897307937,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1927.0
2016,66 und älter,Westdeutschland,7.194753657201845,7.1654426976048144,7.224064616798876,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,3549.0
2016,66 und älter,Ostdeutschland,6.757091983569565,6.707273368919671,6.80691059821946,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1158.0
2016,5,Westdeutschland,,,,,,,,,,,,
2016,5,Ostdeutschland,,,,,,,,,,,,
2016,6,Westdeutschland,,,,,,,,,,,,
2016,6,Ostdeutschland,,,,,,,,,,,,
2016,7,Westdeutschland,,,,,,,,,,,,
2016,7,Ostdeutschland,,,,,,,,,,,,
2016,8,Westdeutschland,,,,,,,,,,,,
2016,8,Ostdeutschland,,,,,,,,,,,,
2016,9,Westdeutschland,,,,,,,,,,,,
2016,9,Ostdeutschland,,,,,,,,,,,,
2016,10,Westdeutschland,,,,,,,,,,,,
2016,10,Ostdeutschland,,,,,,,,,,,,
2016,11,Westdeutschland,,,,,,,,,,,,
2016,11,Ostdeutschland,,,,,,,,,,,,
2016,12,Westdeutschland,,,,,,,,,,,,
2016,12,Ostdeutschland,,,,,,,,,,,,
2016,13,Westdeutschland,,,,,,,,,,,,
2016,13,Ostdeutschland,,,,,,,,,,,,
2016,14,Westdeutschland,,,,,,,,,,,,
2016,14,Ostdeutschland,,,,,,,,,,,,
2016,15,Westdeutschland,,,,,,,,,,,,
2016,15,Ostdeutschland,,,,,,,,,,,,
2016,16,Westdeutschland,,,,,,,,,,,,
2016,16,Ostdeutschland,,,,,,,,,,,,
2016,17,Westdeutschland,,,,,,,,,,,,
2016,17,Ostdeutschland,,,,,,,,,,,,
2017,-1,Westdeutschland,,,,,,,,,,,,
2017,0,Westdeutschland,,,,,,,,,,,,
2017,0,Ostdeutschland,,,,,,,,,,,,
2017,18-29 J.,Westdeutschland,7.526329900011704,7.504412319870255,7.548247480153153,7.0,8.0,8.34680101898573,4.979798471521406,10.0,8.0,8.0,8.0,4849.0
2017,18-29 J.,Ostdeutschland,7.2439332287287055,7.191809448433704,7.296057009023707,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,951.0
2017,30-45 J.,Westdeutschland,7.40982867112626,7.392095786842026,7.427561555410495,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,7374.0
2017,30-45 J.,Ostdeutschland,7.212416014396712,7.173934264494727,7.250897764298698,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,1745.0
2017,46-65 J.,Westdeutschland,7.179174975227718,7.160693802762321,7.197656147693115,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,8319.0
2017,46-65 J.,Ostdeutschland,6.787191440293598,6.751603099442493,6.822779781144703,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2247.0
2017,66 und älter,Westdeutschland,7.351423215077893,7.324058423988675,7.3787880061671105,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,3766.0
2017,66 und älter,Ostdeutschland,6.819904911447216,6.77341848351338,6.866391339381051,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1216.0
2017,5,Westdeutschland,,,,,,,,,,,,
2017,5,Ostdeutschland,,,,,,,,,,,,
2017,6,Westdeutschland,,,,,,,,,,,,
2017,6,Ostdeutschland,,,,,,,,,,,,
2017,7,Westdeutschland,,,,,,,,,,,,
2017,7,Ostdeutschland,,,,,,,,,,,,
2017,8,Westdeutschland,,,,,,,,,,,,
2017,8,Ostdeutschland,,,,,,,,,,,,
2017,9,Westdeutschland,,,,,,,,,,,,
2017,9,Ostdeutschland,,,,,,,,,,,,
2017,10,Westdeutschland,,,,,,,,,,,,
