year,bula_h,pgisced97,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Bavaria,Lower Secondary Level,Daily,0.76398,274,328,0.71796,0.81001
2019,Bavaria,Lower Secondary Level,At least once per week,0.15019,54,328,0.11146,0.18891
2019,Bavaria,Upper Secondary Level,Daily,0.81679,1429,1754,0.79868,0.83490
2019,Bavaria,Upper Secondary Level,At least once per week,0.11552,255,1754,0.10056,0.13049
2019,Bavaria,Upper Secondary Level,Seldom,0.04365,70,1754,0.03408,0.05321
2019,Bavaria,Post-secondary Non-tertiary Level,Daily,0.67835,201,266,0.62211,0.73459
2019,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.22377,65,266,0.17359,0.27395
2019,Bavaria,First Stage of Tertiary Education,Daily,0.70262,206,264,0.64737,0.75786
2019,Bavaria,First Stage of Tertiary Education,At least once per week,0.23733,58,264,0.18591,0.28875
2019,Bavaria,Second Stage of Tertiary Education,Daily,0.64218,649,1076,0.61352,0.67083
2019,Bavaria,Second Stage of Tertiary Education,At least once per week,0.25244,284,1076,0.22647,0.27841
2019,Bavaria,Second Stage of Tertiary Education,At least once per month,0.03109,39,1076,0.02071,0.04146
2019,Bavaria,Second Stage of Tertiary Education,Seldom,0.03018,63,1076,0.01995,0.04041
2019,Bavaria,Second Stage of Tertiary Education,Never,0.04411,41,1076,0.03184,0.05639
2019,Berlin,Lower Secondary Level,Daily,0.89625,51,51,0.81173,0.98078
2019,Berlin,Upper Secondary Level,Daily,0.80911,258,312,0.76543,0.85279
2019,Berlin,Upper Secondary Level,At least once per week,0.12988,54,312,0.09252,0.16724
2019,Berlin,Post-secondary Non-tertiary Level,Daily,0.58897,49,49,0.44978,0.72816
2019,Berlin,Second Stage of Tertiary Education,Daily,0.59532,276,410,0.54776,0.64289
2019,Berlin,Second Stage of Tertiary Education,At least once per week,0.28263,134,410,0.23899,0.32626
2019,Brandenburg,Lower Secondary Level,Daily,0.92762,80,80,0.87047,0.98476
2019,Brandenburg,Upper Secondary Level,Daily,0.82048,450,504,0.78694,0.85402
2019,Brandenburg,Upper Secondary Level,At least once per week,0.12769,54,504,0.09852,0.15685
2019,Brandenburg,Post-secondary Non-tertiary Level,Daily,0.86537,61,61,0.77900,0.95174
2019,Brandenburg,First Stage of Tertiary Education,Daily,0.79441,74,74,0.70170,0.88712
2019,Brandenburg,Second Stage of Tertiary Education,Daily,0.61963,189,259,0.56039,0.67887
2019,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.26272,70,259,0.20901,0.31642
2019,Mecklenburg-Western Pomerania,Lower Secondary Level,Daily,0.76785,36,36,0.62797,0.90773
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Daily,0.87943,265,265,0.84015,0.91871
2019,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Daily,0.88107,31,31,0.76523,0.99690
2019,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Daily,0.86503,44,44,0.76290,0.96716
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Daily,0.80169,124,124,0.73122,0.87215
2019,Saxony,Lower Secondary Level,Daily,0.83333,79,79,0.75062,0.91604
2019,Saxony,Upper Secondary Level,Daily,0.80719,623,748,0.77890,0.83548
2019,Saxony,Upper Secondary Level,At least once per week,0.15905,90,748,0.13282,0.18527
2019,Saxony,Upper Secondary Level,Seldom,0.02902,35,748,0.01698,0.04105
2019,Saxony,Post-secondary Non-tertiary Level,Daily,0.67281,64,64,0.55695,0.78867
2019,Saxony,First Stage of Tertiary Education,Daily,0.81035,110,110,0.73675,0.88395
2019,Saxony,Second Stage of Tertiary Education,Daily,0.67188,334,454,0.62864,0.71512
2019,Saxony,Second Stage of Tertiary Education,At least once per week,0.25237,120,454,0.21237,0.29237
2019,Saxony-Anhalt,Lower Secondary Level,Daily,0.91679,59,59,0.84571,0.98787
2019,Saxony-Anhalt,Upper Secondary Level,Daily,0.85427,359,400,0.81965,0.88889
2019,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.07951,41,400,0.05297,0.10606
2019,Saxony-Anhalt,Post-secondary Non-tertiary Level,Daily,0.74981,41,41,0.61558,0.88403
2019,Saxony-Anhalt,First Stage of Tertiary Education,Daily,0.83491,59,59,0.73936,0.93046
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Daily,0.80769,173,218,0.75525,0.86013
2019,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.12617,45,218,0.08199,0.17035
2019,Thuringa,Lower Secondary Level,Daily,0.84985,45,45,0.74429,0.95540
2019,Thuringa,Upper Secondary Level,Daily,0.84457,415,459,0.81139,0.87775
2019,Thuringa,Upper Secondary Level,At least once per week,0.11292,44,459,0.08393,0.14190
2019,Thuringa,Post-secondary Non-tertiary Level,Daily,0.84918,33,33,0.72518,0.97318
2019,Thuringa,First Stage of Tertiary Education,Daily,0.78360,61,61,0.67940,0.88780
2019,Thuringa,Second Stage of Tertiary Education,Daily,0.72862,164,212,0.66862,0.78862
2019,Thuringa,Second Stage of Tertiary Education,At least once per week,0.18448,48,212,0.13214,0.23681
2021,Schleswig-Holstein,Lower Secondary Level,Daily,0.82197,59,59,0.72352,0.92042
2021,Schleswig-Holstein,Upper Secondary Level,Daily,0.80403,229,269,0.75651,0.85156
2021,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.12567,40,269,0.08598,0.16535
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,Daily,0.73314,54,54,0.61405,0.85222
2021,Schleswig-Holstein,First Stage of Tertiary Education,Daily,0.70270,33,33,0.54433,0.86106
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Daily,0.70325,123,163,0.63290,0.77360
2021,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per week,0.13006,40,163,0.07826,0.18185
2021,Hamburg,Upper Secondary Level,Daily,0.84189,106,106,0.77210,0.91168
2021,Hamburg,Second Stage of Tertiary Education,Daily,0.65382,111,148,0.57691,0.73073
2021,Hamburg,Second Stage of Tertiary Education,At least once per week,0.21860,37,148,0.15179,0.28541
2021,Lower Saxony,No answer / don't know,Daily,0.69315,36,36,0.54036,0.84594
2021,Lower Saxony,Lower Secondary Level,Daily,0.74282,129,129,0.66710,0.81854
2021,Lower Saxony,Upper Secondary Level,Daily,0.70590,515,641,0.67060,0.74120
2021,Lower Saxony,Upper Secondary Level,At least once per week,0.18496,126,641,0.15488,0.21504
2021,Lower Saxony,Post-secondary Non-tertiary Level,Daily,0.75372,109,143,0.68285,0.82458
2021,Lower Saxony,Post-secondary Non-tertiary Level,At least once per week,0.18394,34,143,0.12022,0.24767
2021,Lower Saxony,First Stage of Tertiary Education,Daily,0.87576,73,73,0.79957,0.95195
2021,Lower Saxony,Second Stage of Tertiary Education,Daily,0.75028,321,419,0.70878,0.79177
2021,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.21311,98,419,0.17385,0.25237
2021,Bremen,Upper Secondary Level,Daily,0.60281,33,33,0.43327,0.77235
2021,North Rhine-Westphalia,No answer / don't know,Daily,0.75688,101,101,0.67281,0.84096
2021,North Rhine-Westphalia,Primary Level,Daily,0.85086,59,59,0.75919,0.94254
2021,North Rhine-Westphalia,Lower Secondary Level,Daily,0.83792,235,290,0.79543,0.88041
2021,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.11045,55,290,0.07431,0.14658
2021,North Rhine-Westphalia,Upper Secondary Level,Daily,0.78936,1092,1359,0.76767,0.81105
2021,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.16110,227,1359,0.14154,0.18065
2021,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.02501,40,1359,0.01670,0.03331
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Daily,0.73387,323,411,0.69110,0.77665
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.21786,88,411,0.17790,0.25781
2021,North Rhine-Westphalia,First Stage of Tertiary Education,Daily,0.82663,139,139,0.76347,0.88979
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.63373,648,942,0.60295,0.66452
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.27306,263,942,0.24459,0.30153
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.04120,31,942,0.02850,0.05390
2021,Hesse,Lower Secondary Level,Daily,0.88161,69,69,0.80482,0.95840
2021,Hesse,Upper Secondary Level,Daily,0.76333,278,342,0.71822,0.80845
2021,Hesse,Upper Secondary Level,At least once per week,0.13547,64,342,0.09914,0.17179
2021,Hesse,Post-secondary Non-tertiary Level,Daily,0.75440,72,72,0.65428,0.85453
2021,Hesse,First Stage of Tertiary Education,Daily,0.86560,42,42,0.76119,0.97001
2021,Hesse,Second Stage of Tertiary Education,Daily,0.62802,224,342,0.57672,0.67932
2021,Hesse,Second Stage of Tertiary Education,At least once per week,0.27103,118,342,0.22385,0.31821
2021,"Rhineland-Palatinate, Saarland",No answer / don't know,Daily,0.82725,32,32,0.69417,0.96032
2021,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Daily,0.87160,80,80,0.79783,0.94537
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.80744,276,328,0.76470,0.85018
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.12103,52,328,0.08568,0.15639
2021,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Daily,0.71034,58,58,0.59258,0.82810
2021,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Daily,0.60624,33,33,0.43695,0.77552
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Daily,0.67959,144,193,0.61358,0.74559
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.21764,49,193,0.15927,0.27600
2021,Baden-Wuerttemberg,No answer / don't know,Daily,0.53843,46,46,0.39277,0.68409
2021,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.80661,93,93,0.72590,0.88732
2021,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.73588,541,709,0.70340,0.76835
2021,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.18818,168,709,0.15938,0.21697
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Daily,0.69023,117,160,0.61836,0.76211
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.21724,43,160,0.15314,0.28134
2021,Baden-Wuerttemberg,First Stage of Tertiary Education,Daily,0.69917,70,70,0.59095,0.80738
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.54735,354,637,0.50867,0.58604
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.34242,245,637,0.30554,0.37930
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.06126,38,637,0.04263,0.07990
2021,Bavaria,No answer / don't know,Daily,0.68279,56,56,0.55979,0.80579
2021,Bavaria,Lower Secondary Level,Daily,0.83045,165,200,0.77831,0.88258
2021,Bavaria,Lower Secondary Level,At least once per week,0.11170,35,200,0.06794,0.15547
2021,Bavaria,Upper Secondary Level,Daily,0.76580,857,1117,0.74095,0.79065
2021,Bavaria,Upper Secondary Level,At least once per week,0.15902,207,1117,0.13757,0.18048
2021,Bavaria,Upper Secondary Level,Seldom,0.04263,53,1117,0.03078,0.05448
2021,Bavaria,Post-secondary Non-tertiary Level,Daily,0.74201,133,181,0.67809,0.80592
2021,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.18822,48,181,0.13112,0.24532
2021,Bavaria,First Stage of Tertiary Education,Daily,0.77264,116,158,0.70707,0.83820
2021,Bavaria,First Stage of Tertiary Education,At least once per week,0.18701,42,158,0.12601,0.24800
2021,Bavaria,Second Stage of Tertiary Education,Daily,0.56753,484,806,0.53330,0.60175
2021,Bavaria,Second Stage of Tertiary Education,At least once per week,0.32296,242,806,0.29066,0.35526
2021,Bavaria,Second Stage of Tertiary Education,At least once per month,0.03890,43,806,0.02555,0.05226
2021,Bavaria,Second Stage of Tertiary Education,Seldom,0.04915,37,806,0.03421,0.06408
2021,Berlin,Upper Secondary Level,Daily,0.77909,160,202,0.72174,0.83645
2021,Berlin,Upper Secondary Level,At least once per week,0.15046,42,202,0.10103,0.19989
2021,Berlin,Post-secondary Non-tertiary Level,Daily,0.65998,39,39,0.50936,0.81060
2021,Berlin,Second Stage of Tertiary Education,Daily,0.58453,221,346,0.53253,0.63653
2021,Berlin,Second Stage of Tertiary Education,At least once per week,0.29571,125,346,0.24756,0.34387
2021,Brandenburg,Lower Secondary Level,Daily,0.83733,34,34,0.71141,0.96325
2021,Brandenburg,Upper Secondary Level,Daily,0.70872,229,273,0.65472,0.76272
2021,Brandenburg,Upper Secondary Level,At least once per week,0.19017,44,273,0.14353,0.23681
2021,Brandenburg,Post-secondary Non-tertiary Level,Daily,0.81156,32,32,0.67389,0.94922
2021,Brandenburg,First Stage of Tertiary Education,Daily,0.65770,32,32,0.49067,0.82473
2021,Brandenburg,Second Stage of Tertiary Education,Daily,0.68272,131,177,0.61396,0.75148
2021,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.22149,46,177,0.16014,0.28284
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,Daily,0.75939,143,143,0.68909,0.82970
2021,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Daily,0.63903,69,69,0.52488,0.75319
2021,Saxony,Lower Secondary Level,Daily,0.62984,50,50,0.49464,0.76504
2021,Saxony,Upper Secondary Level,Daily,0.71768,379,468,0.67685,0.75850
2021,Saxony,Upper Secondary Level,At least once per week,0.17771,89,468,0.14304,0.21238
2021,Saxony,Post-secondary Non-tertiary Level,Daily,0.48149,34,34,0.31101,0.65197
2021,Saxony,First Stage of Tertiary Education,Daily,0.76224,57,57,0.65074,0.87374
2021,Saxony,Second Stage of Tertiary Education,Daily,0.56204,210,318,0.50742,0.61665
2021,Saxony,Second Stage of Tertiary Education,At least once per week,0.34989,108,318,0.29739,0.40239
2021,Saxony-Anhalt,Lower Secondary Level,Daily,0.57685,32,32,0.40292,0.75077
2021,Saxony-Anhalt,Upper Secondary Level,Daily,0.77934,222,222,0.72466,0.83401
2021,Saxony-Anhalt,First Stage of Tertiary Education,Daily,0.80007,31,31,0.65696,0.94319
2021,Saxony-Anhalt,Second Stage of Tertiary Education,Daily,0.79001,112,112,0.71423,0.86578
2021,Thuringa,Upper Secondary Level,Daily,0.88336,244,283,0.84590,0.92083
2021,Thuringa,Upper Secondary Level,At least once per week,0.10137,39,283,0.06614,0.13659
2021,Thuringa,First Stage of Tertiary Education,Daily,0.64952,38,38,0.49578,0.80326
2021,Thuringa,Second Stage of Tertiary Education,Daily,0.56891,109,156,0.49095,0.64688
2021,Thuringa,Second Stage of Tertiary Education,At least once per week,0.32404,47,156,0.25036,0.39772
