year,pli0083,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2003,Seldom,higher vocational,4th Quintile,0.036458333333333336,27727,0.03425216683340564,0.038664499833261035
2003,Seldom,general elementary,2nd Quintile,0.028645833333333332,27727,0.02668236381155815,0.030609302855108513
2003,Seldom,vocational + Abi,5th Quintile,0.028645833333333332,27727,0.02668236381155815,0.030609302855108513
2003,Seldom,higher education,3rd Quintile,0.0234375,27727,0.021656719897813644,0.025218280102186356
2003,Seldom,vocational + Abi,4th Quintile,0.020833333333333332,27727,0.019152160661548037,0.022514506005118628
2003,Seldom,higher vocational,2nd Quintile,0.020833333333333332,27727,0.019152160661548037,0.022514506005118628
2003,Seldom,higher education,2nd Quintile,0.018229166666666668,27727,0.01665448380465448,0.019803849528678856
2003,Seldom,higher vocational,3rd Quintile,0.015625,27727,0.014165194717431674,0.017084805282568324
2003,Seldom,general elementary,4th Quintile,0.015625,27727,0.014165194717431674,0.017084805282568324
2003,Seldom,general elementary,1st Quintile,0.015625,27727,0.014165194717431674,0.017084805282568324
2003,Seldom,vocational + Abi,3rd Quintile,0.015625,27727,0.014165194717431674,0.017084805282568324
2003,Seldom,higher vocational,5th Quintile,0.013020833333333334,27727,0.01168645797622567,0.014355208690440997
2003,Seldom,inadequately,1st Quintile,0.010416666666666666,27727,0.009221591561143865,0.011611741772189467
2003,Seldom,in school,2nd Quintile,0.0078125,27727,0.006776173697348766,0.008848826302651233
2003,Seldom,general elementary,3rd Quintile,0.0078125,27727,0.006776173697348766,0.008848826302651233
2003,Seldom,higher vocational,1st Quintile,0.0078125,27727,0.006776173697348766,0.008848826302651233
2003,Seldom,vocational + Abi,2nd Quintile,0.005208333333333333,27727,0.004361066736071565,0.006055599930595101
2003,Seldom,in school,4th Quintile,0.005208333333333333,27727,0.004361066736071565,0.006055599930595101
2003,Seldom,general elementary,5th Quintile,0.005208333333333333,27727,0.004361066736071565,0.006055599930595101
2003,Seldom,in school,5th Quintile,0.0026041666666666665,27727,0.002004275050083629,0.003204058283249704
2003,Seldom,higher education,1st Quintile,0.0026041666666666665,27727,0.002004275050083629,0.003204058283249704
2003,Seldom,vocational + Abi,1st Quintile,0.0026041666666666665,27727,0.002004275050083629,0.003204058283249704
2003,Seldom,inadequately,4th Quintile,0.0026041666666666665,27727,0.002004275050083629,0.003204058283249704
2003,Never,higher education,5th Quintile,0.13953488372093023,27727,0.1354562691935331,0.14361349824832736
2003,Never,middle vocational,2nd Quintile,0.11627906976744186,27727,0.11250584240606183,0.12005229712882189
2003,Never,middle vocational,3rd Quintile,0.10852713178294573,27727,0.10486589465458304,0.11218836891130843
2003,Never,middle vocational,1st Quintile,0.08139534883720931,27727,0.07817673595959279,0.08461396171482582
2003,Never,middle vocational,4th Quintile,0.06976744186046512,27727,0.06676878482203852,0.07276609889889171
2003,Never,higher education,4th Quintile,0.06976744186046512,27727,0.06676878482203852,0.07276609889889171
2003,Never,middle vocational,5th Quintile,0.06201550387596899,27727,0.05917658750977005,0.06485442024216793
2003,Never,general elementary,2nd Quintile,0.050387596899224806,27727,0.04781281977166089,0.052962374026788724
2003,Never,general elementary,1st Quintile,0.046511627906976744,27727,0.044032818698914934,0.04899043711503855
2003,Never,higher vocational,5th Quintile,0.027131782945736434,27727,0.025219417865290722,0.029044148026182146
2003,Never,general elementary,3rd Quintile,0.023255813953488372,27727,0.021481784525339876,0.025029843381636867
2003,Never,general elementary,5th Quintile,0.023255813953488372,27727,0.021481784525339876,0.025029843381636867
2003,Never,higher vocational,3rd Quintile,0.01937984496124031,27727,0.01775717503611296,0.02100251488636766
2003,Never,higher education,3rd Quintile,0.01937984496124031,27727,0.01775717503611296,0.02100251488636766
2003,Never,higher education,2nd Quintile,0.015503875968992248,27727,0.014049650394043198,0.016958101543941298
2003,Never,vocational + Abi,3rd Quintile,0.015503875968992248,27727,0.014049650394043198,0.016958101543941298
2003,Never,higher vocational,4th Quintile,0.011627906976744186,27727,0.010366033994742369,0.012889779958746003
2003,Never,higher education,1st Quintile,0.011627906976744186,27727,0.010366033994742369,0.012889779958746003
2003,Never,higher vocational,2nd Quintile,0.011627906976744186,27727,0.010366033994742369,0.012889779958746003
2003,Never,general elementary,4th Quintile,0.011627906976744186,27727,0.010366033994742369,0.012889779958746003
2003,Never,vocational + Abi,2nd Quintile,0.011627906976744186,27727,0.010366033994742369,0.012889779958746003
2003,Never,vocational + Abi,1st Quintile,0.011627906976744186,27727,0.010366033994742369,0.012889779958746003
2003,Never,inadequately,2nd Quintile,0.007751937984496124,27727,0.00671960476042378,0.008784271208568468
2003,Never,inadequately,4th Quintile,0.007751937984496124,27727,0.00671960476042378,0.008784271208568468
2003,Never,higher vocational,1st Quintile,0.007751937984496124,27727,0.00671960476042378,0.008784271208568468
2003,Never,in school,5th Quintile,0.003875968992248062,27727,0.003144574836345642,0.004607363148150482
2003,Never,in school,4th Quintile,0.003875968992248062,27727,0.003144574836345642,0.004607363148150482
2003,Never,in school,3rd Quintile,0.003875968992248062,27727,0.003144574836345642,0.004607363148150482
2003,Never,vocational + Abi,4th Quintile,0.003875968992248062,27727,0.003144574836345642,0.004607363148150482
2003,Never,inadequately,1st Quintile,0.003875968992248062,27727,0.003144574836345642,0.004607363148150482
2008,Daily,middle vocational,4th Quintile,0.14059143182105396,23673,0.13616342084344826,0.14501944279865966
2008,Daily,middle vocational,3rd Quintile,0.1271957538228232,23673,0.12295127711897408,0.1314402305266723
2008,Daily,middle vocational,5th Quintile,0.11083027928724883,23673,0.10683128329716036,0.11482927527733729
2008,Daily,higher education,5th Quintile,0.10811323139138126,23673,0.10415752811589508,0.11206893466686745
2008,Daily,middle vocational,2nd Quintile,0.09433843043093644,23673,0.09061488450119319,0.09806197636067969
2008,Daily,middle vocational,1st Quintile,0.05743712877543283,23673,0.05447311002009228,0.060401147530773386
2008,Daily,higher education,4th Quintile,0.046000252748641474,23673,0.043331651646288494,0.048668853850994453
2008,Daily,general elementary,2nd Quintile,0.029508403892329078,23673,0.02735265500113273,0.031664152783525426
2008,Daily,general elementary,3rd Quintile,0.028371035005686846,23673,0.026256001563906263,0.03048606844746743
2008,Daily,higher education,3rd Quintile,0.026033110072033364,23673,0.024004658954967176,0.02806156118909955
2008,Daily,general elementary,1st Quintile,0.025401238468343232,23673,0.023396905842927872,0.02740557109375859
2008,Daily,higher vocational,4th Quintile,0.023379249336534815,23673,0.02145435153059679,0.02530414714247284
2008,Daily,higher vocational,5th Quintile,0.022494629091368634,23673,0.020605644493926503,0.024383613688810764
2008,Daily,general elementary,4th Quintile,0.021610008846202452,23673,0.019757702156248863,0.02346231553615604
2008,Daily,vocational + Abi,5th Quintile,0.017313281941109565,23673,0.015651681242530854,0.018974882639688277
2008,Daily,higher vocational,3rd Quintile,0.016049538733729305,23673,0.014448700984742737,0.017650376482715873
2008,Daily,vocational + Abi,4th Quintile,0.014469859724503981,23673,0.012948623921588116,0.015991095527419848
2008,Daily,higher education,2nd Quintile,0.012953367875647668,23673,0.01151294633408424,0.014393789417211094
2008,Daily,vocational + Abi,3rd Quintile,0.011247314545684317,23673,0.009903938249911167,0.012590690841457466
2008,Daily,general elementary,5th Quintile,0.009351699734613927,23673,0.008125575578414592,0.010577823890813262
2008,Daily,higher vocational,2nd Quintile,0.0092253254138759,23673,0.00800743638569723,0.01044321444205457
2008,Daily,vocational + Abi,2nd Quintile,0.00669783899911538,23673,0.00565878656425066,0.0077368914339801
2008,Daily,higher education,1st Quintile,0.0058132187539491975,23673,0.004844780920390177,0.006781656587508218
2008,Daily,inadequately,1st Quintile,0.004675849867306963,23673,0.0038068054533728886,0.005544894281241038
2008,Daily,in school,5th Quintile,0.0045494755465689376,23673,0.003692200999086943,0.005406750094050932
2008,Daily,in school,4th Quintile,0.004423101225830911,23673,0.003577763469174466,0.005268438982487356
2008,Daily,in school,3rd Quintile,0.004043978263616833,23673,0.00323552687842243,0.004852429648811237
2008,Daily,vocational + Abi,1st Quintile,0.003728042461771768,23673,0.002951690239398851,0.0045043946841446855
2008,Daily,higher vocational,1st Quintile,0.003664855301402755,23673,0.0028950860425342086,0.004434624560271301
2008,Daily,in school,2nd Quintile,0.0025906735751295338,23673,0.0019431248057184022,0.0032382223445406653
2008,Daily,inadequately,2nd Quintile,0.002527486414760521,23673,0.0018878630704220137,0.003167109759099028
2008,Daily,in school,1st Quintile,0.0020851762921774296,23673,0.0015040807436593822,0.002666271840695477
2008,Daily,inadequately,3rd Quintile,0.0018956148110703904,23673,0.001341509324010328,0.002449720298130453
2008,Daily,inadequately,4th Quintile,0.0010109945659042083,23673,0.0006061538471733305,0.0014158352846350862
2008,Daily,inadequately,5th Quintile,0.0003791229622140781,23673,0.0001311312736576921,0.000627114650770464
2008,At least once per week,higher education,5th Quintile,0.22110552763819097,23673,0.21581902402680286,0.22639203124957907
2008,At least once per week,middle vocational,4th Quintile,0.10872544540886249,23673,0.10475991966192477,0.11269097115580021
2008,At least once per week,middle vocational,5th Quintile,0.10598446779351302,23673,0.10206323102725626,0.10990570455976978
2008,At least once per week,middle vocational,3rd Quintile,0.09273640931932389,23673,0.08904135096176817,0.09643146767687961
2008,At least once per week,higher education,4th Quintile,0.06304248515303791,23673,0.05994644892345115,0.06613852138262467
2008,At least once per week,middle vocational,1st Quintile,0.04979442667884879,23673,0.04702347739408974,0.052565375963607844
2008,At least once per week,middle vocational,2nd Quintile,0.046139789858382824,23673,0.0434673398200041,0.04881223989676155
2008,At least once per week,higher education,3rd Quintile,0.03746002740977615,23673,0.035041099893992594,0.039878954925559706
2008,At least once per week,higher vocational,5th Quintile,0.03060758337140247,23673,0.028413294745900312,0.032801871996904625
2008,At least once per week,vocational + Abi,5th Quintile,0.02923709456372773,23673,0.027090978946456304,0.031383210180999155
2008,At least once per week,higher vocational,4th Quintile,0.02375513933302878,23673,0.021815202479035647,0.025695076187021913
2008,At least once per week,vocational + Abi,4th Quintile,0.021014161717679305,23673,0.019187013990183785,0.022841309445174825
2008,At least once per week,general elementary,2nd Quintile,0.015989036089538604,23673,0.014391169439685644,0.017586902739391563
2008,At least once per week,vocational + Abi,3rd Quintile,0.015532206486980357,23673,0.013956966395517268,0.017107446578443444
2008,At least once per week,higher vocational,3rd Quintile,0.01507537688442211,23673,0.013523114945102594,0.016627638823741624
2008,At least once per week,higher education,2nd Quintile,0.01416171767930562,23673,0.01265653147963605,0.01566690387897519
2008,At least once per week,general elementary,4th Quintile,0.01187756966651439,23673,0.010497507677005257,0.013257631656023523
2008,At least once per week,higher education,1st Quintile,0.011420740063956145,23673,0.010067165161288619,0.01277431496662367
2008,At least once per week,general elementary,1st Quintile,0.011420740063956145,23673,0.010067165161288619,0.01277431496662367
2008,At least once per week,general elementary,3rd Quintile,0.0109639104613979,23673,0.009637376931161321,0.012290443991634478
2008,At least once per week,vocational + Abi,1st Quintile,0.0109639104613979,23673,0.009637376931161321,0.012290443991634478
2008,At least once per week,in school,4th Quintile,0.009136592051164915,23673,0.007924520006955428,0.010348664095374402
2008,At least once per week,vocational + Abi,2nd Quintile,0.009136592051164915,23673,0.007924520006955428,0.010348664095374402
2008,At least once per week,in school,3rd Quintile,0.006852444038373686,23673,0.005801549681051123,0.00790333839569625
2008,At least once per week,in school,5th Quintile,0.006395614435815441,23673,0.005380120558614249,0.007411108313016633
2008,At least once per week,general elementary,5th Quintile,0.005938784833257195,23673,0.004960005518763456,0.006917564147750934
2008,At least once per week,higher vocational,2nd Quintile,0.0045682960255824575,23673,0.003709258222673806,0.0054273338284911085
2008,At least once per week,higher vocational,1st Quintile,0.003654636820465966,23673,0.002885937517926446,0.004423336123005487
2008,At least once per week,in school,1st Quintile,0.002740977615349475,23673,0.002074959328444795,0.0034069959022541545
2008,At least once per week,in school,2nd Quintile,0.0022841480127912287,23673,0.0016760200409996642,0.0028922759845827935
2008,At least once per week,inadequately,2nd Quintile,0.0013704888076747374,23673,0.0008992192715872288,0.001841758343762246
2008,At least once per week,inadequately,1st Quintile,0.00045682960255824577,23673,0.0001846175692440919,0.0007290416358723996
2008,At least once per week,inadequately,4th Quintile,0.00045682960255824577,23673,0.0001846175692440919,0.0007290416358723996
2008,At least once per month,higher education,5th Quintile,0.15298507462686567,23673,0.14839943960852117,0.15757070964521017
2008,At least once per month,middle vocational,4th Quintile,0.13805970149253732,23673,0.13366528232563496,0.1424541206594397
2008,At least once per month,middle vocational,5th Quintile,0.1044776119402985,23673,0.10058107081027856,0.10837415307031845
2008,At least once per month,middle vocational,3rd Quintile,0.09701492537313433,23673,0.09324451184272488,0.10078533890354378
2008,At least once per month,middle vocational,1st Quintile,0.0708955223880597,23673,0.0676260994724287,0.0741649453036907
2008,At least once per month,middle vocational,2nd Quintile,0.0708955223880597,23673,0.0676260994724287,0.0741649453036907
2008,At least once per month,higher education,4th Quintile,0.06716417910447761,23673,0.0639755729121874,0.07035278529676782
2008,At least once per month,higher education,2nd Quintile,0.029850746268656716,23673,0.027682910909236642,0.03201858162807679
2008,At least once per month,higher vocational,5th Quintile,0.026119402985074626,23673,0.02408768276897654,0.02815112320117271
2008,At least once per month,vocational + Abi,5th Quintile,0.022388059701492536,23673,0.020503452270833302,0.02427266713215177
2008,At least once per month,higher education,3rd Quintile,0.022388059701492536,23673,0.020503452270833302,0.02427266713215177
2008,At least once per month,vocational + Abi,2nd Quintile,0.022388059701492536,23673,0.020503452270833302,0.02427266713215177
2008,At least once per month,general elementary,1st Quintile,0.018656716417910446,23673,0.016933032995951815,0.020380399839869077
2008,At least once per month,general elementary,2nd Quintile,0.018656716417910446,23673,0.016933032995951815,0.020380399839869077
2008,At least once per month,general elementary,4th Quintile,0.018656716417910446,23673,0.016933032995951815,0.020380399839869077
2008,At least once per month,higher vocational,4th Quintile,0.014925373134328358,23673,0.013380735587581974,0.016470010681074742
2008,At least once per month,higher education,1st Quintile,0.014925373134328358,23673,0.013380735587581974,0.016470010681074742
2008,At least once per month,vocational + Abi,3rd Quintile,0.014925373134328358,23673,0.013380735587581974,0.016470010681074742
2008,At least once per month,general elementary,3rd Quintile,0.014925373134328358,23673,0.013380735587581974,0.016470010681074742
2008,At least once per month,higher vocational,3rd Quintile,0.011194029850746268,23673,0.009853803376322254,0.012534256325170282
2008,At least once per month,general elementary,5th Quintile,0.011194029850746268,23673,0.009853803376322254,0.012534256325170282
2008,At least once per month,vocational + Abi,4th Quintile,0.007462686567164179,23673,0.0063663334785471854,0.008559039655781173
2008,At least once per month,in school,3rd Quintile,0.007462686567164179,23673,0.0063663334785471854,0.008559039655781173
2008,At least once per month,in school,5th Quintile,0.007462686567164179,23673,0.0063663334785471854,0.008559039655781173
2008,At least once per month,in school,1st Quintile,0.0037313432835820895,23673,0.002954648731433254,0.004508037835730925
2008,At least once per month,inadequately,3rd Quintile,0.0037313432835820895,23673,0.002954648731433254,0.004508037835730925
2008,At least once per month,higher vocational,2nd Quintile,0.0037313432835820895,23673,0.002954648731433254,0.004508037835730925
2008,At least once per month,in school,4th Quintile,0.0037313432835820895,23673,0.002954648731433254,0.004508037835730925
2008,Seldom,higher education,5th Quintile,0.15654205607476634,23673,0.15191316825786547,0.16117094389166722
2008,Seldom,middle vocational,4th Quintile,0.10981308411214953,23673,0.10583020550310994,0.11379596272118912
2008,Seldom,middle vocational,3rd Quintile,0.10514018691588785,23673,0.10123275610064908,0.10904761773112662
2008,Seldom,middle vocational,5th Quintile,0.09345794392523364,23673,0.08975001405318397,0.09716587379728331
2008,Seldom,middle vocational,2nd Quintile,0.07710280373831775,23673,0.07370466449228107,0.08050094298435444
2008,Seldom,higher education,4th Quintile,0.07009345794392523,23673,0.0668411787807973,0.07334573710705315
2008,Seldom,middle vocational,1st Quintile,0.0514018691588785,23673,0.048588932127121065,0.05421480619063594
2008,Seldom,higher education,3rd Quintile,0.04205607476635514,23673,0.039499174230348995,0.04461297530236128
2008,Seldom,higher vocational,4th Quintile,0.030373831775700934,23673,0.028187674624764476,0.0325599889266374
2008,Seldom,higher education,2nd Quintile,0.028037383177570093,23673,0.025934462256554446,0.03014030409858574
2008,Seldom,higher vocational,5th Quintile,0.02570093457943925,23673,0.023685122592634084,0.02771674656624442
2008,Seldom,general elementary,4th Quintile,0.02102803738317757,23673,0.019200299474643134,0.022855775291712004
2008,Seldom,vocational + Abi,5th Quintile,0.018691588785046728,23673,0.01696632585078477,0.020416851719308685
2008,Seldom,higher vocational,3rd Quintile,0.016355140186915886,23673,0.014739384395643595,0.017970895978188177
2008,Seldom,higher education,1st Quintile,0.016355140186915886,23673,0.014739384395643595,0.017970895978188177
2008,Seldom,general elementary,1st Quintile,0.016355140186915886,23673,0.014739384395643595,0.017970895978188177
2008,Seldom,general elementary,3rd Quintile,0.016355140186915886,23673,0.014739384395643595,0.017970895978188177
2008,Seldom,vocational + Abi,4th Quintile,0.016355140186915886,23673,0.014739384395643595,0.017970895978188177
2008,Seldom,higher vocational,2nd Quintile,0.011682242990654205,23673,0.010313440334916085,0.013051045646392326
2008,Seldom,vocational + Abi,3rd Quintile,0.011682242990654205,23673,0.010313440334916085,0.013051045646392326
2008,Seldom,vocational + Abi,2nd Quintile,0.011682242990654205,23673,0.010313440334916085,0.013051045646392326
2008,Seldom,general elementary,2nd Quintile,0.011682242990654205,23673,0.010313440334916085,0.013051045646392326
2008,Seldom,inadequately,1st Quintile,0.009345794392523364,23673,0.008120053776002173,0.010571535009044555
2008,Seldom,general elementary,5th Quintile,0.009345794392523364,23673,0.008120053776002173,0.010571535009044555
2008,Seldom,vocational + Abi,1st Quintile,0.007009345794392523,23673,0.005946572223837071,0.008072119364947975
2008,Seldom,higher vocational,1st Quintile,0.004672897196261682,23673,0.0038041259259033447,0.005541668466620019
2008,Seldom,in school,1st Quintile,0.002336448598130841,23673,0.0017214139383137615,0.0029514832579479204
2008,Seldom,inadequately,5th Quintile,0.002336448598130841,23673,0.0017214139383137615,0.0029514832579479204
2008,Seldom,in school,3rd Quintile,0.002336448598130841,23673,0.0017214139383137615,0.0029514832579479204
2008,Seldom,inadequately,2nd Quintile,0.002336448598130841,23673,0.0017214139383137615,0.0029514832579479204
2008,Seldom,in school,5th Quintile,0.002336448598130841,23673,0.0017214139383137615,0.0029514832579479204
2008,Never,higher education,5th Quintile,0.13270142180094788,23673,0.1283797525354906,0.13702309106640514
2008,Never,middle vocational,1st Quintile,0.12322274881516587,23673,0.11903558930975776,0.12740990832057397
2008,Never,middle vocational,3rd Quintile,0.09004739336492891,23673,0.08640090878117197,0.09369387794868585
2008,Never,middle vocational,5th Quintile,0.09004739336492891,23673,0.08640090878117197,0.09369387794868585
2008,Never,middle vocational,2nd Quintile,0.08530805687203792,23673,0.08174959862795338,0.08886651511612247
2008,Never,middle vocational,4th Quintile,0.07582938388625593,23673,0.072457098938814,0.07920166883369786
2008,Never,higher education,4th Quintile,0.07109004739336493,23673,0.06781648492973642,0.07436360985699343
2008,Never,higher education,3rd Quintile,0.037914691943127965,23673,0.03548170387279514,0.04034768001346079
2008,Never,general elementary,2nd Quintile,0.037914691943127965,23673,0.03548170387279514,0.04034768001346079
2008,Never,higher education,2nd Quintile,0.03317535545023697,23673,0.03089390484367908,0.03545680605679486
2008,Never,general elementary,1st Quintile,0.02843601895734597,23673,0.026318635465781254,0.030553402448910687
2008,Never,higher education,1st Quintile,0.02843601895734597,23673,0.026318635465781254,0.030553402448910687
2008,Never,vocational + Abi,2nd Quintile,0.023696682464454975,23673,0.021759075979395595,0.025634288949514354
2008,Never,general elementary,5th Quintile,0.018957345971563982,23673,0.017220096711399093,0.020694595231728872
2008,Never,general elementary,3rd Quintile,0.018957345971563982,23673,0.017220096711399093,0.020694595231728872
2008,Never,inadequately,1st Quintile,0.014218009478672985,23673,0.01270987780227709,0.01572614115506888
2008,Never,higher vocational,4th Quintile,0.014218009478672985,23673,0.01270987780227709,0.01572614115506888
2008,Never,higher vocational,3rd Quintile,0.014218009478672985,23673,0.01270987780227709,0.01572614115506888
2008,Never,general elementary,4th Quintile,0.014218009478672985,23673,0.01270987780227709,0.01572614115506888
2008,Never,higher vocational,1st Quintile,0.009478672985781991,23673,0.008244332119100561,0.010713013852463421
2008,Never,inadequately,2nd Quintile,0.009478672985781991,23673,0.008244332119100561,0.010713013852463421
2008,Never,vocational + Abi,4th Quintile,0.004739336492890996,23673,0.0038644401233837466,0.005614232862398244
2008,Never,in school,1st Quintile,0.004739336492890996,23673,0.0038644401233837466,0.005614232862398244
2008,Never,vocational + Abi,3rd Quintile,0.004739336492890996,23673,0.0038644401233837466,0.005614232862398244
2008,Never,in school,3rd Quintile,0.004739336492890996,23673,0.0038644401233837466,0.005614232862398244
2008,Never,in school,5th Quintile,0.004739336492890996,23673,0.0038644401233837466,0.005614232862398244
2008,Never,vocational + Abi,1st Quintile,0.004739336492890996,23673,0.0038644401233837466,0.005614232862398244
2013,Daily,middle vocational,4th Quintile,0.13606035721617737,44486,0.13287431227666938,0.13924640215568537
2013,Daily,middle vocational,3rd Quintile,0.1269246561281051,44486,0.12383120505012804,0.13001810720608217
2013,Daily,higher education,5th Quintile,0.11486347772531308,44486,0.11190041733004061,0.11782653812058555
2013,Daily,middle vocational,5th Quintile,0.11142475877643195,44486,0.10850072524941466,0.11434879230344923
2013,Daily,middle vocational,2nd Quintile,0.09536029562718128,44486,0.09263090302920549,0.09808968822515707
2013,Daily,middle vocational,1st Quintile,0.05075959761855882,44486,0.04871977884119213,0.05279941639592551
2013,Daily,higher education,4th Quintile,0.04691028536234859,44486,0.04494536333412276,0.048875207390574424
2013,Daily,general elementary,2nd Quintile,0.028792855676452473,44486,0.027238885437817273,0.030346825915087673
2013,Daily,general elementary,3rd Quintile,0.027253130773968383,44486,0.025740083443835663,0.028766178104101103
2013,Daily,general elementary,1st Quintile,0.025405460890987476,44486,0.023943216653926586,0.026867705128048366
2013,Daily,higher education,3rd Quintile,0.02427632929583248,44486,0.022846120900604044,0.025706537691060915
2013,Daily,higher vocational,5th Quintile,0.022839252720180662,44486,0.02145100060412001,0.024227504836241316
2013,Daily,general elementary,4th Quintile,0.021812769451857936,44486,0.020455360241211654,0.023170178662504218
2013,Daily,higher vocational,4th Quintile,0.020837610346951346,44486,0.019510228999093274,0.022164991694809417
2013,Daily,vocational + Abi,5th Quintile,0.020273044549373846,44486,0.01896339104762763,0.02158269805112006
2013,Daily,vocational + Abi,4th Quintile,0.018938616300554302,44486,0.017671937197233978,0.020205295403874626
2013,Daily,higher vocational,3rd Quintile,0.013344282488195443,44486,0.012277993744515759,0.014410571231875127
2013,Daily,vocational + Abi,3rd Quintile,0.013190309997947033,44486,0.012130108053216678,0.014250511942677388
2013,Daily,higher education,2nd Quintile,0.011137343461301581,44486,0.010162122140888248,0.012112564781714914
2013,Daily,general elementary,5th Quintile,0.010110860192978854,44486,0.009181183967302137,0.011040536418655572
2013,Daily,vocational + Abi,2nd Quintile,0.009802915212482036,44486,0.008887363588147942,0.01071846683681613
2013,Daily,inadequately,1st Quintile,0.006364196263600903,44486,0.005625221187734339,0.007103171339467467
2013,Daily,higher education,1st Quintile,0.006158899609936358,44486,0.005431866094674145,0.0068859331251985715
2013,Daily,higher vocational,2nd Quintile,0.006158899609936358,44486,0.005431866094674145,0.0068859331251985715
2013,Daily,vocational + Abi,1st Quintile,0.0052863888318620406,44486,0.0046125237158398035,0.005960253947884278
2013,Daily,inadequately,2nd Quintile,0.004567850544036132,44486,0.00394122778136984,0.0051944733067024245
2013,Daily,in school,3rd Quintile,0.0037466639293779512,44486,0.0031789211015778793,0.004314406757178023
2013,Daily,in school,5th Quintile,0.003233422295216588,44486,0.002705861710957156,0.0037609828794760197
2013,Daily,in school,4th Quintile,0.0031820981318004516,44486,0.0026587278107081695,0.0037054684528927337
2013,Daily,higher vocational,1st Quintile,0.0025662081708068157,44486,0.0020960625739693886,0.0030363537676442428
2013,Daily,inadequately,3rd Quintile,0.002463559843974543,44486,0.002002889414622104,0.0029242302733269825
2013,Daily,in school,2nd Quintile,0.002412235680558407,44486,0.001956377431555927,0.002868093929560887
2013,Daily,in school,1st Quintile,0.0020016423732293165,44486,0.0015863035300458217,0.002416981216412811
2013,Daily,inadequately,4th Quintile,0.0011291315951549989,44486,0.0008170477083319473,0.0014412154819780504
2013,Daily,inadequately,5th Quintile,0.0004105933073290905,44486,0.00022233196621738598,0.000598854648440795
2013,At least once per week,higher education,5th Quintile,0.19840247358928112,44486,0.19469655292311366,0.20210839425544858
2013,At least once per week,middle vocational,4th Quintile,0.10641587219788715,44486,0.10355027383699486,0.10928147055877943
2013,At least once per week,middle vocational,5th Quintile,0.09533625354290132,44486,0.09260716876772128,0.09806533831808135
2013,At least once per week,middle vocational,3rd Quintile,0.08683329038907497,44486,0.08421653843649561,0.08945004234165434
2013,At least once per week,higher education,4th Quintile,0.08193764493687195,44486,0.07938892438448705,0.08448636548925684
2013,At least once per week,middle vocational,2nd Quintile,0.06467405307910333,44486,0.062388502044908124,0.06695960411329853
2013,At least once per week,middle vocational,1st Quintile,0.03916516361762432,44486,0.03736248322298795,0.040967844012260696
2013,At least once per week,higher education,3rd Quintile,0.03736150476681268,44486,0.03559917090971685,0.03912383862390851
2013,At least once per week,higher vocational,5th Quintile,0.02988920381345014,44486,0.028306818531786206,0.03147158909511408
2013,At least once per week,vocational + Abi,4th Quintile,0.028600876062870394,44486,0.02705194205762986,0.030149810068110926
2013,At least once per week,vocational + Abi,5th Quintile,0.0260242205617109,44486,0.02454474656403794,0.02750369455938386
2013,At least once per week,vocational + Abi,3rd Quintile,0.02061324400927596,44486,0.019292876958478356,0.021933611060073566
2013,At least once per week,higher vocational,4th Quintile,0.02009791290904406,44486,0.018793811951147016,0.021402013866941107
2013,At least once per week,general elementary,2nd Quintile,0.01700592630765267,44486,0.015804436782792333,0.018207415832513004
2013,At least once per week,higher education,2nd Quintile,0.01597526410718887,44486,0.014810142050716242,0.017140386163661495
2013,At least once per week,general elementary,3rd Quintile,0.01545993300695697,44486,0.014313457201959008,0.016606408811954933
2013,At least once per week,general elementary,1st Quintile,0.013913939706261274,44486,0.012825443647493478,0.01500243576502907
2013,At least once per week,higher vocational,3rd Quintile,0.011852615305333677,44486,0.010846929431723336,0.012858301178944018
2013,At least once per week,higher education,1st Quintile,0.011852615305333677,44486,0.010846929431723336,0.012858301178944018
2013,At least once per week,vocational + Abi,2nd Quintile,0.011594949755217727,44486,0.010600125636159977,0.012589773874275477
2013,At least once per week,general elementary,4th Quintile,0.01004895645452203,44486,0.009122101589997348,0.010975811319046713
2013,At least once per week,in school,3rd Quintile,0.007987632053594434,44486,0.007160429318858211,0.008814834788330658
2013,At least once per week,in school,4th Quintile,0.007729966503478485,44486,0.006916109441034977,0.008543823565921994
2013,At least once per week,in school,5th Quintile,0.007729966503478485,44486,0.006916109441034977,0.008543823565921994
2013,At least once per week,general elementary,5th Quintile,0.006183973202782788,44486,0.005455470461779055,0.006912475943786521
2013,At least once per week,higher vocational,2nd Quintile,0.0059263076526668386,44486,0.005213051084684844,0.006639564220648833
2013,At least once per week,vocational + Abi,1st Quintile,0.0059263076526668386,44486,0.005213051084684844,0.006639564220648833
2013,At least once per week,in school,2nd Quintile,0.004380314351971141,44486,0.0037666318089224523,0.0049939968950198305
2013,At least once per week,in school,1st Quintile,0.003607317701623293,44486,0.003050193719364099,0.004164441683882487
2013,At least once per week,inadequately,1st Quintile,0.0023189899510435456,44486,0.0018720083169424576,0.0027659715851446336
2013,At least once per week,higher vocational,1st Quintile,0.002061324400927596,44486,0.0016398516597003164,0.0024827971421548757
2013,At least once per week,inadequately,2nd Quintile,0.0012883277505797476,44486,0.0009549952684822249,0.0016216602326772703
2013,At least once per week,inadequately,4th Quintile,0.0007729966503478485,44486,0.0005147318139455889,0.001031261486750108
