"ple0053","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Nein","2010","66 +","weiblich","1680","0.800546337456826","0.783451848696728","0.817640826216923"
"Ja","2011","17-34","maennlich","198","0.0647964412575483","0.0558262329850789","0.0737666495300178"
"Ja","2011","17-34","weiblich","695","0.127460952151145","0.11698650445589","0.1379353998464"
"Ja","2011","35-65","maennlich","800","0.113423764326759","0.106237911222224","0.120609617431293"
"Ja","2011","35-65","weiblich","1123","0.117845554112498","0.111165349699723","0.124525758525273"
"Ja","2011","66 +","maennlich","487","0.201919371397056","0.186085032943677","0.217753709850434"
"Ja","2011","66 +","weiblich","597","0.226364986769916","0.210479859331789","0.242250114208043"
"Nein","2011","17-34","maennlich","2695","0.935203558742452","0.926233350469982","0.944173767014921"
"Nein","2011","17-34","weiblich","3199","0.872539047848855","0.8620646001536","0.88301349554411"
"Nein","2011","35-65","maennlich","6681","0.886576235673241","0.879390382568707","0.893762088777776"
"Nein","2011","35-65","weiblich","7826","0.882154445887502","0.875474241474727","0.888834650300277"
"Nein","2011","66 +","maennlich","1982","0.798080628602944","0.782246290149566","0.813914967056323"
"Nein","2011","66 +","weiblich","2069","0.773635013230084","0.757749885791957","0.789520140668211"
"Ja","2012","17-34","maennlich","196","0.0691461906088805","0.0596640451376196","0.0786283360801414"
"Ja","2012","17-34","weiblich","532","0.129102896971027","0.118091243139394","0.140114550802661"
"Ja","2012","35-65","maennlich","831","0.122835730514649","0.115278862769965","0.130392598259332"
"Ja","2012","35-65","weiblich","1024","0.11868676136877","0.111939424147024","0.125434098590515"
"Ja","2012","66 +","maennlich","552","0.221042440646888","0.204863868058845","0.237221013234932"
"Ja","2012","66 +","weiblich","589","0.221359898801916","0.205603591575214","0.237116206028618"
"Nein","2012","17-34","maennlich","2554","0.93085380939112","0.921371663919859","0.94033595486238"
"Nein","2012","17-34","weiblich","3030","0.870897103028973","0.859885449197339","0.881908756860606"
"Nein","2012","35-65","maennlich","6417","0.877164269485351","0.869607401740668","0.884721137230035"
"Nein","2012","35-65","weiblich","7802","0.88131323863123","0.874565901409485","0.888060575852976"
"Nein","2012","66 +","maennlich","1975","0.778957559353112","0.762778986765068","0.795136131941156"
"Nein","2012","66 +","weiblich","2078","0.778640101198084","0.762883793971382","0.794396408424786"
"Ja","2013","17-34","maennlich","188","0.0812674381147909","0.0705349292325446","0.0919999469970373"
"Ja","2013","17-34","weiblich","489","0.130755048440005","0.119092434590929","0.142417662289082"
"Ja","2013","35-65","maennlich","750","0.122337705941524","0.114505025257795","0.130170386625254"
"Ja","2013","35-65","weiblich","954","0.119121842469844","0.112143291817484","0.126100393122203"
"Ja","2013","66 +","maennlich","521","0.225156060559245","0.20844200243996","0.241870118678529"
"Ja","2013","66 +","weiblich","543","0.222112164880473","0.20598836697419","0.238235962786757"
"Nein","2013","17-34","maennlich","2302","0.918732561885209","0.908000053002963","0.929465070767455"
"Nein","2013","17-34","weiblich","2721","0.869244951559994","0.857582337710918","0.880907565409071"
"Nein","2013","35-65","maennlich","5973","0.877662294058476","0.869829613374746","0.885494974742205"
"Nein","2013","35-65","weiblich","7323","0.880878157530157","0.873899606877797","0.887856708182516"
"Nein","2013","66 +","maennlich","1878","0.774843939440755","0.758129881321471","0.79155799756004"
"Nein","2013","66 +","weiblich","2010","0.777887835119527","0.761764037213243","0.79401163302581"
"Ja","2014","17-34","maennlich","232","0.0805097389262643","0.0707097256657613","0.0903097521867673"
"Ja","2014","17-34","weiblich","547","0.13315893498458","0.12199858055661","0.144319289412551"
"Ja","2014","35-65","maennlich","735","0.115229206435209","0.107766345748085","0.122692067122332"
"Ja","2014","35-65","weiblich","1033","0.127299705787795","0.120228928651106","0.134370482924483"
"Ja","2014","66 +","maennlich","510","0.20824542884939","0.192070822322925","0.224420035375854"
"Ja","2014","66 +","weiblich","494","0.202029872552579","0.186350267508423","0.217709477596735"
"Nein","2014","17-34","maennlich","2729","0.919490261073736","0.909690247813233","0.929290274334239"
"Nein","2014","17-34","weiblich","3013","0.86684106501542","0.855680710587449","0.87800141944339"
"Nein","2014","35-65","maennlich","6297","0.884770793564791","0.877307932877668","0.892233654251915"
"Nein","2014","35-65","weiblich","7503","0.872700294212206","0.865629517075517","0.879771071348894"
"Nein","2014","66 +","maennlich","1911","0.79175457115061","0.775579964624146","0.807929177677075"
"Nein","2014","66 +","weiblich","2025","0.797970127447421","0.782290522403265","0.813649732491577"
"Ja","2015","17-34","maennlich","201","0.0697134101692545","0.0599490243735391","0.0794777959649699"
"Ja","2015","17-34","weiblich","455","0.143760373204551","0.131415846015517","0.156104900393586"
"Ja","2015","35-65","maennlich","685","0.113960703902772","0.10620286631283","0.121718541492714"
"Ja","2015","35-65","weiblich","916","0.11491673661545","0.107910213725825","0.121923259505075"
"Ja","2015","66 +","maennlich","543","0.230253556795383","0.213329264420316","0.247177849170451"
"Ja","2015","66 +","weiblich","518","0.213365605997612","0.197290217094132","0.229440994901092"
"Nein","2015","17-34","maennlich","2412","0.930286589830745","0.92052220403503","0.940050975626461"
"Nein","2015","17-34","weiblich","2648","0.856239626795449","0.843895099606414","0.868584153984483"
"Nein","2015","35-65","maennlich","5760","0.886039296097228","0.878281458507286","0.89379713368717"
"Nein","2015","35-65","weiblich","7043","0.88508326338455","0.878076740494925","0.892089786274175"
"Nein","2015","66 +","maennlich","1834","0.769746443204617","0.752822150829549","0.786670735579684"
"Nein","2015","66 +","weiblich","1977","0.786634394002388","0.770559005098909","0.802709782905868"
"Ja","2016","17-34","maennlich","189","0.0802582258717931","0.0696964231388493","0.0908200286047368"
"Ja","2016","17-34","weiblich","435","0.124017349226813","0.112226862826164","0.135807835627462"
"Ja","2016","35-65","maennlich","644","0.105977615650932","0.0983114390518081","0.113643792250056"
"Ja","2016","35-65","weiblich","945","0.120448356191847","0.11316606057644","0.127730651807253"
"Ja","2016","66 +","maennlich","477","0.211132828089515","0.194479381900315","0.227786274278715"
"Ja","2016","66 +","weiblich","494","0.21350123311551","0.197113804746163","0.229888661484857"
"Nein","2016","17-34","maennlich","2353","0.919741774128207","0.909179971395263","0.930303576861151"
"Nein","2016","17-34","weiblich","2567","0.875982650773187","0.864192164372538","0.887773137173836"
"Nein","2016","35-65","maennlich","5549","0.894022384349068","0.886356207749944","0.901688560948192"
"Nein","2016","35-65","weiblich","6729","0.879551643808153","0.872269348192747","0.88683393942356"
"Nein","2016","66 +","maennlich","1830","0.788867171910485","0.772213725721285","0.805520618099685"
"Nein","2016","66 +","weiblich","1908","0.78649876688449","0.770111338515143","0.802886195253837"
"Ja","2017","17-34","maennlich","201","0.0756442651981713","0.0659616348516199","0.0853268955447226"
"Ja","2017","17-34","weiblich","461","0.119371239254947","0.108167349045156","0.130575129464738"
"Ja","2017","35-65","maennlich","772","0.116083876534661","0.108514207079743","0.123653545989578"
"Ja","2017","35-65","weiblich","1004","0.129813176456031","0.122654655407381","0.13697169750468"
"Ja","2017","66 +","maennlich","572","0.239470463654736","0.222568478395804","0.256372448913667"
"Ja","2017","66 +","weiblich","547","0.214682249267618","0.198599817993667","0.230764680541569"
"Nein","2017","17-34","maennlich","2664","0.924355734801829","0.914673104455277","0.93403836514838"
"Nein","2017","17-34","weiblich","2756","0.880628760745053","0.869424870535262","0.891832650954844"
"Nein","2017","35-65","maennlich","6107","0.883916123465339","0.876346454010421","0.891485792920257"
"Nein","2017","35-65","weiblich","7464","0.870186823543969","0.86302830249532","0.877345344592619"
"Nein","2017","66 +","maennlich","1877","0.760529536345264","0.743627551086333","0.777431521604196"
"Nein","2017","66 +","weiblich","1957","0.785317750732382","0.769235319458431","0.801400182006333"
"Ja","2018","17-34","maennlich","192","0.068238472758783","0.0588886812537968","0.0775882642637693"
"Ja","2018","17-34","weiblich","462","0.146382925432373","0.134009040408857","0.158756810455889"
"Ja","2018","35-65","maennlich","764","0.119455161664935","0.111576802157972","0.127333521171899"
"Ja","2018","35-65","weiblich","953","0.122229016308524","0.115097154161298","0.129360878455749"
"Ja","2018","66 +","maennlich","515","0.21070616229512","0.194511666776496","0.226900657813745"
"Ja","2018","66 +","weiblich","533","0.21559719168113","0.199607618236299","0.231586765125961"
"Nein","2018","17-34","maennlich","2602","0.931761527241217","0.922411735736231","0.941111318746203"
"Nein","2018","17-34","weiblich","2673","0.853617074567627","0.841243189544111","0.865990959591143"
"Nein","2018","35-65","maennlich","5746","0.880544838335065","0.872666478828101","0.888423197842028"
"Nein","2018","35-65","weiblich","7150","0.877770983691476","0.870639121544251","0.884902845838702"
"Nein","2018","66 +","maennlich","1921","0.78929383770488","0.773099342186255","0.805488333223504"
"Nein","2018","66 +","weiblich","2008","0.78440280831887","0.768413234874039","0.800392381763701"
"Ja","2019","17-34","maennlich","174","0.0682923055087228","0.0585228799028386","0.0780617311146071"
"Ja","2019","17-34","weiblich","410","0.13289674177204","0.120422920087024","0.145370563457056"
"Ja","2019","35-65","maennlich","830","0.118747146814198","0.111220472097159","0.126273821531236"
"Ja","2019","35-65","weiblich","965","0.130853262899505","0.123484918434112","0.138221607364899"
"Ja","2019","66 +","maennlich","570","0.214222564814868","0.19856612260275","0.229879007026985"
"Ja","2019","66 +","weiblich","510","0.206408028558519","0.190806047619493","0.222010009497545"
"Nein","2019","17-34","maennlich","2387","0.931707694491277","0.921938268885393","0.941477120097161"
"Nein","2019","17-34","weiblich","2435","0.86710325822796","0.854629436542944","0.879577079912976"
"Nein","2019","35-65","maennlich","6266","0.881252853185802","0.873726178468764","0.888779527902841"
"Nein","2019","35-65","weiblich","7082","0.869146737100495","0.861778392635101","0.876515081565888"
"Nein","2019","66 +","maennlich","2068","0.785777435185132","0.770120992973015","0.80143387739725"
"Nein","2019","66 +","weiblich","2075","0.793591971441481","0.777989990502455","0.809193952380507"
"Ja","2020","17-34","maennlich","287","0.0710867345702418","0.0629325096822882","0.0792409594581954"
"Ja","2020","17-34","weiblich","487","0.13640332902099","0.12527495319573","0.147531704846249"
"Ja","2020","35-65","maennlich","850","0.123377107987745","0.116033429569387","0.130720786406102"
"Ja","2020","35-65","weiblich","1057","0.130128462651831","0.122901703225173","0.137355222078489"
"Ja","2020","66 +","maennlich","532","0.231297195291697","0.214648041868764","0.24794634871463"
"Ja","2020","66 +","weiblich","478","0.200111731648102","0.184406733467338","0.215816729828867"
"Nein","2020","17-34","maennlich","3528","0.928913265429758","0.920759040541805","0.937067490317712"
"Nein","2020","17-34","weiblich","3167","0.86359667097901","0.852468295153751","0.87472504680427"
"Nein","2020","35-65","maennlich","6854","0.876622892012255","0.869279213593898","0.883966570430613"
"Nein","2020","35-65","weiblich","7269","0.869871537348169","0.862644777921511","0.877098296774827"
"Nein","2020","66 +","maennlich","1932","0.768702804708303","0.75205365128537","0.785351958131236"
"Nein","2020","66 +","weiblich","2015","0.799888268351898","0.784183270171133","0.815593266532662"
