year,ple0053,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
2013,No,Thuringa,Urban regions,0.011798612987480861,44486,0.010795193340942524,0.012802032634019198
2013,No,Schleswig-Holstein,Urban regions,0.009907232279564082,44486,0.008986870639453578,0.010827593919674586
2013,No,Saxony-Anhalt,Urban regions,0.007925785823651265,44486,0.007101766038231528,0.008749805609071001
2013,No,Bremen,Urban regions,0.007565522831667117,44486,0.006760302397770541,0.008370743265563692
2013,No,North Rhine-Westphalia,Rural regions,0.004638386021795911,44486,0.004006966098237803,0.005269805945354019
2013,No,Brandenburg,Urban regions,0.00342249842384941,44486,0.0028797837548869562,0.003965213092811864
2013,No,Mecklenburg-Western Pomerania,Urban regions,0.002251643699900928,44486,0.0018111854614839308,0.002692101938317925
2014,Yes,North Rhine-Westphalia,Urban regions,0.21824838073782032,38694,0.21413267640960723,0.22236408506603342
2014,Yes,Baden-Wuerttemberg,Urban regions,0.09208673613066742,38694,0.08920565838202538,0.09496781387930947
2014,Yes,Bavaria,Rural regions,0.08054069276260209,38694,0.07782920159088337,0.08325218393432081
2014,Yes,Bavaria,Urban regions,0.07152914671923402,38694,0.06896135427103914,0.0740969391674289
2014,Yes,Hesse,Urban regions,0.05491410870177415,38694,0.05264418182468666,0.05718403557886164
2014,Yes,Lower Saxony,Rural regions,0.05491410870177415,38694,0.05264418182468666,0.05718403557886164
2014,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04421289777527457,38694,0.04216461774628855,0.04626117780426058
2014,Yes,Brandenburg,Rural regions,0.040551957195156293,38694,0.038586557437225645,0.04251735695308694
2014,Yes,Lower Saxony,Urban regions,0.036609405801182764,38694,0.034738155864567334,0.03848065573779819
2014,Yes,Saxony-Anhalt,Rural regions,0.034638130104196,38694,0.0328160958067829,0.0364601644016091
2014,Yes,Thuringa,Rural regions,0.03210363277949873,38694,0.030347223280723094,0.03386004227827437
2014,Yes,Saxony,Rural regions,0.030695578710222472,38694,0.028976870041830485,0.03241428737861446
2014,Yes,Berlin,Urban regions,0.030695578710222472,38694,0.028976870041830485,0.03241428737861446
2014,Yes,Saxony,Urban regions,0.02618980568853844,38694,0.02459855884880391,0.027781052528272975
2014,Yes,Schleswig-Holstein,Rural regions,0.02590819487468319,38694,0.02432529742244447,0.027491092326921908
2014,Yes,Mecklenburg-Western Pomerania,Rural regions,0.019994367783722895,38694,0.018599598477008324,0.021389137090437466
2014,Yes,Hesse,Rural regions,0.01661503801745987,38694,0.015341397962763528,0.01788867807215621
2014,Yes,Hamburg,Urban regions,0.016333427203604617,38694,0.01507044603546294,0.017596408371746294
2014,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.012954097437341595,38694,0.011827402060234976,0.014080792814448214
2014,Yes,Thuringa,Urban regions,0.012109264995775838,38694,0.011019462983362142,0.013199067008189534
2014,Yes,Schleswig-Holstein,Urban regions,0.011546043368065334,38694,0.010481584040350496,0.012610502695780172
2014,Yes,Baden-Wuerttemberg,Rural regions,0.011546043368065334,38694,0.010481584040350496,0.012610502695780172
2014,Yes,Bremen,Urban regions,0.007885102787947058,38694,0.007003812624701013,0.008766392951193103
2014,Yes,Saxony-Anhalt,Urban regions,0.007321881160236553,38694,0.006472407689990733,0.008171354630482373
2014,Yes,North Rhine-Westphalia,Rural regions,0.0047873838355392846,38694,0.004099616859728825,0.005475150811349744
2014,Yes,Brandenburg,Urban regions,0.0033793297662630243,38694,0.002801081299722409,0.003957578232803639
2014,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0016896648831315122,38694,0.001280435008737112,0.0020988947575259122
2014,No,North Rhine-Westphalia,Urban regions,0.20181454189206458,38694,0.19781544071839477,0.20581364306573438
2014,No,Baden-Wuerttemberg,Urban regions,0.10814840056225242,38694,0.10505389971518074,0.1112429014093241
2014,No,Bavaria,Rural regions,0.09064190484303787,38694,0.08778124487734473,0.09350256480873101
2014,No,Bavaria,Urban regions,0.07360395280487285,38694,0.07100209730434663,0.07620580830539907
2014,No,Hesse,Urban regions,0.05741789836861609,38694,0.05509987666344318,0.059735920073789
2014,No,Lower Saxony,Rural regions,0.05669378540699408,38694,0.054389542107571014,0.05899802870641715
2014,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04387272649827491,38694,0.04183197829234209,0.04591347470420773
2014,No,Lower Saxony,Urban regions,0.040252161690164844,38694,0.03829373448572763,0.04221058889460206
2014,No,Berlin,Urban regions,0.037440899603867615,38694,0.035549335353673724,0.03933246385406151
2014,No,Brandenburg,Rural regions,0.033735145035566724,38694,0.031936176198244605,0.035534113872888844
2014,No,Saxony,Urban regions,0.031690590790986926,38694,0.029945144452691513,0.03343603712928234
2014,No,Saxony,Rural regions,0.02845337990373557,38694,0.026796721333318268,0.030110038474152872
2014,No,Saxony-Anhalt,Rural regions,0.02640882565915577,38694,0.024811118737619063,0.028006532580692474
2014,No,Thuringa,Rural regions,0.024449461174766794,38694,0.02291062002736938,0.025988302322164206
2014,No,Schleswig-Holstein,Rural regions,0.023810537973335606,38694,0.022291439528165403,0.02532963641850581
2014,No,Mecklenburg-Western Pomerania,Rural regions,0.0180176342803595,38694,0.01669227084224488,0.01934299771847412
2014,No,Hamburg,Urban regions,0.016399028836733824,38694,0.015133556089146002,0.017664501584321646
2014,No,"Rhineland-Palatinate, Saarland",Rural regions,0.014865613153298974,38694,0.013659818342428846,0.0160714079641691
2014,No,Baden-Wuerttemberg,Rural regions,0.013247007709673297,38694,0.012107814524575123,0.014386200894771472
2014,No,Hesse,Rural regions,0.011926566426715508,38694,0.010844916850019308,0.013008216003411708
2014,No,Thuringa,Urban regions,0.011032073944711845,38694,0.009991305914763311,0.01207284197466038
2014,No,Schleswig-Holstein,Urban regions,0.009967201942326533,38694,0.008977405980711941,0.010956997903941125
2014,No,Saxony-Anhalt,Urban regions,0.008348596498700856,38694,0.0074419864908195615,0.009255206506582151
2014,No,Bremen,Urban regions,0.007922647697746732,38694,0.00703927861025541,0.008806016785238053
2014,No,North Rhine-Westphalia,Rural regions,0.004259488009541253,38694,0.0036105756498343838,0.004908400369248122
2014,No,Brandenburg,Urban regions,0.003109426246965115,38694,0.0025546751974672515,0.003664177296462978
2014,No,Mecklenburg-Western Pomerania,Urban regions,0.0024705030455339267,38694,0.0019758623686231755,0.002965143722444678
2015,Yes,North Rhine-Westphalia,Urban regions,0.202833031946956,38036,0.1987919036309782,0.20687416026293381
2015,Yes,Baden-Wuerttemberg,Urban regions,0.09523809523809523,38036,0.09228803315562732,0.09818815732056314
2015,Yes,Bavaria,Rural regions,0.09312839059674503,38036,0.09020778707951058,0.09604899411397949
2015,Yes,Bavaria,Urban regions,0.06600361663652803,38036,0.06350836059461701,0.06849887267843904
2015,Yes,Lower Saxony,Rural regions,0.06540084388185655,38036,0.06291620646929415,0.06788548129441895
2015,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.047619047619047616,38036,0.04547884764186706,0.04975924759622817
2015,Yes,Hesse,Urban regions,0.04671488848704038,38036,0.044594098250620634,0.04883567872346013
2015,Yes,Brandenburg,Rural regions,0.04430379746835443,38036,0.04223585211214008,0.04637174282456878
2015,Yes,Berlin,Urban regions,0.03556359252561784,38036,0.03370237015798592,0.03742481489324976
2015,Yes,Saxony,Urban regions,0.03345388788426763,38036,0.03164674188896601,0.035261033879569255
2015,Yes,Thuringa,Rural regions,0.033152501506931886,38036,0.0313532337696074,0.03495176924425637
2015,Yes,Lower Saxony,Urban regions,0.033152501506931886,38036,0.0313532337696074,0.03495176924425637
2015,Yes,Saxony,Rural regions,0.031042796865581677,38036,0.029299821009350583,0.03278577272181277
2015,Yes,Saxony-Anhalt,Rural regions,0.026823387582881254,38036,0.025199666999465083,0.028447108166297426
2015,Yes,Schleswig-Holstein,Rural regions,0.026220614828209764,38036,0.024614744862596856,0.027826484793822673
2015,Yes,Mecklenburg-Western Pomerania,Rural regions,0.020192887281494876,38036,0.01877928200880144,0.02160649255418831
2015,Yes,Hamburg,Urban regions,0.016576250753465943,38036,0.015293116342650934,0.017859385164280952
2015,Yes,Hesse,Rural regions,0.015370705244122965,38036,0.014134353842303838,0.016607056645942093
2015,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.015069318866787222,38036,0.013844961224467114,0.01629367650910733
2015,Yes,Thuringa,Urban regions,0.0108499095840868,38036,0.009808784742416693,0.011891034425756905
2015,Yes,Schleswig-Holstein,Urban regions,0.010247136829415311,38036,0.009235037113282978,0.011259236545547644
2015,Yes,Baden-Wuerttemberg,Rural regions,0.009644364074743821,38036,0.008662184181920352,0.01062654396756729
2015,Yes,Saxony-Anhalt,Urban regions,0.006931886678722122,38036,0.006098063626240783,0.007765709731203461
2015,Yes,Bremen,Urban regions,0.006027727546714889,38036,0.005249829656181823,0.006805625437247954
2015,Yes,North Rhine-Westphalia,Rural regions,0.0039180229053646775,38036,0.003290196354141494,0.0045458494565878615
2015,Yes,Brandenburg,Urban regions,0.0030138637733574444,38036,0.002462973606164365,0.0035647539405505237
2015,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0015069318866787222,38036,0.0011170994339242857,0.0018967643394331587
2015,No,North Rhine-Westphalia,Urban regions,0.20177178978452454,38036,0.1977385651491839,0.20580501441986518
2015,No,Baden-Wuerttemberg,Urban regions,0.10764545748165921,38036,0.10453069291697936,0.11076022204633906
2015,No,Bavaria,Rural regions,0.08798966455959027,38036,0.08514275046173955,0.09083657865744099
2015,No,Bavaria,Urban regions,0.07313246897060859,38036,0.07051595773415402,0.07574898020706315
2015,No,Lower Saxony,Rural regions,0.05656808009966317,38036,0.05424641456338685,0.058889745635939496
2015,No,Hesse,Urban regions,0.05610667650994325,38036,0.05379393347849217,0.058419419541394325
2015,No,"Rhineland-Palatinate, Saarland",Urban regions,0.0436026392285332,38036,0.0415503705112545,0.045654907945811896
2015,No,Lower Saxony,Urban regions,0.03995755086974577,38036,0.037989196446053045,0.041925905293438495
2015,No,Berlin,Urban regions,0.036497023946846306,38036,0.0346124468517118,0.03838160104198081
2015,No,Brandenburg,Rural regions,0.035112813177686525,38036,0.03326299205390187,0.03696263430147118
2015,No,Saxony,Urban regions,0.03197526876759101,38036,0.03020715998970473,0.0337433775454773
2015,No,Saxony,Rural regions,0.027638075024223687,38036,0.025990570863540497,0.029285579184906877
2015,No,Saxony-Anhalt,Rural regions,0.02717667143450376,38036,0.02554258971271821,0.02881075315628931
2015,No,Schleswig-Holstein,Rural regions,0.025146495639736078,38036,0.023572994483993175,0.02671999679547898
2015,No,Thuringa,Rural regions,0.023992986665436256,38036,0.02245508956710623,0.02553088376376628
2015,No,Mecklenburg-Western Pomerania,Rural regions,0.019517371845152957,38036,0.01812713347131969,0.020907610218986225
2015,No,Hamburg,Urban regions,0.01711807317860933,38036,0.015814495948351916,0.018421650408866744
2015,No,"Rhineland-Palatinate, Saarland",Rural regions,0.015733862409449545,38036,0.014483221594130092,0.016984503224769
2015,No,Baden-Wuerttemberg,Rural regions,0.013749826973653855,38036,0.012579517246474114,0.014920136700833597
2015,No,Hesse,Rural regions,0.012734739076270013,38036,0.011607877409688163,0.013861600742851863
2015,No,Thuringa,Urban regions,0.011581230101970194,38036,0.010505987435415812,0.012656472768524576
2015,No,Schleswig-Holstein,Urban regions,0.00955105430720251,38036,0.008573591241359304,0.010528517373045715
2015,No,Saxony-Anhalt,Urban regions,0.008443685691874682,38036,0.007524118700288771,0.009363252683460593
2015,No,Bremen,Urban regions,0.007013334563742906,38036,0.0061746616080939985,0.007852007519391814
2015,No,North Rhine-Westphalia,Rural regions,0.004337193743367323,38036,0.0036767752815972973,0.004997612205137348
2015,No,Brandenburg,Urban regions,0.0030452636921515248,38036,0.0024915199583702675,0.003599007425932782
2015,No,Mecklenburg-Western Pomerania,Urban regions,0.002860702256263554,38036,0.002323951212764825,0.0033974532997622826
2016,Yes,North Rhine-Westphalia,Urban regions,0.20854271356783918,41132,0.20461646845520867,0.2124689586804697
2016,Yes,Baden-Wuerttemberg,Urban regions,0.09265075376884423,41132,0.08984869088404634,0.09545281665364211
2016,Yes,Bavaria,Rural regions,0.09013819095477386,41132,0.08737055926499757,0.09290582264455016
2016,Yes,Bavaria,Urban regions,0.07474874371859297,41132,0.07220719787071914,0.0772902895664668
2016,Yes,Lower Saxony,Rural regions,0.06187185929648241,41132,0.05954353310757777,0.06420018548538706
2016,Yes,Hesse,Urban regions,0.04962311557788945,41132,0.047524387832153,0.05172184332362589
2016,Yes,Brandenburg,Rural regions,0.0414572864321608,41132,0.03953077172424613,0.04338380114007548
2016,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04114321608040201,41132,0.03922369825853908,0.043062733902264935
2016,Yes,Berlin,Urban regions,0.03706030150753769,41132,0.03523464034177717,0.03888596267329821
2016,Yes,Thuringa,Rural regions,0.032035175879396985,41132,0.030333372029521796,0.03373697972927217
2016,Yes,Lower Saxony,Urban regions,0.03172110552763819,41132,0.030027389692257555,0.03341482136301882
2016,Yes,Schleswig-Holstein,Rural regions,0.028894472361809045,41132,0.027275621819745934,0.030513322903872157
2016,Yes,Saxony,Rural regions,0.02858040201005025,41132,0.026970113274631176,0.030190690745469324
2016,Yes,Saxony,Urban regions,0.027952261306532663,41132,0.026359251575529815,0.02954527103753551
2016,Yes,Saxony-Anhalt,Rural regions,0.02669597989949749,41132,0.02513817398028076,0.028253785818714218
2016,Yes,Mecklenburg-Western Pomerania,Rural regions,0.0207286432160804,41132,0.019351740927065368,0.022105545505095435
2016,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.018530150753768845,41132,0.017226851593655078,0.01983344991388261
2016,Yes,Hamburg,Urban regions,0.016959798994974875,41132,0.015711949672907743,0.018207648317042007
2016,Yes,Hesse,Rural regions,0.01256281407035176,41132,0.011486437184666964,0.013639190956036554
2016,Yes,Baden-Wuerttemberg,Rural regions,0.012248743718592964,41132,0.011185737690985288,0.01331174974620064
2016,Yes,Thuringa,Urban regions,0.01099246231155779,41132,0.00998480362935647,0.01200012099375911
2016,Yes,Schleswig-Holstein,Urban regions,0.009736180904522614,41132,0.008787247071740879,0.010685114737304349
2016,Yes,Bremen,Urban regions,0.008165829145728644,41132,0.007296096372301107,0.009035561919156181
2016,Yes,Saxony-Anhalt,Urban regions,0.007851758793969849,41132,0.006998780625021599,0.008704736962918099
2016,Yes,North Rhine-Westphalia,Rural regions,0.004711055276381909,41132,0.004049296289519483,0.005372814263244335
2016,Yes,Brandenburg,Urban regions,0.0021984924623115578,41132,0.0017458547593735922,0.002651130165249523
2016,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0021984924623115578,41132,0.0017458547593735922,0.002651130165249523
2016,No,North Rhine-Westphalia,Urban regions,0.20342949942682462,41132,0.19953918026264175,0.20731981859100748
2016,No,Baden-Wuerttemberg,Urban regions,0.10641956438670233,41132,0.10343937597242399,0.10939975280098067
2016,No,Bavaria,Rural regions,0.08688383645395491,41132,0.08416177034901656,0.08960590255889325
2016,No,Bavaria,Urban regions,0.07274551012609859,41132,0.070235538990916,0.07525548126128118
2016,No,Lower Saxony,Rural regions,0.0580817730225449,41132,0.055821334547027125,0.060342211498062674
2016,No,Hesse,Urban regions,0.05512036683225067,41132,0.05291484962054731,0.05732588404395403
2016,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04480320978219335,41132,0.04280395957650812,0.046802459987878575
2016,No,Lower Saxony,Urban regions,0.04059992357661445,41132,0.038692581277650774,0.04250726587557812
2016,No,Berlin,Urban regions,0.0376862820022927,41132,0.035845865397352794,0.03952669860723261
2016,No,Brandenburg,Rural regions,0.03491593427588842,41132,0.033141905892399647,0.03668996265937719
2016,No,Saxony,Urban regions,0.03214558654948414,41132,0.030440949778327377,0.03385022332064091
2016,No,Saxony,Rural regions,0.02822888803974016,41132,0.026628242990523045,0.029829533088957274
2016,No,Saxony-Anhalt,Rural regions,0.02665265571264807,41132,0.025096079724956356,0.028209231700339784
2016,No,Thuringa,Rural regions,0.024646541841803593,41132,0.023148150800272268,0.02614493288333492
2016,No,Schleswig-Holstein,Rural regions,0.023930072602216277,41132,0.0224530789387802,0.025407066265652353
2016,No,Mecklenburg-Western Pomerania,Rural regions,0.018389377149407717,41132,0.017090944903196365,0.01968780939561907
2016,No,Hamburg,Urban regions,0.01772067252579289,41132,0.016445632671391333,0.01899571238019445
2016,No,"Rhineland-Palatinate, Saarland",Rural regions,0.016813144822315627,41132,0.015570609720410498,0.018055679924220757
2016,No,Baden-Wuerttemberg,Rural regions,0.012944210928544135,41132,0.011851828266831434,0.014036593590256836
2016,No,Hesse,Rural regions,0.011845624761176921,41132,0.010800044099265035,0.012891205423088806
2016,No,Thuringa,Urban regions,0.011702330913259458,41132,0.010663018221718192,0.012741643604800724
2016,No,Schleswig-Holstein,Urban regions,0.009266335498662591,41132,0.008340361849208068,0.010192309148117114
2016,No,Saxony-Anhalt,Urban regions,0.007833397019487964,41132,0.006981408918959086,0.008685385120016842
2016,No,Bremen,Urban regions,0.0071646923958731375,41132,0.006349606197971674,0.007979778593774602
2016,No,North Rhine-Westphalia,Rural regions,0.004107756973633932,41132,0.003489634258723215,0.004725879688544649
2016,No,Brandenburg,Urban regions,0.0031524646541841806,41132,0.002610706270833567,0.0036942230375347942
2016,No,Mecklenburg-Western Pomerania,Urban regions,0.00277034772640428,41132,0.002262386115783149,0.0032783093370254107
2017,Yes,North Rhine-Westphalia,Urban regions,0.21281979195951645,45410,0.20905515232137306,0.21658443159765983
2017,Yes,Baden-Wuerttemberg,Urban regions,0.08602755130728142,45410,0.0834484663214893,0.08860663629307353
2017,Yes,Bavaria,Rural regions,0.08462187236435198,45410,0.08206197884361131,0.08718176588509265
2017,Yes,Bavaria,Urban regions,0.07309530503233061,45410,0.07070120328962642,0.0754894067750348
2017,Yes,Lower Saxony,Rural regions,0.06016305875737982,45410,0.05797594420532002,0.062350173309439615
2017,Yes,Hesse,Urban regions,0.05032330615687377,45410,0.04831258062145521,0.05233403169229233
2017,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04638740511667135,45410,0.04445291573999175,0.048321894493350954
2017,Yes,Brandenburg,Rural regions,0.04554399775091369,45410,0.04362632784985083,0.04746166765197655
2017,Yes,Lower Saxony,Urban regions,0.037672195670508855,45410,0.03592092891306492,0.03942346242795279
2017,Yes,Berlin,Urban regions,0.035141973573235875,45410,0.03344831797762266,0.03683562916884909
2017,Yes,Saxony-Anhalt,Rural regions,0.03176834411020523,45410,0.030155221983389054,0.03338146623702141
2017,Yes,Saxony,Urban regions,0.028675850435760472,45410,0.02714080736008744,0.030210893511433506
2017,Yes,Schleswig-Holstein,Rural regions,0.027551307281416925,45410,0.026045793365874103,0.029056821196959747
2017,Yes,Saxony,Rural regions,0.027270171492831036,45410,0.025772141972334003,0.028768201013328068
2017,Yes,Thuringa,Rural regions,0.021647455721113297,45410,0.02030891545633569,0.022985995985890906
2017,Yes,Mecklenburg-Western Pomerania,Rural regions,0.021085184143941525,45410,0.01976376233465092,0.02240660595323213
2017,Yes,Hamburg,Urban regions,0.017992690469496767,45410,0.01677008668713223,0.019215294251861303
2017,Yes,Hesse,Rural regions,0.01686814731515322,45410,0.01568368868515885,0.018052605945147588
2017,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.01490019679505201,45410,0.013785860082760192,0.016014533507343828
2017,Yes,Thuringa,Urban regions,0.014056789429294348,45410,0.012973986703605837,0.01513959215498286
2017,Yes,Schleswig-Holstein,Urban regions,0.011526567332021367,45410,0.01054479041549486,0.012508344248547873
2017,Yes,Baden-Wuerttemberg,Rural regions,0.010120888389091932,45410,0.009200267726329356,0.011041509051854508
2017,Yes,Saxony-Anhalt,Urban regions,0.008996345234748383,45410,0.008127882865556851,0.009864807603939915
2017,Yes,Bremen,Urban regions,0.005903851560303626,45410,0.00519921977363933,0.006608483346967922
2017,Yes,North Rhine-Westphalia,Rural regions,0.004779308405960078,45410,0.004144967750045862,0.005413649061874295
2017,Yes,Mecklenburg-Western Pomerania,Urban regions,0.003092493674444757,45410,0.002581798018810782,0.003603189330078732
2017,Yes,Brandenburg,Urban regions,0.001967950520101209,45410,0.001560326608921098,0.00237557443128132
2017,No,North Rhine-Westphalia,Urban regions,0.20188389923329683,45410,0.19819187792752274,0.20557592053907092
2017,No,Baden-Wuerttemberg,Urban regions,0.10361445783132531,45410,0.10081136215559824,0.10641755350705237
2017,No,Bavaria,Rural regions,0.0867907995618839,45410,0.08420138071762046,0.08938021840614735
2017,No,Bavaria,Urban regions,0.07150054764512596,45410,0.06913067051208194,0.07387042477816999
2017,No,Lower Saxony,Rural regions,0.059890470974808326,45410,0.057708000324992986,0.062072941624623665
2017,No,Hesse,Urban regions,0.05445783132530121,45410,0.052370694395165424,0.05654496825543699
2017,No,Lower Saxony,Urban regions,0.042322015334063524,45410,0.040470304180731574,0.044173726487395475
2017,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04135815991237678,45410,0.03952673501292903,0.04318958481182452
2017,No,Berlin,Urban regions,0.037721796276013145,45410,0.03596942216898453,0.03947417038304176
2017,No,Brandenburg,Rural regions,0.03417305585980285,45410,0.032502073415504026,0.03584403830410167
2017,No,Saxony,Urban regions,0.034085432639649506,45410,0.032416518155811265,0.03575434712348775
2017,No,Saxony,Rural regions,0.029485213581599123,45410,0.027929306929140932,0.031041120234057314
2017,No,Saxony-Anhalt,Rural regions,0.02755750273822563,45410,0.026051824356246044,0.029063181120205218
2017,No,Thuringa,Rural regions,0.026681270536692222,45410,0.0251990558442696,0.028163485229114844
2017,No,Schleswig-Holstein,Rural regions,0.024271631982475356,45410,0.02285618282084491,0.025687081144105804
2017,No,Mecklenburg-Western Pomerania,Rural regions,0.01835706462212486,45410,0.017122372402384307,0.019591756841865416
2017,No,Hamburg,Urban regions,0.017524644030668127,45410,0.016317759402745498,0.018731528658590756
2017,No,"Rhineland-Palatinate, Saarland",Rural regions,0.015421686746987951,45410,0.014288317584604058,0.016555055909371844
2017,No,Baden-Wuerttemberg,Rural regions,0.012924424972617744,45410,0.01188555513300103,0.013963294812234458
2017,No,Hesse,Rural regions,0.012617743702081052,45410,0.011591113987074719,0.013644373417087385
2017,No,Schleswig-Holstein,Urban regions,0.01095290251916758,45410,0.009995590706186021,0.011910214332149137
2017,No,Thuringa,Urban regions,0.010514786418400876,45410,0.009576608509449714,0.011452964327352039
2017,No,Bremen,Urban regions,0.008587075575027383,45410,0.007738422379034216,0.009435728771020549
2017,No,Saxony-Anhalt,Urban regions,0.006440306681270536,45410,0.005704556162390604,0.007176057200150469
2017,No,North Rhine-Westphalia,Rural regions,0.004337349397590362,45410,0.0037329157499444,0.004941783045236323
2017,No,Brandenburg,Urban regions,0.0035925520262869663,45410,0.003042250983122906,0.004142853069451027
2017,No,Mecklenburg-Western Pomerania,Urban regions,0.002935377875136911,45410,0.0024377851960596187,0.0034329705542142036
2018,Yes,North Rhine-Westphalia,Urban regions,0.21409768938286047,43121,0.2102259872975795,0.21796939146814145
2018,Yes,Bavaria,Rural regions,0.08745247148288973,43121,0.08478607056707002,0.09011887239870944
2018,Yes,Baden-Wuerttemberg,Urban regions,0.08365019011406843,43121,0.08103697132174136,0.08626340890639551
2018,Yes,Bavaria,Urban regions,0.0675636150921322,43121,0.06519454611906653,0.06993268406519787
2018,Yes,Lower Saxony,Rural regions,0.05089207370576192,43121,0.04881766401141461,0.052966483400109225
2018,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04621234279028956,43121,0.044230740472616575,0.048193945107962544
2018,Yes,Brandenburg,Rural regions,0.04591985960807254,43121,0.043944235290338994,0.04789548392580608
2018,Yes,Hesse,Urban regions,0.0441649605147704,43121,0.04222567364852208,0.046104247381018724
2018,Yes,Berlin,Urban regions,0.038900263234863994,43121,0.03707522419631677,0.040725302273411215
2018,Yes,Lower Saxony,Urban regions,0.03714536414156186,43121,0.0353603390205854,0.03893038926253832
2018,Yes,Saxony-Anhalt,Rural regions,0.03188066686165546,43121,0.03022245581306337,0.033538877910247546
2018,Yes,Saxony,Urban regions,0.029540801403919275,43121,0.027942673861119025,0.031138928946719525
2018,Yes,Saxony,Rural regions,0.02778590231061714,43121,0.026234569889534376,0.029337234731699906
2018,Yes,Thuringa,Rural regions,0.027200935946183096,43121,0.025665558505001063,0.02873631338736513
2018,Yes,Schleswig-Holstein,Rural regions,0.02690845276396607,43121,0.02538112279755665,0.02843578273037549
2018,Yes,Mecklenburg-Western Pomerania,Rural regions,0.023983620941795847,43121,0.022539519877149482,0.02542772200644221
2018,Yes,Hamburg,Urban regions,0.019596373208540508,43121,0.018288089404745845,0.02090465701233517
2018,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.01754899093302135,43121,0.016309643174176734,0.01878833869186597
2018,Yes,Thuringa,Urban regions,0.01374670956420006,43121,0.012647690387169197,0.014845728741230921
2018,Yes,Hesse,Rural regions,0.012576776835331968,43121,0.011524940896907565,0.013628612773756371
2018,Yes,Baden-Wuerttemberg,Rural regions,0.011991810470897923,43121,0.010964422894795014,0.013019198047000833
2018,Yes,Schleswig-Holstein,Urban regions,0.011114360924246856,43121,0.01012483553380863,0.012103886314685083
2018,Yes,Saxony-Anhalt,Urban regions,0.009066978648727698,43121,0.008172304051639545,0.009961653245815851
2018,Yes,Bremen,Urban regions,0.007897045919859609,43121,0.007061592266444633,0.008732499573274584
2018,Yes,Brandenburg,Urban regions,0.00467973091547236,43121,0.00403555642217181,0.005323905408772911
2018,Yes,Mecklenburg-Western Pomerania,Urban regions,0.004387247733255338,43121,0.003763436826274529,0.005011058640236147
2018,Yes,North Rhine-Westphalia,Rural regions,0.0040947645510383155,43121,0.003492017443989514,0.0046975116580871175
2018,No,North Rhine-Westphalia,Urban regions,0.20624434389140273,43121,0.20242537518633916,0.2100633125964663
2018,No,Baden-Wuerttemberg,Urban regions,0.09809954751131222,43121,0.09529201713437864,0.10090707788824581
2018,No,Bavaria,Rural regions,0.08416289592760182,43121,0.08154241434360225,0.08678337751160138
2018,No,Bavaria,Urban regions,0.07126696832579185,43121,0.0688386744323377,0.07369526221924601
2018,No,Lower Saxony,Rural regions,0.058823529411764705,43121,0.056602661499209554,0.061044397324319856
2018,No,Hesse,Urban regions,0.05425339366515837,43121,0.052115369990366534,0.056391417339950206
2018,No,Lower Saxony,Urban regions,0.04180995475113122,43121,0.03992075736720117,0.04369915213506127
2018,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04167420814479638,43121,0.039787946534163884,0.04356046975542888
2018,No,Berlin,Urban regions,0.03891402714932127,43121,0.037088678336989686,0.04073937596165285
2018,No,Brandenburg,Rural regions,0.035113122171945704,43121,0.033375783114119366,0.03685046122977204
2018,No,Saxony,Urban regions,0.03434389140271493,43121,0.03262500309821298,0.036062779707216885
2018,No,Saxony,Rural regions,0.029728506787330317,43121,0.028125465000560852,0.03133154857409978
2018,No,Saxony-Anhalt,Rural regions,0.027828054298642532,43121,0.026275579272427484,0.02938052932485758
2018,No,Thuringa,Rural regions,0.024796380090497738,43121,0.023328625476836548,0.026264134704158927
2018,No,Schleswig-Holstein,Rural regions,0.023167420814479638,43121,0.021747511621583827,0.02458733000737545
2018,No,Mecklenburg-Western Pomerania,Rural regions,0.018868778280542987,43121,0.017584535603019345,0.02015302095806663
2018,No,Hamburg,Urban regions,0.018823529411764704,43121,0.01754079793967801,0.0201062608838514
2018,No,"Rhineland-Palatinate, Saarland",Rural regions,0.015022624434389141,43121,0.013874476914595445,0.016170771954182837
2018,No,Hesse,Rural regions,0.013574660633484163,43121,0.012482445323468604,0.014666875943499722
2018,No,Schleswig-Holstein,Urban regions,0.01262443438914027,43121,0.01157063289004798,0.01367823588823256
2018,No,Baden-Wuerttemberg,Rural regions,0.01262443438914027,43121,0.01157063289004798,0.01367823588823256
