"ple0053","year","age_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Ja","2015","66 +","(Fach-)Abitur","57","0.225144627858233","0.173575600625008","0.276713655091459"
"Ja","2015","66 +","AkademikerIn","234","0.210192674958338","0.186915555960268","0.233469793956407"
"Nein","2015","17-34","(noch) kein Abschluss","398","0.8998607245167","0.872156264423897","0.927565184609504"
"Nein","2015","17-34","Hauptschule","909","0.875194376625557","0.855098375174431","0.895290378076683"
"Nein","2015","17-34","Realschule","1194","0.876379632415513","0.858975760523234","0.893783504307792"
"Nein","2015","17-34","(Fach-)Abitur","1213","0.893876792067403","0.877422864668196","0.910330719466609"
"Nein","2015","17-34","AkademikerIn","759","0.911700525252079","0.892704495432909","0.930696555071248"
"Nein","2015","35-65","(noch) kein Abschluss","259","0.854999583817656","0.815484241605017","0.894514926030294"
"Nein","2015","35-65","Hauptschule","3284","0.863186304363658","0.852234028190922","0.874138580536394"
"Nein","2015","35-65","Realschule","3842","0.889051629226253","0.879660022237036","0.898443236215471"
"Nein","2015","35-65","(Fach-)Abitur","1832","0.896838686776294","0.88365882443121","0.910018549121377"
"Nein","2015","35-65","AkademikerIn","3464","0.9067147188646","0.897505264286048","0.915924173443152"
"Nein","2015","66 +","(noch) kein Abschluss","50","0.896085098181599","0.817552921028241","0.974617275334956"
"Nein","2015","66 +","Hauptschule","1952","0.764393154845133","0.747876358532151","0.780909951158115"
"Nein","2015","66 +","Realschule","647","0.81000884172543","0.783076081692737","0.836941601758122"
"Nein","2015","66 +","(Fach-)Abitur","195","0.774855372141767","0.723286344908541","0.826424399374993"
"Nein","2015","66 +","AkademikerIn","943","0.789807325041662","0.766530206043593","0.813084444039732"
"Ja","2016","17-34","(noch) kein Abschluss","41","0.110311030228355","0.0807693773299463","0.139852683126764"
"Ja","2016","17-34","Hauptschule","135","0.116711282577601","0.096850836581988","0.136571728573213"
"Ja","2016","17-34","Realschule","139","0.119218403843814","0.10085351650607","0.137583291181559"
"Ja","2016","17-34","(Fach-)Abitur","139","0.0990412984320726","0.0830830153101455","0.114999581554"
"Ja","2016","17-34","AkademikerIn","93","0.0657653923011416","0.0498433074619127","0.0816874771403705"
"Ja","2016","35-65","(noch) kein Abschluss","58","0.145287713683343","0.106798009490433","0.183777417876252"
"Ja","2016","35-65","Hauptschule","515","0.145702848579095","0.134124808815804","0.157280888342387"
"Ja","2016","35-65","Realschule","427","0.101016004080516","0.0916784122053422","0.11035359595569"
"Ja","2016","35-65","(Fach-)Abitur","210","0.0904207426655323","0.0780962022778933","0.102745283053171"
"Ja","2016","35-65","AkademikerIn","353","0.0978551384841074","0.0883556622409474","0.107354614727267"
"Ja","2016","66 +","(noch) kein Abschluss","9","","",""
"Ja","2016","66 +","Hauptschule","516","0.220133402734599","0.203490789275947","0.23677601619325"
"Ja","2016","66 +","Realschule","161","0.195636710572877","0.168385413047426","0.222888008098327"
"Ja","2016","66 +","(Fach-)Abitur","44","0.217531089674263","0.165116302637183","0.269945876711344"
"Ja","2016","66 +","AkademikerIn","230","0.209313281594791","0.186140783506238","0.232485779683344"
"Nein","2016","17-34","(noch) kein Abschluss","391","0.889688969771645","0.860147316873235","0.919230622670054"
"Nein","2016","17-34","Hauptschule","869","0.883288717422399","0.863428271426787","0.903149163418012"
"Nein","2016","17-34","Realschule","1057","0.880781596156186","0.862416708818441","0.89914648349393"
"Nein","2016","17-34","(Fach-)Abitur","1207","0.900958701567927","0.885000418446","0.916916984689854"
"Nein","2016","17-34","AkademikerIn","838","0.934234607698858","0.91831252285963","0.950156692538087"
"Nein","2016","35-65","(noch) kein Abschluss","264","0.854712286316657","0.816222582123747","0.893201990509567"
"Nein","2016","35-65","Hauptschule","3052","0.854297151420904","0.842719111657613","0.865875191184196"
"Nein","2016","35-65","Realschule","3574","0.898983995919484","0.88964640404431","0.908321587794658"
"Nein","2016","35-65","(Fach-)Abitur","1870","0.909579257334468","0.897254716946829","0.921903797722107"
"Nein","2016","35-65","AkademikerIn","3405","0.902144861515893","0.892645385272733","0.911644337759053"
"Nein","2016","66 +","(noch) kein Abschluss","48","0.877022986837028","0.791766364728177","0.962279608945878"
"Nein","2016","66 +","Hauptschule","1865","0.779866597265401","0.76322398380675","0.796509210724053"
"Nein","2016","66 +","Realschule","653","0.804363289427124","0.777111991901673","0.831614586952574"
"Nein","2016","66 +","(Fach-)Abitur","194","0.782468910325737","0.730054123288656","0.834883697362817"
"Nein","2016","66 +","AkademikerIn","954","0.790686718405209","0.767514220316656","0.813859216493762"
"Ja","2017","17-34","(noch) kein Abschluss","47","0.0780159324550776","0.0546476823298848","0.10138418258027"
"Ja","2017","17-34","Hauptschule","122","0.108371952563128","0.0889693519865633","0.127774553139694"
"Ja","2017","17-34","Realschule","202","0.137150845713521","0.118888067417512","0.15541362400953"
"Ja","2017","17-34","(Fach-)Abitur","136","0.0822303632795626","0.0686198699425891","0.095840856616536"
"Ja","2017","17-34","AkademikerIn","100","0.0778449701558764","0.0614905177854444","0.0941994225263084"
"Ja","2017","35-65","(noch) kein Abschluss","51","0.15115135496617","0.113021127669845","0.189281582262495"
"Ja","2017","35-65","Hauptschule","533","0.147800945567281","0.136461544609087","0.159140346525476"
"Ja","2017","35-65","Realschule","499","0.111044632483945","0.101964228928722","0.120125036039168"
"Ja","2017","35-65","(Fach-)Abitur","257","0.119894612149779","0.106552218521037","0.133237005778521"
"Ja","2017","35-65","AkademikerIn","416","0.106424183562534","0.0971056472504664","0.115742719874601"
"Ja","2017","66 +","(noch) kein Abschluss","17","","",""
"Ja","2017","66 +","Hauptschule","562","0.235639531345323","0.218610652504267","0.25266841018638"
"Ja","2017","66 +","Realschule","203","0.192462387182256","0.167246769632357","0.217678004732156"
"Ja","2017","66 +","(Fach-)Abitur","53","0.226301544931674","0.176204706561152","0.276398383302197"
"Ja","2017","66 +","AkademikerIn","269","0.22394899744681","0.200884397747763","0.247013597145857"
"Nein","2017","17-34","(noch) kein Abschluss","459","0.921984067544922","0.89861581741973","0.945352317670115"
"Nein","2017","17-34","Hauptschule","864","0.891628047436871","0.872225446860306","0.911030648013437"
"Nein","2017","17-34","Realschule","1161","0.862849154286479","0.84458637599047","0.881111932582488"
"Nein","2017","17-34","(Fach-)Abitur","1429","0.917769636720437","0.904159143383464","0.931380130057411"
"Nein","2017","17-34","AkademikerIn","931","0.922155029844124","0.905800577473692","0.938509482214556"
"Nein","2017","35-65","(noch) kein Abschluss","288","0.84884864503383","0.810718417737505","0.886978872330155"
"Nein","2017","35-65","Hauptschule","3230","0.852199054432719","0.840859653474524","0.863538455390914"
"Nein","2017","35-65","Realschule","4100","0.888955367516055","0.879874963960832","0.898035771071278"
"Nein","2017","35-65","(Fach-)Abitur","2020","0.880105387850221","0.866762994221479","0.893447781478963"
"Nein","2017","35-65","AkademikerIn","3791","0.893575816437466","0.884257280125399","0.902894352749534"
"Nein","2017","66 +","(noch) kein Abschluss","47","0.784627951828939","0.683915154018954","0.885340749638923"
"Nein","2017","66 +","Hauptschule","1824","0.764360468654677","0.74733158981362","0.781389347495733"
"Nein","2017","66 +","Realschule","736","0.807537612817743","0.782321995267844","0.832753230367643"
"Nein","2017","66 +","(Fach-)Abitur","215","0.773698455068326","0.723601616697803","0.823795293438849"
"Nein","2017","66 +","AkademikerIn","986","0.77605100255319","0.752986402854143","0.799115602252237"
"Ja","2018","17-34","(noch) kein Abschluss","55","0.109146346945071","0.0807432706431725","0.137549423246969"
"Ja","2018","17-34","Hauptschule","141","0.118561728392272","0.0980157869889456","0.139107669795598"
"Ja","2018","17-34","Realschule","173","0.153321799077611","0.133419815275696","0.173223782879526"
"Ja","2018","17-34","(Fach-)Abitur","128","0.0915410690871089","0.0772124633085162","0.105869674865702"
"Ja","2018","17-34","AkademikerIn","91","0.077642949145136","0.0614486970942088","0.0938372011960632"
"Ja","2018","35-65","(noch) kein Abschluss","60","0.182420275267735","0.141786706860825","0.223053843674646"
"Ja","2018","35-65","Hauptschule","506","0.135240997141004","0.123912983488171","0.146569010793838"
"Ja","2018","35-65","Realschule","522","0.125628095004017","0.115849586636538","0.135406603371496"
"Ja","2018","35-65","(Fach-)Abitur","216","0.100445602995339","0.0877866424766853","0.113104563513992"
"Ja","2018","35-65","AkademikerIn","391","0.102978129428118","0.0935594045644001","0.112396854291836"
"Ja","2018","66 +","(noch) kein Abschluss","12","","",""
"Ja","2018","66 +","Hauptschule","509","0.216107854030349","0.199348838396805","0.232866869663894"
"Ja","2018","66 +","Realschule","193","0.200905475671008","0.175703566603381","0.226107384738635"
"Ja","2018","66 +","(Fach-)Abitur","62","0.23060200464161","0.182697436348127","0.278506572935094"
"Ja","2018","66 +","AkademikerIn","255","0.208043310570182","0.185797900671586","0.230288720468777"
"Nein","2018","17-34","(noch) kein Abschluss","408","0.890853653054929","0.862450576753031","0.919256729356827"
"Nein","2018","17-34","Hauptschule","810","0.881438271607728","0.860892330204401","0.901984213011054"
"Nein","2018","17-34","Realschule","1086","0.846678200922389","0.826776217120474","0.866580184724304"
"Nein","2018","17-34","(Fach-)Abitur","1428","0.908458930912891","0.894130325134298","0.922787536691484"
"Nein","2018","17-34","AkademikerIn","958","0.922357050854864","0.906162798803937","0.938551302905791"
"Nein","2018","35-65","(noch) kein Abschluss","287","0.817579724732265","0.776946156325354","0.858213293139175"
"Nein","2018","35-65","Hauptschule","2995","0.864759002858996","0.853430989206163","0.876087016511829"
"Nein","2018","35-65","Realschule","3891","0.874371904995983","0.864593396628504","0.884150413363462"
"Nein","2018","35-65","(Fach-)Abitur","1950","0.899554397004661","0.886895436486008","0.912213357523315"
"Nein","2018","35-65","AkademikerIn","3609","0.897021870571882","0.887603145708163","0.9064405954356"
"Nein","2018","66 +","(noch) kein Abschluss","54","0.811696068864794","0.717376341247154","0.906015796482434"
"Nein","2018","66 +","Hauptschule","1808","0.783892145969651","0.767133130336106","0.800651161603195"
"Nein","2018","66 +","Realschule","778","0.799094524328992","0.773892615261365","0.824296433396619"
"Nein","2018","66 +","(Fach-)Abitur","235","0.76939799535839","0.721493427064906","0.817302563651873"
"Nein","2018","66 +","AkademikerIn","1024","0.791956689429818","0.769711279531223","0.814202099328414"
"Ja","2019","17-34","(noch) kein Abschluss","47","0.111844650856545","0.0817024109047911","0.141986890808299"
"Ja","2019","17-34","Hauptschule","115","0.123088181479722","0.100076235315087","0.146100127644358"
"Ja","2019","17-34","Realschule","134","0.107330564838812","0.089362442113653","0.12529868756397"
"Ja","2019","17-34","(Fach-)Abitur","123","0.0843876635031996","0.0701634476840166","0.0986118793223826"
"Ja","2019","17-34","AkademikerIn","104","0.0814523489581009","0.0646414759821239","0.0982632219340778"
"Ja","2019","35-65","(noch) kein Abschluss","45","0.193304219318156","0.148241993192952","0.238366445443359"
"Ja","2019","35-65","Hauptschule","485","0.14804780709586","0.135727394510264","0.160368219681455"
"Ja","2019","35-65","Realschule","545","0.123992906301471","0.114391318723851","0.13359449387909"
"Ja","2019","35-65","(Fach-)Abitur","261","0.116389801528841","0.103437693472199","0.129341909585483"
"Ja","2019","35-65","AkademikerIn","430","0.0963514529288835","0.0877917910155783","0.104911114842189"
"Ja","2019","66 +","(noch) kein Abschluss","15","","",""
"Ja","2019","66 +","Hauptschule","489","0.218424111708235","0.201283083823363","0.235565139593106"
"Ja","2019","66 +","Realschule","195","0.180176495341284","0.157286636574702","0.203066354107866"
"Ja","2019","66 +","(Fach-)Abitur","60","0.204443314820122","0.161385185049601","0.247501444590643"
"Ja","2019","66 +","AkademikerIn","306","0.215302015800317","0.194182113208451","0.236421918392184"
"Nein","2019","17-34","(noch) kein Abschluss","373","0.888155349143455","0.858013109191701","0.918297589095209"
"Nein","2019","17-34","Hauptschule","668","0.876911818520278","0.853899872355642","0.899923764684913"
"Nein","2019","17-34","Realschule","1006","0.892669435161188","0.87470131243603","0.910637557886347"
"Nein","2019","17-34","(Fach-)Abitur","1344","0.9156123364968","0.901388120677617","0.929836552315983"
"Nein","2019","17-34","AkademikerIn","913","0.918547651041899","0.901736778065922","0.935358524017876"
"Nein","2019","35-65","(noch) kein Abschluss","250","0.806695780681844","0.761633554556641","0.851758006807048"
"Nein","2019","35-65","Hauptschule","2707","0.85195219290414","0.839631780318545","0.864272605489736"
"Nein","2019","35-65","Realschule","3981","0.87600709369853","0.86640550612091","0.885608681276149"
"Nein","2019","35-65","(Fach-)Abitur","2094","0.883610198471159","0.870658090414517","0.896562306527801"
"Nein","2019","35-65","AkademikerIn","4135","0.903648547071117","0.895088885157811","0.912208208984422"
"Nein","2019","66 +","(noch) kein Abschluss","46","0.745581059823026","0.636284793410844","0.854877326235208"
"Nein","2019","66 +","Hauptschule","1743","0.781575888291765","0.764434860406894","0.798716916176637"
"Nein","2019","66 +","Realschule","888","0.819823504658716","0.796933645892134","0.842713363425298"
"Nein","2019","66 +","(Fach-)Abitur","277","0.795556685179878","0.752498555409357","0.838614814950399"
"Nein","2019","66 +","AkademikerIn","1149","0.784697984199683","0.763578081607816","0.805817886791549"
"Ja","2020","17-34","(noch) kein Abschluss","93","0.120427025627162","0.0996654642164471","0.141188587037878"
"Ja","2020","17-34","Hauptschule","166","0.132536471343305","0.113148941834452","0.151924000852157"
"Ja","2020","17-34","Realschule","147","0.129935816288503","0.110038941706912","0.149832690870094"
"Ja","2020","17-34","(Fach-)Abitur","177","0.0868864844725736","0.0743396573858623","0.0994333115592849"
"Ja","2020","17-34","AkademikerIn","121","0.0749420643600105","0.0620527854214894","0.0878313432985317"
"Ja","2020","35-65","(noch) kein Abschluss","143","0.166863830004432","0.142463765858925","0.191263894149939"
"Ja","2020","35-65","Hauptschule","490","0.139868146306884","0.128055563873017","0.151680728740752"
"Ja","2020","35-65","Realschule","485","0.126996459497757","0.116773230387832","0.137219688607682"
"Ja","2020","35-65","(Fach-)Abitur","299","0.124717055742795","0.112132837008357","0.137301274477233"
"Ja","2020","35-65","AkademikerIn","439","0.109066420475065","0.100145085146757","0.117987755803374"
"Ja","2020","66 +","(noch) kein Abschluss","13","","",""
"Ja","2020","66 +","Hauptschule","461","0.237709542154162","0.21929152121871","0.256127563089613"
"Ja","2020","66 +","Realschule","184","0.170543984539486","0.147848641863913","0.193239327215059"
"Ja","2020","66 +","(Fach-)Abitur","70","0.228486372520136","0.183323557764156","0.273649187276117"
"Ja","2020","66 +","AkademikerIn","274","0.193101852133049","0.172447012164022","0.213756692102075"
"Nein","2020","17-34","(noch) kein Abschluss","851","0.879572974372838","0.858811412962122","0.900334535783553"
"Nein","2020","17-34","Hauptschule","1009","0.867463528656695","0.848075999147843","0.886851058165548"
"Nein","2020","17-34","Realschule","950","0.870064183711497","0.850167309129906","0.889961058293088"
"Nein","2020","17-34","(Fach-)Abitur","1759","0.913113515527426","0.900566688440715","0.925660342614138"
"Nein","2020","17-34","AkademikerIn","1482","0.925057935639989","0.912168656701468","0.93794721457851"
"Nein","2020","35-65","(noch) kein Abschluss","754","0.833136169995568","0.808736105850061","0.857536234141075"
"Nein","2020","35-65","Hauptschule","2822","0.860131853693116","0.848319271259248","0.871944436126983"
"Nein","2020","35-65","Realschule","3590","0.873003540502243","0.862780311392318","0.883226769612168"
"Nein","2020","35-65","(Fach-)Abitur","2349","0.875282944257205","0.862698725522767","0.887867162991643"
"Nein","2020","35-65","AkademikerIn","4251","0.890933579524934","0.882012244196626","0.899854914853243"
"Nein","2020","66 +","(noch) kein Abschluss","55","0.751723584027006","0.649042497335249","0.854404670718763"
"Nein","2020","66 +","Hauptschule","1591","0.762290457845838","0.743872436910387","0.78070847878129"
"Nein","2020","66 +","Realschule","871","0.829456015460514","0.806760672784941","0.852151358136087"
"Nein","2020","66 +","(Fach-)Abitur","262","0.771513627479864","0.726350812723883","0.816676442235844"
"Nein","2020","66 +","AkademikerIn","1129","0.806898147866951","0.786243307897925","0.827552987835978"
