"m11104","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Mindestens einmal im Monat","2004","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2004","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2004","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2004","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2004","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2004","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2004","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2004","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2004","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2004","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2004","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2004","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2004","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2004","AkademikerIn","Laendlicher Raum","","","",""
"Fast nie oder nie","2005","(noch) kein Abschluss","Staedtischer Raum","196","0.350778103414509","0.313835126070857","0.387721080758161"
"Fast nie oder nie","2005","(noch) kein Abschluss","Laendlicher Raum","81","0.394168180756074","0.334769303215119","0.45356705829703"
"Fast nie oder nie","2005","Hauptschule","Staedtischer Raum","2905","0.591087167107513","0.5773385173885","0.604835816826526"
"Fast nie oder nie","2005","Hauptschule","Laendlicher Raum","1533","0.587664843041586","0.568761689367059","0.606567996716113"
"Fast nie oder nie","2005","Realschule","Staedtischer Raum","1043","0.339179748088156","0.322704266033674","0.355655230142637"
"Fast nie oder nie","2005","Realschule","Laendlicher Raum","804","0.37636328337768","0.35599343997132","0.396733126784039"
"Fast nie oder nie","2005","(Fach-)Abitur","Staedtischer Raum","431","0.274457642632008","0.253441974705389","0.295473310558626"
"Fast nie oder nie","2005","(Fach-)Abitur","Laendlicher Raum","127","0.247506281689805","0.21143917549327","0.283573387886341"
"Fast nie oder nie","2005","AkademikerIn","Staedtischer Raum","719","0.262594598180926","0.246655688628717","0.278533507733134"
"Fast nie oder nie","2005","AkademikerIn","Laendlicher Raum","368","0.31586674652764","0.289749637277179","0.341983855778101"
"Mehrmals im Jahr","2005","(noch) kein Abschluss","Staedtischer Raum","80","0.145248669274463","0.117971766848263","0.172525571700664"
"Mehrmals im Jahr","2005","(noch) kein Abschluss","Laendlicher Raum","43","0.155550558393758","0.111496691963295","0.199604424824221"
"Mehrmals im Jahr","2005","Hauptschule","Staedtischer Raum","699","0.142220240577649","0.132452648509317","0.151987832645981"
"Mehrmals im Jahr","2005","Hauptschule","Laendlicher Raum","426","0.166703556334023","0.152391025878883","0.181016086789163"
"Mehrmals im Jahr","2005","Realschule","Staedtischer Raum","714","0.217761386389085","0.203398505357354","0.232124267420815"
"Mehrmals im Jahr","2005","Realschule","Laendlicher Raum","541","0.238963034808024","0.221032779794452","0.256893289821596"
"Mehrmals im Jahr","2005","(Fach-)Abitur","Staedtischer Raum","357","0.2059389348588","0.186894401785598","0.224983467932002"
"Mehrmals im Jahr","2005","(Fach-)Abitur","Laendlicher Raum","121","0.222673484977469","0.187903641123629","0.257443328831309"
"Mehrmals im Jahr","2005","AkademikerIn","Staedtischer Raum","550","0.189020109727841","0.174838628222884","0.203201591232799"
"Mehrmals im Jahr","2005","AkademikerIn","Laendlicher Raum","255","0.200904470863625","0.178393358638526","0.223415583088723"
"Mindestens einmal im Monat","2005","(noch) kein Abschluss","Staedtischer Raum","53","0.0721097993619673","0.0520851687307722","0.0921344299931624"
"Mindestens einmal im Monat","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2005","Hauptschule","Staedtischer Raum","277","0.0587353724094229","0.0521599350552157","0.06531080976363"
"Mindestens einmal im Monat","2005","Hauptschule","Laendlicher Raum","140","0.0533132349125812","0.044686133611846","0.0619403362133164"
"Mindestens einmal im Monat","2005","Realschule","Staedtischer Raum","268","0.08586438819074","0.0761146409791322","0.0956141354023479"
"Mindestens einmal im Monat","2005","Realschule","Laendlicher Raum","171","0.0828098747416361","0.0712223952930527","0.0943973541902196"
"Mindestens einmal im Monat","2005","(Fach-)Abitur","Staedtischer Raum","195","0.120399909147539","0.105073872505221","0.135725945789857"
"Mindestens einmal im Monat","2005","(Fach-)Abitur","Laendlicher Raum","62","0.119287708995126","0.0921994169022375","0.146376001088013"
"Mindestens einmal im Monat","2005","AkademikerIn","Staedtischer Raum","286","0.102166576800643","0.0911963688476631","0.113136784753623"
"Mindestens einmal im Monat","2005","AkademikerIn","Laendlicher Raum","114","0.105861598503771","0.0885763988856261","0.123146798121916"
"Mindestens einmal die Woche","2005","(noch) kein Abschluss","Staedtischer Raum","312","0.43186342794906","0.393517551963841","0.470209303934279"
"Mindestens einmal die Woche","2005","(noch) kein Abschluss","Laendlicher Raum","125","0.413028347627238","0.353178932482644","0.472877762771831"
"Mindestens einmal die Woche","2005","Hauptschule","Staedtischer Raum","1031","0.207957219905415","0.196607628335542","0.219306811475288"
"Mindestens einmal die Woche","2005","Hauptschule","Laendlicher Raum","506","0.19231836571181","0.17718363455239","0.207453096871231"
"Mindestens einmal die Woche","2005","Realschule","Staedtischer Raum","1147","0.35719447733202","0.340519176824026","0.373869777840013"
"Mindestens einmal die Woche","2005","Realschule","Laendlicher Raum","657","0.30186380707266","0.282562184146218","0.321165429999102"
"Mindestens einmal die Woche","2005","(Fach-)Abitur","Staedtischer Raum","749","0.399203513361653","0.376139492789535","0.422267533933772"
"Mindestens einmal die Woche","2005","(Fach-)Abitur","Laendlicher Raum","240","0.4105325243376","0.369420349188643","0.451644699486557"
"Mindestens einmal die Woche","2005","AkademikerIn","Staedtischer Raum","1373","0.44621871529059","0.428213198835932","0.464224231745248"
"Mindestens einmal die Woche","2005","AkademikerIn","Laendlicher Raum","480","0.377367184104964","0.350133846450517","0.404600521759412"
"Fast nie oder nie","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Fast nie oder nie","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Fast nie oder nie","2006","Hauptschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2006","Hauptschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2006","Realschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2006","Realschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Fast nie oder nie","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Fast nie oder nie","2006","AkademikerIn","Staedtischer Raum","","","",""
"Fast nie oder nie","2006","AkademikerIn","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2006","Hauptschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2006","Hauptschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2006","Realschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2006","Realschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2006","AkademikerIn","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2006","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2006","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2006","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2006","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2006","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2006","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2006","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2006","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2006","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2006","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2006","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2006","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2006","AkademikerIn","Laendlicher Raum","","","",""
"Fast nie oder nie","2007","(noch) kein Abschluss","Staedtischer Raum","140","0.453142416701893","0.40341771299834","0.502867120405446"
"Fast nie oder nie","2007","(noch) kein Abschluss","Laendlicher Raum","65","0.491134670909301","0.415763291014332","0.56650605080427"
"Fast nie oder nie","2007","Hauptschule","Staedtischer Raum","2695","0.582280770379536","0.56809180382664","0.596469736932432"
"Fast nie oder nie","2007","Hauptschule","Laendlicher Raum","1551","0.581219214695198","0.562403217244157","0.60003521214624"
"Fast nie oder nie","2007","Realschule","Staedtischer Raum","1054","0.348628834047457","0.331955688625996","0.365301979468918"
"Fast nie oder nie","2007","Realschule","Laendlicher Raum","861","0.364378538281765","0.344435525390382","0.384321551173149"
"Fast nie oder nie","2007","(Fach-)Abitur","Staedtischer Raum","445","0.258872870945984","0.238449875438317","0.279295866453651"
"Fast nie oder nie","2007","(Fach-)Abitur","Laendlicher Raum","147","0.25675088795881","0.221351697147431","0.29215007877019"
"Fast nie oder nie","2007","AkademikerIn","Staedtischer Raum","686","0.225847500455792","0.211094816641172","0.240600184270411"
"Fast nie oder nie","2007","AkademikerIn","Laendlicher Raum","371","0.301338379159427","0.27624112281092","0.326435635507934"
"Mehrmals im Jahr","2007","(noch) kein Abschluss","Staedtischer Raum","43","0.116436473724991","0.0843973124651002","0.148475634984883"
"Mehrmals im Jahr","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2007","Hauptschule","Staedtischer Raum","661","0.149189174565241","0.138939089587534","0.159439259542948"
"Mehrmals im Jahr","2007","Hauptschule","Laendlicher Raum","407","0.15145351016947","0.137781216356233","0.165125803982706"
"Mehrmals im Jahr","2007","Realschule","Staedtischer Raum","595","0.188015023259775","0.174344287315886","0.201685759203664"
"Mehrmals im Jahr","2007","Realschule","Laendlicher Raum","509","0.226291274269652","0.208951727145066","0.243630821394239"
"Mehrmals im Jahr","2007","(Fach-)Abitur","Staedtischer Raum","358","0.224096295086074","0.204653841657435","0.243538748514714"
"Mehrmals im Jahr","2007","(Fach-)Abitur","Laendlicher Raum","120","0.18588479927602","0.154361255885506","0.217408342666534"
"Mehrmals im Jahr","2007","AkademikerIn","Staedtischer Raum","543","0.177250435090865","0.163777022296826","0.190723847884904"
"Mehrmals im Jahr","2007","AkademikerIn","Laendlicher Raum","272","0.208467752953546","0.186249018009136","0.230686487897957"
"Mindestens einmal im Monat","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2007","Hauptschule","Staedtischer Raum","244","0.0508072570239253","0.0444892168097847","0.0571252972380659"
"Mindestens einmal im Monat","2007","Hauptschule","Laendlicher Raum","137","0.0526155895619337","0.0441005978821836","0.0611305812416838"
"Mindestens einmal im Monat","2007","Realschule","Staedtischer Raum","232","0.0769441781355808","0.0676197225020427","0.0862686337691188"
"Mindestens einmal im Monat","2007","Realschule","Laendlicher Raum","168","0.0824551916156595","0.0710569530448497","0.0938534301864692"
"Mindestens einmal im Monat","2007","(Fach-)Abitur","Staedtischer Raum","177","0.10133481820924","0.0872643638944813","0.115405272523999"
"Mindestens einmal im Monat","2007","(Fach-)Abitur","Laendlicher Raum","51","0.0847543798715102","0.0621849773122252","0.107323782430795"
"Mindestens einmal im Monat","2007","AkademikerIn","Staedtischer Raum","294","0.0927432301451219","0.0825089724575373","0.102977487832706"
"Mindestens einmal im Monat","2007","AkademikerIn","Laendlicher Raum","106","0.0725885512941832","0.0583968039744844","0.086780298613882"
"Mindestens einmal die Woche","2007","(noch) kein Abschluss","Staedtischer Raum","178","0.375318483154755","0.326951719278243","0.423685247031266"
"Mindestens einmal die Woche","2007","(noch) kein Abschluss","Laendlicher Raum","73","0.372598827194493","0.299703759502595","0.445493894886392"
"Mindestens einmal die Woche","2007","Hauptschule","Staedtischer Raum","1041","0.217722798031297","0.205849411748719","0.229596184313875"
"Mindestens einmal die Woche","2007","Hauptschule","Laendlicher Raum","546","0.214711685573398","0.199051161244451","0.230372209902346"
"Mindestens einmal die Woche","2007","Realschule","Staedtischer Raum","1257","0.386411964557187","0.369375269685399","0.403448659428975"
"Mindestens einmal die Woche","2007","Realschule","Laendlicher Raum","699","0.326874995832923","0.307436895880551","0.346313095785295"
"Mindestens einmal die Woche","2007","(Fach-)Abitur","Staedtischer Raum","787","0.415696015758702","0.392716695856905","0.438675335660499"
"Mindestens einmal die Woche","2007","(Fach-)Abitur","Laendlicher Raum","267","0.472609932893659","0.432153503187712","0.513066362599606"
"Mindestens einmal die Woche","2007","AkademikerIn","Staedtischer Raum","1563","0.504158834308221","0.486518569067329","0.521799099549112"
"Mindestens einmal die Woche","2007","AkademikerIn","Laendlicher Raum","535","0.417605316592843","0.390630575214318","0.444580057971369"
"Fast nie oder nie","2008","(noch) kein Abschluss","Staedtischer Raum","117","0.401988273943929","0.352561332902226","0.451415214985632"
"Fast nie oder nie","2008","(noch) kein Abschluss","Laendlicher Raum","44","0.360083907902521","0.286392363020687","0.433775452784355"
"Fast nie oder nie","2008","Hauptschule","Staedtischer Raum","2177","0.498047243071183","0.483114921042641","0.512979565099725"
"Fast nie oder nie","2008","Hauptschule","Laendlicher Raum","1269","0.505573085868078","0.485795860263122","0.525350311473034"
"Fast nie oder nie","2008","Realschule","Staedtischer Raum","779","0.262775087865881","0.246982955416289","0.278567220315472"
"Fast nie oder nie","2008","Realschule","Laendlicher Raum","626","0.284029080724054","0.264801376271213","0.303256785176896"
"Fast nie oder nie","2008","(Fach-)Abitur","Staedtischer Raum","355","0.236166074814581","0.215483775870318","0.256848373758844"
"Fast nie oder nie","2008","(Fach-)Abitur","Laendlicher Raum","104","0.223353661646622","0.188159944357392","0.258547378935852"
"Fast nie oder nie","2008","AkademikerIn","Staedtischer Raum","494","0.175197408629198","0.161498440551617","0.188896376706779"
"Fast nie oder nie","2008","AkademikerIn","Laendlicher Raum","231","0.188824332256873","0.166890157527712","0.210758506986034"
"Mehrmals im Jahr","2008","(noch) kein Abschluss","Staedtischer Raum","44","0.11726012870753","0.0848266340362003","0.14969362337886"
"Mehrmals im Jahr","2008","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2008","Hauptschule","Staedtischer Raum","709","0.169933085517738","0.15871661604877","0.181149554986705"
"Mehrmals im Jahr","2008","Hauptschule","Laendlicher Raum","404","0.178849893733434","0.163690635094222","0.194009152372647"
"Mehrmals im Jahr","2008","Realschule","Staedtischer Raum","620","0.206529567490266","0.192004934298849","0.221054200681684"
"Mehrmals im Jahr","2008","Realschule","Laendlicher Raum","552","0.260022974734334","0.241319886542818","0.27872606292585"
"Mehrmals im Jahr","2008","(Fach-)Abitur","Staedtischer Raum","303","0.208353099945119","0.188576286142592","0.228129913747646"
"Mehrmals im Jahr","2008","(Fach-)Abitur","Laendlicher Raum","108","0.174073585728168","0.142033470542098","0.206113700914239"
"Mehrmals im Jahr","2008","AkademikerIn","Staedtischer Raum","509","0.163252960648461","0.149933806923356","0.176572114373566"
"Mehrmals im Jahr","2008","AkademikerIn","Laendlicher Raum","270","0.209528842931812","0.186720182279577","0.232337503584048"
"Mindestens einmal im Monat","2008","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2008","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2008","Hauptschule","Staedtischer Raum","263","0.0631640124746058","0.0558991517447665","0.0704288732044451"
"Mindestens einmal im Monat","2008","Hauptschule","Laendlicher Raum","137","0.0600229238334353","0.0506269987055829","0.0694188489612877"
"Mindestens einmal im Monat","2008","Realschule","Staedtischer Raum","248","0.0791185452123753","0.0694337667296964","0.0888033236950542"
"Mindestens einmal im Monat","2008","Realschule","Laendlicher Raum","157","0.0866013925007253","0.074609410921559","0.0985933740798915"
"Mindestens einmal im Monat","2008","(Fach-)Abitur","Staedtischer Raum","146","0.0827170184831596","0.0693035934064913","0.0961304435598279"
"Mindestens einmal im Monat","2008","(Fach-)Abitur","Laendlicher Raum","43","0.086611455040083","0.0628445625926325","0.110378347487533"
"Mindestens einmal im Monat","2008","AkademikerIn","Staedtischer Raum","295","0.104528047337602","0.0935027218670253","0.115553372808178"
"Mindestens einmal im Monat","2008","AkademikerIn","Laendlicher Raum","110","0.0900117634025883","0.0739718364326411","0.106051690372536"
"Mindestens einmal die Woche","2008","(noch) kein Abschluss","Staedtischer Raum","199","0.437984356891932","0.387968732743795","0.487999981040069"
"Mindestens einmal die Woche","2008","(noch) kein Abschluss","Laendlicher Raum","77","0.450494110920744","0.374113166595845","0.526875055245642"
"Mindestens einmal die Woche","2008","Hauptschule","Staedtischer Raum","1158","0.268855658936473","0.255614627774595","0.282096690098352"
"Mindestens einmal die Woche","2008","Hauptschule","Laendlicher Raum","645","0.255554096565053","0.23830047220219","0.272807720927915"
"Mindestens einmal die Woche","2008","Realschule","Staedtischer Raum","1337","0.451576799431478","0.433721283577195","0.46943231528576"
"Mindestens einmal die Woche","2008","Realschule","Laendlicher Raum","778","0.369346552040886","0.348768192337327","0.389924911744445"
"Mindestens einmal die Woche","2008","(Fach-)Abitur","Staedtischer Raum","816","0.47276380675714","0.448452108209601","0.497075505304679"
"Mindestens einmal die Woche","2008","(Fach-)Abitur","Laendlicher Raum","283","0.515961297585127","0.473732806799241","0.558189788371012"
"Mindestens einmal die Woche","2008","AkademikerIn","Staedtischer Raum","1660","0.55702158338474","0.539120624248995","0.574922542520484"
"Mindestens einmal die Woche","2008","AkademikerIn","Laendlicher Raum","612","0.511635061408726","0.483620279231209","0.539649843586243"
"Fast nie oder nie","2009","(noch) kein Abschluss","Staedtischer Raum","99","0.321318586953615","0.271898678917211","0.37073849499002"
"Fast nie oder nie","2009","(noch) kein Abschluss","Laendlicher Raum","46","0.412686662080988","0.330247616392464","0.495125707769512"
"Fast nie oder nie","2009","Hauptschule","Staedtischer Raum","2179","0.541781386213297","0.526158013660632","0.557404758765963"
"Fast nie oder nie","2009","Hauptschule","Laendlicher Raum","1335","0.581389476958017","0.561095189082384","0.60168376483365"
"Fast nie oder nie","2009","Realschule","Staedtischer Raum","894","0.326961038434157","0.309444213307499","0.344477863560815"
"Fast nie oder nie","2009","Realschule","Laendlicher Raum","806","0.372925530960018","0.351852802664367","0.393998259255669"
"Fast nie oder nie","2009","(Fach-)Abitur","Staedtischer Raum","336","0.241087390481404","0.219295226118495","0.262879554844312"
"Fast nie oder nie","2009","(Fach-)Abitur","Laendlicher Raum","127","0.253352380877021","0.215970017353525","0.290734744400517"
"Fast nie oder nie","2009","AkademikerIn","Staedtischer Raum","594","0.211216609146074","0.196106087620553","0.226327130671594"
"Fast nie oder nie","2009","AkademikerIn","Laendlicher Raum","334","0.270957032233164","0.245945259916933","0.295968804549394"
"Mehrmals im Jahr","2009","(noch) kein Abschluss","Staedtischer Raum","54","0.157926925244496","0.119334327614025","0.196519522874967"
"Mehrmals im Jahr","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2009","Hauptschule","Staedtischer Raum","605","0.157905181556299","0.146471000268951","0.169339362843648"
"Mehrmals im Jahr","2009","Hauptschule","Laendlicher Raum","331","0.148361862479271","0.133739287683179","0.162984437275363"
"Mehrmals im Jahr","2009","Realschule","Staedtischer Raum","547","0.198418780743139","0.183526800739882","0.213310760746396"
"Mehrmals im Jahr","2009","Realschule","Laendlicher Raum","461","0.228658118721351","0.21035745170575","0.246958785736953"
"Mehrmals im Jahr","2009","(Fach-)Abitur","Staedtischer Raum","301","0.211605496663866","0.19079643488488","0.232414558442852"
"Mehrmals im Jahr","2009","(Fach-)Abitur","Laendlicher Raum","95","0.158898999385578","0.127477198285282","0.190320800485874"
"Mehrmals im Jahr","2009","AkademikerIn","Staedtischer Raum","454","0.164021935602487","0.150313593014563","0.177730278190411"
"Mehrmals im Jahr","2009","AkademikerIn","Laendlicher Raum","224","0.164215029085117","0.143366692010715","0.185063366159519"
"Mindestens einmal im Monat","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2009","Hauptschule","Staedtischer Raum","189","0.0536966087650051","0.046628308132098","0.0607649093979123"
"Mindestens einmal im Monat","2009","Hauptschule","Laendlicher Raum","125","0.0579842472565298","0.0483699121163375","0.0675985823967222"
"Mindestens einmal im Monat","2009","Realschule","Staedtischer Raum","201","0.0709317067002145","0.0613458415833537","0.0805175718170753"
"Mindestens einmal im Monat","2009","Realschule","Laendlicher Raum","150","0.086978385350996","0.074698442383807","0.099258328318185"
"Mindestens einmal im Monat","2009","(Fach-)Abitur","Staedtischer Raum","161","0.100801327792343","0.0854629938740909","0.116139661710594"
"Mindestens einmal im Monat","2009","(Fach-)Abitur","Laendlicher Raum","60","0.136615813221028","0.107096996123722","0.166134630318334"
"Mindestens einmal im Monat","2009","AkademikerIn","Staedtischer Raum","253","0.100393937948453","0.089268516450297","0.111519359446609"
"Mindestens einmal im Monat","2009","AkademikerIn","Laendlicher Raum","104","0.0897228897350375","0.0736402946424578","0.105805484827617"
"Mindestens einmal die Woche","2009","(noch) kein Abschluss","Staedtischer Raum","165","0.430253675205828","0.377856956378429","0.482650394033226"
"Mindestens einmal die Woche","2009","(noch) kein Abschluss","Laendlicher Raum","61","0.420783609439937","0.338115570335657","0.503451648544216"
"Mindestens einmal die Woche","2009","Hauptschule","Staedtischer Raum","934","0.246616823465398","0.233100900925714","0.260132746005082"
"Mindestens einmal die Woche","2009","Hauptschule","Laendlicher Raum","479","0.212264413306182","0.195442941576906","0.229085885035458"
"Mindestens einmal die Woche","2009","Realschule","Staedtischer Raum","1113","0.403688474122489","0.385367563070208","0.422009385174771"
"Mindestens einmal die Woche","2009","Realschule","Laendlicher Raum","606","0.311437964967634","0.291258601500387","0.331617328434882"
"Mindestens einmal die Woche","2009","(Fach-)Abitur","Staedtischer Raum","682","0.446505785062388","0.421178576807701","0.471832993317075"
"Mindestens einmal die Woche","2009","(Fach-)Abitur","Laendlicher Raum","238","0.451132806516373","0.408363494829543","0.493902118203203"
"Mindestens einmal die Woche","2009","AkademikerIn","Staedtischer Raum","1502","0.524367517302987","0.505879506517245","0.542855528088729"
"Mindestens einmal die Woche","2009","AkademikerIn","Laendlicher Raum","551","0.475105048946682","0.447002305990733","0.50320779190263"
"Fast nie oder nie","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Fast nie oder nie","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Fast nie oder nie","2010","Hauptschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2010","Hauptschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2010","Realschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2010","Realschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Fast nie oder nie","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Fast nie oder nie","2010","AkademikerIn","Staedtischer Raum","","","",""
"Fast nie oder nie","2010","AkademikerIn","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2010","Hauptschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2010","Hauptschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2010","Realschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2010","Realschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2010","AkademikerIn","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2010","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2010","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2010","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2010","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2010","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2010","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2010","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2010","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2010","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2010","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2010","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2010","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2010","AkademikerIn","Laendlicher Raum","","","",""
"Fast nie oder nie","2011","(noch) kein Abschluss","Staedtischer Raum","254","0.446111624476169","0.406983850455636","0.485239398496703"
"Fast nie oder nie","2011","(noch) kein Abschluss","Laendlicher Raum","130","0.526092391588232","0.467184781832213","0.585000001344251"
"Fast nie oder nie","2011","Hauptschule","Staedtischer Raum","3217","0.583781354316299","0.570731548007538","0.59683116062506"
"Fast nie oder nie","2011","Hauptschule","Laendlicher Raum","2026","0.594946917759961","0.578429154348794","0.611464681171128"
"Fast nie oder nie","2011","Realschule","Staedtischer Raum","1562","0.33319044261363","0.31928203164529","0.34709885358197"
"Fast nie oder nie","2011","Realschule","Laendlicher Raum","1534","0.403631673482978","0.38734959825303","0.419913748712926"
"Fast nie oder nie","2011","(Fach-)Abitur","Staedtischer Raum","777","0.27185331542904","0.254849476910762","0.288857153947317"
"Fast nie oder nie","2011","(Fach-)Abitur","Laendlicher Raum","306","0.263632927292106","0.236242304633021","0.291023549951191"
