"m11104","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mindestens einmal die Woche","2006","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal die Woche","2006","AkademikerIn","Ostdeutschland","","","",""
"Fast nie oder nie","2007","(noch) kein Abschluss","Westdeutschland","174","","",""
"Fast nie oder nie","2007","(noch) kein Abschluss","Ostdeutschland","31","0.384678811420491","0.290262273193655","0.479095349647328"
"Fast nie oder nie","2007","Hauptschule","Westdeutschland","3346","0.562156848100369","0.54962226099066","0.574691435210078"
"Fast nie oder nie","2007","Hauptschule","Ostdeutschland","900","0.709901827159642","0.684884195284499","0.734919459034786"
"Fast nie oder nie","2007","Realschule","Westdeutschland","1106","","",""
"Fast nie oder nie","2007","Realschule","Ostdeutschland","809","0.446309664026046","0.423471351368964","0.469147976683129"
"Fast nie oder nie","2007","(Fach-)Abitur","Westdeutschland","487","0.257056514021275","0.237709575490638","0.276403452551912"
"Fast nie oder nie","2007","(Fach-)Abitur","Ostdeutschland","105","","",""
"Fast nie oder nie","2007","AkademikerIn","Westdeutschland","655","0.216386626868063","0.201837046395441","0.230936207340685"
"Fast nie oder nie","2007","AkademikerIn","Ostdeutschland","402","0.33985693592621","0.31403933225029","0.365674539602129"
"Mehrmals im Jahr","2007","(noch) kein Abschluss","Westdeutschland","44","0.101633945731436","0.073777549355512","0.129490342107359"
"Mehrmals im Jahr","2007","(noch) kein Abschluss","Ostdeutschland","16","","",""
"Mehrmals im Jahr","2007","Hauptschule","Westdeutschland","909","0.154618974016874","0.145484582107958","0.163753365925791"
"Mehrmals im Jahr","2007","Hauptschule","Ostdeutschland","159","","",""
"Mehrmals im Jahr","2007","Realschule","Westdeutschland","663","0.188952982346021","0.176084474851114","0.201821489840927"
"Mehrmals im Jahr","2007","Realschule","Ostdeutschland","441","0.239318494363692","0.219716423418862","0.258920565308522"
"Mehrmals im Jahr","2007","(Fach-)Abitur","Westdeutschland","377","0.211290454251796","0.19321794139807","0.229362967105522"
"Mehrmals im Jahr","2007","(Fach-)Abitur","Ostdeutschland","101","","",""
"Mehrmals im Jahr","2007","AkademikerIn","Westdeutschland","532","0.177508251460592","0.164007454972046","0.191009047949137"
"Mehrmals im Jahr","2007","AkademikerIn","Ostdeutschland","283","","",""
"Mindestens einmal im Monat","2007","(noch) kein Abschluss","Westdeutschland","27","","",""
"Mindestens einmal im Monat","2007","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Mindestens einmal im Monat","2007","Hauptschule","Westdeutschland","342","0.0546587156836562","0.0489156203829183","0.0604018109843941"
"Mindestens einmal im Monat","2007","Hauptschule","Ostdeutschland","39","0.0304868558550927","0.0210090518520449","0.0399646598581404"
"Mindestens einmal im Monat","2007","Realschule","Westdeutschland","268","","",""
"Mindestens einmal im Monat","2007","Realschule","Ostdeutschland","132","","",""
"Mindestens einmal im Monat","2007","(Fach-)Abitur","Westdeutschland","191","","",""
"Mindestens einmal im Monat","2007","(Fach-)Abitur","Ostdeutschland","37","0.109380445495567","0.0784831109983849","0.140277779992749"
"Mindestens einmal im Monat","2007","AkademikerIn","Westdeutschland","288","","",""
"Mindestens einmal im Monat","2007","AkademikerIn","Ostdeutschland","112","","",""
"Mindestens einmal die Woche","2007","(noch) kein Abschluss","Westdeutschland","207","","",""
"Mindestens einmal die Woche","2007","(noch) kein Abschluss","Ostdeutschland","44","0.386463475539942","0.291965513251532","0.480961437828352"
"Mindestens einmal die Woche","2007","Hauptschule","Westdeutschland","1421","","",""
"Mindestens einmal die Woche","2007","Hauptschule","Ostdeutschland","166","","",""
"Mindestens einmal die Woche","2007","Realschule","Westdeutschland","1518","","",""
"Mindestens einmal die Woche","2007","Realschule","Ostdeutschland","438","0.236805170665299","0.217274115925892","0.256336225404706"
"Mindestens einmal die Woche","2007","(Fach-)Abitur","Westdeutschland","905","0.435830564672963","0.413878080421005","0.457783048924921"
"Mindestens einmal die Woche","2007","(Fach-)Abitur","Ostdeutschland","149","","",""
"Mindestens einmal die Woche","2007","AkademikerIn","Westdeutschland","1602","","",""
"Mindestens einmal die Woche","2007","AkademikerIn","Ostdeutschland","496","0.365903223905774","0.339648363160928","0.392158084650619"
"Fast nie oder nie","2008","(noch) kein Abschluss","Westdeutschland","142","","",""
"Fast nie oder nie","2008","(noch) kein Abschluss","Ostdeutschland","19","","",""
"Fast nie oder nie","2008","Hauptschule","Westdeutschland","2695","","",""
"Fast nie oder nie","2008","Hauptschule","Ostdeutschland","751","0.638300457049661","0.610954551830839","0.665646362268482"
"Fast nie oder nie","2008","Realschule","Westdeutschland","794","0.243031123933705","0.228519798753093","0.257542449114317"
"Fast nie oder nie","2008","Realschule","Ostdeutschland","611","0.343255979099572","0.320953362185911","0.365558596013233"
"Fast nie oder nie","2008","(Fach-)Abitur","Westdeutschland","390","0.239019057962899","0.2193058908857","0.258732225040098"
"Fast nie oder nie","2008","(Fach-)Abitur","Ostdeutschland","69","0.192132272642523","0.151434829020206","0.23282971626484"
"Fast nie oder nie","2008","AkademikerIn","Westdeutschland","463","0.161479554042486","0.148178378509166","0.174780729575806"
"Fast nie oder nie","2008","AkademikerIn","Ostdeutschland","262","","",""
"Mehrmals im Jahr","2008","(noch) kein Abschluss","Westdeutschland","53","0.115767377534647","0.085940120221279","0.145594634848015"
"Mehrmals im Jahr","2008","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Mehrmals im Jahr","2008","Hauptschule","Westdeutschland","945","0.176990579160422","0.166972967615853","0.187008190704991"
"Mehrmals im Jahr","2008","Hauptschule","Ostdeutschland","168","","",""
"Mehrmals im Jahr","2008","Realschule","Westdeutschland","707","0.212639755061996","0.198796249229821","0.226483260894171"
"Mehrmals im Jahr","2008","Realschule","Ostdeutschland","465","0.26461057841991","0.243889564823441","0.28533159201638"
"Mehrmals im Jahr","2008","(Fach-)Abitur","Westdeutschland","324","0.194804194625624","0.176497786040163","0.213110603211086"
"Mehrmals im Jahr","2008","(Fach-)Abitur","Ostdeutschland","87","0.240367495586018","0.196227073696279","0.284507917475757"
"Mehrmals im Jahr","2008","AkademikerIn","Westdeutschland","488","0.161563431215031","0.148259467069124","0.174867395360938"
"Mehrmals im Jahr","2008","AkademikerIn","Ostdeutschland","291","","",""
"Mindestens einmal im Monat","2008","(noch) kein Abschluss","Westdeutschland","25","","",""
"Mindestens einmal im Monat","2008","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Mindestens einmal im Monat","2008","Hauptschule","Westdeutschland","354","0.0655586033788209","0.0590621310952937","0.072055075662348"
"Mindestens einmal im Monat","2008","Hauptschule","Ostdeutschland","46","0.0383528229338788","0.0274230209280355","0.049282624939722"
"Mindestens einmal im Monat","2008","Realschule","Westdeutschland","277","","",""
"Mindestens einmal im Monat","2008","Realschule","Ostdeutschland","128","","",""
"Mindestens einmal im Monat","2008","(Fach-)Abitur","Westdeutschland","153","","",""
"Mindestens einmal im Monat","2008","(Fach-)Abitur","Ostdeutschland","36","0.088321557553757","0.0590091801911589","0.117633934916355"
"Mindestens einmal im Monat","2008","AkademikerIn","Westdeutschland","299","","",""
"Mindestens einmal im Monat","2008","AkademikerIn","Ostdeutschland","106","","",""
"Mindestens einmal die Woche","2008","(noch) kein Abschluss","Westdeutschland","222","","",""
"Mindestens einmal die Woche","2008","(noch) kein Abschluss","Ostdeutschland","54","0.612931502951953","0.516984728642961","0.708878277260945"
"Mindestens einmal die Woche","2008","Hauptschule","Westdeutschland","1582","","",""
"Mindestens einmal die Woche","2008","Hauptschule","Ostdeutschland","221","","",""
"Mindestens einmal die Woche","2008","Realschule","Westdeutschland","1578","","",""
"Mindestens einmal die Woche","2008","Realschule","Ostdeutschland","537","0.310828297420562","0.289087638695466","0.332568956145658"
"Mindestens einmal die Woche","2008","(Fach-)Abitur","Westdeutschland","931","0.483227017568508","0.460128784916369","0.506325250220648"
"Mindestens einmal die Woche","2008","(Fach-)Abitur","Ostdeutschland","168","","",""
"Mindestens einmal die Woche","2008","AkademikerIn","Westdeutschland","1690","","",""
"Mindestens einmal die Woche","2008","AkademikerIn","Ostdeutschland","582","0.448523177506314","0.420852596535703","0.476193758476925"
"Fast nie oder nie","2009","(noch) kein Abschluss","Westdeutschland","127","","",""
"Fast nie oder nie","2009","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Fast nie oder nie","2009","Hauptschule","Westdeutschland","2730","","",""
"Fast nie oder nie","2009","Hauptschule","Ostdeutschland","784","0.722420362062106","0.696112273173927","0.748728450950285"
"Fast nie oder nie","2009","Realschule","Westdeutschland","953","0.300928068076861","0.284841834144739","0.317014302008984"
"Fast nie oder nie","2009","Realschule","Ostdeutschland","747","0.457024831336445","0.433024956602868","0.481024706070021"
"Fast nie oder nie","2009","(Fach-)Abitur","Westdeutschland","376","0.243490071492549","0.222800113500614","0.264180029484484"
"Fast nie oder nie","2009","(Fach-)Abitur","Ostdeutschland","87","0.248248896639643","0.202795739517634","0.293702053761652"
"Fast nie oder nie","2009","AkademikerIn","Westdeutschland","580","0.202012480230014","0.187180605751154","0.216844354708873"
"Fast nie oder nie","2009","AkademikerIn","Ostdeutschland","348","0.311260179459126","0.285074372278184","0.337445986640068"
"Mehrmals im Jahr","2009","(noch) kein Abschluss","Westdeutschland","62","0.146929264474996","0.112618285383075","0.181240243566916"
"Mehrmals im Jahr","2009","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Mehrmals im Jahr","2009","Hauptschule","Westdeutschland","808","0.161623424740611","0.151484942080357","0.171761907400866"
"Mehrmals im Jahr","2009","Hauptschule","Ostdeutschland","128","","",""
"Mehrmals im Jahr","2009","Realschule","Westdeutschland","607","0.199537597188442","0.185520924335134","0.21355427004175"
"Mehrmals im Jahr","2009","Realschule","Ostdeutschland","401","0.237759111234488","0.217249199223634","0.258269023245341"
"Mehrmals im Jahr","2009","(Fach-)Abitur","Westdeutschland","326","0.200124553452402","0.180837182425743","0.219411924479061"
"Mehrmals im Jahr","2009","(Fach-)Abitur","Ostdeutschland","70","0.188569112965892","0.147412047632701","0.229726178299083"
"Mehrmals im Jahr","2009","AkademikerIn","Westdeutschland","427","0.158919027493631","0.145413369590783","0.17242468539648"
"Mehrmals im Jahr","2009","AkademikerIn","Ostdeutschland","251","","",""
"Mindestens einmal im Monat","2009","(noch) kein Abschluss","Westdeutschland","25","","",""
"Mindestens einmal im Monat","2009","(noch) kein Abschluss","Ostdeutschland","8","0.0838097739483888","0.0193544079964225","0.148265139900355"
"Mindestens einmal im Monat","2009","Hauptschule","Westdeutschland","264","","",""
"Mindestens einmal im Monat","2009","Hauptschule","Ostdeutschland","50","0.0389018321765758","0.0275420654944879","0.0502615988586636"
"Mindestens einmal im Monat","2009","Realschule","Westdeutschland","235","","",""
"Mindestens einmal im Monat","2009","Realschule","Ostdeutschland","116","","",""
"Mindestens einmal im Monat","2009","(Fach-)Abitur","Westdeutschland","173","","",""
"Mindestens einmal im Monat","2009","(Fach-)Abitur","Ostdeutschland","48","0.159985697390304","0.121414131226993","0.198557263553615"
"Mindestens einmal im Monat","2009","AkademikerIn","Westdeutschland","254","","",""
"Mindestens einmal im Monat","2009","AkademikerIn","Ostdeutschland","103","","",""
"Mindestens einmal die Woche","2009","(noch) kein Abschluss","Westdeutschland","195","","",""
"Mindestens einmal die Woche","2009","(noch) kein Abschluss","Ostdeutschland","31","0.513695846084522","0.397437020042131","0.629954672126913"
"Mindestens einmal die Woche","2009","Hauptschule","Westdeutschland","1262","","",""
"Mindestens einmal die Woche","2009","Hauptschule","Ostdeutschland","151","","",""
"Mindestens einmal die Woche","2009","Realschule","Westdeutschland","1328","","",""
"Mindestens einmal die Woche","2009","Realschule","Ostdeutschland","391","0.233006856778706","0.212639757358494","0.253373956198919"
"Mindestens einmal die Woche","2009","(Fach-)Abitur","Westdeutschland","778","0.454284426938878","0.430281800695415","0.478287053182341"
"Mindestens einmal die Woche","2009","(Fach-)Abitur","Ostdeutschland","142","","",""
"Mindestens einmal die Woche","2009","AkademikerIn","Westdeutschland","1554","","",""
"Mindestens einmal die Woche","2009","AkademikerIn","Ostdeutschland","499","0.42119518561094","0.393270753232299","0.449119617989581"
"Fast nie oder nie","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Fast nie oder nie","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Fast nie oder nie","2010","Hauptschule","Westdeutschland","","","",""
"Fast nie oder nie","2010","Hauptschule","Ostdeutschland","","","",""
"Fast nie oder nie","2010","Realschule","Westdeutschland","","","",""
"Fast nie oder nie","2010","Realschule","Ostdeutschland","","","",""
"Fast nie oder nie","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Fast nie oder nie","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Fast nie oder nie","2010","AkademikerIn","Westdeutschland","","","",""
"Fast nie oder nie","2010","AkademikerIn","Ostdeutschland","","","",""
"Mehrmals im Jahr","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Mehrmals im Jahr","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mehrmals im Jahr","2010","Hauptschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2010","Hauptschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2010","Realschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2010","Realschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Mehrmals im Jahr","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Mehrmals im Jahr","2010","AkademikerIn","Westdeutschland","","","",""
"Mehrmals im Jahr","2010","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal im Monat","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2010","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2010","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2010","Realschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2010","Realschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal im Monat","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2010","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal im Monat","2010","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal die Woche","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2010","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2010","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2010","Realschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2010","Realschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal die Woche","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2010","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal die Woche","2010","AkademikerIn","Ostdeutschland","","","",""
"Fast nie oder nie","2011","(noch) kein Abschluss","Westdeutschland","337","0.463052440258699","0.428412863078145","0.497692017439253"
"Fast nie oder nie","2011","(noch) kein Abschluss","Ostdeutschland","47","0.501136479305312","0.403138533224686","0.599134425385938"
"Fast nie oder nie","2011","Hauptschule","Westdeutschland","4243","0.569768435120801","0.558550561410948","0.580986308830655"
"Fast nie oder nie","2011","Hauptschule","Ostdeutschland","1000","","",""
"Fast nie oder nie","2011","Realschule","Westdeutschland","1838","","",""
"Fast nie oder nie","2011","Realschule","Ostdeutschland","1258","","",""
"Fast nie oder nie","2011","(Fach-)Abitur","Westdeutschland","908","0.273131048442365","0.25733367040593","0.2889284264788"
"Fast nie oder nie","2011","(Fach-)Abitur","Ostdeutschland","175","","",""
"Fast nie oder nie","2011","AkademikerIn","Westdeutschland","963","0.203115601901951","0.191535860865955","0.214695342937946"
"Fast nie oder nie","2011","AkademikerIn","Ostdeutschland","470","0.315799816925884","0.292718430374114","0.338881203477653"
"Mehrmals im Jahr","2011","(noch) kein Abschluss","Westdeutschland","77","0.113144930143939","0.0911392177291811","0.135150642558697"
"Mehrmals im Jahr","2011","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Mehrmals im Jahr","2011","Hauptschule","Westdeutschland","1050","","",""
"Mehrmals im Jahr","2011","Hauptschule","Ostdeutschland","139","","",""
"Mehrmals im Jahr","2011","Realschule","Westdeutschland","1009","","",""
"Mehrmals im Jahr","2011","Realschule","Ostdeutschland","498","0.226104595976398","0.209788613558045","0.242420578394751"
"Mehrmals im Jahr","2011","(Fach-)Abitur","Westdeutschland","504","0.161726594247059","0.148672252412294","0.174780936081825"
"Mehrmals im Jahr","2011","(Fach-)Abitur","Ostdeutschland","127","","",""
"Mehrmals im Jahr","2011","AkademikerIn","Westdeutschland","733","0.148810918766612","0.138567145340216","0.159054692193009"
"Mehrmals im Jahr","2011","AkademikerIn","Ostdeutschland","274","","",""
"Mindestens einmal im Monat","2011","(noch) kein Abschluss","Westdeutschland","36","0.0371254571623146","0.0239909943687168","0.0502599199559124"
"Mindestens einmal im Monat","2011","(noch) kein Abschluss","Ostdeutschland","6","0.050514696516794","0.00759060732908132","0.0934387857045066"
"Mindestens einmal im Monat","2011","Hauptschule","Westdeutschland","309","0.0413851531224814","0.036872264897097","0.0458980413478657"
"Mindestens einmal im Monat","2011","Hauptschule","Ostdeutschland","39","0.0293301809905856","0.0204631615496096","0.0381972004315615"
"Mindestens einmal im Monat","2011","Realschule","Westdeutschland","369","0.0704865292567593","0.0636436360222992","0.0773294224912194"
"Mindestens einmal im Monat","2011","Realschule","Ostdeutschland","163","","",""
"Mindestens einmal im Monat","2011","(Fach-)Abitur","Westdeutschland","250","","",""
"Mindestens einmal im Monat","2011","(Fach-)Abitur","Ostdeutschland","53","0.123381571800176","0.0963354891720477","0.150427654428303"
"Mindestens einmal im Monat","2011","AkademikerIn","Westdeutschland","382","0.08924400910702","0.0810382247962432","0.0974497934177967"
"Mindestens einmal im Monat","2011","AkademikerIn","Ostdeutschland","133","","",""
"Mindestens einmal die Woche","2011","(noch) kein Abschluss","Westdeutschland","346","0.386677172435047","0.352846518795579","0.420507826074515"
"Mindestens einmal die Woche","2011","(noch) kein Abschluss","Ostdeutschland","33","0.335935993929606","0.243363634910172","0.428508352949039"
"Mindestens einmal die Woche","2011","Hauptschule","Westdeutschland","1881","","",""
"Mindestens einmal die Woche","2011","Hauptschule","Ostdeutschland","213","","",""
"Mindestens einmal die Woche","2011","Realschule","Westdeutschland","2159","","",""
"Mindestens einmal die Woche","2011","Realschule","Ostdeutschland","606","0.255957646552359","0.238936050382722","0.272979242721997"
"Mindestens einmal die Woche","2011","(Fach-)Abitur","Westdeutschland","1394","","",""
"Mindestens einmal die Woche","2011","(Fach-)Abitur","Ostdeutschland","213","","",""
"Mindestens einmal die Woche","2011","AkademikerIn","Westdeutschland","2559","","",""
"Mindestens einmal die Woche","2011","AkademikerIn","Ostdeutschland","681","0.455791184146851","0.431060842781649","0.480521525512052"
"Fast nie oder nie","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Fast nie oder nie","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Fast nie oder nie","2012","Hauptschule","Westdeutschland","","","",""
"Fast nie oder nie","2012","Hauptschule","Ostdeutschland","","","",""
"Fast nie oder nie","2012","Realschule","Westdeutschland","","","",""
"Fast nie oder nie","2012","Realschule","Ostdeutschland","","","",""
"Fast nie oder nie","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Fast nie oder nie","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Fast nie oder nie","2012","AkademikerIn","Westdeutschland","","","",""
"Fast nie oder nie","2012","AkademikerIn","Ostdeutschland","","","",""
"Mehrmals im Jahr","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Mehrmals im Jahr","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mehrmals im Jahr","2012","Hauptschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2012","Hauptschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2012","Realschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2012","Realschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Mehrmals im Jahr","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Mehrmals im Jahr","2012","AkademikerIn","Westdeutschland","","","",""
"Mehrmals im Jahr","2012","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal im Monat","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2012","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2012","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2012","Realschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2012","Realschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal im Monat","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2012","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal im Monat","2012","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal die Woche","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2012","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2012","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2012","Realschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2012","Realschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal die Woche","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2012","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal die Woche","2012","AkademikerIn","Ostdeutschland","","","",""
"Fast nie oder nie","2013","(noch) kein Abschluss","Westdeutschland","237","","",""
"Fast nie oder nie","2013","(noch) kein Abschluss","Ostdeutschland","41","0.413448793577733","0.319701445969166","0.5071961411863"
"Fast nie oder nie","2013","Hauptschule","Westdeutschland","2993","","",""
"Fast nie oder nie","2013","Hauptschule","Ostdeutschland","783","0.617558260045663","0.590595620333143","0.644520899758183"
"Fast nie oder nie","2013","Realschule","Westdeutschland","1390","","",""
"Fast nie oder nie","2013","Realschule","Ostdeutschland","956","0.363206330636092","0.34347886894471","0.382933792327473"
"Fast nie oder nie","2013","(Fach-)Abitur","Westdeutschland","667","0.215883235140464","0.200542100656637","0.23122436962429"
"Fast nie oder nie","2013","(Fach-)Abitur","Ostdeutschland","123","","",""
"Fast nie oder nie","2013","AkademikerIn","Westdeutschland","741","0.158253819855759","0.147418984046249","0.169088655665269"
"Fast nie oder nie","2013","AkademikerIn","Ostdeutschland","296","","",""
"Mehrmals im Jahr","2013","(noch) kein Abschluss","Westdeutschland","56","0.0695407764855364","0.0506700412988624","0.0884115116722103"
"Mehrmals im Jahr","2013","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Mehrmals im Jahr","2013","Hauptschule","Westdeutschland","906","0.136597088657749","0.128212190325653","0.144981986989846"
"Mehrmals im Jahr","2013","Hauptschule","Ostdeutschland","159","","",""
"Mehrmals im Jahr","2013","Realschule","Westdeutschland","766","0.162553271204798","0.152215261507983","0.172891280901614"
"Mehrmals im Jahr","2013","Realschule","Ostdeutschland","418","0.199795142150273","0.183393467632633","0.216196816667913"
"Mehrmals im Jahr","2013","(Fach-)Abitur","Westdeutschland","384","0.133090140473085","0.120424779809629","0.145755501136541"
"Mehrmals im Jahr","2013","(Fach-)Abitur","Ostdeutschland","93","0.167412455700073","0.134322018924448","0.200502892475699"
"Mehrmals im Jahr","2013","AkademikerIn","Westdeutschland","536","0.115288200687099","0.105807334940301","0.124769066433897"
"Mehrmals im Jahr","2013","AkademikerIn","Ostdeutschland","231","","",""
"Mindestens einmal im Monat","2013","(noch) kein Abschluss","Westdeutschland","37","0.0306874542804935","0.0178926770785868","0.0434822314824002"
"Mindestens einmal im Monat","2013","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Mindestens einmal im Monat","2013","Hauptschule","Westdeutschland","242","","",""
"Mindestens einmal im Monat","2013","Hauptschule","Ostdeutschland","27","","",""
"Mindestens einmal im Monat","2013","Realschule","Westdeutschland","223","","",""
"Mindestens einmal im Monat","2013","Realschule","Ostdeutschland","116","","",""
"Mindestens einmal im Monat","2013","(Fach-)Abitur","Westdeutschland","170","","",""
"Mindestens einmal im Monat","2013","(Fach-)Abitur","Ostdeutschland","37","0.0748836445083769","0.0515552244119082","0.0982120646048456"
"Mindestens einmal im Monat","2013","AkademikerIn","Westdeutschland","268","","",""
"Mindestens einmal im Monat","2013","AkademikerIn","Ostdeutschland","93","0.0510929573050963","0.0397518315674798","0.0624340830427128"
"Mindestens einmal die Woche","2013","(noch) kein Abschluss","Westdeutschland","368","0.565363961106466","0.528589416170191","0.602138506042742"
"Mindestens einmal die Woche","2013","(noch) kein Abschluss","Ostdeutschland","52","0.443708932513253","0.349129808455382","0.538288056571125"
"Mindestens einmal die Woche","2013","Hauptschule","Westdeutschland","2303","","",""
"Mindestens einmal die Woche","2013","Hauptschule","Ostdeutschland","279","","",""
"Mindestens einmal die Woche","2013","Realschule","Westdeutschland","2514","","",""
"Mindestens einmal die Woche","2013","Realschule","Ostdeutschland","793","0.372778726243745","0.352943777371572","0.392613675115918"
"Mindestens einmal die Woche","2013","(Fach-)Abitur","Westdeutschland","1542","","",""
"Mindestens einmal die Woche","2013","(Fach-)Abitur","Ostdeutschland","236","","",""
"Mindestens einmal die Woche","2013","AkademikerIn","Westdeutschland","2814","","",""
"Mindestens einmal die Woche","2013","AkademikerIn","Ostdeutschland","828","0.571587666132972","0.546099639203303","0.597075693062641"
"Fast nie oder nie","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Fast nie oder nie","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Fast nie oder nie","2014","Hauptschule","Westdeutschland","","","",""
"Fast nie oder nie","2014","Hauptschule","Ostdeutschland","","","",""
"Fast nie oder nie","2014","Realschule","Westdeutschland","","","",""
"Fast nie oder nie","2014","Realschule","Ostdeutschland","","","",""
"Fast nie oder nie","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Fast nie oder nie","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Fast nie oder nie","2014","AkademikerIn","Westdeutschland","","","",""
"Fast nie oder nie","2014","AkademikerIn","Ostdeutschland","","","",""
"Mehrmals im Jahr","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Mehrmals im Jahr","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mehrmals im Jahr","2014","Hauptschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2014","Hauptschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2014","Realschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2014","Realschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Mehrmals im Jahr","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Mehrmals im Jahr","2014","AkademikerIn","Westdeutschland","","","",""
"Mehrmals im Jahr","2014","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2014","(noch) kein Abschluss","Westdeutschland","","","",""
