"m11104","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mindestens einmal die Woche","2001","35-65","(Fach-)Abitur","291","","",""
"Mindestens einmal die Woche","2001","35-65","AkademikerIn","957","0.404160935071172","0.384870626159965","0.423451243982378"
"Mindestens einmal die Woche","2001","66 +","(noch) kein Abschluss","5","0.11683213073593","0.0393361993649819","0.194328062106878"
"Mindestens einmal die Woche","2001","66 +","Hauptschule","218","","",""
"Mindestens einmal die Woche","2001","66 +","Realschule","80","0.186283716796752","0.147494004438778","0.225073429154725"
"Mindestens einmal die Woche","2001","66 +","(Fach-)Abitur","24","","",""
"Mindestens einmal die Woche","2001","66 +","AkademikerIn","94","0.206681001019826","0.167722857926844","0.245639144112808"
"Fast nie oder nie","2002","17-34","(noch) kein Abschluss","","","",""
"Fast nie oder nie","2002","17-34","Hauptschule","","","",""
"Fast nie oder nie","2002","17-34","Realschule","","","",""
"Fast nie oder nie","2002","17-34","(Fach-)Abitur","","","",""
"Fast nie oder nie","2002","17-34","AkademikerIn","","","",""
"Fast nie oder nie","2002","35-65","(noch) kein Abschluss","","","",""
"Fast nie oder nie","2002","35-65","Hauptschule","","","",""
"Fast nie oder nie","2002","35-65","Realschule","","","",""
"Fast nie oder nie","2002","35-65","(Fach-)Abitur","","","",""
"Fast nie oder nie","2002","35-65","AkademikerIn","","","",""
"Fast nie oder nie","2002","66 +","(noch) kein Abschluss","","","",""
"Fast nie oder nie","2002","66 +","Hauptschule","","","",""
"Fast nie oder nie","2002","66 +","Realschule","","","",""
"Fast nie oder nie","2002","66 +","(Fach-)Abitur","","","",""
"Fast nie oder nie","2002","66 +","AkademikerIn","","","",""
"Mehrmals im Jahr","2002","17-34","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","2002","17-34","Hauptschule","","","",""
"Mehrmals im Jahr","2002","17-34","Realschule","","","",""
"Mehrmals im Jahr","2002","17-34","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","2002","17-34","AkademikerIn","","","",""
"Mehrmals im Jahr","2002","35-65","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","2002","35-65","Hauptschule","","","",""
"Mehrmals im Jahr","2002","35-65","Realschule","","","",""
"Mehrmals im Jahr","2002","35-65","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","2002","35-65","AkademikerIn","","","",""
"Mehrmals im Jahr","2002","66 +","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","2002","66 +","Hauptschule","","","",""
"Mehrmals im Jahr","2002","66 +","Realschule","","","",""
"Mehrmals im Jahr","2002","66 +","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","2002","66 +","AkademikerIn","","","",""
"Mindestens einmal im Monat","2002","17-34","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","2002","17-34","Hauptschule","","","",""
"Mindestens einmal im Monat","2002","17-34","Realschule","","","",""
"Mindestens einmal im Monat","2002","17-34","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","2002","17-34","AkademikerIn","","","",""
"Mindestens einmal im Monat","2002","35-65","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","2002","35-65","Hauptschule","","","",""
"Mindestens einmal im Monat","2002","35-65","Realschule","","","",""
"Mindestens einmal im Monat","2002","35-65","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","2002","35-65","AkademikerIn","","","",""
"Mindestens einmal im Monat","2002","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","2002","66 +","Hauptschule","","","",""
"Mindestens einmal im Monat","2002","66 +","Realschule","","","",""
"Mindestens einmal im Monat","2002","66 +","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","2002","66 +","AkademikerIn","","","",""
"Mindestens einmal die Woche","2002","17-34","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","2002","17-34","Hauptschule","","","",""
"Mindestens einmal die Woche","2002","17-34","Realschule","","","",""
"Mindestens einmal die Woche","2002","17-34","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","2002","17-34","AkademikerIn","","","",""
"Mindestens einmal die Woche","2002","35-65","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","2002","35-65","Hauptschule","","","",""
"Mindestens einmal die Woche","2002","35-65","Realschule","","","",""
"Mindestens einmal die Woche","2002","35-65","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","2002","35-65","AkademikerIn","","","",""
"Mindestens einmal die Woche","2002","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","2002","66 +","Hauptschule","","","",""
"Mindestens einmal die Woche","2002","66 +","Realschule","","","",""
"Mindestens einmal die Woche","2002","66 +","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","2002","66 +","AkademikerIn","","","",""
"Fast nie oder nie","2003","17-34","(noch) kein Abschluss","106","","",""
"Fast nie oder nie","2003","17-34","Hauptschule","494","0.395354353283266","0.368239291418061","0.42246941514847"
"Fast nie oder nie","2003","17-34","Realschule","425","0.212852485221644","0.194339872155529","0.231365098287759"
"Fast nie oder nie","2003","17-34","(Fach-)Abitur","169","","",""
"Fast nie oder nie","2003","17-34","AkademikerIn","64","0.120560373959208","0.0936397425641706","0.147481005354245"
"Fast nie oder nie","2003","35-65","(noch) kein Abschluss","136","","",""
"Fast nie oder nie","2003","35-65","Hauptschule","2397","","",""
"Fast nie oder nie","2003","35-65","Realschule","986","0.27502031086379","0.26013333349151","0.28990728823607"
"Fast nie oder nie","2003","35-65","(Fach-)Abitur","277","","",""
"Fast nie oder nie","2003","35-65","AkademikerIn","592","0.201967992116343","0.188053726467491","0.215882257765194"
"Fast nie oder nie","2003","66 +","(noch) kein Abschluss","54","0.843829697765974","0.754189161782389","0.93347023374956"
"Fast nie oder nie","2003","66 +","Hauptschule","1835","","",""
"Fast nie oder nie","2003","66 +","Realschule","245","","",""
"Fast nie oder nie","2003","66 +","(Fach-)Abitur","84","0.55131449229311","0.472505985084111","0.630122999502108"
"Fast nie oder nie","2003","66 +","AkademikerIn","268","","",""
"Mehrmals im Jahr","2003","17-34","(noch) kein Abschluss","80","0.121496045458997","0.096683923450765","0.146308167467228"
"Mehrmals im Jahr","2003","17-34","Hauptschule","290","","",""
"Mehrmals im Jahr","2003","17-34","Realschule","537","0.2830017623018","0.262628812685564","0.303374711918036"
"Mehrmals im Jahr","2003","17-34","(Fach-)Abitur","262","","",""
"Mehrmals im Jahr","2003","17-34","AkademikerIn","113","","",""
"Mehrmals im Jahr","2003","35-65","(noch) kein Abschluss","8","0.0890252724368672","0.0450361829146119","0.133014361959122"
"Mehrmals im Jahr","2003","35-65","Hauptschule","903","0.197718331005067","0.186372903456321","0.209063758553813"
"Mehrmals im Jahr","2003","35-65","Realschule","842","0.249988011682256","0.235551744278427","0.264424279086085"
"Mehrmals im Jahr","2003","35-65","(Fach-)Abitur","194","","",""
"Mehrmals im Jahr","2003","35-65","AkademikerIn","678","0.214688106699273","0.200457155095705","0.228919058302841"
"Mehrmals im Jahr","2003","66 +","(noch) kein Abschluss","3","","",""
"Mehrmals im Jahr","2003","66 +","Hauptschule","185","","",""
"Mehrmals im Jahr","2003","66 +","Realschule","38","0.101311223509374","0.0723848899948589","0.13023755702389"
"Mehrmals im Jahr","2003","66 +","(Fach-)Abitur","14","","",""
"Mehrmals im Jahr","2003","66 +","AkademikerIn","67","0.106606534374118","0.0812935509127832","0.131919517835452"
"Mindestens einmal im Monat","2003","17-34","(noch) kein Abschluss","35","0.0418978640823618","0.026681432332992","0.0571142958317316"
"Mindestens einmal im Monat","2003","17-34","Hauptschule","133","","",""
"Mindestens einmal im Monat","2003","17-34","Realschule","205","","",""
"Mindestens einmal im Monat","2003","17-34","(Fach-)Abitur","145","","",""
"Mindestens einmal im Monat","2003","17-34","AkademikerIn","80","0.136686908506461","0.10828630576488","0.165087511248041"
"Mindestens einmal im Monat","2003","35-65","(noch) kein Abschluss","7","0.0507334140230929","0.0168352408309077","0.0846315872152781"
"Mindestens einmal im Monat","2003","35-65","Hauptschule","265","","",""
"Mindestens einmal im Monat","2003","35-65","Realschule","309","0.093286598144443","0.0835903020362844","0.102982894252602"
"Mindestens einmal im Monat","2003","35-65","(Fach-)Abitur","81","0.0790807710911526","0.0623963447710156","0.0957651974112896"
"Mindestens einmal im Monat","2003","35-65","AkademikerIn","322","0.104177609381516","0.0935897781148942","0.114765440648138"
"Mindestens einmal im Monat","2003","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","2003","66 +","Hauptschule","69","0.0269442384667435","0.0204890104583263","0.0333994664751608"
"Mindestens einmal im Monat","2003","66 +","Realschule","14","","",""
"Mindestens einmal im Monat","2003","66 +","(Fach-)Abitur","4","0.0320595257487637","0.00414660724997527","0.0599724442475521"
"Mindestens einmal im Monat","2003","66 +","AkademikerIn","30","0.058698101455793","0.039418123567188","0.0779780793443981"
"Mindestens einmal die Woche","2003","17-34","(noch) kein Abschluss","445","0.658338507288691","0.62231934379023","0.694357670787152"
"Mindestens einmal die Woche","2003","17-34","Hauptschule","332","0.277063855607277","0.252243569813334","0.301884141401221"
"Mindestens einmal die Woche","2003","17-34","Realschule","711","0.403556185008693","0.381367218704158","0.425745151313229"
"Mindestens einmal die Woche","2003","17-34","(Fach-)Abitur","663","0.516630428316319","0.488804985622592","0.544455871010046"
"Mindestens einmal die Woche","2003","17-34","AkademikerIn","305","0.540193691262639","0.498989428311121","0.581397954214156"
"Mindestens einmal die Woche","2003","35-65","(noch) kein Abschluss","10","","",""
"Mindestens einmal die Woche","2003","35-65","Hauptschule","1169","","",""
"Mindestens einmal die Woche","2003","35-65","Realschule","1319","","",""
"Mindestens einmal die Woche","2003","35-65","(Fach-)Abitur","453","0.434083179034061","0.403440421832172","0.46472593623595"
"Mindestens einmal die Woche","2003","35-65","AkademikerIn","1606","","",""
"Mindestens einmal die Woche","2003","66 +","(noch) kein Abschluss","6","0.129305830886752","0.0464506463388795","0.212161015434625"
"Mindestens einmal die Woche","2003","66 +","Hauptschule","328","0.137224438065976","0.123506955593547","0.150941920538406"
"Mindestens einmal die Woche","2003","66 +","Realschule","121","","",""
"Mindestens einmal die Woche","2003","66 +","(Fach-)Abitur","51","0.312959712441468","0.239485033859943","0.386434391022994"
"Mindestens einmal die Woche","2003","66 +","AkademikerIn","206","","",""
"Fast nie oder nie","2004","17-34","(noch) kein Abschluss","","","",""
"Fast nie oder nie","2004","17-34","Hauptschule","","","",""
"Fast nie oder nie","2004","17-34","Realschule","","","",""
"Fast nie oder nie","2004","17-34","(Fach-)Abitur","","","",""
"Fast nie oder nie","2004","17-34","AkademikerIn","","","",""
"Fast nie oder nie","2004","35-65","(noch) kein Abschluss","","","",""
"Fast nie oder nie","2004","35-65","Hauptschule","","","",""
"Fast nie oder nie","2004","35-65","Realschule","","","",""
"Fast nie oder nie","2004","35-65","(Fach-)Abitur","","","",""
"Fast nie oder nie","2004","35-65","AkademikerIn","","","",""
"Fast nie oder nie","2004","66 +","(noch) kein Abschluss","","","",""
"Fast nie oder nie","2004","66 +","Hauptschule","","","",""
"Fast nie oder nie","2004","66 +","Realschule","","","",""
"Fast nie oder nie","2004","66 +","(Fach-)Abitur","","","",""
"Fast nie oder nie","2004","66 +","AkademikerIn","","","",""
"Mehrmals im Jahr","2004","17-34","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","2004","17-34","Hauptschule","","","",""
"Mehrmals im Jahr","2004","17-34","Realschule","","","",""
"Mehrmals im Jahr","2004","17-34","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","2004","17-34","AkademikerIn","","","",""
"Mehrmals im Jahr","2004","35-65","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","2004","35-65","Hauptschule","","","",""
"Mehrmals im Jahr","2004","35-65","Realschule","","","",""
"Mehrmals im Jahr","2004","35-65","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","2004","35-65","AkademikerIn","","","",""
"Mehrmals im Jahr","2004","66 +","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","2004","66 +","Hauptschule","","","",""
"Mehrmals im Jahr","2004","66 +","Realschule","","","",""
"Mehrmals im Jahr","2004","66 +","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","2004","66 +","AkademikerIn","","","",""
"Mindestens einmal im Monat","2004","17-34","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","2004","17-34","Hauptschule","","","",""
"Mindestens einmal im Monat","2004","17-34","Realschule","","","",""
"Mindestens einmal im Monat","2004","17-34","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","2004","17-34","AkademikerIn","","","",""
"Mindestens einmal im Monat","2004","35-65","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","2004","35-65","Hauptschule","","","",""
"Mindestens einmal im Monat","2004","35-65","Realschule","","","",""
"Mindestens einmal im Monat","2004","35-65","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","2004","35-65","AkademikerIn","","","",""
"Mindestens einmal im Monat","2004","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","2004","66 +","Hauptschule","","","",""
"Mindestens einmal im Monat","2004","66 +","Realschule","","","",""
"Mindestens einmal im Monat","2004","66 +","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","2004","66 +","AkademikerIn","","","",""
"Mindestens einmal die Woche","2004","17-34","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","2004","17-34","Hauptschule","","","",""
"Mindestens einmal die Woche","2004","17-34","Realschule","","","",""
"Mindestens einmal die Woche","2004","17-34","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","2004","17-34","AkademikerIn","","","",""
"Mindestens einmal die Woche","2004","35-65","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","2004","35-65","Hauptschule","","","",""
"Mindestens einmal die Woche","2004","35-65","Realschule","","","",""
"Mindestens einmal die Woche","2004","35-65","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","2004","35-65","AkademikerIn","","","",""
"Mindestens einmal die Woche","2004","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","2004","66 +","Hauptschule","","","",""
"Mindestens einmal die Woche","2004","66 +","Realschule","","","",""
"Mindestens einmal die Woche","2004","66 +","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","2004","66 +","AkademikerIn","","","",""
"Fast nie oder nie","2005","17-34","(noch) kein Abschluss","109","","",""
"Fast nie oder nie","2005","17-34","Hauptschule","391","0.358324809444364","0.328955470179412","0.387694148709316"
"Fast nie oder nie","2005","17-34","Realschule","418","0.261800193502566","0.240102968660816","0.283497418344316"
"Fast nie oder nie","2005","17-34","(Fach-)Abitur","174","","",""
"Fast nie oder nie","2005","17-34","AkademikerIn","74","0.131628061568193","0.102569537471304","0.160686585665081"
"Fast nie oder nie","2005","35-65","(noch) kein Abschluss","112","","",""
"Fast nie oder nie","2005","35-65","Hauptschule","2211","","",""
"Fast nie oder nie","2005","35-65","Realschule","1170","","",""
"Fast nie oder nie","2005","35-65","(Fach-)Abitur","292","","",""
"Fast nie oder nie","2005","35-65","AkademikerIn","691","0.239365706087345","0.224022515463373","0.254708896711318"
"Fast nie oder nie","2005","66 +","(noch) kein Abschluss","56","0.804823566894184","0.7084727405666","0.901174393221768"
"Fast nie oder nie","2005","66 +","Hauptschule","1836","","",""
"Fast nie oder nie","2005","66 +","Realschule","259","","",""
"Fast nie oder nie","2005","66 +","(Fach-)Abitur","92","0.578414776245929","0.502606491783918","0.654223060707939"
"Fast nie oder nie","2005","66 +","AkademikerIn","322","0.531072916663205","0.492826658501839","0.56931917482457"
"Mehrmals im Jahr","2005","17-34","(noch) kein Abschluss","104","","",""
"Mehrmals im Jahr","2005","17-34","Hauptschule","265","","",""
"Mehrmals im Jahr","2005","17-34","Realschule","447","0.271283863588632","0.24933947836087","0.293228248816395"
"Mehrmals im Jahr","2005","17-34","(Fach-)Abitur","256","","",""
"Mehrmals im Jahr","2005","17-34","AkademikerIn","117","","",""
"Mehrmals im Jahr","2005","35-65","(noch) kein Abschluss","17","","",""
"Mehrmals im Jahr","2005","35-65","Hauptschule","720","0.181481972228395","0.169665804642012","0.193298139814778"
"Mehrmals im Jahr","2005","35-65","Realschule","774","0.229762551128055","0.21548933226887","0.244035769987241"
"Mehrmals im Jahr","2005","35-65","(Fach-)Abitur","204","","",""
"Mehrmals im Jahr","2005","35-65","AkademikerIn","615","0.210047766430324","0.195400512365764","0.224695020494883"
"Mehrmals im Jahr","2005","66 +","(noch) kein Abschluss","2","","",""
"Mehrmals im Jahr","2005","66 +","Hauptschule","140","","",""
"Mehrmals im Jahr","2005","66 +","Realschule","34","0.0739110779517931","0.0492114410660903","0.098610714837496"
"Mehrmals im Jahr","2005","66 +","(Fach-)Abitur","18","","",""
"Mehrmals im Jahr","2005","66 +","AkademikerIn","73","0.114579031749168","0.0901679687172258","0.138990094781109"
"Mindestens einmal im Monat","2005","17-34","(noch) kein Abschluss","58","0.0720501898071756","0.0527849308047804","0.0913154488095709"
"Mindestens einmal im Monat","2005","17-34","Hauptschule","100","","",""
"Mindestens einmal im Monat","2005","17-34","Realschule","161","","",""
"Mindestens einmal im Monat","2005","17-34","(Fach-)Abitur","167","","",""
"Mindestens einmal im Monat","2005","17-34","AkademikerIn","78","0.160552861872393","0.128999028974212","0.192106694770574"
"Mindestens einmal im Monat","2005","35-65","(noch) kein Abschluss","5","0.0515735507181484","0.015450685580276","0.0876964158560209"
"Mindestens einmal im Monat","2005","35-65","Hauptschule","242","","",""
"Mindestens einmal im Monat","2005","35-65","Realschule","256","","",""
"Mindestens einmal im Monat","2005","35-65","(Fach-)Abitur","83","0.0852622010468839","0.0677684344542284","0.102755967639539"
"Mindestens einmal im Monat","2005","35-65","AkademikerIn","283","","",""
"Mindestens einmal im Monat","2005","66 +","(noch) kein Abschluss","1","","",""
"Mindestens einmal im Monat","2005","66 +","Hauptschule","75","0.0303802506158089","0.0235222632301947","0.0372382380014231"
"Mindestens einmal im Monat","2005","66 +","Realschule","22","","",""
"Mindestens einmal im Monat","2005","66 +","(Fach-)Abitur","7","0.0547139432999614","0.0198011238246968","0.089626762775226"
"Mindestens einmal im Monat","2005","66 +","AkademikerIn","39","0.0532236032367725","0.0360193801851161","0.0704278262884289"
"Mindestens einmal die Woche","2005","17-34","(noch) kein Abschluss","421","0.58290463164978","0.54616697249902","0.619642290800541"
"Mindestens einmal die Woche","2005","17-34","Hauptschule","268","","",""
"Mindestens einmal die Woche","2005","17-34","Realschule","551","0.363293822242451","0.339556551537165","0.387031092947737"
"Mindestens einmal die Woche","2005","17-34","(Fach-)Abitur","543","0.451941902905771","0.42305172145529","0.480832084356252"
"Mindestens einmal die Woche","2005","17-34","AkademikerIn","251","","",""
"Mindestens einmal die Woche","2005","35-65","(noch) kein Abschluss","10","","",""
"Mindestens einmal die Woche","2005","35-65","Hauptschule","914","0.223192642450029","0.210427008873507","0.235958276026552"
"Mindestens einmal die Woche","2005","35-65","Realschule","1137","","",""
"Mindestens einmal die Woche","2005","35-65","(Fach-)Abitur","400","0.376825791546052","0.34647068297696","0.407180900115144"
"Mindestens einmal die Woche","2005","35-65","AkademikerIn","1382","","",""
"Mindestens einmal die Woche","2005","66 +","(noch) kein Abschluss","6","0.132850030854372","0.0503376062368016","0.215362455471943"
"Mindestens einmal die Woche","2005","66 +","Hauptschule","355","0.143416766187215","0.129411704466273","0.157421827908157"
"Mindestens einmal die Woche","2005","66 +","Realschule","116","","",""
"Mindestens einmal die Woche","2005","66 +","(Fach-)Abitur","46","0.268361468535746","0.200337392207121","0.33638554486437"
"Mindestens einmal die Woche","2005","66 +","AkademikerIn","220","","",""
"Fast nie oder nie","2006","17-34","(noch) kein Abschluss","","","",""
"Fast nie oder nie","2006","17-34","Hauptschule","","","",""
"Fast nie oder nie","2006","17-34","Realschule","","","",""
"Fast nie oder nie","2006","17-34","(Fach-)Abitur","","","",""
"Fast nie oder nie","2006","17-34","AkademikerIn","","","",""
"Fast nie oder nie","2006","35-65","(noch) kein Abschluss","","","",""
"Fast nie oder nie","2006","35-65","Hauptschule","","","",""
"Fast nie oder nie","2006","35-65","Realschule","","","",""
"Fast nie oder nie","2006","35-65","(Fach-)Abitur","","","",""
"Fast nie oder nie","2006","35-65","AkademikerIn","","","",""
"Fast nie oder nie","2006","66 +","(noch) kein Abschluss","","","",""
"Fast nie oder nie","2006","66 +","Hauptschule","","","",""
"Fast nie oder nie","2006","66 +","Realschule","","","",""
"Fast nie oder nie","2006","66 +","(Fach-)Abitur","","","",""
"Fast nie oder nie","2006","66 +","AkademikerIn","","","",""
"Mehrmals im Jahr","2006","17-34","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","2006","17-34","Hauptschule","","","",""
"Mehrmals im Jahr","2006","17-34","Realschule","","","",""
"Mehrmals im Jahr","2006","17-34","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","2006","17-34","AkademikerIn","","","",""
"Mehrmals im Jahr","2006","35-65","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","2006","35-65","Hauptschule","","","",""
"Mehrmals im Jahr","2006","35-65","Realschule","","","",""
"Mehrmals im Jahr","2006","35-65","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","2006","35-65","AkademikerIn","","","",""
"Mehrmals im Jahr","2006","66 +","(noch) kein Abschluss","","","",""
"Mehrmals im Jahr","2006","66 +","Hauptschule","","","",""
"Mehrmals im Jahr","2006","66 +","Realschule","","","",""
"Mehrmals im Jahr","2006","66 +","(Fach-)Abitur","","","",""
"Mehrmals im Jahr","2006","66 +","AkademikerIn","","","",""
"Mindestens einmal im Monat","2006","17-34","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","2006","17-34","Hauptschule","","","",""
"Mindestens einmal im Monat","2006","17-34","Realschule","","","",""
"Mindestens einmal im Monat","2006","17-34","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","2006","17-34","AkademikerIn","","","",""
"Mindestens einmal im Monat","2006","35-65","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","2006","35-65","Hauptschule","","","",""
"Mindestens einmal im Monat","2006","35-65","Realschule","","","",""
"Mindestens einmal im Monat","2006","35-65","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","2006","35-65","AkademikerIn","","","",""
"Mindestens einmal im Monat","2006","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","2006","66 +","Hauptschule","","","",""
"Mindestens einmal im Monat","2006","66 +","Realschule","","","",""
"Mindestens einmal im Monat","2006","66 +","(Fach-)Abitur","","","",""
"Mindestens einmal im Monat","2006","66 +","AkademikerIn","","","",""
"Mindestens einmal die Woche","2006","17-34","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","2006","17-34","Hauptschule","","","",""
"Mindestens einmal die Woche","2006","17-34","Realschule","","","",""
"Mindestens einmal die Woche","2006","17-34","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","2006","17-34","AkademikerIn","","","",""
"Mindestens einmal die Woche","2006","35-65","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","2006","35-65","Hauptschule","","","",""
"Mindestens einmal die Woche","2006","35-65","Realschule","","","",""
"Mindestens einmal die Woche","2006","35-65","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","2006","35-65","AkademikerIn","","","",""
"Mindestens einmal die Woche","2006","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal die Woche","2006","66 +","Hauptschule","","","",""
"Mindestens einmal die Woche","2006","66 +","Realschule","","","",""
"Mindestens einmal die Woche","2006","66 +","(Fach-)Abitur","","","",""
"Mindestens einmal die Woche","2006","66 +","AkademikerIn","","","",""
"Fast nie oder nie","2007","17-34","(noch) kein Abschluss","60","0.206665346229244","0.165737752559483","0.247592939899004"
"Fast nie oder nie","2007","17-34","Hauptschule","342","0.378631699741903","0.345908188305438","0.411355211178368"
"Fast nie oder nie","2007","17-34","Realschule","397","0.285172269185644","0.261333829600923","0.309010708770366"
"Fast nie oder nie","2007","17-34","(Fach-)Abitur","189","","",""
"Fast nie oder nie","2007","17-34","AkademikerIn","72","0.129740765822898","0.101760247368881","0.157721284276915"
"Fast nie oder nie","2007","35-65","(noch) kein Abschluss","89","0.78990818364505","0.714797494997947","0.865018872292154"
"Fast nie oder nie","2007","35-65","Hauptschule","1957","","",""
"Fast nie oder nie","2007","35-65","Realschule","1232","","",""
"Fast nie oder nie","2007","35-65","(Fach-)Abitur","303","0.286762767943038","0.259103463534287","0.314422072351789"
"Fast nie oder nie","2007","35-65","AkademikerIn","627","0.205170040433207","0.190741211533386","0.219598869333027"
"Fast nie oder nie","2007","66 +","(noch) kein Abschluss","56","0.876344568304649","0.796317766462712","0.956371370146585"
"Fast nie oder nie","2007","66 +","Hauptschule","1947","","",""
"Fast nie oder nie","2007","66 +","Realschule","286","","",""
"Fast nie oder nie","2007","66 +","(Fach-)Abitur","100","","",""
"Fast nie oder nie","2007","66 +","AkademikerIn","358","0.474622038463443","0.440169502133759","0.509074574793127"
"Mehrmals im Jahr","2007","17-34","(noch) kein Abschluss","44","0.128255345331504","0.0944576915902607","0.162052999072748"
"Mehrmals im Jahr","2007","17-34","Hauptschule","205","","",""
"Mehrmals im Jahr","2007","17-34","Realschule","332","0.241248444522111","0.218659000588551","0.26383788845567"
"Mehrmals im Jahr","2007","17-34","(Fach-)Abitur","257","","",""
"Mehrmals im Jahr","2007","17-34","AkademikerIn","105","","",""
"Mehrmals im Jahr","2007","35-65","(noch) kein Abschluss","15","","",""
"Mehrmals im Jahr","2007","35-65","Hauptschule","689","0.190058486133752","0.177534347149059","0.202582625118444"
"Mehrmals im Jahr","2007","35-65","Realschule","720","0.20800531392204","0.194469472017435","0.221541155826646"
"Mehrmals im Jahr","2007","35-65","(Fach-)Abitur","192","","",""
"Mehrmals im Jahr","2007","35-65","AkademikerIn","615","0.210341453012969","0.195779517543458","0.224903388482481"
"Mehrmals im Jahr","2007","66 +","(noch) kein Abschluss","1","","",""
"Mehrmals im Jahr","2007","66 +","Hauptschule","174","","",""
"Mehrmals im Jahr","2007","66 +","Realschule","52","0.0887100658689357","0.064795477294781","0.11262465444309"
"Mehrmals im Jahr","2007","66 +","(Fach-)Abitur","29","","",""
"Mehrmals im Jahr","2007","66 +","AkademikerIn","95","0.109154515840265","0.0876399112421014","0.130669120438428"
"Mindestens einmal im Monat","2007","17-34","(noch) kein Abschluss","35","0.071998823693924","0.0458717282102066","0.0981259191776413"
"Mindestens einmal im Monat","2007","17-34","Hauptschule","80","0.103880813585953","0.0832969247953899","0.124464702376516"
"Mindestens einmal im Monat","2007","17-34","Realschule","148","","",""
"Mindestens einmal im Monat","2007","17-34","(Fach-)Abitur","135","","",""
"Mindestens einmal im Monat","2007","17-34","AkademikerIn","90","0.155499453215721","0.125323735434585","0.185675170996857"
"Mindestens einmal im Monat","2007","35-65","(noch) kein Abschluss","3","","",""
"Mindestens einmal im Monat","2007","35-65","Hauptschule","218","","",""
"Mindestens einmal im Monat","2007","35-65","Realschule","238","","",""
"Mindestens einmal im Monat","2007","35-65","(Fach-)Abitur","86","0.0753926193774814","0.0592450944626101","0.0915401442923527"
"Mindestens einmal im Monat","2007","35-65","AkademikerIn","276","","",""
"Mindestens einmal im Monat","2007","66 +","(noch) kein Abschluss","","","",""
"Mindestens einmal im Monat","2007","66 +","Hauptschule","83","0.0281082926080545","0.0218366493114456","0.0343799359046634"
"Mindestens einmal im Monat","2007","66 +","Realschule","14","","",""
"Mindestens einmal im Monat","2007","66 +","(Fach-)Abitur","7","0.0458238940295447","0.0163233720116743","0.0753244160474152"
"Mindestens einmal im Monat","2007","66 +","AkademikerIn","34","0.0409652046207119","0.0272899295686162","0.0546404796728076"
"Mindestens einmal die Woche","2007","17-34","(noch) kein Abschluss","237","","",""
