"plh0180","year","sex","n","percent","lower_confidence","upper_confidence"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","maennlich","96","0.0107521749911024","0.00885697950507563","0.0126473704771292"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","weiblich","145","0.0127222885841729","0.0108318989518213","0.0146126782165245"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","maennlich","163","0.0178089143043189","0.0153785576243829","0.020239270984255"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","weiblich","236","0.0209178709209079","0.0185039816725457","0.0233317601692701"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","maennlich","163","0.0164940215383864","0.0141535407527211","0.0188345023240516"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","weiblich","294","0.0235983455439654","0.0210379676401582","0.0261587234477727"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","maennlich","564","0.0637826065352082","0.0592921263580186","0.0682730867123978"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","weiblich","798","0.0664302176600489","0.0622296762549564","0.0706307590651413"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","maennlich","651","0.0634009227284147","0.0589229860149717","0.0678788594418576"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","weiblich","810","0.0658947968157804","0.061710018117002","0.0700795755145587"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","maennlich","1463","0.140304187740517","0.133922125697409","0.146686249783624"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","weiblich","1702","0.133242854682616","0.127510676011406","0.138975033353827"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","maennlich","2972","0.262745719698716","0.254657931387728","0.270833508009704"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","weiblich","3372","0.244524536528649","0.237274829719597","0.251774243337702"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","maennlich","2692","0.210737141864824","0.203242779725433","0.218231504004216"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2015","weiblich","3242","0.223720496173065","0.216691213861156","0.230749778484975"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","maennlich","47","0.00545967591157022","0.00408119457996171","0.00683815724317873"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","weiblich","46","0.00520027157310312","0.00396572695783409","0.00643481618837215"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","maennlich","32","0.00440870175007817","0.00316932836743933","0.00564807513271701"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","weiblich","44","0.00387511574932404","0.00280870335813169","0.00494152814051639"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","maennlich","2428","0.196288188156077","0.18885793659603","0.203718439716125"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","weiblich","2750","0.198314783699402","0.191470855713054","0.20515871168575"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","maennlich","106","0.0156207947933718","0.0133010562533441","0.0179405333333995"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","weiblich","132","0.0124469109457201","0.010543918933223","0.0143499029582171"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","maennlich","147","0.0153789551746348","0.013076960940893","0.0176809494083766"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","weiblich","221","0.0201362132088303","0.0177252104759514","0.0225472159417092"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","maennlich","188","0.0198664699012557","0.017256056838733","0.0224768829637783"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","weiblich","261","0.0220249606748836","0.0195058490940575","0.0245440722557096"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","maennlich","534","0.0591223822226896","0.0547102472457053","0.0635345171996739"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","weiblich","764","0.0618523110678537","0.0577176537528772","0.0659869683828302"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","maennlich","612","0.0644449297114592","0.0598515186225705","0.069038340800348"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","weiblich","769","0.0630283118970142","0.0588571502535145","0.0671994735405139"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","maennlich","1404","0.135007973966148","0.128615160671105","0.14140078726119"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","weiblich","1675","0.137225152650966","0.131319178424115","0.143131126877818"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","maennlich","2824","0.2642153255856","0.255967098100685","0.272463553070515"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","weiblich","3314","0.256600592813489","0.249103966184472","0.264097219442505"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","maennlich","2655","0.220186602827115","0.212434901153259","0.227938304500972"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2016","weiblich","3063","0.219295375719414","0.212193320230486","0.226397431208342"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","maennlich","65","0.00669667957318539","0.00524467667154154","0.00814868247482924"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","weiblich","65","0.00635219039565574","0.00504385890479342","0.00766052188651806"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","maennlich","38","0.00227523217139241","0.00142699945779525","0.00312346488498957"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","weiblich","71","0.00512414050822731","0.00394833696921992","0.00629994404723471"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","maennlich","2596","0.199111220913672","0.192001856871395","0.206220584955948"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","weiblich","2941","0.204879288481901","0.198232599408519","0.211525977555283"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","maennlich","113","0.0119902071893909","0.0100524884041422","0.0139279259746396"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","weiblich","130","0.00944424772957615","0.00785144148759331","0.011037053971559"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","maennlich","165","0.0175652297969633","0.0152265241661085","0.0199039354278181"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","weiblich","241","0.0190012014235659","0.0167528480504239","0.0212495547967078"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","maennlich","219","0.0192183581408414","0.0167741336780901","0.0216625826035928"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","weiblich","275","0.0209216971175736","0.0185647655668933","0.023278628668254"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","maennlich","609","0.0680368598505336","0.0635538645905021","0.0725198551105651"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","weiblich","863","0.0675354124288142","0.0634028278235378","0.0716679970340906"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","maennlich","675","0.0620529198996159","0.0577578814107833","0.0663479583884485"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","weiblich","863","0.0626764757035056","0.0586849691740512","0.0666679822329599"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","maennlich","1558","0.131299717883748","0.125287099244285","0.137312336523212"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","weiblich","1916","0.14217787160077","0.136426725129485","0.147929018072054"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","maennlich","3258","0.268433357221988","0.260543993658743","0.276322720785233"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","weiblich","3571","0.247754775642093","0.240645415115627","0.25486413616856"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","maennlich","2824","0.213320217358669","0.206027123807927","0.220613310909411"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2017","weiblich","3229","0.214132698968317","0.207377223730446","0.220888174206189"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","maennlich","65","0.00584513386578803","0.00446315232621728","0.00722711540535879"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","weiblich","57","0.00469011492584071","0.00354769537792263","0.00583253447375879"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","maennlich","49","0.00430859415842305","0.00312116375929436","0.00549602455755175"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","weiblich","60","0.00511819347819165","0.0039250331121941","0.0063113538441892"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","maennlich","2509","0.196213394329843","0.189013722563605","0.203413066096081"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","weiblich","2786","0.20500247174258","0.198252263630059","0.211752679855101"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","maennlich","108","0.00906651974321469","0.00734813445307528","0.0107849050333541"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","weiblich","130","0.0105327016566171","0.00882573381711268","0.0122396694961216"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","maennlich","171","0.0219293635873532","0.0192742927410767","0.0245844344336297"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","weiblich","226","0.0189347936252534","0.0166558480719627","0.0212137391785441"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","maennlich","194","0.0178109913165147","0.0154131547963986","0.0202088278366308"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","weiblich","291","0.0251378213808846","0.0225203005087836","0.0277553422529856"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","maennlich","601","0.0582568984845058","0.0540105278956979","0.0625032690733138"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","weiblich","847","0.0704630967584414","0.0661838344772474","0.0747423590396354"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","maennlich","678","0.0665375911845337","0.0620194484853851","0.0710557338836822"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","weiblich","795","0.0577333006800173","0.0538333883894375","0.0616332129705971"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","maennlich","1544","0.141783634475443","0.135459669762529","0.148107599188357"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","weiblich","1824","0.136537898084211","0.130796694180466","0.142279101987956"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","maennlich","3083","0.266285748910449","0.258272374606474","0.274299123214425"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","weiblich","3580","0.250981340789073","0.243731611990471","0.258231069587676"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","maennlich","2686","0.211962129943932","0.204552770373089","0.219371489514774"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2018","weiblich","3144","0.214868266878889","0.208000553994507","0.221735979763272"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","maennlich","57","0.00564721436187841","0.00431598004869722","0.0069784486750596"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","weiblich","63","0.00507518618815419","0.00386911566866575","0.00628125670764263"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","maennlich","55","0.00663063964024483","0.00518885560529503","0.00807242367519462"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","weiblich","52","0.0062851516104092","0.00494380705826008","0.00762649616255832"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","maennlich","2851","0.208319568915727","0.201105054453836","0.215534083377618"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","weiblich","2921","0.209799921432905","0.202889209727122","0.216710633138688"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","maennlich","113","0.0138789564084873","0.011800644919769","0.0159572678972055"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","weiblich","114","0.011017156785999","0.00924549537921846","0.0127888181927796"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","maennlich","146","0.0138988364831749","0.0118190580154252","0.0159786149509245"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","weiblich","196","0.0155843280331288","0.0134820755163698","0.0176865805498878"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","maennlich","189","0.0173400710212627","0.015021106103587","0.0196590359389383"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","weiblich","272","0.021418001423453","0.0189608061922673","0.0238751966546387"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","maennlich","580","0.0567641657803582","0.0526534789197588","0.0608748526409576"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","weiblich","760","0.061563534659687","0.0574839514852246","0.0656431178341495"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","maennlich","639","0.0569736439104894","0.052855836479621","0.0610914513413577"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","weiblich","833","0.0650802053192831","0.0608935884819048","0.0692668221566613"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","maennlich","1541","0.139229122097134","0.133079110366263","0.145379133828004"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","weiblich","1802","0.142494839809452","0.136561905759023","0.148427773859882"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","maennlich","3135","0.257684222690842","0.249914502496484","0.265453942885199"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","weiblich","3345","0.24934307061928","0.242000113675047","0.256686027563513"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","maennlich","2866","0.223633558690402","0.216231219459158","0.231035897921646"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2019","weiblich","2977","0.212338604118248","0.205397383623615","0.219279824612881"
