year,plb0240,quintil_oecd,sampreg,proportion,n,lower_confidence,upper_confidence
2003,Either,1st Quintile,East,0.16705336426914152,27727,0.16266259281055132,0.17144413572773173
2003,Either,1st Quintile,West,0.16241299303944315,27727,0.158071591249771,0.1667543948291153
2003,Either,2nd Quintile,East,0.1368909512761021,27727,0.13284496099002632,0.14093694156217787
2003,Either,2nd Quintile,West,0.12761020881670534,27727,0.1236828315022472,0.13153758613116348
2003,Either,3rd Quintile,West,0.09976798143851508,27727,0.09624039673624127,0.10329556614078889
2003,Either,5th Quintile,West,0.0951276102088167,27727,0.09167417277824724,0.09858104763938616
2003,Either,3rd Quintile,East,0.09280742459396751,27727,0.08939199187646177,0.09622285731147326
2003,Either,4th Quintile,West,0.060324825986078884,27727,0.05752235228634733,0.06312729968581043
2003,Either,4th Quintile,East,0.04176334106728538,27727,0.03940862450569886,0.0441180576288719
2003,Either,5th Quintile,East,0.016241299303944315,27727,0.014753448759319906,0.017729149848568722
2003,I'm not sure yet,5th Quintile,West,0.20361990950226244,27727,0.19887994654964744,0.20835987245487744
2003,I'm not sure yet,3rd Quintile,West,0.19004524886877827,27727,0.18542714690914916,0.19466335082840738
2003,I'm not sure yet,1st Quintile,West,0.15384615384615385,27727,0.14959924814221448,0.15809305955009323
2003,I'm not sure yet,4th Quintile,West,0.13574660633484162,27727,0.1317148927924047,0.13977831987727854
2003,I'm not sure yet,2nd Quintile,West,0.12217194570135746,27727,0.1183172055855687,0.12602668581714624
2003,I'm not sure yet,2nd Quintile,East,0.06787330316742081,27727,0.06491262230695166,0.07083398402788996
2003,I'm not sure yet,3rd Quintile,East,0.04072398190045249,27727,0.03839749001743457,0.04305047378347041
2003,I'm not sure yet,1st Quintile,East,0.03619909502262444,27727,0.034000490324430636,0.03839769972081824
2003,I'm not sure yet,4th Quintile,East,0.027149321266968326,27727,0.02523635544128335,0.029062287092653304
2003,I'm not sure yet,5th Quintile,East,0.02262443438914027,27727,0.02087408706806773,0.02437478171021281
2004,Full-time,1st Quintile,West,0.16607773851590105,26790,0.1616212970200426,0.1705341800117595
2004,Full-time,3rd Quintile,West,0.14558303886925794,26790,0.14135966007185494,0.14980641766666095
2004,Full-time,1st Quintile,East,0.1265017667844523,26790,0.12252116232178277,0.1304823712471218
2004,Full-time,2nd Quintile,West,0.12367491166077739,26790,0.11973267092175972,0.12761715239979507
2004,Full-time,5th Quintile,West,0.10459363957597173,26790,0.10092899010699508,0.10825828904494839
2004,Full-time,4th Quintile,West,0.103886925795053,26790,0.1002332368694491,0.1075406147206569
2004,Full-time,2nd Quintile,East,0.08904593639575972,26790,0.08563538180102577,0.09245649099049368
2004,Full-time,3rd Quintile,East,0.06501766784452297,26790,0.06206518685156284,0.06797014883748309
2004,Full-time,4th Quintile,East,0.04876325088339223,26790,0.046184197390819345,0.05134230437596511
2004,Full-time,5th Quintile,East,0.02685512367491166,26790,0.024919272157995356,0.028790975191827963
2004,Part-time,4th Quintile,West,0.19757575757575757,26790,0.192807732146852,0.20234378300466313
2004,Part-time,3rd Quintile,West,0.19393939393939394,26790,0.1892047581135227,0.1986740297652652
2004,Part-time,1st Quintile,West,0.16121212121212122,26790,0.1568086553511051,0.16561558707313734
2004,Part-time,2nd Quintile,West,0.16,26790,0.1556099511898578,0.16439004881014221
2004,Part-time,5th Quintile,West,0.14545454545454545,26790,0.14123271345306246,0.14967637745602844
2004,Part-time,1st Quintile,East,0.05454545454545454,26790,0.051826078145371116,0.05726483094553797
2004,Part-time,2nd Quintile,East,0.037575757575757575,26790,0.035298527745626945,0.039852987405888204
2004,Part-time,3rd Quintile,East,0.02181818181818182,26790,0.020068783172741727,0.023567580463621913
2004,Part-time,4th Quintile,East,0.014545454545454545,26790,0.013111776410620168,0.015979132680288922
2004,Part-time,5th Quintile,East,0.013333333333333334,26790,0.0119598470992123,0.014706819567454368
2004,Either,1st Quintile,West,0.18464730290456433,26790,0.1800009311476346,0.18929367466149405
2004,Either,1st Quintile,East,0.14730290456431536,26790,0.14305893010496293,0.15154687902366779
2004,Either,2nd Quintile,East,0.13485477178423236,26790,0.13076454505821708,0.13894499851024764
2004,Either,3rd Quintile,West,0.13070539419087138,26790,0.12666894060951273,0.13474184777223003
2004,Either,2nd Quintile,West,0.11203319502074689,26790,0.1082562432366869,0.11581014680480689
2004,Either,4th Quintile,West,0.08506224066390042,26790,0.08172156818409858,0.08840291314370226
2004,Either,3rd Quintile,East,0.08506224066390042,26790,0.08172156818409858,0.08840291314370226
2004,Either,5th Quintile,West,0.06846473029045644,26790,0.06544058385517929,0.07148887672573359
2004,Either,4th Quintile,East,0.035269709543568464,26790,0.03306082196270761,0.037478597124429316
2004,Either,5th Quintile,East,0.016597510373443983,26790,0.015067632228213994,0.018127388518673973
2004,I'm not sure yet,4th Quintile,West,0.17703349282296652,26790,0.17246273181433486,0.18160425383159817
2004,I'm not sure yet,5th Quintile,West,0.1722488038277512,26790,0.16772714562552546,0.17677046202997695
2004,I'm not sure yet,1st Quintile,West,0.15789473684210525,26790,0.15352820398681527,0.16226126969739524
2004,I'm not sure yet,3rd Quintile,West,0.14832535885167464,26790,0.14406923481155737,0.1525814828917919
2004,I'm not sure yet,2nd Quintile,West,0.11483253588516747,26790,0.11101472059019434,0.1186503511801406
2004,I'm not sure yet,2nd Quintile,East,0.08133971291866028,26790,0.07806631724955293,0.08461310858776763
2004,I'm not sure yet,3rd Quintile,East,0.05741626794258373,26790,0.054630485707624875,0.06020205017754259
2004,I'm not sure yet,1st Quintile,East,0.05263157894736842,26790,0.04995763458722879,0.05530552330750805
2004,I'm not sure yet,4th Quintile,East,0.028708133971291867,26790,0.026708515809706283,0.03070775213287745
2004,I'm not sure yet,5th Quintile,East,0.009569377990430622,26790,0.00840357920370863,0.010735176777152614
2005,Full-time,1st Quintile,West,0.1810850439882698,25520,0.1763603201470244,0.1858097678295152
2005,Full-time,1st Quintile,East,0.15029325513196481,25520,0.14590875573661538,0.15467775452731425
2005,Full-time,3rd Quintile,West,0.12390029325513197,25520,0.11985799205122936,0.12794259445903455
2005,Full-time,2nd Quintile,West,0.11290322580645161,25520,0.10902034184877656,0.11678610976412666
2005,Full-time,5th Quintile,West,0.11143695014662756,25520,0.10757617534621498,0.11529772494704014
2005,Full-time,4th Quintile,West,0.09970674486803519,25520,0.09603079141391446,0.10338269832215591
2005,Full-time,2nd Quintile,East,0.08651026392961877,25520,0.08306119883587708,0.08995932902336047
2005,Full-time,3rd Quintile,East,0.06744868035190615,25520,0.06437160001276761,0.0705257606910447
2005,Full-time,4th Quintile,East,0.045454545454545456,25520,0.04289888764812989,0.048010203260961025
2005,Full-time,5th Quintile,East,0.02126099706744868,25520,0.019491128575480878,0.02303086555941648
2005,Part-time,3rd Quintile,West,0.19712793733681463,25520,0.19224689023903588,0.2020089844345934
2005,Part-time,4th Quintile,West,0.185378590078329,25520,0.18061073074666803,0.19014644940998995
2005,Part-time,1st Quintile,West,0.1514360313315927,25520,0.14703785497432584,0.15583420768885956
2005,Part-time,2nd Quintile,West,0.14882506527415143,25520,0.1444582663942739,0.15319186415402897
2005,Part-time,5th Quintile,West,0.14882506527415143,25520,0.1444582663942739,0.15319186415402897
2005,Part-time,1st Quintile,East,0.05613577023498695,25520,0.053311603436008596,0.0589599370339653
2005,Part-time,2nd Quintile,East,0.04569190600522193,25520,0.04312990274917493,0.048253909261268935
2005,Part-time,4th Quintile,East,0.02610966057441253,25520,0.02415319874933627,0.02806612239948879
2005,Part-time,3rd Quintile,East,0.024804177545691905,25520,0.02289597676987749,0.02671237832150632
2005,Part-time,5th Quintile,East,0.015665796344647518,25520,0.014142223362360639,0.0171893693269344
2005,Either,1st Quintile,West,0.21135029354207435,25520,0.20634119890388194,0.21635938818026676
2005,Either,1st Quintile,East,0.162426614481409,25520,0.15790122704414813,0.16695200191866985
2005,Either,2nd Quintile,East,0.11741682974559686,25520,0.11346717865248496,0.12136648083870877
2005,Either,3rd Quintile,West,0.11741682974559686,25520,0.11346717865248496,0.12136648083870877
2005,Either,2nd Quintile,West,0.11741682974559686,25520,0.11346717865248496,0.12136648083870877
2005,Either,4th Quintile,West,0.08023483365949119,25520,0.07690183074421447,0.0835678365747679
2005,Either,3rd Quintile,East,0.07240704500978473,25520,0.06922735436526885,0.07558673565430062
2005,Either,5th Quintile,West,0.0684931506849315,25520,0.06539407391447943,0.07159222745538357
2005,Either,4th Quintile,East,0.03913894324853229,25520,0.036759635712823986,0.04151825078424059
2005,Either,5th Quintile,East,0.0136986301369863,25520,0.012272500108574148,0.015124760165398453
2005,I'm not sure yet,5th Quintile,West,0.2193877551020408,25520,0.21431037580123383,0.2244651344028478
2005,I'm not sure yet,3rd Quintile,West,0.16326530612244897,25520,0.15873052240953783,0.1678000898353601
2005,I'm not sure yet,4th Quintile,West,0.14795918367346939,25520,0.1436028925069755,0.15231547483996327
2005,I'm not sure yet,2nd Quintile,West,0.1377551020408163,25520,0.13352661601814966,0.14198358806348296
2005,I'm not sure yet,1st Quintile,West,0.11734693877551021,25520,0.11339830701375163,0.12129557053726879
2005,I'm not sure yet,1st Quintile,East,0.07653061224489796,25520,0.07326890797664458,0.07979231651315134
2005,I'm not sure yet,2nd Quintile,East,0.05612244897959184,25520,0.05329859736680577,0.058946300592377904
2005,I'm not sure yet,4th Quintile,East,0.04081632653061224,25520,0.03838869045246962,0.04324396260875486
2005,I'm not sure yet,3rd Quintile,East,0.025510204081632654,25520,0.023575736969117068,0.02744467119414824
2005,I'm not sure yet,5th Quintile,East,0.015306122448979591,25520,0.013799865904618881,0.0168123789933403
2006,Full-time,1st Quintile,West,0.18380566801619433,27321,0.1792127994992384,0.18839853653315025
2006,Full-time,1st Quintile,East,0.14412955465587043,27321,0.13996481063928753,0.14829429867245333
2006,Full-time,4th Quintile,West,0.13279352226720648,27321,0.12876952684899845,0.1368175176854145
2006,Full-time,5th Quintile,West,0.11821862348178137,27321,0.11439010113937836,0.12204714582418438
2006,Full-time,2nd Quintile,West,0.11174089068825911,27321,0.10800509019506746,0.11547669118145076
2006,Full-time,3rd Quintile,West,0.10526315789473684,27321,0.10162406088273206,0.10890225490674162
2006,Full-time,2nd Quintile,East,0.0728744939271255,27321,0.06979226553843887,0.07595672231581213
2006,Full-time,3rd Quintile,East,0.062348178137651825,27321,0.059481093851955276,0.06521526242334838
2006,Full-time,4th Quintile,East,0.042105263157894736,27321,0.03972384937838508,0.04448667693740439
2006,Full-time,5th Quintile,East,0.026720647773279354,27321,0.024808374206363393,0.028632921340195315
2006,Part-time,3rd Quintile,West,0.20535714285714285,27321,0.2005669976977328,0.21014728801655289
2006,Part-time,4th Quintile,West,0.17219387755102042,27321,0.1677169409356305,0.17667081416641034
2006,Part-time,2nd Quintile,West,0.15943877551020408,27321,0.1550977790987287,0.16377977192167945
2006,Part-time,1st Quintile,West,0.15816326530612246,27321,0.1538363885683678,0.16249014204387713
2006,Part-time,5th Quintile,West,0.15051020408163265,27321,0.14627016527691,0.1547502428863553
2006,Part-time,1st Quintile,East,0.05229591836734694,27321,0.04965607567416436,0.054935761060529525
2006,Part-time,3rd Quintile,East,0.036989795918367346,27321,0.03475177476136969,0.039227817075365004
2006,Part-time,2nd Quintile,East,0.03443877551020408,27321,0.03227644769532374,0.036601103325084414
2006,Part-time,4th Quintile,East,0.02295918367346939,27321,0.02118318617229148,0.0247351811746473
2006,Part-time,5th Quintile,East,0.007653061224489796,27321,0.006619688161168401,0.00868643428781119
2006,Either,1st Quintile,West,0.2288659793814433,27321,0.22388444275717234,0.23384751600571424
2006,Either,1st Quintile,East,0.17525773195876287,27321,0.1707495078659646,0.17976595605156115
2006,Either,3rd Quintile,West,0.1154639175257732,27321,0.111674358319183,0.1192534767323634
2006,Either,2nd Quintile,West,0.10721649484536082,27321,0.10354779942910593,0.11088519026161571
2006,Either,2nd Quintile,East,0.10103092783505155,27321,0.09745731646082507,0.10460453920927802
2006,Either,4th Quintile,West,0.08247422680412371,27321,0.07921228627926744,0.08573616732897998
2006,Either,5th Quintile,West,0.07216494845360824,27321,0.06909658842787085,0.07523330847934563
2006,Either,3rd Quintile,East,0.06391752577319587,27321,0.06101701281225835,0.06681803873413339
2006,Either,4th Quintile,East,0.0288659793814433,27321,0.026880613709086842,0.03085134505379976
2006,Either,5th Quintile,East,0.024742268041237112,27321,0.022900278200804362,0.026584257881669862
2006,I'm not sure yet,5th Quintile,West,0.20121951219512196,27321,0.19646554100580443,0.2059734833844395
2006,I'm not sure yet,1st Quintile,West,0.17073170731707318,27321,0.16626988370435478,0.1751935309297916
2006,I'm not sure yet,4th Quintile,West,0.17073170731707318,27321,0.16626988370435478,0.1751935309297916
2006,I'm not sure yet,3rd Quintile,West,0.16463414634146342,27321,0.16023664385877032,0.16903164882415653
2006,I'm not sure yet,2nd Quintile,West,0.0975609756097561,27321,0.09404249812154009,0.10107945309797212
2006,I'm not sure yet,2nd Quintile,East,0.054878048780487805,27321,0.052177506186895546,0.057578591374080064
2006,I'm not sure yet,1st Quintile,East,0.042682926829268296,27321,0.04028595586147986,0.045079897797056734
2006,I'm not sure yet,4th Quintile,East,0.042682926829268296,27321,0.04028595586147986,0.045079897797056734
2006,I'm not sure yet,3rd Quintile,East,0.042682926829268296,27321,0.04028595586147986,0.045079897797056734
2006,I'm not sure yet,5th Quintile,East,0.012195121951219513,27321,0.010893645145400841,0.013496598757038184
2007,Full-time,1st Quintile,West,0.16045099739809193,25385,0.15593595614176017,0.1649660386544237
2007,Full-time,5th Quintile,West,0.1326973113616652,25385,0.1285239701346806,0.13687065258864983
2007,Full-time,2nd Quintile,West,0.12922810060711187,25385,0.12510144552491084,0.1333547556893129
2007,Full-time,1st Quintile,East,0.12922810060711187,25385,0.12510144552491084,0.1333547556893129
2007,Full-time,4th Quintile,West,0.12402428447528187,25385,0.11996950830208336,0.12807906064848038
2007,Full-time,3rd Quintile,West,0.11448395490026018,25385,0.11056709518918995,0.11840081461133042
2007,Full-time,3rd Quintile,East,0.06678230702515178,25385,0.06371123728780399,0.06985337676249957
2007,Full-time,2nd Quintile,East,0.06418039895923677,25385,0.06116555553221108,0.06719524238626247
2007,Full-time,4th Quintile,East,0.05117085862966175,25385,0.048460212361740564,0.05388150489758294
2007,Full-time,5th Quintile,East,0.027753686036426712,25385,0.025732920271344897,0.029774451801508527
2007,Part-time,3rd Quintile,West,0.21428571428571427,25385,0.20923798074032549,0.21933344783110306
2007,Part-time,2nd Quintile,West,0.1738544474393531,25385,0.16919227132943462,0.17851662354927159
2007,Part-time,4th Quintile,West,0.1738544474393531,25385,0.16919227132943462,0.17851662354927159
2007,Part-time,1st Quintile,West,0.14824797843665768,25385,0.1438765994131981,0.15261935746011726
2007,Part-time,5th Quintile,West,0.14150943396226415,25385,0.13722169884758595,0.14579716907694235
2007,Part-time,1st Quintile,East,0.04986522911051213,25385,0.04718754708853151,0.05254291113249275
2007,Part-time,2nd Quintile,East,0.03234501347708895,25385,0.030168650019768074,0.03452137693440983
2007,Part-time,3rd Quintile,East,0.03099730458221024,25385,0.02886528128808991,0.03312932787633057
2007,Part-time,4th Quintile,East,0.018867924528301886,25385,0.017194164123822513,0.02054168493278126
2007,Part-time,5th Quintile,East,0.016172506738544475,25385,0.014620778600965136,0.017724234876123814
2007,Either,1st Quintile,West,0.23030303030303031,25385,0.22512365714116658,0.23548240346489405
2007,Either,1st Quintile,East,0.17777777777777778,25385,0.17307449783295312,0.18248105772260245
2007,Either,2nd Quintile,East,0.12525252525252525,25385,0.12118057858217993,0.12932447192287058
2007,Either,2nd Quintile,West,0.1191919191919192,25385,0.11520597201483082,0.12317786636900757
2007,Either,4th Quintile,West,0.09494949494949495,25385,0.0913432914995589,0.098555698399431
2007,Either,3rd Quintile,West,0.07878787878787878,25385,0.07547369175773122,0.08210206581802634
2007,Either,5th Quintile,West,0.06868686868686869,25385,0.0655754947475328,0.07179824262620457
2007,Either,3rd Quintile,East,0.052525252525252523,25385,0.04978092852386934,0.05526957652663571
2007,Either,4th Quintile,East,0.04040404040404041,25385,0.03798176181047853,0.04282631899760229
2007,Either,5th Quintile,East,0.012121212121212121,25385,0.010775065568703786,0.013467358673720457
2007,I'm not sure yet,5th Quintile,West,0.22631578947368422,25385,0.2211681658926182,0.23146341305475024
2007,I'm not sure yet,3rd Quintile,West,0.18421052631578946,25385,0.17944167526716187,0.18897937736441706
2007,I'm not sure yet,1st Quintile,West,0.14210526315789473,25385,0.1378100020382558,0.14640052427753367
2007,I'm not sure yet,4th Quintile,West,0.12105263157894737,25385,0.11703993760162205,0.12506532555627267
2007,I'm not sure yet,2nd Quintile,West,0.11052631578947368,25385,0.10666916261157643,0.11438346896737094
2007,I'm not sure yet,1st Quintile,East,0.06315789473684211,25385,0.06016553012057415,0.06615025935311007
2007,I'm not sure yet,2nd Quintile,East,0.05789473684210526,25385,0.05502172944212187,0.06076774424208865
2007,I'm not sure yet,4th Quintile,East,0.042105263157894736,25385,0.039634707888614285,0.04457581842717519
2007,I'm not sure yet,3rd Quintile,East,0.02631578947368421,25385,0.024346612481234344,0.028284966466134074
2007,I'm not sure yet,5th Quintile,East,0.02631578947368421,25385,0.024346612481234344,0.028284966466134074
2008,Full-time,1st Quintile,West,0.16141356255969436,23673,0.1567267956941908,0.16610032942519792
2008,Full-time,1st Quintile,East,0.1451766953199618,23673,0.14068907555369464,0.14966431508622896
2008,Full-time,5th Quintile,West,0.13276026743075453,23673,0.12843778670884481,0.13708274815266425
2008,Full-time,4th Quintile,West,0.12989493791786055,23673,0.12561229974915725,0.13417757608656386
2008,Full-time,2nd Quintile,West,0.12225405921680993,23673,0.11808108711619414,0.12642703131742572
2008,Full-time,3rd Quintile,West,0.11365807067812798,23673,0.1096148242697835,0.11770131708647247
2008,Full-time,3rd Quintile,East,0.06494746895893028,23673,0.06180819987623223,0.06808673804162832
2008,Full-time,2nd Quintile,East,0.05635148042024833,23673,0.05341391722185285,0.059289043618643816
2008,Full-time,4th Quintile,East,0.045845272206303724,23673,0.043180953932907065,0.04850959047970038
2008,Full-time,5th Quintile,East,0.027698185291308502,23673,0.02560765902506995,0.029788711557547053
2008,Part-time,4th Quintile,West,0.1937984496124031,23673,0.18876313760844504,0.19883376161636118
2008,Part-time,5th Quintile,West,0.1813953488372093,23673,0.17648650066527174,0.18630419700914688
2008,Part-time,1st Quintile,West,0.16434108527131783,23673,0.15962026982207833,0.16906190072055732
2008,Part-time,3rd Quintile,West,0.16124031007751938,23673,0.15655557528721717,0.1659250448678216
2008,Part-time,2nd Quintile,West,0.14418604651162792,23673,0.13971117344399667,0.14866091957925917
2008,Part-time,1st Quintile,East,0.05116279069767442,23673,0.048356049374821616,0.05396953202052722
2008,Part-time,2nd Quintile,East,0.034108527131782945,23673,0.03179632886443395,0.036420725399131944
2008,Part-time,4th Quintile,East,0.031007751937984496,23673,0.02879962155159231,0.03321588232437668
2008,Part-time,3rd Quintile,East,0.031007751937984496,23673,0.02879962155159231,0.03321588232437668
2008,Part-time,5th Quintile,East,0.007751937984496124,23673,0.006634702561835807,0.00886917340715644
2008,Either,1st Quintile,East,0.20098039215686275,23673,0.19587551864737016,0.20608526566635535
2008,Either,1st Quintile,West,0.19117647058823528,23673,0.18616721108813772,0.19618573008833284
2008,Either,2nd Quintile,West,0.11274509803921569,23673,0.10871604986347341,0.11677414621495796
2008,Either,4th Quintile,West,0.10049019607843138,23673,0.09666023624185009,0.10432015591501266
2008,Either,2nd Quintile,East,0.09803921568627451,23673,0.09425110060492191,0.10182733076762711
2008,Either,3rd Quintile,West,0.08823529411764706,23673,0.08462209430084748,0.09184849393444665
2008,Either,5th Quintile,West,0.0784313725490196,23673,0.07500654923813484,0.08185619585990438
2008,Either,3rd Quintile,East,0.07352941176470588,23673,0.07020453321223957,0.0768542903171722
2008,Either,4th Quintile,East,0.03431372549019608,23673,0.03199482886796325,0.03663262211242891
2008,Either,5th Quintile,East,0.022058823529411766,23673,0.020187809854135007,0.023929837204688525
2008,I'm not sure yet,5th Quintile,West,0.20108695652173914,23673,0.19598107034897158,0.2061928426945067
2008,I'm not sure yet,4th Quintile,West,0.1793478260869565,23673,0.1744606606256138,0.18423499154829923
2008,I'm not sure yet,1st Quintile,West,0.14673913043478262,23673,0.14223155184312153,0.15124670902644372
2008,I'm not sure yet,3rd Quintile,West,0.11956521739130435,23673,0.11543207424325173,0.12369836053935697
2008,I'm not sure yet,2nd Quintile,West,0.10326086956521739,23673,0.09938445361505353,0.10713728551538125
2008,I'm not sure yet,1st Quintile,East,0.06521739130434782,23673,0.062072059649224215,0.06836272295947143
2008,I'm not sure yet,3rd Quintile,East,0.059782608695652176,23673,0.056762441448608744,0.06280277594269561
2008,I'm not sure yet,5th Quintile,East,0.05434782608695652,23673,0.05145989900487444,0.0572357531690386
2008,I'm not sure yet,4th Quintile,East,0.043478260869565216,23673,0.04088041771614058,0.04607610402298985
2008,I'm not sure yet,2nd Quintile,East,0.02717391304347826,23673,0.025102707895083308,0.029245118191873212
2009,Full-time,1st Quintile,West,0.16446700507614212,21983,0.15956657963619214,0.1693674305160921
2009,Full-time,5th Quintile,West,0.13604060913705585,21983,0.13150857116341017,0.14057264711070153
2009,Full-time,4th Quintile,West,0.13401015228426397,21983,0.1295067800887641,0.13851352447976384
2009,Full-time,3rd Quintile,West,0.12588832487309645,21983,0.12150313119624091,0.130273518549952
2009,Full-time,1st Quintile,East,0.11878172588832488,21983,0.11450482531306264,0.12305862646358712
2009,Full-time,2nd Quintile,West,0.1065989847715736,21983,0.10251943396189821,0.110678535581249
2009,Full-time,3rd Quintile,East,0.0700507614213198,21983,0.06667673372611739,0.07342478911652221
2009,Full-time,2nd Quintile,East,0.06091370558375635,21983,0.05775198961677118,0.06407542155074152
2009,Full-time,4th Quintile,East,0.047715736040609136,21983,0.044897828695618903,0.05053364338559937
2009,Full-time,5th Quintile,East,0.03553299492385787,21983,0.03308577958706092,0.03798021026065482
2009,Part-time,4th Quintile,West,0.18070175438596492,21983,0.1756153042847251,0.18578820448720473
2009,Part-time,3rd Quintile,West,0.17719298245614035,21983,0.17214538347543715,0.18224058143684355
2009,Part-time,5th Quintile,West,0.17017543859649123,21983,0.1652077521812486,0.17514312501173385
2009,Part-time,2nd Quintile,West,0.15964912280701754,21983,0.15480710715927554,0.16449113845475954
2009,Part-time,1st Quintile,West,0.13859649122807016,21983,0.13402884954624014,0.14316413290990018
2009,Part-time,1st Quintile,East,0.04912280701754386,21983,0.04626576653135369,0.05197984750373403
2009,Part-time,3rd Quintile,East,0.03859649122807018,21983,0.03605001658846978,0.04114296586767058
2009,Part-time,2nd Quintile,East,0.03859649122807018,21983,0.03605001658846978,0.04114296586767058
2009,Part-time,4th Quintile,East,0.02456140350877193,21983,0.02251524558703832,0.02660756143050554
2009,Part-time,5th Quintile,East,0.02280701754385965,21983,0.02083351809488139,0.02478051699283791
2009,Either,1st Quintile,West,0.1989247311827957,21983,0.19364765160396646,0.2042018107616249
2009,Either,1st Quintile,East,0.1693548387096774,21983,0.16439669436629903,0.1743129830530558
2009,Either,4th Quintile,West,0.11290322580645161,21983,0.10871961509121193,0.11708683652169129
2009,Either,2nd Quintile,West,0.11290322580645161,21983,0.10871961509121193,0.11708683652169129
2009,Either,3rd Quintile,West,0.11021505376344086,21983,0.1060752898278946,0.11435481769898712
2009,Either,2nd Quintile,East,0.0913978494623656,21983,0.08758835400370585,0.09520734492102534
2009,Either,5th Quintile,West,0.08064516129032258,21983,0.07704565172569501,0.08424467085495015
2009,Either,3rd Quintile,East,0.05913978494623656,21983,0.05602150562934575,0.062258064263127376
2009,Either,4th Quintile,East,0.04032258064516129,21983,0.03772212536822436,0.042923035922098215
2009,Either,5th Quintile,East,0.024193548387096774,21983,0.022162387996809536,0.02622470877738401
2009,I'm not sure yet,5th Quintile,West,0.20394736842105263,21983,0.19862086101098017,0.20927387583112508
2009,I'm not sure yet,4th Quintile,West,0.18421052631578946,21983,0.17908593941993692,0.189335113211642
2009,I'm not sure yet,3rd Quintile,West,0.13157894736842105,21983,0.12711035266011098,0.13604754207673111
2009,I'm not sure yet,1st Quintile,West,0.11842105263157894,21983,0.11414977643731308,0.1226923288258448
2009,I'm not sure yet,2nd Quintile,West,0.11842105263157894,21983,0.11414977643731308,0.1226923288258448
2009,I'm not sure yet,1st Quintile,East,0.08552631578947369,21983,0.08182932745888845,0.08922330412005892
2009,I'm not sure yet,2nd Quintile,East,0.05921052631578947,21983,0.056090499857531596,0.062330552774047344
2009,I'm not sure yet,4th Quintile,East,0.05263157894736842,21983,0.049679722434437544,0.05558343546029929
2009,I'm not sure yet,3rd Quintile,East,0.03289473684210526,21983,0.030536905844072877,0.035252567840137645
2009,I'm not sure yet,5th Quintile,East,0.013157894736842105,21983,0.011651531767968794,0.014664257705715415
2010,Full-time,4th Quintile,West,0.15222222222222223,35837,0.14850284445156411,0.15594159999288035
2010,Full-time,5th Quintile,West,0.14444444444444443,35837,0.14080475124424183,0.14808413764464703
2010,Full-time,1st Quintile,West,0.13444444444444445,35837,0.13091253831394456,0.13797635057494434
2010,Full-time,3rd Quintile,West,0.1322222222222222,35837,0.12871513363391968,0.13572931081052475
2010,Full-time,1st Quintile,East,0.11666666666666667,35837,0.11334293501831286,0.11999039831502048
2010,Full-time,2nd Quintile,West,0.1111111111111111,35837,0.10785729704646119,0.11436492517576102
2010,Full-time,2nd Quintile,East,0.06333333333333334,35837,0.06081160119293018,0.0658550654737365
2010,Full-time,4th Quintile,East,0.056666666666666664,35837,0.0542728732308239,0.05906046010250943
2010,Full-time,3rd Quintile,East,0.05333333333333334,35837,0.05100691316266538,0.05565975350400129
2010,Full-time,5th Quintile,East,0.035555555555555556,35837,0.03363828858618189,0.03747282252492922
2010,Part-time,5th Quintile,West,0.21150278293135436,35837,0.20727465252576122,0.2157309133369475
2010,Part-time,4th Quintile,West,0.19109461966604824,35837,0.18702397363033801,0.19516526570175846
2010,Part-time,1st Quintile,West,0.1614100185528757,35837,0.15760084880501402,0.1652191883007374
2010,Part-time,2nd Quintile,West,0.14285714285714285,35837,0.13923414703534265,0.14648013867894305
2010,Part-time,3rd Quintile,West,0.1391465677179963,35837,0.13556320224496732,0.14272993319102528
2010,Part-time,1st Quintile,East,0.05009276437847866,35837,0.047834273476577246,0.05235125528038008
2010,Part-time,3rd Quintile,East,0.03896103896103896,35837,0.03695760048537776,0.04096447743670016
2010,Part-time,4th Quintile,East,0.025974025974025976,35837,0.024327209691389524,0.027620842256662427
2010,Part-time,2nd Quintile,East,0.025974025974025976,35837,0.024327209691389524,0.027620842256662427
2010,Part-time,5th Quintile,East,0.012987012987012988,35837,0.011814800565917742,0.014159225408108234
2010,Either,1st Quintile,West,0.24324324324324326,35837,0.23880113850520232,0.2476853479812842
2010,Either,4th Quintile,West,0.13813813813813813,35837,0.1345656904447552,0.14171058583152107
2010,Either,1st Quintile,East,0.12612612612612611,35837,0.1226888283728287,0.12956342387942354
2010,Either,2nd Quintile,West,0.11711711711711711,35837,0.11378782438104489,0.12044640985318934
2010,Either,3rd Quintile,West,0.0990990990990991,35837,0.09600550299740267,0.10219269520079553
2010,Either,5th Quintile,West,0.09009009009009009,35837,0.08712575048728481,0.09305442969289536
2010,Either,3rd Quintile,East,0.06306306306306306,35837,0.060546354314097085,0.06557977181202902
2010,Either,2nd Quintile,East,0.05405405405405406,35837,0.05171285929118156,0.056395248816926556
2010,Either,4th Quintile,East,0.05105105105105105,35837,0.04877221009306436,0.053329892009037747
2010,Either,5th Quintile,East,0.018018018018018018,35837,0.01664082276837143,0.019395213267664607
2010,I'm not sure yet,5th Quintile,West,0.2366412213740458,35837,0.23224074392956845,0.24104169881852316
2010,I'm not sure yet,4th Quintile,West,0.17557251908396945,35837,0.17163343956481225,0.17951159860312665
