year,quintil_oecd,plb0240,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2015,5th Quintile,Full-time,0.41505791505791506,38036,0.41010604275808976,0.42000978735774036
2015,5th Quintile,Part-time,0.38223938223938225,38036,0.37735582281671887,0.38712294166204564
2015,5th Quintile,Either,0.1138996138996139,38036,0.1107068908998703,0.11709233689935748
2015,5th Quintile,I'm not sure yet,0.0888030888030888,38036,0.08594432149239639,0.09166185611378122
2016,1st Quintile,Full-time,0.40183112919633773,41132,0.39709307689058465,0.4065691815020908
2016,1st Quintile,Part-time,0.3387589013224822,41132,0.3341849510885329,0.3433328515564315
2016,1st Quintile,Either,0.19735503560528994,41132,0.1935086572106936,0.20120141399988628
2016,1st Quintile,I'm not sure yet,0.06205493387589013,41132,0.05972339308477139,0.06438647466700886
2016,2nd Quintile,Part-time,0.39858156028368796,41132,0.3938499046547386,0.4033132159126373
2016,2nd Quintile,Full-time,0.3617021276595745,41132,0.3570585427850673,0.36634571253408166
2016,2nd Quintile,Either,0.1829787234042553,41132,0.17924206723629724,0.18671537957221337
2016,2nd Quintile,I'm not sure yet,0.05673758865248227,41132,0.05450186635017123,0.05897331095479331
2016,3rd Quintile,Part-time,0.4131944444444444,41132,0.40843572059743083,0.417953168291458
2016,3rd Quintile,Full-time,0.3715277777777778,41132,0.3668579071812313,0.3761976483743243
2016,3rd Quintile,Either,0.11979166666666667,41132,0.11665352749912528,0.12292980583420807
2016,3rd Quintile,I'm not sure yet,0.0954861111111111,41132,0.09264594408672586,0.09832627813549635
2016,4th Quintile,Full-time,0.4130019120458891,41132,0.40824351658855496,0.41776030750322324
2016,4th Quintile,Part-time,0.35372848948374763,41132,0.34910777979644975,0.3583491991710455
2016,4th Quintile,Either,0.12619502868068833,41132,0.12298584528328738,0.12940421207808928
2016,4th Quintile,I'm not sure yet,0.10707456978967496,41132,0.10408631982729354,0.11006281975205638
2016,5th Quintile,Full-time,0.4174573055028463,41132,0.41269150267389787,0.42222310833179477
2016,5th Quintile,Part-time,0.36432637571157495,41132,0.3596755661094175,0.3689771853137324
2016,5th Quintile,Either,0.11005692599620494,41132,0.10703240947803401,0.11308144251437587
2016,5th Quintile,I'm not sure yet,0.10815939278937381,41132,0.10515786824280166,0.11116091733594596
2017,1st Quintile,Full-time,0.47688706846108836,45410,0.47229312314313,0.48148101377904673
2017,1st Quintile,Part-time,0.29373902867173785,45410,0.2895497065860272,0.2979283507574485
2017,1st Quintile,Either,0.15798712697483908,45410,0.15463245132196154,0.1613418026277166
2017,1st Quintile,I'm not sure yet,0.07138677589233469,45410,0.0690186399115455,0.07375491187312389
2017,2nd Quintile,Full-time,0.388631090487239,45410,0.3841477598783442,0.39311442109613376
2017,2nd Quintile,Part-time,0.37122969837587005,45410,0.3667859681346842,0.3756734286170559
2017,2nd Quintile,Either,0.17749419953596288,45410,0.17397987481431554,0.18100852425761021
2017,2nd Quintile,I'm not sure yet,0.06264501160092807,45410,0.06041618842571364,0.0648738347761425
2017,3rd Quintile,Full-time,0.3835616438356164,45410,0.37908922227094033,0.3880340654002925
2017,3rd Quintile,Part-time,0.3613013698630137,45410,0.3568829893290917,0.3657197503969357
2017,3rd Quintile,Either,0.15753424657534246,45410,0.15418348182281372,0.1608850113278712
2017,3rd Quintile,I'm not sure yet,0.0976027397260274,45410,0.09487306933631573,0.10033241011573907
2017,4th Quintile,Full-time,0.4003831417624521,45410,0.3958764782882993,0.4048898052366049
2017,4th Quintile,Part-time,0.36973180076628354,45410,0.3652917654872935,0.3741718360452736
2017,4th Quintile,Either,0.1360153256704981,45410,0.13286230177065175,0.13916834957034444
2017,4th Quintile,I'm not sure yet,0.09386973180076628,45410,0.0911872398480544,0.09655222375347818
2017,5th Quintile,Full-time,0.4185606060606061,45410,0.41402315741830953,0.4230980547029026
2017,5th Quintile,Part-time,0.375,45410,0.3705471715587163,0.3794528284412837
2017,5th Quintile,I'm not sure yet,0.10795454545454546,45410,0.1051002805386998,0.11080881037039111
2017,5th Quintile,Either,0.09848484848484848,45410,0.0957442112991796,0.10122548567051737
2018,1st Quintile,Full-time,0.4525862068965517,43121,0.447888129311141,0.4572842844819624
2018,1st Quintile,Part-time,0.30986590038314177,43121,0.3055010908633236,0.3142307099029599
2018,1st Quintile,Either,0.14128352490421456,43121,0.13799589957415181,0.1445711502342773
2018,1st Quintile,I'm not sure yet,0.09626436781609195,43121,0.09348039401547056,0.09904834161671333
2018,2nd Quintile,Full-time,0.44004171011470283,43121,0.43535642072400244,0.44472699950540323
2018,2nd Quintile,Part-time,0.3222106360792492,43121,0.3177997182205333,0.3266215539379651
2018,2nd Quintile,Either,0.1543274244004171,43121,0.15091758176221232,0.1577372670386219
2018,2nd Quintile,I'm not sure yet,0.08342022940563086,43121,0.08081027762759299,0.08603018118366873
2018,3rd Quintile,Full-time,0.3924242424242424,43121,0.3878154219423818,0.397033062906103
2018,3rd Quintile,Part-time,0.38181818181818183,43121,0.37723256168136543,0.38640380195499824
2018,3rd Quintile,Either,0.14242424242424243,43121,0.13912556486267427,0.14572291998581058
2018,3rd Quintile,I'm not sure yet,0.08333333333333333,43121,0.0807246176088948,0.08594204905777186
2018,4th Quintile,Full-time,0.42698412698412697,43121,0.42231537449240014,0.4316528794758538
2018,4th Quintile,Part-time,0.3492063492063492,43121,0.34470674433002424,0.35370595408267413
2018,4th Quintile,Either,0.13174603174603175,43121,0.1285537308534316,0.1349383326386319
2018,4th Quintile,I'm not sure yet,0.09206349206349207,43121,0.08933462034020156,0.09479236378678257
2018,5th Quintile,Part-time,0.38879736408566723,43121,0.384196219034077,0.39339850913725743
2018,5th Quintile,Full-time,0.3772652388797364,43121,0.3726902861675146,0.3818401915919582
2018,5th Quintile,Either,0.1186161449752883,43121,0.1155642744307692,0.1216680155198074
2018,5th Quintile,I'm not sure yet,0.11532125205930807,43121,0.1123064477232607,0.11833605639535544
2019,1st Quintile,Full-time,0.4372862029646522,42417,0.4325654337875895,0.4420069721417149
2019,1st Quintile,Part-time,0.3637400228050171,42417,0.35916177870515714,0.36831826690487707
2019,1st Quintile,Either,0.11345496009122007,42417,0.11043675850778423,0.1164731616746559
2019,1st Quintile,I'm not sure yet,0.08551881413911061,42417,0.08285744988600674,0.08818017839221448
2019,2nd Quintile,Full-time,0.39241803278688525,42417,0.38777113614585335,0.39706492942791716
2019,2nd Quintile,Part-time,0.382172131147541,42417,0.37754779547690015,0.38679646681818186
2019,2nd Quintile,Either,0.13217213114754098,42417,0.12894903812927436,0.1353952241658076
2019,2nd Quintile,I'm not sure yet,0.0932377049180328,42417,0.09047058098509304,0.09600482885097254
2019,3rd Quintile,Part-time,0.38312829525483305,42417,0.3785017625620698,0.3877548279475963
2019,3rd Quintile,Full-time,0.37785588752196836,42417,0.37324170583361727,0.38247006921031945
2019,3rd Quintile,Either,0.1335676625659051,42417,0.13033020498948036,0.13680512014232984
2019,3rd Quintile,I'm not sure yet,0.1054481546572935,42417,0.10252529241730109,0.10837101689728591
2019,4th Quintile,Full-time,0.39711934156378603,42417,0.39246281277639683,0.40177587035117523
2019,4th Quintile,Part-time,0.38271604938271603,42417,0.37809046160307785,0.3873416371623542
2019,4th Quintile,Either,0.13580246913580246,42417,0.13254225264027036,0.13906268563133456
2019,4th Quintile,I'm not sure yet,0.08436213991769548,42417,0.08171716376141898,0.08700711607397198
2019,5th Quintile,Part-time,0.42162162162162165,42417,0.4169221010118544,0.4263211422313889
2019,5th Quintile,Full-time,0.36936936936936937,42417,0.36477628877154594,0.3739624499671928
2019,5th Quintile,Either,0.11711711711711711,42417,0.11405693106075587,0.12017730317347836
2019,5th Quintile,I'm not sure yet,0.0918918918918919,42417,0.08914277333166491,0.09464101045211888
2020,1st Quintile,Full-time,0.4275814275814276,42741,0.422891134227935,0.43227172093492017
2020,1st Quintile,Part-time,0.3257103257103257,42741,0.32126736216499424,0.3301532892556572
2020,1st Quintile,Either,0.12681912681912683,42741,0.12366428042947147,0.12997397320878218
2020,1st Quintile,I'm not sure yet,0.11988911988911989,42741,0.11680953405813758,0.1229687057201022
2020,2nd Quintile,Part-time,0.40893854748603353,42741,0.4042775477831897,0.41359954718887737
2020,2nd Quintile,Full-time,0.36312849162011174,42741,0.35856927943313704,0.36768770380708643
2020,2nd Quintile,Either,0.12513966480446928,42741,0.12200276542074585,0.12827656418819272
2020,2nd Quintile,I'm not sure yet,0.10279329608938548,42741,0.09991415874377464,0.10567243343499631
2020,3rd Quintile,Full-time,0.3821292775665399,42741,0.37752260126240705,0.3867359538706728
2020,3rd Quintile,Part-time,0.36311787072243346,42741,0.35855868719506057,0.36767705424980635
2020,3rd Quintile,Either,0.13307984790874525,42741,0.12985967324228953,0.13630002257520096
2020,3rd Quintile,I'm not sure yet,0.12167300380228137,42741,0.11857373701350948,0.12477227059105325
2020,4th Quintile,Full-time,0.3806706114398422,42741,0.37606731173675495,0.38527391114292947
2020,4th Quintile,Part-time,0.31952662721893493,42741,0.3151059090620588,0.32394734537581105
2020,4th Quintile,I'm not sure yet,0.15581854043392504,42741,0.15238010239535213,0.15925697847249795
2020,4th Quintile,Either,0.14398422090729784,42741,0.14065584731714517,0.14731259449745052
2020,5th Quintile,Part-time,0.3631123919308357,42741,0.35855322318846244,0.367671560673209
2020,5th Quintile,Full-time,0.3530259365994236,42741,0.34849507836207555,0.35755679483677166
2020,5th Quintile,Either,0.14553314121037464,42741,0.1421899416966664,0.14887634072408287
2020,5th Quintile,I'm not sure yet,0.138328530259366,42741,0.13505542124712627,0.14160163927160574
2021,1st Quintile,Part-time,0.34782608695652173,27598,0.3422068149740408,0.35344535893900264
2021,1st Quintile,Full-time,0.3254281949934124,27598,0.31990031065708063,0.3309560793297442
2021,1st Quintile,Either,0.21870882740447958,27598,0.2138317810770396,0.22358587373191957
2021,1st Quintile,I'm not sure yet,0.1080368906455863,27598,0.10437439808807811,0.1116993832030945
2021,2nd Quintile,Part-time,0.3870967741935484,27598,0.38135001504506855,0.3928435333420282
2021,2nd Quintile,Full-time,0.28183361629881154,27598,0.27652567392666555,0.28714155867095753
2021,2nd Quintile,Either,0.24108658743633277,27598,0.23603997556262618,0.24613319931003935
2021,2nd Quintile,I'm not sure yet,0.0899830220713073,27598,0.0866068676613692,0.0933591764812454
2021,3rd Quintile,Part-time,0.42127659574468085,27598,0.4154510521658042,0.4271021393235575
2021,3rd Quintile,Full-time,0.3,27598,0.2945933667171406,0.3054066332828594
2021,3rd Quintile,Either,0.16808510638297872,27598,0.16367325034551508,0.17249696242044235
2021,3rd Quintile,I'm not sure yet,0.11063829787234042,27598,0.10693738193214779,0.11433921381253305
2021,4th Quintile,Part-time,0.4298245614035088,27598,0.42398383136759316,0.4356652914394244
2021,4th Quintile,Full-time,0.3530701754385965,27598,0.34743150944984164,0.3587088414273513
2021,4th Quintile,Either,0.13815789473684212,27598,0.1340867272131133,0.14222906226057094
2021,4th Quintile,I'm not sure yet,0.07894736842105263,27598,0.07576589485529305,0.08212884198681221
2021,5th Quintile,Part-time,0.3860232945091514,27598,0.38027948577461246,0.39176710324369035
2021,5th Quintile,Full-time,0.33444259567387685,27598,0.3288762417233914,0.3400089496243623
2021,5th Quintile,Either,0.17803660565723795,27598,0.1735232645517461,0.1825499467627298
2021,5th Quintile,I'm not sure yet,0.10149750415973377,27598,0.09793459629674005,0.10506041202272749
