,Unnamed: 0,year,age_gr,quintil_oecd,plb0240,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
606,606,2013,17-29 y.,1st Quintile,I'm not sure yet,0.05071,32,2938,0.02995,0.07402
607,607,2013,17-29 y.,2nd Quintile,Full-time,0.72977,177,2938,0.61275,0.86857
608,608,2013,17-29 y.,2nd Quintile,Part-time,0.11851,49,2938,0.07086,0.16922
609,609,2013,17-29 y.,2nd Quintile,Either,0.15172,35,2938,0.10007,0.20847
610,610,2013,17-29 y.,3rd Quintile,Full-time,0.76121,134,2938,0.63631,0.90617
611,611,2013,17-29 y.,3rd Quintile,Part-time,0.23879,39,2938,0.14701,0.35483
612,612,2013,17-29 y.,4th Quintile,Full-time,1.0,93,2938,0.83549,1.17219
613,613,2013,17-29 y.,5th Quintile,Full-time,1.0,109,2938,0.82128,1.20031
614,614,2013,30-45 y.,1st Quintile,Full-time,0.42628,182,2938,0.33227,0.53126
615,615,2013,30-45 y.,1st Quintile,Part-time,0.37751,341,2938,0.32994,0.4393
616,616,2013,30-45 y.,1st Quintile,Either,0.19621,98,2938,0.14706,0.25147
617,617,2013,30-45 y.,2nd Quintile,Full-time,0.37026,66,2938,0.27272,0.49052
618,618,2013,30-45 y.,2nd Quintile,Part-time,0.62974,166,2938,0.49573,0.77719
619,619,2013,30-45 y.,3rd Quintile,Full-time,0.47623,37,2938,0.32648,0.67008
620,620,2013,30-45 y.,3rd Quintile,Part-time,0.52377,111,2938,0.39881,0.6847
621,621,2013,30-45 y.,4th Quintile,Part-time,1.0,103,2938,0.77256,1.30827
622,622,2013,30-45 y.,5th Quintile,Part-time,1.0,80,2938,0.78704,1.21828
623,623,2013,46-65 y.,1st Quintile,Full-time,0.49921,142,2938,0.4211,0.57632
624,624,2013,46-65 y.,1st Quintile,Part-time,0.279,112,2938,0.21967,0.33987
625,625,2013,46-65 y.,1st Quintile,Either,0.22179,82,2938,0.16986,0.27048
626,626,2013,46-65 y.,2nd Quintile,Part-time,1.0,56,2938,0.69017,1.37907
627,627,2013,46-65 y.,3rd Quintile,Full-time,0.48622,33,2938,0.32241,0.68342
628,628,2013,46-65 y.,3rd Quintile,Part-time,0.51378,62,2938,0.37947,0.66679
629,629,2013,46-65 y.,4th Quintile,Part-time,1.0,34,2938,0.61131,1.52082
630,630,2013,46-65 y.,5th Quintile,Part-time,1.0,38,2938,0.701,1.29213
631,631,2014,17-29 y.,1st Quintile,Full-time,0.64706,406,3426,0.56113,0.75472
632,632,2014,17-29 y.,1st Quintile,Part-time,0.14612,137,3426,0.11798,0.17061
633,633,2014,17-29 y.,1st Quintile,Either,0.16881,109,3426,0.12643,0.21467
634,634,2014,17-29 y.,1st Quintile,I'm not sure yet,0.03801,35,3426,0.02541,0.053
635,635,2014,17-29 y.,2nd Quintile,Full-time,0.68475,169,3426,0.56374,0.82686
636,636,2014,17-29 y.,2nd Quintile,Part-time,0.18509,75,3426,0.1422,0.22252
637,637,2014,17-29 y.,2nd Quintile,Either,0.13016,36,3426,0.08195,0.18685
638,638,2014,17-29 y.,3rd Quintile,Full-time,0.85314,156,3426,0.71852,1.05777
639,639,2014,17-29 y.,3rd Quintile,Part-time,0.14686,37,3426,0.10285,0.20214
640,640,2014,17-29 y.,4th Quintile,Full-time,0.71372,116,3426,0.57394,0.86667
641,641,2014,17-29 y.,4th Quintile,Part-time,0.28628,33,3426,0.20067,0.4167
642,642,2014,17-29 y.,5th Quintile,Full-time,1.0,97,3426,0.80318,1.24679
643,643,2014,30-45 y.,1st Quintile,Full-time,0.36798,207,3426,0.29534,0.4326
644,644,2014,30-45 y.,1st Quintile,Part-time,0.42762,386,3426,0.37175,0.48832
645,645,2014,30-45 y.,1st Quintile,Either,0.14885,106,3426,0.11948,0.18953
646,646,2014,30-45 y.,1st Quintile,I'm not sure yet,0.05556,35,3426,0.03444,0.07774
647,647,2014,30-45 y.,2nd Quintile,Full-time,0.29461,72,3426,0.21467,0.39961
648,648,2014,30-45 y.,2nd Quintile,Part-time,0.54831,188,3426,0.42518,0.64289
649,649,2014,30-45 y.,2nd Quintile,Either,0.15707,40,3426,0.09263,0.21649
650,650,2014,30-45 y.,3rd Quintile,Full-time,0.27217,45,3426,0.18825,0.35496
651,651,2014,30-45 y.,3rd Quintile,Part-time,0.72783,116,3426,0.57161,0.91692
652,652,2014,30-45 y.,4th Quintile,Part-time,1.0,109,3426,0.7359,1.26887
653,653,2014,30-45 y.,5th Quintile,Part-time,1.0,75,3426,0.74485,1.25046
654,654,2014,46-65 y.,1st Quintile,Full-time,0.40627,132,3426,0.33873,0.49085
655,655,2014,46-65 y.,1st Quintile,Part-time,0.31513,139,3426,0.25809,0.37381
656,656,2014,46-65 y.,1st Quintile,Either,0.2786,97,3426,0.21724,0.33241
657,657,2014,46-65 y.,2nd Quintile,Full-time,0.30207,38,3426,0.18111,0.42561
658,658,2014,46-65 y.,2nd Quintile,Part-time,0.45249,71,3426,0.33519,0.57637
659,659,2014,46-65 y.,2nd Quintile,Either,0.24543,35,3426,0.18482,0.31132
660,660,2014,46-65 y.,3rd Quintile,Part-time,1.0,49,3426,0.7725,1.23633
661,661,2014,46-65 y.,4th Quintile,Part-time,1.0,46,3426,0.70466,1.38093
662,662,2014,46-65 y.,5th Quintile,Part-time,1.0,34,3426,0.74021,1.36587
663,663,2015,17-29 y.,1st Quintile,Full-time,0.60301,363,2934,0.51164,0.69673
664,664,2015,17-29 y.,1st Quintile,Part-time,0.19052,110,2934,0.14511,0.2479
665,665,2015,17-29 y.,1st Quintile,Either,0.17214,96,2934,0.12678,0.22434
666,666,2015,17-29 y.,1st Quintile,I'm not sure yet,0.03433,33,2934,0.02416,0.04579
667,667,2015,17-29 y.,2nd Quintile,Full-time,0.75002,183,2934,0.62597,0.89235
668,668,2015,17-29 y.,2nd Quintile,Part-time,0.15294,52,2934,0.11162,0.1954
669,669,2015,17-29 y.,2nd Quintile,Either,0.09704,40,2934,0.07237,0.12692
670,670,2015,17-29 y.,3rd Quintile,Full-time,1.0,146,2934,0.84692,1.18748
671,671,2015,17-29 y.,4th Quintile,Full-time,1.0,119,2934,0.80256,1.24525
672,672,2015,17-29 y.,5th Quintile,Full-time,1.0,104,2934,0.80312,1.2192
673,673,2015,30-45 y.,1st Quintile,Full-time,0.35354,157,2934,0.27347,0.4368
674,674,2015,30-45 y.,1st Quintile,Part-time,0.38634,311,2934,0.33786,0.44097
675,675,2015,30-45 y.,1st Quintile,Either,0.21138,112,2934,0.16561,0.27427
676,676,2015,30-45 y.,1st Quintile,I'm not sure yet,0.04875,34,2934,0.02756,0.07329
677,677,2015,30-45 y.,2nd Quintile,Full-time,0.38863,61,2934,0.25581,0.53524
678,678,2015,30-45 y.,2nd Quintile,Part-time,0.61137,150,2934,0.48908,0.74702
679,679,2015,30-45 y.,3rd Quintile,Full-time,0.35619,42,2934,0.2155,0.51107
680,680,2015,30-45 y.,3rd Quintile,Part-time,0.64381,120,2934,0.51458,0.79012
681,681,2015,30-45 y.,4th Quintile,Part-time,1.0,80,2934,0.77794,1.26275
682,682,2015,30-45 y.,5th Quintile,Part-time,1.0,58,2934,0.6779,1.29573
683,683,2015,46-65 y.,1st Quintile,Full-time,0.40793,113,2934,0.3321,0.50295
684,684,2015,46-65 y.,1st Quintile,Part-time,0.35797,153,2934,0.29191,0.43231
685,685,2015,46-65 y.,1st Quintile,Either,0.23411,80,2934,0.18096,0.29345
686,686,2015,46-65 y.,2nd Quintile,Full-time,0.3463,38,2934,0.23254,0.52763
687,687,2015,46-65 y.,2nd Quintile,Part-time,0.6537,56,2934,0.46272,0.86483
688,688,2015,46-65 y.,3rd Quintile,Part-time,1.0,40,2934,0.70087,1.45126
689,689,2015,46-65 y.,4th Quintile,Part-time,1.0,36,2934,0.76047,1.20039
690,690,2015,46-65 y.,5th Quintile,Part-time,1.0,47,2934,0.76685,1.29341
691,691,2016,17-29 y.,1st Quintile,Full-time,0.6148,342,2724,0.54545,0.70906
692,692,2016,17-29 y.,1st Quintile,Part-time,0.22089,150,2724,0.1774,0.26857
693,693,2016,17-29 y.,1st Quintile,Either,0.16431,98,2724,0.12698,0.2119
694,694,2016,17-29 y.,2nd Quintile,Full-time,0.66324,150,2724,0.51847,0.82036
695,695,2016,17-29 y.,2nd Quintile,Part-time,0.17133,54,2724,0.10876,0.24701
696,696,2016,17-29 y.,2nd Quintile,Either,0.16542,40,2724,0.0886,0.25535
697,697,2016,17-29 y.,3rd Quintile,Full-time,1.0,120,2724,0.77831,1.27406
698,698,2016,17-29 y.,4th Quintile,Full-time,1.0,112,2724,0.77157,1.22838
699,699,2016,17-29 y.,5th Quintile,Full-time,1.0,92,2724,0.77457,1.2508
700,700,2016,30-45 y.,1st Quintile,Full-time,0.27984,160,2724,0.21925,0.34165
701,701,2016,30-45 y.,1st Quintile,Part-time,0.39362,296,2724,0.34016,0.46059
702,702,2016,30-45 y.,1st Quintile,Either,0.24704,109,2724,0.17911,0.3125
703,703,2016,30-45 y.,1st Quintile,I'm not sure yet,0.07951,38,2724,0.04761,0.11541
704,704,2016,30-45 y.,2nd Quintile,Full-time,0.42897,70,2724,0.30383,0.61864
705,705,2016,30-45 y.,2nd Quintile,Part-time,0.57103,161,2724,0.45031,0.74676
706,706,2016,30-45 y.,3rd Quintile,Full-time,0.27616,36,2724,0.19976,0.35132
707,707,2016,30-45 y.,3rd Quintile,Part-time,0.72384,87,2724,0.51188,0.98128
708,708,2016,30-45 y.,4th Quintile,Part-time,1.0,66,2724,0.66841,1.42059
709,709,2016,30-45 y.,5th Quintile,Part-time,1.0,64,2724,0.75858,1.24742
710,710,2016,46-65 y.,1st Quintile,Full-time,0.40718,108,2724,0.33348,0.50785
711,711,2016,46-65 y.,1st Quintile,Part-time,0.36137,127,2724,0.29167,0.42554
712,712,2016,46-65 y.,1st Quintile,Either,0.23145,93,2724,0.18162,0.2884
713,713,2016,46-65 y.,2nd Quintile,Full-time,0.3878,31,2724,0.25523,0.53422
714,714,2016,46-65 y.,2nd Quintile,Part-time,0.6122,56,2724,0.4867,0.76157
715,715,2016,46-65 y.,4th Quintile,Part-time,1.0,31,2724,0.71311,1.37394
716,716,2016,46-65 y.,5th Quintile,Part-time,1.0,33,2724,0.60233,1.61121
717,717,2017,17-29 y.,1st Quintile,Full-time,0.58549,478,3614,0.50199,0.66524
718,718,2017,17-29 y.,1st Quintile,Part-time,0.21212,191,3614,0.16653,0.26811
719,719,2017,17-29 y.,1st Quintile,Either,0.1468,141,3614,0.10613,0.18955
720,720,2017,17-29 y.,1st Quintile,I'm not sure yet,0.0556,63,3614,0.03711,0.08466
721,721,2017,17-29 y.,2nd Quintile,Full-time,0.67868,155,3614,0.57312,0.81347
722,722,2017,17-29 y.,2nd Quintile,Part-time,0.10925,47,3614,0.08332,0.13417
723,723,2017,17-29 y.,2nd Quintile,Either,0.21206,46,3614,0.13762,0.31853
724,724,2017,17-29 y.,3rd Quintile,Full-time,1.0,124,3614,0.7187,1.29261
725,725,2017,17-29 y.,4th Quintile,Full-time,1.0,106,3614,0.79991,1.2388
726,726,2017,17-29 y.,5th Quintile,Full-time,1.0,79,3614,0.71762,1.30409
727,727,2017,30-45 y.,1st Quintile,Full-time,0.30254,464,3614,0.23518,0.39226
728,728,2017,30-45 y.,1st Quintile,Part-time,0.39776,438,3614,0.3212,0.49325
729,729,2017,30-45 y.,1st Quintile,Either,0.26099,188,3614,0.19123,0.35995
730,730,2017,30-45 y.,1st Quintile,I'm not sure yet,0.03871,69,3614,0.02278,0.05734
731,731,2017,30-45 y.,2nd Quintile,Full-time,0.39293,68,3614,0.23154,0.60281
732,732,2017,30-45 y.,2nd Quintile,Part-time,0.4562,137,3614,0.37619,0.54563
733,733,2017,30-45 y.,2nd Quintile,Either,0.15086,36,3614,0.07835,0.23586
734,734,2017,30-45 y.,3rd Quintile,Full-time,0.39615,31,3614,0.19918,0.64253
735,735,2017,30-45 y.,3rd Quintile,Part-time,0.60385,74,3614,0.4816,0.7547
736,736,2017,30-45 y.,4th Quintile,Part-time,1.0,74,3614,0.72223,1.31413
737,737,2017,30-45 y.,5th Quintile,Part-time,1.0,41,3614,0.63561,1.47159
738,738,2017,46-65 y.,1st Quintile,Full-time,0.27416,174,3614,0.20183,0.36571
739,739,2017,46-65 y.,1st Quintile,Part-time,0.38836,175,3614,0.30812,0.4733
740,740,2017,46-65 y.,1st Quintile,Either,0.25977,80,3614,0.18516,0.33907
741,741,2017,46-65 y.,1st Quintile,I'm not sure yet,0.0777,39,3614,0.04535,0.1324
742,742,2017,46-65 y.,2nd Quintile,Part-time,1.0,53,3614,0.6512,1.33684
743,743,2017,46-65 y.,3rd Quintile,Part-time,1.0,43,3614,0.76504,1.25316
744,744,2018,17-29 y.,1st Quintile,Full-time,0.54249,556,4268,0.47096,0.63055
745,745,2018,17-29 y.,1st Quintile,Part-time,0.23099,254,4268,0.18543,0.27683
746,746,2018,17-29 y.,1st Quintile,Either,0.17955,154,4268,0.13789,0.23783
747,747,2018,17-29 y.,1st Quintile,I'm not sure yet,0.04697,88,4268,0.03232,0.06801
748,748,2018,17-29 y.,2nd Quintile,Full-time,0.61956,181,4268,0.50616,0.75023
749,749,2018,17-29 y.,2nd Quintile,Part-time,0.23073,63,4268,0.15219,0.33414
750,750,2018,17-29 y.,2nd Quintile,Either,0.1497,49,4268,0.11105,0.19456
751,751,2018,17-29 y.,3rd Quintile,Full-time,0.85246,138,4268,0.69253,1.0185
752,752,2018,17-29 y.,3rd Quintile,Either,0.14754,32,4268,0.10646,0.20275
753,753,2018,17-29 y.,4th Quintile,Full-time,1.0,92,4268,0.78989,1.23589
754,754,2018,17-29 y.,5th Quintile,Full-time,1.0,86,4268,0.78982,1.20838
755,755,2018,30-45 y.,1st Quintile,Full-time,0.38164,552,4268,0.29984,0.49732
756,756,2018,30-45 y.,1st Quintile,Part-time,0.41298,500,4268,0.34186,0.48976
757,757,2018,30-45 y.,1st Quintile,Either,0.17054,169,4268,0.13259,0.21512
758,758,2018,30-45 y.,1st Quintile,I'm not sure yet,0.03484,101,4268,0.0212,0.05008
759,759,2018,30-45 y.,2nd Quintile,Full-time,0.23255,82,4268,0.1354,0.31608
760,760,2018,30-45 y.,2nd Quintile,Part-time,0.76745,157,4268,0.59878,0.96738
761,761,2018,30-45 y.,3rd Quintile,Full-time,0.4902,45,4268,0.27846,0.793
762,762,2018,30-45 y.,3rd Quintile,Part-time,0.5098,88,4268,0.39271,0.65099
763,763,2018,30-45 y.,4th Quintile,Part-time,1.0,70,4268,0.76488,1.30208
764,764,2018,30-45 y.,5th Quintile,Part-time,1.0,53,4268,0.78536,1.24464
765,765,2018,46-65 y.,1st Quintile,Full-time,0.25273,211,4268,0.18294,0.32054
766,766,2018,46-65 y.,1st Quintile,Part-time,0.39042,199,4268,0.31592,0.48414
767,767,2018,46-65 y.,1st Quintile,Either,0.21543,117,4268,0.16088,0.26975
768,768,2018,46-65 y.,1st Quintile,I'm not sure yet,0.14142,67,4268,0.08418,0.21986
769,769,2018,46-65 y.,2nd Quintile,Full-time,0.32684,39,4268,0.20125,0.52485
770,770,2018,46-65 y.,2nd Quintile,Part-time,0.67316,58,4268,0.49346,0.85768
771,771,2018,46-65 y.,3rd Quintile,Part-time,1.0,35,4268,0.64663,1.46679
772,772,2018,46-65 y.,4th Quintile,Part-time,1.0,32,4268,0.65704,1.4022
773,773,2019,17-29 y.,1st Quintile,Full-time,0.50688,460,3783,0.41847,0.59097
774,774,2019,17-29 y.,1st Quintile,Part-time,0.24813,257,3783,0.19062,0.33115
775,775,2019,17-29 y.,1st Quintile,Either,0.16164,125,3783,0.11549,0.19864
776,776,2019,17-29 y.,1st Quintile,I'm not sure yet,0.08335,76,3783,0.05809,0.11497
777,777,2019,17-29 y.,2nd Quintile,Full-time,0.63375,149,3783,0.46983,0.84673
778,778,2019,17-29 y.,2nd Quintile,Part-time,0.18895,56,3783,0.12285,0.27183
779,779,2019,17-29 y.,2nd Quintile,Either,0.1773,42,3783,0.12546,0.22681
780,780,2019,17-29 y.,3rd Quintile,Full-time,1.0,92,3783,0.77904,1.25663
781,781,2019,17-29 y.,4th Quintile,Full-time,1.0,85,3783,0.61203,1.3438
782,782,2019,17-29 y.,5th Quintile,Full-time,1.0,73,3783,0.68502,1.30636
783,783,2019,30-45 y.,1st Quintile,Full-time,0.3436,513,3783,0.27375,0.42494
784,784,2019,30-45 y.,1st Quintile,Part-time,0.40061,556,3783,0.33007,0.47998
785,785,2019,30-45 y.,1st Quintile,Either,0.20312,132,3783,0.1428,0.28016
786,786,2019,30-45 y.,1st Quintile,I'm not sure yet,0.05268,94,3783,0.03237,0.07675
787,787,2019,30-45 y.,2nd Quintile,Full-time,0.33659,58,3783,0.22475,0.4787
788,788,2019,30-45 y.,2nd Quintile,Part-time,0.66341,111,3783,0.51907,0.83175
789,789,2019,30-45 y.,3rd Quintile,Part-time,1.0,68,3783,0.81164,1.22347
790,790,2019,30-45 y.,4th Quintile,Part-time,1.0,69,3783,0.79948,1.31115
791,791,2019,30-45 y.,5th Quintile,Part-time,1.0,36,3783,0.68534,1.34744
792,792,2019,46-65 y.,1st Quintile,Full-time,0.26213,209,3783,0.17659,0.3551
793,793,2019,46-65 y.,1st Quintile,Part-time,0.40492,227,3783,0.32558,0.49473
794,794,2019,46-65 y.,1st Quintile,Either,0.21804,89,3783,0.15022,0.28218
795,795,2019,46-65 y.,1st Quintile,I'm not sure yet,0.1149,75,3783,0.06942,0.18631
796,796,2019,46-65 y.,2nd Quintile,Full-time,0.38865,37,3783,0.22778,0.56854
797,797,2019,46-65 y.,2nd Quintile,Part-time,0.61135,60,3783,0.41473,0.84097
798,798,2019,46-65 y.,3rd Quintile,Part-time,1.0,34,3783,0.67404,1.32652
799,799,2020,17-29 y.,1st Quintile,Full-time,0.43289,395,3457,0.37687,0.49944
800,800,2020,17-29 y.,1st Quintile,Part-time,0.26753,221,3457,0.20707,0.34916
801,801,2020,17-29 y.,1st Quintile,Either,0.20084,117,3457,0.16325,0.2427
802,802,2020,17-29 y.,1st Quintile,I'm not sure yet,0.09875,90,3457,0.07241,0.13463
803,803,2020,17-29 y.,2nd Quintile,Full-time,0.62972,147,3457,0.4705,0.80026
804,804,2020,17-29 y.,2nd Quintile,Part-time,0.10672,34,3457,0.06534,0.16657
805,805,2020,17-29 y.,2nd Quintile,Either,0.12838,49,3457,0.09714,0.16928
806,806,2020,17-29 y.,2nd Quintile,I'm not sure yet,0.13518,37,3457,0.07688,0.21776
807,807,2020,17-29 y.,3rd Quintile,Full-time,1.0,89,3457,0.68149,1.3171
808,808,2020,17-29 y.,4th Quintile,Full-time,1.0,87,3457,0.77756,1.25551
809,809,2020,17-29 y.,5th Quintile,Full-time,1.0,84,3457,0.71218,1.43489
810,810,2020,30-45 y.,1st Quintile,Full-time,0.30619,393,3457,0.2269,0.3888
811,811,2020,30-45 y.,1st Quintile,Part-time,0.39305,495,3457,0.32183,0.47788
812,812,2020,30-45 y.,1st Quintile,Either,0.1937,115,3457,0.14342,0.25452
813,813,2020,30-45 y.,1st Quintile,I'm not sure yet,0.10705,107,3457,0.06693,0.15926
814,814,2020,30-45 y.,2nd Quintile,Full-time,0.34893,59,3457,0.24457,0.44224
815,815,2020,30-45 y.,2nd Quintile,Part-time,0.65107,95,3457,0.43576,0.90855
816,816,2020,30-45 y.,3rd Quintile,Part-time,1.0,60,3457,0.73891,1.35135
817,817,2020,30-45 y.,4th Quintile,Part-time,1.0,50,3457,0.72292,1.37154
818,818,2020,30-45 y.,5th Quintile,Part-time,1.0,46,3457,0.66988,1.39487
819,819,2020,46-65 y.,1st Quintile,Full-time,0.27245,208,3457,0.21031,0.36373
820,820,2020,46-65 y.,1st Quintile,Part-time,0.40131,201,3457,0.31073,0.49854
821,821,2020,46-65 y.,1st Quintile,Either,0.17604,83,3457,0.12148,0.22786
822,822,2020,46-65 y.,1st Quintile,I'm not sure yet,0.1502,84,3457,0.10021,0.21856
823,823,2020,46-65 y.,2nd Quintile,Full-time,0.50952,33,3457,0.31019,0.76181
824,824,2020,46-65 y.,2nd Quintile,Part-time,0.49048,46,3457,0.35222,0.62446
825,825,2020,46-65 y.,5th Quintile,Part-time,1.0,32,3457,0.65682,1.47485
826,826,2021,17-29 y.,1st Quintile,Full-time,0.42615,206,2262,0.32895,0.5407
827,827,2021,17-29 y.,1st Quintile,Part-time,0.22543,125,2262,0.14574,0.34993
828,828,2021,17-29 y.,1st Quintile,Either,0.22102,138,2262,0.15138,0.32207
829,829,2021,17-29 y.,1st Quintile,I'm not sure yet,0.1274,64,2262,0.06294,0.18948
830,830,2021,17-29 y.,2nd Quintile,Full-time,0.74312,106,2262,0.53425,0.9632
831,831,2021,17-29 y.,2nd Quintile,Part-time,0.25688,46,2262,0.14689,0.4511
832,832,2021,17-29 y.,3rd Quintile,Full-time,0.58169,60,2262,0.36622,0.88917
833,833,2021,17-29 y.,3rd Quintile,Part-time,0.41831,33,2262,0.21297,0.71913
834,834,2021,17-29 y.,4th Quintile,Full-time,1.0,59,2262,0.75623,1.30174
835,835,2021,17-29 y.,5th Quintile,Full-time,1.0,52,2262,0.6736,1.30384
836,836,2021,30-45 y.,1st Quintile,Full-time,0.39191,180,2262,0.28931,0.51171
837,837,2021,30-45 y.,1st Quintile,Part-time,0.32858,313,2262,0.26283,0.4069
838,838,2021,30-45 y.,1st Quintile,Either,0.20396,125,2262,0.1319,0.28551
839,839,2021,30-45 y.,1st Quintile,I'm not sure yet,0.07555,49,2262,0.03683,0.11866
840,840,2021,30-45 y.,2nd Quintile,Full-time,0.37772,58,2262,0.25909,0.51384
841,841,2021,30-45 y.,2nd Quintile,Part-time,0.62228,90,2262,0.31533,0.91202
842,842,2021,30-45 y.,3rd Quintile,Part-time,1.0,50,2262,0.7737,1.28925
843,843,2021,30-45 y.,4th Quintile,Part-time,1.0,32,2262,0.66404,1.48665
844,844,2021,30-45 y.,5th Quintile,Part-time,1.0,36,2262,0.63489,1.41338
845,845,2021,46-65 y.,1st Quintile,Full-time,0.12832,87,2262,0.07793,0.19656
846,846,2021,46-65 y.,1st Quintile,Part-time,0.41605,162,2262,0.2773,0.5842
847,847,2021,46-65 y.,1st Quintile,Either,0.32562,92,2262,0.23581,0.44288
848,848,2021,46-65 y.,1st Quintile,I'm not sure yet,0.13,39,2262,0.06374,0.20653
849,849,2021,46-65 y.,2nd Quintile,Part-time,1.0,60,2262,0.66479,1.4553
